Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
EC935|EC935_002333-T1	AA6(8-201)	N	N	N	1
EC935|EC935_002369-T1	GH16_19(23-189)	N	N	N	1
EC935|EC935_002396-T1	GH18(29-289)	CBM1+CBM19	GH18	N	3
EC935|EC935_002643-T1	GH132(20-264)	GH132	N	Y(1-36)	2
EC935|EC935_002743-T1	GH47(226-695)	N	N	N	1
EC935|EC935_002777-T1	GH37(48-589)	GH37	GH37	N	3
EC935|EC935_002961-T1	GH3(118-349)	GH3	GH3	N	3
EC935|EC935_003017-T1	GT48(904-1677)	GT48	GT48	N	3
EC935|EC935_003072-T1	CBM21(118-226)	CBM21	N	N	2
EC935|EC935_003073-T1	CBM21(118-228)	N	N	N	1
EC935|EC935_003074-T1	CBM21(100-207)	N	N	N	1
EC935|EC935_003099-T1	GT4(166-310)	GT4	GT4	N	3
EC935|EC935_003171-T1	GH47(41-470)	GH47	N	N	2
EC935|EC935_003325-T1	GT1(274-453)	N	N	N	1
EC935|EC935_003333-T1	GT39(31-255)	N	N	N	1
EC935|EC935_003350-T1	GT20(7-471)	GT20+CBM20	GT20+2.4.1.15	N	3
EC935|EC935_003397-T1	GH72(17-322)	N	CBM43+GH72	N	2
EC935|EC935_003426-T1	GT15(42-326)	GT15	N	N	2
EC935|EC935_003445-T1	GH18(24-365)	GH18+CBM12+CBM2+CBM5	N	Y(1-58)	2
EC935|EC935_003502-T1	GH20(161-500)	GH20	GH20	Y(1-21)	3
EC935|EC935_003533-T1	AA3_2(44-612)	AA3	AA3	N	3
EC935|EC935_003596-T1	GT39(68-306)	GT39	GT39	N	3
EC935|EC935_003628-T1	GT2_Chitin_synth_2(1138-1647)	GT2	GT2	N	3
EC935|EC935_003637-T1	GH16_3(147-416)	N	N	N	1
EC935|EC935_003648-T1	GH16_19(114-276)	N	N	Y(1-25)	1
EC935|EC935_003734-T1	AA11(35-163)	N	N	N	1
EC935|EC935_003841-T1	GH132(20-266)	GH132	N	Y(1-23)	2
EC935|EC935_003862-T1	AA2(97-337)	N	AA2	Y(1-41)	2
EC935|EC935_003928-T1	GT1(258-432)	N	N	N	1
EC935|EC935_003970-T1	GT1(258-431)	N	N	N	1
EC935|EC935_004012-T1	GT15(59-330)	GT15	GT15	Y(1-32)	3
EC935|EC935_004013-T1	GH47(1-384)	GH47	N	N	2
EC935|EC935_004044-T1	GT2_Chitin_synth_2(540-1051)	GT2	GT2	N	3
EC935|EC935_004135-T1	GT1(263-454)	N	N	N	1
EC935|EC935_004152-T1	GT66(14-657)	GT66	GT66	N	3
EC935|EC935_004188-T1	GT1(239-441)	N	N	Y(1-22)	1
EC935|EC935_004198-T1	GT1(747-1154)	GT1	GT1	N	3
EC935|EC935_004203-T1	GT4(281-420)	GT4	GT4	N	3
EC935|EC935_004316-T1	GH18(2-378)	GH18	N	N	2
EC935|EC935_004357-T1	AA11(12-168)	N	N	N	1
EC935|EC935_004448-T1	GT1(259-445)	N	N	N	1
EC935|EC935_004515-T1	GH5_9(156-469)	GH5	GH5_9	N	3
EC935|EC935_004524-T1	AA11(21-175)	N	N	N	1
EC935|EC935_004526-T1	AA11(19-155)	N	N	N	1
EC935|EC935_004575-T1	CE16(29-292)	N	N	N	1
EC935|EC935_004650-T1	GH13_8(255-548)	GH13+CBM48	CBM48+GH13_8	N	3
EC935|EC935_004693-T1	GH18(29-288)	GH18	N	N	2
EC935|EC935_004715-T1	GH47(33-468)	GH47	GH47	N	3
EC935|EC935_004898-T1	GH38(265-517)	GH38	GH38	N	3
EC935|EC935_004903-T1	GH31(355-588)	GH31+CBM32+CBM51	CBM51+GH31	Y(1-28)	3
EC935|EC935_004993-T1	GT57(51-399)	GT57	GT57	N	3
EC935|EC935_005073-T1	GT1(236-440)	N	N	N	1
EC935|EC935_005100-T1	GT48(865-1633)	GT48	GT48	N	3
EC935|EC935_005116-T1	GH16_19(56-200)	N	N	N	1
EC935|EC935_005119-T1	GT39(65-304)	N	GT39	N	2
EC935|EC935_005158-T1	GH47(41-470)	GH47	N	Y(1-23)	2
EC935|EC935_005189-T1	GH18(21-355)	GH18	N	N	2
EC935|EC935_005220-T1	AA6(2-146)	N	N	N	1
EC935|EC935_005325-T1	GT4(249-391)	GT4	GT4	N	3
EC935|EC935_005348-T1	GH17(3-229)	N	N	N	1
EC935|EC935_005349-T1	GH17(36-308)	N	N	N	1
EC935|EC935_005379-T1	GT15(77-347)	GT15	GT15	N	3
EC935|EC935_005380-T1	GT15(160-430)	GT15	GT15	N	3
EC935|EC935_005382-T1	GT15(3-139)	GT15	N	N	2
EC935|EC935_005411-T1	GT2_Chitin_synth_2(1-298)	GT2	GT2	N	3
EC935|EC935_005434-T1	GH18(9-340)	GH18+CBM12	N	N	2
EC935|EC935_005523-T1	GT1(258-445)	N	N	N	1
EC935|EC935_005547-T1	GT2_Chitin_synth_2(341-782)	N	N	N	1
EC935|EC935_005554-T1	GT39(56-297)	GT39	GT39	N	3
EC935|EC935_005601-T1	GH18(21-353)	GH18+CBM12+CBM5	N	Y(1-20)	2
EC935|EC935_005631-T1	GT24(1157-1404)	GT24	GT24	N	3
EC935|EC935_005637-T1	GT4(208-384)	GT4	GT4	N	3
EC935|EC935_005679-T1	GH16_4(52-372)	CBM39	GH16_4	N	3
EC935|EC935_005681-T1	GH16_4(60-380)	CBM39	GH16_4	N	3
EC935|EC935_005900-T1	AA2(97-337)	N	AA2	Y(1-41)	2
EC935|EC935_005964-T1	GH16_19(102-268)	N	N	N	1
EC935|EC935_006189-T1	GH63(393-775)	GH63	GH63	N	3
EC935|EC935_006193-T1	CBM63(412-484)	N	N	N	1
EC935|EC935_006202-T1	GT15(1-261)	GT15	N	N	2
EC935|EC935_006203-T1	GT15(58-327)	GT15	GT15	N	3
EC935|EC935_006230-T1	GH18(23-365)	GH18+CBM12+CBM2+CBM5	N	Y(1-57)	2
EC935|EC935_006231-T1	GH5_9(77-382)	GH5	GH5_9	N	3
EC935|EC935_006233-T1	GH16_19(112-280)	N	N	N	1
EC935|EC935_006243-T1	GH15(281-657)	GH15	GH15	N	3
EC935|EC935_006275-T1	GH16_19(211-364)	N	N	Y(1-20)	1
EC935|EC935_006472-T1	AA1_2(49-334)	N	N	N	1
EC935|EC935_006498-T1	GH132(141-364)	N	N	N	1
EC935|EC935_006534-T1	GH18(5-154)	N	N	N	1
EC935|EC935_006548-T1	GH31(367-599)	GH31	CBM51+GH31	Y(1-30)	3
EC935|EC935_006557-T1	AA3_2(42-613)	AA3	N	Y(1-22)	2
EC935|EC935_006635-T1	GT8(6-226)	GT8	N	N	2
EC935|EC935_006637-T1	GT2_Chitin_synth_2(571-1083)	GT2	GT2	N	3
EC935|EC935_006649-T1	AA11(41-183)	N	N	N	1
EC935|EC935_006683-T1	GH18(26-267)	GH18+CBM1	CBM19+GH18+3.2.1.14	Y(1-20)	3
EC935|EC935_006738-T1	GT2_Chitin_synth_2(1178-1679)	GT2	GT2	N	3
EC935|EC935_006860-T1	GH18(10-141)	N	N	N	1
EC935|EC935_006864-T1	GH18(102-465)	N	N	Y(1-18)	1
EC935|EC935_006865-T1	GH18(21-353)	GH18	N	Y(1-20)	2
EC935|EC935_006896-T1	AA11(8-133)	N	N	N	1
EC935|EC935_006898-T1	AA11(21-175)	N	N	N	1
EC935|EC935_006937-T1	GT1(221-440)	N	N	Y(1-19)	1
EC935|EC935_006982-T1	GH16_4(41-365)	CBM39+CBM4+CBM54+CBM6	GH16_4	Y(1-21)	3
EC935|EC935_007019-T1	CE16(31-296)	N	N	Y(1-21)	1
EC935|EC935_007038-T1	AA2(23-261)	N	N	N	1
EC935|EC935_007060-T1	GT15(2-188)	GT15	N	N	2
EC935|EC935_007061-T1	GT15(64-333)	GT15	GT15	N	3
EC935|EC935_007066-T1	GT15(64-333)	GT15	GT15	N	3
EC935|EC935_007067-T1	GT15(6-275)	GT15	GT15	N	3
EC935|EC935_007068-T1	GT15(64-333)	GT15	GT15	N	3
EC935|EC935_007069-T1	GT15(64-334)	GT15	GT15	N	3
EC935|EC935_007084-T1	GT1(253-439)	N	N	N	1
EC935|EC935_007117-T1	CE1(24-284)	N	N	N	1
EC935|EC935_007118-T1	CE1(24-285)	N	N	N	1
EC935|EC935_007145-T1	GT1(260-451)	N	N	N	1
EC935|EC935_007179-T1	GT1(161-375)	N	N	N	1
EC935|EC935_007221-T1	GH5_12(25-558)	N	GH5_12	N	2
EC935|EC935_007225-T1	GH5_12(25-558)	N	GH5_12	N	2
EC935|EC935_007290-T1	GH20(157-458)	GH20	GH20	N	3
EC935|EC935_007299-T1	GT1(255-432)	N	N	N	1
EC935|EC935_007353-T1	GT1(222-438)	N	N	N	1
EC935|EC935_007433-T1	AA11(23-163)	N	N	N	1
EC935|EC935_007521-T1	GT22(14-323)	N	N	N	1
EC935|EC935_007706-T1	GH18(2-252)	GH18	N	N	2
EC935|EC935_007824-T1	GH3(118-349)	GH3	GH3	N	3
EC935|EC935_007832-T1	GH72(10-310)	N	CBM43+GH72	N	2
EC935|EC935_007857-T1	GT2_Glycos_transf_2(61-244)	N	N	N	1
EC935|EC935_007892-T1	GH47(33-468)	GH47	GH47	N	3
EC935|EC935_007948-T1	GT15(60-329)	GT15	GT15	N	3
EC935|EC935_007949-T1	GH47(1-384)	GH47	N	N	2
EC935|EC935_007977-T1	CE4(59-177)	N	N	N	1
EC935|EC935_007984-T1	CE1(1-255)+CE1(328-518)	N	N	N	1
EC935|EC935_008011-T1	GT1(745-1152)	GT1	GT1	N	3
EC935|EC935_008039-T1	GH17(192-453)	N	N	N	1
EC935|EC935_008052-T1	GH17(71-336)	N	N	N	1
EC935|EC935_008054-T1	GH132(130-402)	GH132	N	N	2
EC935|EC935_008162-T1	GT22(222-410)	GT22	N	N	2
EC935|EC935_008206-T1	CE4(30-146)	N	N	N	1
EC935|EC935_008216-T1	AA2(23-250)	N	N	N	1
EC935|EC935_008242-T1	GH20(159-452)	GH20	GH20	N	3
EC935|EC935_008257-T1	AA11(21-175)	N	N	Y(1-21)	1
EC935|EC935_008518-T1	GH72(31-321)	N	N	N	1
EC935|EC935_008534-T1	AA3_2(23-612)	N	AA3	N	2
EC935|EC935_008551-T1	AA11(19-152)	N	N	N	1
EC935|EC935_008615-T1	GT48(800-1577)	GT48	GT48	N	3
EC935|EC935_008688-T1	GT22(2-264)	N	N	N	1
EC935|EC935_008748-T1	GT50(116-375)	GT50	N	N	2
EC935|EC935_008801-T1	CE16(55-320)	N	N	N	1
EC935|EC935_008805-T1	AA3_2(42-616)	AA3	AA3	N	3
EC935|EC935_008818-T1	GT48(902-1675)	GT48	GT48	N	3
EC935|EC935_008933-T1	GT33(747-1082)	GT33	N	N	2
EC935|EC935_008973-T1	GT2_Chitin_synth_2(247-486)	N	N	N	1
EC935|EC935_009070-T1	GT2_Chitin_synth_2(1-195)	GT2	N	N	2
EC935|EC935_009146-T1	GH132(51-277)	N	N	N	1
EC935|EC935_009157-T1	AA6(8-198)	N	N	N	1
EC935|EC935_009159-T1	AA6(8-199)	N	N	N	1
EC935|EC935_009166-T1	GH16_3(147-416)	N	N	N	1
EC935|EC935_009293-T1	GH16_19(74-218)	N	N	Y(1-16)	1
EC935|EC935_009381-T1	AA11(2-68)	N	N	N	1
EC935|EC935_009437-T1	AA11(36-178)	N	N	Y(1-22)	1
EC935|EC935_009440-T1	GT1(191-451)	N	N	N	1
EC935|EC935_009490-T1	CE1(67-284)	N	N	N	1
EC935|EC935_009518-T1	GT2_Glycos_transf_2(61-244)	N	N	N	1
EC935|EC935_009612-T1	AA3_2(20-604)	N	AA3	N	2
EC935|EC935_009702-T1	GT50(104-393)	GT50	N	N	2
EC935|EC935_009740-T1	GT15(63-333)	GT15	GT15	N	3
EC935|EC935_009742-T1	GT15(4-274)	GT15	GT15	N	3
EC935|EC935_009793-T1	GH13_8(255-548)	GH13+CBM48	CBM48+GH13_8	N	3
EC935|EC935_009825-T1	GH17(71-337)	N	N	N	1
EC935|EC935_009827-T1	GH132(127-401)	GH132	N	N	2
EC935|EC935_009847-T1	AA11(4-116)	N	N	N	1
EC935|EC935_009913-T1	AA3_2(42-616)	AA3	AA3	Y(1-28)	3
EC935|EC935_009922-T1	GH16_3(30-293)	N	N	N	1
EC935|EC935_009989-T1	GH15(281-657)	GH15	GH15	N	3
EC935|EC935_010000-T1	AA11(36-182)	N	N	N	1
EC935|EC935_010001-T1	AA11(28-168)	N	N	N	1
EC935|EC935_010015-T1	AA11(22-163)	N	N	N	1
EC935|EC935_010038-T1	GH5_9(107-420)	GH5	GH5_9	N	3
EC935|EC935_010040-T1	GH5_9(163-471)	GH5	GH5_9	Y(1-47)	3
EC935|EC935_010074-T1	GT39(29-264)	N	N	N	1
EC935|EC935_010094-T1	CE4(50-168)	N	N	N	1
EC935|EC935_010139-T1	GH13_5(30-322)	GH13+CBM20	GH13_5	N	3
EC935|EC935_010141-T1	GT48(800-1576)	GT48	GT48	N	3
EC935|EC935_010360-T1	GH31(267-468)	GH31+CBM51	CBM51+GH31	N	3
EC935|EC935_010389-T1	GH17(36-292)	N	N	Y(1-54)	1
EC935|EC935_010454-T1	GH18(28-306)	CBM1+CBM19	GH18	N	3
EC935|EC935_010515-T1	AA7(54-486)	N	N	N	1
EC935|EC935_010537-T1	AA11(40-175)	N	N	N	1
EC935|EC935_010574-T1	AA1_1(31-335)	N	N	N	1
EC935|EC935_010657-T1	CE16(31-296)	N	N	N	1
EC935|EC935_010697-T1	GH18(21-337)	N	N	N	1
EC935|EC935_010778-T1	GH72(31-334)	N	N	N	1
EC935|EC935_010890-T1	GT2_Chitin_synth_2(427-905)	N	N	N	1
EC935|EC935_010935-T1	GT39(69-309)	GT39	GT39	N	3
EC935|EC935_010994-T1	GT1(252-451)	N	N	N	1
EC935|EC935_010995-T1	GT1(271-452)	N	N	N	1
EC935|EC935_011010-T1	GH18(1-166)	N	N	N	1
EC935|EC935_011046-T1	GH37(158-714)	GH37	GH37	N	3
EC935|EC935_011073-T1	GH17(156-417)	N	N	N	1
EC935|EC935_011161-T1	AA3_2(42-616)	AA3	AA3	N	3
EC935|EC935_011177-T1	GH18(24-366)	GH18+CBM12+CBM5+CBM55	N	N	2
EC935|EC935_011179-T1	AA6(8-199)	N	N	N	1
EC935|EC935_011182-T1	AA6(8-198)	N	N	N	1
EC935|EC935_011202-T1	GH18(26-305)	GH18+CBM1	CBM19+GH18+3.2.1.14	N	3
EC935|EC935_011222-T1	GH31(250-693)	GH31	GH31	N	3
EC935|EC935_011506-T1	AA1_1(31-334)	N	N	Y(1-18)	1
EC935|EC935_011535-T1	GH16_2(72-393)	N	GH16_2	N	2
EC935|EC935_011562-T1	GH132(85-372)	GH132	N	N	2
EC935|EC935_011672-T1	CE4(28-146)	CE4	N	N	2
EC935|EC935_011778-T1	CE4(38-160)	N	N	N	1
EC935|EC935_012004-T1	GH18(21-415)	GH18+CBM5	GH18	Y(1-20)	3
EC935|EC935_012032-T1	GH18(21-406)	GH18	GH18	Y(1-20)	3
EC935|EC935_012036-T1	GT2_Chitin_synth_2(967-1226)	GT2	GT2	N	3
EC935|EC935_012093-T1	GH16_19(112-280)	N	N	N	1
EC935|EC935_012132-T1	AA3_2(147-721)	AA3	N	N	2
EC935|EC935_012195-T1	CBM21(109-215)	N	N	N	1
EC935|EC935_012196-T1	CBM21(118-228)	N	N	N	1
EC935|EC935_012197-T1	CBM21(118-227)	CBM21	N	N	2
EC935|EC935_012240-T1	GT48(865-1633)	GT48	GT48	N	3
EC935|EC935_012264-T1	GT39(56-175)	GT39	N	N	2
EC935|EC935_012305-T1	GH17(82-334)	N	N	Y(1-67)	1
EC935|EC935_012312-T1	GT15(67-315)	N	N	N	1
EC935|EC935_012545-T1	GH18(21-406)	N	GH18	Y(1-20)	2
EC935|EC935_012563-T1	GH18(92-455)	N	N	Y(1-25)	1
EC935|EC935_012626-T1	GT1(237-425)	N	N	N	1
EC935|EC935_012686-T1	GH132(128-411)	GH132	N	N	2
EC935|EC935_012691-T1	AA3_2(36-608)	AA3	AA3	N	3
EC935|EC935_012786-T1	GH18(20-402)	GH18+CBM12+CBM5	GH18	N	3
EC935|EC935_012801-T1	GH47(42-460)	GH47	N	N	2
EC935|EC935_012830-T1	AA11(37-174)	N	N	N	1
EC935|EC935_012879-T1	GT2_Chitin_synth_2(323-609)	N	N	Y(1-29)	1
EC935|EC935_012918-T1	GT2_Chitin_synth_2(323-607)	N	N	N	1
EC935|EC935_012997-T1	GH47(42-460)	GH47	N	N	2
EC935|EC935_013060-T1	AA11(23-163)	N	N	N	1
EC935|EC935_013064-T1	GH16_19(56-200)	N	N	N	1
EC935|EC935_013224-T1	GH16_3(82-345)	N	N	N	1
EC935|EC935_013246-T1	GH17(21-269)	N	N	N	1
EC935|EC935_013339-T1	GT39(79-318)	GT39	GT39	N	3
EC935|EC935_013466-T1	CE4(32-146)	N	N	N	1
EC935|EC935_013527-T1	GH47(226-694)	N	N	N	1
EC935|EC935_013740-T1	GH18(29-307)	CBM1+CBM19	GH18	N	3
EC935|EC935_013756-T1	GH132(53-277)	N	N	N	1
EC935|EC935_013927-T1	CBM63(128-197)	N	N	Y(1-21)	1
EC935|EC935_013958-T1	GH18(20-262)	GH18+CBM1+CBM19	N	N	2
EC935|EC935_014035-T1	GH5_9(77-382)	GH5	GH5_9	N	3
EC935|EC935_014085-T1	GH13_5(52-318)	CBM20	N	N	2
EC935|EC935_014088-T1	CBM63(128-197)	N	N	Y(1-21)	1
EC935|EC935_014109-T1	GT1(244-428)	N	N	N	1
EC935|EC935_014130-T1	GH47(72-469)	N	N	N	1
EC935|EC935_014162-T1	GT39(68-182)	GT39	N	N	2
EC935|EC935_014193-T1	GH17(82-334)	N	N	Y(1-67)	1
EC935|EC935_014201-T1	GH47(133-472)	GH47	N	N	2
EC935|EC935_014211-T1	GH72(17-302)	GH72+CBM43	CBM43+GH72	N	3
EC935|EC935_014215-T1	CE16(55-321)	N	N	N	1
EC935|EC935_014310-T1	GH47(72-488)	GH47	GH47	N	3
EC935|EC935_014368-T1	GT2_Chitin_synth_1(157-319)	GT2	GT2	N	3
EC935|EC935_014497-T1	GH132(138-332)	N	N	N	1
EC935|EC935_014513-T1	GT2_Chitin_synth_2(345-789)	N	N	N	1
EC935|EC935_014644-T1	CE9(12-239)	N	N	N	1
EC935|EC935_014676-T1	GH16_19(114-276)	N	N	Y(1-25)	1
EC935|EC935_014709-T1	GT15(4-188)	GT15	N	N	2
EC935|EC935_014797-T1	GT1(259-449)	N	N	N	1
EC935|EC935_014799-T1	GT15(2-98)	GT15	N	N	2
EC935|EC935_015074-T1	GT1(256-451)	N	N	N	1
EC935|EC935_015160-T1	GT15(101-350)	N	N	N	1
EC935|EC935_015204-T1	GT15(63-333)	GT15	GT15	N	3
EC935|EC935_015279-T1	AA11(38-163)	N	N	N	1
EC935|EC935_015356-T1	GH13_25(197-357)+GH13_25(358-546)	GH133	GH13_25+GH133	N	3
EC935|EC935_015407-T1	GT2_Chitin_synth_2(193-658)	GT2	GT2	N	3
EC935|EC935_015659-T1	AA11(23-190)	N	N	Y(1-22)	1
EC935|EC935_015865-T1	GH18(12-214)	N	N	N	1
EC935|EC935_016004-T1	GH5_12(2-205)	N	N	N	1
EC935|EC935_016094-T1	GH13_25(1-182)	N	N	N	1
EC935|EC935_016127-T1	GH5_9(4-174)	N	N	N	1
EC935|EC935_016306-T1	GH5_9(1-164)	N	N	N	1
EC935|EC935_006352-T1	N	GH18	N	N	1
EC935|EC935_013889-T1	N	GH18	N	N	1
EC935|EC935_013815-T1	N	GH37	N	N	1
EC935|EC935_000778-T1	N	GH38	GH38	N	2
EC935|EC935_011049-T1	N	GH47	N	N	1
EC935|EC935_002211-T1	N	GT41	GT41	N	2
EC935|EC935_008365-T1	N	GT41	GT41	N	2
EC935|EC935_002383-T1	N	GT57	N	N	1
EC935|EC935_013008-T1	N	GT59	N	N	1
EC935|EC935_004682-T1	N	CBM5+CBM73	N	N	1
EC935|EC935_014578-T1	N	CBM5+CBM73	N	N	1
EC935|EC935_010948-T1	N	CBM5	N	N	1
EC935|EC935_004411-T1	N	CBM5	N	N	1
EC935|EC935_004412-T1	N	CBM5	N	N	1
EC935|EC935_011043-T1	N	CBM5	N	N	1
EC935|EC935_011044-T1	N	CBM5	N	N	1
EC935|EC935_002684-T1	N	CBM5	N	N	1
EC935|EC935_008271-T1	N	CBM5	N	N	1
EC935|EC935_005956-T1	N	CBM5	N	N	1
EC935|EC935_001979-T1	N	CBM50	N	N	1
EC935|EC935_010847-T1	N	CBM50	N	N	1
EC935|EC935_005582-T1	N	CBM57	N	N	1
EC935|EC935_008977-T1	N	CBM57	N	Y(1-20)	1
EC935|EC935_008681-T1	N	CBM57	N	N	1
EC935|EC935_013696-T1	N	CBM57	N	N	1
EC935|EC935_014330-T1	N	CBM57	N	N	1
EC935|EC935_003313-T1	N	CBM57	N	N	1
EC935|EC935_004461-T1	N	CBM57	N	N	1
EC935|EC935_006132-T1	N	CBM57	N	N	1
EC935|EC935_009853-T1	N	CBM57	N	N	1
EC935|EC935_000031-T1	N	N	GT29	N	1
EC935|EC935_000259-T1	N	N	CE8	N	1
EC935|EC935_000324-T1	N	N	GT22	N	1
EC935|EC935_000613-T1	N	N	CBM13+GT27	N	1
EC935|EC935_001166-T1	N	N	CBM50	N	1
EC935|EC935_001981-T1	N	N	GH6	N	1
EC935|EC935_002116-T1	N	N	CBM50	N	1
EC935|EC935_002648-T1	N	N	GH47	N	1
EC935|EC935_002734-T1	N	N	GH65	N	1
EC935|EC935_002973-T1	N	N	GT30	N	1
EC935|EC935_003077-T1	N	N	GH18	N	1
EC935|EC935_003110-T1	N	N	GT2	N	1
EC935|EC935_003410-T1	N	N	GH65	N	1
EC935|EC935_003411-T1	N	N	GH65	N	1
EC935|EC935_003429-T1	N	N	GT2	N	1
EC935|EC935_003575-T1	N	N	GH76	N	1
EC935|EC935_004233-T1	N	N	GT2	N	1
EC935|EC935_004261-T1	N	N	GT95	N	1
EC935|EC935_004561-T1	N	N	GT29	N	1
EC935|EC935_004751-T1	N	N	GT22	N	1
EC935|EC935_004810-T1	N	N	GH37	N	1
EC935|EC935_004827-T1	N	N	GT4	N	1
EC935|EC935_004886-T1	N	N	GT31	N	1
EC935|EC935_005078-T1	N	N	CBM50	N	1
EC935|EC935_005214-T1	N	N	GT31	N	1
EC935|EC935_005669-T1	N	N	CBM50	N	1
EC935|EC935_005880-T1	N	N	GH101	N	1
EC935|EC935_006223-T1	N	N	CBM50	N	1
EC935|EC935_006238-T1	N	N	AA1	N	1
EC935|EC935_006376-T1	N	N	GT8	N	1
EC935|EC935_006716-T1	N	N	CBM1+GH5_5	N	1
EC935|EC935_006845-T1	N	N	GT2	N	1
EC935|EC935_007224-T1	N	N	GH71	N	1
EC935|EC935_007358-T1	N	N	CBM13+GT27	N	1
EC935|EC935_007422-T1	N	N	GH72	N	1
EC935|EC935_007520-T1	N	N	GH47	N	1
EC935|EC935_007560-T1	N	N	GH18	N	1
EC935|EC935_007657-T1	N	N	GT31	N	1
EC935|EC935_008328-T1	N	N	GH72	N	1
EC935|EC935_008516-T1	N	N	GT2	N	1
EC935|EC935_008584-T1	N	N	GH101	N	1
EC935|EC935_008590-T1	N	N	GT13	N	1
EC935|EC935_008777-T1	N	N	CBM20	N	1
EC935|EC935_008875-T1	N	N	GH6	N	1
EC935|EC935_008880-T1	N	N	GH72	N	1
EC935|EC935_008931-T1	N	N	GH37	N	1
EC935|EC935_008978-T1	N	N	GH71	N	1
EC935|EC935_009004-T1	N	N	GT22	N	1
EC935|EC935_009244-T1	N	N	AA4	N	1
EC935|EC935_009256-T1	N	N	CBM50	N	1
EC935|EC935_009457-T1	N	N	GT2	N	1
EC935|EC935_009476-T1	N	N	GH125	N	1
EC935|EC935_009487-T1	N	N	GH43_30	N	1
