# BUSCO version is: 5.2.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Score	Length
814241at2759	Duplicated	Zoorad1|Zoorad1_470105	272.3	315
814241at2759	Duplicated	Zoorad1|Zoorad1_488859	272.3	315
817008at2759	Duplicated	Zoorad1|Zoorad1_468770	473.9	298
817008at2759	Duplicated	Zoorad1|Zoorad1_475561	460.0	297
834694at2759	Complete	Zoorad1|Zoorad1_388383	416.5	308
836599at2759	Complete	Zoorad1|Zoorad1_497904	304.8	278
844748at2759	Complete	Zoorad1|Zoorad1_456194	284.2	365
855834at2759	Complete	Zoorad1|Zoorad1_413937	163.3	311
858842at2759	Complete	Zoorad1|Zoorad1_447016	240.6	289
865202at2759	Complete	Zoorad1|Zoorad1_447628	199.4	203
866359at2759	Complete	Zoorad1|Zoorad1_443742	353.7	259
869548at2759	Complete	Zoorad1|Zoorad1_456721	206.6	198
878143at2759	Duplicated	Zoorad1|Zoorad1_439203	381.5	320
878143at2759	Duplicated	Zoorad1|Zoorad1_867263	381.5	320
878143at2759	Duplicated	Zoorad1|Zoorad1_439186	327.0	317
887370at2759	Complete	Zoorad1|Zoorad1_395015	252.3	317
891751at2759	Complete	Zoorad1|Zoorad1_472613	246.4	238
898782at2759	Complete	Zoorad1|Zoorad1_473554	255.4	275
901894at2759	Complete	Zoorad1|Zoorad1_249505	228.6	326
905026at2759	Missing
911863at2759	Complete	Zoorad1|Zoorad1_861020	203.0	196
917326at2759	Complete	Zoorad1|Zoorad1_487284	398.3	436
918816at2759	Complete	Zoorad1|Zoorad1_476547	100.5	146
919955at2759	Complete	Zoorad1|Zoorad1_474614	233.4	264
923657at2759	Complete	Zoorad1|Zoorad1_491437	140.5	168
924753at2759	Complete	Zoorad1|Zoorad1_467568	211.2	231
931188at2759	Complete	Zoorad1|Zoorad1_446263	455.5	359
937275at2759	Complete	Zoorad1|Zoorad1_437896	61.3	73
937686at2759	Complete	Zoorad1|Zoorad1_468750	437.5	338
939345at2759	Complete	Zoorad1|Zoorad1_442581	105.7	115
944899at2759	Complete	Zoorad1|Zoorad1_439814	354.3	274
946128at2759	Complete	Zoorad1|Zoorad1_436453	285.3	450
956854at2759	Complete	Zoorad1|Zoorad1_442893	163.4	178
973442at2759	Complete	Zoorad1|Zoorad1_188365	129.1	201
974865at2759	Complete	Zoorad1|Zoorad1_509152	232.8	227
975158at2759	Complete	Zoorad1|Zoorad1_847265	166.8	270
975557at2759	Complete	Zoorad1|Zoorad1_463121	504.2	553
976469at2759	Complete	Zoorad1|Zoorad1_464567	164.3	236
981902at2759	Complete	Zoorad1|Zoorad1_475658	107.9	205
996662at2759	Complete	Zoorad1|Zoorad1_444132	214.0	192
1001705at2759	Complete	Zoorad1|Zoorad1_482778	79.6	312
1003258at2759	Complete	Zoorad1|Zoorad1_468007	275.5	286
1010730at2759	Complete	Zoorad1|Zoorad1_423757	421.6	264
1014314at2759	Complete	Zoorad1|Zoorad1_470622	185.8	210
1018517at2759	Complete	Zoorad1|Zoorad1_471426	301.7	198
1019762at2759	Fragmented	Zoorad1|Zoorad1_454589	105.6	246
1025450at2759	Complete	Zoorad1|Zoorad1_456628	280.3	291
1030907at2759	Missing
1032689at2759	Complete	Zoorad1|Zoorad1_478590	186.7	153
1038775at2759	Complete	Zoorad1|Zoorad1_451431	155.6	202
1041560at2759	Complete	Zoorad1|Zoorad1_455873	171.1	372
1049599at2759	Complete	Zoorad1|Zoorad1_438756	297.6	400
1051021at2759	Complete	Zoorad1|Zoorad1_466611	313.5	324
1053181at2759	Missing
1057950at2759	Complete	Zoorad1|Zoorad1_485409	247.0	232
1065019at2759	Complete	Zoorad1|Zoorad1_498071	320.9	268
1076134at2759	Complete	Zoorad1|Zoorad1_438869	206.0	185
1079130at2759	Complete	Zoorad1|Zoorad1_47171	291.7	225
1079827at2759	Complete	Zoorad1|Zoorad1_456643	371.9	223
1085752at2759	Complete	Zoorad1|Zoorad1_471136	165.4	277
1087488at2759	Complete	Zoorad1|Zoorad1_837942	214.3	322
1090038at2759	Complete	Zoorad1|Zoorad1_462890	146.0	148
1094121at2759	Missing
1096688at2759	Complete	Zoorad1|Zoorad1_399640	347.5	212
1106766at2759	Complete	Zoorad1|Zoorad1_445500	127.6	207
1107630at2759	Complete	Zoorad1|Zoorad1_481552	254.8	209
1108845at2759	Complete	Zoorad1|Zoorad1_468560	436.8	325
1111142at2759	Complete	Zoorad1|Zoorad1_464687	205.9	303
1112002at2759	Complete	Zoorad1|Zoorad1_456159	471.2	537
1115196at2759	Complete	Zoorad1|Zoorad1_486496	346.2	277
1128607at2759	Complete	Zoorad1|Zoorad1_841995	350.2	262
1129824at2759	Complete	Zoorad1|Zoorad1_480643	101.3	128
1138059at2759	Complete	Zoorad1|Zoorad1_406885	300.9	216
1157302at2759	Complete	Zoorad1|Zoorad1_485359	379.1	203
1161199at2759	Duplicated	Zoorad1|Zoorad1_468195	77.6	129
1161199at2759	Duplicated	Zoorad1|Zoorad1_492238	77.6	129
1173229at2759	Complete	Zoorad1|Zoorad1_398567	136.8	206
1178688at2759	Complete	Zoorad1|Zoorad1_455099	101.0	127
1182451at2759	Complete	Zoorad1|Zoorad1_471881	129.2	144
1193442at2759	Complete	Zoorad1|Zoorad1_486521	330.6	284
1194691at2759	Complete	Zoorad1|Zoorad1_462953	358.9	279
1194797at2759	Complete	Zoorad1|Zoorad1_867705	372.1	423
1197019at2759	Complete	Zoorad1|Zoorad1_456532	108.6	157
1200489at2759	Complete	Zoorad1|Zoorad1_846098	114.8	102
1217666at2759	Complete	Zoorad1|Zoorad1_434586	240.3	177
1220881at2759	Complete	Zoorad1|Zoorad1_494590	103.7	157
1222562at2759	Complete	Zoorad1|Zoorad1_436948	144.8	121
1223488at2759	Complete	Zoorad1|Zoorad1_844103	78.6	135
1228942at2759	Complete	Zoorad1|Zoorad1_503018	207.9	163
1233814at2759	Complete	Zoorad1|Zoorad1_507445	193.4	154
1236198at2759	Complete	Zoorad1|Zoorad1_16673	193.0	123
1247641at2759	Complete	Zoorad1|Zoorad1_494123	142.1	152
1248958at2759	Complete	Zoorad1|Zoorad1_222001	422.3	610
1249159at2759	Complete	Zoorad1|Zoorad1_439921	60.5	139
1251252at2759	Complete	Zoorad1|Zoorad1_475526	69.0	82
1257440at2759	Complete	Zoorad1|Zoorad1_439627	169.5	146
1258856at2759	Complete	Zoorad1|Zoorad1_514015	461.7	544
1259741at2759	Complete	Zoorad1|Zoorad1_455205	350.9	210
1260807at2759	Complete	Zoorad1|Zoorad1_439727	268.2	220
1264469at2759	Complete	Zoorad1|Zoorad1_466341	166.1	152
1266231at2759	Complete	Zoorad1|Zoorad1_487355	277.1	187
1269244at2759	Complete	Zoorad1|Zoorad1_471352	68.8	114
1269649at2759	Complete	Zoorad1|Zoorad1_437154	274.5	166
1275837at2759	Complete	Zoorad1|Zoorad1_517844	353.6	243
1284731at2759	Complete	Zoorad1|Zoorad1_480791	99.1	137
1287094at2759	Complete	Zoorad1|Zoorad1_497067	70.5	128
1287401at2759	Complete	Zoorad1|Zoorad1_485382	233.6	159
1291729at2759	Complete	Zoorad1|Zoorad1_843971	52.0	101
1304061at2759	Missing
1309031at2759	Complete	Zoorad1|Zoorad1_450362	182.0	301
1312453at2759	Complete	Zoorad1|Zoorad1_446526	593.4	633
1314980at2759	Complete	Zoorad1|Zoorad1_474206	358.9	485
1322299at2759	Complete	Zoorad1|Zoorad1_451689	333.7	326
1322642at2759	Complete	Zoorad1|Zoorad1_478125	175.2	189
1323575at2759	Complete	Zoorad1|Zoorad1_23403	150.2	113
1324510at2759	Complete	Zoorad1|Zoorad1_410301	299.2	300
1338131at2759	Complete	Zoorad1|Zoorad1_465470	257.7	140
1339553at2759	Complete	Zoorad1|Zoorad1_438170	192.4	260
1342242at2759	Complete	Zoorad1|Zoorad1_450961	131.9	132
1346165at2759	Duplicated	Zoorad1|Zoorad1_488498	309.6	266
1346165at2759	Duplicated	Zoorad1|Zoorad1_512350	304.1	227
1346432at2759	Complete	Zoorad1|Zoorad1_476847	117.4	188
1348942at2759	Complete	Zoorad1|Zoorad1_468714	111.3	199
1355894at2759	Duplicated	Zoorad1|Zoorad1_456424	200.4	141
1355894at2759	Duplicated	Zoorad1|Zoorad1_470341	200.4	141
1358374at2759	Complete	Zoorad1|Zoorad1_371746	249.3	222
1364586at2759	Complete	Zoorad1|Zoorad1_470113	98.3	165
1370285at2759	Complete	Zoorad1|Zoorad1_501101	140.3	348
1370304at2759	Complete	Zoorad1|Zoorad1_837760	153.9	295
1377237at2759	Complete	Zoorad1|Zoorad1_506708	130.2	141
1379600at2759	Complete	Zoorad1|Zoorad1_456210	169.2	434
1380409at2759	Complete	Zoorad1|Zoorad1_459461	197.3	160
1382842at2759	Complete	Zoorad1|Zoorad1_477310	104.6	120
1395649at2759	Fragmented	Zoorad1|Zoorad1_477481	30.2	87
1398309at2759	Complete	Zoorad1|Zoorad1_474001	96.8	119
1404162at2759	Complete	Zoorad1|Zoorad1_470700	129.5	183
1405073at2759	Complete	Zoorad1|Zoorad1_470384	230.2	158
1405146at2759	Complete	Zoorad1|Zoorad1_438257	121.5	138
1407446at2759	Complete	Zoorad1|Zoorad1_464602	54.8	83
1421503at2759	Complete	Zoorad1|Zoorad1_443411	190.7	110
1423847at2759	Duplicated	Zoorad1|Zoorad1_490657	284.7	272
1423847at2759	Duplicated	Zoorad1|Zoorad1_492326	284.7	272
1426075at2759	Complete	Zoorad1|Zoorad1_474528	83.9	90
1428265at2759	Complete	Zoorad1|Zoorad1_485312	137.9	143
1428854at2759	Complete	Zoorad1|Zoorad1_457442	421.4	469
1430056at2759	Complete	Zoorad1|Zoorad1_465129	107.6	107
1432328at2759	Complete	Zoorad1|Zoorad1_465172	256.4	178
1434266at2759	Complete	Zoorad1|Zoorad1_498069	94.1	128
1440961at2759	Missing
1441854at2759	Complete	Zoorad1|Zoorad1_411256	238.1	213
1442062at2759	Complete	Zoorad1|Zoorad1_839538	143.5	210
1445102at2759	Complete	Zoorad1|Zoorad1_470353	285.9	191
1450538at2759	Complete	Zoorad1|Zoorad1_472241	116.0	150
1454155at2759	Complete	Zoorad1|Zoorad1_448270	57.8	144
1455730at2759	Fragmented	Zoorad1|Zoorad1_441373	295.6	259
1459797at2759	Complete	Zoorad1|Zoorad1_449270	62.4	96
1474000at2759	Complete	Zoorad1|Zoorad1_499792	79.9	108
1479417at2759	Complete	Zoorad1|Zoorad1_446788	274.1	176
1488235at2759	Duplicated	Zoorad1|Zoorad1_485947	163.7	136
1488235at2759	Duplicated	Zoorad1|Zoorad1_489650	163.7	136
1488436at2759	Duplicated	Zoorad1|Zoorad1_450522	105.0	62
1488436at2759	Duplicated	Zoorad1|Zoorad1_491386	101.9	62
1490022at2759	Complete	Zoorad1|Zoorad1_856079	201.3	170
1504863at2759	Complete	Zoorad1|Zoorad1_482412	145.3	106
1513531at2759	Complete	Zoorad1|Zoorad1_469862	243.5	171
1525971at2759	Complete	Zoorad1|Zoorad1_445548	106.0	79
1526152at2759	Complete	Zoorad1|Zoorad1_482481	95.8	84
1530008at2759	Complete	Zoorad1|Zoorad1_472521	130.6	85
1538526at2759	Complete	Zoorad1|Zoorad1_443100	111.4	101
1545004at2759	Complete	Zoorad1|Zoorad1_391268	87.8	65
1552706at2759	Fragmented	Zoorad1|Zoorad1_481216	47.8	46
1558822at2759	Fragmented	Zoorad1|Zoorad1_391995	98.5	58
1563319at2759	Complete	Zoorad1|Zoorad1_448065	81.5	130
1567796at2759	Complete	Zoorad1|Zoorad1_508955	141.9	132
1575179at2759	Missing
1576404at2759	Missing
1588798at2759	Complete	Zoorad1|Zoorad1_486537	101.4	116
1593937at2759	Complete	Zoorad1|Zoorad1_454977	41.9	126
1617752at2759	Complete	Zoorad1|Zoorad1_449106	111.2	94
1620056at2759	Complete	Zoorad1|Zoorad1_454117	35.3	73
1623701at2759	Complete	Zoorad1|Zoorad1_481420	106.7	90
1626636at2759	Complete	Zoorad1|Zoorad1_452882	88.4	134
1633672at2759	Complete	Zoorad1|Zoorad1_455749	140.6	83
1645187at2759	Complete	Zoorad1|Zoorad1_503770	44.5	40
