Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
Zoorad1|Zoorad1_397105	ADK37844.1|GH16_4|	46.8	344	158	6	39	380	1	321	3.04e-114	340
Zoorad1|Zoorad1_398440	CDS11103.1|GT66|	62.6	729	250	5	7	718	7	729	0.0	907
Zoorad1|Zoorad1_399003	ADK37849.1|CBM18|CE4|	61.2	276	104	3	21	295	17	290	5.58e-121	354
Zoorad1|Zoorad1_39902	VWO94258.1|CBM1|GH5_5|	46.8	650	269	14	43	618	400	1046	7.51e-172	521
Zoorad1|Zoorad1_400523	AAM33305.1|CBM48|GH13_8|	65.7	686	223	5	1	685	7	681	0.0	943
Zoorad1|Zoorad1_402570	ADK37849.1|CBM18|CE4|	57.6	276	114	3	21	295	17	290	7.14e-108	322
Zoorad1|Zoorad1_402943	CDS08031.1|GT2|	39.5	1676	866	31	1	1561	47	1689	0.0	1116
Zoorad1|Zoorad1_403028	CDS05274.1|GT2|	54.7	953	385	15	6	927	85	1021	0.0	938
Zoorad1|Zoorad1_403075	CCA77793.1|GT15|	51.0	312	149	3	57	366	66	375	1.13e-117	350
Zoorad1|Zoorad1_403356	CDS03806.1|GT48|	52.4	1742	791	16	71	1797	178	1895	0.0	1779
Zoorad1|Zoorad1_403679	CAP64662.1|GH5_12|	41.8	553	297	11	25	559	20	565	1.39e-135	416
Zoorad1|Zoorad1_404970	EGX46445.1|GT35|	59.6	819	327	4	63	880	55	870	0.0	1001
Zoorad1|Zoorad1_405078	AWP12516.1|GT29|	39.7	634	347	11	47	676	473	1075	4.98e-136	443
Zoorad1|Zoorad1_406128	QBQ55243.1|CBM50|	33.4	797	455	19	37	813	23	763	6.78e-106	361
Zoorad1|Zoorad1_408698	QEO24085.1|GH47|	54.3	376	163	4	24	394	833	1204	7.05e-127	398
Zoorad1|Zoorad1_409393	CDS03806.1|GT48|	51.2	1732	805	12	79	1793	178	1886	0.0	1726
Zoorad1|Zoorad1_411834	CDS08047.1|GT15|	50.0	336	158	4	37	366	50	381	1.59e-119	355
Zoorad1|Zoorad1_412880	AET38277.1|GT15|	54.5	321	142	2	56	374	79	397	9.17e-130	382
Zoorad1|Zoorad1_41708	CDS04078.1|GH15|	54.8	662	260	7	14	654	22	665	3.04e-255	723
Zoorad1|Zoorad1_417301	AWP04987.1|GT13|	41.9	852	446	16	91	926	100	918	4.22e-205	637
Zoorad1|Zoorad1_417330	CDS08031.1|GT2|	52.4	855	371	14	99	937	853	1687	2.70e-290	862
Zoorad1|Zoorad1_417437	ADK37842.1|GH16_19|	51.7	269	125	2	25	291	18	283	2.74e-103	309
Zoorad1|Zoorad1_418465	VBB76690.1|AA3|	40.5	647	309	16	6	594	16	644	1.92e-141	429
Zoorad1|Zoorad1_420091	AWP12516.1|GT29|	38.8	637	350	11	47	677	473	1075	2.86e-138	449
Zoorad1|Zoorad1_420830	ADK37846.1|GH18|	65.6	294	99	1	29	322	1	292	3.66e-145	420
Zoorad1|Zoorad1_420835	ADK37846.1|GH18|	67.3	294	94	1	28	321	1	292	3.82e-144	416
Zoorad1|Zoorad1_421358	APF18717.1|GH3|	41.4	735	393	14	42	758	33	747	5.33e-187	556
Zoorad1|Zoorad1_422954	CDS05640.1|GH20|	44.7	743	363	10	34	752	27	745	4.39e-214	624
Zoorad1|Zoorad1_423809	QGI67417.1|GH18|	57.3	433	174	6	2	424	380	811	1.09e-153	464
Zoorad1|Zoorad1_423863	EGX49587.1|GT2|	48.0	1005	432	18	54	976	155	1150	2.92e-301	878
Zoorad1|Zoorad1_426563	ADK37844.1|GH16_4|	45.2	341	164	5	16	354	1	320	3.99e-103	311
Zoorad1|Zoorad1_427218	CDS12806.1|GH31|	44.5	813	410	14	33	815	38	839	1.65e-246	717
Zoorad1|Zoorad1_428501	APU66165.1|GH18|	69.3	280	86	0	28	307	1	280	1.01e-151	433
Zoorad1|Zoorad1_434752	CDS08047.1|GT15|	57.1	319	130	2	68	381	66	382	3.99e-135	395
Zoorad1|Zoorad1_435148	CDS02746.1|GT4|	64.5	425	149	1	8	432	2	424	1.60e-198	561
Zoorad1|Zoorad1_435886	SMR56934.1|GT22|	54.9	534	221	8	10	528	608	1136	9.00e-191	572
Zoorad1|Zoorad1_435944	CDS04796.1|CE9|	52.5	421	170	6	26	417	13	432	7.99e-152	441
Zoorad1|Zoorad1_436086	AOW02859.1|GH16_2|	49.4	413	194	5	78	478	248	657	2.42e-134	407
Zoorad1|Zoorad1_436502	ABE82127.1|GH20|	41.3	523	268	13	51	546	54	564	3.54e-128	391
Zoorad1|Zoorad1_436958	ADK37844.1|GH16_4|	73.7	323	85	0	77	399	1	323	2.83e-195	546
Zoorad1|Zoorad1_437294	AFK25797.1|GT2|	46.9	836	344	16	424	1204	90	880	5.72e-225	683
Zoorad1|Zoorad1_437719	ADK37849.1|CBM18|CE4|	63.6	272	96	3	25	295	21	290	9.53e-122	357
Zoorad1|Zoorad1_437727	ADK37849.1|CBM18|CE4|	63.4	276	98	3	21	295	17	290	1.69e-122	358
Zoorad1|Zoorad1_438241	QDS71450.1|GH47|	57.8	322	112	6	8	315	1044	1355	9.41e-118	376
Zoorad1|Zoorad1_438584	CDS11918.1|CBM43|GH72|	49.9	445	198	9	10	433	12	452	3.19e-138	410
Zoorad1|Zoorad1_438588	CDS11918.1|CBM43|GH72|	49.1	446	202	9	9	433	11	452	4.14e-136	405
Zoorad1|Zoorad1_438596	CDS11918.1|CBM43|GH72|	47.0	438	216	6	13	436	15	450	6.86e-132	399
Zoorad1|Zoorad1_439707	CDS10110.1|GT15|	52.4	307	143	2	63	368	69	373	1.35e-116	347
Zoorad1|Zoorad1_439716	AJV03058.1|GT15|	53.2	301	135	3	61	359	123	419	1.22e-111	337
Zoorad1|Zoorad1_439717	AJV03058.1|GT15|	53.2	301	135	3	61	359	123	419	3.77e-113	341
Zoorad1|Zoorad1_439760	QGI79035.1|GH43_30|	73.9	391	101	1	4	393	458	848	7.95e-197	595
Zoorad1|Zoorad1_439789	CDS10110.1|GT15|	59.5	309	124	1	57	365	64	371	1.30e-144	419
Zoorad1|Zoorad1_440004	CDS05700.1|GT33|	43.0	447	238	9	6	447	53	487	3.04e-108	333
Zoorad1|Zoorad1_440159	CDS07484.1|CBM43|GH72|	40.5	491	261	15	5	473	8	489	1.37e-106	332
Zoorad1|Zoorad1_440766	VBB76690.1|AA3|	39.5	651	305	18	6	591	16	642	1.10e-133	409
Zoorad1|Zoorad1_440768	VBB76690.1|AA3|	38.0	682	307	17	4	622	14	642	7.73e-130	400
Zoorad1|Zoorad1_440872	CAN80640.1|GT47|	52.7	433	199	4	3	430	931	1362	3.10e-154	475
Zoorad1|Zoorad1_441433	QBZ54211.1|GH47|	48.0	856	392	14	7	826	631	1469	5.06e-231	694
Zoorad1|Zoorad1_442352	CDS08390.1|GH31|	45.8	942	461	13	24	941	27	942	4.22e-314	894
Zoorad1|Zoorad1_442745	QDS71450.1|GH47|	54.4	329	141	1	9	337	1044	1363	3.25e-120	382
Zoorad1|Zoorad1_443024	QBQ55251.1|CBM50|	34.8	997	532	22	19	999	21	915	4.59e-148	473
Zoorad1|Zoorad1_443098	ADK37844.1|GH16_4|	50.7	335	148	9	31	362	1	321	2.28e-116	345
Zoorad1|Zoorad1_443625	CDS10110.1|GT15|	53.2	310	142	2	63	371	66	373	7.88e-122	361
Zoorad1|Zoorad1_444005	CDS05746.1|GH5_9|	50.9	428	200	5	98	518	3	427	8.96e-163	473
Zoorad1|Zoorad1_444006	ADK37844.1|GH16_4|	54.8	352	127	6	164	514	1	321	4.43e-135	398
Zoorad1|Zoorad1_445110	CDS03696.1|GH37|	41.6	580	317	11	49	622	29	592	2.78e-148	447
Zoorad1|Zoorad1_445199	AOZ60530.1|GT24|	36.6	1558	842	37	31	1537	24	1486	4.41e-296	890
Zoorad1|Zoorad1_445657	ADK37846.1|GH18|	83.6	292	48	0	28	319	1	292	5.98e-184	520
Zoorad1|Zoorad1_446383	SDT63342.1|CBM51|GH31|	50.7	615	269	11	59	649	70	674	1.87e-202	610
Zoorad1|Zoorad1_447699	SVE76345.1|GT58|	46.9	392	190	8	52	440	37	413	5.31e-104	320
Zoorad1|Zoorad1_447856	CDS04937.1|GH18|	33.1	1944	1088	39	1213	3023	1277	3140	1.60e-282	939
Zoorad1|Zoorad1_447999	AWP12516.1|GT29|	39.0	646	344	12	43	677	469	1075	4.98e-136	443
Zoorad1|Zoorad1_448009	AWP12516.1|GT29|	39.5	635	348	10	47	677	473	1075	4.74e-135	440
Zoorad1|Zoorad1_448040	CDS11918.1|CBM43|GH72|	45.3	466	236	7	7	456	9	471	7.52e-141	420
Zoorad1|Zoorad1_449029	CDS10110.1|GT15|	59.3	305	124	0	51	355	67	371	2.99e-138	402
Zoorad1|Zoorad1_449057	CDS13455.1|GH63|	42.6	860	425	14	6	858	7	804	1.95e-237	690
Zoorad1|Zoorad1_449143	EAA65303.1|GT0|	47.7	874	427	7	34	896	727	1581	1.41e-263	785
Zoorad1|Zoorad1_449478	CDS03696.1|GH37|	36.9	585	334	6	27	597	29	592	9.01e-139	422
Zoorad1|Zoorad1_450100	AXG41146.1|GH6|	37.5	704	412	7	152	848	170	852	6.82e-150	469
Zoorad1|Zoorad1_450851	CCA14548.1|GT2|	49.4	320	159	3	53	371	437	754	1.99e-104	328
Zoorad1|Zoorad1_450859	CCA14548.1|GT2|	50.6	314	153	2	4	316	440	752	2.27e-108	337
Zoorad1|Zoorad1_452218	CBX99002.1|GH18|	54.3	302	114	5	1	278	1	302	3.62e-104	325
Zoorad1|Zoorad1_452636	CDS03631.1|GT57|	51.6	500	217	9	1	500	1	475	7.83e-156	457
Zoorad1|Zoorad1_453244	APF18717.1|GH3|	42.5	736	393	14	37	758	28	747	3.74e-189	563
Zoorad1|Zoorad1_453647	QKX56076.1|GH51|	43.9	437	235	5	73	500	908	1343	1.26e-109	363
Zoorad1|Zoorad1_454135	ADK37849.1|CBM18|CE4|	72.1	283	78	1	11	293	9	290	4.43e-151	431
Zoorad1|Zoorad1_454496	QKX53460.1|AA4|	52.8	424	195	5	2	423	597	1017	6.86e-144	441
Zoorad1|Zoorad1_454773	AFH50282.1|GH3|	40.6	544	310	9	2	541	208	742	5.67e-121	378
Zoorad1|Zoorad1_455463	QKD62991.1|GH12|	38.6	578	342	5	248	823	1095	1661	4.99e-115	390
Zoorad1|Zoorad1_455542	ABE82127.1|GH20|	36.9	578	320	14	1	547	2	565	5.37e-127	387
Zoorad1|Zoorad1_455562	ABE82127.1|GH20|	40.0	555	292	15	19	544	21	563	1.00e-132	402
Zoorad1|Zoorad1_455564	ABE82127.1|GH20|	39.5	555	295	16	19	544	21	563	1.26e-130	397
Zoorad1|Zoorad1_456468	QKD55908.1|GH18|	36.9	685	334	13	430	1050	1530	2180	1.73e-107	375
Zoorad1|Zoorad1_456546	AEO36460.1|GT57|	46.3	458	223	7	96	544	1	444	7.42e-120	365
Zoorad1|Zoorad1_457559	QCD84628.1|CBM43|	29.4	1114	666	31	45	1119	105	1136	6.63e-131	434
Zoorad1|Zoorad1_457835	AKT41788.1|CBM6|GH81|	38.0	658	385	10	48	693	267	913	1.06e-146	454
Zoorad1|Zoorad1_458140	CAB95998.1|GT20|2.4.1.15	65.0	469	162	1	7	473	14	482	6.30e-239	667
Zoorad1|Zoorad1_459527	QIW95080.1|GH47|	23.6	1924	1267	46	34	1841	753	2590	1.76e-120	430
Zoorad1|Zoorad1_460757	BAA34296.1|GT4|	49.5	432	200	10	1	420	6	431	2.17e-130	389
Zoorad1|Zoorad1_460831	QKX60855.1|GT22|	69.3	313	84	2	13	325	556	856	1.14e-138	419
Zoorad1|Zoorad1_460835	QDS71809.1|GT22|	38.6	601	295	16	62	639	40	589	3.57e-112	353
Zoorad1|Zoorad1_461260	CCA15473.1|GH72|	47.7	411	203	4	18	417	542	951	1.17e-127	396
Zoorad1|Zoorad1_461270	CDS11918.1|CBM43|GH72|	43.3	478	248	8	1	462	1	471	4.61e-127	385
Zoorad1|Zoorad1_461335	AMJ52391.1|GH47|	41.1	496	271	7	67	561	87	562	8.74e-119	367
Zoorad1|Zoorad1_461518	QDS71450.1|GH47|	55.5	326	136	2	4	329	1039	1355	6.20e-122	387
Zoorad1|Zoorad1_462926	QEO24085.1|GH47|	51.7	387	175	5	22	400	822	1204	1.03e-122	387
Zoorad1|Zoorad1_464270	AVI60826.1|GT22|	62.5	424	143	7	11	424	583	1000	3.54e-162	509
Zoorad1|Zoorad1_466087	AAL26905.1|GH5_9|	43.4	380	206	7	15	391	30	403	7.30e-108	328
Zoorad1|Zoorad1_466318	ADK37844.1|GH16_4|	49.1	344	150	6	109	450	1	321	7.05e-117	350
Zoorad1|Zoorad1_466330	QBQ55251.1|CBM50|	35.0	899	551	14	6	885	19	903	8.57e-159	498
Zoorad1|Zoorad1_466492	ADK37846.1|GH18|	63.4	292	106	1	34	324	1	292	5.78e-133	390
Zoorad1|Zoorad1_466611	CDS14033.1|GT4|	50.2	434	204	7	15	446	6	429	1.42e-143	425
Zoorad1|Zoorad1_467728	AVM55139.1|GH65|	35.8	759	438	19	2	744	629	1354	1.82e-139	449
Zoorad1|Zoorad1_467871	ACX68263.1|GH13_5|	50.4	492	234	6	1	487	1	487	2.53e-175	506
Zoorad1|Zoorad1_467990	CBA03971.1|GT30|	67.3	394	126	2	7	399	4	395	1.66e-179	531
Zoorad1|Zoorad1_468007	CDS07286.1|GT50|	46.4	463	217	7	17	452	7	465	2.84e-119	362
Zoorad1|Zoorad1_469455	SMR50199.1|AA3|	37.6	644	323	16	74	671	26	636	3.84e-121	379
Zoorad1|Zoorad1_470320	APU66165.1|GH18|	75.7	280	68	0	28	307	1	280	3.29e-166	474
Zoorad1|Zoorad1_470353	AAH68840.1|GT2|	73.7	236	62	0	3	238	30	265	8.88e-125	358
Zoorad1|Zoorad1_470397	CDS13004.1|GT20|	51.5	775	363	7	1	771	13	778	1.83e-289	818
Zoorad1|Zoorad1_470456	AMJ52391.1|GH47|	39.0	543	291	10	21	542	39	562	8.63e-124	380
Zoorad1|Zoorad1_470745	AMJ52391.1|GH47|	42.5	478	239	10	27	474	96	567	1.07e-117	361
Zoorad1|Zoorad1_473183	QKD55908.1|GH18|	36.4	612	323	10	421	981	1580	2176	8.39e-105	366
Zoorad1|Zoorad1_473597	CDS05465.1|GH47|	53.4	519	229	4	34	540	1	518	1.45e-186	545
Zoorad1|Zoorad1_473776	CED83340.1|GT31|	33.2	991	520	21	266	1125	948	1927	6.07e-140	472
Zoorad1|Zoorad1_474124	CUI24525.1|GH19|	61.1	311	115	2	41	345	18	328	4.21e-118	377
Zoorad1|Zoorad1_474538	ADK37844.1|GH16_4|	49.1	344	150	6	109	450	1	321	7.05e-117	350
Zoorad1|Zoorad1_474735	QKX53450.1|GH81|	55.4	379	146	4	39	394	969	1347	1.70e-116	373
Zoorad1|Zoorad1_474852	CDS09677.1|GH3|	43.3	702	378	9	23	711	42	736	1.23e-186	555
Zoorad1|Zoorad1_474976	AXO13360.1|CE4|	50.8	319	134	5	15	333	6	301	1.60e-105	315
Zoorad1|Zoorad1_475313	CDR37398.1|GT39|	36.4	706	433	11	62	759	158	855	8.09e-146	453
Zoorad1|Zoorad1_475378	CDS12794.1|GT39|	45.6	713	370	6	68	776	56	754	4.32e-213	623
Zoorad1|Zoorad1_475425	QKX56076.1|GH51|	52.3	772	351	9	301	1064	833	1595	7.76e-244	740
Zoorad1|Zoorad1_475648	CDS05746.1|GH5_9|	46.8	421	214	5	114	528	9	425	4.07e-148	436
Zoorad1|Zoorad1_475727	AWK40335.1|GH6|	39.4	680	391	8	61	726	180	852	6.39e-149	462
Zoorad1|Zoorad1_477122	CAC9909034.1|GT8|	67.4	399	129	1	2	400	325	722	7.77e-184	532
Zoorad1|Zoorad1_477137	CAC9909034.1|GT8|	67.4	399	129	1	2	400	325	722	7.77e-184	532
Zoorad1|Zoorad1_477200	CDS12806.1|GH31|	45.1	776	384	12	29	773	34	798	1.70e-241	705
Zoorad1|Zoorad1_477829	AAX19735.1|GH37|	64.4	691	232	6	74	763	48	725	0.0	937
Zoorad1|Zoorad1_479311	VDC69778.1|CE8|	45.0	618	324	10	148	758	657	1265	5.41e-164	511
Zoorad1|Zoorad1_479335	CAN97272.1|GH81|	36.8	663	376	18	27	667	76	717	7.17e-128	399
Zoorad1|Zoorad1_479367	QKX56076.1|GH51|	43.9	437	235	5	73	500	908	1343	1.26e-109	363
Zoorad1|Zoorad1_479824	CCA15473.1|GH72|	53.2	389	177	4	1	385	565	952	5.67e-131	403
Zoorad1|Zoorad1_481432	CDS11918.1|CBM43|GH72|	44.8	487	244	12	1	475	1	474	1.56e-133	400
Zoorad1|Zoorad1_481858	CDS11918.1|CBM43|GH72|	42.6	465	250	8	9	457	8	471	1.72e-123	376
Zoorad1|Zoorad1_481867	CDS11918.1|CBM43|GH72|	49.0	453	214	7	16	455	16	464	5.76e-150	446
Zoorad1|Zoorad1_482286	CDS05871.1|GT2|	54.6	769	332	7	57	817	93	852	1.20e-297	844
Zoorad1|Zoorad1_482806	AIE96983.1|GT7|	31.1	1237	689	33	33	1147	1	1196	5.19e-154	511
Zoorad1|Zoorad1_484667	CDI51946.1|GT3|	64.6	715	235	5	2	698	4	718	0.0	930
Zoorad1|Zoorad1_485154	QBQ55243.1|CBM50|	34.3	813	456	19	17	812	10	761	2.71e-114	384
Zoorad1|Zoorad1_485812	CDS03806.1|GT48|	49.8	1833	793	22	111	1923	177	1901	0.0	1696
Zoorad1|Zoorad1_486686	CDS03696.1|GH37|	39.7	592	332	11	8	590	18	593	5.18e-142	429
Zoorad1|Zoorad1_486832	ATY63066.1|GH18|	44.4	374	199	6	305	677	16	381	2.88e-106	335
Zoorad1|Zoorad1_486965	AIT83212.1|GT4|	64.3	300	105	1	39	338	17	314	2.65e-130	394
Zoorad1|Zoorad1_487443	CDI56219.1|GT39|	47.5	732	352	7	78	796	75	787	1.18e-222	651
Zoorad1|Zoorad1_488338	QKX60254.1|GH76|	47.6	773	372	10	175	929	21	778	2.17e-228	685
Zoorad1|Zoorad1_489233	BBN14963.1|CBM20|	49.1	399	192	7	1	392	402	796	7.75e-123	379
Zoorad1|Zoorad1_489759	QKX56076.1|GH51|	52.3	772	351	9	301	1064	833	1595	7.76e-244	740
Zoorad1|Zoorad1_490768	QKX55086.1|GH55|	48.8	606	263	8	222	786	787	1386	1.84e-192	592
Zoorad1|Zoorad1_491050	SVE84708.1|GH9|	51.0	917	422	10	6	905	418	1324	6.57e-114	384
Zoorad1|Zoorad1_492811	CDS13004.1|GT20|	52.9	756	344	8	15	763	25	775	3.62e-292	825
Zoorad1|Zoorad1_49368	APF18717.1|GH3|	42.2	742	387	15	37	758	28	747	9.47e-188	558
Zoorad1|Zoorad1_495232	ABE82127.1|GH20|	41.9	399	204	8	1	373	168	564	5.80e-106	327
Zoorad1|Zoorad1_497085	AIE96983.1|GT7|	32.5	1251	721	29	126	1317	7	1192	2.81e-183	597
Zoorad1|Zoorad1_503152	CCA67805.1|GT1|	37.0	1061	586	20	117	1113	237	1279	7.80e-224	684
Zoorad1|Zoorad1_504504	CDS09089.1|GT41|	50.7	1231	465	21	340	1470	294	1482	0.0	1041
Zoorad1|Zoorad1_507225	QGI86474.1|GH125|	42.5	480	222	7	61	501	28	492	1.86e-120	381
Zoorad1|Zoorad1_508111	CDS12794.1|GT39|	50.8	664	303	6	1	642	92	753	6.23e-230	661
Zoorad1|Zoorad1_508140	CDS10110.1|GT15|	55.7	305	119	1	75	363	67	371	3.07e-125	369
Zoorad1|Zoorad1_508496	ADK37847.1|GH18|	58.4	286	114	3	3	287	4	285	1.97e-116	341
Zoorad1|Zoorad1_509597	VUW72999.1|AA1|	50.5	638	270	8	113	710	25	656	4.04e-194	587
Zoorad1|Zoorad1_510402	VBB76690.1|AA3|	40.6	645	307	16	6	592	16	642	5.90e-143	433
Zoorad1|Zoorad1_51200	QKD55908.1|GH18|	30.1	1194	639	28	10	1054	1041	2187	1.40e-128	438
Zoorad1|Zoorad1_515469	CEI61512.1|AA3|	39.5	628	311	14	17	576	43	669	1.04e-133	409
Zoorad1|Zoorad1_516009	ABE82127.1|GH20|	37.7	557	299	15	19	539	21	565	3.51e-121	372
Zoorad1|Zoorad1_518227	SMR50199.1|AA3|	37.6	638	335	15	60	659	24	636	1.56e-122	382
Zoorad1|Zoorad1_518583	VDD19117.1|GT95|	81.0	290	52	3	6	294	81	368	2.76e-157	459
Zoorad1|Zoorad1_519841	CDS05327.1|GT2|	32.3	1725	966	48	96	1773	36	1606	8.81e-252	793
Zoorad1|Zoorad1_62901	EGX49587.1|GT2|	52.9	1017	413	20	115	1099	173	1155	0.0	983
Zoorad1|Zoorad1_671632	CEI61512.1|AA3|	38.1	625	316	15	21	576	47	669	3.72e-124	385
Zoorad1|Zoorad1_673879	CEI61512.1|AA3|	38.7	625	313	15	21	577	47	669	5.18e-127	393
Zoorad1|Zoorad1_673924	AKU79211.1|GH20|	36.5	570	271	11	14	494	56	623	7.58e-123	378
Zoorad1|Zoorad1_676704	CAC9908717.1|GT15|	54.9	308	135	2	37	342	120	425	2.68e-119	357
Zoorad1|Zoorad1_679617	AKU79211.1|GH20|	34.1	615	316	12	15	544	21	631	8.66e-124	382
Zoorad1|Zoorad1_684834	ADK37844.1|GH16_4|	49.4	344	149	7	27	368	1	321	6.80e-117	347
Zoorad1|Zoorad1_686067	CDS03806.1|GT48|	48.8	1805	817	17	99	1886	168	1882	0.0	1647
Zoorad1|Zoorad1_686646	CDS06367.1|GH38|	47.1	1088	529	12	22	1073	24	1100	0.0	1009
Zoorad1|Zoorad1_687845	ADK37842.1|GH16_19|	57.4	258	107	2	53	310	48	302	9.94e-112	332
Zoorad1|Zoorad1_80700	QKX56076.1|GH51|	45.0	422	224	4	103	517	922	1342	7.88e-108	358
Zoorad1|Zoorad1_836882	SMQ49199.1|AA3|	39.4	639	319	15	7	603	25	637	1.86e-127	393
Zoorad1|Zoorad1_845602	CDS10110.1|GT15|	57.3	309	131	1	82	390	64	371	1.65e-134	394
Zoorad1|Zoorad1_846674	AWO98658.1|GH37|	66.7	402	133	1	24	424	69	470	5.71e-183	548
Zoorad1|Zoorad1_847569	QGI86474.1|GH125|	42.5	480	222	7	61	501	28	492	1.86e-120	381
Zoorad1|Zoorad1_849784	CDS10110.1|GT15|	50.5	305	151	0	51	355	67	371	3.00e-118	351
Zoorad1|Zoorad1_850073	AST56264.1|GT48|	42.9	434	202	6	172	573	210	629	1.36e-103	350
Zoorad1|Zoorad1_852674	ADK37849.1|CBM18|CE4|	56.0	284	116	3	20	303	16	290	1.24e-109	326
Zoorad1|Zoorad1_853369	AMJ52391.1|GH47|	41.9	489	266	11	61	544	93	568	3.46e-122	375
Zoorad1|Zoorad1_853860	CDS08031.1|GT2|	39.2	1634	873	33	125	1698	84	1656	0.0	1074
Zoorad1|Zoorad1_854241	CDS03190.1|GH0|	49.7	1226	492	13	5	1110	15	1235	0.0	1116
Zoorad1|Zoorad1_858756	CAP64662.1|GH5_12|	38.1	743	384	22	12	706	7	721	2.95e-150	461
Zoorad1|Zoorad1_859510	QHG77622.1|CBM50|	77.4	221	49	1	34	253	56	276	2.31e-119	351
Zoorad1|Zoorad1_860054	CDS10110.1|GT15|	54.8	305	123	1	52	341	67	371	6.38e-124	365
Zoorad1|Zoorad1_860883	APF18717.1|GH3|	42.7	738	389	15	37	758	28	747	2.13e-186	554
