Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
Zoorad1|Zoorad1_439707	GT15(62-332)	GT15	GT15	N	3
Zoorad1|Zoorad1_439709	GT15(1-169)	GT15	N	N	2
Zoorad1|Zoorad1_439716	GT15(59-329)	GT15	GT15	N	3
Zoorad1|Zoorad1_439717	GT15(59-329)	GT15	GT15	N	3
Zoorad1|Zoorad1_439789	GT15(61-331)	GT15	GT15	N	3
Zoorad1|Zoorad1_440004	GT33(3-445)	GT33	GT33	N	3
Zoorad1|Zoorad1_440159	GH72(17-304)	N	CBM43+GH72	N	2
Zoorad1|Zoorad1_440361	GT1(287-455)	N	N	N	1
Zoorad1|Zoorad1_440420	GT1(265-452)	N	N	N	1
Zoorad1|Zoorad1_440454	GT1(240-457)	N	N	N	1
Zoorad1|Zoorad1_440766	AA3_2(16-590)	AA3	AA3	N	3
Zoorad1|Zoorad1_440768	AA3_2(17-621)	AA3	AA3	N	3
Zoorad1|Zoorad1_441401	GT69(115-395)	N	N	N	1
Zoorad1|Zoorad1_441412	GT69(121-423)	N	N	N	1
Zoorad1|Zoorad1_441598	GT2_Chitin_synth_2(310-613)	N	N	Y(1-24)	1
Zoorad1|Zoorad1_442352	GH31(347-790)	GH31	GH31	Y(1-27)	3
Zoorad1|Zoorad1_442373	GT1(155-417)	N	N	N	1
Zoorad1|Zoorad1_443098	GH16_4(31-362)	CBM39	GH16_4	N	3
Zoorad1|Zoorad1_443625	GT15(64-335)	GT15	GT15	N	3
Zoorad1|Zoorad1_443976	GH5_9(162-474)	GH5	N	N	2
Zoorad1|Zoorad1_443991	GH5_9(162-473)	GH5	N	N	2
Zoorad1|Zoorad1_444005	GH5_9(173-487)	GH5	GH5_9	N	3
Zoorad1|Zoorad1_444006	GH16_4(164-514)	CBM39	GH16_4	Y(1-36)	3
Zoorad1|Zoorad1_445110	GH37(71-614)	GH37	GH37	Y(1-28)	3
Zoorad1|Zoorad1_445199	GT24(1260-1507)	GT24	GT24	N	3
Zoorad1|Zoorad1_445657	GH18(19-401)	GH18+CBM12+CBM5	GH18	N	3
Zoorad1|Zoorad1_446383	GH31(362-591)	GH31+CBM32+CBM51	CBM51+GH31	N	3
Zoorad1|Zoorad1_447699	GT58(67-425)	GT58	GT58	N	3
Zoorad1|Zoorad1_447942	GH17(58-317)	N	N	N	1
Zoorad1|Zoorad1_448040	GH72(15-312)	GH72+CBM43	CBM43+GH72	N	3
Zoorad1|Zoorad1_448433	GT76(18-445)	N	N	N	1
Zoorad1|Zoorad1_448435	GT76(22-450)	N	N	N	1
Zoorad1|Zoorad1_449029	GT15(51-321)	GT15	GT15	N	3
Zoorad1|Zoorad1_449057	GH63(642-856)	GH63	GH63	Y(1-21)	3
Zoorad1|Zoorad1_449478	GH37(49-591)	GH37	GH37	N	3
Zoorad1|Zoorad1_450317	GH132(55-276)	N	N	N	1
Zoorad1|Zoorad1_450596	CE4(53-172)	N	N	N	1
Zoorad1|Zoorad1_450836	AA7(65-503)	N	N	N	1
Zoorad1|Zoorad1_450839	AA7(42-480)	N	N	N	1
Zoorad1|Zoorad1_450841	AA7(66-504)	N	N	N	1
Zoorad1|Zoorad1_451083	GT1(253-466)	N	N	N	1
Zoorad1|Zoorad1_451085	GT1(260-468)	N	N	N	1
Zoorad1|Zoorad1_451086	GT1(248-468)	N	N	N	1
Zoorad1|Zoorad1_451686	CE4(53-172)	N	N	N	1
Zoorad1|Zoorad1_451687	CE4(70-188)	N	N	N	1
Zoorad1|Zoorad1_451873	AA6(6-200)	AA6	N	N	2
Zoorad1|Zoorad1_452032	GH17(23-283)	N	N	N	1
Zoorad1|Zoorad1_452252	CBM21(56-163)	N	N	N	1
Zoorad1|Zoorad1_452339	CBM21(104-209)	N	N	N	1
Zoorad1|Zoorad1_452636	GT57(10-502)	GT57	GT57	N	3
Zoorad1|Zoorad1_453146	AA11(36-171)	N	N	N	1
Zoorad1|Zoorad1_453151	AA11(36-171)	N	N	N	1
Zoorad1|Zoorad1_453244	GH3(123-349)	GH3	GH3	Y(1-23)	3
Zoorad1|Zoorad1_454133	CE4(120-241)	N	N	Y(1-32)	1
Zoorad1|Zoorad1_454135	CE4(115-234)	N	CBM18+CE4	Y(1-23)	2
Zoorad1|Zoorad1_454638	GH18(72-452)	N	N	Y(1-21)	1
Zoorad1|Zoorad1_454773	GH3(4-135)	GH3	GH3	N	3
Zoorad1|Zoorad1_455097	GH5_9(65-345)	GH5	N	N	2
Zoorad1|Zoorad1_455542	GH20(157-497)	GH20	GH20	N	3
Zoorad1|Zoorad1_455562	GH20(156-496)	GH20	GH20	N	3
Zoorad1|Zoorad1_455564	GH20(156-496)	GH20	GH20	N	3
Zoorad1|Zoorad1_456546	GT57(77-535)	GT57	GT57	N	3
Zoorad1|Zoorad1_457206	GH16_19(1-127)	N	N	N	1
Zoorad1|Zoorad1_457389	GH17(85-337)	N	N	Y(1-28)	1
Zoorad1|Zoorad1_457835	GH81(66-689)	GH81+CBM32+CBM38+CBM56+CBM6	CBM6+GH81	N	3
Zoorad1|Zoorad1_457941	AA11(40-180)	N	N	N	1
Zoorad1|Zoorad1_458140	GT20(8-473)	GT20+CBM20	GT20+2.4.1.15	N	3
Zoorad1|Zoorad1_458145	AA11(58-179)	N	N	N	1
Zoorad1|Zoorad1_458724	AA11(41-175)	N	N	Y(1-17)	1
Zoorad1|Zoorad1_458728	AA11(42-174)	N	N	N	1
Zoorad1|Zoorad1_459229	GT15(63-358)	GT15	N	N	2
Zoorad1|Zoorad1_459391	GH16_3(166-432)	N	N	N	1
Zoorad1|Zoorad1_460757	GT4(211-384)	GT4	GT4	N	3
Zoorad1|Zoorad1_460835	GT22(60-519)	GT22	GT22	N	3
Zoorad1|Zoorad1_461270	GH72(17-315)	GH72	CBM43+GH72	N	3
Zoorad1|Zoorad1_461326	GH72(18-287)	N	N	N	1
Zoorad1|Zoorad1_461335	GH47(95-564)	GH47	GH47	N	3
Zoorad1|Zoorad1_462471	GT1(225-413)	N	N	N	1
Zoorad1|Zoorad1_463197	GT1(278-457)	N	N	N	1
Zoorad1|Zoorad1_463207	GT1(282-457)	N	N	N	1
Zoorad1|Zoorad1_463215	GT1(133-446)	N	N	N	1
Zoorad1|Zoorad1_463222	GT1(138-424)	N	N	Y(1-29)	1
Zoorad1|Zoorad1_463828	GH47(81-509)	N	N	N	1
Zoorad1|Zoorad1_463889	GH72(18-299)	N	N	N	1
Zoorad1|Zoorad1_464692	AA11(19-183)	N	N	Y(1-26)	1
Zoorad1|Zoorad1_464695	AA11(19-183)	N	N	Y(1-20)	1
Zoorad1|Zoorad1_464699	AA11(22-183)	N	N	Y(1-20)	1
Zoorad1|Zoorad1_465079	GH47(46-474)	N	N	N	1
Zoorad1|Zoorad1_465254	AA11(30-175)	N	N	N	1
Zoorad1|Zoorad1_466087	GH5_9(74-375)	GH5	GH5_9	N	3
Zoorad1|Zoorad1_466106	GH5_9(79-389)	GH5	N	Y(1-18)	2
Zoorad1|Zoorad1_466300	GH16_4(174-512)	CBM39	N	N	2
Zoorad1|Zoorad1_466318	GH16_4(109-450)	CBM39	GH16_4	N	3
Zoorad1|Zoorad1_466405	GH16_19(54-214)	N	N	N	1
Zoorad1|Zoorad1_466492	GH18(26-408)	GH18+CBM12+CBM5+CBM55	GH18	N	3
Zoorad1|Zoorad1_466611	GT4(292-435)	GT4	GT4	N	3
Zoorad1|Zoorad1_467871	GH13_5(32-370)	GH13+CBM20	GH13_5	N	3
Zoorad1|Zoorad1_468007	GT50(141-442)	GT50	GT50	N	3
Zoorad1|Zoorad1_468057	GH18(16-239)	N	N	N	1
Zoorad1|Zoorad1_469359	AA11(17-181)	N	N	Y(1-19)	1
Zoorad1|Zoorad1_469361	AA11(17-181)	N	N	Y(1-19)	1
Zoorad1|Zoorad1_469363	AA11(17-181)	N	N	Y(1-19)	1
Zoorad1|Zoorad1_469455	AA3_2(78-672)	N	AA3	N	2
Zoorad1|Zoorad1_469874	AA7(1-302)	N	N	N	1
Zoorad1|Zoorad1_469875	AA7(45-482)	N	N	N	1
Zoorad1|Zoorad1_469888	AA7(45-482)	N	N	N	1
Zoorad1|Zoorad1_470024	GH18(19-390)	GH18	N	N	2
Zoorad1|Zoorad1_470320	GH18(25-274)	N	GH18	N	2
Zoorad1|Zoorad1_470353	GT2_Glycos_transf_2(6-176)	GT2	GT2	N	3
Zoorad1|Zoorad1_470397	GT20(12-489)	GT20+CBM20	GT20	N	3
Zoorad1|Zoorad1_470456	GH47(90-545)	GH47	GH47	N	3
Zoorad1|Zoorad1_470634	AA11(54-180)	N	N	N	1
Zoorad1|Zoorad1_470745	GH47(41-472)	GH47	GH47	N	3
Zoorad1|Zoorad1_471033	AA1(41-376)	N	N	N	1
Zoorad1|Zoorad1_471916	GT22(66-508)	GT22	N	N	2
Zoorad1|Zoorad1_471933	GH18(29-405)	GH18+CBM12+CBM5	N	N	2
Zoorad1|Zoorad1_472087	GH47(49-478)	GH47	N	N	2
Zoorad1|Zoorad1_472814	GH72(18-192)	N	N	Y(1-20)	1
Zoorad1|Zoorad1_473020	GH17(110-379)	GH17	N	N	2
Zoorad1|Zoorad1_473597	GH47(34-469)	GH47	GH47	N	3
Zoorad1|Zoorad1_474538	GH16_4(109-450)	CBM39	GH16_4	N	3
Zoorad1|Zoorad1_474852	GH3(111-338)	GH3	GH3	N	3
Zoorad1|Zoorad1_475002	GT8(14-294)	N	N	N	1
Zoorad1|Zoorad1_475236	GT22(69-494)	N	N	N	1
Zoorad1|Zoorad1_475313	GT39(79-319)	GT39	GT39	N	3
Zoorad1|Zoorad1_475378	GT39(87-324)	GT39	GT39	N	3
Zoorad1|Zoorad1_475514	GH47(48-477)	GH47	N	N	2
Zoorad1|Zoorad1_475648	GH5_9(183-499)	GH5	GH5_9	N	3
Zoorad1|Zoorad1_476113	GH18(22-370)	N	N	N	1
Zoorad1|Zoorad1_477200	GH31(242-725)	GH31	GH31	N	3
Zoorad1|Zoorad1_477829	GH37(159-712)	GH37	GH37	N	3
Zoorad1|Zoorad1_478370	GH5_9(107-424)	GH5	N	N	2
Zoorad1|Zoorad1_478571	GH16_4(107-448)	CBM39	N	N	2
Zoorad1|Zoorad1_479335	GH81(38-663)	GH81+CBM32+CBM38+CBM56+CBM6	GH81	N	3
Zoorad1|Zoorad1_479510	GH72(16-317)	N	N	N	1
Zoorad1|Zoorad1_480129	GH5_9(117-434)	GH5	N	N	2
Zoorad1|Zoorad1_480339	CE4(52-172)	CE4+CBM18	N	N	2
Zoorad1|Zoorad1_480550	GT2_Chitin_synth_2(332-614)	N	N	N	1
Zoorad1|Zoorad1_480720	GH17(73-323)	N	N	N	1
Zoorad1|Zoorad1_481358	GH47(48-476)	GH47	N	Y(1-32)	2
Zoorad1|Zoorad1_481432	GH72(15-324)	GH72	CBM43+GH72	N	3
Zoorad1|Zoorad1_481552	GT2_Glycos_transf_2(64-240)	N	N	N	1
Zoorad1|Zoorad1_481858	GH72(18-315)	N	CBM43+GH72	Y(1-26)	2
Zoorad1|Zoorad1_481861	GH5_9(79-390)	GH5	N	Y(1-25)	2
Zoorad1|Zoorad1_481867	GH72(17-316)	GH72+CBM43	CBM43+GH72	N	3
Zoorad1|Zoorad1_482286	GT2_Chitin_synth_1(147-309)	GT2	GT2	N	3
Zoorad1|Zoorad1_483365	AA11(44-179)	N	N	N	1
Zoorad1|Zoorad1_483388	AA2(23-261)	N	N	N	1
Zoorad1|Zoorad1_484667	GT3(18-636)	GT3	GT3	N	3
Zoorad1|Zoorad1_484922	AA7(105-543)	N	N	N	1
Zoorad1|Zoorad1_484959	GT1(271-456)	N	N	N	1
Zoorad1|Zoorad1_484961	GT1(236-421)	N	N	N	1
Zoorad1|Zoorad1_485169	GH17(91-343)	N	N	N	1
Zoorad1|Zoorad1_485812	GT48(873-1643)	GT48	GT48	N	3
Zoorad1|Zoorad1_486087	GT1(251-452)	N	N	N	1
Zoorad1|Zoorad1_486244	GH132(124-405)	GH132	N	N	2
Zoorad1|Zoorad1_486686	GH37(41-582)	GH37	GH37	N	3
Zoorad1|Zoorad1_486832	GH18(309-678)	GH18	GH18	N	3
Zoorad1|Zoorad1_487443	GT39(80-321)	GT39	GT39	N	3
Zoorad1|Zoorad1_487792	GH16_19(108-268)	N	N	Y(1-23)	1
Zoorad1|Zoorad1_488916	GH18(18-384)	N	N	N	1
Zoorad1|Zoorad1_488918	GH18(18-384)	N	N	N	1
Zoorad1|Zoorad1_489885	GH132(71-352)	GH132	N	N	2
Zoorad1|Zoorad1_490709	GT59(62-489)	N	N	N	1
Zoorad1|Zoorad1_492024	GT1(221-431)	N	N	Y(1-18)	1
Zoorad1|Zoorad1_492384	GT1(235-420)	N	N	N	1
Zoorad1|Zoorad1_492385	GT1(238-420)	N	N	N	1
Zoorad1|Zoorad1_492743	GT1(243-426)	N	N	N	1
Zoorad1|Zoorad1_492744	GT1(247-425)	N	N	N	1
Zoorad1|Zoorad1_492790	GT1(232-421)	N	N	N	1
Zoorad1|Zoorad1_492811	GT20(7-488)	GT20+CBM20	GT20	N	3
Zoorad1|Zoorad1_493353	GH18(18-384)	N	N	N	1
Zoorad1|Zoorad1_493384	CE1(34-291)	N	N	N	1
Zoorad1|Zoorad1_49368	GH3(123-342)	GH3	GH3	N	3
Zoorad1|Zoorad1_493921	GH47(46-474)	N	N	N	1
Zoorad1|Zoorad1_493967	GT15(82-364)	GT15	N	N	2
Zoorad1|Zoorad1_495232	GH20(1-324)	GH20	GH20	N	3
Zoorad1|Zoorad1_495266	CE1(56-321)	N	N	Y(1-25)	1
Zoorad1|Zoorad1_495868	CE16(26-283)	N	N	N	1
Zoorad1|Zoorad1_496725	GT2_Chitin_synth_2(287-723)	N	N	N	1
Zoorad1|Zoorad1_499196	GT69(56-315)	N	N	N	1
Zoorad1|Zoorad1_501370	GT1(14-257)	N	N	N	1
Zoorad1|Zoorad1_503152	GT1(689-1094)	GT1	GT1	N	3
Zoorad1|Zoorad1_508111	GT39(6-217)	GT39	GT39	N	3
Zoorad1|Zoorad1_508140	GT15(75-329)	GT15	GT15	N	3
Zoorad1|Zoorad1_508235	CE4(44-163)	CBM18	N	N	2
Zoorad1|Zoorad1_508496	GH18(3-235)	N	GH18	N	2
Zoorad1|Zoorad1_510402	AA3_2(16-591)	AA3	AA3	N	3
Zoorad1|Zoorad1_512302	GH5_9(71-388)	GH5	N	N	2
Zoorad1|Zoorad1_513770	GT69(115-395)	N	N	N	1
Zoorad1|Zoorad1_515469	AA3_2(20-577)	AA3	AA3	N	3
Zoorad1|Zoorad1_516009	GH20(155-489)	GH20	GH20	N	3
Zoorad1|Zoorad1_516381	AA11(40-180)	N	N	N	1
Zoorad1|Zoorad1_516875	AA11(34-182)	N	N	N	1
Zoorad1|Zoorad1_518227	AA3_2(65-660)	N	AA3	N	2
Zoorad1|Zoorad1_519841	GT2_Chitin_synth_2(1371-1805)	GT2	GT2	N	3
Zoorad1|Zoorad1_520300	AA11(39-163)	N	N	N	1
Zoorad1|Zoorad1_62901	GT2_Chitin_synth_2(578-1093)	GT2	GT2	N	3
Zoorad1|Zoorad1_65823	GH5_9(81-361)	GH5	N	N	2
Zoorad1|Zoorad1_670262	AA7(106-319)	N	N	Y(1-28)	1
Zoorad1|Zoorad1_670264	AA7(108-546)	N	N	Y(1-21)	1
Zoorad1|Zoorad1_670438	AA7(109-546)	N	N	Y(1-24)	1
Zoorad1|Zoorad1_671632	AA3_2(20-577)	AA3	AA3	N	3
Zoorad1|Zoorad1_671773	GH16_4(47-385)	CBM39	N	N	2
Zoorad1|Zoorad1_673879	AA3_2(20-577)	AA3	AA3	N	3
Zoorad1|Zoorad1_673924	GH20(119-457)	GH20	GH20	N	3
Zoorad1|Zoorad1_675781	AA11(25-158)	N	N	N	1
Zoorad1|Zoorad1_676704	GT15(37-308)	GT15	GT15	N	3
Zoorad1|Zoorad1_676916	CE16(20-277)	N	N	N	1
Zoorad1|Zoorad1_678150	GT1(245-433)	N	N	N	1
Zoorad1|Zoorad1_678582	GT1(137-446)	N	N	Y(1-22)	1
Zoorad1|Zoorad1_679617	GH20(155-496)	GH20	GH20	N	3
Zoorad1|Zoorad1_680008	CE4(38-157)	N	N	N	1
Zoorad1|Zoorad1_680435	GH5_9(85-396)	GH5	N	N	2
Zoorad1|Zoorad1_680436	GH5_9(79-390)	GH5	N	N	2
Zoorad1|Zoorad1_680438	GH5_9(78-381)	GH5	N	N	2
Zoorad1|Zoorad1_680482	GH16_4(46-385)	N	N	N	1
Zoorad1|Zoorad1_681553	GH5_9(93-359)	GH5	N	N	2
Zoorad1|Zoorad1_682364	AA7(27-463)	N	N	N	1
Zoorad1|Zoorad1_683033	GT1(237-422)	N	N	N	1
Zoorad1|Zoorad1_683040	AA1(42-375)	N	N	N	1
Zoorad1|Zoorad1_683948	GH72(18-287)	N	N	N	1
Zoorad1|Zoorad1_684834	GH16_4(27-368)	CBM39	GH16_4	N	3
Zoorad1|Zoorad1_685437	GH47(49-478)	GH47	N	N	2
Zoorad1|Zoorad1_685610	CE4(4-101)	N	N	N	1
Zoorad1|Zoorad1_685613	CE4(52-171)	N	N	N	1
Zoorad1|Zoorad1_686067	GT48(860-1631)	GT48	GT48	N	3
Zoorad1|Zoorad1_686646	GH38(273-524)	GH38	GH38	N	3
Zoorad1|Zoorad1_687780	GH72(23-295)	N	N	N	1
