# BUSCO version is: 5.2.2 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
12258at4751	Complete	Entmai1|Entmai1_738165	1409.9	983	https://www.orthodb.org/v10?query=12258at4751	Phosphoribosylformylglycinamidine synthase
12812at4751	Complete	Entmai1|Entmai1_681716	276.9	473	https://www.orthodb.org/v10?query=12812at4751	WD40/YVTN repeat-like-containing domain superfamily
12959at4751	Missing
13224at4751	Fragmented	Entmai1|Entmai1_588541	188.3	545	https://www.orthodb.org/v10?query=13224at4751	Nucleoporin, Nup133/Nup155-like, N-terminal
13605at4751	Complete	Entmai1|Entmai1_609487	528.9	1269	https://www.orthodb.org/v10?query=13605at4751	clathrin-coated vesicle protein
14295at4751	Duplicated	Entmai1|Entmai1_513504	1311.1	830	https://www.orthodb.org/v10?query=14295at4751	Carbamoyl-phosphate synthase arginine-specific large chain
14295at4751	Duplicated	Entmai1|Entmai1_765215	1140.9	814	https://www.orthodb.org/v10?query=14295at4751	Carbamoyl-phosphate synthase arginine-specific large chain
14441at4751	Complete	Entmai1|Entmai1_510420	1526.4	1123	https://www.orthodb.org/v10?query=14441at4751	DNA-directed RNA polymerase subunit
14523at4751	Complete	Entmai1|Entmai1_664393	907.9	884	https://www.orthodb.org/v10?query=14523at4751	Exportin-1
14793at4751	Complete	Entmai1|Entmai1_731009	322.8	739	https://www.orthodb.org/v10?query=14793at4751	Nucleoporin Pom152
14986at4751	Complete	Entmai1|Entmai1_752608	797.0	714	https://www.orthodb.org/v10?query=14986at4751	DNA-directed RNA polymerase
17174at4751	Complete	Entmai1|Entmai1_730089	756.0	617	https://www.orthodb.org/v10?query=17174at4751	DNA polymerase gamma
18809at4751	Fragmented	Entmai1|Entmai1_516652	155.8	295	https://www.orthodb.org/v10?query=18809at4751	RIC1-domain-containing protein
20600at4751	Complete	Entmai1|Entmai1_650018	1229.4	773	https://www.orthodb.org/v10?query=20600at4751	glycine dehydrogenase
20952at4751	Missing
21651at4751	Complete	Entmai1|Entmai1_527847	806.0	653	https://www.orthodb.org/v10?query=21651at4751	DNA topoisomerase 2
21689at4751	Complete	Entmai1|Entmai1_688073	563.0	683	https://www.orthodb.org/v10?query=21689at4751	WD40 repeat
22982at4751	Complete	Entmai1|Entmai1_737220	1230.2	832	https://www.orthodb.org/v10?query=22982at4751	isoleucine-tRNA ligase
22992at4751	Fragmented	Entmai1|Entmai1_741170	130.6	219	https://www.orthodb.org/v10?query=22992at4751	WD40/YVTN repeat-like-containing domain superfamily
23198at4751	Complete	Entmai1|Entmai1_601963	1467.2	1103	https://www.orthodb.org/v10?query=23198at4751	Glycogen debranching enzyme
23856at4751	Complete	Entmai1|Entmai1_522180	610.7	915	https://www.orthodb.org/v10?query=23856at4751	Transcription elongation factor Spt6
24198at4751	Complete	Entmai1|Entmai1_629093	415.8	761	https://www.orthodb.org/v10?query=24198at4751	Armadillo-type fold
25020at4751	Complete	Entmai1|Entmai1_586386	739.4	714	https://www.orthodb.org/v10?query=25020at4751	Condensin complex subunit 1
25161at4751	Missing
26329at4751	Complete	Entmai1|Entmai1_1094056	1373.1	954	https://www.orthodb.org/v10?query=26329at4751	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
27008at4751	Missing
29512at4751	Complete	Entmai1|Entmai1_624629	457.2	599	https://www.orthodb.org/v10?query=29512at4751	Importin alpha re-exporter
31256at4751	Missing
31324at4751	Complete	Entmai1|Entmai1_736735	495.0	722	https://www.orthodb.org/v10?query=31324at4751	Nrap protein
32164at4751	Complete	Entmai1|Entmai1_661896	555.5	663	https://www.orthodb.org/v10?query=32164at4751	Importin beta-1 subunit
33984at4751	Complete	Entmai1|Entmai1_641531	797.7	652	https://www.orthodb.org/v10?query=33984at4751	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
34223at4751	Fragmented	Entmai1|Entmai1_524189	137.2	454	https://www.orthodb.org/v10?query=34223at4751	Nucleoporin, Nup133/Nup155-like, C-terminal
34706at4751	Complete	Entmai1|Entmai1_618642	590.1	720	https://www.orthodb.org/v10?query=34706at4751	MIF4G-like domain superfamily
34830at4751	Complete	Entmai1|Entmai1_532778	810.9	840	https://www.orthodb.org/v10?query=34830at4751	Elongator complex protein 1
36610at4751	Complete	Entmai1|Entmai1_737552	325.8	538	https://www.orthodb.org/v10?query=36610at4751	Tubulin-specific chaperone D
37028at4751	Complete	Entmai1|Entmai1_693120	832.6	605	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37573at4751	Duplicated	Entmai1|Entmai1_657942	828.4	493	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37573at4751	Duplicated	Entmai1|Entmai1_726393	808.2	503	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37642at4751	Complete	Entmai1|Entmai1_96443	224.6	385	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
38031at4751	Complete	Entmai1|Entmai1_739892	237.4	507	https://www.orthodb.org/v10?query=38031at4751	Cap binding protein
38184at4751	Complete	Entmai1|Entmai1_741508	569.1	533	https://www.orthodb.org/v10?query=38184at4751	AP-3 complex subunit delta
39833at4751	Complete	Entmai1|Entmai1_586086	383.7	438	https://www.orthodb.org/v10?query=39833at4751	WD40-repeat-containing domain
43842at4751	Complete	Entmai1|Entmai1_602323	164.1	498	https://www.orthodb.org/v10?query=43842at4751	Armadillo-type fold
46090at4751	Complete	Entmai1|Entmai1_607053	358.1	590	https://www.orthodb.org/v10?query=46090at4751	ARM repeat-containing protein
46098at4751	Duplicated	Entmai1|Entmai1_751504	485.1	693	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46098at4751	Duplicated	Entmai1|Entmai1_1077871	481.7	725	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46119at4751	Missing
46666at4751	Complete	Entmai1|Entmai1_849147	741.3	923	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46752at4751	Complete	Entmai1|Entmai1_505177	602.6	766	https://www.orthodb.org/v10?query=46752at4751	GPI ethanolamine phosphate transferase 3
46918at4751	Complete	Entmai1|Entmai1_8118	383.6	463	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
47592at4751	Complete	Entmai1|Entmai1_658488	662.2	657	https://www.orthodb.org/v10?query=47592at4751	Eukaryotic translation initiation factor 3 subunit C
48708at4751	Complete	Entmai1|Entmai1_1074755	1115.5	836	https://www.orthodb.org/v10?query=48708at4751	Leucyl-tRNA synthetase
49476at4751	Complete	Entmai1|Entmai1_630356	545.8	470	https://www.orthodb.org/v10?query=49476at4751	Dynamin, GTPase domain
49967at4751	Complete	Entmai1|Entmai1_699789	733.5	594	https://www.orthodb.org/v10?query=49967at4751	Vacuole morphology and inheritance protein 14
50786at4751	Complete	Entmai1|Entmai1_709948	492.9	492	https://www.orthodb.org/v10?query=50786at4751	Eukaryotic translation initiation factor 3 subunit B
50835at4751	Duplicated	Entmai1|Entmai1_733548	815.7	585	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
50835at4751	Duplicated	Entmai1|Entmai1_670722	792.5	654	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Complete	Entmai1|Entmai1_668820	519.5	479	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52909at4751	Complete	Entmai1|Entmai1_747752	725.3	663	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Complete	Entmai1|Entmai1_619340	746.4	747	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Complete	Entmai1|Entmai1_627793	844.8	699	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Complete	Entmai1|Entmai1_758814	471.9	445	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Complete	Entmai1|Entmai1_733220	262.2	414	https://www.orthodb.org/v10?query=56395at4751	Spindle pole body component
56432at4751	Complete	Entmai1|Entmai1_637099	217.1	432	https://www.orthodb.org/v10?query=56432at4751	putative exocyst complex component sec8
56729at4751	Complete	Entmai1|Entmai1_523529	801.5	759	https://www.orthodb.org/v10?query=56729at4751	Coatomer subunit beta
57081at4751	Complete	Entmai1|Entmai1_41038	991.4	694	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Complete	Entmai1|Entmai1_503784	218.1	871	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Complete	Entmai1|Entmai1_742241	508.2	558	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Complete	Entmai1|Entmai1_695478	221.7	294	https://www.orthodb.org/v10?query=61411at4751	WD40-repeat-containing domain
61438at4751	Complete	Entmai1|Entmai1_532838	497.2	619	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61857at4751	Complete	Entmai1|Entmai1_201175	125.9	448	https://www.orthodb.org/v10?query=61857at4751	Exocyst complex protein EXO70
62846at4751	Complete	Entmai1|Entmai1_675106	338.3	409	https://www.orthodb.org/v10?query=62846at4751	Ribosome biogenesis protein tsr1
63635at4751	Complete	Entmai1|Entmai1_535971	808.5	709	https://www.orthodb.org/v10?query=63635at4751	AP-2 complex subunit alpha
63838at4751	Complete	Entmai1|Entmai1_320543	285.8	386	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
64002at4751	Fragmented	Entmai1|Entmai1_525386	370.2	421	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Complete	Entmai1|Entmai1_513381	813.7	520	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Complete	Entmai1|Entmai1_718349	501.5	503	https://www.orthodb.org/v10?query=65334at4751	WD40-repeat-containing domain
65499at4751	Complete	Entmai1|Entmai1_724203	574.8	509	https://www.orthodb.org/v10?query=65499at4751	AP-1 complex subunit gamma
66151at4751	Complete	Entmai1|Entmai1_604622	441.9	545	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Missing
67399at4751	Complete	Entmai1|Entmai1_524246	590.9	481	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Complete	Entmai1|Entmai1_513969	258.9	385	https://www.orthodb.org/v10?query=67806at4751	actin-like ATPase domain-containing protein
68466at4751	Complete	Entmai1|Entmai1_531184	947.2	797	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Missing
71039at4751	Complete	Entmai1|Entmai1_1074849	1036.9	713	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Complete	Entmai1|Entmai1_525505	710.3	643	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Complete	Entmai1|Entmai1_678867	611.5	488	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Complete	Entmai1|Entmai1_612211	625.8	402	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Complete	Entmai1|Entmai1_745360	747.2	646	https://www.orthodb.org/v10?query=73771at4751	WD40-repeat-containing domain
75033at4751	Complete	Entmai1|Entmai1_742662	355.7	438	https://www.orthodb.org/v10?query=75033at4751	RNA polymerase I-specific transcription initiation factor RRN3
75456at4751	Fragmented	Entmai1|Entmai1_672461	114.8	252	https://www.orthodb.org/v10?query=75456at4751	Vps53-like, N-terminal
75463at4751	Complete	Entmai1|Entmai1_651036	630.7	585	https://www.orthodb.org/v10?query=75463at4751	Mitochondrial intermediate peptidase
75709at4751	Complete	Entmai1|Entmai1_642610	831.0	730	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Missing
76196at4751	Complete	Entmai1|Entmai1_520617	420.7	288	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76893at4751	Complete	Entmai1|Entmai1_514876	834.3	524	https://www.orthodb.org/v10?query=76893at4751	ATPase, AAA-type, conserved site
76975at4751	Complete	Entmai1|Entmai1_642976	196.4	395	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Complete	Entmai1|Entmai1_537005	577.9	500	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78665at4751	Complete	Entmai1|Entmai1_737320	311.1	456	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
79262at4751	Complete	Entmai1|Entmai1_662055	788.3	491	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Complete	Entmai1|Entmai1_573436	695.8	463	https://www.orthodb.org/v10?query=79294at4751	Bifunctional purine biosynthesis protein ADE17
79797at4751	Complete	Entmai1|Entmai1_718672	496.6	585	https://www.orthodb.org/v10?query=79797at4751	WD40-repeat-containing domain
79988at4751	Complete	Entmai1|Entmai1_593245	104.1	176	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
81295at4751	Complete	Entmai1|Entmai1_528100	773.6	441	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Missing
81687at4751	Complete	Entmai1|Entmai1_1069552	746.8	475	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Fragmented	Entmai1|Entmai1_84352	246.3	439	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Complete	Entmai1|Entmai1_588818	215.0	221	https://www.orthodb.org/v10?query=84829at4751	DUF747-domain-containing protein
85793at4751	Complete	Entmai1|Entmai1_672284	255.8	549	https://www.orthodb.org/v10?query=85793at4751	cohesin complex subunit SA-1/2
86293at4751	Fragmented	Entmai1|Entmai1_716418	99.7	244	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
87251at4751	Complete	Entmai1|Entmai1_573622	649.4	832	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Complete	Entmai1|Entmai1_574017	853.2	442	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Complete	Entmai1|Entmai1_124261	129.7	211	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
91135at4751	Complete	Entmai1|Entmai1_626151	204.4	362	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
92267at4751	Complete	Entmai1|Entmai1_755290	706.7	511	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Complete	Entmai1|Entmai1_589756	299.3	441	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Complete	Entmai1|Entmai1_523705	386.9	392	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Complete	Entmai1|Entmai1_717607	798.4	520	https://www.orthodb.org/v10?query=94628at4751	DNA helicase
95253at4751	Fragmented	Entmai1|Entmai1_680393	251.4	363	https://www.orthodb.org/v10?query=95253at4751	WD40-repeat-containing domain
96633at4751	Complete	Entmai1|Entmai1_677726	454.8	600	https://www.orthodb.org/v10?query=96633at4751	Cleavage and polyadenylation specificity factor subunit 2
97141at4751	Missing
98519at4751	Complete	Entmai1|Entmai1_622378	132.4	483	https://www.orthodb.org/v10?query=98519at4751	Symplekin/Pta1
98733at4751	Complete	Entmai1|Entmai1_639776	897.4	557	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Complete	Entmai1|Entmai1_1074520	554.3	413	https://www.orthodb.org/v10?query=98739at4751	Homoaconitase, mitochondrial
100957at4751	Complete	Entmai1|Entmai1_1068738	421.8	629	https://www.orthodb.org/v10?query=100957at4751	ARM repeat-containing protein
101133at4751	Complete	Entmai1|Entmai1_513916	455.7	389	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Complete	Entmai1|Entmai1_696402	602.6	558	https://www.orthodb.org/v10?query=103183at4751	DNA repair protein
103461at4751	Complete	Entmai1|Entmai1_690052	768.7	653	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Complete	Entmai1|Entmai1_505541	322.0	334	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
104173at4751	Complete	Entmai1|Entmai1_668641	326.4	474	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104415at4751	Complete	Entmai1|Entmai1_654305	273.9	348	https://www.orthodb.org/v10?query=104415at4751	WD40-repeat-containing domain
105401at4751	Complete	Entmai1|Entmai1_742693	1013.9	557	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Complete	Entmai1|Entmai1_632342	545.4	907	https://www.orthodb.org/v10?query=106281at4751	endosomal peripheral membrane protein
107136at4751	Complete	Entmai1|Entmai1_520402	702.6	572	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Complete	Entmai1|Entmai1_575783	608.4	413	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Complete	Entmai1|Entmai1_670643	305.9	394	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
111022at4751	Complete	Entmai1|Entmai1_634867	321.3	271	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111189at4751	Missing
112646at4751	Complete	Entmai1|Entmai1_576818	89.4	228	https://www.orthodb.org/v10?query=112646at4751	oligomeric Golgi complex subunit 6
112937at4751	Complete	Entmai1|Entmai1_529450	462.1	453	https://www.orthodb.org/v10?query=112937at4751	P-loop containing nucleoside triphosphate hydrolase protein
115993at4751	Complete	Entmai1|Entmai1_592531	571.1	462	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
117017at4751	Complete	Entmai1|Entmai1_756224	663.9	453	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Complete	Entmai1|Entmai1_636459	496.9	511	https://www.orthodb.org/v10?query=118189at4751	WD40-repeat-containing domain
118701at4751	Complete	Entmai1|Entmai1_656559	781.0	645	https://www.orthodb.org/v10?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Complete	Entmai1|Entmai1_588013	352.6	403	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Missing
122824at4751	Missing
123228at4751	Complete	Entmai1|Entmai1_684549	871.1	729	https://www.orthodb.org/v10?query=123228at4751	Ribosome biogenesis protein BMS1
123277at4751	Complete	Entmai1|Entmai1_655289	965.6	1015	https://www.orthodb.org/v10?query=123277at4751	WD40-repeat-containing domain
123494at4751	Complete	Entmai1|Entmai1_675008	291.0	281	https://www.orthodb.org/v10?query=123494at4751	Actin family
125400at4751	Missing
125935at4751	Complete	Entmai1|Entmai1_646750	454.2	404	https://www.orthodb.org/v10?query=125935at4751	tRNA-dihydrouridine(47) synthase 
126037at4751	Missing
126249at4751	Complete	Entmai1|Entmai1_525973	533.4	511	https://www.orthodb.org/v10?query=126249at4751	Multiple RNA-binding domain-containing protein 1
126256at4751	Complete	Entmai1|Entmai1_676156	478.8	333	https://www.orthodb.org/v10?query=126256at4751	Non-specific serine/threonine protein kinase
126519at4751	Complete	Entmai1|Entmai1_648558	576.4	422	https://www.orthodb.org/v10?query=126519at4751	Imidazole glycerol phosphate synthase hisHF
127140at4751	Complete	Entmai1|Entmai1_1090245	351.6	421	https://www.orthodb.org/v10?query=127140at4751	Protein arginine N-methyltransferase
129160at4751	Complete	Entmai1|Entmai1_606382	658.5	449	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129326at4751	Complete	Entmai1|Entmai1_537030	488.1	657	https://www.orthodb.org/v10?query=129326at4751	Putative nucleolar complex protein 14
129520at4751	Complete	Entmai1|Entmai1_760007	602.9	415	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Complete	Entmai1|Entmai1_660636	267.9	625	https://www.orthodb.org/v10?query=130062at4751	Importin-beta domain-containing protein
130930at4751	Complete	Entmai1|Entmai1_625989	429.5	1708	https://www.orthodb.org/v10?query=130930at4751	Nucleoporin Nup186/Nup192/Nup205
130976at4751	Complete	Entmai1|Entmai1_728269	182.2	380	https://www.orthodb.org/v10?query=130976at4751	DNA polymerase alpha subunit B
133954at4751	Complete	Entmai1|Entmai1_751993	98.8	182	https://www.orthodb.org/v10?query=133954at4751	cop9 signalosome complex subunit 12
135184at4751	Complete	Entmai1|Entmai1_510308	162.2	210	https://www.orthodb.org/v10?query=135184at4751	Nitrogen permease regulator 2
135652at4751	Complete	Entmai1|Entmai1_662363	488.3	379	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
137963at4751	Duplicated	Entmai1|Entmai1_672305	723.9	449	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
137963at4751	Duplicated	Entmai1|Entmai1_703556	692.5	438	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
138484at4751	Complete	Entmai1|Entmai1_634963	153.3	325	https://www.orthodb.org/v10?query=138484at4751	DNA polymerase epsilon subunit
138695at4751	Complete	Entmai1|Entmai1_510749	738.4	480	https://www.orthodb.org/v10?query=138695at4751	Nucleolar GTP-binding protein 1
138697at4751	Complete	Entmai1|Entmai1_578723	483.8	376	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138833at4751	Complete	Entmai1|Entmai1_666055	618.8	488	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
141273at4751	Complete	Entmai1|Entmai1_677477	285.7	265	https://www.orthodb.org/v10?query=141273at4751	methionine-tRNA ligase
142357at4751	Complete	Entmai1|Entmai1_505370	548.3	531	https://www.orthodb.org/v10?query=142357at4751	Ribosomal protein S5 domain 2-type fold
142965at4751	Complete	Entmai1|Entmai1_634952	187.9	254	https://www.orthodb.org/v10?query=142965at4751	GPI transamidase component GPI16
143414at4751	Complete	Entmai1|Entmai1_716313	229.2	492	https://www.orthodb.org/v10?query=143414at4751	Transcription factor 25
145178at4751	Complete	Entmai1|Entmai1_12465	71.7	340	https://www.orthodb.org/v10?query=145178at4751	Topoisomerase 1-associated factor 1
145378at4751	Complete	Entmai1|Entmai1_643590	395.4	402	https://www.orthodb.org/v10?query=145378at4751	Eukaryotic translation initiation factor 2A
145524at4751	Complete	Entmai1|Entmai1_580882	454.2	304	https://www.orthodb.org/v10?query=145524at4751	Nuclear elongation and deformation protein 1
147028at4751	Complete	Entmai1|Entmai1_734224	294.0	314	https://www.orthodb.org/v10?query=147028at4751	WD40-repeat-containing domain
148293at4751	Complete	Entmai1|Entmai1_609712	789.3	402	https://www.orthodb.org/v10?query=148293at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
150469at4751	Complete	Entmai1|Entmai1_626133	533.7	368	https://www.orthodb.org/v10?query=150469at4751	T-complex protein 1 subunit beta
153083at4751	Complete	Entmai1|Entmai1_639467	542.9	581	https://www.orthodb.org/v10?query=153083at4751	Ubiquitin carboxyl-terminal hydrolase
154126at4751	Missing
156073at4751	Fragmented	Entmai1|Entmai1_621765	98.6	136	https://www.orthodb.org/v10?query=156073at4751	Zinc finger, RING-type
160044at4751	Complete	Entmai1|Entmai1_514953	388.3	349	https://www.orthodb.org/v10?query=160044at4751	Sodium/hydrogen exchanger
160875at4751	Complete	Entmai1|Entmai1_727363	389.7	419	https://www.orthodb.org/v10?query=160875at4751	RNA helicase
160940at4751	Complete	Entmai1|Entmai1_649670	145.3	219	https://www.orthodb.org/v10?query=160940at4751	Phosphoserine aminotransferase
160995at4751	Complete	Entmai1|Entmai1_676768	654.6	384	https://www.orthodb.org/v10?query=160995at4751	Eukaryotic translation initiation factor 2 subunit gamma
161113at4751	Complete	Entmai1|Entmai1_542026	276.6	305	https://www.orthodb.org/v10?query=161113at4751	Peptidase M16, N-terminal
163318at4751	Complete	Entmai1|Entmai1_75009	158.0	249	https://www.orthodb.org/v10?query=163318at4751	Tetratricopeptide-like helical domain superfamily
165243at4751	Complete	Entmai1|Entmai1_611316	251.8	280	https://www.orthodb.org/v10?query=165243at4751	General transcription and DNA repair factor IIH
167290at4751	Complete	Entmai1|Entmai1_550562	338.8	391	https://www.orthodb.org/v10?query=167290at4751	actin-like ATPase domain-containing protein
167374at4751	Missing
167498at4751	Complete	Entmai1|Entmai1_611101	501.2	428	https://www.orthodb.org/v10?query=167498at4751	Signal recognition particle 54 kDa protein
168092at4751	Complete	Entmai1|Entmai1_607840	448.8	382	https://www.orthodb.org/v10?query=168092at4751	P-loop containing nucleoside triphosphate hydrolase protein
