# BUSCO version is: 5.4.4 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
720340at2759	Complete	Conth1|scaffold_313	7182	8550	-	82.2	163
721605at2759	Complete	Conth1|scaffold_2	69834	71270	-	279.6	258
722805at2759	Complete	Conth1|scaffold_78	79758	83746	+	285.5	394
734341at2759	Complete	Conth1|scaffold_50	80474	81537	+	104.1	162
734666at2759	Complete	Conth1|scaffold_88	50476	53559	-	495.6	396
736068at2759	Complete	Conth1|scaffold_168	1292	2791	+	145.4	285
751335at2759	Complete	Conth1|scaffold_20	160900	162644	+	233.1	257
759498at2759	Complete	Conth1|scaffold_52	46090	49101	-	559.2	421
761109at2759	Missing
768809at2759	Complete	Conth1|scaffold_189	17974	19648	+	281.1	267
774318at2759	Complete	Conth1|scaffold_19	162525	163940	+	271.2	277
777920at2759	Complete	Conth1|scaffold_17	134916	139202	+	390.4	345
779909at2759	Complete	Conth1|scaffold_107	23749	25347	+	255.5	226
801857at2759	Complete	Conth1|scaffold_25	107273	113747	+	182.8	176
814241at2759	Complete	Conth1|scaffold_199	17484	23684	+	226.0	276
817008at2759	Complete	Conth1|scaffold_189	11202	13012	-	484.9	298
834694at2759	Complete	Conth1|scaffold_441	4162	7044	-	398.2	341
836599at2759	Complete	Conth1|scaffold_304	5672	7611	+	386.5	332
844748at2759	Complete	Conth1|scaffold_63	77956	81911	-	167.5	310
855834at2759	Complete	Conth1|scaffold_21	67711	72495	+	178.4	263
858842at2759	Complete	Conth1|scaffold_81	55988	57335	+	231.8	278
865202at2759	Complete	Conth1|scaffold_46	60327	61895	-	197.6	213
866359at2759	Complete	Conth1|scaffold_89	5504	7754	+	344.6	264
869548at2759	Complete	Conth1|scaffold_19	82599	85138	-	198.6	183
878143at2759	Complete	Conth1|scaffold_43	57678	59230	-	375.0	323
887370at2759	Complete	Conth1|scaffold_72	80523	82312	+	196.4	244
891751at2759	Complete	Conth1|scaffold_23	141955	147603	+	237.9	210
898782at2759	Complete	Conth1|scaffold_230	21613	26066	-	234.3	303
901894at2759	Complete	Conth1|scaffold_35	17464	23523	-	137.9	289
905026at2759	Missing
911863at2759	Complete	Conth1|scaffold_73	74076	75962	+	213.3	192
917326at2759	Complete	Conth1|scaffold_28	138370	142358	-	312.3	402
918816at2759	Complete	Conth1|scaffold_20	146522	148237	+	62.9	177
919955at2759	Complete	Conth1|scaffold_6	101065	107181	-	203.3	252
923657at2759	Complete	Conth1|scaffold_201	2312	3894	+	138.0	167
924753at2759	Complete	Conth1|scaffold_358	6171	10678	+	203.6	211
931188at2759	Complete	Conth1|scaffold_330	3564	5728	-	406.5	344
937275at2759	Complete	Conth1|scaffold_288	9373	10973	-	58.6	76
937686at2759	Complete	Conth1|scaffold_162	18698	20462	+	329.6	297
939345at2759	Complete	Conth1|scaffold_79	83620	84700	+	96.3	102
944899at2759	Complete	Conth1|scaffold_342	9634	11258	-	357.3	268
946128at2759	Complete	Conth1|scaffold_246	19654	21835	+	232.4	439
956854at2759	Complete	Conth1|scaffold_4	137376	142603	+	118.9	138
973442at2759	Complete	Conth1|scaffold_87	39517	40853	-	95.4	186
974865at2759	Complete	Conth1|scaffold_108	16976	18150	+	216.2	227
975158at2759	Complete	Conth1|scaffold_206	30379	32003	+	166.3	315
975557at2759	Complete	Conth1|scaffold_77	14936	17433	-	307.4	476
976469at2759	Complete	Conth1|scaffold_195	23950	25310	+	181.6	238
981902at2759	Fragmented	Conth1|scaffold_43	10297	14658	+	90.2	137
996662at2759	Complete	Conth1|scaffold_25	13288	16589	-	190.6	174
1001705at2759	Missing
1003258at2759	Complete	Conth1|scaffold_85	8182	9617	-	268.9	288
1010730at2759	Complete	Conth1|scaffold_19	136526	138004	-	430.0	263
1014314at2759	Complete	Conth1|scaffold_212	16177	18668	-	109.5	261
1018517at2759	Complete	Conth1|scaffold_44	113301	114359	-	294.6	208
1019762at2759	Complete	Conth1|scaffold_226	20410	22780	-	162.9	338
1025450at2759	Complete	Conth1|scaffold_15	128318	129989	+	290.3	291
1030907at2759	Complete	Conth1|scaffold_121	27300	31530	-	189.4	246
1032689at2759	Complete	Conth1|scaffold_29	118161	119457	+	181.5	158
1038775at2759	Complete	Conth1|scaffold_51	1918	3745	+	171.4	200
1041560at2759	Complete	Conth1|scaffold_141	14361	20077	-	142.2	293
1049599at2759	Complete	Conth1|scaffold_215	5340	7178	+	281.8	309
1051021at2759	Complete	Conth1|scaffold_182	24645	30000	-	293.0	288
1053181at2759	Missing
1057950at2759	Complete	Conth1|scaffold_40	97383	98681	-	234.1	236
1065019at2759	Complete	Conth1|scaffold_203	29403	31066	+	321.2	259
1076134at2759	Complete	Conth1|scaffold_345	6520	7748	-	191.0	185
1079130at2759	Complete	Conth1|scaffold_35	52678	54696	+	308.5	253
1079827at2759	Complete	Conth1|scaffold_15	132762	133698	+	370.0	223
1085752at2759	Complete	Conth1|scaffold_183	14949	21787	+	126.1	240
1087488at2759	Complete	Conth1|scaffold_217	29347	31676	-	197.0	262
1090038at2759	Complete	Conth1|scaffold_62	46233	51533	-	106.0	106
1094121at2759	Missing
1096688at2759	Complete	Conth1|scaffold_259	12987	14565	+	343.5	214
1106766at2759	Complete	Conth1|scaffold_325	3282	6718	+	138.8	190
1107630at2759	Complete	Conth1|scaffold_23	85704	87068	+	244.5	208
1108845at2759	Complete	Conth1|scaffold_180	34169	36171	+	246.2	353
1111142at2759	Complete	Conth1|scaffold_52	95146	99735	+	178.3	267
1112002at2759	Complete	Conth1|scaffold_230	6187	9129	-	449.9	525
1115196at2759	Complete	Conth1|scaffold_329	12450	14291	-	344.1	284
1128607at2759	Complete	Conth1|scaffold_24	144829	146090	-	355.5	251
1129824at2759	Complete	Conth1|scaffold_109	26771	32071	+	86.1	152
1138059at2759	Complete	Conth1|scaffold_130	51930	53027	-	301.5	217
1157302at2759	Complete	Conth1|scaffold_27	49692	50702	-	372.6	203
1161199at2759	Complete	Conth1|scaffold_39	35611	39607	-	86.6	166
1173229at2759	Complete	Conth1|scaffold_184	21046	22465	-	131.2	198
1178688at2759	Complete	Conth1|scaffold_28	147808	148677	+	106.9	140
1182451at2759	Complete	Conth1|scaffold_55	81259	85181	+	125.7	148
1193442at2759	Complete	Conth1|scaffold_44	48445	50103	+	332.6	290
1194691at2759	Complete	Conth1|scaffold_73	78521	79934	+	348.1	284
1194797at2759	Complete	Conth1|scaffold_41	92771	95035	+	339.5	429
1197019at2759	Missing
1200489at2759	Complete	Conth1|scaffold_40	68427	72287	+	119.5	102
1217666at2759	Complete	Conth1|scaffold_47	80116	81132	-	230.6	177
1220881at2759	Complete	Conth1|scaffold_33	94034	95367	+	114.8	146
1222562at2759	Complete	Conth1|scaffold_117	24575	25745	+	151.2	120
1223488at2759	Complete	Conth1|scaffold_121	46339	47099	-	76.7	127
1228942at2759	Complete	Conth1|scaffold_26	12902	13914	-	201.6	163
1233814at2759	Complete	Conth1|scaffold_67	63239	64022	-	176.1	154
1236198at2759	Complete	Conth1|scaffold_8	180802	181667	-	183.9	119
1247641at2759	Complete	Conth1|scaffold_156	34847	41269	+	122.1	161
1248958at2759	Complete	Conth1|scaffold_218	27791	30282	+	271.6	439
1249159at2759	Complete	Conth1|scaffold_14	133768	137893	+	64.6	288
1251252at2759	Fragmented	Conth1|scaffold_330	13844	14807	+	29.5	39
1257440at2759	Complete	Conth1|scaffold_375	10403	12389	-	147.8	124
1258856at2759	Complete	Conth1|scaffold_188	13652	17365	-	366.7	545
1259741at2759	Complete	Conth1|scaffold_195	30870	31916	+	343.3	221
1260807at2759	Complete	Conth1|scaffold_3	72723	73799	-	265.5	220
1264469at2759	Complete	Conth1|scaffold_93	65850	66739	+	144.6	152
1266231at2759	Complete	Conth1|scaffold_27	140035	140914	-	275.9	188
1269244at2759	Complete	Conth1|scaffold_83	14665	15863	-	66.8	131
1269649at2759	Complete	Conth1|scaffold_92	36859	37818	+	276.3	166
1275837at2759	Complete	Conth1|scaffold_140	11119	12204	-	358.0	243
1284731at2759	Complete	Conth1|scaffold_9	45152	48627	+	88.7	160
1287094at2759	Fragmented	Conth1|scaffold_204	29225	29849	-	50.4	71
1287401at2759	Complete	Conth1|scaffold_388	7445	8954	+	231.1	158
1291729at2759	Missing
1304061at2759	Missing
1309031at2759	Complete	Conth1|scaffold_87	3889	6332	-	150.2	286
1312453at2759	Complete	Conth1|scaffold_21	72931	77845	-	553.7	636
1314980at2759	Complete	Conth1|scaffold_90	46031	48860	+	288.7	477
1322299at2759	Complete	Conth1|scaffold_83	29518	38064	+	287.6	325
1322642at2759	Complete	Conth1|scaffold_102	51576	54526	-	174.5	154
1323575at2759	Complete	Conth1|scaffold_150	35722	36428	-	156.3	112
1324510at2759	Complete	Conth1|scaffold_71	33250	34891	-	285.3	286
1338131at2759	Complete	Conth1|scaffold_167	5083	5870	+	257.1	139
1339553at2759	Complete	Conth1|scaffold_288	7553	9324	+	173.3	248
1342242at2759	Complete	Conth1|scaffold_34	23284	29045	-	115.7	151
1346165at2759	Complete	Conth1|scaffold_251	1	6004	+	302.4	278
1346432at2759	Complete	Conth1|scaffold_100	32587	33620	+	107.7	180
1348942at2759	Complete	Conth1|scaffold_107	4370	5735	+	92.5	208
1355894at2759	Complete	Conth1|scaffold_124	32170	32852	+	210.5	141
1358374at2759	Complete	Conth1|scaffold_16	171704	177506	+	241.7	236
1364586at2759	Missing
1370285at2759	Missing
1370304at2759	Missing
1377237at2759	Complete	Conth1|scaffold_138	42044	43245	-	137.4	141
1379600at2759	Complete	Conth1|scaffold_14	49737	52692	+	128.3	354
1380409at2759	Complete	Conth1|scaffold_32	110964	111899	-	191.6	139
1382842at2759	Complete	Conth1|scaffold_80	82981	85044	-	107.7	118
1395649at2759	Missing
1398309at2759	Complete	Conth1|scaffold_121	47309	48170	+	84.9	108
1404162at2759	Complete	Conth1|scaffold_29	30607	32598	-	123.3	211
1405073at2759	Complete	Conth1|scaffold_40	48239	48979	-	228.3	158
1405146at2759	Complete	Conth1|scaffold_28	101742	104804	-	103.6	190
1407446at2759	Complete	Conth1|scaffold_93	55571	58836	+	59.2	90
1421503at2759	Complete	Conth1|scaffold_41	53631	54433	+	188.9	110
1423847at2759	Complete	Conth1|scaffold_32	27569	30118	-	285.4	268
1426075at2759	Complete	Conth1|scaffold_63	59795	60350	-	88.8	96
1428265at2759	Complete	Conth1|scaffold_54	76360	77322	-	139.9	175
1428854at2759	Complete	Conth1|scaffold_309	1256	3712	-	400.5	392
1430056at2759	Complete	Conth1|scaffold_60	59393	60252	+	104.0	109
1432328at2759	Complete	Conth1|scaffold_235	16275	17508	-	260.9	182
1434266at2759	Missing
1440961at2759	Missing
1441854at2759	Complete	Conth1|scaffold_230	18301	19456	+	234.9	230
1442062at2759	Complete	Conth1|scaffold_30	148488	150070	+	141.9	218
1445102at2759	Complete	Conth1|scaffold_29	50487	52243	+	288.2	191
1450538at2759	Missing
1454155at2759	Complete	Conth1|scaffold_57	63401	68207	-	64.5	102
1455730at2759	Fragmented	Conth1|scaffold_159	37618	39263	-	299.2	254
1459797at2759	Complete	Conth1|scaffold_18	148211	148646	+	61.2	96
1474000at2759	Complete	Conth1|scaffold_361	8199	9058	-	75.8	118
1479417at2759	Complete	Conth1|scaffold_4	110467	111617	+	278.3	176
1488235at2759	Complete	Conth1|scaffold_263	16804	17420	-	178.7	138
1488436at2759	Complete	Conth1|scaffold_18	105137	105791	-	106.5	62
1490022at2759	Complete	Conth1|scaffold_29	22942	23873	+	196.1	170
1504863at2759	Complete	Conth1|scaffold_388	6441	7109	-	139.0	112
1513531at2759	Complete	Conth1|scaffold_8	71323	73903	-	232.6	182
1525971at2759	Complete	Conth1|scaffold_33	97631	98147	-	101.6	79
1526152at2759	Complete	Conth1|scaffold_5	79760	80376	+	96.6	85
1530008at2759	Complete	Conth1|scaffold_27	51268	52097	+	123.9	86
1538526at2759	Complete	Conth1|scaffold_2	31324	34314	+	120.0	97
1545004at2759	Complete	Conth1|scaffold_164	20144	20590	-	83.0	66
1552706at2759	Complete	Conth1|scaffold_4	29824	30612	-	62.8	90
1558822at2759	Complete	Conth1|scaffold_37	70749	71276	+	110.6	66
1563319at2759	Complete	Conth1|scaffold_203	12595	13416	+	75.3	126
1567796at2759	Complete	Conth1|scaffold_33	9496	10284	+	140.7	132
1575179at2759	Complete	Conth1|scaffold_388	7048	8510	-	46.8	52
1576404at2759	Complete	Conth1|scaffold_192	11985	12931	+	137.1	245
1588798at2759	Complete	Conth1|scaffold_31	108785	109869	+	101.4	79
1593937at2759	Missing
1617752at2759	Complete	Conth1|scaffold_20	83738	84272	+	116.0	94
1620056at2759	Complete	Conth1|scaffold_62	8659	9234	+	40.0	73
1623701at2759	Complete	Conth1|scaffold_19	115539	120145	-	111.1	91
1626636at2759	Complete	Conth1|scaffold_77	17873	18852	+	100.9	146
1633672at2759	Complete	Conth1|scaffold_142	7053	7646	-	136.1	82
1645187at2759	Complete	Conth1|scaffold_58	10071	13005	+	33.8	36
