Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
EMAIFUN|EMAIM_004210-T1	AMJ52391.1|GH47|	41.8	486	257	8	96	566	90	564	7.42e-124	380
EMAIFUN|EMAIM_004617-T1	VDC69778.1|CE8|	44.5	618	329	9	151	763	657	1265	2.02e-166	518
EMAIFUN|EMAIM_004650-T1	CDS13004.1|GT20|	52.3	772	358	6	1	767	13	779	1.41e-297	839
EMAIFUN|EMAIM_005174-T1	AHX26715.1|GT2|	33.3	781	442	20	73	790	36	800	2.33e-107	390
EMAIFUN|EMAIM_005181-T1	CDS03326.1|GH47|	52.8	475	208	8	77	542	133	600	6.86e-160	478
EMAIFUN|EMAIM_005223-T1	AAD30975.1|GT2|2.4.1.83	75.0	236	59	0	3	238	31	266	1.68e-127	365
EMAIFUN|EMAIM_005235-T1	QCE13289.1|CE8|	53.8	413	164	5	6	395	409	817	2.34e-137	431
EMAIFUN|EMAIM_005380-T1	CAC16493.1|GH13_5|	50.1	485	235	4	4	487	6	484	1.18e-175	506
EMAIFUN|EMAIM_005739-T1	QKX64719.1|GT31|	37.9	536	285	11	12	516	6	524	8.71e-106	342
EMAIFUN|EMAIM_006029-T1	CDS09089.1|GT41|	49.7	1225	473	17	303	1415	294	1487	0.0	1026
EMAIFUN|EMAIM_006250-T1	CCA77894.1|GH13_25|GH133|	45.4	1545	769	24	7	1490	69	1600	0.0	1309
EMAIFUN|EMAIM_006324-T1	CDS07813.1|GH37|	45.5	587	276	15	19	602	28	573	1.88e-164	486
EMAIFUN|EMAIM_006328-T1	CDS07813.1|GH37|	44.6	585	277	14	21	602	33	573	6.20e-160	475
EMAIFUN|EMAIM_006526-T1	BBN14963.1|CBM20|	47.4	403	201	7	11	406	397	795	3.21e-119	370
EMAIFUN|EMAIM_006529-T1	QGI86474.1|GH125|	45.0	478	203	7	67	503	28	486	5.44e-128	401
EMAIFUN|EMAIM_006754-T1	CAB95998.1|GT20|2.4.1.15	65.9	466	157	1	11	474	17	482	2.51e-236	661
EMAIFUN|EMAIM_007031-T1	AVM55139.1|GH65|	39.6	700	384	17	68	755	682	1354	2.00e-152	483
EMAIFUN|EMAIM_007090-T1	CDS02746.1|GT4|	62.0	432	162	1	10	441	1	430	3.33e-193	548
EMAIFUN|EMAIM_007149-T1	CDS03806.1|GT48|	52.8	1773	797	17	54	1802	147	1903	0.0	1804
EMAIFUN|EMAIM_007417-T1	EIE79467.1|GH5_12|3.2.1.45	37.1	630	328	11	11	592	19	628	1.42e-124	389
EMAIFUN|EMAIM_007440-T1	AIT83212.1|GT4|	66.7	300	98	1	9	308	17	314	8.06e-138	412
EMAIFUN|EMAIM_007641-T1	CED83340.1|GT31|	36.6	962	485	21	260	1111	962	1908	4.11e-179	580
EMAIFUN|EMAIM_007932-T1	QCD84628.1|CBM43|	31.0	1108	652	24	52	1122	105	1136	7.03e-145	472
EMAIFUN|EMAIM_008111-T1	CDS03190.1|GH0|	51.1	1228	471	17	25	1130	16	1235	0.0	1129
EMAIFUN|EMAIM_008226-T1	CDS08031.1|GT2|	46.5	1705	794	26	22	1630	8	1689	0.0	1464
EMAIFUN|EMAIM_008241-T1	QGI67417.1|GH18|	55.9	429	180	5	2	421	380	808	1.23e-145	444
EMAIFUN|EMAIM_008571-T1	ADK37848.1|AA11|	73.4	192	50	1	1	192	1	191	6.32e-106	310
EMAIFUN|EMAIM_008573-T1	ADK37848.1|AA11|	73.4	192	50	1	1	192	1	191	6.32e-106	310
EMAIFUN|EMAIM_008584-T1	ADK37848.1|AA11|	77.2	180	40	1	10	189	13	191	2.53e-104	306
EMAIFUN|EMAIM_008591-T1	ADK37848.1|AA11|	78.3	180	38	1	10	189	13	191	4.64e-107	310
EMAIFUN|EMAIM_008592-T1	ADK37848.1|AA11|	77.8	180	39	1	10	189	13	191	5.40e-106	307
EMAIFUN|EMAIM_008746-T1	QKX60855.1|GT22|	69.0	306	92	1	33	338	567	869	2.26e-138	418
EMAIFUN|EMAIM_008823-T1	EAA60425.1|GT24|	36.3	1492	846	30	25	1477	20	1445	1.39e-293	881
EMAIFUN|EMAIM_008857-T1	CCA15473.1|GH72|	53.6	392	172	4	1	386	565	952	9.66e-134	410
EMAIFUN|EMAIM_009281-T1	AWP12516.1|GT29|	39.1	662	369	10	10	667	444	1075	3.05e-143	462
EMAIFUN|EMAIM_009282-T1	AWP12516.1|GT29|	34.6	630	337	12	41	620	472	1076	6.65e-106	356
EMAIFUN|EMAIM_009360-T1	AWP12516.1|GT29|	37.4	674	379	10	8	674	438	1075	7.35e-126	415
EMAIFUN|EMAIM_009525-T1	QGI67417.1|GH18|	55.7	429	181	5	2	421	380	808	3.70e-145	442
EMAIFUN|EMAIM_009586-T1	EAA65303.1|GT0|	47.8	871	422	7	40	899	731	1579	2.40e-266	792
EMAIFUN|EMAIM_009722-T1	CCA15473.1|GH72|	49.6	397	193	4	36	426	557	952	6.82e-125	389
EMAIFUN|EMAIM_009798-T1	QKX56076.1|GH51|	41.9	427	240	4	76	495	917	1342	1.39e-107	357
EMAIFUN|EMAIM_009924-T1	ATU90724.1|CBM50|	37.9	525	293	13	14	520	26	535	4.15e-107	339
EMAIFUN|EMAIM_010020-T1	QHG77622.1|CBM50|	77.3	220	49	1	37	255	56	275	1.54e-118	349
EMAIFUN|EMAIM_010206-T1	ADK37844.1|GH16_4|	57.5	348	120	6	65	412	1	320	4.83e-141	409
EMAIFUN|EMAIM_010249-T1	AHX26715.1|GT2|	32.6	775	434	16	76	785	35	786	1.97e-104	375
EMAIFUN|EMAIM_010302-T1	ADK37844.1|GH16_4|	48.8	330	158	4	26	353	1	321	3.97e-116	344
EMAIFUN|EMAIM_010305-T1	ADK37844.1|GH16_4|	48.8	330	158	4	26	353	1	321	3.97e-116	344
EMAIFUN|EMAIM_010317-T1	ADK37844.1|GH16_4|	49.8	333	153	6	50	380	1	321	6.82e-120	354
EMAIFUN|EMAIM_010378-T1	CDS03631.1|GT57|	50.9	479	213	9	5	469	5	475	6.25e-139	412
EMAIFUN|EMAIM_010632-T1	CDS05746.1|GH5_9|	50.2	426	200	5	82	498	3	425	3.45e-162	471
EMAIFUN|EMAIM_010782-T1	AAH21791.1|GT22|	39.9	559	298	11	50	600	54	582	5.58e-125	387
EMAIFUN|EMAIM_010829-T1	AMJ52391.1|GH47|	41.2	478	266	6	97	572	98	562	6.59e-116	360
EMAIFUN|EMAIM_010989-T1	AFK25797.1|GT2|	47.1	834	344	16	384	1163	90	880	1.51e-223	676
EMAIFUN|EMAIM_011202-T1	CDS04796.1|CE9|	54.0	422	166	5	27	420	11	432	9.49e-159	459
EMAIFUN|EMAIM_011277-T1	CAN97272.1|GH81|	38.8	663	377	13	52	698	68	717	8.28e-145	444
EMAIFUN|EMAIM_011383-T1	CAN97272.1|GH81|	40.0	655	361	13	16	650	76	718	1.23e-149	454
EMAIFUN|EMAIM_011556-T1	QBQ55251.1|CBM50|	34.5	967	545	17	14	976	11	893	7.66e-142	456
EMAIFUN|EMAIM_011559-T1	QBQ55251.1|CBM50|	34.7	956	538	16	22	974	21	893	3.73e-142	457
EMAIFUN|EMAIM_011582-T1	CDS03696.1|GH37|	38.2	595	322	10	6	584	22	586	7.85e-132	404
EMAIFUN|EMAIM_011866-T1	VUW72999.1|AA1|	51.9	651	258	12	148	758	3	638	3.31e-196	596
EMAIFUN|EMAIM_011929-T1	CAN65674.1|GH28|	37.5	563	316	10	119	672	94	629	1.59e-110	367
EMAIFUN|EMAIM_012264-T1	CDS08031.1|GT2|	45.6	1713	806	31	21	1643	11	1687	0.0	1409
EMAIFUN|EMAIM_012374-T1	CDS07484.1|CBM43|GH72|	48.4	477	224	13	20	482	19	487	2.45e-142	424
EMAIFUN|EMAIM_012395-T1	CAC9909034.1|GT8|	64.6	378	133	1	20	397	347	723	4.93e-168	492
EMAIFUN|EMAIM_012485-T1	QDS71450.1|GH47|	55.0	331	144	3	2	332	1037	1362	3.72e-117	374
EMAIFUN|EMAIM_012596-T1	CAN80640.1|GT47|	52.7	427	196	4	5	426	937	1362	5.63e-152	469
EMAIFUN|EMAIM_012612-T1	CDS05871.1|GT2|	53.0	768	345	4	75	834	93	852	3.15e-279	798
EMAIFUN|EMAIM_012644-T1	AWO98658.1|GH37|	69.4	402	122	1	23	423	69	470	1.69e-195	579
EMAIFUN|EMAIM_013076-T1	CDS09169.1|GH35|	35.6	1066	579	29	44	1090	37	1014	1.59e-203	620
EMAIFUN|EMAIM_013102-T1	BAA34296.1|GT4|	47.6	450	219	8	1	435	6	453	6.35e-134	397
EMAIFUN|EMAIM_013261-T1	AWK40335.1|GH6|	37.5	706	397	9	63	737	180	872	5.67e-141	441
EMAIFUN|EMAIM_013378-T1	CDS05700.1|GT33|	42.7	436	233	10	17	444	53	479	2.45e-105	326
EMAIFUN|EMAIM_013936-T1	CBQ70430.1|GT3|	66.5	695	212	5	15	691	8	699	0.0	946
EMAIFUN|EMAIM_013990-T1	SMR56934.1|GT22|	54.1	534	230	6	7	527	605	1136	1.03e-191	575
EMAIFUN|EMAIM_014143-T1	AWP12516.1|GT29|	40.9	614	348	8	34	642	472	1075	8.60e-140	452
EMAIFUN|EMAIM_014151-T1	AWP12516.1|GT29|	41.4	625	341	11	107	726	472	1076	1.61e-138	451
EMAIFUN|EMAIM_014206-T1	QKX55086.1|GH55|	48.0	598	272	7	222	782	787	1382	2.65e-179	557
EMAIFUN|EMAIM_014252-T1	CDS03806.1|GT48|	51.4	1803	784	21	111	1891	156	1888	0.0	1770
EMAIFUN|EMAIM_014448-T1	AVI60826.1|GT22|	61.6	424	145	7	9	420	583	1000	1.40e-160	504
EMAIFUN|EMAIM_014657-T1	AIE96983.1|GT7|	30.7	1248	680	34	38	1152	1	1196	1.63e-150	501
EMAIFUN|EMAIM_014937-T1	CDS13093.1|GT57|	43.8	441	228	6	81	520	2	423	2.28e-120	365
EMAIFUN|EMAIM_014990-T1	QDS68433.1|GT39|	46.6	775	386	11	7	761	5	771	2.10e-232	674
EMAIFUN|EMAIM_015254-T1	CUI24525.1|GH19|	61.4	311	114	2	41	345	18	328	1.30e-119	380
EMAIFUN|EMAIM_015293-T1	CDS05274.1|GT2|	55.5	902	355	13	9	878	82	969	0.0	959
EMAIFUN|EMAIM_015821-T1	CBA03971.1|GT30|	67.0	394	127	2	7	399	4	395	6.63e-179	530
EMAIFUN|EMAIM_015842-T1	ADK37846.1|GH18|	76.5	294	67	1	35	328	1	292	1.04e-164	468
EMAIFUN|EMAIM_015843-T1	ADK37846.1|GH18|	74.5	294	73	1	28	321	1	292	4.14e-163	465
EMAIFUN|EMAIM_015844-T1	ADK37846.1|GH18|	75.2	294	71	1	29	322	1	292	1.50e-162	466
EMAIFUN|EMAIM_015846-T1	ADK37846.1|GH18|	75.6	270	64	1	1	270	25	292	8.56e-151	432
EMAIFUN|EMAIM_015850-T1	ADK37846.1|GH18|	75.6	270	64	1	1	270	25	292	8.56e-151	432
EMAIFUN|EMAIM_015892-T1	EAA31326.1|GH71|	46.1	525	252	7	1	508	712	1222	1.08e-142	445
EMAIFUN|EMAIM_016014-T1	CDS08390.1|GH31|	48.4	952	426	13	33	948	23	945	0.0	947
EMAIFUN|EMAIM_016122-T1	QKD62991.1|GH12|	35.3	635	381	8	214	829	1038	1661	2.42e-107	369
EMAIFUN|EMAIM_016126-T1	ADV24708.1|GH16_2|	49.3	434	186	9	84	484	191	623	5.99e-134	405
EMAIFUN|EMAIM_016242-T1	APF18717.1|GH3|	41.5	744	400	11	32	760	25	748	7.39e-188	558
EMAIFUN|EMAIM_016349-T1	BAA01024.1|GT2|2.4.1.16	57.0	761	301	9	75	824	113	858	2.32e-293	833
EMAIFUN|EMAIM_016595-T1	CDS05640.1|GH20|	49.2	677	303	10	18	676	5	658	3.62e-215	629
EMAIFUN|EMAIM_016771-T1	QKD53806.1|AA3|	36.0	641	338	18	24	615	35	652	1.50e-113	358
EMAIFUN|EMAIM_016772-T1	SMR50199.1|AA3|	37.4	625	335	16	25	613	31	635	4.95e-117	367
EMAIFUN|EMAIM_016824-T1	CEI70340.1|AA3|	36.7	633	337	11	21	604	24	641	3.17e-114	360
EMAIFUN|EMAIM_017121-T1	ASW07599.1|CBM50|	36.4	547	318	10	7	536	1	534	1.81e-104	333
EMAIFUN|EMAIM_017304-T1	CDS13578.1|GH5_12|	45.7	694	341	11	218	883	9	694	7.29e-209	618
EMAIFUN|EMAIM_017379-T1	CDS04937.1|GH18|	32.6	1921	1146	32	1196	3008	1258	3137	1.55e-302	996
EMAIFUN|EMAIM_017656-T1	AWP09643.1|CBM13|GT27|	51.0	388	186	2	14	397	574	961	5.24e-128	401
EMAIFUN|EMAIM_017691-T1	AAX19735.1|GH37|	63.9	626	212	4	1	626	116	727	3.30e-306	859
EMAIFUN|EMAIM_017816-T1	AXA52018.1|GT2|	39.2	1574	834	35	151	1638	31	1567	0.0	966
EMAIFUN|EMAIM_018035-T1	CDS06898.1|GH18|	44.1	408	208	9	147	543	23	421	1.06e-113	354
EMAIFUN|EMAIM_018062-T1	QEO24085.1|GH47|	53.6	364	161	3	31	390	835	1194	1.10e-120	382
EMAIFUN|EMAIM_018244-T1	ADK37849.1|CBM18|CE4|	65.9	290	99	0	1	290	1	290	7.45e-142	407
EMAIFUN|EMAIM_018245-T1	ADK37849.1|CBM18|CE4|	67.0	285	93	1	15	298	6	290	1.66e-140	404
EMAIFUN|EMAIM_018247-T1	ADK37849.1|CBM18|CE4|	63.8	290	105	0	1	290	1	290	4.20e-134	387
EMAIFUN|EMAIM_018248-T1	ADK37849.1|CBM18|CE4|	67.5	283	92	0	238	520	8	290	1.18e-136	403
EMAIFUN|EMAIM_018569-T1	AWK40335.1|GH6|	34.1	700	407	7	153	799	180	878	1.48e-121	391
EMAIFUN|EMAIM_018599-T1	AKU79211.1|GH20|	36.7	616	300	13	22	551	21	632	5.62e-132	404
EMAIFUN|EMAIM_018600-T1	AKU79211.1|GH20|	36.7	616	300	13	22	551	21	632	5.62e-132	404
EMAIFUN|EMAIM_018754-T1	CDS06367.1|GH38|	47.7	1084	510	12	23	1059	24	1097	0.0	1058
EMAIFUN|EMAIM_018773-T1	AKU79211.1|GH20|	38.1	617	293	11	42	574	21	632	1.94e-143	434
EMAIFUN|EMAIM_018808-T1	AKU79211.1|GH20|	35.9	618	303	11	16	546	21	632	1.84e-119	371
EMAIFUN|EMAIM_018857-T1	VWO94258.1|CBM1|GH5_5|	45.0	662	283	12	34	624	395	1046	1.90e-167	509
EMAIFUN|EMAIM_018914-T1	CAC9909034.1|GT8|	64.7	391	137	1	11	401	333	722	1.50e-173	506
EMAIFUN|EMAIM_019079-T1	CDS12794.1|GT39|	45.4	699	368	6	99	789	57	749	3.46e-211	619
EMAIFUN|EMAIM_019231-T1	CDS12794.1|GT39|	37.6	689	394	11	53	711	67	749	1.87e-142	439
EMAIFUN|EMAIM_019232-T1	CDS12794.1|GT39|	43.2	683	375	6	94	773	79	751	2.74e-182	544
EMAIFUN|EMAIM_019485-T1	QKX56076.1|GH51|	52.8	772	349	7	292	1056	832	1595	5.54e-245	743
EMAIFUN|EMAIM_019594-T1	CDS12794.1|GT39|	51.7	704	318	2	80	783	70	751	5.08e-256	733
EMAIFUN|EMAIM_019879-T1	ADK37846.1|GH18|	59.0	290	117	1	37	324	1	290	1.77e-116	352
EMAIFUN|EMAIM_019978-T1	AHX26706.1|GT2|	33.5	759	410	20	21	709	99	832	6.72e-104	368
EMAIFUN|EMAIM_020255-T1	CDS11918.1|CBM43|GH72|	44.5	454	236	7	18	457	12	463	7.01e-136	405
EMAIFUN|EMAIM_020423-T1	QKX56076.1|GH51|	42.2	422	236	4	90	504	922	1342	1.10e-105	352
EMAIFUN|EMAIM_020545-T1	AIE96983.1|GT7|	31.9	1271	703	28	108	1300	7	1192	1.32e-183	597
EMAIFUN|EMAIM_020641-T1	CDS11918.1|CBM43|GH72|	47.0	451	224	5	7	443	9	458	4.72e-139	416
EMAIFUN|EMAIM_020652-T1	CDS11918.1|CBM43|GH72|	45.3	461	238	5	7	454	12	471	1.31e-142	423
EMAIFUN|EMAIM_020653-T1	CDS11918.1|CBM43|GH72|	45.4	458	232	9	11	452	15	470	1.25e-133	401
EMAIFUN|EMAIM_020655-T1	SVE92972.1|GT58|	47.5	427	194	10	25	438	27	436	4.03e-105	323
EMAIFUN|EMAIM_020694-T1	EGX46445.1|GT35|	59.2	817	330	3	59	874	55	869	0.0	984
EMAIFUN|EMAIM_020705-T1	CDS05327.1|GT2|	28.0	1745	1020	49	30	1615	2	1668	7.46e-162	544
EMAIFUN|EMAIM_020849-T1	QKX60254.1|GH76|	49.0	753	360	6	199	937	25	767	9.20e-230	689
EMAIFUN|EMAIM_021047-T1	VDD19117.1|GT95|	79.0	290	58	3	6	294	81	368	1.43e-154	452
EMAIFUN|EMAIM_021087-T1	CDS05327.1|GT2|	43.0	1747	877	31	20	1681	23	1735	0.0	1307
EMAIFUN|EMAIM_021127-T1	CDS12806.1|GH31|	44.0	806	419	11	27	803	34	836	3.27e-243	708
EMAIFUN|EMAIM_021130-T1	CDS11938.1|GT1|	38.9	970	508	18	149	1048	3	957	1.66e-217	654
EMAIFUN|EMAIM_021192-T1	QKX53460.1|AA4|	55.9	415	174	6	36	445	627	1037	1.91e-152	463
EMAIFUN|EMAIM_021205-T1	CDS08031.1|GT2|	43.9	1710	840	29	25	1647	13	1690	0.0	1347
EMAIFUN|EMAIM_022090-T1	QKD53806.1|AA3|	35.5	681	322	15	12	616	17	656	4.36e-116	365
EMAIFUN|EMAIM_022110-T1	QKD53806.1|AA3|	34.4	620	331	13	1	569	63	657	2.95e-108	343
EMAIFUN|EMAIM_022373-T1	CDS09314.1|GT39|	49.3	684	340	3	44	722	107	788	1.96e-230	669
EMAIFUN|EMAIM_022408-T1	VBB76690.1|AA3|	38.4	633	321	17	7	576	16	642	2.59e-135	412
EMAIFUN|EMAIM_022413-T1	VBB76690.1|AA3|	40.6	635	304	17	25	594	16	642	1.20e-141	429
EMAIFUN|EMAIM_022475-T1	EGX49587.1|GT2|	54.5	1009	407	14	150	1136	178	1156	0.0	1030
EMAIFUN|EMAIM_022559-T1	AWP04987.1|GT13|	49.6	850	413	9	78	919	84	926	2.37e-294	865
EMAIFUN|EMAIM_022585-T1	QKD62988.1|AA3|	37.1	636	326	13	19	586	41	670	2.13e-118	370
EMAIFUN|EMAIM_022591-T1	VBB76690.1|AA3|	37.6	569	287	17	6	511	78	641	7.11e-109	342
EMAIFUN|EMAIM_022808-T1	CDS03326.1|GH47|	48.1	401	198	6	6	396	171	571	2.54e-122	371
EMAIFUN|EMAIM_023040-T1	QBQ55251.1|CBM50|	37.4	896	505	16	6	863	16	893	2.74e-164	512
EMAIFUN|EMAIM_023115-T1	ADV22545.1|GH5_9|	41.7	410	215	10	1	401	21	415	3.19e-113	342
EMAIFUN|EMAIM_023159-T1	CDS05274.1|GT2|	52.3	979	385	16	6	933	85	1032	0.0	933
EMAIFUN|EMAIM_023397-T1	QDS71101.1|GT1|	37.4	583	339	11	107	671	1452	2026	5.83e-104	358
EMAIFUN|EMAIM_023398-T1	CDS03806.1|GT48|	49.8	1826	794	24	147	1950	177	1901	0.0	1674
EMAIFUN|EMAIM_023455-T1	QKX53632.1|AA2|	59.9	297	108	4	47	335	53	346	1.36e-119	353
EMAIFUN|EMAIM_023686-T1	CED83340.1|GT31|	33.6	957	501	22	351	1181	991	1939	3.68e-138	468
EMAIFUN|EMAIM_023766-T1	QBQ55156.1|CBM50|	34.2	688	407	11	487	1174	63	704	2.44e-103	354
EMAIFUN|EMAIM_023800-T1	QEC79975.1|GH3|	43.5	735	386	14	28	750	29	746	2.85e-188	559
EMAIFUN|EMAIM_023815-T1	QEC79975.1|GH3|	39.1	737	409	15	17	725	34	758	6.82e-159	483
EMAIFUN|EMAIM_023971-T1	ADK37844.1|GH16_4|	69.4	324	98	1	53	376	1	323	1.57e-172	488
EMAIFUN|EMAIM_024307-T1	AXG41146.1|GH6|	37.3	724	426	7	151	867	169	871	3.24e-153	478
EMAIFUN|EMAIM_024359-T1	QBZ54211.1|GH47|	48.9	844	351	14	7	788	631	1456	4.62e-222	670
EMAIFUN|EMAIM_024461-T1	CDS07286.1|GT50|	46.1	473	205	7	9	445	7	465	1.12e-125	378
EMAIFUN|EMAIM_024498-T1	ADK37845.1|GH18|	66.0	297	101	0	103	399	1	297	8.54e-140	406
EMAIFUN|EMAIM_024523-T1	XP_368362.1|GH5_12|	37.0	751	366	17	17	696	18	732	5.53e-151	462
EMAIFUN|EMAIM_024634-T1	CEI70340.1|AA3|	37.0	630	330	16	9	578	16	638	5.13e-109	345
EMAIFUN|EMAIM_024657-T1	ADK37849.1|CBM18|CE4|	58.7	276	109	4	197	469	17	290	1.78e-109	332
EMAIFUN|EMAIM_024694-T1	VBB76690.1|AA3|	38.5	636	321	19	4	577	11	638	8.17e-119	370
EMAIFUN|EMAIM_024697-T1	CDS06898.1|GH18|	44.4	399	203	11	21	403	23	418	8.67e-103	324
EMAIFUN|EMAIM_024699-T1	ADK37846.1|GH18|	53.7	294	119	4	26	304	1	292	6.74e-104	313
