Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
EMAIFUN|EMAIM_013102-T1	GT4(210-386)	GT4	GT4	N	3
EMAIFUN|EMAIM_013269-T1	GH24(2-81)	N	N	N	1
EMAIFUN|EMAIM_013317-T1	AA7(3-208)	N	N	N	1
EMAIFUN|EMAIM_013319-T1	AA7(53-478)	N	N	N	1
EMAIFUN|EMAIM_013378-T1	GT33(13-450)	GT33	GT33	N	3
EMAIFUN|EMAIM_013688-T1	GH132(3-221)	N	N	N	1
EMAIFUN|EMAIM_013936-T1	GT3(24-646)	GT3	GT3	N	3
EMAIFUN|EMAIM_014252-T1	GT48(875-1640)	GT48	GT48	N	3
EMAIFUN|EMAIM_014393-T1	AA11(33-173)	N	N	N	1
EMAIFUN|EMAIM_014535-T1	AA11(24-182)	N	N	N	1
EMAIFUN|EMAIM_014539-T1	AA11(16-174)	N	N	N	1
EMAIFUN|EMAIM_014677-T1	GT2_Chitin_synth_2(352-789)	N	N	N	1
EMAIFUN|EMAIM_014691-T1	GT2_Chitin_synth_2(196-519)	N	N	N	1
EMAIFUN|EMAIM_014714-T1	AA11(33-173)	N	N	N	1
EMAIFUN|EMAIM_014937-T1	GT57(61-515)	GT57	GT57	N	3
EMAIFUN|EMAIM_014990-T1	GT39(64-305)	GT39	GT39	N	3
EMAIFUN|EMAIM_015126-T1	CE1(161-417)	N	N	N	1
EMAIFUN|EMAIM_015128-T1	CE1(21-277)	N	N	N	1
EMAIFUN|EMAIM_015156-T1	CE1(45-308)	N	N	N	1
EMAIFUN|EMAIM_015293-T1	GT2_Chitin_synth_2(382-877)	GT2	GT2	N	3
EMAIFUN|EMAIM_015426-T1	CE1(26-278)	N	N	N	1
EMAIFUN|EMAIM_015629-T1	GT21(10-241)	N	N	N	1
EMAIFUN|EMAIM_015630-T1	GT21(11-136)	N	N	N	1
EMAIFUN|EMAIM_015670-T1	GH18(16-378)	N	N	N	1
EMAIFUN|EMAIM_015842-T1	GH18(26-410)	N	GH18	N	2
EMAIFUN|EMAIM_015843-T1	GH18(20-403)	GH18+CBM18	GH18	N	3
EMAIFUN|EMAIM_015844-T1	GH18(20-403)	N	GH18	N	2
EMAIFUN|EMAIM_015846-T1	GH18(26-351)	GH18+CBM2	GH18	N	3
EMAIFUN|EMAIM_015850-T1	GH18(26-351)	GH18+CBM2	GH18	N	3
EMAIFUN|EMAIM_016009-T1	GT1(94-285)	N	N	N	1
EMAIFUN|EMAIM_016013-T1	GT1(94-285)	N	N	N	1
EMAIFUN|EMAIM_016014-T1	GH31(351-794)	GH31	GH31	N	3
EMAIFUN|EMAIM_016126-T1	GH16_2(112-432)	N	GH16_2	N	2
EMAIFUN|EMAIM_016228-T1	GT21(47-278)	N	N	N	1
EMAIFUN|EMAIM_016242-T1	GH3(122-352)	GH3	GH3	N	3
EMAIFUN|EMAIM_016349-T1	GT2_Chitin_synth_1(153-315)	GT2	GT2+2.4.1.16	N	3
EMAIFUN|EMAIM_016576-T1	GT76(12-428)	N	N	N	1
EMAIFUN|EMAIM_016595-T1	GH20(159-464)	GH20	GH20	N	3
EMAIFUN|EMAIM_016771-T1	AA3_2(24-614)	N	AA3	N	2
EMAIFUN|EMAIM_016772-T1	AA3_2(24-615)	N	AA3	Y(1-32)	2
EMAIFUN|EMAIM_016824-T1	AA3_2(20-599)	N	AA3	N	2
EMAIFUN|EMAIM_017068-T1	GT1(243-422)	N	N	N	1
EMAIFUN|EMAIM_017253-T1	GT2_Chitin_synth_2(306-609)	N	N	N	1
EMAIFUN|EMAIM_017304-T1	GH5_12(246-755)	GH5	GH5_12	N	3
EMAIFUN|EMAIM_017470-T1	GT1(184-425)	N	N	N	1
EMAIFUN|EMAIM_017577-T1	CE16(23-275)	N	N	N	1
EMAIFUN|EMAIM_017604-T1	GT2_Chitin_synth_2(303-607)	N	N	N	1
EMAIFUN|EMAIM_017688-T1	GT15(45-327)	N	N	N	1
EMAIFUN|EMAIM_017691-T1	GH37(15-574)	GH37	GH37	N	3
EMAIFUN|EMAIM_017816-T1	GT2_Chitin_synth_2(1129-1634)	GT2	GT2	N	3
EMAIFUN|EMAIM_017851-T1	GT22(67-393)	N	N	N	1
EMAIFUN|EMAIM_017996-T1	GT1(188-463)	N	N	N	1
EMAIFUN|EMAIM_018035-T1	GH18(151-521)	GH18+CBM12	GH18	N	3
EMAIFUN|EMAIM_018040-T1	GH16_19(101-258)	N	N	N	1
EMAIFUN|EMAIM_018244-T1	CE4(112-231)	N	CBM18+CE4	Y(1-21)	2
EMAIFUN|EMAIM_018245-T1	CE4(120-239)	CE4	CBM18+CE4	Y(1-24)	3
EMAIFUN|EMAIM_018247-T1	CE4(112-231)	N	CBM18+CE4	N	2
EMAIFUN|EMAIM_018248-T1	CE4(342-461)	CE4	CBM18+CE4	N	3
EMAIFUN|EMAIM_018304-T1	GH16_19(93-253)	N	N	N	1
EMAIFUN|EMAIM_018599-T1	GH20(162-502)	N	GH20	N	2
EMAIFUN|EMAIM_018600-T1	GH20(162-502)	N	GH20	N	2
EMAIFUN|EMAIM_018702-T1	CBM21(105-211)	N	N	N	1
EMAIFUN|EMAIM_018718-T1	CBM21(57-164)	N	N	N	1
EMAIFUN|EMAIM_018745-T1	CBM63(123-192)	N	N	Y(1-26)	1
EMAIFUN|EMAIM_018754-T1	GH38(273-522)	GH38	GH38	N	3
EMAIFUN|EMAIM_018773-T1	GH20(185-525)	GH20	GH20	N	3
EMAIFUN|EMAIM_018808-T1	GH20(163-497)	GH20	GH20	N	3
EMAIFUN|EMAIM_019079-T1	GT39(117-354)	GT39	GT39	N	3
EMAIFUN|EMAIM_019231-T1	GT39(59-296)	N	GT39	N	2
EMAIFUN|EMAIM_019232-T1	GT39(92-327)	GT39	GT39	N	3
EMAIFUN|EMAIM_019410-T1	AA11(49-174)	N	N	N	1
EMAIFUN|EMAIM_019594-T1	GT39(85-323)	GT39	GT39	N	3
EMAIFUN|EMAIM_019746-T1	AA1_3(15-132)	N	N	N	1
EMAIFUN|EMAIM_019751-T1	AA1_2(1-158)	N	N	N	1
EMAIFUN|EMAIM_019879-T1	GH18(28-406)	N	GH18	N	2
EMAIFUN|EMAIM_019902-T1	GH18(24-386)	GH18	N	N	2
EMAIFUN|EMAIM_020236-T1	GH17(24-284)	N	N	Y(1-20)	1
EMAIFUN|EMAIM_020255-T1	GH72(25-321)	N	CBM43+GH72	N	2
EMAIFUN|EMAIM_020278-T1	GH17(48-284)	N	N	N	1
EMAIFUN|EMAIM_020309-T1	AA7(77-298)	N	N	N	1
EMAIFUN|EMAIM_020641-T1	GH72(18-313)	N	CBM43+GH72	N	2
EMAIFUN|EMAIM_020652-T1	GH72(14-310)	GH72+CBM43	CBM43+GH72	N	3
EMAIFUN|EMAIM_020653-T1	GH72(15-310)	GH72+CBM43	CBM43+GH72	N	3
EMAIFUN|EMAIM_020655-T1	GT58(49-406)	GT58	GT58	N	3
EMAIFUN|EMAIM_020694-T1	GT35(159-874)	GT35	GT35	N	3
EMAIFUN|EMAIM_020705-T1	GT2_Chitin_synth_2(1198-1419)	N	GT2	N	2
EMAIFUN|EMAIM_020756-T1	GH17(54-319)	N	N	N	1
EMAIFUN|EMAIM_021087-T1	GT2_Chitin_synth_2(1153-1655)	GT2	GT2	N	3
EMAIFUN|EMAIM_021127-T1	GH31(243-726)	GH31	GH31	N	3
EMAIFUN|EMAIM_021130-T1	GT1(608-1012)	GT1	GT1	N	3
EMAIFUN|EMAIM_021188-T1	GH132(27-282)	N	N	N	1
EMAIFUN|EMAIM_021205-T1	GT2_Chitin_synth_2(1139-1644)	GT2	GT2	N	3
EMAIFUN|EMAIM_021260-T1	GT21(59-290)	N	N	N	1
EMAIFUN|EMAIM_021530-T1	AA6(6-200)	AA6	N	N	2
EMAIFUN|EMAIM_022090-T1	AA3_2(23-608)	AA3	AA3	N	3
EMAIFUN|EMAIM_022110-T1	AA3_2(2-562)	N	AA3	N	2
EMAIFUN|EMAIM_022182-T1	GT8(4-228)	GT8	N	N	2
EMAIFUN|EMAIM_022354-T1	GT69(86-347)	N	N	N	1
EMAIFUN|EMAIM_022373-T1	GT39(56-294)	GT39	GT39	N	3
EMAIFUN|EMAIM_022408-T1	AA3_2(17-575)	AA3	AA3	N	3
EMAIFUN|EMAIM_022413-T1	AA3_2(35-593)	AA3	AA3	N	3
EMAIFUN|EMAIM_022475-T1	GT2_Chitin_synth_2(616-1129)	GT2	GT2	N	3
EMAIFUN|EMAIM_022485-T1	GH72(9-207)	N	N	N	1
EMAIFUN|EMAIM_022585-T1	AA3_2(20-585)	AA3	AA3	N	3
EMAIFUN|EMAIM_022591-T1	AA3_2(21-507)	N	AA3	N	2
EMAIFUN|EMAIM_022775-T1	GH47(49-382)	GH47	N	N	2
EMAIFUN|EMAIM_022808-T1	GH47(6-387)	GH47	GH47	N	3
EMAIFUN|EMAIM_022837-T1	GH24(19-155)	N	N	N	1
EMAIFUN|EMAIM_022931-T1	AA11(38-185)	N	N	N	1
EMAIFUN|EMAIM_023115-T1	GH5_9(80-385)	GH5	GH5_9	N	3
EMAIFUN|EMAIM_023123-T1	GH18(18-178)	N	N	N	1
EMAIFUN|EMAIM_023124-T1	GH5_9(1-205)	N	N	N	1
EMAIFUN|EMAIM_023159-T1	GT2_Chitin_synth_2(381-878)	GT2	GT2	N	3
EMAIFUN|EMAIM_023278-T1	GH17(26-273)	N	N	N	1
EMAIFUN|EMAIM_023296-T1	GH5_9(83-392)	GH5	N	N	2
EMAIFUN|EMAIM_023298-T1	GH5_9(74-383)	GH5	N	N	2
EMAIFUN|EMAIM_023398-T1	GT48(900-1672)	GT48	GT48	N	3
EMAIFUN|EMAIM_023404-T1	GT1(31-191)	N	N	N	1
EMAIFUN|EMAIM_023455-T1	AA2(93-333)	N	AA2	N	2
EMAIFUN|EMAIM_023800-T1	GH3(114-343)	N	GH3	N	2
EMAIFUN|EMAIM_023815-T1	GH3(98-311)	N	GH3	N	2
EMAIFUN|EMAIM_023971-T1	GH16_4(53-374)	N	GH16_4	N	2
EMAIFUN|EMAIM_023978-T1	GH3(5-184)	N	N	N	1
EMAIFUN|EMAIM_024442-T1	CE4(46-165)	N	N	N	1
EMAIFUN|EMAIM_024461-T1	GT50(133-436)	N	GT50	N	2
EMAIFUN|EMAIM_024498-T1	GH18(31-392)	N	GH18	N	2
EMAIFUN|EMAIM_024523-T1	GH5_12(16-548)	N	GH5_12	N	2
EMAIFUN|EMAIM_024529-T1	GT1(244-457)	N	N	Y(1-20)	1
EMAIFUN|EMAIM_024531-T1	GT1(270-455)	N	N	N	1
EMAIFUN|EMAIM_024534-T1	GT1(202-396)	N	N	N	1
EMAIFUN|EMAIM_024536-T1	GT1(188-425)	N	N	N	1
EMAIFUN|EMAIM_024543-T1	GT1(211-448)	N	N	N	1
EMAIFUN|EMAIM_024544-T1	GT1(255-454)	N	N	N	1
EMAIFUN|EMAIM_024545-T1	GT1(256-448)	N	N	N	1
EMAIFUN|EMAIM_024634-T1	AA3_2(16-577)	N	AA3	N	2
EMAIFUN|EMAIM_024648-T1	GT1(153-427)	N	N	N	1
EMAIFUN|EMAIM_024649-T1	GT1(187-447)	N	N	N	1
EMAIFUN|EMAIM_024651-T1	GT1(105-419)	N	N	N	1
EMAIFUN|EMAIM_024657-T1	CE4(288-407)	N	CBM18+CE4	Y(1-20)	2
EMAIFUN|EMAIM_024690-T1	CE4(150-268)	N	N	N	1
EMAIFUN|EMAIM_024694-T1	AA3_2(19-581)	N	AA3	N	2
EMAIFUN|EMAIM_024697-T1	GH18(24-389)	N	GH18	N	2
EMAIFUN|EMAIM_024699-T1	GH18(17-382)	N	GH18	N	2
EMAIFUN|EMAIM_024702-T1	GH18(19-386)	N	N	N	1
Entmai1|Entmai1_1095777	N	CE0	N	N	1
Entmai1|Entmai1_523028	N	CE4	N	N	1
Entmai1|Entmai1_682135	N	CE4	N	N	1
Entmai1|Entmai1_587075	N	CE4	N	N	1
Entmai1|Entmai1_731818	N	CE9	N	N	1
Entmai1|Entmai1_738415	N	GH13+CBM20	N	N	1
Entmai1|Entmai1_597164	N	GH13	N	N	1
Entmai1|Entmai1_528327	N	GH13+CBM48	N	N	1
Entmai1|Entmai1_506010	N	GH132	N	N	1
Entmai1|Entmai1_601963	N	GH133	N	N	1
Entmai1|Entmai1_578019	N	GH15	N	N	1
Entmai1|Entmai1_725045	N	GH18	N	N	1
Entmai1|Entmai1_541254	N	GH18+CBM2	N	N	1
Entmai1|Entmai1_541255	N	GH18+CBM2	N	N	1
Entmai1|Entmai1_628485	N	GH18+CBM5	N	N	1
Entmai1|Entmai1_726453	N	GH18	N	N	1
Entmai1|Entmai1_661196	N	GH18	N	N	1
Entmai1|Entmai1_726446	N	GH18+CBM12+CBM2	N	N	1
Entmai1|Entmai1_554570	N	GH18	N	N	1
Entmai1|Entmai1_44802	N	GH18+CBM19	N	N	1
Entmai1|Entmai1_750038	N	GH18+CBM12	N	N	1
Entmai1|Entmai1_692555	N	GH18	N	N	1
Entmai1|Entmai1_665792	N	GH18+CBM18	N	N	1
Entmai1|Entmai1_594821	N	GH18+CBM12+CBM14	N	N	1
Entmai1|Entmai1_580808	N	GH18+CBM1+CBM19	N	N	1
Entmai1|Entmai1_541914	N	GH20	N	N	1
Entmai1|Entmai1_1077908	N	GH20	N	N	1
Entmai1|Entmai1_685996	N	GH20	N	N	1
Entmai1|Entmai1_685853	N	GH20	N	N	1
Entmai1|Entmai1_719694	N	GH3	N	N	1
Entmai1|Entmai1_719514	N	GH3	N	N	1
Entmai1|Entmai1_668201	N	GH3	N	N	1
Entmai1|Entmai1_520402	N	GH31	N	N	1
Entmai1|Entmai1_700929	N	GH31	N	N	1
Entmai1|Entmai1_558087	N	GH35	N	N	1
Entmai1|Entmai1_1083440	N	GH37	N	N	1
Entmai1|Entmai1_551667	N	GH37	N	N	1
Entmai1|Entmai1_1089175	N	GH37	N	N	1
Entmai1|Entmai1_880490	N	GH37	N	N	1
Entmai1|Entmai1_746883	N	GH37	N	N	1
Entmai1|Entmai1_515267	N	GH37	N	N	1
Entmai1|Entmai1_685764	N	GH38	N	N	1
Entmai1|Entmai1_750997	N	GH47	N	N	1
Entmai1|Entmai1_744829	N	GH47	N	N	1
Entmai1|Entmai1_618837	N	GH47	N	N	1
Entmai1|Entmai1_739152	N	GH47	N	N	1
Entmai1|Entmai1_632166	N	GH47	N	N	1
Entmai1|Entmai1_745953	N	GH47	N	N	1
Entmai1|Entmai1_590222	N	GH47	N	N	1
Entmai1|Entmai1_632614	N	GH47	N	N	1
Entmai1|Entmai1_587872	N	GH47	N	N	1
Entmai1|Entmai1_596353	N	GH47	N	N	1
Entmai1|Entmai1_759468	N	GH5	N	N	1
Entmai1|Entmai1_714878	N	GH5	N	N	1
Entmai1|Entmai1_714871	N	GH5	N	N	1
Entmai1|Entmai1_713715	N	GH5	N	N	1
Entmai1|Entmai1_675259	N	GH5	N	N	1
Entmai1|Entmai1_511411	N	GH5	N	N	1
Entmai1|Entmai1_631032	N	GH5	N	N	1
Entmai1|Entmai1_725242	N	GH5	N	N	1
Entmai1|Entmai1_573020	N	GH63	N	N	1
Entmai1|Entmai1_697432	N	GH72+CBM43	N	N	1
Entmai1|Entmai1_642619	N	GH72	N	N	1
Entmai1|Entmai1_697426	N	GH72+CBM43	N	N	1
Entmai1|Entmai1_1099455	N	GH72	N	N	1
Entmai1|Entmai1_1089229	N	GH81	N	N	1
Entmai1|Entmai1_634993	N	GH81	N	N	1
Entmai1|Entmai1_551166	N	AA1	N	N	1
Entmai1|Entmai1_641851	N	AA1	N	N	1
Entmai1|Entmai1_1084740	N	AA11	N	N	1
Entmai1|Entmai1_532923	N	AA11	N	N	1
Entmai1|Entmai1_617213	N	AA11	N	N	1
Entmai1|Entmai1_709303	N	AA3	N	N	1
Entmai1|Entmai1_709277	N	AA3	N	N	1
Entmai1|Entmai1_1100870	N	AA3	N	N	1
Entmai1|Entmai1_706991	N	AA3	N	N	1
Entmai1|Entmai1_725995	N	AA3	N	N	1
Entmai1|Entmai1_1102535	N	AA3	N	N	1
Entmai1|Entmai1_283314	N	AA6	N	N	1
Entmai1|Entmai1_700937	N	GT1	N	N	1
Entmai1|Entmai1_739407	N	GT15	N	N	1
Entmai1|Entmai1_746278	N	GT15	N	N	1
Entmai1|Entmai1_615253	N	GT15	N	N	1
Entmai1|Entmai1_746216	N	GT15	N	N	1
Entmai1|Entmai1_668873	N	GT2	N	N	1
Entmai1|Entmai1_557733	N	GT2	N	N	1
Entmai1|Entmai1_596514	N	GT2	N	N	1
Entmai1|Entmai1_30420	N	GT2	N	N	1
Entmai1|Entmai1_301674	N	GT2	N	N	1
Entmai1|Entmai1_540604	N	GT2	N	N	1
Entmai1|Entmai1_1085775	N	GT2	N	N	1
