HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
AA11.hmm	191	N159|N159.mRNA.3139.1	206	4.9e-37	13	163	41	180	0.7853403141361257
AA11.hmm	191	N159|N159.mRNA.3140.1	205	5.3e-36	15	163	42	179	0.774869109947644
AA2.hmm	255	N159|N159.mRNA.3172.1	366	1.4e-62	16	254	113	351	0.9333333333333333
GH5_12.hmm	539	N159|N159.mRNA.3238.1	728	3e-177	4	539	26	559	0.9925788497217068
CE4.hmm	130	N159|N159.mRNA.3379.1	239	3.3e-36	8	126	48	169	0.9076923076923077
GT2_Chitin_synth_1.hmm	163	N159|N159.mRNA.3384.1	826	3.9e-79	1	163	150	312	0.9938650306748467
GT48.hmm	739	N159|N159.mRNA.3418.1	1896	1.5e-286	1	719	861	1634	0.9715832205683356
GT15.hmm	273	N159|N159.mRNA.3484.1	300	3e-73	23	271	2	231	0.9084249084249084
GT15.hmm	273	N159|N159.mRNA.3486.1	343	2.4e-113	1	272	21	291	0.9926739926739927
GT15.hmm	273	N159|N159.mRNA.3488.1	401	3.8e-120	1	272	89	360	0.9926739926739927
