Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
N159|N159.mRNA.13567.1	CDS07743.1|GT2|	54.8	893	365	13	10	873	61	943	6.33e-315	903
N159|N159.mRNA.6273.1	CDS05274.1|GT2|	52.6	989	374	20	9	926	82	1046	0.0	930
N159|N159.mRNA.361.1	CDS08390.1|GH31|	50.3	702	319	5	18	694	27	723	8.25e-255	733
N159|N159.mRNA.360.1	CDS08390.1|GH31|	49.3	757	348	6	20	748	2	750	1.98e-267	768
N159|N159.mRNA.1096.1	AIE96983.1|GT7|	30.8	1244	669	32	69	1174	7	1196	1.46e-158	525
N159|N159.mRNA.10242.1	EAA31326.1|GH71|	41.2	558	283	10	10	556	693	1216	1.06e-123	397
N159|N159.mRNA.10243.1	AIE96983.1|GT7|	40.8	471	233	8	3	443	738	1192	8.53e-105	347
N159|N159.mRNA.12422.1	CDS05327.1|GT2|	40.1	1729	919	37	34	1703	40	1710	0.0	1168
N159|N159.mRNA.11475.1	QKX56076.1|GH51|	42.2	464	247	7	81	524	889	1351	1.69e-103	347
N159|N159.mRNA.6212.1	CED83340.1|GT31|	34.2	993	519	21	414	1285	949	1928	3.11e-146	494
N159|N159.mRNA.13584.1	VUW72999.1|AA1|	52.9	630	257	10	118	716	10	630	2.68e-198	599
N159|N159.mRNA.6462.1	CDS03806.1|GT48|	52.4	1790	802	15	108	1881	140	1895	0.0	1791
N159|N159.mRNA.10306.1	CDS09169.1|GH35|	40.1	1054	548	27	20	1060	4	987	3.67e-256	756
N159|N159.mRNA.14290.1	AAS54139.1|CBM43|GH72|	46.4	442	222	7	20	452	26	461	4.18e-132	397
N159|N159.mRNA.13049.1	CDS06114.1|GT2|	42.9	1948	940	48	27	1869	13	1893	0.0	1414
N159|N159.mRNA.8320.1	CDS13004.1|GT20|	52.4	761	349	6	15	770	25	777	6.58e-302	850
N159|N159.mRNA.2992.1	CDS10110.1|GT15|	59.4	310	123	2	63	371	64	371	5.60e-138	402
N159|N159.mRNA.7193.1	CDS05327.1|GT2|	41.7	1747	887	31	17	1686	23	1714	0.0	1251
N159|N159.mRNA.13802.1	CDS10110.1|GT15|	59.0	310	124	2	63	371	64	371	6.45e-137	399
N159|N159.mRNA.921.1	AWP04987.1|GT13|	37.7	931	531	15	4	926	140	1029	1.32e-196	610
N159|N159.mRNA.11542.1	VDC69778.1|CE8|	43.8	630	315	9	165	777	658	1265	5.43e-168	523
N159|N159.mRNA.1734.1	QKX55195.1|GT2|	50.4	1090	450	23	67	1132	412	1434	0.0	981
N159|N159.mRNA.8532.1	QBQ55243.1|CBM50|	32.8	796	450	17	40	812	27	760	3.16e-106	362
N159|N159.mRNA.13166.1	QKX55086.1|GH55|	52.1	597	246	7	221	780	790	1383	3.29e-199	609
N159|N159.mRNA.1864.1	AMJ52391.1|GH47|	42.0	464	234	9	51	483	103	562	3.96e-109	339
N159|N159.mRNA.1863.1	AMJ52391.1|GH47|	41.9	473	224	10	37	470	102	562	1.94e-112	347
N159|N159.mRNA.1866.1	QHO50257.1|GH47|	43.1	469	250	8	24	482	101	562	2.90e-112	348
N159|N159.mRNA.8027.1	AXA39879.1|CBM50|	37.5	518	303	7	26	535	26	530	1.99e-114	361
N159|N159.mRNA.4898.1	CED83340.1|GT31|	33.4	932	480	20	414	1212	949	1872	9.71e-133	452
N159|N159.mRNA.1778.1	CDS13455.1|GH63|	37.1	867	434	19	31	882	35	805	5.53e-175	531
N159|N159.mRNA.3385.1	QEO24085.1|GH47|	52.8	371	166	4	29	394	838	1204	3.15e-123	389
N159|N159.mRNA.8819.1	QKD55908.1|GH18|	33.2	1248	602	35	11	1088	995	2180	1.79e-156	521
N159|N159.mRNA.15170.1	CAC9909034.1|GT8|	64.5	372	131	1	18	389	347	717	3.13e-170	498
N159|N159.mRNA.9114.1	CED59319.1|CE4|	55.8	303	128	2	21	323	4	300	1.33e-127	371
N159|N159.mRNA.15754.1	SMQ55427.1|CBM43|GH72|	46.1	453	224	8	10	448	15	461	3.40e-134	403
N159|N159.mRNA.15753.1	CDS11918.1|CBM43|GH72|	44.9	486	250	8	11	484	9	488	3.60e-141	421
N159|N159.mRNA.448.1	QKX55086.1|GH55|	52.3	597	245	7	221	780	790	1383	1.19e-199	610
N159|N159.mRNA.7737.1	EGX49587.1|GT2|	48.5	998	438	17	94	1040	185	1157	2.16e-297	871
N159|N159.mRNA.10170.1	ADK37844.1|GH16_4|	61.3	323	123	2	65	386	1	322	4.33e-154	441
N159|N159.mRNA.10168.1	ADK37844.1|GH16_4|	60.8	324	125	2	66	388	1	323	1.52e-154	442
N159|N159.mRNA.10169.1	ADK37844.1|GH16_4|	60.4	323	126	2	66	387	1	322	2.44e-151	434
N159|N159.mRNA.6135.1	CDS05465.1|GH47|	56.5	437	190	0	1	437	1	437	8.90e-172	509
N159|N159.mRNA.11140.1	CDR35566.1|GT3|	66.3	707	206	7	13	689	5	709	0.0	956
N159|N159.mRNA.14059.1	SMR56934.1|GT22|	52.8	530	231	4	10	521	608	1136	4.53e-187	562
N159|N159.mRNA.3941.1	CDS03648.1|GT2|	28.1	1233	722	35	99	1229	84	1254	2.14e-113	396
N159|N159.mRNA.11298.1	VUW72999.1|AA1|	45.7	440	220	7	340	767	189	621	9.64e-107	358
N159|N159.mRNA.8339.1	ADK37844.1|GH16_4|	61.4	324	123	2	66	388	1	323	1.43e-152	437
N159|N159.mRNA.8071.1	SMR56934.1|GT22|	53.0	530	230	4	10	521	608	1136	8.15e-188	564
N159|N159.mRNA.1711.1	ABE82127.1|GH20|	39.3	562	300	14	21	554	20	568	1.92e-129	394
N159|N159.mRNA.2964.1	CDR35566.1|GT3|	66.5	705	208	6	13	689	5	709	0.0	957
N159|N159.mRNA.4433.1	QBQ55251.1|CBM50|	36.4	863	465	17	8	868	25	805	7.33e-143	455
N159|N159.mRNA.9302.1	AHX26715.1|GT2|	34.2	778	432	18	89	807	35	791	1.93e-108	388
N159|N159.mRNA.3604.1	QBQ55251.1|CBM50|	33.4	883	550	12	20	874	21	893	2.10e-133	431
N159|N159.mRNA.8901.1	EAA65303.1|GT0|	53.1	855	386	7	32	873	727	1579	1.24e-290	853
N159|N159.mRNA.8903.1	CDS07813.1|GH37|	43.3	573	276	12	1	571	49	574	1.25e-158	471
N159|N159.mRNA.11402.1	BBN14963.1|CBM20|	45.8	404	208	7	11	407	397	796	2.14e-112	352
N159|N159.mRNA.10043.1	CCA15473.1|GH72|	56.6	394	162	6	1	391	565	952	3.77e-141	430
N159|N159.mRNA.12532.1	AWO98658.1|GH37|	71.8	400	112	1	20	418	71	470	1.38e-199	589
N159|N159.mRNA.16029.1	CDS03631.1|GT57|	49.3	359	167	5	30	384	129	476	2.84e-113	344
N159|N159.mRNA.7156.1	CDS11938.1|GT1|	39.2	1028	542	26	69	1073	3	970	1.43e-218	656
N159|N159.mRNA.2131.1	CDS12794.1|GT39|	45.7	773	341	2	71	842	59	753	2.09e-233	677
N159|N159.mRNA.15991.1	SMR56934.1|GT22|	59.0	278	111	3	10	285	608	884	1.25e-107	341
N159|N159.mRNA.9916.1	EGX49587.1|GT2|	47.8	1029	451	20	73	1040	154	1157	6.82e-296	867
N159|N159.mRNA.4318.1	ADK37846.1|GH18|	53.4	294	134	2	116	409	1	291	3.16e-106	323
N159|N159.mRNA.12703.1	CCA73940.1|GT15|	46.9	318	163	4	67	379	30	346	1.57e-106	321
N159|N159.mRNA.4596.1	QKX60855.1|GT22|	71.3	293	81	1	32	324	567	856	4.17e-135	409
N159|N159.mRNA.3944.1	CDS05327.1|GT2|	38.1	1666	894	37	44	1634	85	1687	0.0	1001
N159|N159.mRNA.7996.1	CCA15473.1|GH72|	54.8	389	159	5	1	373	565	952	1.86e-134	412
N159|N159.mRNA.5640.1	AXA39879.1|CBM50|	37.6	518	302	7	26	535	26	530	3.05e-114	360
N159|N159.mRNA.14834.1	AWP12516.1|GT29|	33.9	673	401	14	4	671	446	1079	9.40e-122	403
N159|N159.mRNA.6619.1	VDC69778.1|CE8|	43.7	630	316	9	164	776	658	1265	2.04e-167	521
N159|N159.mRNA.9357.1	QBQ55243.1|CBM50|	33.6	789	454	18	41	814	27	760	3.25e-103	354
N159|N159.mRNA.10684.1	ACY64759.1|CBM43|GH72|	44.8	484	244	8	17	484	22	498	2.49e-136	408
N159|N159.mRNA.10680.1	QDS71450.1|GH47|	60.8	324	123	2	1	320	1032	1355	6.93e-133	417
N159|N159.mRNA.11116.1	CDS12794.1|GT39|	46.0	668	351	6	84	744	87	751	7.99e-216	629
N159|N159.mRNA.8850.1	AHX26715.1|GT2|	34.3	778	431	18	88	806	35	791	1.07e-108	389
N159|N159.mRNA.7752.1	ABG81487.1|GT31|	50.4	377	157	5	17	392	19	366	1.03e-108	344
N159|N159.mRNA.7117.1	QKX60254.1|GH76|	51.1	758	348	8	165	909	22	769	6.83e-245	727
N159|N159.mRNA.1370.1	BAA34296.1|GT4|	52.3	419	194	5	4	417	6	423	4.81e-149	436
N159|N159.mRNA.4172.1	QKX53460.1|AA4|	49.1	375	189	2	2	374	657	1031	6.40e-119	373
N159|N159.mRNA.11752.1	CDS12794.1|GT39|	46.1	681	357	7	93	766	74	751	1.27e-220	642
N159|N159.mRNA.8663.1	AIE96983.1|GT7|	28.8	1038	549	26	82	1090	7	883	1.34e-116	403
N159|N159.mRNA.7392.1	CDS06367.1|GH38|	46.2	1109	532	15	22	1088	13	1098	0.0	998
N159|N159.mRNA.6766.1	AIE96983.1|GT7|	30.8	1244	669	32	69	1174	7	1196	1.46e-158	525
N159|N159.mRNA.2860.1	CDS05797.1|GT24|	35.0	1502	855	40	27	1488	22	1441	3.61e-260	794
N159|N159.mRNA.9531.1	CDS05746.1|GH5_9|	46.6	431	221	6	93	519	1	426	9.20e-140	414
N159|N159.mRNA.6268.1	CDS12806.1|GH31|	43.7	824	431	10	59	857	66	881	1.69e-250	726
N159|N159.mRNA.4867.1	CDS08047.1|GT15|	54.5	303	115	4	1	289	90	383	2.07e-115	342
N159|N159.mRNA.896.1	ADK37844.1|GH16_4|	61.4	324	123	2	66	388	1	323	2.03e-152	437
N159|N159.mRNA.3238.1	CDS05446.1|GH5_12|	36.8	723	368	22	25	686	13	707	1.68e-137	426
N159|N159.mRNA.8480.1	CCE43394.1|GT66|	59.8	311	121	3	1	307	415	725	1.33e-126	383
N159|N159.mRNA.9645.1	CDS11103.1|GT66|	64.0	727	239	3	1	704	1	727	0.0	942
N159|N159.mRNA.12011.1	ADK37846.1|GH18|	65.0	294	101	1	33	326	1	292	7.50e-144	416
N159|N159.mRNA.12013.1	ADK37846.1|GH18|	71.8	294	81	1	33	326	1	292	1.94e-157	454
N159|N159.mRNA.3661.1	QCE13289.1|CE8|	52.0	408	167	6	6	389	409	811	9.15e-131	413
N159|N159.mRNA.13178.1	QGI86474.1|GH125|	43.1	469	204	9	31	444	28	488	4.88e-112	357
N159|N159.mRNA.16319.1	QEO24085.1|GH47|	52.8	371	166	4	31	396	838	1204	4.73e-123	388
N159|N159.mRNA.5464.1	ABG81487.1|GT31|	50.4	377	157	5	17	392	19	366	8.69e-105	343
N159|N159.mRNA.3690.1	QKX56076.1|GH51|	53.6	771	315	10	350	1090	838	1595	5.06e-251	759
N159|N159.mRNA.12954.1	AAX19735.1|GH37|	64.7	723	231	7	1	723	1	699	0.0	954
N159|N159.mRNA.5444.1	CAC9909034.1|GT8|	70.3	394	116	1	7	400	330	722	6.61e-193	555
N159|N159.mRNA.1327.1	ABE82127.1|GH20|	39.3	562	300	14	21	554	20	568	2.42e-130	397
N159|N159.mRNA.1507.1	QBZ62451.1|AA3|	37.5	645	327	16	106	703	25	640	3.86e-124	390
N159|N159.mRNA.15769.1	CDS09314.1|GT39|	47.7	710	364	1	14	723	86	788	5.97e-230	668
N159|N159.mRNA.1156.1	QGI86474.1|GH125|	42.8	467	208	7	31	444	28	488	2.49e-112	357
N159|N159.mRNA.9499.1	APU66165.1|GH18|	65.4	283	95	3	29	311	1	280	1.61e-135	395
N159|N159.mRNA.9498.1	APU66165.1|GH18|	58.2	282	115	3	26	306	1	280	1.78e-117	348
N159|N159.mRNA.7480.1	CDS05327.1|GT2|	42.5	1736	900	29	17	1691	23	1721	0.0	1279
N159|N159.mRNA.7481.1	CDS05327.1|GT2|	42.5	1742	904	29	17	1697	23	1727	0.0	1285
N159|N159.mRNA.14413.1	QEL59495.1|GT15|	53.3	317	138	5	31	341	106	418	6.75e-120	357
N159|N159.mRNA.8446.1	CDS11918.1|CBM43|GH72|	44.2	468	243	7	11	466	9	470	4.80e-134	402
N159|N159.mRNA.8447.1	CDS11918.1|CBM43|GH72|	44.7	486	251	8	11	484	9	488	4.04e-139	416
N159|N159.mRNA.8452.1	ACY64759.1|CBM43|GH72|	44.3	479	245	7	17	479	22	494	9.97e-136	407
N159|N159.mRNA.8448.1	CDS11918.1|CBM43|GH72|	45.1	468	238	8	11	465	9	470	7.13e-141	418
N159|N159.mRNA.8455.1	QDS71450.1|GH47|	60.8	324	123	2	1	320	1032	1355	3.57e-133	417
N159|N159.mRNA.8449.1	CDS11918.1|CBM43|GH72|	42.6	462	248	7	17	467	16	471	6.46e-128	386
N159|N159.mRNA.10983.1	AWP12516.1|GT29|	33.0	645	388	10	57	696	473	1078	3.18e-110	371
N159|N159.mRNA.423.1	CED83340.1|GT31|	34.1	993	520	21	414	1285	949	1928	5.82e-146	493
N159|N159.mRNA.10720.1	VUW72999.1|AA1|	45.7	440	220	7	338	765	189	621	8.88e-106	356
N159|N159.mRNA.6084.1	SDU44743.1|CBM51|GH31|	58.0	509	200	7	1	500	209	712	4.09e-202	600
N159|N159.mRNA.9411.1	AWP09643.1|CBM13|GT27|	48.8	389	194	3	14	398	574	961	3.61e-128	401
N159|N159.mRNA.14367.1	QCE13289.1|CE8|	52.2	408	166	6	6	389	409	811	3.39e-131	414
N159|N159.mRNA.11459.1	CDS09097.1|GH15|	59.3	674	256	6	9	673	65	729	3.23e-289	812
N159|N159.mRNA.11055.1	AIT83212.1|GT4|	69.5	302	90	1	37	338	15	314	7.61e-140	419
N159|N159.mRNA.11056.1	ADK37846.1|GH18|	60.3	295	111	4	47	338	1	292	4.67e-126	372
N159|N159.mRNA.16068.1	VWO94258.1|CBM1|GH5_5|	45.6	619	282	13	35	611	395	1000	5.04e-151	471
N159|N159.mRNA.3384.1	CDS03137.1|GT2|	57.1	769	316	6	60	826	77	833	5.64e-296	839
N159|N159.mRNA.4108.1	CDS09314.1|GT39|	50.1	710	347	1	15	724	86	788	3.91e-247	712
N159|N159.mRNA.5112.1	CED83340.1|GT31|	33.1	1185	583	30	173	1259	846	1918	8.26e-161	534
N159|N159.mRNA.642.1	CDS09677.1|GH3|	42.1	691	378	11	35	716	44	721	1.84e-179	535
N159|N159.mRNA.643.1	QEC79975.1|GH3|	42.1	772	404	14	5	764	5	745	1.16e-187	558
N159|N159.mRNA.3890.1	CDS05746.1|GH5_9|	53.1	429	192	6	88	511	1	425	4.94e-175	504
N159|N159.mRNA.3889.1	CDS05746.1|GH5_9|	54.7	428	182	7	85	505	3	425	1.31e-172	498
N159|N159.mRNA.8676.1	QBZ54211.1|GH47|	46.5	854	403	18	7	833	631	1457	7.02e-210	640
N159|N159.mRNA.8682.1	QBZ54211.1|GH47|	45.9	854	406	16	7	831	631	1457	1.51e-207	634
N159|N159.mRNA.3952.1	CDS05640.1|GH20|	36.9	718	370	14	74	745	62	742	4.19e-154	470
N159|N159.mRNA.14194.1	QEC79975.1|GH3|	40.5	777	419	15	1	765	1	746	2.07e-185	553
N159|N159.mRNA.14191.1	CCA14548.1|GT2|	56.4	312	133	2	4	314	443	752	4.01e-119	364
N159|N159.mRNA.2527.1	SMR63476.1|GH5_12|	37.8	776	373	24	13	711	6	748	1.46e-153	469
N159|N159.mRNA.2525.1	SMQ55155.1|GH5_12|	38.2	728	367	22	13	682	6	708	5.91e-150	459
N159|N159.mRNA.2529.1	CDS05446.1|GH5_12|	37.6	735	370	22	13	686	1	707	1.22e-143	442
N159|N159.mRNA.10338.1	CCA14548.1|GT2|	56.9	311	131	2	4	313	443	751	1.43e-119	365
N159|N159.mRNA.10336.1	QKX64719.1|GT31|	38.1	512	280	11	21	507	25	524	2.03e-103	335
N159|N159.mRNA.10341.1	SDS23379.1|GH3|	40.2	752	411	12	36	773	28	754	3.57e-186	555
N159|N159.mRNA.2276.1	QCD84628.1|CBM43|	25.1	1109	725	27	35	1092	105	1158	6.22e-104	358
N159|N159.mRNA.2272.1	QBQ55243.1|CBM50|	32.9	796	449	17	40	812	27	760	1.66e-106	363
N159|N159.mRNA.4085.1	AIE96983.1|GT7|	29.5	1001	536	26	82	1053	7	866	1.30e-117	405
N159|N159.mRNA.5645.1	QGI67417.1|GH18|	57.3	422	170	5	4	415	382	803	4.33e-149	452
N159|N159.mRNA.3418.1	CDS03806.1|GT48|	53.7	1739	762	14	156	1883	189	1895	0.0	1794
N159|N159.mRNA.2759.1	AWP12516.1|GT29|	36.6	618	352	14	35	643	469	1055	1.81e-114	381
N159|N159.mRNA.2761.1	AWP12516.1|GT29|	36.5	639	365	15	35	664	469	1075	3.02e-118	393
N159|N159.mRNA.2754.1	AWP12516.1|GT29|	34.1	631	377	14	42	664	476	1075	4.08e-105	356
N159|N159.mRNA.15662.1	AMJ52391.1|GH47|	42.9	457	226	11	5	430	110	562	1.35e-106	331
N159|N159.mRNA.15661.1	AMJ52391.1|GH47|	42.9	464	225	11	43	470	103	562	4.79e-110	341
N159|N159.mRNA.11634.1	AAB84285.1|GT2|2.4.1.16	52.6	874	380	16	18	878	61	913	3.48e-301	871
N159|N159.mRNA.11009.1	QEL59495.1|GT15|	55.2	310	133	3	1	306	111	418	7.62e-125	369
N159|N159.mRNA.467.1	CDS06114.1|GT2|	42.7	1948	944	47	27	1869	13	1893	0.0	1404
N159|N159.mRNA.4880.1	CBX95750.1|GT39|	47.5	720	356	8	51	752	102	817	1.42e-225	656
N159|N159.mRNA.14959.1	CDS13578.1|GH5_12|	38.8	722	377	19	293	979	8	699	1.74e-154	480
N159|N159.mRNA.3172.1	QLI73446.1|AA2|	71.1	263	76	0	95	357	87	349	9.95e-138	400
N159|N159.mRNA.6091.1	QKD58853.1|GH18|	55.0	456	189	7	4	443	396	851	1.53e-149	453
N159|N159.mRNA.1838.1	CED83340.1|GT31|	33.6	1186	578	30	345	1433	846	1918	1.82e-162	543
N159|N159.mRNA.2597.1	CDS02746.1|GT4|	62.0	363	134	2	10	372	1	359	6.85e-153	444
N159|N159.mRNA.10529.1	AWP12516.1|GT29|	35.9	604	355	11	68	667	500	1075	1.67e-119	398
N159|N159.mRNA.5851.1	VDB83903.1|GH5_9|	43.8	377	201	9	22	395	35	403	1.30e-109	333
N159|N159.mRNA.8741.1	QDS71450.1|GH47|	60.6	320	119	4	7	322	1044	1360	2.96e-123	390
N159|N159.mRNA.12981.1	CDS13004.1|GT20|	54.6	669	299	3	17	685	114	777	8.31e-283	798
N159|N159.mRNA.13760.1	CDS08047.1|GT15|	52.2	345	142	4	6	336	48	383	1.56e-122	362
N159|N159.mRNA.15396.1	CDS03648.1|GT2|	41.3	1776	896	35	15	1689	19	1748	0.0	1233
N159|N159.mRNA.15394.1	CDS05327.1|GT2|	42.2	1737	905	31	17	1692	23	1721	0.0	1261
N159|N159.mRNA.16242.1	CDS03326.1|GH47|	50.9	483	210	6	23	496	133	597	1.71e-162	478
N159|N159.mRNA.202.1	CDS03190.1|GH0|	51.4	1222	491	16	17	1137	16	1235	0.0	1122
N159|N159.mRNA.757.1	AWP09643.1|CBM13|GT27|	48.8	389	194	3	30	414	574	961	1.72e-127	400
N159|N159.mRNA.5260.1	VWO94258.1|CBM1|GH5_5|	47.0	664	280	15	35	638	395	1046	1.97e-172	523
N159|N159.mRNA.12231.1	CDS12794.1|GT39|	43.4	846	383	6	10	853	2	753	1.57e-230	671
N159|N159.mRNA.15747.1	CDS05746.1|GH5_9|	46.3	430	222	6	87	512	1	425	1.01e-142	422
N159|N159.mRNA.15746.1	CDS05746.1|GH5_9|	46.5	430	222	5	93	518	1	426	1.97e-143	424
N159|N159.mRNA.2302.1	SMR50199.1|AA3|	38.6	638	320	21	23	619	31	637	1.97e-123	383
N159|N159.mRNA.2303.1	SMR50199.1|AA3|	37.2	647	327	18	24	625	25	637	6.47e-120	374
N159|N159.mRNA.8179.1	CDS03190.1|GH0|	51.5	1223	488	13	17	1137	16	1235	0.0	1132
N159|N159.mRNA.13756.1	VUW72999.1|AA1|	53.7	609	246	9	139	716	27	630	1.12e-196	595
N159|N159.mRNA.13517.1	AAM33305.1|CBM48|GH13_8|	65.8	687	223	4	19	704	4	679	0.0	954
N159|N159.mRNA.13513.1	CDS09089.1|GT41|	48.8	1086	436	15	30	1051	456	1485	1.61e-298	882
N159|N159.mRNA.7158.1	CDS10110.1|GT15|	54.7	307	133	3	3	306	70	373	6.73e-122	359
N159|N159.mRNA.7826.1	CDS06367.1|GH38|	45.7	1046	529	13	8	1041	25	1043	0.0	949
N159|N159.mRNA.3209.1	CAN80640.1|GT47|	53.8	424	190	4	5	423	940	1362	3.96e-157	483
N159|N159.mRNA.9272.1	ADK37846.1|GH18|	60.2	294	105	2	33	316	1	292	1.27e-127	374
N159|N159.mRNA.8789.1	CAB1329647.1|GT2|	73.7	236	62	0	2	237	14	249	2.02e-129	370
N159|N159.mRNA.11192.1	QKD55908.1|GH18|	33.2	1245	606	33	11	1088	995	2180	9.16e-155	516
N159|N159.mRNA.7767.1	CDS11938.1|GT1|	36.7	849	443	17	94	908	3	791	2.12e-159	497
N159|N159.mRNA.7763.1	QCW79542.1|GH101|	55.6	457	195	1	95	543	612	1068	2.51e-173	522
N159|N159.mRNA.15710.1	ADK37846.1|GH18|	71.4	294	82	1	33	326	1	292	2.42e-158	452
N159|N159.mRNA.15711.1	ADK37846.1|GH18|	71.4	294	82	1	33	326	1	292	1.34e-157	452
N159|N159.mRNA.6285.1	QCD96124.1|GH20|	41.8	560	277	14	23	552	35	575	1.18e-137	416
N159|N159.mRNA.28.1	CDS04796.1|CE9|	55.0	427	161	5	13	409	7	432	3.14e-159	459
N159|N159.mRNA.31.1	AKT41788.1|CBM6|GH81|	38.2	647	372	14	68	703	284	913	1.14e-136	429
N159|N159.mRNA.2260.1	VDC86155.1|GT95|	81.6	293	51	2	22	314	75	364	1.85e-164	479
N159|N159.mRNA.2261.1	VDC86155.1|GT95|	77.8	293	62	2	22	314	75	364	4.96e-157	460
N159|N159.mRNA.1807.1	QHO50257.1|GH47|	44.0	452	237	8	13	455	122	566	9.19e-105	328
N159|N159.mRNA.13154.1	AAQ72769.1|GH16_2|	51.1	409	187	6	100	505	277	675	4.49e-138	418
N159|N159.mRNA.14849.1	ADK37846.1|GH18|	53.7	294	133	2	102	395	1	291	3.59e-107	325
