Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
EV402|EV402_016637-T1	AA3_2(16-621)	AA3	N	N	2
EV402|EV402_016789-T1	GH132(19-142)	GH132	N	N	2
EV402|EV402_016882-T1	GH37(59-302)	GH37	N	N	2
EV402|EV402_016908-T1	GT4(109-225)	N	N	N	1
EV402|EV402_016933-T1	CE1(9-143)	N	N	N	1
EV402|EV402_017071-T1	AA11(42-197)	N	N	N	1
EV402|EV402_017304-T1	GH15(254-457)	GH15	GH15	N	3
EV402|EV402_017312-T1	GH81(5-503)	N	GH81	N	2
EV402|EV402_017338-T1	GT39(61-188)	GT39	GT39	N	3
EV402|EV402_017389-T1	GH20(162-499)	GH20	GH20	N	3
EV402|EV402_017501-T1	GT39(88-252)	N	N	N	1
EV402|EV402_017692-T1	AA3_2(5-279)	AA3	N	N	2
EV402|EV402_017693-T1	AA3_2(10-242)	N	N	N	1
EV402|EV402_017705-T1	GH13_25(1-264)	GH133	N	N	2
EV402|EV402_017787-T1	GH16_19(108-266)	N	N	Y(1-25)	1
EV402|EV402_017810-T1	GT35(175-890)	GT35	GT35	N	3
EV402|EV402_018033-T1	AA7(52-282)	N	N	Y(1-21)	1
EV402|EV402_018045-T1	GH18(39-422)	GH18+CBM12+CBM5	GH18	N	3
EV402|EV402_018070-T1	AA3_2(27-240)	N	N	N	1
EV402|EV402_018662-T1	GT33(2-329)	GT33	N	N	2
EV402|EV402_018812-T1	AA6(8-199)	N	N	N	1
EV402|EV402_018900-T1	GH17(30-295)	N	N	N	1
EV402|EV402_019015-T1	GH132(135-418)	GH132	N	Y(1-19)	2
EV402|EV402_019415-T1	AA3_2(1-252)	AA3	N	N	2
EV402|EV402_019788-T1	GH5_9(183-470)	GH5	GH5_9	Y(1-55)	3
EV402|EV402_019869-T1	CE1(1-135)	N	N	N	1
EV402|EV402_019982-T1	GH24(1-113)	N	N	N	1
EV402|EV402_020129-T1	GT4(194-314)	GT4	GT4	N	3
EV402|EV402_020216-T1	AA3_2(29-346)	N	N	N	1
EV402|EV402_020465-T1	GH72(17-219)	N	N	Y(1-18)	1
EV402|EV402_020472-T1	AA3_2(20-311)	N	N	N	1
EV402|EV402_020705-T1	GH5_12(11-194)	N	N	N	1
EV402|EV402_020830-T1	GH18(38-407)	N	N	N	1
EV402|EV402_020943-T1	GT1(51-229)	N	N	N	1
EV402|EV402_020966-T1	GT2_Glycos_transf_2(3-126)	GT2	N	N	2
EV402|EV402_021061-T1	GT2_Glyco_trans_2_3(239-440)	N	N	N	1
EV402|EV402_021129-T1	AA3_2(29-412)	AA3	N	Y(1-21)	2
EV402|EV402_021182-T1	CBM21(98-207)	N	N	N	1
EV402|EV402_021444-T1	AA11(18-151)	N	N	N	1
EV402|EV402_021459-T1	GT2_Chitin_synth_2(254-622)	GT2	GT2	N	3
EV402|EV402_021768-T1	GT15(58-330)	GT15	GT15	N	3
EV402|EV402_021961-T1	GH18(21-236)	GH18	N	Y(1-21)	2
EV402|EV402_022077-T1	AA11(43-176)	N	N	N	1
EV402|EV402_022557-T1	GH16_19(1-111)	N	N	N	1
EV402|EV402_022623-T1	CE1(9-208)	N	N	N	1
EV402|EV402_022644-T1	GH3(114-324)	GH3	N	N	2
EV402|EV402_022874-T1	AA3_2(2-479)	AA3	AA3	N	3
EV402|EV402_023214-T1	AA3_2(21-269)	N	N	N	1
EV402|EV402_023254-T1	GH24(23-159)	GH24	N	N	2
EV402|EV402_023260-T1	CE1(2-250)	N	N	N	1
EV402|EV402_023296-T1	GH17(19-283)	N	N	N	1
EV402|EV402_023343-T1	GH17(69-336)	N	N	Y(1-21)	1
EV402|EV402_023629-T1	GH16_19(112-277)	N	N	Y(1-27)	1
EV402|EV402_023697-T1	GH81(5-452)	GH81	GH81	N	3
EV402|EV402_023811-T1	GH5_12(1-414)	GH5	GH5_12	N	3
EV402|EV402_023832-T1	GH31(185-417)	GH31+CBM32+CBM51	CBM51+GH31	N	3
EV402|EV402_023945-T1	GT2_Glycos_transf_2(2-149)	N	N	N	1
EV402|EV402_024114-T1	GT15(3-102)	GT15	N	N	2
EV402|EV402_024134-T1	GT20(11-205)	GT20+CBM20	N	N	2
EV402|EV402_024294-T1	AA3_2(8-258)	N	N	N	1
EV402|EV402_024365-T1	GT24(251-356)	GT24	N	N	2
EV402|EV402_024589-T1	GT15(25-312)	GT15	N	N	2
EV402|EV402_024624-T1	GT32(69-144)	N	N	N	1
EV402|EV402_024844-T1	GT15(73-243)	N	N	N	1
EV402|EV402_024856-T1	GT15(1-179)	GT15	N	N	2
EV402|EV402_024883-T1	GH18(28-363)	GH18	N	Y(1-22)	2
EV402|EV402_024906-T1	GT15(1-216)	N	N	N	1
EV402|EV402_024979-T1	GT21(2-120)	N	N	N	1
EV402|EV402_024995-T1	GT1(97-304)	N	N	N	1
EV402|EV402_025174-T1	GH31(1-378)	GH31	GH31+3.2.1.20	N	3
EV402|EV402_025289-T1	AA3_2(16-316)	AA3	N	N	2
EV402|EV402_025366-T1	GH38(257-355)	N	GH38	N	2
EV402|EV402_025486-T1	GH18(30-237)	N	N	N	1
EV402|EV402_025581-T1	GH5_9(149-329)	N	N	N	1
EV402|EV402_025632-T1	GH16_2(1-216)	N	N	N	1
EV402|EV402_025738-T1	AA6(6-190)	N	N	N	1
EV402|EV402_025741-T1	AA3_2(19-317)	N	N	N	1
EV402|EV402_025897-T1	GH16_2(28-304)	N	GH16_2	N	2
EV402|EV402_025929-T1	AA2(23-164)	N	N	N	1
EV402|EV402_025941-T1	GT32(44-118)	N	N	N	1
EV402|EV402_026178-T1	GT1(56-240)	N	N	N	1
EV402|EV402_026218-T1	GH20(1-261)	N	N	N	1
EV402|EV402_026255-T1	GT15(1-268)	N	GT15	N	2
EV402|EV402_026297-T1	GH72(2-120)	N	N	N	1
EV402|EV402_026479-T1	GH18(1-195)	N	N	N	1
EV402|EV402_014983-T1	N	CE0	N	N	1
EV402|EV402_015912-T1	N	CE4	N	N	1
EV402|EV402_006482-T1	N	CE4	N	N	1
EV402|EV402_023244-T1	N	GH38	GH38	N	2
EV402|EV402_023979-T1	N	GT2	GT2	N	2
EV402|EV402_015825-T1	N	GT2	N	N	1
EV402|EV402_015899-T1	N	CBM5+CBM73	N	N	1
EV402|EV402_006905-T1	N	CBM5+CBM73	N	Y(1-19)	1
EV402|EV402_011227-T1	N	CBM5+CBM73	N	N	1
EV402|EV402_010755-T1	N	CBM5+CBM73	N	N	1
EV402|EV402_004251-T1	N	CBM5+CBM73	N	N	1
EV402|EV402_009859-T1	N	CBM5	N	Y(1-28)	1
EV402|EV402_017315-T1	N	CBM5	N	N	1
EV402|EV402_006607-T1	N	CBM5	N	N	1
EV402|EV402_016220-T1	N	CBM5	N	Y(1-28)	1
EV402|EV402_005352-T1	N	CBM5	N	N	1
EV402|EV402_023780-T1	N	CBM54	N	N	1
EV402|EV402_016775-T1	N	CBM57	N	N	1
EV402|EV402_021774-T1	N	CBM57	N	Y(1-23)	1
EV402|EV402_013911-T1	N	CBM57	N	N	1
EV402|EV402_010200-T1	N	CBM57	N	N	1
EV402|EV402_021589-T1	N	CBM57	N	N	1
EV402|EV402_004249-T1	N	N	GH55	N	1
EV402|EV402_005168-T1	N	N	GH37	N	1
EV402|EV402_005467-T1	N	N	GT47	N	1
EV402|EV402_006177-T1	N	N	GH72	N	1
EV402|EV402_008589-T1	N	N	GH72	N	1
EV402|EV402_009833-T1	N	N	GH47	N	1
EV402|EV402_011075-T1	N	N	GT7	N	1
EV402|EV402_011595-T1	N	N	GH0	N	1
EV402|EV402_012718-T1	N	N	GT7	N	1
EV402|EV402_013201-T1	N	N	GT2	N	1
EV402|EV402_013499-T1	N	N	GT22	N	1
EV402|EV402_013665-T1	N	N	GH47	N	1
EV402|EV402_013693-T1	N	N	GT2	N	1
EV402|EV402_014831-T1	N	N	GT22	N	1
EV402|EV402_014978-T1	N	N	GT13	N	1
EV402|EV402_015716-T1	N	N	GH125	N	1
EV402|EV402_015942-T1	N	N	GT29	N	1
EV402|EV402_016091-T1	N	N	GH51	N	1
EV402|EV402_016527-T1	N	N	AA4	N	1
EV402|EV402_016661-T1	N	N	GH18	N	1
EV402|EV402_016801-T1	N	N	AA1	N	1
EV402|EV402_017213-T1	N	N	GT30	N	1
EV402|EV402_018252-T1	N	N	GH72	N	1
EV402|EV402_018387-T1	N	N	GT8	N	1
EV402|EV402_018760-T1	N	N	GT0	N	1
EV402|EV402_019132-T1	N	N	GH43_30	N	1
EV402|EV402_020334-T1	N	N	GH101	N	1
EV402|EV402_020474-T1	N	N	CBM51+GH31	N	1
EV402|EV402_020617-T1	N	N	GH47	N	1
EV402|EV402_021334-T1	N	N	GH76	N	1
EV402|EV402_025640-T1	N	N	GT48	N	1
EV402|EV402_026342-T1	N	N	GT66	N	1
