HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH5_9.hmm	303	EV402|EV402_006490-T1	459	2.4e-81	1	302	63	344	0.9933993399339934
GT1.hmm	382	EV402|EV402_006882-T1	473	6e-29	208	353	220	398	0.3795811518324607
GT32.hmm	90	EV402|EV402_006969-T1	265	5.6e-20	7	86	43	117	0.8777777777777778
GH31.hmm	427	EV402|EV402_007390-T1	841	1.5e-137	3	427	232	713	0.9929742388758782
AA11.hmm	191	EV402|EV402_007433-T1	310	3.1e-45	11	176	18	169	0.8638743455497382
AA3_2.hmm	568	EV402|EV402_007440-T1	594	7.6e-95	1	567	27	591	0.9964788732394366
CE4.hmm	130	EV402|EV402_007466-T1	292	1.5e-16	6	127	22	147	0.9307692307692308
GH18.hmm	296	EV402|EV402_007748-T1	433	4.8e-55	7	285	2	362	0.9391891891891891
GH24.hmm	137	EV402|EV402_008196-T1	169	1.1e-41	1	137	23	159	0.9927007299270073
AA3_2.hmm	568	EV402|EV402_008320-T1	595	2.2e-96	1	567	27	591	0.9964788732394366
GT41.hmm	705	EV402|EV402_008683-T1	1629	4.2e-49	315	570	1241	1543	0.3617021276595745
GT69.hmm	239	EV402|EV402_008753-T1	421	9.1e-42	2	230	80	335	0.9539748953974896
GH16_19.hmm	174	EV402|EV402_010153-T1	352	1.2e-58	3	174	105	274	0.9827586206896551
CE16.hmm	267	EV402|EV402_010500-T1	299	1.6e-16	2	266	31	293	0.9887640449438202
GT2_Chitin_synth_2.hmm	527	EV402|EV402_010779-T1	1518	2.8e-231	5	526	871	1373	0.9886148007590133
GH72.hmm	312	EV402|EV402_010976-T1	467	1.6e-104	20	311	1	288	0.9326923076923077
GH5_9.hmm	303	EV402|EV402_011034-T1	390	2e-84	1	303	59	339	0.9966996699669967
GT3.hmm	637	EV402|EV402_011461-T1	406	1.3e-114	323	623	61	344	0.47095761381475665
GT3.hmm	637	EV402|EV402_011462-T1	267	4.1e-109	1	252	17	262	0.3940345368916798
GT2_Chitin_synth_2.hmm	527	EV402|EV402_011589-T1	1281	6.5e-264	19	527	583	1100	0.9639468690702088
GT4.hmm	160	EV402|EV402_011644-T1	362	4e-23	9	134	132	244	0.78125
CE9.hmm	373	EV402|EV402_011710-T1	402	1.1e-123	1	373	13	397	0.9973190348525469
GT50.hmm	262	EV402|EV402_011753-T1	413	1.9e-56	1	187	141	357	0.7099236641221374
GT1.hmm	382	EV402|EV402_012046-T1	1224	4.9e-54	4	378	758	1165	0.9790575916230366
GH5_9.hmm	303	EV402|EV402_012102-T1	467	1.7e-80	1	302	68	349	0.9933993399339934
GH16_3.hmm	230	EV402|EV402_012120-T1	403	2.1e-68	1	230	133	401	0.9956521739130435
GT57.hmm	481	EV402|EV402_012406-T1	454	6.9e-108	40	479	1	443	0.9126819126819127
GH16_4.hmm	316	EV402|EV402_012518-T1	365	5.5e-125	1	316	42	362	0.9968354430379747
GH16_3.hmm	230	EV402|EV402_012565-T1	295	2.9e-52	2	230	30	294	0.991304347826087
GT2_Chitin_synth_2.hmm	527	EV402|EV402_012605-T1	855	2.8e-252	18	526	255	753	0.9639468690702088
GT15.hmm	273	EV402|EV402_012794-T1	156	2.2e-47	161	272	1	114	0.4065934065934066
AA3_2.hmm	568	EV402|EV402_012927-T1	478	8e-80	92	566	1	476	0.8345070422535211
AA7.hmm	458	EV402|EV402_013013-T1	484	7.2e-86	24	457	61	477	0.9454148471615721
GT2_Chitin_synth_2.hmm	527	EV402|EV402_013033-T1	1097	3.4e-82	24	491	259	698	0.8861480075901328
CBM21.hmm	107	EV402|EV402_013135-T1	390	1.2e-30	3	107	119	231	0.9719626168224299
AA7.hmm	458	EV402|EV402_013155-T1	470	1.2e-71	5	242	28	267	0.517467248908297
GT1.hmm	382	EV402|EV402_013254-T1	555	1.1e-27	81	352	124	448	0.7094240837696335
GH132.hmm	303	EV402|EV402_013302-T1	289	8.4e-61	36	293	27	278	0.8481848184818482
GH16_4.hmm	316	EV402|EV402_013354-T1	350	7.2e-92	1	314	35	350	0.990506329113924
GH16_19.hmm	174	EV402|EV402_013367-T1	263	3e-50	22	174	94	238	0.8735632183908046
GT39.hmm	223	EV402|EV402_013434-T1	308	3.4e-36	2	200	99	303	0.8878923766816144
GH18.hmm	296	EV402|EV402_013572-T1	355	7.6e-56	6	283	3	342	0.9358108108108109
GT2_Chitin_synth_2.hmm	527	EV402|EV402_013976-T1	991	2.9e-250	15	526	379	880	0.969639468690702
GH72.hmm	312	EV402|EV402_014058-T1	489	3.1e-45	7	294	28	294	0.9198717948717948
GH5_9.hmm	303	EV402|EV402_014067-T1	459	1.1e-81	1	302	63	344	0.9933993399339934
GH18.hmm	296	EV402|EV402_014207-T1	431	2.1e-23	3	203	25	266	0.6756756756756757
GT2_Chitin_synth_1.hmm	163	EV402|EV402_014375-T1	766	4.5e-79	1	163	148	310	0.9938650306748467
CE1.hmm	227	EV402|EV402_014586-T1	685	8.2e-16	3	207	431	654	0.8986784140969163
GH47.hmm	446	EV402|EV402_014758-T1	371	4.9e-96	2	326	51	368	0.726457399103139
GT69.hmm	239	EV402|EV402_014803-T1	421	2.1e-41	2	230	80	335	0.9539748953974896
GH13_5.hmm	342	EV402|EV402_014891-T1	477	9.5e-151	2	342	26	365	0.9941520467836257
GH72.hmm	312	EV402|EV402_014941-T1	453	3e-53	5	162	18	168	0.5032051282051282
GH18.hmm	296	EV402|EV402_015079-T1	209	1.2e-39	3	155	25	209	0.5135135135135135
GH18.hmm	296	EV402|EV402_015161-T1	400	1.7e-75	3	284	9	390	0.9493243243243243
GH13_8.hmm	293	EV402|EV402_015224-T1	325	1.3e-68	149	293	1	146	0.49146757679180886
AA3_2.hmm	568	EV402|EV402_015230-T1	318	6e-49	3	282	26	318	0.49119718309859156
GT48.hmm	739	EV402|EV402_015333-T1	1181	1.5e-292	1	725	132	910	0.979702300405954
GT1.hmm	382	EV402|EV402_015381-T1	469	1.9e-23	211	350	250	438	0.36387434554973824
GT2_Chitin_synth_2.hmm	527	EV402|EV402_015741-T1	1174	2.7e-234	17	526	428	929	0.9658444022770398
AA3_2.hmm	568	EV402|EV402_015909-T1	228	1.9e-27	2	206	25	228	0.3591549295774648
GT21.hmm	233	EV402|EV402_015975-T1	464	4e-85	1	233	22	254	0.9957081545064378
GT59.hmm	404	EV402|EV402_015992-T1	274	2.1e-28	2	158	89	227	0.38613861386138615
GT22.hmm	389	EV402|EV402_016029-T1	331	2.5e-33	207	361	5	172	0.39588688946015427
CE1.hmm	227	EV402|EV402_016121-T1	323	2.3e-19	5	199	80	307	0.8546255506607929
GT2_Chitin_synth_2.hmm	527	EV402|EV402_016280-T1	1156	2.2e-234	6	526	455	956	0.9867172675521821
AA3_2.hmm	568	EV402|EV402_016290-T1	585	1.2e-101	2	566	21	583	0.9929577464788732
GT4.hmm	160	EV402|EV402_016512-T1	463	7.7e-34	7	160	219	399	0.95625
AA3_2.hmm	568	EV402|EV402_016637-T1	625	1.3e-90	2	567	16	621	0.9947183098591549
GH132.hmm	303	EV402|EV402_016789-T1	143	1e-38	50	174	19	142	0.40924092409240925
GH37.hmm	491	EV402|EV402_016882-T1	302	2.8e-69	1	237	59	302	0.48065173116089616
GT4.hmm	160	EV402|EV402_016908-T1	336	3.8e-23	8	137	109	225	0.80625
CE1.hmm	227	EV402|EV402_016933-T1	153	8.4e-19	51	158	9	143	0.4713656387665198
AA11.hmm	191	EV402|EV402_017071-T1	225	4e-21	14	163	42	197	0.7801047120418848
GH15.hmm	361	EV402|EV402_017304-T1	463	9.6e-43	2	185	254	457	0.5069252077562327
GH81.hmm	622	EV402|EV402_017312-T1	506	1.5e-155	120	609	5	503	0.7861736334405145
GT39.hmm	223	EV402|EV402_017338-T1	600	1.9e-32	2	112	61	188	0.49327354260089684
GH20.hmm	337	EV402|EV402_017389-T1	504	2.3e-101	7	336	162	499	0.9762611275964391
GT39.hmm	223	EV402|EV402_017501-T1	394	8.9e-41	62	223	88	252	0.7219730941704036
AA3_2.hmm	568	EV402|EV402_017692-T1	280	1e-52	257	559	5	279	0.5316901408450704
AA3_2.hmm	568	EV402|EV402_017693-T1	244	3.7e-25	3	235	10	242	0.4084507042253521
GH13_25.hmm	434	EV402|EV402_017705-T1	348	3.4e-104	181	434	1	264	0.5829493087557603
GH16_19.hmm	174	EV402|EV402_017787-T1	370	1.2e-50	4	174	108	266	0.9770114942528736
GT35.hmm	674	EV402|EV402_017810-T1	914	1.1e-270	3	673	175	890	0.9940652818991098
AA7.hmm	458	EV402|EV402_018033-T1	418	2e-80	5	231	52	282	0.49344978165938863
GH18.hmm	296	EV402|EV402_018045-T1	493	2.9e-74	2	284	39	422	0.9527027027027027
AA3_2.hmm	568	EV402|EV402_018070-T1	254	3.2e-28	1	209	27	240	0.36619718309859156
GT33.hmm	425	EV402|EV402_018662-T1	332	1.3e-109	113	424	2	329	0.731764705882353
AA6.hmm	195	EV402|EV402_018812-T1	260	1e-74	1	192	8	199	0.9794871794871794
GH17.hmm	311	EV402|EV402_018900-T1	299	1.6e-28	16	310	30	295	0.9453376205787781
GH132.hmm	303	EV402|EV402_019015-T1	420	1.7e-66	14	299	135	418	0.9405940594059405
AA3_2.hmm	568	EV402|EV402_019415-T1	261	1.8e-46	278	547	1	252	0.4735915492957746
GH5_9.hmm	303	EV402|EV402_019788-T1	471	4e-82	1	271	183	470	0.8910891089108911
CE1.hmm	227	EV402|EV402_019869-T1	143	1.1e-17	112	224	1	135	0.4933920704845815
GH24.hmm	137	EV402|EV402_019982-T1	113	7.2e-31	25	137	1	113	0.8175182481751825
GT4.hmm	160	EV402|EV402_020129-T1	344	8.3e-34	4	124	194	314	0.75
AA3_2.hmm	568	EV402|EV402_020216-T1	346	1.5e-58	3	302	29	346	0.5264084507042254
GH72.hmm	312	EV402|EV402_020465-T1	219	2.1e-77	4	211	17	219	0.6634615384615384
AA3_2.hmm	568	EV402|EV402_020472-T1	311	5.1e-43	3	275	20	311	0.4788732394366197
GH5_12.hmm	539	EV402|EV402_020705-T1	195	4.2e-60	167	370	11	194	0.37662337662337664
GH18.hmm	296	EV402|EV402_020830-T1	478	7.7e-56	3	285	38	407	0.9527027027027027
GT1.hmm	382	EV402|EV402_020943-T1	269	3.1e-23	204	348	51	229	0.3769633507853403
GT2_Glycos_transf_2.hmm	170	EV402|EV402_020966-T1	212	1.2e-18	1	131	3	126	0.7647058823529411
GT2_Glyco_trans_2_3.hmm	197	EV402|EV402_021061-T1	588	4.3e-20	3	192	239	440	0.9593908629441624
AA3_2.hmm	568	EV402|EV402_021129-T1	439	4.3e-66	3	367	29	412	0.6408450704225352
CBM21.hmm	107	EV402|EV402_021182-T1	292	5.1e-25	4	106	98	207	0.9532710280373832
AA11.hmm	191	EV402|EV402_021444-T1	276	8.4e-42	12	163	18	151	0.7905759162303665
GT2_Chitin_synth_2.hmm	527	EV402|EV402_021459-T1	622	1.4e-174	5	388	254	622	0.7267552182163188
GT15.hmm	273	EV402|EV402_021768-T1	362	5.9e-119	1	272	58	330	0.9926739926739927
GH18.hmm	296	EV402|EV402_021961-T1	325	3.2e-24	3	198	21	236	0.6587837837837838
AA11.hmm	191	EV402|EV402_022077-T1	295	5e-39	12	161	43	176	0.7801047120418848
GH16_19.hmm	174	EV402|EV402_022557-T1	216	3.5e-30	56	174	1	111	0.6781609195402298
CE1.hmm	227	EV402|EV402_022623-T1	210	4.6e-23	51	213	9	208	0.7136563876651982
GH3.hmm	216	EV402|EV402_022644-T1	338	8.4e-61	3	201	114	324	0.9166666666666666
AA3_2.hmm	568	EV402|EV402_022874-T1	480	4e-75	33	512	2	479	0.8433098591549296
AA3_2.hmm	568	EV402|EV402_023214-T1	296	8.1e-39	1	253	21	269	0.44366197183098594
GH24.hmm	137	EV402|EV402_023254-T1	169	8.1e-42	1	137	23	159	0.9927007299270073
CE1.hmm	227	EV402|EV402_023260-T1	259	1.3e-35	8	223	2	250	0.947136563876652
GH17.hmm	311	EV402|EV402_023296-T1	292	1.1e-23	1	304	19	283	0.9742765273311897
GH17.hmm	311	EV402|EV402_023343-T1	343	3.2e-30	2	306	69	336	0.977491961414791
GH16_19.hmm	174	EV402|EV402_023629-T1	350	7.4e-53	3	174	112	277	0.9827586206896551
GH81.hmm	622	EV402|EV402_023697-T1	454	1.3e-145	122	554	5	452	0.6945337620578779
GH5_12.hmm	539	EV402|EV402_023811-T1	414	3.1e-145	46	461	1	414	0.7699443413729128
GH31.hmm	427	EV402|EV402_023832-T1	449	5.5e-71	198	427	185	417	0.5362997658079626
GT2_Glycos_transf_2.hmm	170	EV402|EV402_023945-T1	197	2.5e-18	13	150	2	149	0.8058823529411765
GT15.hmm	273	EV402|EV402_024114-T1	148	1.6e-41	174	272	3	102	0.358974358974359
GT20.hmm	475	EV402|EV402_024134-T1	205	2.2e-53	13	190	11	205	0.3726315789473684
AA3_2.hmm	568	EV402|EV402_024294-T1	258	1.8e-39	1	250	8	258	0.43838028169014087
GT24.hmm	248	EV402|EV402_024365-T1	356	2e-47	1	106	251	356	0.42338709677419356
GT15.hmm	273	EV402|EV402_024589-T1	373	9e-94	3	272	25	312	0.9853479853479854
GT32.hmm	90	EV402|EV402_024624-T1	279	1.1e-22	7	87	69	144	0.8888888888888888
GT15.hmm	273	EV402|EV402_024844-T1	244	8.8e-75	1	171	73	243	0.6227106227106227
GT15.hmm	273	EV402|EV402_024856-T1	216	3.8e-78	95	272	1	179	0.6483516483516484
GH18.hmm	296	EV402|EV402_024883-T1	377	3.3e-74	5	283	28	363	0.9391891891891891
GT15.hmm	273	EV402|EV402_024906-T1	258	6.9e-65	61	272	1	216	0.7728937728937729
GT21.hmm	233	EV402|EV402_024979-T1	121	1e-41	36	155	2	120	0.5107296137339056
GT1.hmm	382	EV402|EV402_024995-T1	308	3.5e-30	174	350	97	304	0.4607329842931937
GH31.hmm	427	EV402|EV402_025174-T1	379	3.7e-109	63	382	1	378	0.747072599531616
AA3_2.hmm	568	EV402|EV402_025289-T1	318	7.9e-61	256	567	16	316	0.5475352112676056
GH38.hmm	269	EV402|EV402_025366-T1	356	1.4e-33	2	102	257	355	0.37174721189591076
GH18.hmm	296	EV402|EV402_025486-T1	239	1.1e-19	4	157	30	237	0.5168918918918919
GH5_9.hmm	303	EV402|EV402_025581-T1	331	6.6e-63	1	174	149	329	0.570957095709571
GH16_2.hmm	326	EV402|EV402_025632-T1	268	3.9e-78	107	326	1	216	0.6717791411042945
AA6.hmm	195	EV402|EV402_025738-T1	190	4.9e-69	1	185	6	190	0.9435897435897436
AA3_2.hmm	568	EV402|EV402_025741-T1	321	1.5e-63	254	567	19	317	0.551056338028169
GH16_2.hmm	326	EV402|EV402_025897-T1	307	1.3e-117	1	280	28	304	0.8558282208588958
AA2.hmm	255	EV402|EV402_025929-T1	165	2.1e-31	14	153	23	164	0.5450980392156862
GT32.hmm	90	EV402|EV402_025941-T1	265	9.4e-20	8	87	44	118	0.8777777777777778
GT1.hmm	382	EV402|EV402_026178-T1	296	2.4e-16	190	350	56	240	0.418848167539267
GH20.hmm	337	EV402|EV402_026218-T1	326	1.5e-68	86	336	1	261	0.7418397626112759
GT15.hmm	273	EV402|EV402_026255-T1	313	5.9e-112	4	272	1	268	0.9816849816849816
GH72.hmm	312	EV402|EV402_026297-T1	291	5.7e-44	194	311	2	120	0.375
GH18.hmm	296	EV402|EV402_026479-T1	233	1.1e-39	125	284	1	195	0.5371621621621622
