# BUSCO version is: 5.2.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Score	Length
549762at2759	Complete	EV402|EV402_004002-T1	387.0	426
551907at2759	Complete	EV402|EV402_010680-T1	247.1	462
570797at2759	Fragmented	EV402|EV402_010712-T1	53.1	189
582756at2759	Duplicated	EV402|EV402_020861-T1	169.2	352
582756at2759	Duplicated	EV402|EV402_020019-T1	165.5	307
598949at2759	Complete	EV402|EV402_000855-T1	373.8	412
604979at2759	Complete	EV402|EV402_001972-T1	367.8	275
621827at2759	Duplicated	EV402|EV402_021585-T1	249.2	332
621827at2759	Duplicated	EV402|EV402_012713-T1	249.2	332
621827at2759	Duplicated	EV402|EV402_009544-T1	249.1	332
625387at2759	Complete	EV402|EV402_014706-T1	147.7	274
655400at2759	Complete	EV402|EV402_003449-T1	200.8	246
664730at2759	Complete	EV402|EV402_018716-T1	643.2	348
671536at2759	Complete	EV402|EV402_006144-T1	499.6	362
671846at2759	Complete	EV402|EV402_001719-T1	88.6	312
673132at2759	Duplicated	EV402|EV402_003885-T1	312.7	276
673132at2759	Duplicated	EV402|EV402_016965-T1	312.7	276
674160at2759	Complete	EV402|EV402_004578-T1	508.4	947
674169at2759	Missing
679187at2759	Complete	EV402|EV402_000862-T1	284.7	443
679771at2759	Complete	EV402|EV402_015720-T1	72.3	171
687505at2759	Missing
692986at2759	Missing
708105at2759	Missing
719531at2759	Complete	EV402|EV402_013727-T1	374.5	281
720340at2759	Fragmented	EV402|EV402_015595-T1	27.7	104
721605at2759	Complete	EV402|EV402_005873-T1	232.4	251
722805at2759	Complete	EV402|EV402_009794-T1	293.6	397
734341at2759	Complete	EV402|EV402_004993-T1	116.0	161
734666at2759	Complete	EV402|EV402_011122-T1	456.0	408
736068at2759	Complete	EV402|EV402_015045-T1	130.8	240
751335at2759	Duplicated	EV402|EV402_010995-T1	154.1	208
751335at2759	Duplicated	EV402|EV402_014662-T1	154.1	208
759498at2759	Complete	EV402|EV402_005959-T1	521.9	420
761109at2759	Missing
768809at2759	Complete	EV402|EV402_007348-T1	249.1	250
774318at2759	Missing
777920at2759	Complete	EV402|EV402_008239-T1	407.8	340
779909at2759	Complete	EV402|EV402_008911-T1	218.0	226
801857at2759	Complete	EV402|EV402_012410-T1	168.5	168
814241at2759	Duplicated	EV402|EV402_019098-T1	223.5	323
814241at2759	Duplicated	EV402|EV402_019111-T1	223.5	323
814241at2759	Duplicated	EV402|EV402_014574-T1	215.7	323
817008at2759	Duplicated	EV402|EV402_007487-T1	401.2	271
817008at2759	Duplicated	EV402|EV402_001720-T1	401.2	271
834694at2759	Complete	EV402|EV402_014073-T1	302.7	280
836599at2759	Complete	EV402|EV402_000761-T1	387.4	321
844748at2759	Complete	EV402|EV402_005153-T1	173.9	332
855834at2759	Complete	EV402|EV402_013136-T1	171.8	330
858842at2759	Complete	EV402|EV402_014570-T1	235.1	241
865202at2759	Complete	EV402|EV402_008742-T1	197.6	225
866359at2759	Complete	EV402|EV402_000679-T1	296.6	207
869548at2759	Missing
878143at2759	Missing
887370at2759	Fragmented	EV402|EV402_018777-T1	31.6	108
891751at2759	Complete	EV402|EV402_007749-T1	239.2	219
898782at2759	Complete	EV402|EV402_011881-T1	129.8	178
901894at2759	Complete	EV402|EV402_003226-T1	136.1	221
905026at2759	Missing
911863at2759	Fragmented	EV402|EV402_006546-T1	21.6	90
917326at2759	Complete	EV402|EV402_004406-T1	328.4	367
918816at2759	Fragmented	EV402|EV402_011624-T1	62.7	105
919955at2759	Complete	EV402|EV402_001275-T1	192.3	238
923657at2759	Complete	EV402|EV402_011184-T1	91.1	167
924753at2759	Complete	EV402|EV402_011019-T1	201.2	209
931188at2759	Duplicated	EV402|EV402_009709-T1	218.8	216
931188at2759	Duplicated	EV402|EV402_014560-T1	218.8	216
931188at2759	Duplicated	EV402|EV402_014312-T1	218.8	216
937275at2759	Complete	EV402|EV402_000740-T1	64.6	88
937686at2759	Complete	EV402|EV402_016308-T1	383.5	339
939345at2759	Missing
944899at2759	Complete	EV402|EV402_013549-T1	351.6	225
946128at2759	Duplicated	EV402|EV402_001897-T1	239.2	447
946128at2759	Duplicated	EV402|EV402_019242-T1	238.6	446
956854at2759	Missing
973442at2759	Missing
974865at2759	Missing
975158at2759	Complete	EV402|EV402_009270-T1	154.2	258
975557at2759	Complete	EV402|EV402_017604-T1	426.2	601
976469at2759	Fragmented	EV402|EV402_003788-T1	71.1	139
981902at2759	Missing
996662at2759	Duplicated	EV402|EV402_010591-T1	168.1	170
996662at2759	Duplicated	EV402|EV402_007693-T1	168.0	170
1001705at2759	Missing
1003258at2759	Complete	EV402|EV402_015567-T1	238.1	291
1010730at2759	Complete	EV402|EV402_015498-T1	403.2	261
1014314at2759	Missing
1018517at2759	Fragmented	EV402|EV402_000594-T1	107.4	75
1019762at2759	Complete	EV402|EV402_001419-T1	105.4	325
1025450at2759	Duplicated	EV402|EV402_017788-T1	144.8	286
1025450at2759	Duplicated	EV402|EV402_002523-T1	128.3	250
1030907at2759	Missing
1032689at2759	Missing
1038775at2759	Fragmented	EV402|EV402_012068-T1	89.4	117
1041560at2759	Complete	EV402|EV402_017238-T1	150.5	255
1049599at2759	Missing
1051021at2759	Complete	EV402|EV402_004017-T1	264.6	276
1053181at2759	Fragmented	EV402|EV402_025747-T1	12.9	52
1057950at2759	Complete	EV402|EV402_004819-T1	228.1	239
1065019at2759	Complete	EV402|EV402_009363-T1	320.6	266
1076134at2759	Duplicated	EV402|EV402_003389-T1	148.2	158
1076134at2759	Duplicated	EV402|EV402_004801-T1	148.2	158
1079130at2759	Missing
1079827at2759	Complete	EV402|EV402_011149-T1	375.7	223
1085752at2759	Complete	EV402|EV402_018657-T1	110.7	185
1087488at2759	Complete	EV402|EV402_003825-T1	193.4	296
1090038at2759	Fragmented	EV402|EV402_003258-T1	47.8	69
1094121at2759	Missing
1096688at2759	Duplicated	EV402|EV402_016073-T1	335.6	209
1096688at2759	Duplicated	EV402|EV402_015026-T1	335.6	209
1106766at2759	Duplicated	EV402|EV402_015955-T1	142.8	207
1106766at2759	Duplicated	EV402|EV402_016098-T1	142.8	207
1107630at2759	Missing
1108845at2759	Fragmented	EV402|EV402_018922-T1	172.4	186
1111142at2759	Complete	EV402|EV402_011781-T1	162.7	277
1112002at2759	Complete	EV402|EV402_015128-T1	288.0	505
1115196at2759	Complete	EV402|EV402_011464-T1	331.7	286
1128607at2759	Duplicated	EV402|EV402_021341-T1	349.8	267
1128607at2759	Duplicated	EV402|EV402_021580-T1	349.8	267
1129824at2759	Missing
1138059at2759	Complete	EV402|EV402_011889-T1	272.1	194
1157302at2759	Complete	EV402|EV402_000559-T1	360.0	203
1161199at2759	Complete	EV402|EV402_018567-T1	68.9	133
1173229at2759	Duplicated	EV402|EV402_003325-T1	95.5	201
1173229at2759	Duplicated	EV402|EV402_016059-T1	95.5	201
1178688at2759	Duplicated	EV402|EV402_002231-T1	103.7	138
1178688at2759	Duplicated	EV402|EV402_003332-T1	103.6	138
1178688at2759	Duplicated	EV402|EV402_010902-T1	103.5	138
1182451at2759	Duplicated	EV402|EV402_009808-T1	111.5	148
1182451at2759	Duplicated	EV402|EV402_017449-T1	111.5	148
1193442at2759	Complete	EV402|EV402_005859-T1	341.2	274
1194691at2759	Duplicated	EV402|EV402_006296-T1	335.6	276
1194691at2759	Duplicated	EV402|EV402_007850-T1	335.1	276
1194797at2759	Complete	EV402|EV402_005627-T1	370.2	420
1197019at2759	Missing
1200489at2759	Missing
1217666at2759	Missing
1220881at2759	Complete	EV402|EV402_014977-T1	107.8	136
1222562at2759	Duplicated	EV402|EV402_007964-T1	150.5	119
1222562at2759	Duplicated	EV402|EV402_016077-T1	150.4	119
1223488at2759	Complete	EV402|EV402_019706-T1	66.9	114
1228942at2759	Complete	EV402|EV402_012913-T1	206.4	163
1233814at2759	Duplicated	EV402|EV402_011168-T1	170.0	142
1233814at2759	Duplicated	EV402|EV402_015140-T1	164.5	138
1236198at2759	Missing
1247641at2759	Missing
1248958at2759	Duplicated	EV402|EV402_001186-T1	360.8	549
1248958at2759	Duplicated	EV402|EV402_002159-T1	338.7	524
1249159at2759	Complete	EV402|EV402_014071-T1	29.0	115
1251252at2759	Missing
1257440at2759	Fragmented	EV402|EV402_005442-T1	113.3	77
1258856at2759	Complete	EV402|EV402_001281-T1	451.6	540
1259741at2759	Complete	EV402|EV402_001106-T1	272.5	222
1260807at2759	Complete	EV402|EV402_016014-T1	257.8	210
1264469at2759	Complete	EV402|EV402_013246-T1	149.0	152
1266231at2759	Complete	EV402|EV402_004809-T1	258.4	175
1269244at2759	Duplicated	EV402|EV402_012317-T1	66.4	124
1269244at2759	Duplicated	EV402|EV402_011560-T1	65.6	125
1269649at2759	Missing
1275837at2759	Complete	EV402|EV402_006964-T1	348.0	242
1284731at2759	Complete	EV402|EV402_010189-T1	72.5	133
1287094at2759	Fragmented	EV402|EV402_020318-T1	47.4	86
1287401at2759	Duplicated	EV402|EV402_019006-T1	240.1	160
1287401at2759	Duplicated	EV402|EV402_011259-T1	240.1	160
1291729at2759	Complete	EV402|EV402_006552-T1	25.3	84
1304061at2759	Missing
1309031at2759	Complete	EV402|EV402_014747-T1	121.0	299
1312453at2759	Complete	EV402|EV402_011795-T1	554.3	624
1314980at2759	Complete	EV402|EV402_003534-T1	242.6	344
1322299at2759	Complete	EV402|EV402_012211-T1	269.4	346
1322642at2759	Fragmented	EV402|EV402_001019-T1	147.1	131
1323575at2759	Complete	EV402|EV402_002240-T1	149.4	113
1324510at2759	Complete	EV402|EV402_001825-T1	195.8	246
1338131at2759	Complete	EV402|EV402_006539-T1	254.5	154
1339553at2759	Complete	EV402|EV402_008951-T1	82.3	193
1342242at2759	Missing
1346165at2759	Duplicated	EV402|EV402_017300-T1	206.5	236
1346165at2759	Duplicated	EV402|EV402_012537-T1	206.5	236
1346432at2759	Complete	EV402|EV402_012827-T1	107.3	216
1348942at2759	Duplicated	EV402|EV402_018906-T1	84.2	176
1348942at2759	Duplicated	EV402|EV402_016406-T1	83.7	198
1355894at2759	Complete	EV402|EV402_014304-T1	188.7	140
1358374at2759	Complete	EV402|EV402_016547-T1	261.1	216
1364586at2759	Duplicated	EV402|EV402_002509-T1	93.5	161
1364586at2759	Duplicated	EV402|EV402_014104-T1	93.5	161
1370285at2759	Duplicated	EV402|EV402_012354-T1	134.5	312
1370285at2759	Duplicated	EV402|EV402_011623-T1	125.4	283
1370304at2759	Complete	EV402|EV402_004066-T1	75.6	316
1377237at2759	Complete	EV402|EV402_003277-T1	122.7	109
1379600at2759	Complete	EV402|EV402_008609-T1	208.3	448
1380409at2759	Complete	EV402|EV402_003030-T1	130.7	173
1382842at2759	Complete	EV402|EV402_020211-T1	115.1	119
1395649at2759	Complete	EV402|EV402_010942-T1	27.3	111
1398309at2759	Fragmented	EV402|EV402_000890-T1	43.1	47
1404162at2759	Complete	EV402|EV402_013531-T1	64.5	159
1405073at2759	Missing
1405146at2759	Missing
1407446at2759	Missing
1421503at2759	Complete	EV402|EV402_006477-T1	187.5	109
1423847at2759	Complete	EV402|EV402_002162-T1	254.5	259
1426075at2759	Complete	EV402|EV402_010430-T1	84.8	97
1428265at2759	Fragmented	EV402|EV402_018762-T1	61.9	69
1428854at2759	Complete	EV402|EV402_001036-T1	377.9	402
1430056at2759	Fragmented	EV402|EV402_002291-T1	35.7	71
1432328at2759	Complete	EV402|EV402_008172-T1	200.5	155
1434266at2759	Missing
1440961at2759	Missing
1441854at2759	Missing
1442062at2759	Missing
1445102at2759	Missing
1450538at2759	Fragmented	EV402|EV402_001882-T1	43.7	108
1454155at2759	Missing
1455730at2759	Fragmented	EV402|EV402_012432-T1	252.3	288
1459797at2759	Duplicated	EV402|EV402_014793-T1	58.2	96
1459797at2759	Duplicated	EV402|EV402_015272-T1	58.2	96
1474000at2759	Fragmented	EV402|EV402_011182-T1	18.3	65
1479417at2759	Complete	EV402|EV402_006119-T1	268.3	176
1488235at2759	Complete	EV402|EV402_010316-T1	171.1	139
1488436at2759	Complete	EV402|EV402_020182-T1	101.8	62
1490022at2759	Missing
1504863at2759	Missing
1513531at2759	Fragmented	EV402|EV402_016584-T1	161.5	132
1525971at2759	Missing
1526152at2759	Missing
1530008at2759	Complete	EV402|EV402_011466-T1	129.8	102
1538526at2759	Duplicated	EV402|EV402_011984-T1	120.5	95
1538526at2759	Duplicated	EV402|EV402_015332-T1	120.5	95
1545004at2759	Complete	EV402|EV402_018121-T1	56.9	58
1552706at2759	Missing
1558822at2759	Missing
1563319at2759	Complete	EV402|EV402_000582-T1	86.2	135
1567796at2759	Missing
1575179at2759	Missing
1576404at2759	Missing
1588798at2759	Duplicated	EV402|EV402_015853-T1	99.0	170
1588798at2759	Duplicated	EV402|EV402_016152-T1	99.0	170
1593937at2759	Missing
1617752at2759	Complete	EV402|EV402_014673-T1	116.4	93
1620056at2759	Complete	EV402|EV402_012959-T1	41.9	78
1623701at2759	Fragmented	EV402|EV402_018473-T1	71.7	49
1626636at2759	Complete	EV402|EV402_004111-T1	84.8	123
1633672at2759	Fragmented	EV402|EV402_015760-T1	101.2	59
1645187at2759	Duplicated	EV402|EV402_020228-T1	44.9	45
1645187at2759	Duplicated	EV402|EV402_019974-T1	39.7	36
