Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
H4W82|H4W82_000715-T1	CAA67797.1|GT2|2.4.1.16	81.5	476	72	6	5	469	8	478	6.80e-273	767
H4W82|H4W82_000752-T1	CDS07232.1|GT20|	53.2	785	329	8	15	761	25	809	2.77e-302	853
H4W82|H4W82_000772-T1	AWK40335.1|GH6|	38.6	720	412	9	15	727	156	852	2.12e-147	459
H4W82|H4W82_000834-T1	CDS12162.1|GH0|	50.4	383	186	3	14	395	1	380	1.33e-113	342
H4W82|H4W82_000854-T1	AWP04987.1|GT13|	41.9	977	517	20	12	966	93	1040	9.74e-252	754
H4W82|H4W82_000908-T1	EIE79852.1|GH3|	60.8	704	271	4	9	710	25	725	0.0	891
H4W82|H4W82_000922-T1	CDS13696.1|GT39|	36.5	797	440	12	1	785	59	801	8.45e-164	500
H4W82|H4W82_000936-T1	CDS10052.1|GT2|	72.0	756	204	5	33	786	157	906	0.0	1134
H4W82|H4W82_000978-T1	CDS02760.1|GT47|	72.3	419	114	1	1	419	1	417	8.08e-244	674
H4W82|H4W82_000983-T1	EAA31326.1|GH71|	46.0	587	294	8	68	647	645	1215	8.22e-161	498
H4W82|H4W82_000991-T1	QIW99047.1|AA2|	59.7	263	100	5	11	268	7	268	2.59e-105	313
H4W82|H4W82_001007-T1	QKX59202.1|GH23|	27.9	1662	956	48	486	2058	366	1873	1.12e-151	527
H4W82|H4W82_001022-T1	CDS09314.1|GT39|	68.7	805	239	6	29	823	40	841	0.0	1130
H4W82|H4W82_001076-T1	AVI60826.1|GT22|	64.7	416	127	6	12	414	592	1000	4.78e-167	522
H4W82|H4W82_001079-T1	CDS05227.1|CE4|	66.2	290	96	1	10	297	9	298	8.10e-142	412
H4W82|H4W82_001088-T1	QBQ55243.1|CBM50|	35.0	967	522	25	240	1194	26	897	1.25e-142	464
H4W82|H4W82_001129-T1	QGI88561.1|AA0|	36.7	693	417	7	17	688	19	710	5.10e-132	410
H4W82|H4W82_001141-T1	BBN14963.1|CBM20|	48.6	405	196	8	7	403	397	797	2.63e-109	366
H4W82|H4W82_001156-T1	CDS03881.1|GT2|	79.9	254	44	2	5	251	6	259	1.74e-147	416
H4W82|H4W82_001192-T1	CDS06551.1|AA1|	38.4	636	265	15	14	540	17	634	3.84e-138	422
H4W82|H4W82_001206-T1	CDS14001.1|CBM48|GH13_8|	74.8	690	174	0	8	697	6	695	0.0	1118
H4W82|H4W82_001222-T1	AIT83212.1|GT4|	70.3	303	86	2	5	306	15	314	2.50e-146	434
H4W82|H4W82_001223-T1	CAN65674.1|GH28|	37.1	566	317	12	122	678	94	629	3.93e-105	353
H4W82|H4W82_001227-T1	CDS07474.1|GT49|	51.8	461	208	3	29	487	77	525	4.63e-182	524
H4W82|H4W82_001296-T1	CDS03806.1|GT48|	57.7	1696	638	20	60	1724	140	1786	0.0	1878
H4W82|H4W82_001315-T1	CDS07586.1|GT2|	65.3	1123	324	17	18	1113	23	1106	0.0	1405
H4W82|H4W82_001339-T1	CDS13311.1|GT39|	60.7	760	281	8	5	752	6	759	0.0	931
H4W82|H4W82_001347-T1	QIW95080.1|GH47|	29.2	1925	1166	46	28	1888	807	2599	7.93e-212	701
H4W82|H4W82_001352-T1	CDS13477.1|GH31|	52.5	769	335	12	1	747	1	761	1.39e-289	818
H4W82|H4W82_001374-T1	CDS05640.1|GH20|	63.0	727	223	7	18	704	25	745	0.0	932
H4W82|H4W82_001382-T1	CDS03696.1|GH37|	50.8	602	282	4	10	611	8	595	3.42e-223	637
H4W82|H4W82_001383-T1	CDS08031.1|GT2|	56.1	1807	723	21	6	1767	13	1793	0.0	1938
H4W82|H4W82_001405-T1	CDS10509.1|GT22|	55.9	540	234	4	125	663	1	537	3.77e-220	629
H4W82|H4W82_001408-T1	CDS13634.1|GT39|	40.4	705	301	8	32	631	39	729	4.04e-175	525
H4W82|H4W82_001426-T1	CDS09935.1|AA1_2|	47.8	531	262	6	1	519	49	576	3.53e-180	523
H4W82|H4W82_001437-T1	BAD67423.1|GH28|3.2.1.15	58.3	362	146	4	23	383	26	383	1.32e-144	419
H4W82|H4W82_001438-T1	BAD67423.1|GH28|3.2.1.15	57.0	386	159	4	1	382	1	383	1.45e-148	429
H4W82|H4W82_001439-T1	BAD67423.1|GH28|3.2.1.15	48.3	360	182	3	19	378	26	381	1.84e-118	353
H4W82|H4W82_001458-T1	CCA15473.1|GH72|	53.5	398	167	5	1	390	565	952	6.76e-135	414
H4W82|H4W82_001471-T1	CED83340.1|GT31|	33.1	1003	523	23	43	950	959	1908	6.76e-149	492
H4W82|H4W82_001482-T1	CDS12629.1|GT2|	73.5	234	55	2	74	303	1	231	1.62e-117	342
H4W82|H4W82_001486-T1	CDS11352.1|GT31|	63.8	398	135	2	1	398	134	522	9.49e-192	545
H4W82|H4W82_001497-T1	VUW72999.1|AA1|	44.0	448	229	8	206	640	191	629	7.59e-109	360
H4W82|H4W82_001516-T1	BAB03595.1|CE4|3.5.1.41	51.3	372	158	8	13	370	2	364	3.62e-124	370
H4W82|H4W82_001517-T1	CDS06176.1|CE4|	50.1	351	130	8	32	346	113	454	1.69e-118	355
H4W82|H4W82_001568-T1	EAA29319.1|GH93|	47.2	428	201	6	27	435	32	453	3.49e-129	405
H4W82|H4W82_001581-T1	CDS06898.1|GH18|	52.7	471	192	7	1	462	86	534	4.48e-175	508
H4W82|H4W82_001594-T1	CDS11651.1|GH0|	50.0	348	141	6	45	390	6	322	1.11e-119	358
H4W82|H4W82_001609-T1	CDS02746.1|GT4|	84.1	427	66	1	1	427	1	425	7.95e-266	732
H4W82|H4W82_001675-T1	CBD28620.1|GT17|	49.0	347	165	3	25	364	44	385	1.99e-116	347
H4W82|H4W82_001677-T1	CDS05755.1|GT2|	52.4	1845	700	27	2	1796	89	1804	0.0	1795
H4W82|H4W82_001708-T1	CDS09884.1|GT49|	62.0	347	130	1	461	807	36	380	2.90e-158	471
H4W82|H4W82_001735-T1	CUI24525.1|GH19|	60.6	312	116	3	36	341	18	328	2.07e-114	366
H4W82|H4W82_001738-T1	CDS06792.1|CBM5|GH18|	58.8	515	190	6	871	1381	26	522	5.56e-175	535
H4W82|H4W82_001796-T1	CDS03884.1|GT10|	50.3	294	140	3	91	384	2	289	1.36e-109	331
H4W82|H4W82_001798-T1	AIT18233.1|GT4|	72.4	497	118	3	1	493	1	482	2.27e-269	744
H4W82|H4W82_001842-T1	AGV01048.1|GH5_7|3.2.1.78	60.8	398	149	4	4	396	42	437	3.58e-183	521
H4W82|H4W82_001854-T1	CDS03956.1|GH47|	67.7	465	148	1	51	515	30	492	7.05e-240	671
H4W82|H4W82_001878-T1	CDS13715.1|GT71|	58.5	400	156	6	1386	1781	89	482	3.60e-151	478
H4W82|H4W82_001913-T1	AWP12516.1|GT29|	41.9	621	336	13	44	653	473	1079	5.00e-155	494
H4W82|H4W82_001953-T1	EGX46445.1|GT35|	60.6	823	320	3	62	883	55	874	0.0	1035
H4W82|H4W82_001990-T1	QIW95080.1|GH47|	27.7	1660	1084	36	251	1839	985	2599	4.38e-153	535
H4W82|H4W82_001999-T1	CDS08390.1|GH31|	64.5	929	315	7	13	929	17	942	0.0	1282
H4W82|H4W82_002001-T1	VDD15082.1|CBM48|GH13_8|	29.3	1326	818	31	111	1367	116	1390	1.35e-144	495
H4W82|H4W82_002011-T1	BBN14963.1|CBM20|	48.1	399	195	8	1	391	402	796	1.96e-115	362
H4W82|H4W82_002083-T1	CDS13087.1|GH47|	57.6	509	196	4	3	509	90	580	1.39e-208	595
H4W82|H4W82_002107-T1	EAA64118.1|CBM20|GH15|	41.8	533	247	12	1	503	734	1233	1.29e-121	393
H4W82|H4W82_002121-T1	CDS05166.1|GT15|	57.7	418	169	2	5	422	5	414	1.48e-181	516
H4W82|H4W82_002122-T1	CDS05165.1|GT15|	44.9	365	188	3	43	399	55	414	6.56e-106	324
H4W82|H4W82_002123-T1	CDS05164.1|GT15|	77.1	315	72	0	122	436	44	358	9.52e-195	548
H4W82|H4W82_002157-T1	CDS05721.1|GH29|	38.9	728	375	19	2	697	76	765	1.09e-176	527
H4W82|H4W82_002183-T1	BAD95808.1|CBM1|GH45|3.2.1.4	67.5	345	104	2	1	345	1	337	3.07e-142	410
H4W82|H4W82_002194-T1	CDS03400.1|GT62|	67.4	285	84	3	7	287	56	335	1.41e-136	393
H4W82|H4W82_002221-T1	CDS06551.1|AA1|	38.6	640	278	15	26	568	25	646	2.94e-140	426
H4W82|H4W82_002236-T1	CDS12256.1|CBM50|	57.5	416	163	7	4	410	5	415	1.10e-148	432
H4W82|H4W82_002241-T1	CDS06124.1|GH36|	61.6	760	262	8	1	733	1	757	0.0	935
H4W82|H4W82_002247-T1	AAW62235.1|CE4|	75.0	416	92	3	1	415	1	405	8.58e-235	650
H4W82|H4W82_002278-T1	CDS03190.1|GH0|	60.1	1247	427	13	11	1213	15	1234	0.0	1390
H4W82|H4W82_002294-T1	CDS06162.1|CE4|	58.5	287	115	3	40	326	55	337	2.26e-121	361
H4W82|H4W82_002345-T1	CED83340.1|GT31|	36.9	814	450	20	394	1166	1130	1920	8.30e-145	486
H4W82|H4W82_002400-T1	CDS06540.1|GH125|	64.7	515	155	5	5	499	3	510	3.48e-233	672
H4W82|H4W82_002406-T1	AAQ20798.1|GH16_1|	60.2	314	117	5	4	312	5	315	4.71e-137	395
H4W82|H4W82_002441-T1	QKX60254.1|GH76|	53.0	771	335	6	504	1261	24	780	3.40e-267	797
H4W82|H4W82_002509-T1	VDC86155.1|GT95|	82.6	293	50	1	1	292	84	376	8.52e-171	494
H4W82|H4W82_002553-T1	CDS11103.1|GT66|	81.2	728	125	1	646	1361	4	731	0.0	1182
H4W82|H4W82_002568-T1	CAC9909034.1|GT8|	66.6	377	125	1	20	396	347	722	3.09e-174	508
H4W82|H4W82_002576-T1	AHX26704.1|GT2|	34.1	780	453	17	107	845	5	764	8.53e-109	382
H4W82|H4W82_002614-T1	CDS06681.1|GT15|	65.0	420	123	5	2	414	1	403	2.82e-203	570
H4W82|H4W82_002676-T1	CDS10282.1|GT49|	48.0	460	217	9	59	512	85	528	9.74e-146	433
H4W82|H4W82_002683-T1	CDS14203.1|GT49|	80.3	330	64	1	1	329	98	427	8.38e-205	572
H4W82|H4W82_002715-T1	CAC9909034.1|GT8|	68.3	394	123	2	4	397	331	722	1.32e-186	539
H4W82|H4W82_002849-T1	CDS06604.1|GT48|	62.7	1691	488	25	1	1613	95	1721	0.0	1989
H4W82|H4W82_002854-T1	AJH76892.1|GT20|	62.6	854	275	8	4	836	3	833	0.0	1081
H4W82|H4W82_002874-T1	ABW74133.1|GT8|	73.3	240	64	0	10	249	2	241	1.79e-138	395
H4W82|H4W82_002883-T1	CBA03971.1|GT30|	65.6	392	135	0	7	398	4	395	1.28e-178	529
H4W82|H4W82_002949-T1	CDS05902.1|GT71|	53.3	445	199	4	62	502	91	530	7.92e-169	492
H4W82|H4W82_002953-T1	CDS07917.1|GT2|	82.3	436	72	2	237	669	22	455	4.48e-271	758
H4W82|H4W82_002992-T1	CDS14068.1|GH38|	60.6	1087	393	11	3	1071	4	1073	0.0	1371
H4W82|H4W82_003006-T1	CDS05227.1|CE4|	62.4	271	101	1	38	307	24	294	5.43e-128	377
H4W82|H4W82_003020-T1	CDS13093.1|GT57|	58.2	450	156	5	1	429	1	439	3.97e-177	506
H4W82|H4W82_003029-T1	QGA20343.1|AA2|	59.5	326	124	6	41	365	39	357	6.49e-126	370
H4W82|H4W82_003100-T1	CDS08550.1|GT20|	86.4	763	102	2	1	762	7	768	0.0	1370
H4W82|H4W82_003134-T1	AST16089.1|CE4|	69.5	423	121	2	1	416	1	422	5.29e-217	606
H4W82|H4W82_003143-T1	QBQ55243.1|CBM50|	34.0	811	469	19	14	814	9	763	7.13e-125	410
H4W82|H4W82_003217-T1	CDS06114.1|GT2|	57.9	1959	692	38	1	1894	1	1892	0.0	2053
H4W82|H4W82_003235-T1	QKX60254.1|GH76|	55.3	771	320	5	156	915	24	780	1.20e-284	829
H4W82|H4W82_003238-T1	CDS02659.1|GT0|	53.5	525	229	6	499	1009	76	599	2.24e-206	612
H4W82|H4W82_003273-T1	VWO96784.1|PL8_4|	36.5	732	400	19	9	697	106	815	3.55e-141	457
H4W82|H4W82_003296-T1	CDS10867.1|GT2|	61.1	963	316	15	25	938	50	1002	0.0	1120
H4W82|H4W82_003348-T1	BAA01021.1|CBM19|GH18|3.2.1.14	63.5	537	191	4	6	540	7	540	4.93e-231	651
H4W82|H4W82_003371-T1	AWP09643.1|CBM13|GT27|	49.0	394	186	6	32	415	574	962	2.37e-122	387
H4W82|H4W82_003376-T1	VUW72999.1|AA1|	51.6	643	275	11	270	885	20	653	7.56e-189	580
H4W82|H4W82_003398-T1	QDS71101.1|GT1|	41.5	588	328	8	123	702	1464	2043	1.91e-132	441
H4W82|H4W82_003448-T1	CDS08304.1|CE4|	58.0	381	153	5	6	381	13	391	2.27e-160	468
H4W82|H4W82_003449-T1	BAB03595.1|CE4|3.5.1.41	58.7	341	130	7	26	356	32	371	3.34e-138	410
H4W82|H4W82_003455-T1	CDS08304.1|CE4|	58.3	372	148	5	7	374	16	384	6.26e-153	449
H4W82|H4W82_003456-T1	CDS13311.1|GT39|	54.0	702	315	2	1	695	58	758	1.25e-277	785
H4W82|H4W82_003460-T1	CDS03372.1|GH27|	63.9	393	138	2	1	389	73	465	1.12e-193	547
H4W82|H4W82_003490-T1	CDS02615.1|GT2|	42.8	1367	578	33	3	1336	70	1265	1.13e-314	922
H4W82|H4W82_003619-T1	QKX60855.1|GT22|	69.6	322	94	2	343	663	542	860	1.82e-134	421
H4W82|H4W82_003651-T1	CDS11283.1|GH8|	73.8	362	92	2	1	359	1	362	9.70e-212	588
H4W82|H4W82_003663-T1	AOC55050.1|GT1|	40.5	482	277	6	34	511	38	513	5.54e-125	382
H4W82|H4W82_003674-T1	CDS11360.1|CE0|	47.7	386	182	8	18	396	41	413	1.50e-117	352
H4W82|H4W82_003702-T1	BAO00905.1|GH3|3.2.1.21	72.1	707	194	1	30	733	10	716	0.0	1053
H4W82|H4W82_003706-T1	CDS09169.1|GH35|	57.2	930	371	12	1	912	91	1011	0.0	1134
H4W82|H4W82_003725-T1	CDS06236.1|GH9|	68.1	483	151	3	48	529	1	481	8.48e-239	669
H4W82|H4W82_003740-T1	CDS12419.1|GH46|	54.4	351	130	3	7	327	9	359	1.93e-130	380
H4W82|H4W82_003745-T1	CDS06551.1|AA1|	38.7	649	292	14	8	560	11	649	7.00e-152	455
H4W82|H4W82_003792-T1	CDS09494.1|CBM48|	66.3	282	79	5	105	376	164	439	9.39e-117	350
H4W82|H4W82_003798-T1	CDS06114.1|GT2|	50.8	1717	734	25	24	1655	23	1714	0.0	1621
H4W82|H4W82_003801-T1	QGI67417.1|GH18|	60.5	438	166	5	277	707	381	818	4.70e-168	511
H4W82|H4W82_003825-T1	QKX53119.1|GH72|	45.3	501	250	8	6	487	8	503	1.69e-133	426
H4W82|H4W82_003858-T1	QCW79542.1|GH101|	52.9	442	200	1	73	506	627	1068	1.29e-159	485
H4W82|H4W82_003886-T1	SMR56934.1|GT22|	48.0	673	320	10	54	712	480	1136	3.40e-203	608
H4W82|H4W82_003889-T1	CDS05411.1|GT3|	80.4	708	126	5	4	701	3	707	0.0	1160
H4W82|H4W82_003910-T1	CED83340.1|GT31|	30.5	852	521	25	399	1217	1096	1909	8.28e-104	369
H4W82|H4W82_003960-T1	BAA11053.1|GH31|3.2.1.20	71.1	823	215	7	1	814	1	809	0.0	1230
H4W82|H4W82_003964-T1	CDS13455.1|GH63|	65.3	783	257	6	161	935	29	804	0.0	1099
H4W82|H4W82_003978-T1	CDS12794.1|GT39|	67.6	723	226	3	3	724	38	753	0.0	1036
H4W82|H4W82_003996-T1	CDI54770.1|AA3_2|	36.6	612	358	11	19	626	50	635	9.14e-111	351
H4W82|H4W82_004022-T1	AWP05996.1|GT25|	37.2	583	339	15	76	649	83	647	1.15e-106	357
H4W82|H4W82_004044-T1	VWO94258.1|CBM1|GH5_5|	51.3	667	261	15	33	650	395	1046	3.53e-181	546
H4W82|H4W82_004071-T1	CDS07474.1|GT49|	44.2	448	234	5	17	451	81	525	1.03e-137	410
H4W82|H4W82_004085-T1	CDS12929.1|GT64|	46.0	404	184	9	109	508	72	445	2.10e-113	348
H4W82|H4W82_004115-T1	AWP04987.1|GT13|	49.4	857	417	11	76	925	79	925	1.05e-284	840
H4W82|H4W82_004126-T1	CDS06367.1|GH38|	74.1	1100	271	3	25	1123	12	1098	0.0	1723
H4W82|H4W82_004145-T1	BBN14963.1|CBM20|	44.2	405	214	8	8	404	397	797	3.86e-104	332
H4W82|H4W82_004167-T1	CDS03806.1|GT48|	70.6	1748	487	15	76	1811	171	1903	0.0	2464
H4W82|H4W82_004178-T1	QKX55086.1|GH55|	51.0	596	253	7	218	775	788	1382	7.83e-197	603
H4W82|H4W82_004216-T1	AHX26706.1|GT2|	33.3	729	412	17	91	756	98	815	2.32e-104	376
H4W82|H4W82_004217-T1	QDS73620.1|GT8|	46.1	607	250	19	4	576	794	1357	3.29e-114	375
H4W82|H4W82_004218-T1	CDS11483.1|GT59|	48.9	454	184	8	1	423	27	463	1.91e-136	403
H4W82|H4W82_004222-T1	QKX53450.1|GH81|	52.9	380	149	5	26	376	966	1344	2.45e-105	342
H4W82|H4W82_004279-T1	BAD67423.1|GH28|3.2.1.15	56.0	386	162	4	1	381	1	383	2.33e-137	401
H4W82|H4W82_004301-T1	VDC69778.1|CE8|	46.2	615	320	8	155	765	658	1265	4.82e-183	561
H4W82|H4W82_004313-T1	CDS11918.1|CBM43|GH72|	65.0	466	154	6	14	474	13	474	3.71e-221	624
H4W82|H4W82_004328-T1	CDS03326.1|GH47|	59.2	610	208	10	1	580	1	599	2.70e-242	684
H4W82|H4W82_004385-T1	QKX56076.1|GH51|	57.4	704	281	5	404	1088	892	1595	4.66e-263	791
H4W82|H4W82_004431-T1	CDS06183.1|GT0|	45.1	728	319	16	6	674	100	805	1.82e-186	554
H4W82|H4W82_004432-T1	CDS06185.1|AA1|	52.0	577	200	11	1	544	45	577	4.94e-195	561
H4W82|H4W82_004437-T1	BAD67423.1|GH28|3.2.1.15	47.9	380	193	2	5	381	6	383	5.63e-118	352
H4W82|H4W82_004541-T1	CDS05726.1|GT62|	75.5	273	66	1	13	284	74	346	1.48e-154	439
H4W82|H4W82_004544-T1	BAD67423.1|GH28|3.2.1.15	46.2	383	158	4	1	337	1	381	1.06e-106	321
H4W82|H4W82_004548-T1	BAD95808.1|CBM1|GH45|3.2.1.4	73.1	368	68	3	1	368	1	337	2.37e-164	467
H4W82|H4W82_004626-T1	CDS09677.1|GH3|	64.6	765	258	5	7	771	21	772	0.0	1005
H4W82|H4W82_004666-T1	CDS06949.1|GT62|	73.7	372	89	3	1	372	1	363	9.56e-199	555
H4W82|H4W82_004710-T1	CDS06192.1|GT49|	52.2	347	163	3	1	346	143	487	4.31e-127	377
H4W82|H4W82_004715-T1	QBQ55251.1|CBM50|	40.0	884	489	13	19	877	25	892	1.22e-184	566
H4W82|H4W82_004717-T1	CDS10378.1|GT2|	63.7	664	226	8	5	660	149	805	1.62e-300	856
H4W82|H4W82_004772-T1	AOC55050.1|GT1|	41.9	504	284	5	26	528	38	533	4.49e-127	387
H4W82|H4W82_004779-T1	AHX26715.1|GT2|	33.4	791	436	19	80	804	30	795	1.13e-110	385
H4W82|H4W82_004799-T1	CDS05700.1|GT33|	59.8	482	186	5	2	478	9	487	1.66e-202	575
H4W82|H4W82_004821-T1	CDS03648.1|GT2|	71.9	1775	464	13	1	1751	1	1764	0.0	2557
H4W82|H4W82_004832-T1	CDS07917.1|GT2|	76.9	425	98	0	1	425	1	425	1.72e-253	702
H4W82|H4W82_004877-T1	QDS71450.1|GH47|	64.7	309	105	2	9	313	1044	1352	2.06e-135	423
H4W82|H4W82_004907-T1	CDS03322.1|GT2|	51.9	1753	611	34	128	1779	1	1622	0.0	1618
H4W82|H4W82_004987-T1	QBQ55243.1|CBM50|	33.7	790	453	16	94	868	27	760	1.00e-107	368
H4W82|H4W82_005000-T1	EGX46445.1|GT35|	60.2	844	332	3	39	879	31	873	0.0	1030
H4W82|H4W82_005029-T1	ACM48349.1|GH36|3.2.1.22	57.8	730	290	9	1	723	1	719	1.18e-309	866
H4W82|H4W82_005206-T1	CDS13477.1|GH31|	46.1	739	371	12	10	729	27	757	3.41e-241	694
H4W82|H4W82_005209-T1	CAN80640.1|GT47|	53.8	424	191	3	8	426	940	1363	2.54e-150	465
H4W82|H4W82_005237-T1	CDS06162.1|CE4|	61.3	274	101	4	25	296	58	328	6.30e-120	356
H4W82|H4W82_005260-T1	CDS03190.1|GH0|	62.7	1150	355	19	2	1103	112	1235	0.0	1343
H4W82|H4W82_005289-T1	CDS05274.1|GT2|	71.4	1043	270	10	28	1066	54	1072	0.0	1467
H4W82|H4W82_005325-T1	AGC24356.1|GH3|3.2.1.52	58.6	855	343	8	2	848	5	856	0.0	1002
H4W82|H4W82_005359-T1	CDS03727.1|GT1|	46.3	1183	500	28	43	1186	105	1191	0.0	961
H4W82|H4W82_005376-T1	AST16089.1|CE4|	70.8	370	107	1	1	369	1	370	2.79e-200	565
H4W82|H4W82_005377-T1	AST16089.1|CE4|	71.7	424	116	1	1	424	1	420	1.82e-215	602
H4W82|H4W82_005382-T1	CUI24525.1|GH19|	61.4	311	114	2	38	342	18	328	2.03e-114	367
H4W82|H4W82_005394-T1	CED83340.1|GT31|	33.0	969	448	23	172	1065	953	1795	1.05e-134	454
H4W82|H4W82_005445-T1	CDS10376.1|GT2|	67.9	848	241	8	57	879	220	1061	0.0	1112
H4W82|H4W82_005462-T1	VWO96784.1|PL8_4|	35.6	741	418	22	24	726	99	818	1.16e-135	424
H4W82|H4W82_005477-T1	CDS09314.1|GT39|	53.2	434	149	4	1	391	156	578	3.98e-147	442
H4W82|H4W82_005479-T1	CDS10560.1|CBM19|GH18|	48.7	454	182	7	4	414	122	567	6.44e-132	395
H4W82|H4W82_005485-T1	AAN85206.1|CBM21|GH15|	74.1	609	147	1	1	598	1	609	3.52e-313	865
H4W82|H4W82_005502-T1	AJO29715.1|GH17|2.4.1.-	63.6	258	93	1	22	279	3	259	7.58e-120	348
H4W82|H4W82_005516-T1	QGJ00970.1|AA3_2|	36.0	617	367	11	12	626	17	607	1.56e-109	347
H4W82|H4W82_005530-T1	CDS09097.1|GH15|	68.0	735	218	5	10	744	6	723	0.0	1056
H4W82|H4W82_005536-T1	CED83340.1|GT31|	38.1	987	490	21	319	1217	959	1912	2.62e-186	603
H4W82|H4W82_005557-T1	QKX64719.1|GT31|	38.8	520	285	9	15	511	15	524	7.32e-113	360
H4W82|H4W82_005605-T1	EPB86303.1|GH3|3.2.1.21	73.5	731	186	5	1	726	1	728	0.0	1075
H4W82|H4W82_005617-T1	CDS08304.1|CE4|	59.7	345	128	7	38	377	39	377	2.80e-146	428
H4W82|H4W82_005618-T1	CAC9915063.1|GH47|	29.5	1066	694	23	1	1027	442	1488	1.17e-137	455
H4W82|H4W82_005664-T1	QCE13289.1|CE8|	52.9	410	164	6	13	399	409	812	3.99e-135	425
H4W82|H4W82_005671-T1	CDS03403.1|GH9|	76.9	616	137	3	27	638	26	640	0.0	1033
H4W82|H4W82_005744-T1	CDS05465.1|GH47|	66.7	567	170	6	16	571	1	559	4.58e-274	771
H4W82|H4W82_005749-T1	CDS03137.1|GT2|	71.2	845	222	7	1	836	1	833	0.0	1228
H4W82|H4W82_005768-T1	CDS03778.1|AA1_2|	66.1	552	184	3	2	553	25	573	8.69e-282	782
H4W82|H4W82_005804-T1	QKD62991.1|GH12|	36.5	592	355	4	215	789	1074	1661	7.09e-103	359
H4W82|H4W82_005812-T1	CDS02696.1|GT77|	67.0	303	95	2	333	634	70	368	3.61e-134	402
H4W82|H4W82_005833-T1	CDS07286.1|GT50|	55.8	439	107	9	8	362	7	442	1.23e-136	419
H4W82|H4W82_005840-T1	CDS04523.1|GT15|	73.2	276	72	2	1	276	37	310	4.12e-151	434
H4W82|H4W82_005849-T1	AVM55139.1|GH65|	32.9	654	414	12	9	650	714	1354	3.24e-116	382
H4W82|H4W82_005920-T1	CDS11749.1|AA6|	64.8	253	70	3	1	253	1	234	6.61e-104	307
