HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GH43_5.hmm	287	H4W82|H4W82_005227-T1	313	1.3e-86	1	287	34	310	0.9965156794425087
CE4.hmm	130	H4W82|H4W82_005237-T1	375	7.2e-30	7	123	87	204	0.8923076923076924
GT22.hmm	389	H4W82|H4W82_005287-T1	458	5.6e-36	133	367	11	288	0.6015424164524421
GT2_Chitin_synth_2.hmm	527	H4W82|H4W82_005289-T1	1109	3.3e-246	21	526	460	957	0.9582542694497154
GH3.hmm	216	H4W82|H4W82_005325-T1	851	1.6e-64	7	215	68	296	0.9629629629629629
GT1.hmm	382	H4W82|H4W82_005359-T1	1192	3.4e-46	4	366	753	1186	0.9476439790575916
CE4.hmm	130	H4W82|H4W82_005376-T1	443	6.6e-27	10	125	157	273	0.8846153846153846
CE4.hmm	130	H4W82|H4W82_005377-T1	426	8.1e-27	10	125	162	278	0.8846153846153846
AA6.hmm	195	H4W82|H4W82_005400-T1	461	5.2e-70	2	193	6	198	0.9794871794871794
GT2_Chitin_synth_2.hmm	527	H4W82|H4W82_005445-T1	895	4.3e-237	14	527	374	871	0.9734345351043643
PL8.hmm	259	H4W82|H4W82_005462-T1	726	2e-39	2	240	374	605	0.918918918918919
GT39.hmm	223	H4W82|H4W82_005477-T1	393	2e-37	43	182	2	160	0.6233183856502242
CBM21.hmm	107	H4W82|H4W82_005485-T1	598	2e-19	4	107	32	128	0.9626168224299065
GH15.hmm	361	H4W82|H4W82_005485-T1	598	1.2e-77	16	360	186	589	0.9529085872576177
GH17.hmm	311	H4W82|H4W82_005502-T1	288	6.4e-33	2	308	24	277	0.9839228295819936
CE4.hmm	130	H4W82|H4W82_005512-T1	257	2.8e-29	9	124	37	167	0.8846153846153846
AA3_2.hmm	568	H4W82|H4W82_005516-T1	632	2.6e-179	2	567	27	627	0.9947183098591549
CBM21.hmm	107	H4W82|H4W82_005519-T1	309	1.2e-26	3	107	86	186	0.9719626168224299
GH15.hmm	361	H4W82|H4W82_005530-T1	863	5.4e-79	3	358	368	741	0.9833795013850416
GH3.hmm	216	H4W82|H4W82_005605-T1	726	3.9e-61	4	216	73	279	0.9814814814814815
CE4.hmm	130	H4W82|H4W82_005617-T1	433	2.5e-21	13	125	157	284	0.8615384615384616
GH9.hmm	418	H4W82|H4W82_005671-T1	660	3.3e-91	1	418	50	506	0.9976076555023924
CE16.hmm	267	H4W82|H4W82_005703-T1	299	4.5e-16	1	262	27	272	0.9775280898876404
CE8.hmm	288	H4W82|H4W82_005711-T1	337	1.6e-77	3	285	25	326	0.9791666666666666
CE16.hmm	267	H4W82|H4W82_005717-T1	708	2.4e-34	36	265	477	698	0.8576779026217228
GH47.hmm	446	H4W82|H4W82_005744-T1	767	8.8e-152	1	445	16	451	0.9955156950672646
GT2_Chitin_synth_1.hmm	163	H4W82|H4W82_005749-T1	836	7.8e-80	1	163	172	334	0.9938650306748467
AA1_2.hmm	337	H4W82|H4W82_005768-T1	557	6.2e-137	2	336	17	351	0.9910979228486647
GT77.hmm	216	H4W82|H4W82_005812-T1	634	2.3e-21	4	213	417	623	0.9675925925925926
GT50.hmm	262	H4W82|H4W82_005833-T1	822	1.4e-61	1	187	131	336	0.7099236641221374
GT15.hmm	273	H4W82|H4W82_005840-T1	317	2.2e-103	1	246	29	276	0.8974358974358975
GH16_19.hmm	174	H4W82|H4W82_005871-T1	273	5.5e-42	16	174	86	245	0.9080459770114943
AA6.hmm	195	H4W82|H4W82_005920-T1	286	4.7e-76	2	191	4	192	0.9692307692307692
GH37.hmm	491	H4W82|H4W82_005934-T1	802	3.6e-144	2	489	136	683	0.9918533604887984
GH18.hmm	296	H4W82|H4W82_005936-T1	396	5.2e-69	3	286	26	387	0.956081081081081
CE4.hmm	130	H4W82|H4W82_005969-T1	232	4.3e-29	5	125	26	154	0.9230769230769231
GH5_9.hmm	303	H4W82|H4W82_006045-T1	378	1.4e-65	1	240	86	323	0.7887788778877888
PL14_5.hmm	210	H4W82|H4W82_006058-T1	331	3.4e-70	2	209	81	293	0.9857142857142858
GH45.hmm	198	H4W82|H4W82_006061-T1	246	8.7e-84	3	197	40	243	0.9797979797979798
GH13_25.hmm	434	H4W82|H4W82_006156-T1	1508	1.8e-191	2	434	1056	1497	0.9953917050691244
AA2.hmm	255	H4W82|H4W82_006250-T1	373	9.6e-57	15	254	116	357	0.9372549019607843
GH5_12.hmm	539	H4W82|H4W82_006261-T1	738	1.4e-200	3	538	13	563	0.9925788497217068
GH17.hmm	311	H4W82|H4W82_006289-T1	289	1.9e-27	2	306	26	277	0.977491961414791
GT49.hmm	337	H4W82|H4W82_006311-T1	414	9.2e-48	45	329	89	380	0.8427299703264095
GT1.hmm	382	H4W82|H4W82_006325-T1	384	2.1e-18	98	343	81	358	0.6413612565445026
CE4.hmm	130	H4W82|H4W82_006377-T1	457	7.2e-22	9	123	168	283	0.8769230769230769
GH37.hmm	491	H4W82|H4W82_006380-T1	761	1.6e-149	2	489	136	681	0.9918533604887984
GH18.hmm	296	H4W82|H4W82_006436-T1	527	4.4e-29	5	222	31	275	0.7331081081081081
GH85.hmm	315	H4W82|H4W82_006459-T1	655	2.6e-67	88	315	79	318	0.7206349206349206
GT49.hmm	337	H4W82|H4W82_006469-T1	419	6.4e-48	51	322	98	368	0.8041543026706232
GT15.hmm	273	H4W82|H4W82_006494-T1	481	1.5e-74	3	270	152	427	0.978021978021978
GT39.hmm	223	H4W82|H4W82_006498-T1	747	6.3e-68	2	223	63	301	0.9910313901345291
GT4.hmm	160	H4W82|H4W82_006627-T1	435	3.7e-36	5	137	235	363	0.825
CE4.hmm	130	H4W82|H4W82_006657-T1	371	7.4e-29	6	123	112	230	0.9
GT3.hmm	637	H4W82|H4W82_006722-T1	694	3.6e-295	1	627	16	641	0.9827315541601256
GH18.hmm	296	H4W82|H4W82_006733-T1	511	3.9e-75	2	283	35	407	0.9493243243243243
GH20.hmm	337	H4W82|H4W82_006788-T1	767	5.6e-90	8	336	362	714	0.973293768545994
GT5.hmm	472	H4W82|H4W82_006818-T1	673	6e-30	1	471	10	599	0.9957627118644068
AA1.hmm	943	H4W82|H4W82_006821-T1	543	3e-63	455	800	2	382	0.36585365853658536
CE4.hmm	130	H4W82|H4W82_006822-T1	429	8.1e-23	13	124	158	283	0.8538461538461538
GH3.hmm	216	H4W82|H4W82_006827-T1	429	1.9e-26	40	152	3	115	0.5185185185185185
GT71.hmm	264	H4W82|H4W82_006881-T1	541	2.7e-51	2	260	213	454	0.9772727272727273
GT22.hmm	389	H4W82|H4W82_006883-T1	583	1.3e-71	6	367	8	386	0.9280205655526992
AA5_1.hmm	563	H4W82|H4W82_006927-T1	505	3.6e-174	11	543	2	498	0.9449378330373002
GH152.hmm	216	H4W82|H4W82_006938-T1	239	1.5e-48	1	216	36	238	0.9953703703703703
GH20.hmm	337	H4W82|H4W82_006970-T1	626	5.9e-96	6	336	186	567	0.9792284866468842
GT20.hmm	475	H4W82|H4W82_007068-T1	846	2e-155	15	473	88	547	0.9642105263157895
GH18.hmm	296	H4W82|H4W82_007087-T1	377	1.3e-72	4	292	23	346	0.972972972972973
GT31.hmm	192	H4W82|H4W82_007131-T1	1261	7.2e-20	9	191	493	674	0.9479166666666666
GH16_23.hmm	192	H4W82|H4W82_007177-T1	629	2.6e-44	3	189	434	615	0.96875
GT2_Chitin_synth_2.hmm	527	H4W82|H4W82_007195-T1	1122	2.2e-280	15	526	582	1095	0.969639468690702
CE4.hmm	130	H4W82|H4W82_007254-T1	491	3.4e-21	13	124	158	282	0.8538461538461538
GH5_9.hmm	303	H4W82|H4W82_007286-T1	531	2.7e-109	1	303	179	492	0.9966996699669967
