# BUSCO version is: 5.2.2 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
8818at4751	Complete	L0F63_004386-T1	1974.7	1403	https://www.orthodb.org/v10?query=8818at4751	Clathrin heavy chain
10168at4751	Missing
10531at4751	Fragmented	L0F63_006555-T1	462.8	454	https://www.orthodb.org/v10?query=10531at4751	Rapamycin-insensitive companion of mTOR, domain 4
11140at4751	Missing
11636at4751	Missing
11879at4751	Missing
12258at4751	Complete	L0F63_002091-T1	1337.2	1015	https://www.orthodb.org/v10?query=12258at4751	Phosphoribosylformylglycinamidine synthase
12812at4751	Complete	L0F63_000036-T1	271.5	470	https://www.orthodb.org/v10?query=12812at4751	WD40/YVTN repeat-like-containing domain superfamily
12959at4751	Missing
13224at4751	Fragmented	L0F63_003104-T1	185.7	555	https://www.orthodb.org/v10?query=13224at4751	Nucleoporin, Nup133/Nup155-like, N-terminal
13605at4751	Complete	L0F63_000463-T1	533.3	1186	https://www.orthodb.org/v10?query=13605at4751	clathrin-coated vesicle protein
14295at4751	Duplicated	L0F63_002034-T1	1201.4	803	https://www.orthodb.org/v10?query=14295at4751	Carbamoyl-phosphate synthase arginine-specific large chain
14295at4751	Duplicated	L0F63_000694-T1	1107.7	800	https://www.orthodb.org/v10?query=14295at4751	Carbamoyl-phosphate synthase arginine-specific large chain
14441at4751	Complete	L0F63_002357-T1	1576.7	1208	https://www.orthodb.org/v10?query=14441at4751	DNA-directed RNA polymerase subunit
14523at4751	Complete	L0F63_001647-T1	852.3	886	https://www.orthodb.org/v10?query=14523at4751	Exportin-1
14793at4751	Complete	L0F63_007033-T1	321.4	761	https://www.orthodb.org/v10?query=14793at4751	Nucleoporin Pom152
14986at4751	Complete	L0F63_003710-T1	752.1	712	https://www.orthodb.org/v10?query=14986at4751	DNA-directed RNA polymerase
17174at4751	Complete	L0F63_005961-T1	746.1	592	https://www.orthodb.org/v10?query=17174at4751	DNA polymerase gamma
18809at4751	Complete	L0F63_001747-T1	196.9	589	https://www.orthodb.org/v10?query=18809at4751	RIC1-domain-containing protein
20600at4751	Complete	L0F63_005643-T1	1080.0	765	https://www.orthodb.org/v10?query=20600at4751	glycine dehydrogenase
20952at4751	Missing
21651at4751	Complete	L0F63_000386-T1	778.1	661	https://www.orthodb.org/v10?query=21651at4751	DNA topoisomerase 2
21689at4751	Complete	L0F63_006790-T1	546.4	650	https://www.orthodb.org/v10?query=21689at4751	WD40 repeat
22982at4751	Complete	L0F63_002151-T1	1203.9	831	https://www.orthodb.org/v10?query=22982at4751	isoleucine-tRNA ligase
22992at4751	Missing
23198at4751	Complete	L0F63_002382-T1	1405.5	1102	https://www.orthodb.org/v10?query=23198at4751	Glycogen debranching enzyme
23856at4751	Complete	L0F63_000716-T1	654.8	995	https://www.orthodb.org/v10?query=23856at4751	Transcription elongation factor Spt6
24198at4751	Complete	L0F63_000290-T1	377.4	781	https://www.orthodb.org/v10?query=24198at4751	Armadillo-type fold
25020at4751	Complete	L0F63_002620-T1	709.1	722	https://www.orthodb.org/v10?query=25020at4751	Condensin complex subunit 1
25161at4751	Missing
26329at4751	Complete	L0F63_000734-T1	549.5	818	https://www.orthodb.org/v10?query=26329at4751	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
27008at4751	Missing
29512at4751	Missing
31256at4751	Missing
31324at4751	Complete	L0F63_003129-T1	410.6	678	https://www.orthodb.org/v10?query=31324at4751	Nrap protein
32164at4751	Complete	L0F63_002337-T1	518.0	658	https://www.orthodb.org/v10?query=32164at4751	Importin beta-1 subunit
33984at4751	Complete	L0F63_000945-T1	753.4	652	https://www.orthodb.org/v10?query=33984at4751	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
34223at4751	Fragmented	L0F63_005566-T1	137.1	365	https://www.orthodb.org/v10?query=34223at4751	Nucleoporin, Nup133/Nup155-like, C-terminal
34706at4751	Complete	L0F63_003180-T1	586.3	688	https://www.orthodb.org/v10?query=34706at4751	MIF4G-like domain superfamily
34830at4751	Complete	L0F63_002254-T1	784.0	842	https://www.orthodb.org/v10?query=34830at4751	Elongator complex protein 1
36610at4751	Complete	L0F63_003072-T1	326.2	494	https://www.orthodb.org/v10?query=36610at4751	Tubulin-specific chaperone D
37028at4751	Complete	L0F63_005585-T1	808.9	606	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37573at4751	Complete	L0F63_001656-T1	782.5	490	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37642at4751	Complete	L0F63_007111-T1	218.1	378	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
38031at4751	Complete	L0F63_006559-T1	232.9	495	https://www.orthodb.org/v10?query=38031at4751	Cap binding protein
38184at4751	Complete	L0F63_001162-T1	551.9	533	https://www.orthodb.org/v10?query=38184at4751	AP-3 complex subunit delta
39833at4751	Complete	L0F63_003935-T1	371.5	446	https://www.orthodb.org/v10?query=39833at4751	WD40-repeat-containing domain
43842at4751	Complete	L0F63_006560-T1	145.2	519	https://www.orthodb.org/v10?query=43842at4751	Armadillo-type fold
46090at4751	Complete	L0F63_005776-T1	345.1	589	https://www.orthodb.org/v10?query=46090at4751	ARM repeat-containing protein
46098at4751	Complete	L0F63_000994-T1	800.5	703	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46119at4751	Missing
46666at4751	Complete	L0F63_006785-T1	748.8	848	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46752at4751	Complete	L0F63_006697-T1	612.2	732	https://www.orthodb.org/v10?query=46752at4751	GPI ethanolamine phosphate transferase 3
46918at4751	Duplicated	L0F63_004618-T1	374.5	410	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
46918at4751	Duplicated	L0F63_006528-T1	358.6	384	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
47592at4751	Complete	L0F63_004516-T1	643.5	644	https://www.orthodb.org/v10?query=47592at4751	Eukaryotic translation initiation factor 3 subunit C
48708at4751	Complete	L0F63_001730-T1	1112.1	839	https://www.orthodb.org/v10?query=48708at4751	Leucyl-tRNA synthetase
49476at4751	Complete	L0F63_000112-T1	540.9	470	https://www.orthodb.org/v10?query=49476at4751	Dynamin, GTPase domain
49967at4751	Complete	L0F63_005491-T1	695.4	568	https://www.orthodb.org/v10?query=49967at4751	Vacuole morphology and inheritance protein 14
50786at4751	Complete	L0F63_001671-T1	489.7	466	https://www.orthodb.org/v10?query=50786at4751	Eukaryotic translation initiation factor 3 subunit B
50835at4751	Complete	L0F63_002036-T1	841.7	639	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Complete	L0F63_001193-T1	499.8	436	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52909at4751	Complete	L0F63_006659-T1	711.0	651	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Complete	L0F63_003298-T1	712.2	816	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Complete	L0F63_001659-T1	846.9	658	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Complete	L0F63_002099-T1	411.0	386	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Complete	L0F63_005245-T1	279.8	396	https://www.orthodb.org/v10?query=56395at4751	Spindle pole body component
56432at4751	Complete	L0F63_005247-T1	204.9	523	https://www.orthodb.org/v10?query=56432at4751	putative exocyst complex component sec8
56729at4751	Complete	L0F63_001604-T1	762.2	759	https://www.orthodb.org/v10?query=56729at4751	Coatomer subunit beta
57081at4751	Complete	L0F63_005849-T1	943.8	674	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Complete	L0F63_004328-T1	217.9	662	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Complete	L0F63_006363-T1	630.4	676	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Complete	L0F63_003939-T1	200.8	318	https://www.orthodb.org/v10?query=61411at4751	WD40-repeat-containing domain
61438at4751	Complete	L0F63_003945-T1	433.9	521	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61857at4751	Complete	L0F63_007176-T1	126.1	442	https://www.orthodb.org/v10?query=61857at4751	Exocyst complex protein EXO70
62846at4751	Complete	L0F63_006823-T1	330.7	384	https://www.orthodb.org/v10?query=62846at4751	Ribosome biogenesis protein tsr1
63635at4751	Complete	L0F63_003658-T1	804.5	710	https://www.orthodb.org/v10?query=63635at4751	AP-2 complex subunit alpha
63838at4751	Complete	L0F63_000739-T1	275.9	331	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
64002at4751	Complete	L0F63_007255-T1	554.8	552	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Complete	L0F63_003399-T1	787.7	504	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Complete	L0F63_003805-T1	387.5	504	https://www.orthodb.org/v10?query=65334at4751	WD40-repeat-containing domain
65499at4751	Missing
66151at4751	Complete	L0F63_006205-T1	332.8	468	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Missing
67399at4751	Complete	L0F63_006281-T1	559.6	482	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Complete	L0F63_007078-T1	263.8	403	https://www.orthodb.org/v10?query=67806at4751	actin-like ATPase domain-containing protein
68466at4751	Complete	L0F63_001253-T1	951.8	796	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Missing
71039at4751	Complete	L0F63_005646-T1	1036.8	714	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Complete	L0F63_001667-T1	578.2	639	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Complete	L0F63_003731-T1	625.7	480	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Complete	L0F63_006570-T1	569.4	403	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Complete	L0F63_005742-T1	680.0	657	https://www.orthodb.org/v10?query=73771at4751	WD40-repeat-containing domain
75033at4751	Missing
75456at4751	Missing
75463at4751	Complete	L0F63_007150-T1	617.1	589	https://www.orthodb.org/v10?query=75463at4751	Mitochondrial intermediate peptidase
75709at4751	Complete	L0F63_005297-T1	819.2	740	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Complete	L0F63_000666-T1	579.5	494	https://www.orthodb.org/v10?query=75976at4751	Calcium permease family membrane transporter
76196at4751	Complete	L0F63_004693-T1	520.9	351	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76893at4751	Complete	L0F63_004010-T1	817.6	549	https://www.orthodb.org/v10?query=76893at4751	ATPase, AAA-type, conserved site
76975at4751	Complete	L0F63_003135-T1	215.7	391	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Complete	L0F63_000244-T1	553.4	474	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78665at4751	Complete	L0F63_002644-T1	308.7	446	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
79262at4751	Complete	L0F63_001935-T1	771.6	488	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Missing
79797at4751	Complete	L0F63_000610-T1	493.0	669	https://www.orthodb.org/v10?query=79797at4751	WD40-repeat-containing domain
79988at4751	Complete	L0F63_002027-T1	89.8	177	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
81295at4751	Complete	L0F63_005956-T1	755.3	441	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Missing
81687at4751	Complete	L0F63_001574-T1	639.0	445	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Fragmented	L0F63_002486-T1	194.2	406	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Complete	L0F63_006859-T1	219.4	228	https://www.orthodb.org/v10?query=84829at4751	DUF747-domain-containing protein
85793at4751	Fragmented	L0F63_003892-T1	208.7	421	https://www.orthodb.org/v10?query=85793at4751	cohesin complex subunit SA-1/2
86293at4751	Missing
87251at4751	Complete	L0F63_002293-T1	650.5	806	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Complete	L0F63_004367-T1	855.6	441	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Complete	L0F63_005150-T1	136.0	192	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
91135at4751	Complete	L0F63_006690-T1	188.3	373	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
92267at4751	Complete	L0F63_001584-T1	659.3	511	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Complete	L0F63_006530-T1	247.0	506	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Complete	L0F63_000327-T1	373.5	421	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Complete	L0F63_004969-T1	791.2	516	https://www.orthodb.org/v10?query=94628at4751	DNA helicase
95253at4751	Complete	L0F63_007309-T1	227.0	558	https://www.orthodb.org/v10?query=95253at4751	WD40-repeat-containing domain
96633at4751	Complete	L0F63_001544-T1	399.4	600	https://www.orthodb.org/v10?query=96633at4751	Cleavage and polyadenylation specificity factor subunit 2
97141at4751	Missing
98519at4751	Complete	L0F63_006475-T1	121.5	519	https://www.orthodb.org/v10?query=98519at4751	Symplekin/Pta1
98733at4751	Complete	L0F63_004497-T1	874.3	540	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Complete	L0F63_001255-T1	512.6	423	https://www.orthodb.org/v10?query=98739at4751	Homoaconitase, mitochondrial
100957at4751	Missing
101133at4751	Complete	L0F63_002460-T1	419.0	404	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Complete	L0F63_006058-T1	617.4	605	https://www.orthodb.org/v10?query=103183at4751	DNA repair protein
103461at4751	Complete	L0F63_002882-T1	760.9	673	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Complete	L0F63_005933-T1	319.1	375	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
104173at4751	Complete	L0F63_004027-T1	311.7	451	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104415at4751	Missing
105401at4751	Complete	L0F63_006466-T1	1005.2	556	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Complete	L0F63_003272-T1	521.2	926	https://www.orthodb.org/v10?query=106281at4751	endosomal peripheral membrane protein
107136at4751	Complete	L0F63_006092-T1	665.8	558	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Missing
109276at4751	Complete	L0F63_004960-T1	316.6	393	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
111022at4751	Missing
111189at4751	Complete	L0F63_005202-T1	625.2	563	https://www.orthodb.org/v10?query=111189at4751	ATP-dependent RNA helicase DBP10
112646at4751	Complete	L0F63_000966-T1	41.6	223	https://www.orthodb.org/v10?query=112646at4751	oligomeric Golgi complex subunit 6
112937at4751	Complete	L0F63_002605-T1	422.9	449	https://www.orthodb.org/v10?query=112937at4751	P-loop containing nucleoside triphosphate hydrolase protein
115993at4751	Duplicated	L0F63_006270-T1	575.9	450	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
115993at4751	Duplicated	L0F63_004374-T1	569.8	468	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
117017at4751	Complete	L0F63_004517-T1	628.2	453	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Missing
118701at4751	Fragmented	L0F63_006472-T1	572.8	494	https://www.orthodb.org/v10?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Fragmented	L0F63_006224-T1	328.7	341	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Complete	L0F63_006211-T1	348.0	456	https://www.orthodb.org/v10?query=122507at4751	WD40-repeat-containing domain
122824at4751	Missing
123228at4751	Complete	L0F63_005937-T1	856.9	656	https://www.orthodb.org/v10?query=123228at4751	Ribosome biogenesis protein BMS1
123277at4751	Complete	L0F63_005616-T1	925.8	1008	https://www.orthodb.org/v10?query=123277at4751	WD40-repeat-containing domain
123494at4751	Complete	L0F63_002489-T1	279.1	294	https://www.orthodb.org/v10?query=123494at4751	Actin family
125400at4751	Missing
125935at4751	Complete	L0F63_003296-T1	443.4	395	https://www.orthodb.org/v10?query=125935at4751	tRNA-dihydrouridine(47) synthase 
126037at4751	Missing
126249at4751	Complete	L0F63_002164-T1	533.5	492	https://www.orthodb.org/v10?query=126249at4751	Multiple RNA-binding domain-containing protein 1
126256at4751	Missing
126519at4751	Complete	L0F63_003764-T1	552.6	426	https://www.orthodb.org/v10?query=126519at4751	Imidazole glycerol phosphate synthase hisHF
127140at4751	Complete	L0F63_007469-T1	338.3	384	https://www.orthodb.org/v10?query=127140at4751	Protein arginine N-methyltransferase
129160at4751	Complete	L0F63_005578-T1	664.8	441	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129326at4751	Complete	L0F63_001347-T1	481.6	647	https://www.orthodb.org/v10?query=129326at4751	Putative nucleolar complex protein 14
129520at4751	Complete	L0F63_004832-T1	594.0	420	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Complete	L0F63_001351-T1	233.0	540	https://www.orthodb.org/v10?query=130062at4751	Importin-beta domain-containing protein
130930at4751	Complete	L0F63_006774-T1	387.9	1662	https://www.orthodb.org/v10?query=130930at4751	Nucleoporin Nup186/Nup192/Nup205
130976at4751	Complete	L0F63_001821-T1	177.9	395	https://www.orthodb.org/v10?query=130976at4751	DNA polymerase alpha subunit B
133954at4751	Missing
135184at4751	Complete	L0F63_003603-T1	215.0	236	https://www.orthodb.org/v10?query=135184at4751	Nitrogen permease regulator 2
135652at4751	Complete	L0F63_000425-T1	484.0	361	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
137963at4751	Complete	L0F63_002743-T1	665.2	427	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
138484at4751	Fragmented	L0F63_005131-T1	116.3	270	https://www.orthodb.org/v10?query=138484at4751	DNA polymerase epsilon subunit
138695at4751	Complete	L0F63_007096-T1	726.2	456	https://www.orthodb.org/v10?query=138695at4751	Nucleolar GTP-binding protein 1
138697at4751	Complete	L0F63_001046-T1	456.3	368	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138833at4751	Complete	L0F63_003481-T1	619.0	487	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
141273at4751	Complete	L0F63_002098-T1	226.3	233	https://www.orthodb.org/v10?query=141273at4751	methionine-tRNA ligase
142357at4751	Missing
142965at4751	Complete	L0F63_005130-T1	173.2	250	https://www.orthodb.org/v10?query=142965at4751	GPI transamidase component GPI16
143414at4751	Complete	L0F63_006417-T1	232.8	423	https://www.orthodb.org/v10?query=143414at4751	Transcription factor 25
145178at4751	Fragmented	L0F63_007439-T1	65.5	200	https://www.orthodb.org/v10?query=145178at4751	Topoisomerase 1-associated factor 1
145378at4751	Complete	L0F63_005622-T1	381.7	366	https://www.orthodb.org/v10?query=145378at4751	Eukaryotic translation initiation factor 2A
145524at4751	Complete	L0F63_001140-T1	442.5	297	https://www.orthodb.org/v10?query=145524at4751	Nuclear elongation and deformation protein 1
147028at4751	Complete	L0F63_000404-T1	274.5	293	https://www.orthodb.org/v10?query=147028at4751	WD40-repeat-containing domain
148293at4751	Complete	L0F63_000794-T1	773.5	391	https://www.orthodb.org/v10?query=148293at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
150469at4751	Complete	L0F63_003081-T1	530.7	368	https://www.orthodb.org/v10?query=150469at4751	T-complex protein 1 subunit beta
153083at4751	Complete	L0F63_000221-T1	516.4	550	https://www.orthodb.org/v10?query=153083at4751	Ubiquitin carboxyl-terminal hydrolase
154126at4751	Missing
156073at4751	Missing
160044at4751	Complete	L0F63_003768-T1	275.2	284	https://www.orthodb.org/v10?query=160044at4751	Sodium/hydrogen exchanger
160875at4751	Complete	L0F63_000707-T1	386.7	378	https://www.orthodb.org/v10?query=160875at4751	RNA helicase
160940at4751	Missing
160995at4751	Missing
161113at4751	Missing
163318at4751	Complete	L0F63_000467-T1	153.7	242	https://www.orthodb.org/v10?query=163318at4751	Tetratricopeptide-like helical domain superfamily
165243at4751	Complete	L0F63_005908-T1	260.8	252	https://www.orthodb.org/v10?query=165243at4751	General transcription and DNA repair factor IIH
167290at4751	Complete	L0F63_005050-T1	319.0	388	https://www.orthodb.org/v10?query=167290at4751	actin-like ATPase domain-containing protein
167374at4751	Missing
167498at4751	Complete	L0F63_006652-T1	504.0	431	https://www.orthodb.org/v10?query=167498at4751	Signal recognition particle 54 kDa protein
168092at4751	Complete	L0F63_000954-T1	440.8	387	https://www.orthodb.org/v10?query=168092at4751	P-loop containing nucleoside triphosphate hydrolase protein
168489at4751	Complete	L0F63_007372-T1	500.8	492	https://www.orthodb.org/v10?query=168489at4751	Vacuolar import/degradation, Vid27-related
169381at4751	Missing
170297at4751	Complete	L0F63_005579-T1	626.5	479	https://www.orthodb.org/v10?query=170297at4751	26S proteasome non-ATPase regulatory subunit 3
170401at4751	Complete	L0F63_002978-T1	194.8	483	https://www.orthodb.org/v10?query=170401at4751	Zinc finger, RING/FYVE/PHD-type
170904at4751	Complete	L0F63_001858-T1	584.6	860	https://www.orthodb.org/v10?query=170904at4751	P-loop containing nucleoside triphosphate hydrolase protein
171181at4751	Missing
171238at4751	Complete	L0F63_003031-T1	405.1	318	https://www.orthodb.org/v10?query=171238at4751	Succinate--CoA ligase 
172113at4751	Complete	L0F63_006445-T1	539.2	310	https://www.orthodb.org/v10?query=172113at4751	Eukaryotic peptide chain release factor subunit 1
172363at4751	Missing
172966at4751	Missing
173428at4751	Missing
173995at4751	Missing
174653at4751	Complete	L0F63_001483-T1	543.3	314	https://www.orthodb.org/v10?query=174653at4751	Adenosylhomocysteinase
174672at4751	Missing
175136at4751	Complete	L0F63_001136-T1	217.9	273	https://www.orthodb.org/v10?query=175136at4751	WD40-repeat-containing domain
175599at4751	Fragmented	L0F63_005239-T1	78.9	108	https://www.orthodb.org/v10?query=175599at4751	SWR1-complex protein 4
176178at4751	Fragmented	L0F63_006852-T1	315.3	209	https://www.orthodb.org/v10?query=176178at4751	putative 26S proteasome regulatory subunit rpn6
176478at4751	Complete	L0F63_004249-T1	339.5	301	https://www.orthodb.org/v10?query=176478at4751	CBF-domain-containing protein
176648at4751	Missing
176748at4751	Complete	L0F63_006882-T1	344.4	392	https://www.orthodb.org/v10?query=176748at4751	WD40-repeat-containing domain
179025at4751	Complete	L0F63_003200-T1	147.9	193	https://www.orthodb.org/v10?query=179025at4751	Nucleotide-diphospho-sugar transferase
179437at4751	Complete	L0F63_006935-T1	511.2	383	https://www.orthodb.org/v10?query=179437at4751	anthranilate synthase component I
179897at4751	Complete	L0F63_003301-T1	171.4	228	https://www.orthodb.org/v10?query=179897at4751	Atg6/Beclin
181890at4751	Complete	L0F63_006299-T1	40.6	92	https://www.orthodb.org/v10?query=181890at4751	Putative RNA polymerase II transcription factor B subunit 1
181959at4751	Complete	L0F63_002145-T1	653.5	350	https://www.orthodb.org/v10?query=181959at4751	26S Proteasome regulatory subunit 6A
183720at4751	Complete	L0F63_006847-T1	337.5	391	https://www.orthodb.org/v10?query=183720at4751	RNA helicase
183801at4751	Missing
183849at4751	Complete	L0F63_005163-T1	604.9	481	https://www.orthodb.org/v10?query=183849at4751	Oligosaccharyl transferase STT3 subunit
184718at4751	Complete	L0F63_003615-T1	661.7	713	https://www.orthodb.org/v10?query=184718at4751	Pre-mRNA-processing factor 6
184762at4751	Missing
185196at4751	Missing
185399at4751	Fragmented	L0F63_002452-T1	235.8	143	https://www.orthodb.org/v10?query=185399at4751	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
186138at4751	Fragmented	L0F63_002696-T1	81.8	165	https://www.orthodb.org/v10?query=186138at4751	DNA primase
186574at4751	Complete	L0F63_004066-T1	491.2	366	https://www.orthodb.org/v10?query=186574at4751	Adenylosuccinate lyase
186701at4751	Missing
187821at4751	Complete	L0F63_005257-T1	516.5	380	https://www.orthodb.org/v10?query=187821at4751	GMP synthase
188070at4751	Missing
189234at4751	Missing
189573at4751	Complete	L0F63_000556-T1	44.5	230	https://www.orthodb.org/v10?query=189573at4751	Coatomer subunit delta
190183at4751	Complete	L0F63_004616-T1	290.3	255	https://www.orthodb.org/v10?query=190183at4751	Prephenate dehydrogenase
