Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
EC986|EC986_005502-T1	AA3_2(22-580)	N	AA3	Y(1-22)	2
EC986|EC986_005515-T1	AA11(19-173)	N	N	Y(1-29)	1
EC986|EC986_005534-T1	GT33(3-431)	GT33	N	N	2
EC986|EC986_005546-T1	GT15(62-332)	GT15	GT15	N	3
EC986|EC986_005572-T1	GT20(9-480)	GT20+CBM20	GT20	N	3
EC986|EC986_005715-T1	GH18(36-419)	GH18	GH18	N	3
EC986|EC986_005771-T1	GT15(30-299)	GT15	GT15	N	3
EC986|EC986_005825-T1	GT4(68-241)	GT4	N	N	2
EC986|EC986_005845-T1	GT2_Chitin_synth_2(97-464)	GT2	GT2	N	3
EC986|EC986_006014-T1	GT71(159-425)	N	N	N	1
EC986|EC986_006116-T1	GT1(32-214)	N	N	N	1
EC986|EC986_006172-T1	GT1(113-297)	N	N	N	1
EC986|EC986_006212-T1	GT15(46-306)	GT15	N	Y(1-50)	2
EC986|EC986_006213-T1	GH16_2(128-452)	N	GH16_2	N	2
EC986|EC986_006216-T1	GT71(5-221)	N	N	N	1
EC986|EC986_006229-T1	GT20(6-423)	GT20+CBM20	GT20	N	3
EC986|EC986_006381-T1	GH72(19-302)	GH72+CBM43	N	Y(1-21)	2
EC986|EC986_006402-T1	GT15(78-346)	GT15	GT15	N	3
EC986|EC986_006522-T1	GH16_19(81-220)	N	N	N	1
EC986|EC986_006523-T1	GH16_19(79-221)	N	N	N	1
EC986|EC986_006562-T1	GH25(24-203)	GH25	N	Y(1-20)	2
EC986|EC986_006574-T1	AA3_2(20-588)	AA3	N	N	2
EC986|EC986_006653-T1	GH16_19(96-246)	N	N	N	1
EC986|EC986_006660-T1	GT1(276-461)	N	N	N	1
EC986|EC986_006691-T1	GT2_Glycos_transf_2(69-247)	N	N	N	1
EC986|EC986_006701-T1	GT66(17-418)	GT66	GT66	N	3
EC986|EC986_006825-T1	CBM63(128-200)	N	N	N	1
EC986|EC986_006840-T1	GT39(90-296)	GT39	N	N	2
EC986|EC986_006928-T1	GH18(20-247)	GH18+CBM19	GH18	N	3
EC986|EC986_006978-T1	GH13_8(256-549)	GH13+CBM48	CBM48+GH13_8	N	3
EC986|EC986_006998-T1	GT1(276-455)	N	N	N	1
EC986|EC986_007212-T1	AA11(19-173)	N	N	Y(1-29)	1
EC986|EC986_007228-T1	GT15(85-355)	GT15	GT15	Y(1-32)	3
EC986|EC986_007257-T1	GT1(66-432)	N	N	N	1
EC986|EC986_007274-T1	GT71(34-151)	N	N	N	1
EC986|EC986_007344-T1	GH20(152-470)	GH20	GH20	N	3
EC986|EC986_007374-T1	GH72(17-314)	GH72+CBM43	CBM43+GH72	N	3
EC986|EC986_007385-T1	AA6(8-201)	AA6	N	N	2
EC986|EC986_007386-T1	AA6(6-198)	AA6	N	N	2
EC986|EC986_007391-T1	AA7(1-277)	N	N	N	1
EC986|EC986_007433-T1	AA11(18-174)	N	N	Y(1-28)	1
EC986|EC986_007439-T1	GT1(158-345)	N	N	N	1
EC986|EC986_007481-T1	GH18(24-407)	GH18+CBM12+CBM5	N	N	2
EC986|EC986_007496-T1	CBM63(128-200)	N	N	N	1
EC986|EC986_007501-T1	GH16_19(92-241)	N	N	N	1
EC986|EC986_007535-T1	AA3_2(3-329)	N	N	N	1
EC986|EC986_007564-T1	GH3(120-339)	N	GH3	N	2
EC986|EC986_007565-T1	GH17(37-288)	N	N	Y(1-32)	1
EC986|EC986_007610-T1	GT15(79-347)	GT15	GT15	N	3
EC986|EC986_007733-T1	GH132(145-449)	GH132	N	N	2
EC986|EC986_007756-T1	GT1(247-453)	N	N	N	1
EC986|EC986_007801-T1	GT15(32-171)	N	N	N	1
EC986|EC986_007802-T1	GT15(2-118)	GT15	N	N	2
EC986|EC986_007849-T1	CBM63(128-200)	N	N	N	1
EC986|EC986_007859-T1	GT71(6-281)	N	N	N	1
EC986|EC986_007867-T1	GT2_Chitin_synth_2(860-1248)	GT2	GT2	N	3
EC986|EC986_007972-T1	AA6(5-198)	N	N	N	1
EC986|EC986_007988-T1	GH47(54-481)	GH47	GH47	Y(1-21)	3
EC986|EC986_007998-T1	GT48(2-437)	GT48	GT48	N	3
EC986|EC986_008128-T1	GH17(55-321)	N	N	N	1
EC986|EC986_008136-T1	GH5_9(6-219)	N	N	N	1
EC986|EC986_008320-T1	GH132(2-224)	GH132	N	N	2
EC986|EC986_008373-T1	GT1(23-210)	N	N	N	1
EC986|EC986_008376-T1	GT71(1-171)	N	N	N	1
EC986|EC986_008464-T1	GT2_Chitin_synth_1(72-234)	GT2	GT2	N	3
EC986|EC986_008522-T1	AA7(1-415)	N	N	N	1
EC986|EC986_008558-T1	GH18(10-277)	GH18+CBM55	N	N	2
EC986|EC986_008616-T1	GH16_4(65-385)	CBM39	GH16_4	N	3
EC986|EC986_008698-T1	GT15(78-340)	N	N	Y(1-22)	1
EC986|EC986_008709-T1	AA3_2(1-273)	N	N	N	1
EC986|EC986_008713-T1	AA11(27-161)	N	N	N	1
EC986|EC986_008754-T1	GH47(39-210)	N	N	N	1
EC986|EC986_008774-T1	AA6(6-198)	AA6	N	N	2
EC986|EC986_008775-T1	AA6(1-146)	AA6	N	N	2
EC986|EC986_008838-T1	GT71(221-502)	N	N	N	1
EC986|EC986_008875-T1	GT50(139-352)	GT50	N	N	2
EC986|EC986_009045-T1	GH25(24-203)	GH25	N	Y(1-20)	2
EC986|EC986_009062-T1	GT2_Chitin_synth_2(960-1146)	GT2	N	N	2
EC986|EC986_009072-T1	AA3_2(20-588)	AA3	N	N	2
EC986|EC986_009074-T1	GH47(58-284)	N	N	N	1
EC986|EC986_009132-T1	GH13_25(720-1066)	GH133	GH13_25+GH133	N	3
EC986|EC986_009382-T1	GT15(93-240)	N	N	N	1
EC986|EC986_009421-T1	CE16(27-286)	N	N	N	1
EC986|EC986_009511-T1	AA11(42-179)	N	N	Y(1-18)	1
EC986|EC986_009557-T1	GH37(140-701)	GH37	GH37	N	3
EC986|EC986_009727-T1	CE16(4-248)	N	N	N	1
EC986|EC986_009822-T1	GH18(35-375)	GH18	N	N	2
EC986|EC986_010168-T1	AA7(55-367)	N	N	N	1
EC986|EC986_010172-T1	AA7(17-200)	N	N	N	1
EC986|EC986_010255-T1	CBM63(128-200)	N	N	N	1
EC986|EC986_010448-T1	AA11(40-167)	N	N	Y(1-30)	1
EC986|EC986_010508-T1	AA7(54-272)	N	N	N	1
EC986|EC986_010579-T1	GH5_9(199-331)	GH5	N	N	2
EC986|EC986_010659-T1	GT57(1-223)	GT57	N	N	2
EC986|EC986_010665-T1	GT2_Chitin_synth_2(662-916)	GT2	GT2	N	3
EC986|EC986_010748-T1	CE16(27-286)	N	N	N	1
EC986|EC986_010765-T1	CBM63(128-200)	N	N	N	1
EC986|EC986_010822-T1	GH18(17-332)	GH18+CBM12+CBM5+CBM55	GH18	N	3
EC986|EC986_010831-T1	CBM63(126-199)	N	N	Y(1-24)	1
EC986|EC986_010843-T1	GT48(163-905)	GT48	GT48	N	3
EC986|EC986_011094-T1	GH25(25-102)	N	N	Y(1-20)	1
EC986|EC986_011218-T1	GT15(2-112)	GT15	N	N	2
EC986|EC986_011330-T1	GT15(1-170)	GT15	N	N	2
EC986|EC986_011407-T1	GH25(28-212)	GH25	N	Y(1-20)	2
EC986|EC986_011446-T1	GT15(68-336)	GT15	GT15	N	3
EC986|EC986_011470-T1	AA11(22-145)	N	N	N	1
EC986|EC986_011499-T1	GT1(92-347)	N	N	N	1
EC986|EC986_011514-T1	AA3_2(20-252)	N	N	N	1
EC986|EC986_011820-T1	GT2_Glycos_transf_2(6-139)	GT2	N	N	2
EC986|EC986_012074-T1	GT2_Chitin_synth_2(434-762)	GT2	GT2	N	3
EC986|EC986_012111-T1	GT39(57-174)	GT39	N	N	2
EC986|EC986_012245-T1	AA3_2(1-482)	N	N	N	1
EC986|EC986_012285-T1	CE4(11-132)	N	N	N	1
EC986|EC986_012371-T1	GH37(40-291)	GH37	N	N	2
EC986|EC986_012433-T1	AA11(24-163)	N	N	N	1
EC986|EC986_012657-T1	AA11(7-89)	N	N	N	1
EC986|EC986_012709-T1	AA3_2(142-545)	N	N	N	1
EC986|EC986_012747-T1	GH31(233-464)	GH31	CBM51+GH31	N	3
EC986|EC986_012892-T1	GH18(1-240)	GH18	N	N	2
EC986|EC986_012951-T1	GH15(1-189)	GH15	N	N	2
EC986|EC986_012957-T1	GH18(23-176)	GH18+CBM5	N	Y(1-56)	2
EC986|EC986_012989-T1	GH16_19(68-211)	N	N	Y(1-30)	1
EC986|EC986_013225-T1	GH72(21-158)	N	N	N	1
EC986|EC986_013299-T1	AA7(54-272)	N	N	N	1
EC986|EC986_013359-T1	AA3_2(20-548)	N	N	N	1
EC986|EC986_013634-T1	GH25(7-103)	N	N	N	1
EC986|EC986_013691-T1	GT2_Chitin_synth_2(1-428)	GT2	GT2	N	3
EC986|EC986_013742-T1	GT22(6-317)	N	N	N	1
EC986|EC986_013778-T1	GH15(290-492)	GH15	GH15	N	3
EC986|EC986_013850-T1	GT48(126-488)	GT48	GT48	N	3
EC986|EC986_013879-T1	AA11(47-187)	N	N	Y(1-22)	1
EC986|EC986_013982-T1	GT71(157-424)	N	N	N	1
EC986|EC986_014008-T1	GH38(60-315)	GH38	GH38	N	3
EC986|EC986_014133-T1	GH3(2-137)	GH3	GH3	N	3
EC986|EC986_014139-T1	GH16_3(18-262)	N	N	N	1
EC986|EC986_014188-T1	AA11(5-78)	N	N	N	1
EC986|EC986_014219-T1	GT1(56-254)	N	N	N	1
EC986|EC986_014261-T1	AA3_2(9-490)	N	N	N	1
EC986|EC986_014477-T1	GT15(2-221)	GT15	N	N	2
EC986|EC986_014497-T1	AA11(4-113)	N	N	N	1
EC986|EC986_014701-T1	GH35(21-165)	N	N	N	1
EC986|EC986_014703-T1	GT71(1-164)	N	N	N	1
EC986|EC986_014992-T1	GT2_Chitin_synth_2(1-254)	GT2	GT2	N	3
EC986|EC986_015119-T1	GT2_Chitin_synth_2(1-320)	GT2	GT2	N	3
EC986|EC986_015220-T1	GT71(32-141)	N	N	N	1
EC986|EC986_015245-T1	GT48(2-396)	GT48	GT48	N	3
EC986|EC986_015300-T1	GT4(187-304)	GT4	N	N	2
EC986|EC986_015386-T1	GH3(10-100)	N	N	N	1
EC986|EC986_015433-T1	AA11(40-180)	N	N	N	1
EC986|EC986_015741-T1	GT33(2-181)	GT33	N	N	2
EC986|EC986_015885-T1	GH5_12(13-321)	N	N	N	1
EC986|EC986_015900-T1	GH35(2-231)	N	N	N	1
EC986|EC986_015933-T1	GT1(41-321)	N	GT1	N	2
EC986|EC986_015934-T1	GT71(160-291)	N	N	N	1
EC986|EC986_016036-T1	GT15(34-201)	N	N	N	1
EC986|EC986_016112-T1	GT71(6-294)	N	N	N	1
EC986|EC986_016132-T1	GT15(37-152)	N	N	N	1
EC986|EC986_016169-T1	AA11(5-162)	N	N	N	1
EC986|EC986_016172-T1	GT2_Glycos_transf_2(6-164)	N	N	N	1
EC986|EC986_016303-T1	AA3_2(2-312)	N	N	N	1
EC986|EC986_016402-T1	AA11(5-129)	N	N	N	1
EC986|EC986_016417-T1	AA11(43-143)	N	N	Y(1-30)	1
EC986|EC986_016452-T1	GT15(1-169)	N	N	N	1
EC986|EC986_003844-T1	N	CE0	N	N	1
EC986|EC986_003471-T1	N	CE0	N	N	1
EC986|EC986_009447-T1	N	CE4	N	N	1
EC986|EC986_008123-T1	N	CE4	N	N	1
EC986|EC986_003208-T1	N	CE4	N	N	1
EC986|EC986_008753-T1	N	CE4	N	N	1
EC986|EC986_014233-T1	N	GH13	N	N	1
EC986|EC986_008627-T1	N	GH18	N	N	1
EC986|EC986_012052-T1	N	GH18+CBM1+CBM19	N	N	1
EC986|EC986_012084-T1	N	GH20	N	N	1
EC986|EC986_011635-T1	N	GH47	N	N	1
EC986|EC986_013796-T1	N	GH47	N	N	1
EC986|EC986_015138-T1	N	GH47	N	N	1
EC986|EC986_004963-T1	N	GH5	N	N	1
EC986|EC986_002942-T1	N	GH5	N	N	1
EC986|EC986_008135-T1	N	GH5	N	N	1
EC986|EC986_009248-T1	N	GH63	N	N	1
EC986|EC986_013205-T1	N	GH72	N	N	1
EC986|EC986_007926-T1	N	AA9	N	N	1
EC986|EC986_001361-T1	N	AA9+CBM14	N	N	1
EC986|EC986_004204-T1	N	AA9+CBM14	N	N	1
EC986|EC986_009585-T1	N	AA9+CBM14	N	N	1
EC986|EC986_005273-T1	N	GT15	N	N	1
EC986|EC986_011126-T1	N	GT15	N	N	1
EC986|EC986_011085-T1	N	GT20	GT20	N	2
EC986|EC986_013712-T1	N	GT4	N	N	1
EC986|EC986_005152-T1	N	GT4	N	N	1
EC986|EC986_011498-T1	N	GT41	GT41	N	2
EC986|EC986_010060-T1	N	GT57	N	N	1
EC986|EC986_004262-T1	N	GT66	GT66	Y(1-22)	2
EC986|EC986_009292-T1	N	CBM14	N	N	1
EC986|EC986_003270-T1	N	CBM14	N	N	1
EC986|EC986_001696-T1	N	CBM14	N	Y(1-27)	1
EC986|EC986_005488-T1	N	CBM14	N	Y(1-19)	1
EC986|EC986_007256-T1	N	CBM14	N	N	1
EC986|EC986_003390-T1	N	CBM14	N	N	1
EC986|EC986_005839-T1	N	CBM39	N	N	1
EC986|EC986_012107-T1	N	CBM5+CBM73	N	N	1
EC986|EC986_003427-T1	N	CBM5+CBM73	N	N	1
EC986|EC986_005318-T1	N	CBM5	N	N	1
EC986|EC986_007071-T1	N	CBM5	N	N	1
EC986|EC986_005682-T1	N	CBM5	N	N	1
EC986|EC986_004580-T1	N	CBM5	N	N	1
EC986|EC986_004915-T1	N	CBM5	N	N	1
EC986|EC986_008694-T1	N	CBM50	N	Y(1-67)	1
EC986|EC986_003724-T1	N	CBM57	N	N	1
EC986|EC986_009108-T1	N	CBM57	N	Y(1-27)	1
EC986|EC986_006657-T1	N	CBM57	N	N	1
EC986|EC986_005775-T1	N	CBM57	N	N	1
EC986|EC986_000126-T1	N	N	CBM32	N	1
EC986|EC986_000186-T1	N	N	GH5_31	N	1
EC986|EC986_000307-T1	N	N	GH71	N	1
EC986|EC986_000386-T1	N	N	GH125	N	1
EC986|EC986_000871-T1	N	N	GT2	N	1
EC986|EC986_001150-T1	N	N	GT13	N	1
EC986|EC986_001226-T1	N	N	GT29	N	1
EC986|EC986_001227-T1	N	N	GT29	N	1
EC986|EC986_001295-T1	N	N	GT29	N	1
EC986|EC986_001392-T1	N	N	CBM13+GT27	N	1
EC986|EC986_001708-T1	N	N	CBM13+GT27	N	1
EC986|EC986_002498-T1	N	N	GH18	N	1
EC986|EC986_004870-T1	N	N	CBM20	N	1
EC986|EC986_004934-T1	N	N	GH47	N	1
EC986|EC986_005225-T1	N	N	GH51	N	1
EC986|EC986_005332-T1	N	N	CE8	N	1
EC986|EC986_005351-T1	N	N	GT29	N	1
EC986|EC986_005363-T1	N	N	GH76	N	1
EC986|EC986_005599-T1	N	N	GT29	N	1
EC986|EC986_006106-T1	N	N	AA4	N	1
EC986|EC986_006154-T1	N	N	CBM50	N	1
EC986|EC986_006156-T1	N	N	GT39	N	1
EC986|EC986_006529-T1	N	N	GH125	N	1
EC986|EC986_006777-T1	N	N	GT29	N	1
EC986|EC986_006925-T1	N	N	GT22	N	1
EC986|EC986_007222-T1	N	N	GT29	N	1
EC986|EC986_007701-T1	N	N	GH37	N	1
EC986|EC986_009440-T1	N	N	GT95	N	1
EC986|EC986_009466-T1	N	N	GT2	N	1
EC986|EC986_010000-T1	N	N	GT2	N	1
EC986|EC986_010343-T1	N	N	GT29	N	1
EC986|EC986_011053-T1	N	N	GT8	N	1
EC986|EC986_011238-T1	N	N	GT7	N	1
EC986|EC986_011264-T1	N	N	GH51	N	1
EC986|EC986_012413-T1	N	N	CBM50	N	1
EC986|EC986_013701-T1	N	N	GH31	N	1
EC986|EC986_013740-T1	N	N	GH55	N	1
EC986|EC986_013760-T1	N	N	GH47	N	1
EC986|EC986_013926-T1	N	N	GH19	N	1
EC986|EC986_014228-T1	N	N	GH0	N	1
EC986|EC986_014395-T1	N	N	GT13	N	1
EC986|EC986_016029-T1	N	N	GH43_30	N	1
EC986|EC986_016155-T1	N	N	GH18	N	1
