# BUSCO version is: 5.4.4 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
36610at4751	Complete	Conco1|scaffold_308	8539	11880	+	301.6	426	https://www.orthodb.org/v10?query=36610at4751	Tubulin-specific chaperone D
37028at4751	Complete	Conco1|scaffold_43	80706	83209	-	825.8	605	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37573at4751	Complete	Conco1|scaffold_157	62069	65905	-	831.5	502	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37642at4751	Complete	Conco1|scaffold_167	55145	59440	-	183.8	316	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
38031at4751	Complete	Conco1|scaffold_26	164751	169191	-	249.3	449	https://www.orthodb.org/v10?query=38031at4751	Cap binding protein
38184at4751	Missing
39833at4751	Complete	Conco1|scaffold_48	96607	100243	-	353.3	502	https://www.orthodb.org/v10?query=39833at4751	WD40-repeat-containing domain
43842at4751	Complete	Conco1|scaffold_405	8908	14261	-	166.4	489	https://www.orthodb.org/v10?query=43842at4751	Armadillo-type fold
46090at4751	Missing
46098at4751	Complete	Conco1|scaffold_82	58692	61788	+	348.9	724	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46119at4751	Missing
46666at4751	Complete	Conco1|scaffold_264	34806	39774	-	649.0	700	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46752at4751	Complete	Conco1|scaffold_155	35055	38040	+	657.2	775	https://www.orthodb.org/v10?query=46752at4751	GPI ethanolamine phosphate transferase 3
46918at4751	Complete	Conco1|scaffold_84	44835	48829	+	382.6	463	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
47592at4751	Complete	Conco1|scaffold_1	471375	473806	-	694.0	657	https://www.orthodb.org/v10?query=47592at4751	Eukaryotic translation initiation factor 3 subunit C
48708at4751	Complete	Conco1|scaffold_186	56979	60362	-	1101.9	839	https://www.orthodb.org/v10?query=48708at4751	Leucyl-tRNA synthetase
49476at4751	Missing
49967at4751	Complete	Conco1|scaffold_1	162771	165530	+	716.7	585	https://www.orthodb.org/v10?query=49967at4751	Vacuole morphology and inheritance protein 14
50786at4751	Duplicated	Conco1|scaffold_491	4692	6986	+	471.5	492	https://www.orthodb.org/v10?query=50786at4751	Eukaryotic translation initiation factor 3 subunit B
50786at4751	Duplicated	Conco1|scaffold_134	74041	76343	+	482.4	494	https://www.orthodb.org/v10?query=50786at4751	Eukaryotic translation initiation factor 3 subunit B
50835at4751	Complete	Conco1|scaffold_10	67599	70592	+	877.6	636	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Complete	Conco1|scaffold_265	873	4158	-	507.5	441	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52909at4751	Complete	Conco1|scaffold_125	44056	46732	-	718.7	641	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Fragmented	Conco1|scaffold_227	5483	10539	-	471.5	494	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Complete	Conco1|scaffold_126	71777	74768	+	833.4	729	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Complete	Conco1|scaffold_42	89353	91880	+	482.3	449	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Missing
56432at4751	Complete	Conco1|scaffold_23	202820	205825	-	128.8	425	https://www.orthodb.org/v10?query=56432at4751	putative exocyst complex component sec8
56729at4751	Complete	Conco1|scaffold_77	89465	92439	+	866.4	736	https://www.orthodb.org/v10?query=56729at4751	Coatomer subunit beta
57081at4751	Complete	Conco1|scaffold_6	281308	284955	-	988.6	674	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Complete	Conco1|scaffold_10	223742	227498	+	200.1	648	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Complete	Conco1|scaffold_19	85334	87859	-	532.3	584	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Complete	Conco1|scaffold_3	441734	445023	+	225.4	307	https://www.orthodb.org/v10?query=61411at4751	WD40-repeat-containing domain
61438at4751	Complete	Conco1|scaffold_218	15857	19153	+	471.2	622	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61857at4751	Missing
62846at4751	Complete	Conco1|scaffold_34	73213	75609	-	346.0	423	https://www.orthodb.org/v10?query=62846at4751	Ribosome biogenesis protein tsr1
63635at4751	Complete	Conco1|scaffold_13	92647	98658	+	705.7	701	https://www.orthodb.org/v10?query=63635at4751	AP-2 complex subunit alpha
63838at4751	Complete	Conco1|scaffold_231	30208	32738	+	292.8	390	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
64002at4751	Complete	Conco1|scaffold_115	39093	42724	-	574.3	645	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Complete	Conco1|scaffold_29	160001	162151	-	774.1	513	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Complete	Conco1|scaffold_7	142533	145411	-	466.0	491	https://www.orthodb.org/v10?query=65334at4751	WD40-repeat-containing domain
65499at4751	Complete	Conco1|scaffold_122	61842	66568	-	560.2	513	https://www.orthodb.org/v10?query=65499at4751	AP-1 complex subunit gamma
66151at4751	Complete	Conco1|scaffold_51	89594	92094	+	373.2	464	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Missing
67399at4751	Complete	Conco1|scaffold_114	47473	51007	-	504.8	384	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Complete	Conco1|scaffold_19	181595	186230	+	243.4	432	https://www.orthodb.org/v10?query=67806at4751	actin-like ATPase domain-containing protein
68466at4751	Complete	Conco1|scaffold_22	22601	26073	-	882.8	791	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Complete	Conco1|scaffold_182	23486	26464	+	147.3	332	https://www.orthodb.org/v10?query=68881at4751	WD40-repeat-containing domain
71039at4751	Complete	Conco1|scaffold_389	2967	6251	-	1036.9	698	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Complete	Conco1|scaffold_166	34361	37078	-	756.5	644	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Complete	Conco1|scaffold_131	76027	83408	+	543.2	479	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Complete	Conco1|scaffold_99	5850	7983	+	627.3	401	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Complete	Conco1|scaffold_40	47288	53187	+	702.1	584	https://www.orthodb.org/v10?query=73771at4751	WD40-repeat-containing domain
75033at4751	Complete	Conco1|scaffold_10	63593	65431	-	374.0	453	https://www.orthodb.org/v10?query=75033at4751	RNA polymerase I-specific transcription initiation factor RRN3
75456at4751	Fragmented	Conco1|scaffold_384	25458	26522	+	44.4	86	https://www.orthodb.org/v10?query=75456at4751	Vps53-like, N-terminal
75463at4751	Complete	Conco1|scaffold_35	123708	126118	-	628.0	577	https://www.orthodb.org/v10?query=75463at4751	Mitochondrial intermediate peptidase
75709at4751	Complete	Conco1|scaffold_31	90211	95482	+	632.7	598	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Missing
76196at4751	Complete	Conco1|scaffold_34	115783	118497	+	534.1	352	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76893at4751	Complete	Conco1|scaffold_44	118645	120522	-	806.2	478	https://www.orthodb.org/v10?query=76893at4751	ATPase, AAA-type, conserved site
76975at4751	Fragmented	Conco1|scaffold_104	401	6191	+	131.3	205	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Complete	Conco1|scaffold_129	62494	64608	+	585.7	476	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78665at4751	Missing
79262at4751	Complete	Conco1|scaffold_42	141911	144330	+	674.8	417	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Complete	Conco1|scaffold_30	91118	93805	-	706.8	447	https://www.orthodb.org/v10?query=79294at4751	Bifunctional purine biosynthesis protein ADE17
79797at4751	Complete	Conco1|scaffold_61	42035	48092	+	492.0	611	https://www.orthodb.org/v10?query=79797at4751	WD40-repeat-containing domain
79988at4751	Complete	Conco1|scaffold_214	34719	36680	-	113.4	230	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
81295at4751	Complete	Conco1|scaffold_12	153748	155991	+	770.5	442	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Complete	Conco1|scaffold_3	456297	462342	+	882.8	1592	https://www.orthodb.org/v10?query=81614at4751	nucleic acid-binding protein
81687at4751	Complete	Conco1|scaffold_155	14258	16003	-	735.7	471	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Fragmented	Conco1|scaffold_5	152724	156293	+	154.1	306	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Missing
85793at4751	Fragmented	Conco1|scaffold_166	49952	58083	+	281.1	481	https://www.orthodb.org/v10?query=85793at4751	cohesin complex subunit SA-1/2
86293at4751	Missing
87251at4751	Complete	Conco1|scaffold_198	37053	40971	+	602.0	815	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Complete	Conco1|scaffold_37	174376	176089	+	865.2	440	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Complete	Conco1|scaffold_20	177285	179279	-	116.9	202	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
91135at4751	Complete	Conco1|scaffold_12	200839	205264	+	215.5	473	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
92267at4751	Complete	Conco1|scaffold_134	55530	57481	+	688.6	511	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Complete	Conco1|scaffold_193	17058	21163	+	184.3	402	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Complete	Conco1|scaffold_148	71016	74712	-	403.0	423	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Missing
95253at4751	Complete	Conco1|scaffold_14	120491	123392	-	287.8	523	https://www.orthodb.org/v10?query=95253at4751	WD40-repeat-containing domain
96633at4751	Complete	Conco1|scaffold_144	5586	8330	-	377.5	561	https://www.orthodb.org/v10?query=96633at4751	Cleavage and polyadenylation specificity factor subunit 2
97141at4751	Missing
98519at4751	Missing
98733at4751	Complete	Conco1|scaffold_31	24190	26612	+	904.2	538	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Complete	Conco1|scaffold_239	18838	21140	+	560.9	416	https://www.orthodb.org/v10?query=98739at4751	Homoaconitase, mitochondrial
100957at4751	Missing
101133at4751	Complete	Conco1|scaffold_66	46177	47725	+	418.2	363	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Missing
103461at4751	Complete	Conco1|scaffold_77	9415	12708	-	777.6	642	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Complete	Conco1|scaffold_51	71269	73977	+	291.0	295	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
104173at4751	Fragmented	Conco1|scaffold_26	168113	174256	-	263.4	302	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104415at4751	Complete	Conco1|scaffold_34	85485	89709	-	258.2	486	https://www.orthodb.org/v10?query=104415at4751	WD40-repeat-containing domain
105401at4751	Complete	Conco1|scaffold_111	32442	34212	-	1020.4	554	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Missing
107136at4751	Complete	Conco1|scaffold_14	141418	144285	+	675.3	538	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Complete	Conco1|scaffold_6	267539	269212	-	581.0	379	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Complete	Conco1|scaffold_24	190472	193840	-	343.4	410	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
111022at4751	Complete	Conco1|scaffold_140	12460	14324	-	289.4	255	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111189at4751	Complete	Conco1|scaffold_386	1	7039	+	625.2	527	https://www.orthodb.org/v10?query=111189at4751	ATP-dependent RNA helicase DBP10
112646at4751	Complete	Conco1|scaffold_129	87955	89648	+	109.1	247	https://www.orthodb.org/v10?query=112646at4751	oligomeric Golgi complex subunit 6
112937at4751	Complete	Conco1|scaffold_274	34869	37563	-	443.3	504	https://www.orthodb.org/v10?query=112937at4751	P-loop containing nucleoside triphosphate hydrolase protein
115993at4751	Complete	Conco1|scaffold_81	57354	59794	-	618.2	480	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
117017at4751	Complete	Conco1|scaffold_87	62896	65629	+	679.3	452	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Complete	Conco1|scaffold_497	6251	7978	-	460.9	512	https://www.orthodb.org/v10?query=118189at4751	WD40-repeat-containing domain
118701at4751	Complete	Conco1|scaffold_163	53430	55679	-	760.0	542	https://www.orthodb.org/v10?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Complete	Conco1|scaffold_42	10104	12813	+	323.5	388	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Complete	Conco1|scaffold_75	124636	127012	+	372.1	477	https://www.orthodb.org/v10?query=122507at4751	WD40-repeat-containing domain
122824at4751	Missing
123228at4751	Complete	Conco1|scaffold_13	42499	46119	-	862.1	773	https://www.orthodb.org/v10?query=123228at4751	Ribosome biogenesis protein BMS1
123277at4751	Missing
123494at4751	Missing
125400at4751	Missing
125935at4751	Complete	Conco1|scaffold_23	41500	43206	+	457.7	402	https://www.orthodb.org/v10?query=125935at4751	tRNA-dihydrouridine(47) synthase 
126037at4751	Complete	Conco1|scaffold_14	83262	85714	+	362.0	373	https://www.orthodb.org/v10?query=126037at4751	SNF2-related, N-terminal domain
126249at4751	Complete	Conco1|scaffold_105	26636	29654	-	520.6	557	https://www.orthodb.org/v10?query=126249at4751	Multiple RNA-binding domain-containing protein 1
126256at4751	Complete	Conco1|scaffold_5	141444	147646	+	441.9	305	https://www.orthodb.org/v10?query=126256at4751	Non-specific serine/threonine protein kinase
126519at4751	Complete	Conco1|scaffold_12	226731	228386	+	633.0	434	https://www.orthodb.org/v10?query=126519at4751	Imidazole glycerol phosphate synthase hisHF
127140at4751	Complete	Conco1|scaffold_126	67505	69175	+	352.5	359	https://www.orthodb.org/v10?query=127140at4751	Protein arginine N-methyltransferase
129160at4751	Complete	Conco1|scaffold_10	124721	128354	+	664.1	449	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129326at4751	Complete	Conco1|scaffold_123	203	3125	-	550.8	699	https://www.orthodb.org/v10?query=129326at4751	Putative nucleolar complex protein 14
129520at4751	Complete	Conco1|scaffold_58	87990	89829	-	566.1	449	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Complete	Conco1|scaffold_551	1	4573	+	304.6	528	https://www.orthodb.org/v10?query=130062at4751	Importin-beta domain-containing protein
130930at4751	Missing
130976at4751	Complete	Conco1|scaffold_197	45670	47614	-	201.1	362	https://www.orthodb.org/v10?query=130976at4751	DNA polymerase alpha subunit B
133954at4751	Missing
135184at4751	Fragmented	Conco1|scaffold_148	30950	33471	-	150.0	180	https://www.orthodb.org/v10?query=135184at4751	Nitrogen permease regulator 2
135652at4751	Complete	Conco1|scaffold_3	383822	385952	+	494.3	364	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
137963at4751	Complete	Conco1|scaffold_125	68859	71184	-	712.4	438	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
138484at4751	Complete	Conco1|scaffold_81	66684	68426	-	142.3	298	https://www.orthodb.org/v10?query=138484at4751	DNA polymerase epsilon subunit
138695at4751	Complete	Conco1|scaffold_123	28141	30221	-	759.5	513	https://www.orthodb.org/v10?query=138695at4751	Nucleolar GTP-binding protein 1
138697at4751	Complete	Conco1|scaffold_4	352993	354534	-	446.0	373	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138833at4751	Complete	Conco1|scaffold_332	19790	22995	+	635.3	487	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
141273at4751	Missing
142357at4751	Missing
142965at4751	Complete	Conco1|scaffold_11	275609	277459	+	195.9	242	https://www.orthodb.org/v10?query=142965at4751	GPI transamidase component GPI16
143414at4751	Missing
145178at4751	Complete	Conco1|scaffold_43	33292	36440	-	73.8	383	https://www.orthodb.org/v10?query=145178at4751	Topoisomerase 1-associated factor 1
145378at4751	Complete	Conco1|scaffold_5	147699	150264	-	347.2	338	https://www.orthodb.org/v10?query=145378at4751	Eukaryotic translation initiation factor 2A
145524at4751	Complete	Conco1|scaffold_109	13717	15821	+	393.7	277	https://www.orthodb.org/v10?query=145524at4751	Nuclear elongation and deformation protein 1
147028at4751	Complete	Conco1|scaffold_78	104446	108434	-	258.8	319	https://www.orthodb.org/v10?query=147028at4751	WD40-repeat-containing domain
148293at4751	Complete	Conco1|scaffold_6	298970	300836	+	790.2	402	https://www.orthodb.org/v10?query=148293at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
150469at4751	Complete	Conco1|scaffold_194	36325	38181	-	518.1	368	https://www.orthodb.org/v10?query=150469at4751	T-complex protein 1 subunit beta
153083at4751	Complete	Conco1|scaffold_49	38134	40474	+	480.6	550	https://www.orthodb.org/v10?query=153083at4751	Ubiquitin carboxyl-terminal hydrolase
154126at4751	Missing
156073at4751	Missing
160044at4751	Complete	Conco1|scaffold_21	33826	35754	+	388.3	353	https://www.orthodb.org/v10?query=160044at4751	Sodium/hydrogen exchanger
160875at4751	Complete	Conco1|scaffold_11	84591	87180	-	424.9	458	https://www.orthodb.org/v10?query=160875at4751	RNA helicase
160940at4751	Complete	Conco1|scaffold_5	375234	377935	+	179.3	224	https://www.orthodb.org/v10?query=160940at4751	Phosphoserine aminotransferase
160995at4751	Complete	Conco1|scaffold_13	250423	252107	-	656.4	384	https://www.orthodb.org/v10?query=160995at4751	Eukaryotic translation initiation factor 2 subunit gamma
161113at4751	Complete	Conco1|scaffold_51	17435	22898	+	294.2	307	https://www.orthodb.org/v10?query=161113at4751	Peptidase M16, N-terminal
163318at4751	Complete	Conco1|scaffold_39	71889	75440	+	162.8	278	https://www.orthodb.org/v10?query=163318at4751	Tetratricopeptide-like helical domain superfamily
165243at4751	Missing
167290at4751	Complete	Conco1|scaffold_229	15051	16848	-	335.5	396	https://www.orthodb.org/v10?query=167290at4751	actin-like ATPase domain-containing protein
167374at4751	Missing
167498at4751	Complete	Conco1|scaffold_58	16016	18351	-	498.1	422	https://www.orthodb.org/v10?query=167498at4751	Signal recognition particle 54 kDa protein
168092at4751	Missing
168489at4751	Complete	Conco1|scaffold_27	89270	91490	+	383.6	499	https://www.orthodb.org/v10?query=168489at4751	Vacuolar import/degradation, Vid27-related
169381at4751	Missing
170297at4751	Complete	Conco1|scaffold_40	44781	46510	-	671.6	484	https://www.orthodb.org/v10?query=170297at4751	26S proteasome non-ATPase regulatory subunit 3
170401at4751	Complete	Conco1|scaffold_1	166408	172713	-	166.5	502	https://www.orthodb.org/v10?query=170401at4751	Zinc finger, RING/FYVE/PHD-type
170904at4751	Complete	Conco1|scaffold_55	70753	74300	-	585.9	907	https://www.orthodb.org/v10?query=170904at4751	P-loop containing nucleoside triphosphate hydrolase protein
171181at4751	Missing
171238at4751	Complete	Conco1|scaffold_56	27873	29532	+	425.2	318	https://www.orthodb.org/v10?query=171238at4751	Succinate--CoA ligase 
172113at4751	Complete	Conco1|scaffold_382	3159	4653	-	533.8	319	https://www.orthodb.org/v10?query=172113at4751	Eukaryotic peptide chain release factor subunit 1
172363at4751	Complete	Conco1|scaffold_125	41138	43730	+	299.6	483	https://www.orthodb.org/v10?query=172363at4751	Armadillo-type fold
172966at4751	Complete	Conco1|scaffold_257	36704	41210	+	492.8	357	https://www.orthodb.org/v10?query=172966at4751	polyubiquitin-tagged protein recognition complex, Npl4 component
173428at4751	Missing
173995at4751	Complete	Conco1|scaffold_18	169832	171078	-	282.3	299	https://www.orthodb.org/v10?query=173995at4751	Probable cytosolic iron-sulfur protein assembly protein 1
