# BUSCO version is: 5.4.4 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
917326at2759	Complete	k141_1442177	550	2403	-	400.1	433
918816at2759	Missing
919955at2759	Complete	k141_171109	2657	4031	+	236.1	264
923657at2759	Fragmented	k141_37075	825	1894	+	104.5	129
924753at2759	Complete	k141_682865	1	1988	+	211.0	224
931188at2759	Complete	k141_1744462	1	1453	-	288.5	258
937275at2759	Complete	k141_1939297	1464	2678	-	80.1	87
937686at2759	Missing
939345at2759	Complete	k141_1241100	482	1426	-	101.7	119
944899at2759	Complete	k141_1621016	2	1211	+	358.8	239
946128at2759	Complete	k141_754787	1	1711	-	216.4	338
956854at2759	Missing
973442at2759	Complete	k141_1408343	336	3883	-	108.5	160
974865at2759	Complete	k141_1396789	1	1007	+	212.7	211
975158at2759	Complete	k141_1149706	4186	6650	+	165.3	241
975557at2759	Complete	k141_390011	1319	4047	+	481.2	506
976469at2759	Complete	k141_559216	1209	3320	+	164.5	233
981902at2759	Missing
996662at2759	Complete	k141_462318	4885	6453	-	214.4	189
1001705at2759	Missing
1003258at2759	Complete	k141_719010	2181	3729	-	264.5	274
1010730at2759	Complete	k141_799563	1975	3678	+	425.3	264
1014314at2759	Missing
1018517at2759	Complete	k141_1123290	9964	11039	-	297.2	208
1019762at2759	Missing
1025450at2759	Complete	k141_735981	3670	5654	+	287.7	305
1030907at2759	Missing
1032689at2759	Duplicated	k141_2113778	3243	4401	-	168.5	142
1032689at2759	Duplicated	k141_1409356	1	1090	+	166.4	133
1038775at2759	Complete	k141_128726	2246	3725	+	153.0	198
1041560at2759	Complete	k141_360964	1307	3989	-	219.4	256
1049599at2759	Missing
1051021at2759	Fragmented	k141_996334	1	525	+	71.1	72
1053181at2759	Missing
1057950at2759	Complete	k141_334284	65	2546	+	231.3	234
1065019at2759	Complete	k141_349451	1	1180	+	287.2	232
1076134at2759	Missing
1079130at2759	Complete	k141_1035692	5748	7522	-	310.9	253
1079827at2759	Duplicated	k141_1673267	1079	2235	+	373.8	223
1079827at2759	Duplicated	k141_2095599	610	1571	-	375.5	223
1085752at2759	Complete	k141_1151997	3941	5448	-	158.8	275
1087488at2759	Complete	k141_1235121	1	2064	+	197.8	276
1090038at2759	Fragmented	k141_78561	1	3336	+	59.5	94
1094121at2759	Missing
1096688at2759	Complete	k141_147815	644	2541	-	340.1	211
1106766at2759	Complete	k141_224103	75	2230	-	116.5	177
1107630at2759	Complete	k141_1668433	3611	4517	-	224.0	192
1108845at2759	Complete	k141_275215	9	1928	-	421.2	327
1111142at2759	Complete	k141_586210	3676	5515	-	216.4	240
1112002at2759	Complete	k141_456106	599	4006	+	463.5	544
1115196at2759	Complete	k141_155097	1	1009	-	267.7	197
1128607at2759	Complete	k141_793505	1623	2854	-	353.0	256
1129824at2759	Complete	k141_524358	1354	2347	+	97.4	129
1138059at2759	Complete	k141_1766779	3771	5151	-	305.6	210
1157302at2759	Complete	k141_1028528	2	929	+	373.9	200
1161199at2759	Complete	k141_833474	2333	3411	-	94.1	178
1173229at2759	Complete	k141_397012	3582	4909	+	141.2	192
1178688at2759	Complete	k141_246927	2699	4158	-	97.2	140
1182451at2759	Complete	k141_241390	2351	6710	-	111.5	139
1193442at2759	Complete	k141_1037891	2600	4424	-	327.3	290
1194691at2759	Fragmented	k141_1103681	1	1027	+	298.3	233
1194797at2759	Missing
1197019at2759	Complete	k141_1994020	1566	2278	-	120.1	137
1200489at2759	Complete	k141_485707	600	1908	+	119.6	106
1217666at2759	Complete	k141_471006	1514	2488	+	235.6	172
1220881at2759	Fragmented	k141_1670737	1	901	+	52.9	54
1222562at2759	Complete	k141_1849862	2505	4732	-	163.1	115
1223488at2759	Complete	k141_1047749	2545	3230	+	77.6	132
1228942at2759	Complete	k141_584993	2017	3066	-	204.4	163
1233814at2759	Complete	k141_2191485	2956	4235	+	239.3	154
1236198at2759	Complete	k141_1881549	8271	9454	-	186.8	119
1247641at2759	Complete	k141_640448	3408	5380	-	135.5	178
1248958at2759	Complete	k141_406716	483	4166	+	464.3	615
1249159at2759	Complete	k141_353519	2204	4200	-	70.4	134
1251252at2759	Complete	k141_1791234	4909	6018	+	69.0	81
1257440at2759	Complete	k141_1259160	1050	2062	+	172.2	146
1258856at2759	Complete	k141_104088	1	2676	+	447.5	506
1259741at2759	Fragmented	k141_1986314	1	556	+	50.8	69
1260807at2759	Complete	k141_676999	1610	2734	+	269.2	220
1264469at2759	Missing
1266231at2759	Complete	k141_1150403	510	1433	+	279.1	187
1269244at2759	Missing
1269649at2759	Duplicated	k141_1111699	3096	4199	+	276.6	166
1269649at2759	Duplicated	k141_121164	2620	3491	+	279.1	165
1275837at2759	Complete	k141_1694710	2911	3967	-	358.7	243
1284731at2759	Duplicated	k141_1615063	631	2099	+	110.3	139
1284731at2759	Duplicated	k141_322711	596	1657	-	95.6	139
1287094at2759	Complete	k141_2070640	1931	4496	-	39.0	124
1287401at2759	Missing
1291729at2759	Missing
1304061at2759	Complete	k141_408827	89	1974	+	140.5	136
1309031at2759	Complete	k141_2198522	786	3268	-	173.8	295
1312453at2759	Complete	k141_966595	1396	6628	-	564.1	608
1314980at2759	Complete	k141_333569	5525	8756	-	369.7	475
1322299at2759	Complete	k141_970453	22	1030	-	300.6	252
1322642at2759	Complete	k141_1585909	268	1160	+	180.7	156
1323575at2759	Complete	k141_22913	2104	3509	-	145.4	112
1324510at2759	Complete	k141_935008	112	2275	-	286.5	275
1338131at2759	Complete	k141_2081654	1826	2577	-	258.9	140
1339553at2759	Fragmented	k141_1403921	1	2541	+	107.2	162
1342242at2759	Complete	k141_1892340	879	2671	-	175.4	170
1346165at2759	Complete	k141_1044531	1585	3677	-	285.9	252
1346432at2759	Complete	k141_1708107	1129	1890	+	115.2	194
1348942at2759	Fragmented	k141_1746572	49	1731	-	33.1	64
1355894at2759	Complete	k141_988624	1956	2513	-	74.5	133
1358374at2759	Complete	k141_45558	11312	12471	+	158.3	164
1364586at2759	Missing
1370285at2759	Complete	k141_327833	266	2351	-	98.6	355
1370304at2759	Complete	k141_1119066	1035	3371	+	153.8	418
1377237at2759	Complete	k141_214464	2884	4395	-	125.6	138
1379600at2759	Complete	k141_981077	2181	5195	+	177.6	437
1380409at2759	Fragmented	k141_115324	556	1077	-	88.5	88
1382842at2759	Complete	k141_695188	510	1514	-	106.3	119
1395649at2759	Missing
1398309at2759	Complete	k141_489544	1	1020	-	66.9	98
1404162at2759	Complete	k141_987262	530	2732	-	132.8	186
1405073at2759	Complete	k141_638599	521	1822	-	231.6	158
1405146at2759	Missing
1407446at2759	Complete	k141_799442	3904	4696	-	44.6	77
1421503at2759	Complete	k141_1259673	57	973	-	188.8	110
1423847at2759	Complete	k141_1433035	816	3179	+	281.4	270
1426075at2759	Missing
1428265at2759	Fragmented	k141_16671	1	888	+	94.8	130
1428854at2759	Complete	k141_1072191	2	1908	+	403.9	372
1430056at2759	Missing
1432328at2759	Complete	k141_786171	502	1672	+	254.8	180
1434266at2759	Complete	k141_184779	2009	2931	-	132.8	158
1440961at2759	Fragmented	k141_2088618	31	1200	+	26.7	47
1441854at2759	Complete	k141_1703316	650	1941	-	237.6	227
1442062at2759	Complete	k141_12359	1612	3048	-	113.2	195
1445102at2759	Missing
1450538at2759	Missing
1454155at2759	Complete	k141_1085805	3563	5168	+	83.1	119
1455730at2759	Fragmented	k141_647537	1	2586	-	186.4	213
1459797at2759	Complete	k141_207819	2606	3428	+	58.3	96
1474000at2759	Fragmented	k141_1209253	364	1480	+	73.7	84
1479417at2759	Complete	k141_1196265	8672	11326	+	274.6	176
1488235at2759	Complete	k141_1449789	2981	3581	-	164.4	138
1488436at2759	Duplicated	k141_12319	2455	2896	+	105.1	62
1488436at2759	Duplicated	k141_20127	1417	2492	+	100.4	62
1490022at2759	Complete	k141_635397	7	1023	-	176.9	169
1504863at2759	Missing
1513531at2759	Complete	k141_773609	1	667	-	223.2	157
1525971at2759	Complete	k141_863202	1303	1923	-	102.7	79
1526152at2759	Complete	k141_773947	2605	3093	+	71.4	84
1530008at2759	Complete	k141_237429	11982	13024	+	132.2	86
1538526at2759	Complete	k141_575210	76	4152	+	96.7	94
1545004at2759	Missing
1552706at2759	Complete	k141_899853	1343	3767	-	89.4	88
1558822at2759	Duplicated	k141_128447	3065	3724	-	119.0	66
1558822at2759	Duplicated	k141_1880471	264	996	+	102.2	61
1563319at2759	Missing
1567796at2759	Missing
1575179at2759	Missing
1576404at2759	Complete	k141_877740	297	1159	+	144.4	161
1588798at2759	Complete	k141_160890	3426	4415	+	108.9	171
1593937at2759	Missing
1617752at2759	Complete	k141_672138	453	1034	-	111.7	94
1620056at2759	Complete	k141_2204792	6788	7401	-	36.9	87
1623701at2759	Complete	k141_695684	2871	5650	+	112.3	95
1626636at2759	Complete	k141_1505682	4054	6734	-	93.1	113
1633672at2759	Complete	k141_1789396	1901	3100	+	151.5	82
1645187at2759	Complete	k141_618548	4928	5840	-	48.7	40
