# BUSCO version is: 5.2.2 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
12258at4751	Complete	Chr28	11074426	11078538	+	1409.2	981	https://www.orthodb.org/v10?query=12258at4751	Phosphoribosylformylglycinamidine synthase
12812at4751	Complete	Chr17	22303428	22307580	+	258.2	378	https://www.orthodb.org/v10?query=12812at4751	WD40/YVTN repeat-like-containing domain superfamily
12959at4751	Missing
13224at4751	Fragmented	Chr04	18435909	18437870	-	99.4	338	https://www.orthodb.org/v10?query=13224at4751	Nucleoporin, Nup133/Nup155-like, N-terminal
13605at4751	Complete	Chr04	14202089	14206780	+	511.7	1128	https://www.orthodb.org/v10?query=13605at4751	clathrin-coated vesicle protein
14295at4751	Duplicated	Chr06	12499769	12503169	+	1310.8	831	https://www.orthodb.org/v10?query=14295at4751	Carbamoyl-phosphate synthase arginine-specific large chain
14295at4751	Duplicated	Chr07	24956739	24962363	+	1141.7	814	https://www.orthodb.org/v10?query=14295at4751	Carbamoyl-phosphate synthase arginine-specific large chain
14441at4751	Complete	Chr04	8288072	8293302	-	1626.1	1316	https://www.orthodb.org/v10?query=14441at4751	DNA-directed RNA polymerase subunit
14523at4751	Complete	Chr14	2036376	2039483	+	855.9	772	https://www.orthodb.org/v10?query=14523at4751	Exportin-1
14793at4751	Complete	Chr06	14212356	14215244	-	257.9	634	https://www.orthodb.org/v10?query=14793at4751	Nucleoporin Pom152
14986at4751	Complete	Chr02	37702703	37705510	-	799.4	716	https://www.orthodb.org/v10?query=14986at4751	DNA-directed RNA polymerase
17174at4751	Complete	Chr04	16192246	16195056	+	757.2	617	https://www.orthodb.org/v10?query=17174at4751	DNA polymerase gamma
18809at4751	Complete	Chr10	29961862	29965255	-	164.3	397	https://www.orthodb.org/v10?query=18809at4751	RIC1-domain-containing protein
20600at4751	Complete	Chr11	8111794	8114619	+	1229.7	773	https://www.orthodb.org/v10?query=20600at4751	glycine dehydrogenase
20952at4751	Missing
21651at4751	Complete	Chr01	105161530	105165048	-	808.1	653	https://www.orthodb.org/v10?query=21651at4751	DNA topoisomerase 2
21689at4751	Complete	Chr19	9466134	9468524	+	557.5	584	https://www.orthodb.org/v10?query=21689at4751	WD40 repeat
22982at4751	Complete	Chr24	12566237	12569471	+	1230.1	832	https://www.orthodb.org/v10?query=22982at4751	isoleucine-tRNA ligase
22992at4751	Complete	Chr06	15297646	15300347	+	225.0	406	https://www.orthodb.org/v10?query=22992at4751	WD40/YVTN repeat-like-containing domain superfamily
23198at4751	Complete	Chr03	19731816	19736012	+	1466.9	1102	https://www.orthodb.org/v10?query=23198at4751	Glycogen debranching enzyme
23856at4751	Complete	Chr16	24968798	24972283	+	604.1	873	https://www.orthodb.org/v10?query=23856at4751	Transcription elongation factor Spt6
24198at4751	Fragmented	Chr07	11512457	11514885	+	225.7	523	https://www.orthodb.org/v10?query=24198at4751	Armadillo-type fold
25020at4751	Complete	Chr02	11643434	11646599	+	600.4	576	https://www.orthodb.org/v10?query=25020at4751	Condensin complex subunit 1
25161at4751	Missing
26329at4751	Complete	Chr14	2329438	2333053	-	1357.6	954	https://www.orthodb.org/v10?query=26329at4751	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
27008at4751	Missing
29512at4751	Missing
31256at4751	Missing
31324at4751	Complete	Chr22	23095720	23098833	+	473.4	644	https://www.orthodb.org/v10?query=31324at4751	Nrap protein
32164at4751	Complete	Chr13	18228195	18230213	+	482.1	555	https://www.orthodb.org/v10?query=32164at4751	Importin beta-1 subunit
33984at4751	Complete	Chr09	19646918	19649517	-	786.8	652	https://www.orthodb.org/v10?query=33984at4751	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
34223at4751	Fragmented	Chr19	11160146	11163058	+	125.0	405	https://www.orthodb.org/v10?query=34223at4751	Nucleoporin, Nup133/Nup155-like, C-terminal
34706at4751	Complete	Chr05	29110371	29113506	+	576.6	713	https://www.orthodb.org/v10?query=34706at4751	MIF4G-like domain superfamily
34830at4751	Fragmented	Chr04	8748850	8751564	-	630.2	566	https://www.orthodb.org/v10?query=34830at4751	Elongator complex protein 1
36610at4751	Complete	Chr25	19707150	19710399	-	366.4	640	https://www.orthodb.org/v10?query=36610at4751	Tubulin-specific chaperone D
37028at4751	Complete	Chr20	18591059	18593353	-	832.6	605	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37573at4751	Duplicated	Chr29	12240172	12242506	-	809.2	503	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37573at4751	Duplicated	Chr12	28897929	28900369	+	788.6	494	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37642at4751	Complete	Chr03	44585050	44587461	+	225.7	372	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
38031at4751	Missing
38184at4751	Complete	Chr07	18815452	18818175	+	567.5	533	https://www.orthodb.org/v10?query=38184at4751	AP-3 complex subunit delta
39833at4751	Complete	Chr02	6945819	6948645	+	380.9	462	https://www.orthodb.org/v10?query=39833at4751	WD40-repeat-containing domain
43842at4751	Fragmented	Chr03	22575498	22575780	+	86.1	70	https://www.orthodb.org/v10?query=43842at4751	Armadillo-type fold
46090at4751	Fragmented	Chr03	53592414	53595047	+	339.9	420	https://www.orthodb.org/v10?query=46090at4751	ARM repeat-containing protein
46098at4751	Complete	Chr17	23232664	23236000	-	940.2	741	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46119at4751	Missing
46666at4751	Complete	Chr03	4064632	4068813	-	742.0	921	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46752at4751	Complete	Chr01	27864040	27867288	+	603.7	751	https://www.orthodb.org/v10?query=46752at4751	GPI ethanolamine phosphate transferase 3
46918at4751	Complete	Chr01	28304658	28307111	-	384.0	462	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
47592at4751	Complete	Chr12	33216778	33219124	-	589.9	507	https://www.orthodb.org/v10?query=47592at4751	Eukaryotic translation initiation factor 3 subunit C
48708at4751	Complete	Chr25	20192500	20195588	-	1109.1	831	https://www.orthodb.org/v10?query=48708at4751	Leucyl-tRNA synthetase
49476at4751	Complete	Chr07	19990242	19992203	+	547.3	470	https://www.orthodb.org/v10?query=49476at4751	Dynamin, GTPase domain
49967at4751	Complete	Chr22	8124932	8128001	+	728.0	594	https://www.orthodb.org/v10?query=49967at4751	Vacuole morphology and inheritance protein 14
50786at4751	Complete	Chr24	22402719	22404998	+	495.8	492	https://www.orthodb.org/v10?query=50786at4751	Eukaryotic translation initiation factor 3 subunit B
50835at4751	Duplicated	Chr12	28308179	28311745	-	846.8	646	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
50835at4751	Duplicated	Chr15	10338391	10341386	-	787.5	620	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Complete	Chr14	32091637	32094210	+	504.3	478	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52909at4751	Complete	Chr06	23741295	23744230	-	717.8	651	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Fragmented	Chr05	33611442	33613889	-	670.2	473	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Complete	Chr07	2354480	2357391	+	854.6	698	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Complete	Chr22	21155234	21157865	-	427.1	341	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Complete	Chr12	669495	671279	-	263.1	393	https://www.orthodb.org/v10?query=56395at4751	Spindle pole body component
56432at4751	Complete	Chr08	29847898	29851331	-	237.4	495	https://www.orthodb.org/v10?query=56432at4751	putative exocyst complex component sec8
56729at4751	Complete	Chr18	10530894	10533857	-	812.7	759	https://www.orthodb.org/v10?query=56729at4751	Coatomer subunit beta
57081at4751	Complete	Chr01	150453574	150457119	+	991.5	694	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Complete	Chr01	136297610	136301272	+	219.5	581	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Complete	Chr10	16061085	16063642	+	622.4	588	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Duplicated	Chr21	7788902	7790940	+	190.9	261	https://www.orthodb.org/v10?query=61411at4751	WD40-repeat-containing domain
61411at4751	Duplicated	Chr18	20641454	20642305	-	164.8	350	https://www.orthodb.org/v10?query=61411at4751	WD40-repeat-containing domain
61438at4751	Complete	Chr04	12141438	12144780	-	519.6	616	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61857at4751	Complete	Chr13	772908	774722	-	126.4	448	https://www.orthodb.org/v10?query=61857at4751	Exocyst complex protein EXO70
62846at4751	Complete	Chr16	9503626	9506477	+	363.7	450	https://www.orthodb.org/v10?query=62846at4751	Ribosome biogenesis protein tsr1
63635at4751	Complete	Chr07	23481130	23484150	+	687.8	705	https://www.orthodb.org/v10?query=63635at4751	AP-2 complex subunit alpha
63838at4751	Complete	Chr29	11350139	11352100	+	273.1	342	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
64002at4751	Complete	Chr21	12368727	12372220	-	541.2	489	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Complete	Chr06	27824203	27826334	-	802.3	520	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Complete	Chr27	4494970	4497231	+	465.9	502	https://www.orthodb.org/v10?query=65334at4751	WD40-repeat-containing domain
65499at4751	Complete	Chr28	13996545	13998272	+	554.0	435	https://www.orthodb.org/v10?query=65499at4751	AP-1 complex subunit gamma
66151at4751	Complete	Chr03	39382737	39384942	-	368.7	449	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Missing
67399at4751	Complete	Chr19	27811999	27814917	-	537.0	481	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Fragmented	Chr07	12174172	12176738	+	230.5	340	https://www.orthodb.org/v10?query=67806at4751	actin-like ATPase domain-containing protein
68466at4751	Complete	Chr02	125857207	125859487	+	884.1	663	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Missing
71039at4751	Complete	Chr25	14187629	14191080	-	1039.9	710	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Complete	Chr21	20679233	20681848	-	663.7	613	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Complete	Chr17	2631204	2633466	-	600.8	452	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Complete	Chr04	35698006	35699771	-	520.3	359	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Complete	Chr01	34361795	34364198	-	696.6	561	https://www.orthodb.org/v10?query=73771at4751	WD40-repeat-containing domain
75033at4751	Complete	Chr12	12521559	12523119	-	354.4	407	https://www.orthodb.org/v10?query=75033at4751	RNA polymerase I-specific transcription initiation factor RRN3
75456at4751	Complete	Chr15	23156347	23158092	-	88.3	325	https://www.orthodb.org/v10?query=75456at4751	Vps53-like, N-terminal
75463at4751	Complete	Chr11	16660888	16663466	-	624.0	578	https://www.orthodb.org/v10?query=75463at4751	Mitochondrial intermediate peptidase
75709at4751	Complete	Chr09	26862400	26866477	-	837.5	730	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Complete	Chr08	20286338	20288826	-	531.0	468	https://www.orthodb.org/v10?query=75976at4751	Calcium permease family membrane transporter
76196at4751	Complete	Chr14	15829648	15832371	-	523.7	351	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76893at4751	Complete	Chr08	8999088	9000941	+	817.9	460	https://www.orthodb.org/v10?query=76893at4751	ATPase, AAA-type, conserved site
76975at4751	Complete	Chr09	30541592	30544040	-	174.9	397	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Complete	Chr08	30943982	30946049	-	565.2	489	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78665at4751	Complete	Chr24	20590417	20592363	-	268.6	415	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
79262at4751	Complete	Chr13	20019276	20021251	+	788.5	491	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Complete	Chr01	14581836	14583921	+	624.9	466	https://www.orthodb.org/v10?query=79294at4751	Bifunctional purine biosynthesis protein ADE17
79797at4751	Missing
79988at4751	Fragmented	Chr02	82862850	82863834	+	105.1	148	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
81295at4751	Complete	Chr01	120313924	120316203	+	758.8	441	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Missing
81687at4751	Complete	Chr02	11536318	11538099	+	744.2	475	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Fragmented	Chr03	1896382	1898491	-	185.1	394	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Complete	Chr02	44431837	44433524	+	221.3	175	https://www.orthodb.org/v10?query=84829at4751	DUF747-domain-containing protein
85793at4751	Fragmented	Chr15	22052901	22054012	-	141.4	209	https://www.orthodb.org/v10?query=85793at4751	cohesin complex subunit SA-1/2
86293at4751	Complete	Chr26	16934280	16935656	-	107.0	306	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
87251at4751	Fragmented	Chr01	17238077	17240829	+	508.0	591	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Complete	Chr01	23054882	23056596	+	852.5	442	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Complete	Chr05	46366461	46368730	-	130.5	211	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
91135at4751	Complete	Chr06	34789675	34791667	-	207.3	338	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
92267at4751	Complete	Chr08	25985272	25987640	-	708.9	511	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Complete	Chr02	53436190	53437840	+	289.2	313	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Complete	Chr18	17477147	17478903	-	375.7	369	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Complete	Chr27	1067734	1069758	+	800.4	520	https://www.orthodb.org/v10?query=94628at4751	DNA helicase
95253at4751	Missing
96633at4751	Complete	Chr16	28891214	28894380	+	442.3	600	https://www.orthodb.org/v10?query=96633at4751	Cleavage and polyadenylation specificity factor subunit 2
97141at4751	Missing
98519at4751	Fragmented	Chr06	6600106	6601560	+	101.1	217	https://www.orthodb.org/v10?query=98519at4751	Symplekin/Pta1
98733at4751	Complete	Chr09	7070694	7073022	+	870.6	557	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Complete	Chr23	13456761	13459008	+	532.5	413	https://www.orthodb.org/v10?query=98739at4751	Homoaconitase, mitochondrial
100957at4751	Missing
101133at4751	Complete	Chr07	39097593	39099092	-	401.3	363	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Complete	Chr21	14580566	14582765	-	567.8	523	https://www.orthodb.org/v10?query=103183at4751	DNA repair protein
103461at4751	Complete	Chr19	23383543	23386389	+	770.4	679	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Complete	Chr01	18869820	18871104	+	283.9	292	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
104173at4751	Fragmented	Chr14	30696840	30698498	+	322.3	379	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104415at4751	Complete	Chr12	1622054	1624005	-	266.2	369	https://www.orthodb.org/v10?query=104415at4751	WD40-repeat-containing domain
105401at4751	Complete	Chr12	15399161	15400908	+	1013.9	557	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Complete	Chr07	35165448	35171462	-	490.9	858	https://www.orthodb.org/v10?query=106281at4751	endosomal peripheral membrane protein
107136at4751	Complete	Chr14	17538686	17541566	+	703.9	572	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Complete	Chr01	50436345	50438015	+	608.4	413	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Complete	Chr15	9799096	9801560	+	255.8	383	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
111022at4751	Fragmented	Chr08	13218616	13219570	-	115.4	136	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111189at4751	Complete	Chr05	34138585	34140886	+	623.8	520	https://www.orthodb.org/v10?query=111189at4751	ATP-dependent RNA helicase DBP10
112646at4751	Fragmented	Chr01	66642711	66643868	+	91.9	166	https://www.orthodb.org/v10?query=112646at4751	oligomeric Golgi complex subunit 6
112937at4751	Fragmented	Chr02	30056435	30058109	-	416.8	361	https://www.orthodb.org/v10?query=112937at4751	P-loop containing nucleoside triphosphate hydrolase protein
115993at4751	Complete	Chr02	76986000	76988214	+	509.6	445	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
117017at4751	Complete	Chr12	3012966	3014648	+	664.6	453	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Missing
118701at4751	Complete	Chr12	19759005	19761563	+	719.1	611	https://www.orthodb.org/v10?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Fragmented	Chr02	33491478	33492500	+	325.8	302	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Complete	Chr02	76325313	76327124	-	360.2	427	https://www.orthodb.org/v10?query=122507at4751	WD40-repeat-containing domain
122824at4751	Missing
123228at4751	Complete	Chr18	11867227	11870575	+	840.2	729	https://www.orthodb.org/v10?query=123228at4751	Ribosome biogenesis protein BMS1
123277at4751	Complete	Chr12	8834092	8839508	+	945.2	977	https://www.orthodb.org/v10?query=123277at4751	WD40-repeat-containing domain
123494at4751	Complete	Chr16	8763500	8764947	+	289.6	263	https://www.orthodb.org/v10?query=123494at4751	Actin family
125400at4751	Missing
125935at4751	Complete	Chr10	18478266	18479439	+	438.8	337	https://www.orthodb.org/v10?query=125935at4751	tRNA-dihydrouridine(47) synthase 
126037at4751	Missing
126249at4751	Complete	Chr01	705379	707894	-	533.9	510	https://www.orthodb.org/v10?query=126249at4751	Multiple RNA-binding domain-containing protein 1
126256at4751	Complete	Chr16	17631856	17633724	+	473.3	325	https://www.orthodb.org/v10?query=126256at4751	Non-specific serine/threonine protein kinase
126519at4751	Complete	Chr10	33085258	33087097	+	575.6	421	https://www.orthodb.org/v10?query=126519at4751	Imidazole glycerol phosphate synthase hisHF
127140at4751	Complete	Chr09	25014452	25016121	+	323.0	373	https://www.orthodb.org/v10?query=127140at4751	Protein arginine N-methyltransferase
129160at4751	Complete	Chr03	49822903	49824895	+	651.0	448	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129326at4751	Complete	Chr08	31490967	31494025	+	445.1	617	https://www.orthodb.org/v10?query=129326at4751	Putative nucleolar complex protein 14
129520at4751	Complete	Chr29	9756715	9758632	-	577.8	415	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Missing
130930at4751	Complete	Chr06	33777399	33781835	-	424.9	1512	https://www.orthodb.org/v10?query=130930at4751	Nucleoporin Nup186/Nup192/Nup205
130976at4751	Complete	Chr02	26549709	26551034	-	182.3	354	https://www.orthodb.org/v10?query=130976at4751	DNA polymerase alpha subunit B
133954at4751	Missing
135184at4751	Complete	Chr04	43694422	43695573	-	175.5	210	https://www.orthodb.org/v10?query=135184at4751	Nitrogen permease regulator 2
135652at4751	Complete	Chr13	21918675	21920274	+	362.5	343	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
137963at4751	Duplicated	Chr15	22215168	22217604	+	697.2	449	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
137963at4751	Duplicated	Chr23	6849778	6851404	-	690.0	438	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
138484at4751	Fragmented	Chr08	14081857	14082981	+	79.1	179	https://www.orthodb.org/v10?query=138484at4751	DNA polymerase epsilon subunit
138695at4751	Complete	Chr04	41951413	41953492	+	742.5	480	https://www.orthodb.org/v10?query=138695at4751	Nucleolar GTP-binding protein 1
138697at4751	Complete	Chr01	83386283	83388238	-	469.7	376	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138833at4751	Complete	Chr14	12352229	12354324	-	581.2	447	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
141273at4751	Complete	Chr16	26989345	26990935	-	286.2	265	https://www.orthodb.org/v10?query=141273at4751	methionine-tRNA ligase
142357at4751	Complete	Chr01	155544428	155546979	+	494.4	526	https://www.orthodb.org/v10?query=142357at4751	Ribosomal protein S5 domain 2-type fold
142965at4751	Complete	Chr08	14037675	14039113	-	210.4	287	https://www.orthodb.org/v10?query=142965at4751	GPI transamidase component GPI16
143414at4751	Fragmented	Chr26	16269192	16270942	-	155.6	250	https://www.orthodb.org/v10?query=143414at4751	Transcription factor 25
145178at4751	Fragmented	Chr01	43421333	43421641	+	53.3	65	https://www.orthodb.org/v10?query=145178at4751	Topoisomerase 1-associated factor 1
145378at4751	Complete	Chr09	35102907	35104444	-	394.3	397	https://www.orthodb.org/v10?query=145378at4751	Eukaryotic translation initiation factor 2A
145524at4751	Fragmented	Chr01	106066342	106066872	-	261.1	149	https://www.orthodb.org/v10?query=145524at4751	Nuclear elongation and deformation protein 1
147028at4751	Complete	Chr14	19799212	19800576	+	289.3	309	https://www.orthodb.org/v10?query=147028at4751	WD40-repeat-containing domain
148293at4751	Missing
150469at4751	Complete	Chr06	34600418	34602432	-	536.8	361	https://www.orthodb.org/v10?query=150469at4751	T-complex protein 1 subunit beta
153083at4751	Complete	Chr09	3840084	3841916	-	526.4	500	https://www.orthodb.org/v10?query=153083at4751	Ubiquitin carboxyl-terminal hydrolase
154126at4751	Missing
156073at4751	Fragmented	Chr06	855405	856781	+	100.7	135	https://www.orthodb.org/v10?query=156073at4751	Zinc finger, RING-type
160044at4751	Complete	Chr08	22012204	22013785	+	388.6	349	https://www.orthodb.org/v10?query=160044at4751	Sodium/hydrogen exchanger
160875at4751	Complete	Chr01	85555400	85557162	+	423.3	377	https://www.orthodb.org/v10?query=160875at4751	RNA helicase
160940at4751	Complete	Chr11	5385770	5386861	+	145.5	219	https://www.orthodb.org/v10?query=160940at4751	Phosphoserine aminotransferase
160995at4751	Complete	Chr16	21260924	21262802	-	652.8	384	https://www.orthodb.org/v10?query=160995at4751	Eukaryotic translation initiation factor 2 subunit gamma
161113at4751	Complete	Chr15	14328772	14330167	-	276.4	305	https://www.orthodb.org/v10?query=161113at4751	Peptidase M16, N-terminal
163318at4751	Missing
165243at4751	Complete	Chr04	27249967	27251610	-	247.5	277	https://www.orthodb.org/v10?query=165243at4751	General transcription and DNA repair factor IIH
167290at4751	Complete	Chr02	104528619	104530439	+	315.0	392	https://www.orthodb.org/v10?query=167290at4751	actin-like ATPase domain-containing protein
167374at4751	Missing
167498at4751	Complete	Chr04	25284684	25286604	+	498.3	376	https://www.orthodb.org/v10?query=167498at4751	Signal recognition particle 54 kDa protein
168092at4751	Complete	Chr04	2020739	2022524	-	450.8	382	https://www.orthodb.org/v10?query=168092at4751	P-loop containing nucleoside triphosphate hydrolase protein
168489at4751	Fragmented	Chr01	141542450	141543537	-	430.4	313	https://www.orthodb.org/v10?query=168489at4751	Vacuolar import/degradation, Vid27-related
169381at4751	Complete	Chr27	211415	212686	+	261.4	234	https://www.orthodb.org/v10?query=169381at4751	WD40-repeat-containing domain
170297at4751	Complete	Chr05	30334797	30336389	-	558.7	467	https://www.orthodb.org/v10?query=170297at4751	26S proteasome non-ATPase regulatory subunit 3
170401at4751	Fragmented	Chr10	33533885	33534736	-	112.8	139	https://www.orthodb.org/v10?query=170401at4751	Zinc finger, RING/FYVE/PHD-type
170904at4751	Complete	Chr11	13867470	13871201	+	453.6	663	https://www.orthodb.org/v10?query=170904at4751	P-loop containing nucleoside triphosphate hydrolase protein
