Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
DFQ33|DFQ33_002780-T1	AHX26715.1|GT2|	33.5	767	443	16	77	791	35	786	9.39e-112	399
DFQ33|DFQ33_002822-T1	CDS11918.1|CBM43|GH72|	44.4	480	246	11	2	469	5	475	2.46e-133	400
DFQ33|DFQ33_002828-T1	CDS11918.1|CBM43|GH72|	43.2	484	257	11	10	482	12	488	1.19e-131	395
DFQ33|DFQ33_002888-T1	CDS12794.1|GT39|	37.8	955	318	6	71	1024	74	753	1.15e-205	613
DFQ33|DFQ33_002954-T1	CBA03971.1|GT30|	67.3	394	126	2	7	399	4	395	4.68e-182	538
DFQ33|DFQ33_002964-T1	ADK37846.1|GH18|	73.5	294	76	1	32	325	1	292	1.56e-160	462
DFQ33|DFQ33_002966-T1	ADK37846.1|GH18|	55.8	294	128	1	156	449	1	292	9.25e-117	353
DFQ33|DFQ33_003025-T1	CAC9909034.1|GT8|	66.2	370	124	1	20	389	347	715	4.74e-171	499
DFQ33|DFQ33_003052-T1	EAA65303.1|GT0|	45.5	866	448	11	30	884	727	1579	1.26e-238	719
DFQ33|DFQ33_003078-T1	CBX99002.1|GH18|	55.9	299	108	5	1	275	1	299	8.89e-105	326
DFQ33|DFQ33_003094-T1	VWO94258.1|CBM1|GH5_5|	45.2	683	273	16	44	661	400	1046	4.29e-172	523
DFQ33|DFQ33_003156-T1	CBX90546.1|CBM48|GH13_8|	65.4	696	210	5	35	709	26	711	0.0	951
DFQ33|DFQ33_003205-T1	QBQ55243.1|CBM50|	32.2	816	464	18	13	807	10	757	2.69e-108	368
DFQ33|DFQ33_003209-T1	AWP09156.1|GT2|	72.9	236	64	0	3	238	19	254	5.72e-130	371
DFQ33|DFQ33_003235-T1	AWK40335.1|GH6|	38.7	703	408	10	78	766	180	873	8.44e-147	457
DFQ33|DFQ33_003262-T1	ADV22218.1|GT3|	67.3	695	203	8	8	688	3	687	0.0	956
DFQ33|DFQ33_003270-T1	QKX60254.1|GH76|	49.0	764	366	9	184	933	25	778	8.69e-234	699
DFQ33|DFQ33_003366-T1	CCA14548.1|GT2|	53.0	317	145	3	5	319	440	754	3.60e-110	341
DFQ33|DFQ33_003421-T1	QGI79035.1|GH43_30|	73.6	386	101	1	3	387	459	844	1.35e-194	590
DFQ33|DFQ33_003427-T1	QHO50257.1|GH47|	44.2	448	234	8	25	464	123	562	5.19e-117	360
DFQ33|DFQ33_003429-T1	CDS08047.1|GT15|	55.3	331	143	1	32	357	51	381	1.95e-138	403
DFQ33|DFQ33_003446-T1	CDS13004.1|GT20|	51.8	761	351	7	15	766	25	778	5.71e-297	837
DFQ33|DFQ33_003491-T1	AXG41146.1|GH6|	36.7	735	441	8	142	867	162	881	7.53e-151	471
DFQ33|DFQ33_003518-T1	CDS06367.1|GH38|	45.3	1092	541	14	17	1070	25	1098	0.0	1011
DFQ33|DFQ33_003540-T1	BAA01024.1|GT2|2.4.1.16	57.1	757	310	6	78	830	113	858	4.96e-289	823
DFQ33|DFQ33_003545-T1	AAQ72769.1|GH16_2|	47.0	489	236	9	9	491	204	675	2.17e-135	410
DFQ33|DFQ33_003655-T1	CDS06367.1|GH38|	48.1	1036	513	11	18	1044	26	1045	0.0	1027
DFQ33|DFQ33_003676-T1	CDS11918.1|CBM43|GH72|	48.9	448	213	7	17	450	18	463	5.79e-146	431
DFQ33|DFQ33_003678-T1	CDS07484.1|CBM43|GH72|	48.9	466	209	9	16	457	17	477	3.53e-147	437
DFQ33|DFQ33_003847-T1	CDS08031.1|GT2|	44.5	1716	825	32	27	1653	13	1690	0.0	1340
DFQ33|DFQ33_003879-T1	CDS05465.1|GH47|	51.9	495	226	2	20	502	1	495	2.07e-178	525
DFQ33|DFQ33_004032-T1	EAA62683.1|GT20|2.4.1.15	65.2	474	162	1	1	471	1	474	1.08e-239	669
DFQ33|DFQ33_004124-T1	QBQ55243.1|CBM50|	34.1	979	536	24	13	975	4	889	1.87e-146	468
DFQ33|DFQ33_004220-T1	CDS03806.1|GT48|	51.7	1789	789	21	133	1911	177	1900	0.0	1785
DFQ33|DFQ33_004371-T1	QEO24085.1|GH47|	48.5	361	178	3	4	360	839	1195	3.57e-103	334
DFQ33|DFQ33_004417-T1	QIW95080.1|GH47|	22.7	1902	1322	46	13	1821	744	2590	2.31e-108	391
DFQ33|DFQ33_004461-T1	EGX49587.1|GT2|	45.7	1076	510	17	28	1057	103	1150	1.73e-303	887
DFQ33|DFQ33_004543-T1	QDS71450.1|GH47|	61.9	318	112	3	8	322	1044	1355	2.08e-132	415
DFQ33|DFQ33_004550-T1	QDS71450.1|GH47|	50.8	327	143	3	5	330	1044	1353	2.00e-105	342
DFQ33|DFQ33_004612-T1	QHG77622.1|CBM50|	78.8	222	46	1	41	261	56	277	3.85e-125	366
DFQ33|DFQ33_004764-T1	ALU92952.1|CBM51|GH31|	47.3	761	366	15	2	739	6	754	9.59e-236	689
DFQ33|DFQ33_004826-T1	QBQ55251.1|CBM50|	31.4	916	536	19	50	944	30	874	1.38e-106	362
DFQ33|DFQ33_004860-T1	CCA15473.1|GH72|	46.1	425	210	5	6	416	532	951	1.34e-116	367
DFQ33|DFQ33_004892-T1	ADK37846.1|GH18|	73.5	294	76	1	30	323	1	292	3.25e-160	457
DFQ33|DFQ33_004960-T1	APU66165.1|GH18|	69.5	282	84	2	29	310	1	280	8.51e-144	417
DFQ33|DFQ33_005044-T1	QCE13289.1|CE8|	54.4	408	159	5	5	389	408	811	3.45e-135	425
DFQ33|DFQ33_005070-T1	CDS04796.1|CE9|	53.5	432	171	5	11	413	2	432	4.07e-159	459
DFQ33|DFQ33_005091-T1	QKD53806.1|AA3|	36.8	633	325	19	51	623	35	652	1.55e-109	352
DFQ33|DFQ33_005102-T1	QKX56076.1|GH51|	52.8	716	324	8	149	864	894	1595	9.50e-236	711
DFQ33|DFQ33_005162-T1	QCD96124.1|GH20|	40.5	550	292	12	21	544	35	575	4.12e-138	417
DFQ33|DFQ33_005177-T1	CAN65674.1|GH28|	37.7	573	316	11	111	674	89	629	4.55e-111	369
DFQ33|DFQ33_005181-T1	AFK25797.1|GT2|	47.0	836	342	16	428	1209	92	880	9.14e-226	684
DFQ33|DFQ33_005293-T1	AZQ75404.1|GH31|	49.7	588	279	9	104	686	95	670	5.11e-199	585
DFQ33|DFQ33_005300-T1	AHX26715.1|GT2|	34.4	787	428	22	70	789	35	800	1.09e-110	401
DFQ33|DFQ33_005355-T1	QGI58483.1|AA2|	61.1	321	118	6	27	345	26	341	6.39e-128	375
DFQ33|DFQ33_005385-T1	AIT18233.1|GT4|	45.4	489	244	8	10	492	11	482	1.97e-138	412
DFQ33|DFQ33_005423-T1	CDS03326.1|GH47|	50.6	474	217	8	34	498	133	598	9.62e-157	463
DFQ33|DFQ33_005441-T1	AVM55139.1|GH65|	39.8	693	376	16	21	702	696	1358	4.69e-144	459
DFQ33|DFQ33_005510-T1	CDS11918.1|CBM43|GH72|	45.5	479	247	9	17	488	18	489	3.64e-137	410
DFQ33|DFQ33_005595-T1	CDS12794.1|GT39|	44.9	731	377	6	50	774	41	751	2.02e-222	647
DFQ33|DFQ33_005632-T1	AKU79211.1|GH20|	34.7	632	304	15	9	538	6	630	2.77e-121	375
DFQ33|DFQ33_005638-T1	CDS11918.1|CBM43|GH72|	48.7	460	215	8	17	462	18	470	2.40e-145	433
DFQ33|DFQ33_005696-T1	VUW72999.1|AA1|	53.2	613	250	7	145	726	25	631	1.92e-196	595
DFQ33|DFQ33_005708-T1	CDS08390.1|GH31|	45.6	954	480	11	12	945	11	945	1.82e-313	893
DFQ33|DFQ33_005734-T1	CUI24525.1|GH19|	62.7	311	110	2	42	346	18	328	9.14e-121	384
DFQ33|DFQ33_005809-T1	EGX49587.1|GT2|	53.7	998	400	18	141	1115	192	1150	0.0	994
DFQ33|DFQ33_005816-T1	ADK37844.1|GH16_4|	59.2	331	126	6	54	383	1	323	4.20e-146	421
DFQ33|DFQ33_005833-T1	QBQ55243.1|CBM50|	33.4	790	455	19	33	806	23	757	4.27e-111	375
DFQ33|DFQ33_005886-T1	QKX53450.1|GH81|	56.0	384	137	4	36	390	968	1348	3.30e-116	372
DFQ33|DFQ33_005904-T1	CDS04937.1|GH18|	28.9	2955	1833	59	281	3116	321	3127	0.0	1134
DFQ33|DFQ33_005956-T1	QDH20989.1|GH13_5|	48.3	393	200	3	34	425	2	392	6.00e-132	393
DFQ33|DFQ33_005962-T1	CDS03806.1|GT48|	52.9	1733	769	18	98	1808	189	1895	0.0	1784
DFQ33|DFQ33_005964-T1	AYB47554.1|GH13_5|	57.9	477	199	2	3	477	4	480	1.29e-210	595
DFQ33|DFQ33_005972-T1	AWP12516.1|GT29|	40.8	635	342	12	49	678	470	1075	3.50e-136	443
DFQ33|DFQ33_006008-T1	SAM82228.1|GT2|	53.2	849	376	12	665	1505	62	897	7.15e-299	890
DFQ33|DFQ33_006119-T1	AWP04987.1|GT13|	49.8	861	414	9	72	924	75	925	5.77e-295	867
DFQ33|DFQ33_006197-T1	AIT83212.1|GT4|	67.2	302	97	1	7	308	15	314	3.09e-137	411
DFQ33|DFQ33_006261-T1	CDS05746.1|GH5_9|	51.3	427	197	6	83	502	3	425	8.91e-169	488
DFQ33|DFQ33_006262-T1	CDS05746.1|GH5_9|	51.6	430	197	6	92	514	3	428	2.76e-169	489
DFQ33|DFQ33_006491-T1	CED83340.1|GT31|	32.4	996	524	22	250	1111	959	1939	5.07e-135	457
DFQ33|DFQ33_006569-T1	APA13417.1|GT1|	34.4	1214	647	25	120	1217	208	1388	2.26e-215	667
DFQ33|DFQ33_006573-T1	QKX53460.1|AA4|	50.6	403	191	5	18	413	636	1037	3.24e-127	396
DFQ33|DFQ33_006576-T1	VDD19117.1|GT95|	81.6	299	53	2	3	300	78	375	4.33e-163	474
DFQ33|DFQ33_006597-T1	SMR56934.1|GT22|	54.6	531	226	7	9	526	608	1136	4.52e-189	568
DFQ33|DFQ33_006599-T1	CDS07813.1|GH37|	42.3	601	288	11	35	632	33	577	2.15e-163	484
DFQ33|DFQ33_006648-T1	CDS10110.1|GT15|	50.8	321	148	4	69	383	43	359	1.28e-116	349
DFQ33|DFQ33_006650-T1	CDS10110.1|GT15|	52.7	294	135	3	79	371	67	357	6.72e-114	342
DFQ33|DFQ33_006653-T1	CDS10110.1|GT15|	51.3	298	142	2	53	349	67	362	1.05e-113	340
DFQ33|DFQ33_006655-T1	CDS11103.1|GT66|	61.9	737	245	4	4	717	4	727	0.0	928
DFQ33|DFQ33_006815-T1	AWP09643.1|CBM13|GT27|	50.0	392	182	5	14	395	574	961	2.97e-120	380
DFQ33|DFQ33_006832-T1	APU66165.1|GH18|	69.9	282	83	2	29	310	1	280	1.71e-144	419
DFQ33|DFQ33_006845-T1	QKD62991.1|GH12|	35.4	579	365	4	240	818	1094	1663	1.72e-104	359
DFQ33|DFQ33_006969-T1	QBQ55251.1|CBM50|	33.6	891	543	14	15	877	32	901	4.05e-143	456
DFQ33|DFQ33_007069-T1	APF18717.1|GH3|	40.6	736	411	10	35	758	26	747	2.56e-182	544
DFQ33|DFQ33_007074-T1	AVM55139.1|GH65|	38.6	740	390	19	26	751	669	1358	8.02e-153	484
DFQ33|DFQ33_007174-T1	BAA34296.1|GT4|	46.3	454	232	9	1	450	1	446	6.85e-127	380
DFQ33|DFQ33_007378-T1	EAA31326.1|GH71|	45.4	531	271	8	2	521	700	1222	1.63e-137	432
DFQ33|DFQ33_007380-T1	ATZ47545.1|GH5_12|	36.9	734	370	21	16	688	5	706	2.19e-137	428
DFQ33|DFQ33_007482-T1	ADK37844.1|GH16_4|	65.2	322	110	2	55	375	1	321	2.92e-166	472
DFQ33|DFQ33_007635-T1	QKD58853.1|GH18|	57.6	434	173	6	2	425	394	826	2.64e-151	459
DFQ33|DFQ33_007848-T1	AWP04987.1|GT13|	42.1	682	352	13	41	694	80	746	2.14e-176	547
DFQ33|DFQ33_007954-T1	EAA61171.1|AA3|	36.5	633	339	18	44	622	25	648	2.36e-108	345
DFQ33|DFQ33_008043-T1	CCA77894.1|GH13_25|GH133|	45.1	1547	783	19	47	1549	70	1593	0.0	1353
DFQ33|DFQ33_008094-T1	QBS45783.1|GH31|	41.9	697	390	10	54	748	47	730	2.78e-194	573
DFQ33|DFQ33_008176-T1	AIE96983.1|GT7|	33.3	1307	681	32	104	1334	1	1192	4.32e-202	649
DFQ33|DFQ33_008298-T1	CDS05700.1|GT33|	45.2	447	224	12	6	443	53	487	2.06e-116	354
DFQ33|DFQ33_008383-T1	CAN97272.1|GH81|	37.7	660	379	14	53	696	74	717	3.76e-135	419
