Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
Conth1|Conth1_314454	CDS08031.1|GT2|	43.7	1708	850	27	24	1653	13	1687	0.0	1339
Conth1|Conth1_323818	CDS05327.1|GT2|	69.2	458	136	3	1	457	1270	1723	1.32e-212	651
Conth1|Conth1_323970	CDS03326.1|GH47|	50.6	474	217	8	34	498	133	598	9.62e-157	463
Conth1|Conth1_323508	QKD55908.1|GH18|	32.1	847	480	23	306	1110	1393	2186	4.64e-104	367
Conth1|Conth1_323422	BAA19857.1|GT2|2.4.1.16	56.5	772	315	7	67	830	83	841	2.76e-289	823
Conth1|Conth1_288371	CDS08390.1|GH31|	46.6	924	473	10	7	915	27	945	4.80e-316	898
Conth1|Conth1_364259	AIE96983.1|GT7|	30.5	1251	667	32	37	1145	7	1196	4.22e-152	506
Conth1|Conth1_181444	BAA01021.1|CBM19|GH18|3.2.1.14	48.8	432	187	9	9	434	11	414	6.54e-115	352
Conth1|Conth1_313744	CDS05274.1|GT2|	52.2	913	388	15	2	885	75	968	8.08e-303	876
Conth1|Conth1_363769	SVE85332.1|GH9|	46.9	918	460	9	6	907	418	1324	7.78e-109	370
Conth1|Conth1_301907	QBZ54211.1|GH47|	49.7	841	361	13	7	802	631	1454	1.45e-222	672
Conth1|Conth1_324175	CAC9909034.1|GT8|	68.3	391	123	1	11	401	333	722	4.03e-184	533
Conth1|Conth1_363918	AVI60826.1|GT22|	63.3	431	134	8	10	429	583	1000	2.25e-162	510
Conth1|Conth1_364042	CDS05640.1|GH20|	42.8	668	332	8	54	707	27	658	4.31e-176	530
Conth1|Conth1_348257	CAP81259.1|GT24|	34.1	1515	865	38	9	1463	15	1456	4.20e-267	812
Conth1|Conth1_340831	ANB12754.1|GH5_9|	47.9	380	187	8	17	396	30	398	6.07e-122	364
Conth1|Conth1_289205	ANB11391.1|GT48|	53.4	1700	720	19	112	1770	219	1887	0.0	1731
Conth1|Conth1_281296	APF18717.1|GH3|	40.9	727	404	10	7	721	26	738	8.86e-184	546
Conth1|Conth1_334676	CDS08047.1|GT15|	55.3	331	143	1	13	338	51	381	9.56e-139	403
Conth1|Conth1_334678	QHO50257.1|GH47|	45.2	438	224	8	1	430	133	562	7.26e-116	355
Conth1|Conth1_323615	QGI79035.1|GH43_30|	73.6	386	101	1	3	387	459	844	1.35e-194	590
Conth1|Conth1_323438	QKD52993.1|GT35|	60.1	797	314	4	1	796	88	881	0.0	978
Conth1|Conth1_324026	CDS09097.1|GH15|	59.7	677	247	8	13	673	63	729	8.81e-288	808
Conth1|Conth1_324201	EAA61171.1|AA3|	36.3	630	332	17	44	616	25	642	1.68e-108	346
Conth1|Conth1_324208	VUW72999.1|AA1|	53.2	613	250	7	145	726	25	631	1.92e-196	595
Conth1|Conth1_290417	VDC69778.1|CE8|	43.6	615	334	8	127	735	658	1265	6.55e-160	500
Conth1|Conth1_337548	BBN14963.1|CBM20|	49.6	403	192	7	11	406	397	795	5.75e-123	380
Conth1|Conth1_316712	CDS07286.1|GT50|	45.2	429	190	4	7	392	35	461	5.67e-108	331
Conth1|Conth1_290537	CED83340.1|GT31|	34.8	815	466	19	63	827	1140	1939	3.55e-129	431
Conth1|Conth1_341566	CDS12794.1|GT39|	38.0	951	318	6	71	1020	74	753	3.62e-206	614
Conth1|Conth1_316507	CCA15473.1|GH72|	54.8	389	171	5	1	385	565	952	6.39e-137	419
Conth1|Conth1_341994	CCA15473.1|GH72|	46.1	425	210	5	6	416	532	951	1.34e-116	367
Conth1|Conth1_342012	QEO24085.1|GH47|	50.1	371	176	4	29	394	838	1204	1.28e-119	379
Conth1|Conth1_304068	QBS45783.1|GH31|	41.9	697	390	10	54	748	47	730	1.39e-194	574
Conth1|Conth1_303844	CDS05700.1|GT33|	45.2	447	224	12	6	443	53	487	7.29e-117	355
Conth1|Conth1_304167	QKX56076.1|GH51|	52.8	716	324	8	47	762	894	1595	2.78e-237	711
Conth1|Conth1_337637	CDS12794.1|GT39|	44.9	731	377	6	50	774	41	751	2.02e-222	647
Conth1|Conth1_280964	CDS06367.1|GH38|	48.1	1036	513	11	1	1027	26	1045	0.0	1027
Conth1|Conth1_349386	QKX59202.1|GH23|	25.1	1725	980	54	129	1677	278	1866	5.45e-118	420
Conth1|Conth1_304948	QBQ55251.1|CBM50|	37.4	827	446	17	1	814	24	791	2.28e-146	467
Conth1|Conth1_304966	AWP04987.1|GT13|	37.1	847	457	17	4	842	140	918	2.18e-168	538
Conth1|Conth1_350786	QCE13289.1|CE8|	54.4	408	159	5	5	389	408	811	3.45e-135	425
Conth1|Conth1_305399	SGZ55214.1|GT57|	41.2	500	239	9	37	496	62	546	8.16e-113	349
Conth1|Conth1_350188	CBA03971.1|GT30|	67.3	394	126	2	7	399	4	395	4.68e-182	538
Conth1|Conth1_317240	ADK37846.1|GH18|	72.8	294	78	1	32	325	1	292	8.67e-158	455
Conth1|Conth1_305232	ADK37846.1|GH18|	55.8	294	128	1	27	320	1	292	1.63e-119	355
Conth1|Conth1_337868	CCA14548.1|GT2|	53.3	315	143	3	3	315	442	754	4.37e-110	341
Conth1|Conth1_338038	QEO24085.1|GH47|	48.8	361	177	3	4	360	839	1195	1.33e-103	335
Conth1|Conth1_317167	CDS06367.1|GH38|	45.4	1092	540	14	17	1070	25	1098	0.0	1012
Conth1|Conth1_365898	QBQ55251.1|CBM50|	33.7	891	544	13	15	879	32	901	1.20e-148	471
Conth1|Conth1_350213	CCA77894.1|GH13_25|GH133|	45.1	1547	783	19	47	1549	70	1593	0.0	1353
Conth1|Conth1_292604	CDS13004.1|GT20|	54.4	669	298	5	16	681	114	778	2.89e-282	796
Conth1|Conth1_349910	CAN65674.1|GH28|	37.7	573	316	11	111	674	89	629	4.55e-111	369
Conth1|Conth1_293047	QCD96124.1|GH20|	40.6	411	217	8	16	402	166	573	1.72e-109	337
Conth1|Conth1_293031	AFK25797.1|GT2|	55.8	554	188	4	2	502	331	880	2.59e-195	572
Conth1|Conth1_305929	QIW95080.1|GH47|	22.7	1902	1322	46	13	1821	744	2590	2.31e-108	391
Conth1|Conth1_318294	AXG41146.1|GH6|	36.7	735	441	8	142	867	162	881	7.53e-151	471
Conth1|Conth1_317858	CDS11918.1|CBM43|GH72|	43.2	484	257	11	10	482	12	488	1.19e-131	395
Conth1|Conth1_281679	EAA59938.1|CBM43|GH72|	45.4	434	221	9	6	427	22	451	1.64e-129	389
Conth1|Conth1_366558	CDS08031.1|GT2|	44.7	1722	813	36	27	1653	13	1690	0.0	1341
Conth1|Conth1_350425	QBQ55251.1|CBM50|	31.4	916	536	19	50	944	30	874	1.38e-106	362
Conth1|Conth1_293275	QBQ55243.1|CBM50|	33.4	790	455	19	33	806	23	757	1.16e-111	377
Conth1|Conth1_293298	AWP04987.1|GT13|	49.7	866	421	8	60	917	67	925	7.93e-299	874
Conth1|Conth1_284597	QKD53806.1|AA3|	34.4	630	338	17	5	574	35	649	7.13e-103	329
Conth1|Conth1_325348	QCD96124.1|GH20|	40.5	550	292	12	21	544	35	575	2.91e-138	417
Conth1|Conth1_366835	QDS71450.1|GH47|	61.9	318	112	3	8	322	1044	1355	2.08e-132	415
Conth1|Conth1_318545	QDS71450.1|GH47|	52.4	317	143	2	5	320	1044	1353	1.58e-108	350
Conth1|Conth1_350899	AWP09643.1|CBM13|GT27|	50.0	392	182	5	14	395	574	961	2.97e-120	380
Conth1|Conth1_325640	ADK37844.1|GH16_4|	59.2	331	126	6	9	338	1	323	1.10e-146	421
Conth1|Conth1_319315	EGX49587.1|GT2|	53.7	998	400	18	142	1116	192	1150	0.0	994
Conth1|Conth1_274690	EGX49587.1|GT2|	48.7	970	446	12	1	933	194	1148	6.39e-304	877
Conth1|Conth1_367513	CDS04796.1|CE9|	53.5	432	171	5	11	413	2	432	4.07e-159	459
Conth1|Conth1_319991	CDS07484.1|CBM43|GH72|	48.9	466	209	9	16	457	17	477	7.06e-147	436
Conth1|Conth1_338231	CDS03806.1|GT48|	51.6	1772	773	22	133	1884	177	1883	0.0	1759
Conth1|Conth1_308961	CDS05746.1|GH5_9|	50.9	401	187	5	3	396	28	425	8.73e-159	458
Conth1|Conth1_307637	AIT18233.1|GT4|	45.4	489	244	8	10	492	11	482	2.78e-138	411
Conth1|Conth1_95019	CDS11918.1|CBM43|GH72|	45.5	479	247	9	17	488	18	489	3.64e-137	410
Conth1|Conth1_367777	AHX26715.1|GT2|	33.5	767	443	16	77	791	35	786	9.39e-112	399
Conth1|Conth1_338449	CDS07813.1|GH37|	42.3	601	288	11	35	632	33	577	2.15e-163	484
Conth1|Conth1_320380	SMR56934.1|GT22|	54.6	531	226	7	9	526	608	1136	4.52e-189	568
Conth1|Conth1_367924	APA13417.1|GT1|	34.7	1222	633	29	120	1217	208	1388	1.15e-215	667
Conth1|Conth1_338444	QKX53460.1|AA4|	50.5	382	185	4	2	380	657	1037	1.11e-120	378
Conth1|Conth1_325997	VDD19117.1|GT95|	81.6	261	46	2	1	260	116	375	1.49e-140	415
Conth1|Conth1_325660	CDS04937.1|GH18|	28.9	2955	1833	59	315	3150	321	3127	0.0	1134
Conth1|Conth1_284799	APU66165.1|GH18|	69.9	282	83	2	1	282	1	280	2.18e-147	418
Conth1|Conth1_367902	AWP12516.1|GT29|	40.8	635	342	12	49	678	470	1075	3.50e-136	443
Conth1|Conth1_296062	SDT63342.1|CBM51|GH31|	49.9	712	329	10	21	713	59	761	1.71e-235	694
Conth1|Conth1_57277	CAN97272.1|GH81|	39.3	567	317	11	5	556	163	717	5.72e-128	395
Conth1|Conth1_352795	AVM55139.1|GH65|	40.3	694	371	17	21	702	696	1358	1.43e-157	495
Conth1|Conth1_308547	BAA34296.1|GT4|	46.5	454	231	9	1	450	1	446	1.21e-127	382
Conth1|Conth1_326052	APF18717.1|GH3|	40.2	651	334	12	24	630	100	739	6.66e-152	461
Conth1|Conth1_367877	QBQ55251.1|CBM50|	34.1	998	541	19	7	998	24	910	1.51e-144	464
Conth1|Conth1_368427	EAA31326.1|GH71|	44.3	583	306	8	109	680	648	1222	1.56e-148	467
Conth1|Conth1_296906	XP_331009.1|GH5_12|	40.9	577	314	12	16	580	5	566	2.59e-137	422
Conth1|Conth1_326484	QGI86474.1|GH125|	58.5	282	115	1	8	289	194	473	2.29e-112	351
Conth1|Conth1_308799	QKD58853.1|GH18|	57.6	434	173	6	2	425	394	826	2.64e-151	459
Conth1|Conth1_336274	CDS05465.1|GH47|	55.2	417	187	0	1	417	1	417	2.37e-168	489
Conth1|Conth1_326294	APU66165.1|GH18|	69.5	282	84	2	29	310	1	280	8.81e-144	417
Conth1|Conth1_321717	AZQ75404.1|GH31|	49.7	588	279	9	104	686	95	670	7.23e-199	584
Conth1|Conth1_368947	QKX53450.1|GH81|	56.0	384	137	4	36	390	968	1348	3.30e-116	372
Conth1|Conth1_326334	QBQ55243.1|CBM50|	34.6	955	517	23	17	955	27	889	5.94e-146	466
Conth1|Conth1_368162	AIT83212.1|GT4|	67.2	302	97	1	7	308	15	314	3.09e-137	411
Conth1|Conth1_368631	CAN80640.1|GT47|	53.8	426	191	4	8	428	937	1361	4.19e-154	475
Conth1|Conth1_142184	AHX26715.1|GT2|	34.3	732	396	19	1	665	37	750	1.86e-112	380
Conth1|Conth1_326352	ADK37844.1|GH16_4|	65.2	322	110	2	55	375	1	321	2.92e-166	472
Conth1|Conth1_326524	CDS11103.1|GT66|	61.9	737	245	4	4	717	4	727	0.0	928
Conth1|Conth1_310100	AIE96983.1|GT7|	33.3	1307	681	32	71	1301	1	1192	1.80e-202	649
Conth1|Conth1_359518	CDS13735.1|GH18|	40.5	407	227	5	29	431	23	418	2.53e-104	320
Conth1|Conth1_298078	QKX53119.1|GH72|	47.3	478	234	6	13	478	8	479	1.75e-138	433
Conth1|Conth1_297949	CDS10110.1|GT15|	50.8	321	148	4	38	352	43	359	4.31e-117	349
Conth1|Conth1_368953	EAA62683.1|GT20|2.4.1.15	65.2	474	162	1	1	471	1	474	1.08e-239	669
Conth1|Conth1_298320	CDS05746.1|GH5_9|	51.0	306	142	3	1	301	126	428	1.91e-118	352
Conth1|Conth1_369129	QCW79542.1|GH101|	55.4	457	196	2	97	545	612	1068	1.01e-169	513
