Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
EC987|EC987_008952-T1	GH18(22-364)	N	N	Y(1-21)	1
EC987|EC987_008956-T1	AA7(23-233)	N	N	N	1
EC987|EC987_008965-T1	GH72(22-199)	GH72	N	N	2
EC987|EC987_008986-T1	GT15(75-342)	GT15	N	N	2
EC987|EC987_008987-T1	GT15(66-333)	GT15	GT15	N	3
EC987|EC987_009103-T1	CBM63(131-206)	N	N	Y(1-20)	1
EC987|EC987_009194-T1	AA2(24-261)	N	N	N	1
EC987|EC987_009282-T1	GT4(199-315)	GT4	GT4	N	3
EC987|EC987_009294-T1	AA3_2(2-515)	N	N	N	1
EC987|EC987_009444-T1	CBM63(126-198)	N	N	Y(1-26)	1
EC987|EC987_009445-T1	CBM63(128-200)	N	N	N	1
EC987|EC987_009446-T1	CBM63(128-200)	N	N	N	1
EC987|EC987_009448-T1	CBM63(474-547)	N	N	N	1
EC987|EC987_009465-T1	GH72(20-317)	GH72	CBM43+GH72	N	3
EC987|EC987_009468-T1	GH17(45-311)	N	N	Y(1-24)	1
EC987|EC987_009540-T1	GH16_19(68-218)	N	N	Y(1-24)	1
EC987|EC987_009630-T1	GH16_19(106-270)	N	N	N	1
EC987|EC987_009672-T1	GH20(174-514)	GH20	GH20	N	3
EC987|EC987_009675-T1	GH20(171-511)	N	GH20	N	2
EC987|EC987_009840-T1	GH16_19(80-221)	N	N	N	1
EC987|EC987_009878-T1	GH16_19(68-211)	N	N	Y(1-30)	1
EC987|EC987_009912-T1	AA11(21-173)	N	N	N	1
EC987|EC987_009959-T1	AA7(58-234)	N	N	Y(1-17)	1
EC987|EC987_010085-T1	GT22(32-482)	GT22	GT22	N	3
EC987|EC987_010091-T1	CE16(25-284)	N	N	N	1
EC987|EC987_010099-T1	AA7(47-481)	AA7	N	N	2
EC987|EC987_010100-T1	AA7(54-274)	N	N	Y(1-25)	1
EC987|EC987_010107-T1	GT50(139-438)	GT50	N	N	2
EC987|EC987_010193-T1	GT15(66-336)	GT15	GT15	N	3
EC987|EC987_010208-T1	GT15(75-343)	GT15	N	N	2
EC987|EC987_010225-T1	AA6(190-270)	N	N	N	1
EC987|EC987_010226-T1	AA6(8-201)	AA6	N	N	2
EC987|EC987_010227-T1	AA6(16-168)	AA6	N	N	2
EC987|EC987_010357-T1	GT2_Chitin_synth_2(460-916)	N	N	N	1
EC987|EC987_010431-T1	GH16_4(89-447)	N	N	N	1
EC987|EC987_010483-T1	CBM21(115-227)	N	N	N	1
EC987|EC987_010558-T1	CE1(21-277)	N	N	N	1
EC987|EC987_010559-T1	CE1(25-277)	N	N	N	1
EC987|EC987_010617-T1	GT4(293-456)	GT4	GT4	N	3
EC987|EC987_010627-T1	GH47(58-486)	GH47	GH47	N	3
EC987|EC987_010653-T1	GT15(79-338)	N	N	N	1
EC987|EC987_010677-T1	AA7(62-491)	N	N	N	1
EC987|EC987_010678-T1	AA7(58-490)	N	N	Y(1-22)	1
EC987|EC987_010780-T1	GT57(46-517)	GT57	GT57	N	3
EC987|EC987_010803-T1	GT1(626-1032)	GT1	GT1	N	3
EC987|EC987_010994-T1	GT48(876-1657)	GT48	GT48	N	3
EC987|EC987_010999-T1	GH17(40-293)	N	N	N	1
EC987|EC987_011000-T1	GH17(35-310)	N	N	N	1
EC987|EC987_011002-T1	GT2_Chitin_synth_2(569-1071)	GT2	GT2	N	3
EC987|EC987_011063-T1	CBM63(18-88)	N	N	N	1
EC987|EC987_011116-T1	AA11(18-178)	N	N	N	1
EC987|EC987_011145-T1	AA11(16-158)	N	N	N	1
EC987|EC987_011147-T1	AA11(35-176)	N	N	Y(1-31)	1
EC987|EC987_011162-T1	AA3_2(24-618)	N	AA3	N	2
EC987|EC987_011250-T1	AA3_2(243-595)	N	AA3	N	2
EC987|EC987_011345-T1	GT71(209-497)	N	N	N	1
EC987|EC987_011364-T1	GH18(25-402)	N	N	N	1
EC987|EC987_011369-T1	GH18(26-271)	GH18+CBM1+CBM19	N	N	2
EC987|EC987_011413-T1	GT39(46-286)	GT39	GT39	N	3
EC987|EC987_011451-T1	GH13_25(1065-1513)	GH133	GH13_25+GH133	N	3
EC987|EC987_011626-T1	GH16_19(68-211)	N	N	Y(1-30)	1
EC987|EC987_011767-T1	GT71(225-514)	N	N	N	1
EC987|EC987_011768-T1	GT71(209-497)	N	N	N	1
EC987|EC987_011809-T1	GH17(36-301)	N	N	N	1
EC987|EC987_011813-T1	GH17(35-310)	N	N	N	1
EC987|EC987_011843-T1	GH20(2-257)	N	N	N	1
EC987|EC987_011910-T1	GT58(55-406)	GT58	N	N	2
EC987|EC987_011929-T1	AA7(5-191)	N	N	N	1
EC987|EC987_012047-T1	GH13_5(34-375)	GH13+CBM20	GH13_5	N	3
EC987|EC987_012065-T1	AA3_2(243-595)	N	AA3	N	2
EC987|EC987_012202-T1	GT15(66-336)	GT15	GT15	N	3
EC987|EC987_012246-T1	GH3(107-323)	N	GH3	N	2
EC987|EC987_012247-T1	GH3(84-302)	GH3	GH3	N	3
EC987|EC987_012248-T1	AA11(60-182)	N	N	N	1
EC987|EC987_012336-T1	GT71(221-502)	N	N	N	1
EC987|EC987_012346-T1	GH18(24-408)	GH18+CBM12+CBM5+CBM55	GH18	N	3
EC987|EC987_012348-T1	GH18(24-407)	GH18+CBM12+CBM5+CBM55	GH18	Y(1-24)	3
EC987|EC987_012524-T1	AA11(41-180)	N	N	N	1
EC987|EC987_012534-T1	AA6(1-68)	N	N	N	1
EC987|EC987_012553-T1	GT24(1-203)	GT24	GT24	N	3
EC987|EC987_012565-T1	GT57(46-517)	GT57	GT57	N	3
EC987|EC987_012609-T1	GH16_2(129-454)	N	GH16_2	N	2
EC987|EC987_012705-T1	GT33(2-156)	N	N	N	1
EC987|EC987_012733-T1	GT2_Glycos_transf_2(6-174)	GT2	GT2	N	3
EC987|EC987_012840-T1	GH17(37-288)	N	N	Y(1-32)	1
EC987|EC987_012841-T1	GH17(37-288)	N	N	Y(1-20)	1
EC987|EC987_012855-T1	AA6(15-115)	N	N	N	1
EC987|EC987_012856-T1	AA6(6-198)	AA6	N	N	2
EC987|EC987_012857-T1	AA6(8-201)	AA6	N	N	2
EC987|EC987_012943-T1	GH18(39-421)	GH18	GH18	N	3
EC987|EC987_012974-T1	GH16_4(89-321)	N	N	N	1
EC987|EC987_013033-T1	GH5_12(24-557)	GH5	GH5_12	N	3
EC987|EC987_013224-T1	GH16_3(177-447)	N	N	N	1
EC987|EC987_013311-T1	GH72(18-317)	GH72	CBM43+GH72	Y(1-20)	3
EC987|EC987_013312-T1	GH72(19-317)	GH72+CBM43	CBM43+GH72	Y(1-20)	3
EC987|EC987_013341-T1	GT1(243-421)	N	N	N	1
EC987|EC987_013505-T1	GT1(218-430)	N	N	N	1
EC987|EC987_013549-T1	GH31(358-803)	GH31	GH31	N	3
EC987|EC987_013580-T1	GT2_Glycos_transf_2(69-246)	N	N	N	1
EC987|EC987_013611-T1	GH31(349-583)	GH31+CBM32+CBM51	GH31	Y(1-22)	3
EC987|EC987_013612-T1	GH31(354-586)	GH31	GH31	N	3
EC987|EC987_013752-T1	GH18(20-270)	GH18+CBM19	GH18	N	3
EC987|EC987_013839-T1	GH72(20-316)	GH72	CBM43+GH72	Y(1-19)	3
EC987|EC987_013902-T1	AA11(37-179)	N	N	Y(1-21)	1
EC987|EC987_014052-T1	GH20(173-513)	GH20	GH20	N	3
EC987|EC987_014147-T1	GH16_19(103-267)	N	N	Y(1-20)	1
EC987|EC987_014200-T1	GH16_3(176-446)	N	N	N	1
EC987|EC987_014250-T1	GH37(1-379)	GH37	N	N	2
EC987|EC987_014401-T1	GT1(189-382)	N	N	N	1
EC987|EC987_014499-T1	CBM21(116-228)	N	N	N	1
EC987|EC987_014523-T1	GT4(10-144)	GT4	N	N	2
EC987|EC987_014566-T1	GH13_8(258-551)	GH13+CBM48	CBM48+GH13_8	N	3
EC987|EC987_014632-T1	GH47(5-468)	GH47	GH47	N	3
EC987|EC987_014682-T1	GH35(71-447)	GH35	GH35	N	3
EC987|EC987_014731-T1	AA11(41-179)	N	N	N	1
EC987|EC987_014732-T1	AA11(43-179)	N	N	Y(1-30)	1
EC987|EC987_014756-T1	GT2_Chitin_synth_2(490-947)	N	N	N	1
EC987|EC987_014853-T1	GH18(24-408)	GH18+CBM12+CBM5+CBM55	GH18	N	3
EC987|EC987_014926-T1	AA11(44-179)	N	N	Y(1-30)	1
EC987|EC987_014927-T1	AA11(41-179)	N	N	Y(1-18)	1
EC987|EC987_014928-T1	AA11(41-180)	N	N	Y(1-26)	1
EC987|EC987_015109-T1	AA11(45-182)	N	N	Y(1-23)	1
EC987|EC987_015110-T1	AA11(60-182)	N	N	Y(1-23)	1
EC987|EC987_015133-T1	AA11(40-180)	N	N	N	1
EC987|EC987_015134-T1	AA11(39-178)	N	N	N	1
EC987|EC987_015238-T1	GH18(24-280)	GH18+CBM12+CBM5+CBM55	GH18	Y(1-24)	3
EC987|EC987_015255-T1	GH16_19(105-272)	N	N	N	1
EC987|EC987_015305-T1	GH15(290-666)	GH15	GH15	N	3
EC987|EC987_015337-T1	AA3(106-721)	N	AA3	N	2
EC987|EC987_015409-T1	GH16_4(44-364)	CBM39	GH16_4	N	3
EC987|EC987_015422-T1	CE4(38-158)	N	N	Y(1-28)	1
EC987|EC987_015516-T1	AA7(66-458)	N	N	N	1
EC987|EC987_015545-T1	AA11(25-181)	N	N	Y(1-23)	1
EC987|EC987_015624-T1	AA11(44-179)	N	N	Y(1-18)	1
EC987|EC987_015653-T1	GH15(290-666)	GH15	GH15	N	3
EC987|EC987_015721-T1	GT22(18-400)	GT22	N	N	2
EC987|EC987_015746-T1	AA7(54-490)	N	N	N	1
EC987|EC987_015766-T1	GH63(653-884)	GH63	GH63	N	3
EC987|EC987_015788-T1	GH16_2(1-225)	N	N	N	1
EC987|EC987_015832-T1	GH18(23-407)	GH18+CBM12+CBM5	GH18	N	3
EC987|EC987_015887-T1	GT1(174-430)	N	N	N	1
EC987|EC987_015892-T1	GT1(92-347)	N	N	N	1
EC987|EC987_015894-T1	GT1(238-438)	N	N	N	1
EC987|EC987_016101-T1	GH18(157-528)	GH18+CBM12+CBM55	GH18	N	3
EC987|EC987_016183-T1	GH81(81-705)	GH81	CBM6+GH81	N	3
EC987|EC987_016264-T1	GH3(119-342)	GH3	GH3	N	3
EC987|EC987_016329-T1	GH5_9(73-376)	GH5	GH5_9	N	3
EC987|EC987_016350-T1	AA11(22-149)	N	N	Y(1-32)	1
EC987|EC987_016381-T1	GT8(4-134)	GT8	N	N	2
EC987|EC987_016394-T1	GH16_4(44-364)	CBM39	GH16_4	N	3
EC987|EC987_016395-T1	GH16_4(44-364)	CBM39	GH16_4	N	3
EC987|EC987_016444-T1	GH13_8(258-551)	GH13+CBM48	CBM48+GH13_8	N	3
EC987|EC987_016477-T1	GT2_Glycos_transf_2(69-246)	N	N	N	1
EC987|EC987_016496-T1	GH5_9(164-480)	GH5	GH5_9	N	3
EC987|EC987_016518-T1	AA6(6-198)	AA6	N	N	2
EC987|EC987_016577-T1	GH18(10-389)	GH18+CBM2	N	N	2
EC987|EC987_016638-T1	GH16_19(124-273)	N	N	Y(1-29)	1
EC987|EC987_016652-T1	GH16_4(44-364)	CBM39	GH16_4	N	3
EC987|EC987_016801-T1	GH16_19(105-270)	N	N	Y(1-22)	1
EC987|EC987_016815-T1	GT2_Chitin_synth_2(1-259)	N	N	N	1
EC987|EC987_016828-T1	GT8(10-230)	GT8	N	N	2
EC987|EC987_016957-T1	GH38(252-511)	GH38	GH38	N	3
EC987|EC987_017003-T1	AA7(54-273)	N	N	Y(1-25)	1
EC987|EC987_017017-T1	GH16_3(32-276)	N	N	N	1
EC987|EC987_017167-T1	GT20(6-273)	GT20+CBM20	N	N	2
EC987|EC987_017274-T1	GT39(57-265)	GT39	N	N	2
EC987|EC987_017464-T1	GT15(66-339)	GT15	GT15	N	3
EC987|EC987_017503-T1	GT15(66-339)	GT15	GT15	N	3
EC987|EC987_017547-T1	GH132(69-190)	N	N	Y(1-21)	1
EC987|EC987_017681-T1	GH38(246-339)	N	N	N	1
EC987|EC987_017884-T1	CE16(48-285)	N	N	Y(1-20)	1
EC987|EC987_018007-T1	AA7(64-500)	N	N	Y(1-20)	1
EC987|EC987_018079-T1	GH132(72-324)	N	N	N	1
EC987|EC987_018142-T1	AA7(54-490)	N	N	Y(1-22)	1
EC987|EC987_018219-T1	AA11(41-180)	N	N	N	1
EC987|EC987_018282-T1	GT48(2-280)	N	GT48	N	2
EC987|EC987_018398-T1	GH47(6-276)	GH47	GH47	N	3
EC987|EC987_018496-T1	GT48(1-311)	GT48	GT48	N	3
EC987|EC987_019031-T1	AA7(2-179)	N	N	N	1
EC987|EC987_019530-T1	GH3(2-143)	N	N	N	1
EC987|EC987_019557-T1	GH18(8-144)	N	N	N	1
EC987|EC987_019645-T1	GT1(4-168)	N	N	N	1
EC987|EC987_019690-T1	GT2_Chitin_synth_1(72-147)	N	N	N	1
EC987|EC987_019794-T1	AA11(35-130)	N	N	Y(1-31)	1
EC987|EC987_015697-T1	N	CE0	N	N	1
EC987|EC987_008521-T1	N	CE0	N	N	1
EC987|EC987_018008-T1	N	CE4	CE4	N	2
EC987|EC987_018884-T1	N	CE4	N	N	1
EC987|EC987_012024-T1	N	GH18	N	N	1
EC987|EC987_012033-T1	N	GH18	N	N	1
EC987|EC987_001050-T1	N	GH18+CBM18	N	N	1
EC987|EC987_008195-T1	N	GH18+CBM18	N	N	1
EC987|EC987_008935-T1	N	GH31+CBM32+CBM51	GH31	N	2
EC987|EC987_018936-T1	N	GH38	N	N	1
EC987|EC987_015164-T1	N	GH47	N	N	1
EC987|EC987_017100-T1	N	GH63	N	N	1
EC987|EC987_018709-T1	N	GH72	N	N	1
EC987|EC987_018989-T1	N	GH81	N	N	1
EC987|EC987_002272-T1	N	AA3	N	N	1
EC987|EC987_010009-T1	N	AA9	N	N	1
EC987|EC987_009714-T1	N	AA9	N	N	1
EC987|EC987_012965-T1	N	AA9	N	N	1
EC987|EC987_001162-T1	N	AA9	N	N	1
EC987|EC987_016736-T1	N	PL0	N	N	1
EC987|EC987_009160-T1	N	GT2	N	N	1
