# BUSCO version is: 5.3.0 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Score	Length
39650at2759	Missing
720340at2759	Duplicated	Pfor|Pfor_29902	94.0	190
720340at2759	Duplicated	Pfor|Pfor_25728	91.3	217
721605at2759	Duplicated	Pfor|Pfor_26517	310.9	244
721605at2759	Duplicated	Pfor|Pfor_22590	272.3	255
722805at2759	Complete	Pfor|Pfor_14388	333.5	379
734341at2759	Complete	Pfor|Pfor_2962	134.4	170
734666at2759	Complete	Pfor|Pfor_6950	497.8	371
736068at2759	Complete	Pfor|Pfor_30592	241.7	290
751335at2759	Duplicated	Pfor|Pfor_974	291.7	287
751335at2759	Duplicated	Pfor|Pfor_976	291.2	297
759498at2759	Complete	Pfor|Pfor_9913	546.0	408
761109at2759	Complete	Pfor|Pfor_34039	394.1	327
768809at2759	Complete	Pfor|Pfor_22957	274.6	254
774318at2759	Complete	Pfor|Pfor_31302	266.6	213
777920at2759	Complete	Pfor|Pfor_21158	428.6	346
779909at2759	Complete	Pfor|Pfor_29445	276.6	230
801857at2759	Fragmented	Pfor|Pfor_24878	211.3	155
814241at2759	Complete	Pfor|Pfor_32053	359.7	323
817008at2759	Duplicated	Pfor|Pfor_19721	495.9	297
817008at2759	Duplicated	Pfor|Pfor_19876	472.9	298
834694at2759	Duplicated	Pfor|Pfor_14051	413.0	313
834694at2759	Duplicated	Pfor|Pfor_14052	412.5	313
836599at2759	Duplicated	Pfor|Pfor_20703	428.8	337
836599at2759	Duplicated	Pfor|Pfor_10919	391.0	340
844748at2759	Complete	Pfor|Pfor_21014	277.3	367
855834at2759	Complete	Pfor|Pfor_30217	197.9	303
858842at2759	Complete	Pfor|Pfor_20151	260.8	285
865202at2759	Complete	Pfor|Pfor_34067	214.9	191
866359at2759	Duplicated	Pfor|Pfor_28282	349.6	243
866359at2759	Duplicated	Pfor|Pfor_22466	343.6	253
869548at2759	Duplicated	Pfor|Pfor_29353	239.4	193
869548at2759	Duplicated	Pfor|Pfor_19240	204.2	207
878143at2759	Duplicated	Pfor|Pfor_9524	378.0	337
878143at2759	Duplicated	Pfor|Pfor_9525	378.0	337
878143at2759	Duplicated	Pfor|Pfor_29433	347.5	258
887370at2759	Complete	Pfor|Pfor_4609	365.7	352
891751at2759	Duplicated	Pfor|Pfor_15627	248.0	238
891751at2759	Duplicated	Pfor|Pfor_15630	243.2	179
898782at2759	Complete	Pfor|Pfor_36517	233.0	196
901894at2759	Fragmented	Pfor|Pfor_37737	116.3	95
905026at2759	Complete	Pfor|Pfor_36446	399.4	378
911863at2759	Complete	Pfor|Pfor_28740	258.6	217
917326at2759	Complete	Pfor|Pfor_31018	479.3	441
918816at2759	Complete	Pfor|Pfor_24222	190.9	229
919955at2759	Complete	Pfor|Pfor_19874	286.4	262
923657at2759	Duplicated	Pfor|Pfor_33121	158.2	182
923657at2759	Duplicated	Pfor|Pfor_15093	145.0	173
924753at2759	Fragmented	Pfor|Pfor_26637	94.8	76
931188at2759	Complete	Pfor|Pfor_25360	453.8	357
937275at2759	Complete	Pfor|Pfor_36555	76.2	86
937686at2759	Duplicated	Pfor|Pfor_20378	434.5	339
937686at2759	Duplicated	Pfor|Pfor_18113	414.8	338
939345at2759	Duplicated	Pfor|Pfor_28566	109.7	125
939345at2759	Duplicated	Pfor|Pfor_8949	105.2	123
944899at2759	Duplicated	Pfor|Pfor_30389	362.9	257
944899at2759	Duplicated	Pfor|Pfor_26236	349.9	257
946128at2759	Complete	Pfor|Pfor_29886	521.3	466
956854at2759	Duplicated	Pfor|Pfor_28890	185.8	186
956854at2759	Duplicated	Pfor|Pfor_16777	165.0	180
973442at2759	Complete	Pfor|Pfor_33869	154.6	193
974865at2759	Missing
975158at2759	Complete	Pfor|Pfor_22258	238.5	271
975557at2759	Duplicated	Pfor|Pfor_31604	570.7	482
975557at2759	Duplicated	Pfor|Pfor_24684	500.2	553
976469at2759	Complete	Pfor|Pfor_28500	227.0	238
981902at2759	Complete	Pfor|Pfor_30623	212.7	222
996662at2759	Fragmented	Pfor|Pfor_34209	172.8	138
1001705at2759	Complete	Pfor|Pfor_32726	224.3	210
1003258at2759	Complete	Pfor|Pfor_17063	234.9	250
1010730at2759	Complete	Pfor|Pfor_25361	390.1	246
1014314at2759	Complete	Pfor|Pfor_34571	254.5	214
1018517at2759	Duplicated	Pfor|Pfor_16830	296.6	208
1018517at2759	Duplicated	Pfor|Pfor_31565	296.0	208
1019762at2759	Complete	Pfor|Pfor_25266	324.4	382
1025450at2759	Complete	Pfor|Pfor_20376	285.0	300
1030907at2759	Complete	Pfor|Pfor_29063	373.1	281
1032689at2759	Complete	Pfor|Pfor_26299	160.5	131
1038775at2759	Duplicated	Pfor|Pfor_24940	187.3	205
1038775at2759	Duplicated	Pfor|Pfor_26687	161.0	201
1041560at2759	Complete	Pfor|Pfor_32661	247.0	392
1049599at2759	Duplicated	Pfor|Pfor_22567	295.0	263
1049599at2759	Duplicated	Pfor|Pfor_28578	254.7	225
1051021at2759	Complete	Pfor|Pfor_26379	311.3	279
1053181at2759	Fragmented	Pfor|Pfor_37157	56.2	94
1057950at2759	Complete	Pfor|Pfor_12836	300.6	227
1065019at2759	Duplicated	Pfor|Pfor_32065	327.3	250
1065019at2759	Duplicated	Pfor|Pfor_20356	313.9	257
1076134at2759	Complete	Pfor|Pfor_17087	276.6	185
1079130at2759	Complete	Pfor|Pfor_18647	299.0	259
1079827at2759	Duplicated	Pfor|Pfor_25656	371.4	223
1079827at2759	Duplicated	Pfor|Pfor_23323	368.6	223
1085752at2759	Duplicated	Pfor|Pfor_12948	240.1	266
1085752at2759	Duplicated	Pfor|Pfor_12950	210.3	226
1087488at2759	Complete	Pfor|Pfor_32202	292.3	285
1090038at2759	Complete	Pfor|Pfor_28213	168.4	135
1094121at2759	Complete	Pfor|Pfor_30168	128.1	130
1096688at2759	Duplicated	Pfor|Pfor_490	344.8	214
1096688at2759	Duplicated	Pfor|Pfor_491	344.7	215
1106766at2759	Duplicated	Pfor|Pfor_15294	135.5	192
1106766at2759	Duplicated	Pfor|Pfor_15296	134.8	192
1107630at2759	Duplicated	Pfor|Pfor_6962	259.9	208
1107630at2759	Duplicated	Pfor|Pfor_6963	228.6	192
1108845at2759	Duplicated	Pfor|Pfor_12510	436.1	325
1108845at2759	Duplicated	Pfor|Pfor_12508	392.9	286
1111142at2759	Fragmented	Pfor|Pfor_3570	147.3	166
1112002at2759	Complete	Pfor|Pfor_34756	406.2	425
1115196at2759	Complete	Pfor|Pfor_34885	393.9	276
1128607at2759	Duplicated	Pfor|Pfor_24267	364.7	254
1128607at2759	Duplicated	Pfor|Pfor_8903	351.0	248
1128607at2759	Duplicated	Pfor|Pfor_8904	351.0	248
1129824at2759	Complete	Pfor|Pfor_33052	137.7	131
1138059at2759	Complete	Pfor|Pfor_31332	292.8	207
1157302at2759	Duplicated	Pfor|Pfor_18216	378.1	203
1157302at2759	Duplicated	Pfor|Pfor_29848	372.2	203
1161199at2759	Complete	Pfor|Pfor_18917	131.3	155
1173229at2759	Duplicated	Pfor|Pfor_23197	139.4	197
1173229at2759	Duplicated	Pfor|Pfor_25479	129.2	209
1178688at2759	Complete	Pfor|Pfor_28365	127.8	138
1182451at2759	Duplicated	Pfor|Pfor_33220	137.9	194
1182451at2759	Duplicated	Pfor|Pfor_21363	129.4	142
1182451at2759	Duplicated	Pfor|Pfor_2601	129.4	142
1193442at2759	Complete	Pfor|Pfor_22288	337.1	235
1194691at2759	Duplicated	Pfor|Pfor_20785	394.8	277
1194691at2759	Duplicated	Pfor|Pfor_19332	351.6	291
1194797at2759	Duplicated	Pfor|Pfor_12933	377.5	445
1194797at2759	Duplicated	Pfor|Pfor_12931	377.4	445
1194797at2759	Duplicated	Pfor|Pfor_26204	374.8	342
1197019at2759	Duplicated	Pfor|Pfor_19810	136.5	152
1197019at2759	Duplicated	Pfor|Pfor_495	124.1	139
1200489at2759	Duplicated	Pfor|Pfor_22087	116.0	101
1200489at2759	Duplicated	Pfor|Pfor_5765	113.8	134
1217666at2759	Duplicated	Pfor|Pfor_13929	262.1	177
1217666at2759	Duplicated	Pfor|Pfor_27016	230.6	171
1220881at2759	Duplicated	Pfor|Pfor_2526	104.2	146
1220881at2759	Duplicated	Pfor|Pfor_2525	104.2	146
1220881at2759	Duplicated	Pfor|Pfor_2527	96.0	141
1222562at2759	Duplicated	Pfor|Pfor_19678	156.7	120
1222562at2759	Duplicated	Pfor|Pfor_25267	149.8	115
1223488at2759	Duplicated	Pfor|Pfor_23382	76.0	112
1223488at2759	Duplicated	Pfor|Pfor_25875	75.0	117
1228942at2759	Duplicated	Pfor|Pfor_28210	215.1	163
1228942at2759	Duplicated	Pfor|Pfor_20253	207.5	163
1233814at2759	Complete	Pfor|Pfor_30669	237.8	154
1236198at2759	Duplicated	Pfor|Pfor_3987	206.8	125
1236198at2759	Duplicated	Pfor|Pfor_3989	206.8	125
1236198at2759	Duplicated	Pfor|Pfor_3991	206.8	125
1236198at2759	Duplicated	Pfor|Pfor_3993	206.8	125
1236198at2759	Duplicated	Pfor|Pfor_3995	206.8	125
1236198at2759	Duplicated	Pfor|Pfor_3997	206.8	125
1236198at2759	Duplicated	Pfor|Pfor_3999	206.8	125
1236198at2759	Duplicated	Pfor|Pfor_4000	206.8	125
1236198at2759	Duplicated	Pfor|Pfor_14457	194.7	123
1236198at2759	Duplicated	Pfor|Pfor_14458	194.7	123
1247641at2759	Duplicated	Pfor|Pfor_22953	147.2	144
1247641at2759	Duplicated	Pfor|Pfor_255	130.8	110
1247641at2759	Duplicated	Pfor|Pfor_257	130.1	172
1248958at2759	Complete	Pfor|Pfor_31895	538.3	501
1249159at2759	Complete	Pfor|Pfor_35122	156.6	164
1251252at2759	Fragmented	Pfor|Pfor_32410	43.6	39
1257440at2759	Duplicated	Pfor|Pfor_13522	180.2	129
1257440at2759	Duplicated	Pfor|Pfor_5665	167.0	144
1258856at2759	Duplicated	Pfor|Pfor_2297	498.6	601
1258856at2759	Duplicated	Pfor|Pfor_2292	482.8	576
1259741at2759	Duplicated	Pfor|Pfor_33522	399.3	216
1259741at2759	Duplicated	Pfor|Pfor_25208	352.0	226
1260807at2759	Duplicated	Pfor|Pfor_7529	270.6	221
1260807at2759	Duplicated	Pfor|Pfor_7531	270.6	221
1260807at2759	Duplicated	Pfor|Pfor_16649	253.1	182
1264469at2759	Duplicated	Pfor|Pfor_4104	180.2	152
1264469at2759	Duplicated	Pfor|Pfor_4106	180.2	152
1266231at2759	Duplicated	Pfor|Pfor_6024	294.7	186
1266231at2759	Duplicated	Pfor|Pfor_6025	294.7	186
1269244at2759	Complete	Pfor|Pfor_29637	101.2	125
1269649at2759	Duplicated	Pfor|Pfor_4543	274.0	166
1269649at2759	Duplicated	Pfor|Pfor_24798	270.0	164
1275837at2759	Duplicated	Pfor|Pfor_24220	402.0	243
1275837at2759	Duplicated	Pfor|Pfor_21277	354.8	243
1284731at2759	Duplicated	Pfor|Pfor_27872	114.7	140
1284731at2759	Duplicated	Pfor|Pfor_26120	100.5	141
1287094at2759	Complete	Pfor|Pfor_29685	152.6	126
1287401at2759	Duplicated	Pfor|Pfor_30009	259.0	162
1287401at2759	Duplicated	Pfor|Pfor_18461	232.7	158
1291729at2759	Complete	Pfor|Pfor_38911	69.6	81
1304061at2759	Duplicated	Pfor|Pfor_5474	191.5	138
1304061at2759	Duplicated	Pfor|Pfor_5473	186.4	148
1309031at2759	Fragmented	Pfor|Pfor_16541	137.2	235
1312453at2759	Duplicated	Pfor|Pfor_8993	568.6	548
1312453at2759	Duplicated	Pfor|Pfor_31318	510.2	383
1314980at2759	Complete	Pfor|Pfor_32409	542.5	480
1322299at2759	Duplicated	Pfor|Pfor_32082	386.7	389
1322299at2759	Duplicated	Pfor|Pfor_10258	332.5	331
1322299at2759	Duplicated	Pfor|Pfor_10257	332.5	331
1322642at2759	Complete	Pfor|Pfor_23619	181.7	155
1323575at2759	Complete	Pfor|Pfor_14021	177.6	113
1324510at2759	Complete	Pfor|Pfor_33764	303.2	281
1338131at2759	Complete	Pfor|Pfor_30889	265.9	142
1339553at2759	Complete	Pfor|Pfor_12959	251.3	293
1342242at2759	Complete	Pfor|Pfor_32819	192.6	193
1346165at2759	Fragmented	Pfor|Pfor_36199	105.3	90
1346432at2759	Duplicated	Pfor|Pfor_30113	126.8	196
1346432at2759	Duplicated	Pfor|Pfor_11396	121.5	101
1346432at2759	Duplicated	Pfor|Pfor_11397	114.2	166
1348942at2759	Duplicated	Pfor|Pfor_7727	138.7	179
1348942at2759	Duplicated	Pfor|Pfor_7728	138.7	179
1355894at2759	Duplicated	Pfor|Pfor_7382	227.0	141
1355894at2759	Duplicated	Pfor|Pfor_20550	199.3	141
1358374at2759	Duplicated	Pfor|Pfor_16156	276.2	202
1358374at2759	Duplicated	Pfor|Pfor_15111	253.9	223
1364586at2759	Complete	Pfor|Pfor_30364	120.3	176
1370285at2759	Complete	Pfor|Pfor_32590	325.6	300
1370304at2759	Complete	Pfor|Pfor_7725	377.2	500
1377237at2759	Complete	Pfor|Pfor_26239	129.7	137
1379600at2759	Complete	Pfor|Pfor_6069	169.4	437
1380409at2759	Complete	Pfor|Pfor_10187	193.1	161
1382842at2759	Complete	Pfor|Pfor_37526	136.6	122
1395649at2759	Complete	Pfor|Pfor_30394	106.0	126
1398309at2759	Complete	Pfor|Pfor_17359	92.9	94
1404162at2759	Complete	Pfor|Pfor_20573	102.1	142
1405073at2759	Fragmented	Pfor|Pfor_22682	194.0	130
1405146at2759	Complete	Pfor|Pfor_28101	146.8	133
1407446at2759	Complete	Pfor|Pfor_31566	70.8	106
1421503at2759	Duplicated	Pfor|Pfor_10173	197.7	110
1421503at2759	Duplicated	Pfor|Pfor_27291	197.7	110
1421503at2759	Duplicated	Pfor|Pfor_18164	189.2	110
1423847at2759	Fragmented	Pfor|Pfor_36315	154.1	146
1426075at2759	Duplicated	Pfor|Pfor_17502	85.8	96
1426075at2759	Duplicated	Pfor|Pfor_30712	84.6	75
1428265at2759	Duplicated	Pfor|Pfor_30395	152.6	162
1428265at2759	Duplicated	Pfor|Pfor_17744	136.9	142
1428854at2759	Duplicated	Pfor|Pfor_26948	455.7	597
1428854at2759	Duplicated	Pfor|Pfor_24057	431.7	477
1430056at2759	Complete	Pfor|Pfor_30520	98.3	106
1432328at2759	Duplicated	Pfor|Pfor_29077	280.8	188
1432328at2759	Duplicated	Pfor|Pfor_22462	252.9	176
1434266at2759	Complete	Pfor|Pfor_12811	139.3	134
1440961at2759	Fragmented	Pfor|Pfor_36993	63.0	100
1441854at2759	Complete	Pfor|Pfor_29021	214.8	198
1442062at2759	Complete	Pfor|Pfor_17694	154.6	225
1445102at2759	Complete	Pfor|Pfor_24610	287.9	191
1450538at2759	Complete	Pfor|Pfor_21679	170.3	151
1454155at2759	Complete	Pfor|Pfor_25521	80.5	121
1455730at2759	Complete	Pfor|Pfor_15821	470.8	385
1459797at2759	Complete	Pfor|Pfor_35369	90.0	96
1474000at2759	Complete	Pfor|Pfor_25080	110.0	161
1479417at2759	Duplicated	Pfor|Pfor_32444	303.5	176
1479417at2759	Duplicated	Pfor|Pfor_24630	272.9	176
1488235at2759	Complete	Pfor|Pfor_32610	180.5	139
1488436at2759	Complete	Pfor|Pfor_21130	128.9	62
1490022at2759	Duplicated	Pfor|Pfor_17996	223.1	169
1490022at2759	Duplicated	Pfor|Pfor_27049	198.0	170
1504863at2759	Complete	Pfor|Pfor_14229	143.8	108
1513531at2759	Complete	Pfor|Pfor_31648	285.5	190
1525971at2759	Duplicated	Pfor|Pfor_12966	114.3	79
1525971at2759	Duplicated	Pfor|Pfor_12967	114.3	79
1525971at2759	Duplicated	Pfor|Pfor_20452	102.2	79
1526152at2759	Duplicated	Pfor|Pfor_18511	99.8	84
1526152at2759	Duplicated	Pfor|Pfor_26562	97.5	84
1530008at2759	Complete	Pfor|Pfor_30572	107.8	88
1538526at2759	Complete	Pfor|Pfor_30488	137.9	104
1545004at2759	Duplicated	Pfor|Pfor_24772	68.1	67
1545004at2759	Duplicated	Pfor|Pfor_30633	66.6	69
1552706at2759	Complete	Pfor|Pfor_29196	102.3	92
1558822at2759	Missing
1563319at2759	Complete	Pfor|Pfor_31848	105.5	128
1567796at2759	Duplicated	Pfor|Pfor_24390	153.2	132
1567796at2759	Duplicated	Pfor|Pfor_20500	145.0	132
1575179at2759	Complete	Pfor|Pfor_29824	48.8	58
1576404at2759	Duplicated	Pfor|Pfor_22476	146.3	187
1576404at2759	Duplicated	Pfor|Pfor_18084	140.6	172
1588798at2759	Duplicated	Pfor|Pfor_29404	114.1	129
1588798at2759	Duplicated	Pfor|Pfor_23066	101.7	164
1593937at2759	Complete	Pfor|Pfor_4588	83.0	109
1617752at2759	Complete	Pfor|Pfor_8802	144.5	94
1620056at2759	Complete	Pfor|Pfor_25317	68.6	81
1623701at2759	Duplicated	Pfor|Pfor_17094	132.8	90
1623701at2759	Duplicated	Pfor|Pfor_15142	114.7	91
1626636at2759	Complete	Pfor|Pfor_24379	121.2	127
1633672at2759	Missing
1645187at2759	Duplicated	Pfor|Pfor_23829	45.8	40
1645187at2759	Duplicated	Pfor|Pfor_19171	40.7	46
