Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
EC989|EC989_001156-T1	ADK37847.1|GH18|	59.2	287	115	1	125	411	1	285	4.45e-121	358
EC989|EC989_001172-T1	AVM55139.1|GH65|	33.8	727	429	16	46	761	674	1359	1.52e-120	398
EC989|EC989_001280-T1	QKD62991.1|GH12|	36.6	576	359	3	303	878	1094	1663	1.15e-105	365
EC989|EC989_001337-T1	AGB49579.1|GH13_5|	51.7	482	229	3	1	481	1	479	1.52e-185	531
EC989|EC989_001409-T1	ADK37846.1|GH18|	72.1	294	79	2	30	322	1	292	9.73e-153	442
EC989|EC989_001436-T1	APF18717.1|GH3|	41.1	738	408	13	19	746	27	747	2.93e-181	541
EC989|EC989_001480-T1	CDS09089.1|GT41|	48.6	1250	505	21	349	1506	292	1496	0.0	998
EC989|EC989_001526-T1	AIT83212.1|GT4|	64.9	299	102	2	9	306	18	314	2.51e-129	390
EC989|EC989_001559-T1	QGI79035.1|GH43_30|	72.1	390	108	1	3	391	459	848	1.63e-190	580
EC989|EC989_001580-T1	EAL89135.1|GT20|	63.5	469	165	2	2	464	7	475	9.64e-225	631
EC989|EC989_001608-T1	AKU79211.1|GH20|	37.6	611	304	11	111	647	25	632	3.39e-129	399
EC989|EC989_001654-T1	CCE40564.1|GH5_9|	40.1	384	218	5	22	402	30	404	4.15e-103	317
EC989|EC989_001661-T1	ADK37844.1|GH16_4|	67.4	322	103	2	56	376	1	321	1.37e-169	480
EC989|EC989_001724-T1	CDS11918.1|CBM43|GH72|	45.9	484	238	13	13	483	14	486	6.95e-133	399
EC989|EC989_001729-T1	CDS07813.1|GH37|	43.2	595	282	10	41	631	32	574	1.54e-162	483
EC989|EC989_001910-T1	ADK37847.1|GH18|	58.8	284	114	2	125	407	1	282	4.91e-118	350
EC989|EC989_001997-T1	CDS05465.1|GH47|	50.0	462	219	3	1	450	60	521	1.36e-152	450
EC989|EC989_002033-T1	CDS03648.1|GT2|	42.6	1774	899	33	11	1698	8	1747	0.0	1297
EC989|EC989_002095-T1	AAB84284.1|GT2|2.4.1.16	49.8	1005	413	24	160	1103	205	1178	1.02e-294	868
EC989|EC989_002156-T1	CDS09097.1|GH15|	57.6	675	260	6	14	671	65	730	2.83e-278	784
EC989|EC989_002313-T1	QGI67417.1|GH18|	58.5	441	171	6	221	652	381	818	1.96e-150	464
EC989|EC989_002354-T1	CAN97272.1|GH81|	38.7	659	372	14	64	703	73	718	3.54e-141	434
EC989|EC989_002363-T1	QCE13289.1|CE8|	54.1	403	154	6	10	389	417	811	3.57e-132	417
EC989|EC989_002398-T1	CAD26699.1|GH13_5|3.2.1.1	41.9	489	261	7	1	481	9	482	1.88e-134	401
EC989|EC989_002424-T1	AVM55139.1|GH65|	38.5	698	393	18	52	738	682	1354	1.85e-149	475
EC989|EC989_002520-T1	CAB95998.1|GT20|2.4.1.15	63.4	473	173	0	30	502	9	481	1.10e-228	643
EC989|EC989_002580-T1	CDS05327.1|GT2|	32.5	924	521	25	27	864	24	930	7.55e-122	411
EC989|EC989_002608-T1	CDS08031.1|GT2|	45.7	1670	802	27	15	1600	39	1687	0.0	1400
EC989|EC989_002624-T1	AHX26715.1|GT2|	33.3	769	439	16	77	788	35	786	3.95e-111	397
EC989|EC989_002742-T1	AWP12516.1|GT29|	37.6	672	375	18	7	668	438	1075	7.81e-124	409
EC989|EC989_003041-T1	EAA65303.1|GT0|	47.5	895	417	10	33	914	727	1581	1.97e-267	795
EC989|EC989_003129-T1	CAN97272.1|GH81|	38.6	676	362	15	62	711	69	717	5.24e-150	457
EC989|EC989_003172-T1	EGX49587.1|GT2|	50.7	1041	398	22	180	1182	192	1155	0.0	930
EC989|EC989_003265-T1	CDS06114.1|GT2|	40.0	1937	962	44	24	1816	13	1893	0.0	1260
EC989|EC989_003276-T1	CDS11103.1|GT66|	62.6	732	251	3	4	720	4	727	0.0	920
EC989|EC989_003344-T1	SDT63342.1|CBM51|GH31|	48.1	688	327	11	19	684	37	716	1.13e-216	645
EC989|EC989_003386-T1	AUB27626.1|GT3|	69.7	495	144	2	8	496	3	497	8.83e-265	743
EC989|EC989_003402-T1	CDS05700.1|GT33|	43.7	446	233	10	3	441	51	485	6.68e-109	335
EC989|EC989_003439-T1	QCE13289.1|CE8|	53.1	407	161	6	9	389	409	811	3.64e-131	414
EC989|EC989_003494-T1	CDS12794.1|GT39|	39.1	678	398	8	100	768	82	753	2.13e-160	488
EC989|EC989_003556-T1	ADK37844.1|GH16_4|	53.8	342	136	5	60	400	1	321	3.68e-133	389
EC989|EC989_003599-T1	AIT83212.1|GT4|	65.7	300	100	2	8	306	17	314	4.33e-133	400
EC989|EC989_003633-T1	AIE96983.1|GT7|	35.3	748	418	12	1137	1858	485	1192	1.20e-118	422
EC989|EC989_003667-T1	CDS05327.1|GT2|	42.1	1734	912	32	20	1695	24	1723	0.0	1231
EC989|EC989_003669-T1	CDS05327.1|GT2|	43.9	1724	891	28	23	1699	26	1720	0.0	1288
EC989|EC989_003673-T1	CDS03806.1|GT48|	51.9	1768	796	17	88	1836	164	1895	0.0	1734
EC989|EC989_003689-T1	CDS05327.1|GT2|	43.6	1729	855	35	26	1663	24	1722	0.0	1301
EC989|EC989_003696-T1	AMJ52391.1|GH47|	43.0	474	232	12	40	482	101	567	2.47e-115	355
EC989|EC989_004106-T1	BAA01024.1|GT2|2.4.1.16	55.9	759	312	6	70	818	113	858	9.73e-286	814
EC989|EC989_004120-T1	QLI73446.1|AA2|	65.3	277	92	3	89	362	84	359	1.29e-127	375
EC989|EC989_004165-T1	SVE84708.1|GH9|	48.9	918	439	9	6	902	418	1326	4.25e-126	417
EC989|EC989_004240-T1	AIE96983.1|GT7|	30.9	1229	693	28	92	1203	7	1196	3.51e-152	508
EC989|EC989_004312-T1	AQU42542.1|CBM48|GH13_8|	65.1	681	221	8	81	756	10	678	0.0	932
EC989|EC989_004377-T1	QKX53460.1|AA4|	49.6	425	197	7	28	446	624	1037	2.04e-131	409
EC989|EC989_004381-T1	APA14319.1|GH5_12|	39.0	721	372	20	11	682	5	706	1.13e-153	470
EC989|EC989_004382-T1	CCA77894.1|GH13_25|GH133|	46.5	1547	763	23	21	1526	74	1596	0.0	1368
EC989|EC989_004471-T1	EAA31326.1|GH71|	45.2	609	298	9	93	683	628	1218	4.53e-151	474
EC989|EC989_004476-T1	CBA03971.1|GT30|	65.9	399	123	3	7	399	4	395	8.34e-177	525
EC989|EC989_004517-T1	AHX26715.1|GT2|	33.8	785	436	21	71	790	35	800	4.15e-107	390
EC989|EC989_004547-T1	QGI67417.1|GH18|	58.0	441	173	6	3	434	381	818	3.93e-153	462
EC989|EC989_004558-T1	CEI70340.1|AA3|	42.2	626	286	15	50	610	24	638	3.10e-136	416
EC989|EC989_004559-T1	QLI66121.1|AA3|	41.2	639	301	15	9	582	14	642	4.44e-145	438
EC989|EC989_004625-T1	AWP09643.1|CBM13|GT27|	49.9	389	190	3	15	399	574	961	3.87e-128	401
EC989|EC989_004626-T1	AWP04987.1|GT13|	36.8	889	487	25	29	894	83	919	6.31e-150	489
EC989|EC989_004672-T1	CAP65329.1|GT15|	59.0	317	126	2	109	423	109	423	2.87e-136	402
EC989|EC989_004686-T1	CDS12794.1|GT39|	36.1	867	319	9	71	882	67	753	7.87e-171	518
EC989|EC989_004725-T1	CDS05871.1|GT2|	56.2	767	324	4	59	820	93	852	6.72e-303	857
EC989|EC989_004841-T1	SMQ53908.1|GT15|	56.0	323	138	2	121	441	99	419	5.61e-134	397
EC989|EC989_004850-T1	BAA34296.1|GT4|	44.9	425	222	8	1	417	6	426	4.72e-114	347
EC989|EC989_004953-T1	CDS08047.1|GT15|	54.1	314	137	3	45	352	69	381	2.40e-119	354
EC989|EC989_004957-T1	QGI79035.1|GH43_30|	72.6	390	106	1	3	391	459	848	1.54e-191	583
EC989|EC989_005033-T1	SMQ48525.1|GT57|	46.5	462	218	10	4	441	27	483	2.10e-107	332
EC989|EC989_005053-T1	BAA11053.1|GH31|3.2.1.20	42.4	798	407	15	22	775	17	805	1.06e-216	639
EC989|EC989_005077-T1	EAA60425.1|GT24|	35.7	1468	854	34	25	1443	31	1457	1.70e-261	796
EC989|EC989_005090-T1	CDS13578.1|GH5_12|	44.1	689	342	12	627	1284	18	694	6.43e-189	578
EC989|EC989_005130-T1	AVM55139.1|GH65|	38.2	706	392	18	52	742	682	1358	8.26e-144	460
EC989|EC989_005242-T1	CCA77894.1|GH13_25|GH133|	46.3	1547	766	22	21	1526	74	1596	0.0	1353
EC989|EC989_005243-T1	CBX97977.1|GH5_12|	39.2	712	376	19	11	682	5	699	6.58e-157	478
EC989|EC989_005265-T1	AHX26715.1|GT2|	31.2	741	424	15	21	694	36	757	5.76e-103	366
EC989|EC989_005290-T1	QDS71450.1|GH47|	61.4	316	122	0	4	319	1040	1355	3.33e-132	414
EC989|EC989_005389-T1	CDS11918.1|CBM43|GH72|	45.3	472	235	11	13	471	14	475	1.78e-127	385
EC989|EC989_005414-T1	CDS08390.1|GH31|	45.5	963	459	14	21	951	17	945	1.07e-300	860
EC989|EC989_005490-T1	EGX51249.1|GT1|	35.3	1231	614	27	117	1191	233	1436	5.60e-225	694
EC989|EC989_005544-T1	AWO98658.1|GH37|	64.3	401	142	1	18	417	69	469	1.48e-180	540
EC989|EC989_005598-T1	QKX55195.1|GT2|	48.3	1078	452	21	148	1172	414	1439	0.0	938
EC989|EC989_005613-T1	ABN67731.1|GH5_9|	43.1	390	208	6	60	445	35	414	2.87e-109	335
EC989|EC989_005674-T1	CBX99002.1|GH18|	55.8	303	106	6	1	277	1	301	3.70e-105	327
EC989|EC989_005729-T1	ABL63820.1|GT48|	53.2	1732	722	19	256	1960	192	1861	0.0	1746
EC989|EC989_005847-T1	VDC69778.1|CE8|	42.1	615	340	9	121	726	658	1265	1.29e-154	486
EC989|EC989_005889-T1	CEF87088.1|AA3|	39.8	621	313	16	20	586	22	635	6.04e-124	384
EC989|EC989_005892-T1	CAC9909034.1|GT8|	63.8	373	134	1	20	392	347	718	1.90e-167	490
EC989|EC989_005915-T1	CDS10110.1|GT15|	55.4	312	136	2	88	399	63	371	2.04e-130	384
EC989|EC989_005922-T1	ADK37846.1|GH18|	65.9	296	97	2	61	356	1	292	3.90e-143	419
EC989|EC989_005979-T1	BAA01021.1|CBM19|GH18|3.2.1.14	48.0	402	191	8	45	439	30	420	3.21e-114	350
EC989|EC989_005991-T1	QKX59807.1|GH16_2|	49.5	404	189	7	89	481	257	656	2.75e-128	392
EC989|EC989_006114-T1	CCA15473.1|GH72|	54.2	389	173	4	1	385	565	952	1.57e-134	412
EC989|EC989_006132-T1	CAN65674.1|GH28|	36.8	571	322	12	110	671	89	629	8.90e-108	360
EC989|EC989_006133-T1	CDS10110.1|GT15|	59.0	307	124	1	65	371	67	371	1.54e-137	401
EC989|EC989_006160-T1	CDS09089.1|GT41|	48.5	1264	510	23	336	1506	281	1496	0.0	1001
EC989|EC989_006198-T1	CDS08031.1|GT2|	36.2	937	506	18	19	881	9	927	2.41e-170	544
EC989|EC989_006261-T1	VBB76690.1|AA3|	37.8	619	323	17	24	587	27	638	2.51e-114	359
EC989|EC989_006298-T1	QKX53119.1|GH72|	44.0	504	261	5	26	508	9	512	3.90e-127	421
EC989|EC989_006307-T1	VUW72999.1|AA1|	43.8	441	229	8	208	636	188	621	1.42e-103	346
EC989|EC989_006317-T1	VUW72999.1|AA1|	44.0	441	228	8	38	466	188	621	5.57e-106	346
EC989|EC989_006360-T1	CDS05274.1|GT2|	55.1	915	368	12	7	895	86	983	0.0	932
EC989|EC989_006390-T1	CDS05746.1|GH5_9|	50.1	425	201	6	101	517	4	425	1.37e-165	480
EC989|EC989_006422-T1	CAN80640.1|GT47|	52.3	428	197	5	6	428	937	1362	2.54e-150	465
EC989|EC989_006431-T1	AWO98658.1|GH37|	64.3	401	142	1	18	417	69	469	6.66e-181	541
EC989|EC989_006519-T1	QDS71450.1|GH47|	56.5	340	138	3	5	344	1035	1364	1.89e-126	400
EC989|EC989_006526-T1	ABL63820.1|GT48|	53.1	1733	721	20	255	1959	192	1861	0.0	1746
EC989|EC989_006578-T1	QIW95080.1|GH47|	25.0	1664	1048	41	311	1864	1014	2587	3.12e-121	432
EC989|EC989_006580-T1	CDS10611.1|GT21|	47.0	345	172	2	56	389	54	398	1.09e-103	321
EC989|EC989_006620-T1	AAM33305.1|CBM48|GH13_8|	64.7	679	227	6	79	755	14	681	0.0	934
EC989|EC989_006745-T1	CDS03190.1|GH0|	49.8	1234	485	15	31	1143	16	1235	0.0	1115
EC989|EC989_006778-T1	AAQ72769.1|GH16_2|	50.5	388	183	5	105	487	292	675	1.30e-125	385
EC989|EC989_006798-T1	CDS13455.1|GH63|	38.1	858	429	19	17	857	32	804	1.48e-202	601
EC989|EC989_006833-T1	CAN97272.1|GH81|	39.1	668	370	15	65	714	69	717	2.80e-147	451
EC989|EC989_006854-T1	AAX19735.1|GH37|	65.8	666	217	4	79	744	48	702	0.0	937
EC989|EC989_006970-T1	CDS08031.1|GT2|	45.1	1706	835	28	25	1657	13	1690	0.0	1396
EC989|EC989_007003-T1	AWP12516.1|GT29|	38.7	671	377	14	8	673	438	1079	3.94e-123	407
EC989|EC989_007008-T1	QEO24085.1|GH47|	50.5	384	181	4	21	399	825	1204	7.36e-122	385
EC989|EC989_007040-T1	QKX60254.1|GH76|	49.2	799	362	8	112	898	1	767	1.98e-247	733
EC989|EC989_007050-T1	CDS05700.1|GT33|	43.8	447	232	10	3	442	51	485	7.75e-108	332
EC989|EC989_007366-T1	ANB11329.1|GT3|	71.0	638	172	4	8	636	3	636	0.0	939
EC989|EC989_007368-T1	QKX60254.1|GH76|	49.9	781	369	6	112	884	1	767	1.41e-247	733
EC989|EC989_007375-T1	CDS08031.1|GT2|	44.7	1719	846	29	13	1657	3	1690	0.0	1398
EC989|EC989_007573-T1	CEF87088.1|AA3|	41.6	623	287	17	76	633	24	634	2.04e-135	415
EC989|EC989_007664-T1	QKX53450.1|GH81|	56.9	378	137	3	28	379	969	1346	1.33e-117	375
EC989|EC989_007695-T1	CDS08390.1|GH31|	44.9	963	465	13	20	950	17	945	4.35e-297	851
EC989|EC989_007706-T1	AAD30975.1|GT2|2.4.1.83	71.6	236	67	0	2	237	31	266	1.39e-121	350
EC989|EC989_007748-T1	AAD30975.1|GT2|2.4.1.83	72.0	236	66	0	2	237	31	266	5.10e-124	357
EC989|EC989_007778-T1	AKU79211.1|GH20|	37.4	615	294	13	20	550	25	632	5.15e-139	422
EC989|EC989_007942-T1	APU66165.1|GH18|	65.5	284	75	4	31	295	1	280	2.73e-133	389
EC989|EC989_007956-T1	AFK25797.1|GT2|	46.8	836	347	14	528	1310	90	880	6.56e-220	674
EC989|EC989_007982-T1	CDS07484.1|CBM43|GH72|	46.2	478	237	11	17	479	19	491	1.94e-135	406
EC989|EC989_008031-T1	QBQ55243.1|CBM50|	34.2	959	518	26	42	983	27	889	1.30e-143	461
EC989|EC989_008098-T1	AKU79211.1|GH20|	37.7	620	295	14	20	555	25	637	1.62e-137	418
EC989|EC989_008142-T1	CCA66707.1|GT39|	46.8	746	343	8	62	794	75	779	8.29e-226	660
EC989|EC989_008198-T1	SDT63342.1|CBM51|GH31|	46.5	739	359	13	33	742	29	760	6.12e-214	639
EC989|EC989_008250-T1	VUW72999.1|AA1|	51.0	653	282	11	126	750	19	661	1.77e-195	592
EC989|EC989_008277-T1	CDS10110.1|GT15|	54.8	321	142	2	65	385	54	371	4.05e-129	380
EC989|EC989_008286-T1	QKX56076.1|GH51|	51.6	781	352	8	293	1063	831	1595	9.86e-241	732
EC989|EC989_008288-T1	QKX59807.1|GH16_2|	45.1	466	238	10	36	490	205	663	2.94e-128	392
EC989|EC989_008305-T1	ADK37846.1|GH18|	73.5	294	76	1	30	323	1	292	4.88e-162	461
EC989|EC989_008371-T1	BAA01021.1|CBM19|GH18|3.2.1.14	46.4	416	197	10	26	427	30	433	1.68e-114	350
EC989|EC989_008403-T1	QKD53806.1|AA3|	36.1	638	342	12	43	634	35	652	1.64e-121	379
EC989|EC989_008466-T1	CDS13578.1|GH5_12|	43.8	689	344	12	479	1136	18	694	2.27e-190	578
EC989|EC989_008552-T1	AKT41788.1|CBM6|GH81|	38.6	660	372	16	62	703	270	914	4.57e-140	437
EC989|EC989_008559-T1	SDT63342.1|CBM51|GH31|	47.4	700	339	11	8	686	26	717	1.13e-210	630
EC989|EC989_008628-T1	CDS02746.1|GT4|	57.3	351	148	1	1	351	76	424	4.62e-137	402
EC989|EC989_008710-T1	CDS10110.1|GT15|	56.3	311	132	2	58	366	63	371	3.41e-135	395
EC989|EC989_008728-T1	QBQ55243.1|CBM50|	34.8	788	439	20	42	811	27	757	7.64e-114	383
EC989|EC989_009039-T1	CCD47155.1|GT35|	57.2	856	360	6	40	894	25	875	0.0	987
EC989|EC989_009052-T1	CED83340.1|GT31|	37.4	794	441	16	356	1112	1136	1910	7.35e-151	502
EC989|EC989_009119-T1	QBZ54211.1|GH47|	48.1	851	361	16	16	814	644	1465	3.76e-220	666
EC989|EC989_009211-T1	CDS09314.1|GT39|	51.5	685	322	3	54	733	109	788	3.97e-244	705
EC989|EC989_009274-T1	VUW72999.1|AA1|	52.3	623	259	11	126	720	19	631	9.60e-193	585
EC989|EC989_009288-T1	CDS06367.1|GH38|	48.1	1044	525	8	19	1059	25	1054	0.0	1030
EC989|EC989_009469-T1	AWK40335.1|GH6|	37.1	704	425	10	35	727	180	876	1.98e-142	444
EC989|EC989_009512-T1	ATY64850.1|GT48|	52.2	1761	737	23	194	1926	361	2045	0.0	1717
EC989|EC989_009692-T1	CAN65674.1|GH28|	36.1	571	326	12	110	671	89	629	1.20e-106	357
EC989|EC989_009719-T1	CDS12794.1|GT39|	40.9	866	332	6	71	935	67	753	4.68e-206	611
EC989|EC989_009731-T1	BBN14963.1|CBM20|	49.3	404	194	7	11	406	397	797	8.84e-126	387
EC989|EC989_009775-T1	AKU79211.1|GH20|	37.1	626	304	12	21	562	21	640	1.98e-133	407
EC989|EC989_009785-T1	CDS07484.1|CBM43|GH72|	50.2	464	205	11	18	459	19	478	1.03e-143	429
EC989|EC989_009826-T1	CDS13004.1|GT20|	51.3	762	353	8	26	775	24	779	9.12e-286	809
EC989|EC989_009834-T1	AWP09643.1|CBM13|GT27|	47.2	413	208	5	15	423	574	980	1.26e-125	395
EC989|EC989_009876-T1	CAN80640.1|GT47|	51.9	428	199	5	6	428	937	1362	2.80e-148	459
EC989|EC989_009881-T1	ADK37846.1|GH18|	72.8	294	77	2	30	322	1	292	4.17e-158	456
EC989|EC989_009882-T1	AFK25797.1|GT2|	46.4	839	346	17	530	1312	90	880	1.88e-217	667
EC989|EC989_009889-T1	CDS12794.1|GT39|	45.4	713	369	5	72	782	55	749	1.33e-214	627
EC989|EC989_009913-T1	CDS09314.1|GT39|	51.5	687	323	3	55	736	109	790	4.69e-243	702
EC989|EC989_009958-T1	AKU79211.1|GH20|	35.8	623	303	16	33	570	21	631	4.78e-116	363
EC989|EC989_010032-T1	CED83340.1|GT31|	36.4	795	421	18	383	1112	1136	1910	3.78e-140	472
EC989|EC989_010100-T1	CCA15473.1|GH72|	53.2	393	175	4	1	389	565	952	2.36e-131	404
EC989|EC989_010118-T1	VDD59467.1|GH20|	38.4	560	282	17	19	528	27	573	4.17e-112	349
EC989|EC989_010119-T1	AKU79211.1|GH20|	36.7	611	310	9	22	558	25	632	1.03e-130	400
EC989|EC989_010124-T1	CDS10611.1|GT21|	47.5	345	170	2	56	389	54	398	5.44e-104	322
EC989|EC989_010126-T1	APU66165.1|GH18|	70.4	284	80	3	34	317	1	280	6.59e-148	427
EC989|EC989_010127-T1	CDS07484.1|CBM43|GH72|	51.0	465	200	11	18	459	19	478	5.64e-146	434
EC989|EC989_010130-T1	CDS09097.1|GH15|	57.4	676	260	7	14	671	65	730	3.05e-275	776
EC989|EC989_010163-T1	CBX99002.1|GH18|	55.4	303	107	6	1	277	1	301	5.21e-105	327
EC989|EC989_010174-T1	QGI67549.1|AA3|	41.1	625	292	14	26	586	24	636	1.42e-133	408
EC989|EC989_010179-T1	CDS05746.1|GH5_9|	48.7	433	205	9	110	533	2	426	2.53e-145	429
EC989|EC989_010204-T1	AHX26715.1|GT2|	33.8	785	436	21	71	790	35	800	1.83e-107	391
EC989|EC989_010397-T1	QBQ55243.1|CBM50|	34.5	800	454	23	27	810	12	757	1.63e-109	371
EC989|EC989_010457-T1	CDS11938.1|GT1|	36.0	1061	518	23	161	1205	59	974	1.52e-202	619
EC989|EC989_010549-T1	EAA65303.1|GT0|	48.5	876	419	9	33	897	727	1581	5.00e-269	799
EC989|EC989_010564-T1	CAC9909034.1|GT8|	68.2	399	126	1	2	400	325	722	4.42e-183	530
EC989|EC989_010570-T1	QBQ55251.1|CBM50|	36.0	910	532	12	2	890	14	894	1.21e-161	506
EC989|EC989_010588-T1	QHG77622.1|CBM50|	78.4	222	47	1	33	253	55	276	2.23e-122	358
EC989|EC989_010680-T1	AIE96983.1|GT7|	35.3	748	418	12	1138	1859	485	1192	2.15e-118	422
EC989|EC989_010780-T1	SMR56934.1|GT22|	54.4	529	227	6	10	525	608	1135	1.04e-182	552
EC989|EC989_010792-T1	CEF87088.1|AA3|	38.3	626	307	17	22	584	24	633	9.43e-116	362
EC989|EC989_010796-T1	AWP04987.1|GT13|	49.2	850	418	9	82	925	84	925	1.86e-287	847
EC989|EC989_010818-T1	QBQ55251.1|CBM50|	31.4	860	505	16	58	901	33	823	9.39e-106	360
EC989|EC989_010821-T1	AVI60826.1|GT22|	63.3	425	141	7	10	426	583	1000	1.46e-162	510
EC989|EC989_010861-T1	CDS07484.1|CBM43|GH72|	46.1	477	237	11	58	519	19	490	1.09e-130	407
EC989|EC989_010871-T1	CDS04937.1|GH18|	29.5	2790	1697	55	361	2964	429	3133	0.0	1087
EC989|EC989_010879-T1	QBQ55251.1|CBM50|	31.2	860	507	16	58	901	33	823	1.25e-104	357
EC989|EC989_010889-T1	CDS11103.1|GT66|	62.7	724	263	2	4	720	4	727	0.0	918
EC989|EC989_010906-T1	QKD53806.1|AA3|	36.3	653	347	14	33	637	21	652	2.67e-124	387
EC989|EC989_010942-T1	CDS05746.1|GH5_9|	48.1	426	202	9	116	532	10	425	1.01e-136	407
EC989|EC989_011001-T1	QHG77622.1|CBM50|	78.4	222	47	1	33	253	55	276	2.23e-122	358
EC989|EC989_011043-T1	CDS05327.1|GT2|	58.5	728	281	10	1	720	1008	1722	1.11e-283	847
EC989|EC989_011086-T1	QIW95080.1|GH47|	25.6	1656	1074	39	311	1877	1014	2600	2.21e-127	452
EC989|EC989_011120-T1	CDS03190.1|GH0|	50.4	1221	497	15	31	1143	16	1235	0.0	1109
EC989|EC989_011140-T1	QBQ55251.1|CBM50|	33.9	984	523	17	17	994	34	896	3.52e-144	463
EC989|EC989_011157-T1	APU66165.1|GH18|	66.2	284	92	3	35	318	1	280	2.13e-133	389
EC989|EC989_011312-T1	ADK37846.1|GH18|	72.1	294	80	1	56	349	1	292	9.26e-158	456
EC989|EC989_011363-T1	QEO24085.1|GH47|	49.7	384	184	4	21	399	825	1204	2.21e-118	376
EC989|EC989_011443-T1	CEF87088.1|AA3|	39.1	619	316	16	22	586	24	635	1.40e-118	370
EC989|EC989_011505-T1	CDS11918.1|CBM43|GH72|	46.8	466	226	12	13	465	14	470	4.19e-134	402
EC989|EC989_011558-T1	CDS07484.1|CBM43|GH72|	49.1	409	186	9	29	421	37	439	3.40e-124	378
EC989|EC989_011562-T1	CDS08031.1|GT2|	43.9	1714	835	34	25	1650	13	1687	0.0	1274
EC989|EC989_011608-T1	CDS04796.1|CE9|	55.2	433	162	6	67	468	1	432	5.09e-161	466
EC989|EC989_011612-T1	APU66165.1|GH18|	70.8	284	79	3	34	317	1	280	1.91e-148	427
EC989|EC989_011621-T1	VBB76690.1|AA3|	40.6	620	308	12	51	614	27	642	6.15e-138	421
EC989|EC989_011632-T1	AOA62335.1|GT57|	45.7	409	209	5	44	441	45	451	6.83e-106	331
EC989|EC989_011693-T1	CDS13004.1|GT20|	51.6	762	358	6	16	772	24	779	2.50e-292	826
EC989|EC989_011759-T1	SDS23379.1|GH3|	42.7	745	382	14	43	768	29	747	5.75e-195	577
EC989|EC989_011764-T1	QBQ55243.1|CBM50|	34.1	1000	538	27	2	994	7	892	4.84e-144	463
EC989|EC989_011776-T1	QKD52993.1|GT35|	59.8	797	316	4	1	796	88	881	0.0	967
EC989|EC989_011883-T1	EGX49722.1|GT39|	40.7	739	324	9	62	708	58	774	4.82e-168	508
EC989|EC989_011885-T1	CEF87088.1|AA3|	36.1	626	332	17	34	605	24	635	3.79e-105	335
EC989|EC989_011942-T1	CCA14548.1|GT2|	52.8	316	145	3	3	316	441	754	6.03e-111	343
EC989|EC989_011950-T1	CEF87088.1|AA3|	38.4	633	288	16	16	558	14	634	1.35e-123	382
EC989|EC989_011988-T1	QBQ55251.1|CBM50|	34.5	978	534	22	20	988	21	900	3.02e-144	463
EC989|EC989_012099-T1	EAA61171.1|AA3|	36.0	622	334	18	29	593	25	639	3.90e-103	330
