# BUSCO version is: 5.2.2 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
49967at4751	Complete	Conth1|scaffold_82	56728	59140	+	702.4	589	https://www.orthodb.org/v10?query=49967at4751	Vacuole morphology and inheritance protein 14
50786at4751	Complete	Conth1|scaffold_41	92773	95031	+	513.1	500	https://www.orthodb.org/v10?query=50786at4751	Eukaryotic translation initiation factor 3 subunit B
50835at4751	Complete	Conth1|scaffold_21	55777	58901	-	849.9	649	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Complete	Conth1|scaffold_59	73713	75979	+	514.3	458	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52909at4751	Complete	Conth1|scaffold_18	27445	30507	+	691.7	652	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Fragmented	Conth1|scaffold_45	4929	7205	+	639.6	511	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Complete	Conth1|scaffold_108	45006	48170	-	743.4	691	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Complete	Conth1|scaffold_82	74404	77048	+	434.8	369	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Missing
56432at4751	Missing
56729at4751	Complete	Conth1|scaffold_11	60946	64102	-	784.2	773	https://www.orthodb.org/v10?query=56729at4751	Coatomer subunit beta
57081at4751	Complete	Conth1|scaffold_25	58666	62232	-	962.8	683	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Complete	Conth1|scaffold_174	25398	29115	-	223.7	735	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Complete	Conth1|scaffold_7	61778	65206	+	644.4	585	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Complete	Conth1|scaffold_114	57361	60277	-	196.8	253	https://www.orthodb.org/v10?query=61411at4751	WD40-repeat-containing domain
61438at4751	Complete	Conth1|scaffold_132	15466	18293	+	411.0	562	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61857at4751	Complete	Conth1|scaffold_227	26627	28420	-	99.2	443	https://www.orthodb.org/v10?query=61857at4751	Exocyst complex protein EXO70
62846at4751	Complete	Conth1|scaffold_3	323416	326602	+	302.6	405	https://www.orthodb.org/v10?query=62846at4751	Ribosome biogenesis protein tsr1
63635at4751	Complete	Conth1|scaffold_39	63378	66398	-	761.7	674	https://www.orthodb.org/v10?query=63635at4751	AP-2 complex subunit alpha
63838at4751	Complete	Conth1|scaffold_98	27628	30083	-	276.9	362	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
64002at4751	Complete	Conth1|scaffold_182	7149	10303	-	504.6	530	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Complete	Conth1|scaffold_18	32451	34611	+	813.4	522	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Missing
65499at4751	Complete	Conth1|scaffold_35	20745	22943	-	569.8	488	https://www.orthodb.org/v10?query=65499at4751	AP-1 complex subunit gamma
66151at4751	Fragmented	Conth1|scaffold_26	60663	62961	+	362.7	415	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Missing
67399at4751	Complete	Conth1|scaffold_57	23654	26554	+	550.4	485	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Complete	Conth1|scaffold_205	2390	5368	+	208.6	344	https://www.orthodb.org/v10?query=67806at4751	actin-like ATPase domain-containing protein
68466at4751	Complete	Conth1|scaffold_6	166820	170000	-	825.8	628	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Missing
71039at4751	Complete	Conth1|scaffold_208	22851	26206	+	1022.7	701	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Complete	Conth1|scaffold_21	43462	46316	+	696.9	632	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Complete	Conth1|scaffold_91	43329	45604	+	623.5	450	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Complete	Conth1|scaffold_6	189624	191184	+	489.4	324	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Complete	Conth1|scaffold_23	125913	129375	-	725.1	678	https://www.orthodb.org/v10?query=73771at4751	WD40-repeat-containing domain
75033at4751	Complete	Conth1|scaffold_21	70731	72705	+	336.0	427	https://www.orthodb.org/v10?query=75033at4751	RNA polymerase I-specific transcription initiation factor RRN3
75456at4751	Fragmented	Conth1|scaffold_14	50079	51500	+	72.7	249	https://www.orthodb.org/v10?query=75456at4751	Vps53-like, N-terminal
75463at4751	Complete	Conth1|scaffold_378	1565	3832	-	580.1	564	https://www.orthodb.org/v10?query=75463at4751	Mitochondrial intermediate peptidase
75709at4751	Complete	Conth1|scaffold_50	50165	54190	-	831.1	728	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Complete	Conth1|scaffold_214	23994	26440	-	600.8	501	https://www.orthodb.org/v10?query=75976at4751	Calcium permease family membrane transporter
76196at4751	Complete	Conth1|scaffold_59	96360	99123	-	523.5	351	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76893at4751	Complete	Conth1|scaffold_62	93746	95846	-	813.7	505	https://www.orthodb.org/v10?query=76893at4751	ATPase, AAA-type, conserved site
76975at4751	Fragmented	Conth1|scaffold_94	8594	9612	-	117.9	195	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Complete	Conth1|scaffold_47	111179	113282	+	570.2	492	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78665at4751	Missing
79262at4751	Complete	Conth1|scaffold_138	45627	47520	-	786.6	487	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Complete	Conth1|scaffold_1	410093	412159	-	662.7	414	https://www.orthodb.org/v10?query=79294at4751	Bifunctional purine biosynthesis protein ADE17
79797at4751	Complete	Conth1|scaffold_230	6195	9057	-	397.8	636	https://www.orthodb.org/v10?query=79797at4751	WD40-repeat-containing domain
79988at4751	Complete	Conth1|scaffold_52	24664	25875	-	119.8	219	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
81295at4751	Complete	Conth1|scaffold_124	43200	45686	+	773.4	441	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Missing
81687at4751	Complete	Conth1|scaffold_226	27165	28979	-	753.8	479	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Fragmented	Conth1|scaffold_13	144467	145249	+	125.1	206	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Complete	Conth1|scaffold_89	65208	66349	+	225.1	182	https://www.orthodb.org/v10?query=84829at4751	DUF747-domain-containing protein
85793at4751	Missing
86293at4751	Missing
87251at4751	Fragmented	Conth1|scaffold_92	16555	19407	+	438.1	530	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Complete	Conth1|scaffold_243	2542	4456	-	856.0	440	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Complete	Conth1|scaffold_268	17178	19100	+	138.1	176	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
91135at4751	Complete	Conth1|scaffold_328	11469	14502	-	203.6	427	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
92267at4751	Complete	Conth1|scaffold_47	42219	44289	-	689.4	493	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Fragmented	Conth1|scaffold_130	54379	55680	+	96.7	158	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Complete	Conth1|scaffold_65	85744	87855	+	379.6	393	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Complete	Conth1|scaffold_54	11488	13777	-	784.9	527	https://www.orthodb.org/v10?query=94628at4751	DNA helicase
95253at4751	Missing
96633at4751	Missing
97141at4751	Missing
98519at4751	Missing
98733at4751	Complete	Conth1|scaffold_88	63749	65995	+	908.1	557	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Complete	Conth1|scaffold_283	15482	17567	+	521.3	422	https://www.orthodb.org/v10?query=98739at4751	Homoaconitase, mitochondrial
100957at4751	Missing
101133at4751	Complete	Conth1|scaffold_1	98110	99842	+	448.8	383	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Complete	Conth1|scaffold_19	167959	170610	+	525.1	476	https://www.orthodb.org/v10?query=103183at4751	DNA repair protein
103461at4751	Complete	Conth1|scaffold_71	16349	18623	-	763.1	559	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Complete	Conth1|scaffold_27	130741	132118	-	284.8	289	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
104173at4751	Fragmented	Conth1|scaffold_128	38256	39706	+	240.6	302	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104415at4751	Fragmented	Conth1|scaffold_148	16489	17764	+	224.2	239	https://www.orthodb.org/v10?query=104415at4751	WD40-repeat-containing domain
105401at4751	Complete	Conth1|scaffold_369	1086	2839	-	1027.3	555	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Missing
107136at4751	Complete	Conth1|scaffold_27	136781	139888	+	699.2	538	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Complete	Conth1|scaffold_48	89151	90818	+	597.0	415	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Complete	Conth1|scaffold_198	22638	24857	+	335.4	445	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
111022at4751	Complete	Conth1|scaffold_38	92143	93652	+	294.8	265	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111189at4751	Complete	Conth1|scaffold_45	39373	41764	-	617.3	505	https://www.orthodb.org/v10?query=111189at4751	ATP-dependent RNA helicase DBP10
112646at4751	Fragmented	Conth1|scaffold_67	22345	23763	+	45.2	197	https://www.orthodb.org/v10?query=112646at4751	oligomeric Golgi complex subunit 6
112937at4751	Fragmented	Conth1|scaffold_26	45862	47455	-	408.8	335	https://www.orthodb.org/v10?query=112937at4751	P-loop containing nucleoside triphosphate hydrolase protein
115993at4751	Complete	Conth1|scaffold_52	46092	48733	-	598.4	480	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
117017at4751	Complete	Conth1|scaffold_21	94036	96153	+	667.1	453	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Missing
118701at4751	Complete	Conth1|scaffold_298	14950	18163	-	734.2	554	https://www.orthodb.org/v10?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Fragmented	Conth1|scaffold_3	161290	162369	+	338.2	308	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Complete	Conth1|scaffold_486	1561	3706	-	304.8	410	https://www.orthodb.org/v10?query=122507at4751	WD40-repeat-containing domain
122824at4751	Missing
123228at4751	Complete	Conth1|scaffold_103	65210	68780	+	860.7	717	https://www.orthodb.org/v10?query=123228at4751	Ribosome biogenesis protein BMS1
123277at4751	Missing
123494at4751	Complete	Conth1|scaffold_26	58630	60255	+	273.3	291	https://www.orthodb.org/v10?query=123494at4751	Actin family
125400at4751	Missing
125935at4751	Complete	Conth1|scaffold_236	3573	4827	-	433.6	321	https://www.orthodb.org/v10?query=125935at4751	tRNA-dihydrouridine(47) synthase 
126037at4751	Missing
126249at4751	Complete	Conth1|scaffold_309	1270	3807	-	511.9	555	https://www.orthodb.org/v10?query=126249at4751	Multiple RNA-binding domain-containing protein 1
126256at4751	Complete	Conth1|scaffold_123	11285	13128	+	458.8	301	https://www.orthodb.org/v10?query=126256at4751	Non-specific serine/threonine protein kinase
126519at4751	Complete	Conth1|scaffold_111	11414	13106	-	545.9	427	https://www.orthodb.org/v10?query=126519at4751	Imidazole glycerol phosphate synthase hisHF
127140at4751	Complete	Conth1|scaffold_390	5492	7225	+	310.4	318	https://www.orthodb.org/v10?query=127140at4751	Protein arginine N-methyltransferase
129160at4751	Complete	Conth1|scaffold_28	142847	144919	+	647.7	450	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129326at4751	Fragmented	Conth1|scaffold_141	46827	49055	+	358.2	514	https://www.orthodb.org/v10?query=129326at4751	Putative nucleolar complex protein 14
129520at4751	Complete	Conth1|scaffold_249	3809	5828	-	549.3	412	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Missing
130930at4751	Missing
130976at4751	Complete	Conth1|scaffold_22	123831	125182	+	203.6	343	https://www.orthodb.org/v10?query=130976at4751	DNA polymerase alpha subunit B
133954at4751	Missing
135184at4751	Complete	Conth1|scaffold_31	6046	7704	-	181.8	249	https://www.orthodb.org/v10?query=135184at4751	Nitrogen permease regulator 2
135652at4751	Duplicated	Conth1|scaffold_4	255551	257257	-	344.1	349	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
135652at4751	Duplicated	Conth1|scaffold_14	164644	166047	-	323.0	368	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
137963at4751	Complete	Conth1|scaffold_108	24700	26570	-	709.9	448	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
138484at4751	Fragmented	Conth1|scaffold_23	26717	28307	+	86.5	200	https://www.orthodb.org/v10?query=138484at4751	DNA polymerase epsilon subunit
138695at4751	Complete	Conth1|scaffold_67	85133	86934	+	728.1	457	https://www.orthodb.org/v10?query=138695at4751	Nucleolar GTP-binding protein 1
138697at4751	Complete	Conth1|scaffold_34	134580	136349	+	477.4	363	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138833at4751	Complete	Conth1|scaffold_285	3968	6295	-	530.0	442	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
141273at4751	Complete	Conth1|scaffold_301	3746	5357	+	251.3	276	https://www.orthodb.org/v10?query=141273at4751	methionine-tRNA ligase
142357at4751	Missing
142965at4751	Fragmented	Conth1|scaffold_72	81744	82302	+	101.8	113	https://www.orthodb.org/v10?query=142965at4751	GPI transamidase component GPI16
143414at4751	Fragmented	Conth1|scaffold_25	144824	145563	+	165.6	154	https://www.orthodb.org/v10?query=143414at4751	Transcription factor 25
145178at4751	Missing
145378at4751	Fragmented	Conth1|scaffold_86	8525	9732	+	329.4	307	https://www.orthodb.org/v10?query=145378at4751	Eukaryotic translation initiation factor 2A
145524at4751	Fragmented	Conth1|scaffold_197	8355	9111	-	216.3	142	https://www.orthodb.org/v10?query=145524at4751	Nuclear elongation and deformation protein 1
147028at4751	Complete	Conth1|scaffold_211	4238	5571	+	305.7	294	https://www.orthodb.org/v10?query=147028at4751	WD40-repeat-containing domain
148293at4751	Complete	Conth1|scaffold_44	55791	57886	+	768.8	402	https://www.orthodb.org/v10?query=148293at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
150469at4751	Complete	Conth1|scaffold_8	181688	183779	+	524.9	368	https://www.orthodb.org/v10?query=150469at4751	T-complex protein 1 subunit beta
153083at4751	Complete	Conth1|scaffold_133	51486	53345	-	441.3	463	https://www.orthodb.org/v10?query=153083at4751	Ubiquitin carboxyl-terminal hydrolase
154126at4751	Missing
156073at4751	Missing
160044at4751	Complete	Conth1|scaffold_23	16069	17730	+	374.5	350	https://www.orthodb.org/v10?query=160044at4751	Sodium/hydrogen exchanger
160875at4751	Complete	Conth1|scaffold_7	134597	136377	+	379.7	354	https://www.orthodb.org/v10?query=160875at4751	RNA helicase
160940at4751	Complete	Conth1|scaffold_59	77466	78590	-	117.5	225	https://www.orthodb.org/v10?query=160940at4751	Phosphoserine aminotransferase
160995at4751	Complete	Conth1|scaffold_87	56272	58066	-	603.8	384	https://www.orthodb.org/v10?query=160995at4751	Eukaryotic translation initiation factor 2 subunit gamma
161113at4751	Complete	Conth1|scaffold_17	49458	50949	+	276.3	310	https://www.orthodb.org/v10?query=161113at4751	Peptidase M16, N-terminal
163318at4751	Complete	Conth1|scaffold_81	42191	45278	+	143.6	266	https://www.orthodb.org/v10?query=163318at4751	Tetratricopeptide-like helical domain superfamily
165243at4751	Complete	Conth1|scaffold_189	18012	19635	+	245.4	250	https://www.orthodb.org/v10?query=165243at4751	General transcription and DNA repair factor IIH
167290at4751	Complete	Conth1|scaffold_75	69960	71601	+	294.7	384	https://www.orthodb.org/v10?query=167290at4751	actin-like ATPase domain-containing protein
167374at4751	Missing
167498at4751	Complete	Conth1|scaffold_6	226839	228432	+	493.0	369	https://www.orthodb.org/v10?query=167498at4751	Signal recognition particle 54 kDa protein
168092at4751	Complete	Conth1|scaffold_6	139494	141282	-	474.1	387	https://www.orthodb.org/v10?query=168092at4751	P-loop containing nucleoside triphosphate hydrolase protein
168489at4751	Fragmented	Conth1|scaffold_162	16439	17529	+	382.0	313	https://www.orthodb.org/v10?query=168489at4751	Vacuolar import/degradation, Vid27-related
169381at4751	Missing
170297at4751	Fragmented	Conth1|scaffold_304	5796	7342	+	545.3	391	https://www.orthodb.org/v10?query=170297at4751	26S proteasome non-ATPase regulatory subunit 3
170401at4751	Fragmented	Conth1|scaffold_64	30499	30990	+	32.5	75	https://www.orthodb.org/v10?query=170401at4751	Zinc finger, RING/FYVE/PHD-type
170904at4751	Missing
171181at4751	Complete	Conth1|scaffold_29	10998	11805	+	127.6	146	https://www.orthodb.org/v10?query=171181at4751	Cytidine deaminase-like protein
171238at4751	Complete	Conth1|scaffold_6	200768	202384	+	408.8	316	https://www.orthodb.org/v10?query=171238at4751	Succinate--CoA ligase 
172113at4751	Complete	Conth1|scaffold_20	87697	89318	-	533.1	298	https://www.orthodb.org/v10?query=172113at4751	Eukaryotic peptide chain release factor subunit 1
172363at4751	Missing
172966at4751	Complete	Conth1|scaffold_325	4740	6714	+	476.4	363	https://www.orthodb.org/v10?query=172966at4751	polyubiquitin-tagged protein recognition complex, Npl4 component
