HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT22.hmm	389	Entmai1|Entmai1_631869	632	1.2e-82	3	389	59	504	0.9922879177377892
GH47.hmm	446	Entmai1|Entmai1_632166	581	2.8e-151	1	446	109	575	0.9977578475336323
AA2.hmm	255	Entmai1|Entmai1_632246	269	4.9e-50	5	253	12	261	0.9725490196078431
GH47.hmm	446	Entmai1|Entmai1_632614	604	2.6e-142	1	446	148	597	0.9977578475336323
GT2_Glycos_transf_2.hmm	170	Entmai1|Entmai1_634623	344	7e-24	1	165	70	248	0.9647058823529412
GH81.hmm	622	Entmai1|Entmai1_634993	624	1.7e-170	17	622	3	619	0.9726688102893891
GH18.hmm	296	Entmai1|Entmai1_637563	431	5.3e-55	23	285	37	371	0.8851351351351351
GT69.hmm	239	Entmai1|Entmai1_639072	417	1.5e-61	1	237	94	352	0.9874476987447699
AA11.hmm	191	Entmai1|Entmai1_641735	482	9.3e-41	1	168	18	177	0.8743455497382199
GH72.hmm	312	Entmai1|Entmai1_642619	429	4e-101	61	310	2	249	0.7980769230769231
GT33.hmm	425	Entmai1|Entmai1_648775	453	5e-145	2	424	13	450	0.9929411764705882
GT3.hmm	637	Entmai1|Entmai1_652460	705	5.2e-292	1	628	24	646	0.9843014128728415
AA11.hmm	191	Entmai1|Entmai1_656455	496	3.9e-42	1	165	18	176	0.8586387434554974
GT2_Chitin_synth_2.hmm	527	Entmai1|Entmai1_657436	1166	5.8e-74	26	491	352	789	0.8823529411764706
AA11.hmm	191	Entmai1|Entmai1_657603	251	1.6e-33	10	163	33	173	0.8010471204188482
GT39.hmm	223	Entmai1|Entmai1_659469	793	3.3e-71	2	223	64	305	0.9910313901345291
CE1.hmm	227	Entmai1|Entmai1_660732	286	3.5e-46	1	224	21	277	0.9823788546255506
CE1.hmm	227	Entmai1|Entmai1_662628	286	5.2e-42	1	223	26	278	0.9779735682819384
GT21.hmm	233	Entmai1|Entmai1_664066	285	4.9e-61	52	233	1	181	0.776824034334764
GT21.hmm	233	Entmai1|Entmai1_664068	297	1.6e-57	52	233	1	181	0.776824034334764
GH18.hmm	296	Entmai1|Entmai1_665787	381	1.9e-71	29	285	5	372	0.8648648648648649
GH18.hmm	296	Entmai1|Entmai1_665792	392	8.8e-70	51	285	26	352	0.7905405405405406
GH18.hmm	296	Entmai1|Entmai1_665796	508	1.1e-74	2	284	20	403	0.9527027027027027
GT1.hmm	382	Entmai1|Entmai1_666671	364	2.7e-21	179	353	94	285	0.45549738219895286
GT21.hmm	233	Entmai1|Entmai1_668115	481	1.7e-86	1	233	47	278	0.9957081545064378
GH3.hmm	216	Entmai1|Entmai1_668201	770	1e-58	3	215	120	350	0.9814814814814815
GT2_Chitin_synth_1.hmm	163	Entmai1|Entmai1_668873	824	9.6e-78	1	163	153	315	0.9938650306748467
GT76.hmm	407	Entmai1|Entmai1_670687	291	1e-71	4	275	15	291	0.6658476658476659
GT1.hmm	382	Entmai1|Entmai1_674079	500	9.7e-25	202	349	202	382	0.38481675392670156
GT2_Chitin_synth_2.hmm	527	Entmai1|Entmai1_674983	794	4e-27	204	521	306	609	0.6015180265654649
GH5_12.hmm	539	Entmai1|Entmai1_675259	973	4.9e-179	1	539	246	755	0.9981447124304267
GT1.hmm	382	Entmai1|Entmai1_676353	547	1.4e-28	146	356	184	425	0.5497382198952879
GT2_Chitin_synth_2.hmm	527	Entmai1|Entmai1_677212	801	1.4e-25	205	523	284	588	0.603415559772296
GT1.hmm	382	Entmai1|Entmai1_680401	423	1.4e-31	146	361	51	318	0.56282722513089
GH16_19.hmm	174	Entmai1|Entmai1_680680	357	2.9e-46	4	174	101	258	0.9770114942528736
CE4.hmm	130	Entmai1|Entmai1_682135	348	1.8e-28	8	124	120	239	0.8923076923076924
GH20.hmm	337	Entmai1|Entmai1_684723	541	1.1e-92	5	336	138	478	0.9821958456973294
GH20.hmm	337	Entmai1|Entmai1_684729	541	1.1e-92	5	336	138	478	0.9821958456973294
CBM21.hmm	107	Entmai1|Entmai1_685462	349	4.6e-27	3	107	105	211	0.9719626168224299
GH38.hmm	269	Entmai1|Entmai1_685764	1066	4.9e-85	2	252	273	522	0.929368029739777
GH20.hmm	337	Entmai1|Entmai1_685853	563	1.9e-94	5	336	157	497	0.9821958456973294
GH20.hmm	337	Entmai1|Entmai1_685996	539	5.6e-91	8	336	150	484	0.973293768545994
GT39.hmm	223	Entmai1|Entmai1_687853	797	6.9e-70	2	223	117	354	0.9910313901345291
GT39.hmm	223	Entmai1|Entmai1_688489	719	2.6e-61	2	223	59	296	0.9910313901345291
GT39.hmm	223	Entmai1|Entmai1_688496	779	4.6e-64	4	223	92	327	0.9820627802690582
GH18.hmm	296	Entmai1|Entmai1_692492	582	8.7e-71	2	284	20	398	0.9527027027027027
GH18.hmm	296	Entmai1|Entmai1_692555	394	2.7e-78	5	284	24	386	0.9425675675675675
GH17.hmm	311	Entmai1|Entmai1_694781	283	7.7e-26	2	305	11	272	0.9742765273311897
AA7.hmm	458	Entmai1|Entmai1_695289	483	1.9e-63	10	229	77	298	0.4781659388646288
GH72.hmm	312	Entmai1|Entmai1_697402	549	2.3e-117	6	311	18	313	0.9775641025641025
GH72.hmm	312	Entmai1|Entmai1_697426	482	9.6e-121	5	311	14	310	0.9807692307692307
GH72.hmm	312	Entmai1|Entmai1_697432	518	1.9e-114	5	312	15	310	0.9839743589743589
GT58.hmm	364	Entmai1|Entmai1_697441	439	1.5e-129	3	364	49	406	0.9917582417582418
GH17.hmm	311	Entmai1|Entmai1_698038	327	5.5e-32	2	308	54	319	0.9839228295819936
GH31.hmm	427	Entmai1|Entmai1_700929	815	3.6e-149	3	427	186	669	0.9929742388758782
GT1.hmm	382	Entmai1|Entmai1_700937	1090	2e-60	4	376	608	1012	0.9738219895287958
GT2_Chitin_synth_2.hmm	527	Entmai1|Entmai1_701345	1769	2.1e-228	4	526	1139	1644	0.9905123339658444
GT21.hmm	233	Entmai1|Entmai1_701806	471	8.4e-83	1	233	59	290	0.9957081545064378
AA3_2.hmm	568	Entmai1|Entmai1_706991	618	4.4e-100	2	564	23	608	0.9894366197183099
AA3_2.hmm	568	Entmai1|Entmai1_707118	570	7.8e-90	33	566	2	562	0.9383802816901409
AA3_2.hmm	568	Entmai1|Entmai1_709277	540	1.1e-94	28	566	5	538	0.9471830985915493
AA3_2.hmm	568	Entmai1|Entmai1_709303	595	3e-106	2	566	35	593	0.9929577464788732
AA3_2.hmm	568	Entmai1|Entmai1_710139	514	1.4e-87	71	559	21	507	0.8591549295774648
GH5_9.hmm	303	Entmai1|Entmai1_713715	321	1.9e-103	13	303	2	295	0.9570957095709571
GH18.hmm	296	Entmai1|Entmai1_713749	310	1.1e-18	2	203	14	237	0.6790540540540541
GH5_9.hmm	303	Entmai1|Entmai1_714871	395	1.4e-96	1	303	58	367	0.9966996699669967
GH5_9.hmm	303	Entmai1|Entmai1_714878	409	5.3e-99	1	303	74	383	0.9966996699669967
GT1.hmm	382	Entmai1|Entmai1_716006	312	7.5e-28	178	332	60	226	0.4031413612565445
AA2.hmm	255	Entmai1|Entmai1_716405	349	3.5e-60	14	254	93	333	0.9411764705882353
GH3.hmm	216	Entmai1|Entmai1_719514	764	2.8e-59	3	215	114	343	0.9814814814814815
GH3.hmm	216	Entmai1|Entmai1_719694	733	6.5e-60	3	201	98	311	0.9166666666666666
GH16_4.hmm	316	Entmai1|Entmai1_720970	376	2.1e-118	1	316	53	374	0.9968354430379747
GT50.hmm	262	Entmai1|Entmai1_724800	453	1.5e-90	1	262	133	436	0.9961832061068703
GH18.hmm	296	Entmai1|Entmai1_725045	413	4.3e-60	3	285	14	375	0.9527027027027027
GH5_12.hmm	539	Entmai1|Entmai1_725242	718	2.2e-185	3	539	16	548	0.9944341372912802
GT1.hmm	382	Entmai1|Entmai1_725272	558	8.2e-28	202	361	261	455	0.4162303664921466
GT1.hmm	382	Entmai1|Entmai1_725312	521	3.5e-33	220	361	220	419	0.36910994764397903
GT1.hmm	382	Entmai1|Entmai1_725326	552	3.7e-27	213	361	256	448	0.387434554973822
AA3_2.hmm	568	Entmai1|Entmai1_725995	596	1.4e-99	2	567	16	577	0.9947183098591549
GT1.hmm	382	Entmai1|Entmai1_726253	532	1.2e-28	132	360	153	427	0.5968586387434555
GT1.hmm	382	Entmai1|Entmai1_726257	547	1.2e-30	140	362	187	447	0.581151832460733
GT1.hmm	382	Entmai1|Entmai1_726264	383	5e-22	99	326	103	383	0.5942408376963351
GH18.hmm	296	Entmai1|Entmai1_726437	535	2.3e-75	2	285	24	389	0.956081081081081
GH18.hmm	296	Entmai1|Entmai1_726446	399	4.4e-79	2	285	17	382	0.956081081081081
GH18.hmm	296	Entmai1|Entmai1_726453	426	1.6e-75	4	284	19	386	0.9459459459459459
GT4.hmm	160	Entmai1|Entmai1_727093	512	2e-22	6	122	296	422	0.725
CE9.hmm	373	Entmai1|Entmai1_731818	420	5.6e-122	2	373	31	415	0.9946380697050938
GT4.hmm	160	Entmai1|Entmai1_732741	452	2.7e-35	6	159	208	391	0.95625
GH16_2.hmm	326	Entmai1|Entmai1_734248	484	6.1e-136	1	326	112	432	0.9969325153374233
CE4.hmm	130	Entmai1|Entmai1_738239	235	3e-34	9	125	43	162	0.8923076923076924
GH13_5.hmm	342	Entmai1|Entmai1_738415	485	1.8e-151	1	342	31	370	0.9970760233918129
AA11.hmm	191	Entmai1|Entmai1_738516	206	3e-35	1	163	15	168	0.8481675392670157
GH47.hmm	446	Entmai1|Entmai1_739152	683	9.4e-137	1	445	22	457	0.9955156950672646
GH18.hmm	296	Entmai1|Entmai1_739207	397	1.3e-48	18	284	28	334	0.8986486486486487
GH18.hmm	296	Entmai1|Entmai1_739282	345	1.5e-24	3	200	21	263	0.6655405405405406
GT1.hmm	382	Entmai1|Entmai1_739323	537	4.4e-29	185	350	241	438	0.4319371727748691
GT15.hmm	273	Entmai1|Entmai1_739407	341	1.7e-96	2	272	35	285	0.989010989010989
GT20.hmm	475	Entmai1|Entmai1_739798	644	8.5e-144	110	474	1	364	0.7663157894736842
AA3_2.hmm	568	Entmai1|Entmai1_743407	606	3.9e-89	2	566	20	599	0.9929577464788732
CE16.hmm	267	Entmai1|Entmai1_743650	284	3.8e-19	2	263	23	275	0.9775280898876404
GT22.hmm	389	Entmai1|Entmai1_743728	397	4.1e-33	75	253	15	192	0.45758354755784064
GH72.hmm	312	Entmai1|Entmai1_744370	484	5.9e-115	5	310	16	312	0.9775641025641025
GH47.hmm	446	Entmai1|Entmai1_744829	393	1.5e-121	48	445	1	384	0.8901345291479821
GT1.hmm	382	Entmai1|Entmai1_745127	531	2.4e-28	204	354	237	422	0.39267015706806285
CE4.hmm	130	Entmai1|Entmai1_745158	369	4.5e-29	6	122	138	257	0.8923076923076924
GH47.hmm	446	Entmai1|Entmai1_745953	476	1.9e-131	28	446	60	470	0.9372197309417041
GH18.hmm	296	Entmai1|Entmai1_746036	347	1.1e-22	3	198	24	269	0.6587837837837838
GT15.hmm	273	Entmai1|Entmai1_746216	359	1.4e-113	1	272	48	320	0.9926739926739927
GT15.hmm	273	Entmai1|Entmai1_746278	364	6.6e-119	2	272	52	323	0.989010989010989
GH16_19.hmm	174	Entmai1|Entmai1_746347	323	2.5e-50	4	174	132	296	0.9770114942528736
GH37.hmm	491	Entmai1|Entmai1_746883	521	2.2e-61	102	332	119	347	0.4684317718940937
GH16_3.hmm	230	Entmai1|Entmai1_747726	466	1.5e-67	1	230	187	455	0.9956521739130435
CE1.hmm	227	Entmai1|Entmai1_749233	319	1.1e-37	1	224	57	313	0.9823788546255506
GH18.hmm	296	Entmai1|Entmai1_750038	591	4.3e-75	3	283	141	511	0.9459459459459459
GH17.hmm	311	Entmai1|Entmai1_750592	297	1.3e-26	23	303	48	284	0.9003215434083601
GT39.hmm	223	Entmai1|Entmai1_750945	726	5e-70	4	223	56	294	0.9820627802690582
GH47.hmm	446	Entmai1|Entmai1_750997	409	2.9e-128	32	445	6	400	0.9260089686098655
GH17.hmm	311	Entmai1|Entmai1_751061	280	2.2e-22	16	305	26	273	0.9292604501607717
