# BUSCO version is: 5.2.2 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
14986at4751	Complete	scaffold_4468	23154	26726	-	792.4	718	https://www.orthodb.org/v10?query=14986at4751	DNA-directed RNA polymerase
17174at4751	Duplicated	scaffold_482	144577	147393	-	762.4	622	https://www.orthodb.org/v10?query=17174at4751	DNA polymerase gamma
17174at4751	Duplicated	scaffold_63	729553	732366	-	761.3	622	https://www.orthodb.org/v10?query=17174at4751	DNA polymerase gamma
18809at4751	Fragmented	scaffold_2011	157605	159008	-	164.5	317	https://www.orthodb.org/v10?query=18809at4751	RIC1-domain-containing protein
20600at4751	Duplicated	scaffold_752	200106	202934	+	1232.5	766	https://www.orthodb.org/v10?query=20600at4751	glycine dehydrogenase
20600at4751	Duplicated	scaffold_1700	2231	5059	+	1228.7	765	https://www.orthodb.org/v10?query=20600at4751	glycine dehydrogenase
20952at4751	Missing
21651at4751	Duplicated	scaffold_563	116682	120200	-	805.9	642	https://www.orthodb.org/v10?query=21651at4751	DNA topoisomerase 2
21651at4751	Duplicated	scaffold_999	189085	192570	+	805.4	642	https://www.orthodb.org/v10?query=21651at4751	DNA topoisomerase 2
21689at4751	Duplicated	scaffold_2143	34100	37283	-	498.7	615	https://www.orthodb.org/v10?query=21689at4751	WD40 repeat
21689at4751	Duplicated	scaffold_1118	34273	37450	-	495.6	602	https://www.orthodb.org/v10?query=21689at4751	WD40 repeat
22982at4751	Duplicated	scaffold_1147	191317	194551	-	1232.0	832	https://www.orthodb.org/v10?query=22982at4751	isoleucine-tRNA ligase
22982at4751	Duplicated	scaffold_865	342088	345121	+	1226.4	825	https://www.orthodb.org/v10?query=22982at4751	isoleucine-tRNA ligase
22992at4751	Duplicated	scaffold_2522	116194	118836	+	193.9	355	https://www.orthodb.org/v10?query=22992at4751	WD40/YVTN repeat-like-containing domain superfamily
22992at4751	Duplicated	scaffold_2173	147950	150592	-	193.3	356	https://www.orthodb.org/v10?query=22992at4751	WD40/YVTN repeat-like-containing domain superfamily
23198at4751	Duplicated	scaffold_1202	155253	159701	-	1472.4	1104	https://www.orthodb.org/v10?query=23198at4751	Glycogen debranching enzyme
23198at4751	Duplicated	scaffold_1948	33872	38320	-	1470.8	1104	https://www.orthodb.org/v10?query=23198at4751	Glycogen debranching enzyme
23856at4751	Duplicated	scaffold_3500	3715	7299	+	569.0	876	https://www.orthodb.org/v10?query=23856at4751	Transcription elongation factor Spt6
23856at4751	Duplicated	scaffold_1976	24913	28498	-	558.0	876	https://www.orthodb.org/v10?query=23856at4751	Transcription elongation factor Spt6
24198at4751	Fragmented	scaffold_491	114077	116193	-	150.7	435	https://www.orthodb.org/v10?query=24198at4751	Armadillo-type fold
25020at4751	Complete	scaffold_599	241776	244824	-	603.7	585	https://www.orthodb.org/v10?query=25020at4751	Condensin complex subunit 1
25161at4751	Missing
26329at4751	Duplicated	scaffold_193	474885	478475	+	1355.5	954	https://www.orthodb.org/v10?query=26329at4751	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
26329at4751	Duplicated	scaffold_4100	34049	37640	-	1290.0	954	https://www.orthodb.org/v10?query=26329at4751	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
27008at4751	Missing
29512at4751	Missing
31256at4751	Missing
31324at4751	Duplicated	scaffold_862	339246	342549	-	472.7	643	https://www.orthodb.org/v10?query=31324at4751	Nrap protein
31324at4751	Duplicated	scaffold_2104	81284	84587	+	472.1	643	https://www.orthodb.org/v10?query=31324at4751	Nrap protein
32164at4751	Complete	scaffold_154	536609	538983	-	517.1	604	https://www.orthodb.org/v10?query=32164at4751	Importin beta-1 subunit
33984at4751	Duplicated	scaffold_1045	154890	157513	-	781.0	648	https://www.orthodb.org/v10?query=33984at4751	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
33984at4751	Duplicated	scaffold_1309	139623	142247	+	761.4	648	https://www.orthodb.org/v10?query=33984at4751	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
34223at4751	Fragmented	scaffold_2599	112281	114335	+	103.5	313	https://www.orthodb.org/v10?query=34223at4751	Nucleoporin, Nup133/Nup155-like, C-terminal
34706at4751	Duplicated	scaffold_454	394883	398079	-	569.6	724	https://www.orthodb.org/v10?query=34706at4751	MIF4G-like domain superfamily
34706at4751	Duplicated	scaffold_88	755555	758495	+	537.2	675	https://www.orthodb.org/v10?query=34706at4751	MIF4G-like domain superfamily
34830at4751	Fragmented	scaffold_702	75470	78158	-	628.0	604	https://www.orthodb.org/v10?query=34830at4751	Elongator complex protein 1
36610at4751	Duplicated	scaffold_3002	13247	15308	-	274.4	430	https://www.orthodb.org/v10?query=36610at4751	Tubulin-specific chaperone D
36610at4751	Duplicated	scaffold_305	341942	344003	-	273.7	430	https://www.orthodb.org/v10?query=36610at4751	Tubulin-specific chaperone D
37028at4751	Duplicated	scaffold_541	88707	91001	+	830.5	605	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37028at4751	Duplicated	scaffold_910	325026	327320	+	829.1	605	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37573at4751	Duplicated	scaffold_662	154910	157323	-	841.8	494	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37573at4751	Duplicated	scaffold_2689	25993	28385	-	839.2	494	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37573at4751	Duplicated	scaffold_130	70435	72657	-	805.9	508	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37642at4751	Duplicated	scaffold_33	753589	755791	+	231.0	408	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
37642at4751	Duplicated	scaffold_1593	119699	122152	-	214.8	407	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
38031at4751	Missing
38184at4751	Duplicated	scaffold_196	522598	525272	-	559.1	529	https://www.orthodb.org/v10?query=38184at4751	AP-3 complex subunit delta
38184at4751	Duplicated	scaffold_107	102318	104994	-	558.7	607	https://www.orthodb.org/v10?query=38184at4751	AP-3 complex subunit delta
39833at4751	Complete	scaffold_246	105742	107701	+	358.2	369	https://www.orthodb.org/v10?query=39833at4751	WD40-repeat-containing domain
43842at4751	Fragmented	scaffold_15	896968	897250	+	87.4	70	https://www.orthodb.org/v10?query=43842at4751	Armadillo-type fold
46090at4751	Fragmented	scaffold_86	682346	684400	-	370.2	443	https://www.orthodb.org/v10?query=46090at4751	ARM repeat-containing protein
46098at4751	Complete	scaffold_10	362027	365289	-	947.1	723	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46119at4751	Missing
46666at4751	Duplicated	scaffold_1034	134982	139172	+	765.0	916	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46666at4751	Duplicated	scaffold_1725	8018	12208	-	764.2	918	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46752at4751	Duplicated	scaffold_1566	196105	199284	+	615.4	736	https://www.orthodb.org/v10?query=46752at4751	GPI ethanolamine phosphate transferase 3
46752at4751	Duplicated	scaffold_688	31720	34845	-	614.9	731	https://www.orthodb.org/v10?query=46752at4751	GPI ethanolamine phosphate transferase 3
46918at4751	Duplicated	scaffold_4886	3148	5367	+	388.3	407	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
46918at4751	Duplicated	scaffold_28	1098782	1101001	+	387.8	409	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
47592at4751	Duplicated	scaffold_3506	17214	19847	+	613.3	569	https://www.orthodb.org/v10?query=47592at4751	Eukaryotic translation initiation factor 3 subunit C
47592at4751	Duplicated	scaffold_221	37790	40423	+	612.6	569	https://www.orthodb.org/v10?query=47592at4751	Eukaryotic translation initiation factor 3 subunit C
48708at4751	Duplicated	scaffold_3732	1974	5055	+	1100.2	826	https://www.orthodb.org/v10?query=48708at4751	Leucyl-tRNA synthetase
48708at4751	Duplicated	scaffold_1452	181214	184298	+	1097.0	826	https://www.orthodb.org/v10?query=48708at4751	Leucyl-tRNA synthetase
49476at4751	Duplicated	scaffold_1418	237118	239129	+	553.3	474	https://www.orthodb.org/v10?query=49476at4751	Dynamin, GTPase domain
49476at4751	Duplicated	scaffold_774	84640	86651	-	550.2	474	https://www.orthodb.org/v10?query=49476at4751	Dynamin, GTPase domain
49967at4751	Complete	scaffold_424	453593	456408	-	723.5	567	https://www.orthodb.org/v10?query=49967at4751	Vacuole morphology and inheritance protein 14
50786at4751	Duplicated	scaffold_122	486171	488449	-	507.1	495	https://www.orthodb.org/v10?query=50786at4751	Eukaryotic translation initiation factor 3 subunit B
50786at4751	Duplicated	scaffold_81	15046	17324	+	503.8	495	https://www.orthodb.org/v10?query=50786at4751	Eukaryotic translation initiation factor 3 subunit B
50835at4751	Duplicated	scaffold_3290	7452	10894	-	847.3	646	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
50835at4751	Duplicated	scaffold_1585	174847	178281	+	846.2	647	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
50835at4751	Duplicated	scaffold_2274	138989	142186	-	799.3	632	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
50835at4751	Duplicated	scaffold_136	99779	102972	+	795.0	633	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Duplicated	scaffold_820	311525	314072	-	504.1	455	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52541at4751	Duplicated	scaffold_54	691357	693790	+	501.8	455	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52909at4751	Duplicated	scaffold_2448	62465	65352	+	695.7	652	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
52909at4751	Duplicated	scaffold_843	305359	308246	-	695.0	662	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Duplicated	scaffold_83	158608	163419	+	754.8	789	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
53270at4751	Duplicated	scaffold_892	219208	222546	-	688.7	587	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Duplicated	scaffold_254	192995	196105	-	736.9	642	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54252at4751	Duplicated	scaffold_146	356738	359848	-	736.8	642	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Duplicated	scaffold_1219	252620	254482	+	300.8	349	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
54919at4751	Duplicated	scaffold_16	211486	213348	-	300.7	319	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Duplicated	scaffold_1236	7283	9097	+	277.6	407	https://www.orthodb.org/v10?query=56395at4751	Spindle pole body component
56395at4751	Duplicated	scaffold_3053	19806	21620	+	274.0	408	https://www.orthodb.org/v10?query=56395at4751	Spindle pole body component
56432at4751	Complete	scaffold_997	84530	88089	+	210.0	492	https://www.orthodb.org/v10?query=56432at4751	putative exocyst complex component sec8
56729at4751	Duplicated	scaffold_724	118682	121668	-	807.9	758	https://www.orthodb.org/v10?query=56729at4751	Coatomer subunit beta
56729at4751	Duplicated	scaffold_1121	244838	247824	+	807.9	758	https://www.orthodb.org/v10?query=56729at4751	Coatomer subunit beta
57081at4751	Duplicated	scaffold_5	1520984	1524535	-	993.0	674	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
57081at4751	Duplicated	scaffold_289	355846	359397	-	993.0	674	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Duplicated	scaffold_377	356448	359113	-	209.6	534	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
58127at4751	Duplicated	scaffold_618	97227	99892	-	181.1	560	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Complete	scaffold_90	203619	206222	+	627.1	586	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Complete	scaffold_5448	4449	6465	-	197.5	270	https://www.orthodb.org/v10?query=61411at4751	WD40-repeat-containing domain
61438at4751	Duplicated	scaffold_944	188424	191346	+	495.1	571	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61438at4751	Duplicated	scaffold_857	229914	232609	+	460.7	522	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61857at4751	Duplicated	scaffold_577	314028	315836	-	125.5	403	https://www.orthodb.org/v10?query=61857at4751	Exocyst complex protein EXO70
61857at4751	Duplicated	scaffold_765	306438	308246	-	125.5	403	https://www.orthodb.org/v10?query=61857at4751	Exocyst complex protein EXO70
62846at4751	Complete	scaffold_5748	1592	3897	+	354.7	411	https://www.orthodb.org/v10?query=62846at4751	Ribosome biogenesis protein tsr1
63635at4751	Duplicated	scaffold_1920	142077	145069	+	713.5	673	https://www.orthodb.org/v10?query=63635at4751	AP-2 complex subunit alpha
63635at4751	Duplicated	scaffold_3740	42690	45684	-	664.8	673	https://www.orthodb.org/v10?query=63635at4751	AP-2 complex subunit alpha
63838at4751	Duplicated	scaffold_4242	16174	18135	-	246.8	339	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
63838at4751	Duplicated	scaffold_1385	237527	239479	-	246.6	340	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
64002at4751	Duplicated	scaffold_76	518953	521053	-	560.4	451	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64002at4751	Duplicated	scaffold_915	45179	48571	-	556.7	571	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Complete	scaffold_843	170073	172207	-	803.6	520	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Duplicated	scaffold_1288	11628	13873	+	474.7	528	https://www.orthodb.org/v10?query=65334at4751	WD40-repeat-containing domain
65334at4751	Duplicated	scaffold_501	257282	259526	-	474.5	485	https://www.orthodb.org/v10?query=65334at4751	WD40-repeat-containing domain
65499at4751	Duplicated	scaffold_342	385486	387532	-	571.2	472	https://www.orthodb.org/v10?query=65499at4751	AP-1 complex subunit gamma
65499at4751	Duplicated	scaffold_1181	127061	129116	-	548.2	470	https://www.orthodb.org/v10?query=65499at4751	AP-1 complex subunit gamma
66151at4751	Fragmented	scaffold_383	395183	397333	-	394.9	439	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Missing
67399at4751	Duplicated	scaffold_127	199384	202120	+	566.0	479	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67399at4751	Duplicated	scaffold_9	501824	504566	-	558.8	480	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Complete	scaffold_1815	172852	175112	+	243.2	366	https://www.orthodb.org/v10?query=67806at4751	actin-like ATPase domain-containing protein
68466at4751	Duplicated	scaffold_158	101432	103596	-	857.7	606	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68466at4751	Duplicated	scaffold_307	249533	251697	-	855.5	606	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Missing
71039at4751	Duplicated	scaffold_4094	3065	6429	+	1013.5	704	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71039at4751	Duplicated	scaffold_1279	254830	258196	-	1012.0	704	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Duplicated	scaffold_793	28398	31045	-	657.6	610	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
71046at4751	Duplicated	scaffold_644	268848	271495	-	656.5	614	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Duplicated	scaffold_4161	5449	7540	-	566.2	418	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73383at4751	Duplicated	scaffold_4285	24478	26569	-	566.2	418	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73383at4751	Duplicated	scaffold_3234	5450	7564	-	565.2	418	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Duplicated	scaffold_1864	114298	115807	+	479.3	322	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73477at4751	Duplicated	scaffold_608	114457	115966	-	479.2	322	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Complete	scaffold_167	325234	327728	-	648.7	564	https://www.orthodb.org/v10?query=73771at4751	WD40-repeat-containing domain
75033at4751	Missing
75456at4751	Fragmented	scaffold_1494	133318	134909	+	87.9	304	https://www.orthodb.org/v10?query=75456at4751	Vps53-like, N-terminal
75463at4751	Duplicated	scaffold_963	224545	226966	-	624.0	576	https://www.orthodb.org/v10?query=75463at4751	Mitochondrial intermediate peptidase
75463at4751	Duplicated	scaffold_3940	16559	18980	+	619.2	576	https://www.orthodb.org/v10?query=75463at4751	Mitochondrial intermediate peptidase
75709at4751	Duplicated	scaffold_2340	101136	105019	+	839.9	748	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75709at4751	Duplicated	scaffold_4970	12932	17018	-	839.2	748	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Missing
76196at4751	Complete	scaffold_214	338042	340756	+	528.8	348	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76893at4751	Missing
76975at4751	Fragmented	scaffold_3932	35627	36490	-	141.0	200	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Duplicated	scaffold_2835	49480	51537	+	555.6	494	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78289at4751	Duplicated	scaffold_1798	149505	151558	-	551.0	521	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78665at4751	Duplicated	scaffold_1730	121061	122811	-	260.0	402	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
78665at4751	Duplicated	scaffold_5968	6312	8062	-	260.0	402	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
78665at4751	Duplicated	scaffold_3792	42201	43951	+	259.8	402	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
79262at4751	Duplicated	scaffold_4294	2258	4140	-	763.9	494	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79262at4751	Duplicated	scaffold_747	196277	198159	+	701.0	451	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Complete	scaffold_89	420992	423076	-	680.4	447	https://www.orthodb.org/v10?query=79294at4751	Bifunctional purine biosynthesis protein ADE17
79797at4751	Missing
79988at4751	Duplicated	scaffold_1092	81380	82375	-	114.9	183	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
79988at4751	Duplicated	scaffold_2994	59953	60948	+	106.0	182	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
81295at4751	Duplicated	scaffold_1338	77142	79413	+	768.5	441	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81295at4751	Duplicated	scaffold_243	211198	213468	-	766.4	441	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Missing
81687at4751	Complete	scaffold_599	274612	276392	-	740.2	479	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Fragmented	scaffold_66	902984	904700	-	204.3	367	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Complete	scaffold_1570	51071	52699	-	222.8	197	https://www.orthodb.org/v10?query=84829at4751	DUF747-domain-containing protein
85793at4751	Missing
86293at4751	Missing
87251at4751	Fragmented	scaffold_5365	11492	14204	+	499.2	576	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Duplicated	scaffold_4251	21748	23460	-	834.3	443	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
87313at4751	Duplicated	scaffold_132	249253	250965	-	833.9	442	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Duplicated	scaffold_492	419675	421667	+	129.8	170	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
90022at4751	Duplicated	scaffold_62	521325	523296	+	128.7	170	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
91135at4751	Duplicated	scaffold_56	483276	486200	+	191.5	335	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
91135at4751	Duplicated	scaffold_777	43553	46478	+	190.9	304	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
