# BUSCO version is: 5.4.4 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
39833at4751	Complete	k141_88936	2552	6128	-	376.3	433	https://www.orthodb.org/v10?query=39833at4751	WD40-repeat-containing domain
43842at4751	Missing
46090at4751	Complete	k141_673456	1035	4618	-	376.6	589	https://www.orthodb.org/v10?query=46090at4751	ARM repeat-containing protein
46098at4751	Complete	k141_551029	10	2894	-	757.5	654	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46119at4751	Missing
46666at4751	Complete	k141_1119916	2259	6737	-	727.6	884	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46752at4751	Complete	k141_21709	484	3744	+	619.1	725	https://www.orthodb.org/v10?query=46752at4751	GPI ethanolamine phosphate transferase 3
46918at4751	Complete	k141_173372	1	3039	+	376.6	429	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
47592at4751	Fragmented	k141_1911501	1	2990	-	385.6	294	https://www.orthodb.org/v10?query=47592at4751	Eukaryotic translation initiation factor 3 subunit C
48708at4751	Complete	k141_1470305	440	3952	-	1125.6	835	https://www.orthodb.org/v10?query=48708at4751	Leucyl-tRNA synthetase
49476at4751	Complete	k141_1758885	1211	4076	-	542.8	467	https://www.orthodb.org/v10?query=49476at4751	Dynamin, GTPase domain
49967at4751	Complete	k141_2187913	724	4092	-	706.1	575	https://www.orthodb.org/v10?query=49967at4751	Vacuole morphology and inheritance protein 14
50786at4751	Missing
50835at4751	Complete	k141_81216	445	3888	+	847.0	639	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Complete	k141_1447450	2976	6098	+	514.9	438	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52909at4751	Complete	k141_229401	286	3262	+	717.6	664	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Fragmented	k141_1623600	2150	5061	-	651.6	534	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Complete	k141_987314	1673	4985	-	835.7	697	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Complete	k141_1814930	1	3745	+	461.3	398	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Complete	k141_249601	12408	15055	+	277.3	422	https://www.orthodb.org/v10?query=56395at4751	Spindle pole body component
56432at4751	Missing
56729at4751	Missing
57081at4751	Complete	k141_1426307	1	3973	-	945.8	638	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Complete	k141_923067	2551	6398	+	232.5	663	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Complete	k141_1068637	116	2705	+	632.5	593	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Complete	k141_427094	1410	4350	+	207.9	283	https://www.orthodb.org/v10?query=61411at4751	WD40-repeat-containing domain
61438at4751	Fragmented	k141_778313	1	1707	+	221.8	259	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61857at4751	Complete	k141_191805	2283	4175	+	123.1	441	https://www.orthodb.org/v10?query=61857at4751	Exocyst complex protein EXO70
62846at4751	Complete	k141_1672820	2	2517	+	335.0	380	https://www.orthodb.org/v10?query=62846at4751	Ribosome biogenesis protein tsr1
63635at4751	Complete	k141_562024	688	3683	+	807.3	711	https://www.orthodb.org/v10?query=63635at4751	AP-2 complex subunit alpha
63838at4751	Complete	k141_648241	2087	4948	-	269.2	373	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
64002at4751	Complete	k141_1622854	1780	6128	+	576.5	549	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Complete	k141_317137	1	2102	-	792.2	513	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Complete	k141_1122078	10535	12919	+	484.6	504	https://www.orthodb.org/v10?query=65334at4751	WD40-repeat-containing domain
65499at4751	Complete	k141_1202081	1	3399	+	569.6	520	https://www.orthodb.org/v10?query=65499at4751	AP-1 complex subunit gamma
66151at4751	Complete	k141_175147	1924	4833	-	447.9	557	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Missing
67399at4751	Complete	k141_1610008	497	3553	-	584.4	480	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Complete	k141_1005672	1391	4260	+	261.3	403	https://www.orthodb.org/v10?query=67806at4751	actin-like ATPase domain-containing protein
68466at4751	Complete	k141_181581	1802	5446	-	942.4	797	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Missing
71039at4751	Complete	k141_1742623	1	3233	+	895.9	622	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Complete	k141_1884402	1081	3787	+	717.0	648	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Complete	k141_31734	1962	5036	-	622.5	444	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Complete	k141_504349	1	3656	+	597.0	402	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Complete	k141_580536	1234	4319	-	743.4	847	https://www.orthodb.org/v10?query=73771at4751	WD40-repeat-containing domain
75033at4751	Complete	k141_1016851	1775	3806	-	374.0	451	https://www.orthodb.org/v10?query=75033at4751	RNA polymerase I-specific transcription initiation factor RRN3
75456at4751	Fragmented	k141_981077	2181	5195	+	113.2	266	https://www.orthodb.org/v10?query=75456at4751	Vps53-like, N-terminal
75463at4751	Complete	k141_309914	5884	8658	-	620.0	585	https://www.orthodb.org/v10?query=75463at4751	Mitochondrial intermediate peptidase
75709at4751	Complete	k141_2025144	1	3670	+	774.3	672	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Complete	k141_1782565	1581	4536	-	578.8	498	https://www.orthodb.org/v10?query=75976at4751	Calcium permease family membrane transporter
76196at4751	Complete	k141_112543	1015	3785	-	519.1	351	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76893at4751	Complete	k141_272845	1	3380	+	832.0	530	https://www.orthodb.org/v10?query=76893at4751	ATPase, AAA-type, conserved site
76975at4751	Complete	k141_524708	1259	4353	-	194.0	399	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Complete	k141_831117	1892	3766	+	532.5	456	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78665at4751	Complete	k141_41134	263	2876	-	321.2	463	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
79262at4751	Complete	k141_391268	7519	9573	+	779.8	489	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Missing
79797at4751	Complete	k141_456106	599	4006	+	501.2	666	https://www.orthodb.org/v10?query=79797at4751	WD40-repeat-containing domain
79988at4751	Complete	k141_762011	691	2829	-	103.0	229	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
81295at4751	Complete	k141_1752714	1	2202	+	773.2	441	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Missing
81687at4751	Complete	k141_422007	1705	3492	+	751.6	474	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Fragmented	k141_283650	1288	4475	+	167.2	364	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Complete	k141_1348244	1286	4156	-	214.3	216	https://www.orthodb.org/v10?query=84829at4751	DUF747-domain-containing protein
85793at4751	Fragmented	k141_95830	1995	5495	+	136.8	433	https://www.orthodb.org/v10?query=85793at4751	cohesin complex subunit SA-1/2
86293at4751	Complete	k141_960182	1058	2690	-	105.5	301	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
87251at4751	Complete	k141_384902	198	4486	-	602.7	813	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Complete	k141_846868	2899	4321	-	822.6	420	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Complete	k141_711070	1210	3112	-	133.1	193	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
91135at4751	Complete	k141_1393270	368	2927	-	186.2	304	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
92267at4751	Complete	k141_967165	7530	10022	+	699.8	511	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Complete	k141_149800	1	3873	-	267.5	372	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Complete	k141_822177	2639	6407	-	384.4	392	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Complete	k141_460870	2	2951	+	790.6	526	https://www.orthodb.org/v10?query=94628at4751	DNA helicase
95253at4751	Missing
96633at4751	Complete	k141_333569	5525	8756	-	456.5	606	https://www.orthodb.org/v10?query=96633at4751	Cleavage and polyadenylation specificity factor subunit 2
97141at4751	Missing
98519at4751	Complete	k141_968749	506	3271	-	101.3	284	https://www.orthodb.org/v10?query=98519at4751	Symplekin/Pta1
98733at4751	Fragmented	k141_442969	2375	4662	-	419.4	428	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Complete	k141_1128647	2288	4855	+	550.4	434	https://www.orthodb.org/v10?query=98739at4751	Homoaconitase, mitochondrial
100957at4751	Missing
101133at4751	Complete	k141_504172	34	1759	-	455.9	389	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Fragmented	k141_368337	1	1817	-	300.7	346	https://www.orthodb.org/v10?query=103183at4751	DNA repair protein
103461at4751	Complete	k141_1878528	225	3781	-	768.8	629	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Complete	k141_238963	652	2392	-	323.5	337	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
104173at4751	Complete	k141_150205	1	2641	-	322.7	463	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104415at4751	Complete	k141_325332	308	2490	-	254.9	295	https://www.orthodb.org/v10?query=104415at4751	WD40-repeat-containing domain
105401at4751	Complete	k141_1880963	1798	3544	+	1002.5	556	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Complete	k141_1038929	1002	5196	+	440.2	745	https://www.orthodb.org/v10?query=106281at4751	endosomal peripheral membrane protein
107136at4751	Complete	k141_1196341	528	3528	+	694.6	555	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Complete	k141_2112798	1	2542	+	612.6	413	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Complete	k141_94280	1458	5016	+	315.4	410	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
111022at4751	Complete	k141_161351	674	2403	+	303.7	273	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111189at4751	Missing
112646at4751	Fragmented	k141_327833	266	2351	-	62.5	124	https://www.orthodb.org/v10?query=112646at4751	oligomeric Golgi complex subunit 6
112937at4751	Complete	k141_1295402	2	2414	+	447.9	423	https://www.orthodb.org/v10?query=112937at4751	P-loop containing nucleoside triphosphate hydrolase protein
115993at4751	Complete	k141_873743	458	2793	+	589.1	479	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
117017at4751	Complete	k141_843405	1864	4898	+	656.7	453	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Missing
118701at4751	Fragmented	k141_429043	1	5861	-	471.6	481	https://www.orthodb.org/v10?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Complete	k141_204062	1849	4846	+	359.9	410	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Missing
122824at4751	Missing
123228at4751	Complete	k141_574664	61	3980	-	860.9	717	https://www.orthodb.org/v10?query=123228at4751	Ribosome biogenesis protein BMS1
123277at4751	Complete	k141_966595	1396	6628	-	929.4	972	https://www.orthodb.org/v10?query=123277at4751	WD40-repeat-containing domain
123494at4751	Missing
125400at4751	Complete	k141_1090492	1	2510	+	101.7	335	https://www.orthodb.org/v10?query=125400at4751	RINT-1 family protein
125935at4751	Missing
126037at4751	Missing
126249at4751	Complete	k141_1072191	2	1908	+	490.7	417	https://www.orthodb.org/v10?query=126249at4751	Multiple RNA-binding domain-containing protein 1
126256at4751	Complete	k141_1523267	1125	3004	+	476.9	351	https://www.orthodb.org/v10?query=126256at4751	Non-specific serine/threonine protein kinase
126519at4751	Fragmented	k141_760882	1	1546	-	442.2	324	https://www.orthodb.org/v10?query=126519at4751	Imidazole glycerol phosphate synthase hisHF
127140at4751	Complete	k141_423426	4776	7151	+	344.3	360	https://www.orthodb.org/v10?query=127140at4751	Protein arginine N-methyltransferase
129160at4751	Complete	k141_1427523	143	2185	-	665.7	445	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129326at4751	Complete	k141_522299	266	3388	-	476.7	703	https://www.orthodb.org/v10?query=129326at4751	Putative nucleolar complex protein 14
129520at4751	Fragmented	k141_626639	4030	5166	-	377.8	278	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Complete	k141_1019252	3609	7202	+	267.3	667	https://www.orthodb.org/v10?query=130062at4751	Importin-beta domain-containing protein
130930at4751	Complete	k141_470759	1	4048	-	335.5	1293	https://www.orthodb.org/v10?query=130930at4751	Nucleoporin Nup186/Nup192/Nup205
130976at4751	Complete	k141_251533	1	2022	-	171.5	323	https://www.orthodb.org/v10?query=130976at4751	DNA polymerase alpha subunit B
133954at4751	Complete	k141_790273	1	2058	+	100.1	175	https://www.orthodb.org/v10?query=133954at4751	cop9 signalosome complex subunit 12
135184at4751	Complete	k141_622859	574	2558	-	215.0	230	https://www.orthodb.org/v10?query=135184at4751	Nitrogen permease regulator 2
135652at4751	Complete	k141_932718	83	2653	-	493.7	367	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
137963at4751	Duplicated	k141_10068	719	4997	-	675.6	424	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
137963at4751	Duplicated	k141_516415	1943	4387	+	725.0	428	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
138484at4751	Missing
138695at4751	Fragmented	k141_499316	1	2394	+	458.3	321	https://www.orthodb.org/v10?query=138695at4751	Nucleolar GTP-binding protein 1
138697at4751	Complete	k141_1070358	326	2325	+	472.3	369	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138833at4751	Complete	k141_317314	340	2636	+	623.7	488	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
141273at4751	Complete	k141_19879	801	2813	+	282.8	264	https://www.orthodb.org/v10?query=141273at4751	methionine-tRNA ligase
142357at4751	Missing
142965at4751	Complete	k141_238543	786	3358	+	186.6	250	https://www.orthodb.org/v10?query=142965at4751	GPI transamidase component GPI16
143414at4751	Missing
145178at4751	Fragmented	k141_1716683	3	3017	-	61.9	280	https://www.orthodb.org/v10?query=145178at4751	Topoisomerase 1-associated factor 1
145378at4751	Complete	k141_1665857	3662	5922	-	411.8	400	https://www.orthodb.org/v10?query=145378at4751	Eukaryotic translation initiation factor 2A
145524at4751	Complete	k141_960743	2578	4997	+	450.9	317	https://www.orthodb.org/v10?query=145524at4751	Nuclear elongation and deformation protein 1
147028at4751	Complete	k141_460250	1	1878	+	290.8	312	https://www.orthodb.org/v10?query=147028at4751	WD40-repeat-containing domain
148293at4751	Missing
150469at4751	Missing
153083at4751	Complete	k141_1493490	23	1977	-	516.4	499	https://www.orthodb.org/v10?query=153083at4751	Ubiquitin carboxyl-terminal hydrolase
154126at4751	Missing
156073at4751	Missing
160044at4751	Complete	k141_1961949	1565	3239	-	392.9	351	https://www.orthodb.org/v10?query=160044at4751	Sodium/hydrogen exchanger
160875at4751	Complete	k141_1786921	1128	3162	-	395.4	383	https://www.orthodb.org/v10?query=160875at4751	RNA helicase
160940at4751	Complete	k141_2105953	2481	3611	+	156.4	229	https://www.orthodb.org/v10?query=160940at4751	Phosphoserine aminotransferase
160995at4751	Complete	k141_1936692	1	1864	+	577.6	346	https://www.orthodb.org/v10?query=160995at4751	Eukaryotic translation initiation factor 2 subunit gamma
161113at4751	Complete	k141_1413709	2468	4565	-	271.3	310	https://www.orthodb.org/v10?query=161113at4751	Peptidase M16, N-terminal
163318at4751	Complete	k141_960342	1593	4725	+	138.3	274	https://www.orthodb.org/v10?query=163318at4751	Tetratricopeptide-like helical domain superfamily
165243at4751	Complete	k141_682486	753	2474	-	251.5	274	https://www.orthodb.org/v10?query=165243at4751	General transcription and DNA repair factor IIH
167290at4751	Missing
167374at4751	Missing
167498at4751	Complete	k141_2158409	2	2333	+	485.9	407	https://www.orthodb.org/v10?query=167498at4751	Signal recognition particle 54 kDa protein
168092at4751	Complete	k141_332384	926	2982	-	445.5	384	https://www.orthodb.org/v10?query=168092at4751	P-loop containing nucleoside triphosphate hydrolase protein
168489at4751	Complete	k141_150959	4586	7204	-	504.8	512	https://www.orthodb.org/v10?query=168489at4751	Vacuolar import/degradation, Vid27-related
169381at4751	Complete	k141_116287	1	2326	+	300.2	242	https://www.orthodb.org/v10?query=169381at4751	WD40-repeat-containing domain
170297at4751	Complete	k141_950210	680	2179	+	552.4	495	https://www.orthodb.org/v10?query=170297at4751	26S proteasome non-ATPase regulatory subunit 3
170401at4751	Complete	k141_804311	2	2191	+	110.7	320	https://www.orthodb.org/v10?query=170401at4751	Zinc finger, RING/FYVE/PHD-type
170904at4751	Complete	k141_699661	889	4891	+	563.3	871	https://www.orthodb.org/v10?query=170904at4751	P-loop containing nucleoside triphosphate hydrolase protein
171181at4751	Missing
171238at4751	Complete	k141_1805183	3174	4824	+	424.3	318	https://www.orthodb.org/v10?query=171238at4751	Succinate--CoA ligase 
172113at4751	Complete	k141_825222	1308	2898	+	540.1	311	https://www.orthodb.org/v10?query=172113at4751	Eukaryotic peptide chain release factor subunit 1
172363at4751	Missing
172966at4751	Complete	k141_224103	75	2230	-	507.0	378	https://www.orthodb.org/v10?query=172966at4751	polyubiquitin-tagged protein recognition complex, Npl4 component
173428at4751	Missing
173995at4751	Missing
174653at4751	Complete	k141_1289869	1634	3030	+	679.4	369	https://www.orthodb.org/v10?query=174653at4751	Adenosylhomocysteinase
174672at4751	Complete	k141_682865	1	1988	+	193.4	196	https://www.orthodb.org/v10?query=174672at4751	tRNA guanosine-2'-O-methyltransferase
175136at4751	Missing
175599at4751	Missing
176178at4751	Duplicated	k141_225546	6788	8659	-	426.8	321	https://www.orthodb.org/v10?query=176178at4751	putative 26S proteasome regulatory subunit rpn6
176178at4751	Duplicated	k141_1298003	3453	4694	+	366.5	290	https://www.orthodb.org/v10?query=176178at4751	putative 26S proteasome regulatory subunit rpn6
176478at4751	Missing
176648at4751	Complete	k141_482417	1488	3277	+	254.7	279	https://www.orthodb.org/v10?query=176648at4751	chaperone DnaJ
176748at4751	Complete	k141_777785	4716	7688	-	364.1	400	https://www.orthodb.org/v10?query=176748at4751	WD40-repeat-containing domain
179025at4751	Missing
179437at4751	Complete	k141_1378632	1	1373	-	491.7	348	https://www.orthodb.org/v10?query=179437at4751	anthranilate synthase component I
179897at4751	Fragmented	k141_1151997	4087	5516	-	123.2	183	https://www.orthodb.org/v10?query=179897at4751	Atg6/Beclin
181890at4751	Complete	k141_754787	1097	1711	-	46.9	95	https://www.orthodb.org/v10?query=181890at4751	Putative RNA polymerase II transcription factor B subunit 1
181959at4751	Complete	k141_440386	166	1746	-	653.2	350	https://www.orthodb.org/v10?query=181959at4751	26S Proteasome regulatory subunit 6A
