# BUSCO version is: 5.3.0 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
10531at4751	Complete	Scas|Scas_20703	570.1	694	https://www.orthodb.org/v10?query=10531at4751	Rapamycin-insensitive companion of mTOR, domain 4
11140at4751	Missing
11636at4751	Missing
11879at4751	Missing
12258at4751	Complete	Scas|Scas_20767	1426.2	985	https://www.orthodb.org/v10?query=12258at4751	Phosphoribosylformylglycinamidine synthase
12812at4751	Complete	Scas|Scas_9515	185.1	451	https://www.orthodb.org/v10?query=12812at4751	WD40/YVTN repeat-like-containing domain superfamily
12959at4751	Missing
13224at4751	Complete	Scas|Scas_10356	315.7	666	https://www.orthodb.org/v10?query=13224at4751	Nucleoporin, Nup133/Nup155-like, N-terminal
13605at4751	Complete	Scas|Scas_15202	525.5	1049	https://www.orthodb.org/v10?query=13605at4751	clathrin-coated vesicle protein
14295at4751	Complete	Scas|Scas_6480	1298.8	794	https://www.orthodb.org/v10?query=14295at4751	Carbamoyl-phosphate synthase arginine-specific large chain
14441at4751	Missing
14523at4751	Duplicated	Scas|Scas_5946	977.4	884	https://www.orthodb.org/v10?query=14523at4751	Exportin-1
14523at4751	Duplicated	Scas|Scas_4338	890.5	886	https://www.orthodb.org/v10?query=14523at4751	Exportin-1
14793at4751	Complete	Scas|Scas_12716	316.2	754	https://www.orthodb.org/v10?query=14793at4751	Nucleoporin Pom152
14986at4751	Complete	Scas|Scas_16578	779.5	689	https://www.orthodb.org/v10?query=14986at4751	DNA-directed RNA polymerase
17174at4751	Complete	Scas|Scas_12003	746.9	603	https://www.orthodb.org/v10?query=17174at4751	DNA polymerase gamma
18809at4751	Fragmented	Scas|Scas_17354	184.1	355	https://www.orthodb.org/v10?query=18809at4751	RIC1-domain-containing protein
20600at4751	Duplicated	Scas|Scas_20989	1216.3	766	https://www.orthodb.org/v10?query=20600at4751	glycine dehydrogenase
20600at4751	Duplicated	Scas|Scas_19352	1151.5	768	https://www.orthodb.org/v10?query=20600at4751	glycine dehydrogenase
20952at4751	Complete	Scas|Scas_11078	607.4	805	https://www.orthodb.org/v10?query=20952at4751	multidrug efflux transporter AcrB transmembrane domain-containing protein
21651at4751	Duplicated	Scas|Scas_10343	804.5	645	https://www.orthodb.org/v10?query=21651at4751	DNA topoisomerase 2
21651at4751	Duplicated	Scas|Scas_13831	795.2	694	https://www.orthodb.org/v10?query=21651at4751	DNA topoisomerase 2
21689at4751	Complete	Scas|Scas_17603	519.8	664	https://www.orthodb.org/v10?query=21689at4751	WD40 repeat
22982at4751	Complete	Scas|Scas_20028	1229.3	831	https://www.orthodb.org/v10?query=22982at4751	isoleucine-tRNA ligase
22992at4751	Complete	Scas|Scas_11007	239.0	431	https://www.orthodb.org/v10?query=22992at4751	WD40/YVTN repeat-like-containing domain superfamily
23198at4751	Complete	Scas|Scas_14861	1452.9	1109	https://www.orthodb.org/v10?query=23198at4751	Glycogen debranching enzyme
23856at4751	Complete	Scas|Scas_16252	641.0	987	https://www.orthodb.org/v10?query=23856at4751	Transcription elongation factor Spt6
24198at4751	Complete	Scas|Scas_17065	472.2	840	https://www.orthodb.org/v10?query=24198at4751	Armadillo-type fold
25020at4751	Complete	Scas|Scas_19592	640.0	616	https://www.orthodb.org/v10?query=25020at4751	Condensin complex subunit 1
25161at4751	Missing
26329at4751	Complete	Scas|Scas_20247	1335.9	890	https://www.orthodb.org/v10?query=26329at4751	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
27008at4751	Complete	Scas|Scas_17347	365.8	543	https://www.orthodb.org/v10?query=27008at4751	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
29512at4751	Missing
31256at4751	Missing
31324at4751	Complete	Scas|Scas_620	462.1	746	https://www.orthodb.org/v10?query=31324at4751	Nrap protein
32164at4751	Complete	Scas|Scas_13830	553.0	666	https://www.orthodb.org/v10?query=32164at4751	Importin beta-1 subunit
33984at4751	Complete	Scas|Scas_4953	773.1	703	https://www.orthodb.org/v10?query=33984at4751	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
34223at4751	Fragmented	Scas|Scas_13302	89.4	373	https://www.orthodb.org/v10?query=34223at4751	Nucleoporin, Nup133/Nup155-like, C-terminal
34706at4751	Complete	Scas|Scas_8929	533.3	691	https://www.orthodb.org/v10?query=34706at4751	MIF4G-like domain superfamily
34830at4751	Complete	Scas|Scas_8011	834.1	857	https://www.orthodb.org/v10?query=34830at4751	Elongator complex protein 1
36610at4751	Duplicated	Scas|Scas_17389	345.6	602	https://www.orthodb.org/v10?query=36610at4751	Tubulin-specific chaperone D
36610at4751	Duplicated	Scas|Scas_17419	334.1	628	https://www.orthodb.org/v10?query=36610at4751	Tubulin-specific chaperone D
37028at4751	Complete	Scas|Scas_15508	761.0	546	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37573at4751	Duplicated	Scas|Scas_10243	827.0	494	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37573at4751	Duplicated	Scas|Scas_5040	803.3	505	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37573at4751	Duplicated	Scas|Scas_14969	754.8	503	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37642at4751	Complete	Scas|Scas_18279	225.7	394	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
38031at4751	Complete	Scas|Scas_19752	275.1	571	https://www.orthodb.org/v10?query=38031at4751	Cap binding protein
38184at4751	Complete	Scas|Scas_15246	597.2	533	https://www.orthodb.org/v10?query=38184at4751	AP-3 complex subunit delta
39833at4751	Missing
43842at4751	Duplicated	Scas|Scas_13931	147.2	468	https://www.orthodb.org/v10?query=43842at4751	Armadillo-type fold
43842at4751	Duplicated	Scas|Scas_17004	135.7	675	https://www.orthodb.org/v10?query=43842at4751	Armadillo-type fold
46090at4751	Complete	Scas|Scas_14008	321.6	604	https://www.orthodb.org/v10?query=46090at4751	ARM repeat-containing protein
46098at4751	Complete	Scas|Scas_9669	941.3	735	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46119at4751	Missing
46666at4751	Fragmented	Scas|Scas_21109	371.2	389	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46752at4751	Complete	Scas|Scas_13281	607.0	723	https://www.orthodb.org/v10?query=46752at4751	GPI ethanolamine phosphate transferase 3
46918at4751	Complete	Scas|Scas_25080	359.8	451	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
47592at4751	Complete	Scas|Scas_9868	674.8	644	https://www.orthodb.org/v10?query=47592at4751	Eukaryotic translation initiation factor 3 subunit C
48708at4751	Duplicated	Scas|Scas_24973	1109.4	859	https://www.orthodb.org/v10?query=48708at4751	Leucyl-tRNA synthetase
48708at4751	Duplicated	Scas|Scas_19047	1001.9	837	https://www.orthodb.org/v10?query=48708at4751	Leucyl-tRNA synthetase
49476at4751	Complete	Scas|Scas_8437	559.7	468	https://www.orthodb.org/v10?query=49476at4751	Dynamin, GTPase domain
49967at4751	Missing
50786at4751	Complete	Scas|Scas_21279	499.5	498	https://www.orthodb.org/v10?query=50786at4751	Eukaryotic translation initiation factor 3 subunit B
50835at4751	Duplicated	Scas|Scas_9388	859.5	640	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
50835at4751	Duplicated	Scas|Scas_4714	770.0	644	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Duplicated	Scas|Scas_13927	497.7	433	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52541at4751	Duplicated	Scas|Scas_135	490.4	414	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52909at4751	Duplicated	Scas|Scas_9716	707.6	658	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
52909at4751	Duplicated	Scas|Scas_17540	691.1	678	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Complete	Scas|Scas_20298	757.2	821	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Duplicated	Scas|Scas_20222	848.8	697	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54252at4751	Duplicated	Scas|Scas_18774	738.0	747	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Duplicated	Scas|Scas_10589	470.7	486	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
54919at4751	Duplicated	Scas|Scas_16936	422.8	418	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Fragmented	Scas|Scas_14128	242.4	263	https://www.orthodb.org/v10?query=56395at4751	Spindle pole body component
56432at4751	Complete	Scas|Scas_20805	197.6	423	https://www.orthodb.org/v10?query=56432at4751	putative exocyst complex component sec8
56729at4751	Duplicated	Scas|Scas_684	840.2	760	https://www.orthodb.org/v10?query=56729at4751	Coatomer subunit beta
56729at4751	Duplicated	Scas|Scas_10301	792.1	770	https://www.orthodb.org/v10?query=56729at4751	Coatomer subunit beta
57081at4751	Duplicated	Scas|Scas_12557	989.0	674	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
57081at4751	Duplicated	Scas|Scas_21002	975.0	682	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Complete	Scas|Scas_19649	225.6	662	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Duplicated	Scas|Scas_20304	652.6	665	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
59795at4751	Duplicated	Scas|Scas_17531	644.0	635	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Complete	Scas|Scas_18741	159.1	305	https://www.orthodb.org/v10?query=61411at4751	WD40-repeat-containing domain
61438at4751	Complete	Scas|Scas_18801	473.7	626	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61857at4751	Complete	Scas|Scas_11998	109.7	405	https://www.orthodb.org/v10?query=61857at4751	Exocyst complex protein EXO70
62846at4751	Complete	Scas|Scas_15221	331.5	390	https://www.orthodb.org/v10?query=62846at4751	Ribosome biogenesis protein tsr1
63635at4751	Complete	Scas|Scas_3869	804.8	715	https://www.orthodb.org/v10?query=63635at4751	AP-2 complex subunit alpha
63838at4751	Duplicated	Scas|Scas_12590	293.7	368	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
63838at4751	Duplicated	Scas|Scas_15829	286.4	387	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
64002at4751	Complete	Scas|Scas_20558	585.3	576	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Duplicated	Scas|Scas_21062	805.6	520	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
64498at4751	Duplicated	Scas|Scas_16247	709.6	514	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
64498at4751	Duplicated	Scas|Scas_14717	707.0	515	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Complete	Scas|Scas_8515	483.3	503	https://www.orthodb.org/v10?query=65334at4751	WD40-repeat-containing domain
65499at4751	Complete	Scas|Scas_6990	589.8	518	https://www.orthodb.org/v10?query=65499at4751	AP-1 complex subunit gamma
66151at4751	Duplicated	Scas|Scas_12387	452.9	582	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
66151at4751	Duplicated	Scas|Scas_12903	435.8	496	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Missing
67399at4751	Duplicated	Scas|Scas_14678	604.7	478	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67399at4751	Duplicated	Scas|Scas_31	553.9	484	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Complete	Scas|Scas_11610	256.3	404	https://www.orthodb.org/v10?query=67806at4751	actin-like ATPase domain-containing protein
68466at4751	Complete	Scas|Scas_7163	952.3	811	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Missing
71039at4751	Complete	Scas|Scas_7110	1015.4	726	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Duplicated	Scas|Scas_14188	692.0	642	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
71046at4751	Duplicated	Scas|Scas_19864	615.9	639	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Duplicated	Scas|Scas_7017	579.2	427	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73383at4751	Duplicated	Scas|Scas_15346	522.7	490	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Complete	Scas|Scas_26785	633.9	402	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Complete	Scas|Scas_16183	731.0	674	https://www.orthodb.org/v10?query=73771at4751	WD40-repeat-containing domain
75033at4751	Missing
75456at4751	Complete	Scas|Scas_15170	137.5	380	https://www.orthodb.org/v10?query=75456at4751	Vps53-like, N-terminal
75463at4751	Complete	Scas|Scas_18973	613.4	596	https://www.orthodb.org/v10?query=75463at4751	Mitochondrial intermediate peptidase
75709at4751	Complete	Scas|Scas_13313	815.7	738	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Complete	Scas|Scas_4560	577.5	505	https://www.orthodb.org/v10?query=75976at4751	Calcium permease family membrane transporter
76196at4751	Complete	Scas|Scas_6644	515.9	350	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76893at4751	Complete	Scas|Scas_4367	837.6	525	https://www.orthodb.org/v10?query=76893at4751	ATPase, AAA-type, conserved site
76975at4751	Complete	Scas|Scas_14123	198.1	464	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Complete	Scas|Scas_5965	568.1	498	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78665at4751	Complete	Scas|Scas_15254	294.7	460	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
79262at4751	Complete	Scas|Scas_20283	770.8	477	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Duplicated	Scas|Scas_26227	697.2	448	https://www.orthodb.org/v10?query=79294at4751	Bifunctional purine biosynthesis protein ADE17
79294at4751	Duplicated	Scas|Scas_18275	640.3	450	https://www.orthodb.org/v10?query=79294at4751	Bifunctional purine biosynthesis protein ADE17
79797at4751	Complete	Scas|Scas_19731	494.1	650	https://www.orthodb.org/v10?query=79797at4751	WD40-repeat-containing domain
79988at4751	Complete	Scas|Scas_13244	104.0	225	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
81295at4751	Duplicated	Scas|Scas_21174	775.0	441	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81295at4751	Duplicated	Scas|Scas_13662	734.1	445	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Missing
81687at4751	Complete	Scas|Scas_20815	749.0	475	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Complete	Scas|Scas_13440	265.6	515	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Complete	Scas|Scas_10340	215.4	224	https://www.orthodb.org/v10?query=84829at4751	DUF747-domain-containing protein
85793at4751	Complete	Scas|Scas_18356	281.2	520	https://www.orthodb.org/v10?query=85793at4751	cohesin complex subunit SA-1/2
86293at4751	Complete	Scas|Scas_7774	106.6	315	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
87251at4751	Complete	Scas|Scas_20707	662.5	792	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Duplicated	Scas|Scas_2507	854.3	439	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
87313at4751	Duplicated	Scas|Scas_16021	836.6	436	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Complete	Scas|Scas_6066	120.3	191	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
91135at4751	Fragmented	Scas|Scas_13026	173.7	266	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
92267at4751	Duplicated	Scas|Scas_1253	710.5	511	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
92267at4751	Duplicated	Scas|Scas_15878	633.4	511	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Duplicated	Scas|Scas_17123	288.1	479	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
93783at4751	Duplicated	Scas|Scas_17176	251.7	373	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Complete	Scas|Scas_14274	369.0	420	https://www.orthodb.org/v10?query=94384at4751	DNA topoisomerase
94628at4751	Complete	Scas|Scas_9410	770.1	524	https://www.orthodb.org/v10?query=94628at4751	DNA helicase
95253at4751	Duplicated	Scas|Scas_1747	252.8	597	https://www.orthodb.org/v10?query=95253at4751	WD40-repeat-containing domain
95253at4751	Duplicated	Scas|Scas_6646	235.0	468	https://www.orthodb.org/v10?query=95253at4751	WD40-repeat-containing domain
96633at4751	Duplicated	Scas|Scas_15177	437.8	603	https://www.orthodb.org/v10?query=96633at4751	Cleavage and polyadenylation specificity factor subunit 2
96633at4751	Duplicated	Scas|Scas_13366	420.9	605	https://www.orthodb.org/v10?query=96633at4751	Cleavage and polyadenylation specificity factor subunit 2
97141at4751	Missing
98519at4751	Duplicated	Scas|Scas_16193	122.2	402	https://www.orthodb.org/v10?query=98519at4751	Symplekin/Pta1
98519at4751	Duplicated	Scas|Scas_22372	118.8	577	https://www.orthodb.org/v10?query=98519at4751	Symplekin/Pta1
98733at4751	Duplicated	Scas|Scas_12518	906.0	539	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98733at4751	Duplicated	Scas|Scas_14058	835.3	546	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Complete	Scas|Scas_8729	552.5	408	https://www.orthodb.org/v10?query=98739at4751	Homoaconitase, mitochondrial
100957at4751	Missing
101133at4751	Complete	Scas|Scas_21321	453.2	383	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Complete	Scas|Scas_9247	593.6	561	https://www.orthodb.org/v10?query=103183at4751	DNA repair protein
103461at4751	Duplicated	Scas|Scas_18434	758.5	536	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103461at4751	Duplicated	Scas|Scas_2837	658.7	557	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Duplicated	Scas|Scas_18209	318.2	341	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
103836at4751	Duplicated	Scas|Scas_18834	299.4	329	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
104173at4751	Complete	Scas|Scas_1014	315.1	483	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104415at4751	Complete	Scas|Scas_18300	249.0	368	https://www.orthodb.org/v10?query=104415at4751	WD40-repeat-containing domain
105401at4751	Complete	Scas|Scas_2199	1011.8	557	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Complete	Scas|Scas_17832	451.0	830	https://www.orthodb.org/v10?query=106281at4751	endosomal peripheral membrane protein
107136at4751	Complete	Scas|Scas_7000	680.1	573	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Duplicated	Scas|Scas_15021	595.8	400	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
107464at4751	Duplicated	Scas|Scas_14702	584.0	417	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Complete	Scas|Scas_10145	291.8	406	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
111022at4751	Complete	Scas|Scas_12874	321.7	294	https://www.orthodb.org/v10?query=111022at4751	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
111189at4751	Complete	Scas|Scas_7837	633.6	582	https://www.orthodb.org/v10?query=111189at4751	ATP-dependent RNA helicase DBP10
112646at4751	Complete	Scas|Scas_18376	166.8	362	https://www.orthodb.org/v10?query=112646at4751	oligomeric Golgi complex subunit 6
112937at4751	Complete	Scas|Scas_13688	450.5	444	https://www.orthodb.org/v10?query=112937at4751	P-loop containing nucleoside triphosphate hydrolase protein
115993at4751	Duplicated	Scas|Scas_16946	587.2	459	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
115993at4751	Duplicated	Scas|Scas_19699	513.6	509	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
117017at4751	Complete	Scas|Scas_19025	667.1	453	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Complete	Scas|Scas_3091	520.4	511	https://www.orthodb.org/v10?query=118189at4751	WD40-repeat-containing domain
118701at4751	Complete	Scas|Scas_19231	806.4	654	https://www.orthodb.org/v10?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Complete	Scas|Scas_9755	332.4	441	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Duplicated	Scas|Scas_15171	344.8	555	https://www.orthodb.org/v10?query=122507at4751	WD40-repeat-containing domain
122507at4751	Duplicated	Scas|Scas_20570	341.1	487	https://www.orthodb.org/v10?query=122507at4751	WD40-repeat-containing domain
122824at4751	Missing
123228at4751	Missing
123277at4751	Complete	Scas|Scas_13729	943.7	989	https://www.orthodb.org/v10?query=123277at4751	WD40-repeat-containing domain
123494at4751	Duplicated	Scas|Scas_11377	272.2	287	https://www.orthodb.org/v10?query=123494at4751	Actin family
123494at4751	Duplicated	Scas|Scas_5978	271.4	306	https://www.orthodb.org/v10?query=123494at4751	Actin family
125400at4751	Fragmented	Scas|Scas_20055	100.6	243	https://www.orthodb.org/v10?query=125400at4751	RINT-1 family protein
125935at4751	Duplicated	Scas|Scas_11937	449.2	451	https://www.orthodb.org/v10?query=125935at4751	tRNA-dihydrouridine(47) synthase 
125935at4751	Duplicated	Scas|Scas_11733	414.9	386	https://www.orthodb.org/v10?query=125935at4751	tRNA-dihydrouridine(47) synthase 
126037at4751	Missing
126249at4751	Complete	Scas|Scas_20411	546.1	571	https://www.orthodb.org/v10?query=126249at4751	Multiple RNA-binding domain-containing protein 1
126256at4751	Duplicated	Scas|Scas_7900	470.8	371	https://www.orthodb.org/v10?query=126256at4751	Non-specific serine/threonine protein kinase
126256at4751	Duplicated	Scas|Scas_17582	404.3	297	https://www.orthodb.org/v10?query=126256at4751	Non-specific serine/threonine protein kinase
126519at4751	Complete	Scas|Scas_6381	576.9	423	https://www.orthodb.org/v10?query=126519at4751	Imidazole glycerol phosphate synthase hisHF
127140at4751	Complete	Scas|Scas_14382	347.0	366	https://www.orthodb.org/v10?query=127140at4751	Protein arginine N-methyltransferase
129160at4751	Duplicated	Scas|Scas_6756	649.5	441	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129160at4751	Duplicated	Scas|Scas_17974	588.5	439	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129326at4751	Complete	Scas|Scas_10631	377.7	617	https://www.orthodb.org/v10?query=129326at4751	Putative nucleolar complex protein 14
129520at4751	Duplicated	Scas|Scas_8791	592.7	420	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
129520at4751	Duplicated	Scas|Scas_13658	534.6	418	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Complete	Scas|Scas_3732	246.2	622	https://www.orthodb.org/v10?query=130062at4751	Importin-beta domain-containing protein
130930at4751	Complete	Scas|Scas_18561	469.5	1703	https://www.orthodb.org/v10?query=130930at4751	Nucleoporin Nup186/Nup192/Nup205
130976at4751	Complete	Scas|Scas_1879	190.0	376	https://www.orthodb.org/v10?query=130976at4751	DNA polymerase alpha subunit B
133954at4751	Complete	Scas|Scas_18165	123.4	197	https://www.orthodb.org/v10?query=133954at4751	cop9 signalosome complex subunit 12
135184at4751	Complete	Scas|Scas_19166	213.3	233	https://www.orthodb.org/v10?query=135184at4751	Nitrogen permease regulator 2
135652at4751	Duplicated	Scas|Scas_9136	490.0	383	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
135652at4751	Duplicated	Scas|Scas_17996	437.1	350	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
