Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
EV274|EV274_003647-T1	QGI67417.1|GH18|	58.0	431	170	6	2	422	380	809	1.37e-150	456
EV274|EV274_003678-T1	SMY20320.1|GT39|	46.4	785	394	11	29	797	6	779	1.66e-229	671
EV274|EV274_003697-T1	CDS08031.1|GT2|	44.7	1728	816	31	24	1660	11	1690	0.0	1364
EV274|EV274_003798-T1	QGI86474.1|GH125|	48.5	456	184	9	94	508	43	488	2.02e-133	415
EV274|EV274_003816-T1	CDS05640.1|GH20|	44.4	660	319	10	30	678	36	658	2.02e-184	551
EV274|EV274_003829-T1	CCA77894.1|GH13_25|GH133|	46.0	1553	764	22	43	1547	74	1600	0.0	1369
EV274|EV274_003834-T1	CDS03326.1|GH47|	51.3	446	198	9	75	508	133	571	5.38e-142	426
EV274|EV274_003910-T1	QKX60855.1|GT22|	64.6	322	109	2	2	323	540	856	1.24e-133	405
EV274|EV274_003918-T1	CCA67749.1|GT22|	32.5	643	335	14	97	666	54	670	5.01e-103	333
EV274|EV274_003998-T1	CDS09097.1|GH15|	56.8	674	270	7	13	671	63	730	8.13e-273	770
EV274|EV274_004064-T1	AAB84284.1|GT2|2.4.1.16	49.3	1050	421	21	90	1066	167	1178	5.61e-307	897
EV274|EV274_004091-T1	QKD55908.1|GH18|	38.8	681	327	23	467	1101	1543	2179	1.09e-103	365
EV274|EV274_004094-T1	QBQ55243.1|CBM50|	35.4	991	520	29	18	995	21	904	3.45e-150	478
EV274|EV274_004103-T1	CAN80640.1|GT47|	52.8	434	199	4	3	431	931	1363	3.67e-157	483
EV274|EV274_004153-T1	AZQ75404.1|GH31|	48.2	716	359	10	23	734	18	725	6.83e-241	692
EV274|EV274_004183-T1	AAX19735.1|GH37|	66.1	660	214	3	81	740	48	697	0.0	935
EV274|EV274_004199-T1	ADK37842.1|GH16_19|	52.1	288	133	3	29	314	18	302	9.04e-109	325
EV274|EV274_004240-T1	CDS05465.1|GH47|	47.7	520	247	3	8	502	1	520	7.76e-170	502
EV274|EV274_004335-T1	CDS10110.1|GT15|	54.5	292	133	0	83	374	64	355	1.08e-117	351
EV274|EV274_004365-T1	AHX26717.1|GT2|	35.1	743	416	13	98	788	17	745	2.95e-108	387
EV274|EV274_004463-T1	QBQ55243.1|CBM50|	33.4	793	451	20	37	810	23	757	3.11e-110	373
EV274|EV274_004468-T1	BAL46041.1|GH5_12|3.2.1.45	38.4	727	374	20	10	686	5	707	4.15e-146	450
EV274|EV274_004479-T1	CAB95998.1|GT20|2.4.1.15	66.6	470	157	0	9	478	13	482	9.87e-242	675
EV274|EV274_004511-T1	VWO94258.1|CBM1|GH5_5|	47.6	666	284	15	43	662	400	1046	1.62e-175	532
EV274|EV274_004649-T1	QBQ55251.1|CBM50|	34.4	814	472	15	10	774	23	823	3.91e-128	415
EV274|EV274_004685-T1	QKD62991.1|GH12|	38.0	579	346	6	236	812	1094	1661	2.60e-108	372
EV274|EV274_004775-T1	CBX99002.1|GH18|	56.1	301	108	5	1	277	1	301	3.19e-105	327
EV274|EV274_004892-T1	QKX53460.1|AA4|	49.3	420	205	5	9	422	620	1037	3.41e-126	394
EV274|EV274_004967-T1	CCA15473.1|GH72|	53.0	389	178	4	1	385	565	952	1.27e-136	418
EV274|EV274_005066-T1	QKD59535.1|CBM48|GH13_8|	60.7	684	260	4	18	701	24	698	7.39e-311	868
EV274|EV274_005165-T1	CDS05327.1|GT2|	43.0	1733	886	37	29	1702	28	1717	0.0	1284
EV274|EV274_005170-T1	QKX55086.1|GH55|	49.4	597	263	7	218	777	789	1383	3.17e-186	575
EV274|EV274_005313-T1	AXG41146.1|GH6|	39.0	711	410	7	144	849	162	853	9.07e-150	469
EV274|EV274_005369-T1	QBZ54211.1|GH47|	45.1	838	394	16	7	792	631	1454	1.08e-204	626
EV274|EV274_005487-T1	VBB76690.1|AA3|	35.8	657	355	13	6	617	9	643	3.25e-115	362
EV274|EV274_005580-T1	CDS08031.1|GT2|	41.6	1825	911	43	30	1755	13	1782	0.0	1311
EV274|EV274_005627-T1	AVI60826.1|GT22|	58.9	428	158	6	10	429	583	1000	1.41e-152	483
EV274|EV274_005664-T1	CDS11103.1|GT66|	63.4	721	256	2	7	719	7	727	0.0	935
EV274|EV274_005762-T1	CDS08390.1|GH31|	47.5	955	457	10	27	957	11	945	0.0	944
EV274|EV274_005879-T1	QKX64719.1|GT31|	38.7	524	278	12	17	515	19	524	3.50e-104	337
EV274|EV274_005936-T1	AVM55139.1|GH65|	38.6	720	388	16	44	749	675	1354	2.41e-140	451
EV274|EV274_006130-T1	CDS05446.1|GH5_12|	35.3	726	392	13	14	682	1	705	1.86e-143	442
EV274|EV274_006217-T1	AIT18233.1|GT4|	47.8	446	227	5	19	462	16	457	4.45e-144	426
EV274|EV274_006226-T1	ABE82127.1|GH20|	39.3	557	293	13	19	544	20	562	4.85e-132	400
EV274|EV274_006309-T1	AWK40335.1|GH6|	37.4	732	422	8	14	724	164	880	1.58e-152	470
EV274|EV274_006332-T1	CDS06114.1|GT2|	42.7	1935	951	42	28	1858	13	1893	0.0	1394
EV274|EV274_006343-T1	VUW72999.1|AA1|	46.9	435	208	9	345	765	191	616	3.69e-105	354
EV274|EV274_006401-T1	ADK37846.1|GH18|	72.8	294	78	1	30	323	1	292	8.12e-157	452
EV274|EV274_006459-T1	CDS05746.1|GH5_9|	42.1	432	205	9	113	504	2	428	3.83e-115	351
EV274|EV274_006460-T1	CDS05746.1|GH5_9|	47.8	427	211	5	99	519	5	425	3.88e-152	446
EV274|EV274_006479-T1	CDS02746.1|GT4|	62.0	424	159	1	9	432	2	423	2.29e-183	523
EV274|EV274_006504-T1	CED84082.1|GH16_2|	45.5	486	233	10	23	481	232	712	6.63e-130	397
EV274|EV274_006652-T1	CBQ70430.1|GT3|	66.0	702	221	4	8	691	8	709	0.0	947
EV274|EV274_006711-T1	QKX55195.1|GT2|	50.2	1093	457	19	164	1215	414	1460	0.0	1013
EV274|EV274_006720-T1	CCA15473.1|GH72|	46.3	421	216	5	1	414	535	952	6.97e-120	375
EV274|EV274_006808-T1	QKX60254.1|GH76|	47.7	704	339	9	1	689	78	767	1.39e-213	638
EV274|EV274_006816-T1	APA14047.1|GT24|	35.8	1504	885	27	14	1488	10	1462	1.17e-291	877
EV274|EV274_006963-T1	EAA65303.1|GT0|	48.6	849	401	8	71	905	749	1576	9.96e-269	798
EV274|EV274_006992-T1	QEO24085.1|GH47|	50.4	371	175	4	32	397	838	1204	3.03e-116	370
EV274|EV274_007361-T1	APF18717.1|GH3|	41.0	729	405	12	44	760	32	747	5.91e-184	548
EV274|EV274_007592-T1	CDS05327.1|GT2|	35.1	985	560	19	26	954	29	990	4.18e-164	533
EV274|EV274_007621-T1	SDT63342.1|CBM51|GH31|	52.2	693	307	11	37	709	53	741	8.91e-248	726
EV274|EV274_007692-T1	AHX26715.1|GT2|	33.8	784	437	19	71	790	35	800	1.88e-110	400
EV274|EV274_007705-T1	QBQ55251.1|CBM50|	35.5	842	467	15	21	856	21	792	1.14e-142	459
EV274|EV274_007724-T1	BBN14963.1|CBM20|	48.1	403	198	7	11	406	397	795	5.96e-123	380
EV274|EV274_007891-T1	ADK37844.1|GH16_4|	58.7	283	113	4	81	363	1	279	3.65e-124	369
EV274|EV274_007966-T1	AET40398.1|CBM43|GH72|	41.5	460	252	11	14	465	50	500	8.41e-117	359
EV274|EV274_007997-T1	VBB76690.1|AA3|	37.1	626	330	16	43	613	27	643	6.99e-112	357
EV274|EV274_007998-T1	QKD53806.1|AA3|	35.6	630	335	16	46	616	35	652	7.52e-111	353
EV274|EV274_008166-T1	ATN35451.1|CBM50|	38.4	526	293	10	21	531	22	531	1.30e-111	351
EV274|EV274_008170-T1	CDS05746.1|GH5_9|	50.6	403	188	6	2	397	28	426	3.00e-155	449
EV274|EV274_008180-T1	SMR56934.1|GT22|	55.0	531	224	6	10	527	608	1136	1.41e-188	567
EV274|EV274_008235-T1	CCA67805.1|GT1|	38.0	1056	593	23	113	1125	237	1273	9.60e-221	676
EV274|EV274_008280-T1	QCW79542.1|GH101|	55.8	457	194	2	98	546	612	1068	3.40e-171	517
EV274|EV274_008311-T1	BAA01021.1|CBM19|GH18|3.2.1.14	45.4	427	214	9	27	447	15	428	3.68e-107	332
EV274|EV274_008368-T1	CDS05274.1|GT2|	53.0	943	384	16	3	918	76	986	3.09e-316	910
EV274|EV274_008489-T1	AWO98658.1|GH37|	66.9	411	135	1	11	420	60	470	6.73e-191	568
EV274|EV274_008512-T1	APF18717.1|GH3|	32.8	671	382	11	3	612	84	746	5.56e-112	357
EV274|EV274_008521-T1	ATN35451.1|CBM50|	36.7	539	316	8	21	547	22	547	1.85e-112	352
EV274|EV274_008540-T1	CDS07813.1|GH37|	43.1	564	276	9	2	565	63	581	2.35e-150	449
EV274|EV274_008581-T1	AWP12516.1|GT29|	34.2	638	386	10	44	679	473	1078	8.31e-107	361
EV274|EV274_008624-T1	ADK37846.1|GH18|	73.5	294	76	1	30	323	1	292	2.94e-158	456
EV274|EV274_008673-T1	EAA31326.1|GH71|	46.6	595	273	8	43	612	644	1218	1.88e-155	483
EV274|EV274_008772-T1	CDS05327.1|GT2|	36.8	986	560	19	13	952	18	986	2.68e-175	561
EV274|EV274_008780-T1	ABE82127.1|GH20|	39.0	557	295	14	20	545	20	562	2.28e-132	401
EV274|EV274_008796-T1	CDS13455.1|GH63|	39.2	848	434	21	1	813	4	804	2.84e-199	591
EV274|EV274_008878-T1	CDS04796.1|CE9|	54.1	423	163	5	25	417	11	432	1.17e-156	453
EV274|EV274_008910-T1	CDS08047.1|GT15|	53.0	296	133	2	68	357	67	362	6.72e-112	336
EV274|EV274_008911-T1	CDS07484.1|CBM43|GH72|	45.4	480	242	9	11	475	13	487	1.20e-133	402
EV274|EV274_008919-T1	CDS03806.1|GT48|	49.3	1807	808	19	128	1922	176	1886	0.0	1708
EV274|EV274_008930-T1	QIW95080.1|GH47|	24.7	1832	1242	43	88	1828	806	2590	2.32e-128	454
EV274|EV274_008965-T1	QBQ55251.1|CBM50|	35.4	844	465	16	21	856	21	792	1.23e-140	453
EV274|EV274_009053-T1	AWP04987.1|GT13|	49.5	877	424	9	87	953	75	942	1.15e-300	882
EV274|EV274_009058-T1	QGI79035.1|GH43_30|	75.1	390	96	1	5	393	459	848	8.04e-202	609
EV274|EV274_009074-T1	CCA67161.1|GT2|	49.4	999	428	15	166	1100	180	1165	3.76e-303	896
EV274|EV274_009119-T1	AWP09643.1|CBM13|GT27|	48.8	389	192	4	14	396	574	961	4.57e-119	377
EV274|EV274_009155-T1	QHG77622.1|CBM50|	78.5	223	47	1	37	258	55	277	3.43e-125	366
EV274|EV274_009356-T1	QDS71450.1|GH47|	62.4	314	116	1	9	322	1044	1355	1.18e-133	419
EV274|EV274_009398-T1	CDS05327.1|GT2|	59.7	631	247	6	11	638	1076	1702	3.03e-250	748
EV274|EV274_009446-T1	ADK37846.1|GH18|	73.4	267	69	1	1	267	28	292	2.67e-143	411
