# BUSCO version is: 5.4.4 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Score	Length
671536at2759	Complete	Conco1|Conco1_76400	461.3	339
671846at2759	Complete	Conco1|Conco1_72003	126.2	314
673132at2759	Complete	Conco1|Conco1_10622	321.4	276
674160at2759	Complete	Conco1|Conco1_88381	475.4	871
674169at2759	Missing
679187at2759	Missing
679771at2759	Complete	Conco1|Conco1_16736	101.4	202
687505at2759	Missing
692986at2759	Missing
708105at2759	Complete	Conco1|Conco1_61672	106.0	184
719531at2759	Complete	Conco1|Conco1_7459	378.8	286
720340at2759	Missing
721605at2759	Complete	Conco1|Conco1_21412	295.9	270
722805at2759	Complete	Conco1|Conco1_31852	300.7	419
734341at2759	Complete	Conco1|Conco1_50948	104.8	169
734666at2759	Complete	Conco1|Conco1_86760	466.3	384
736068at2759	Complete	Conco1|Conco1_91273	223.1	313
751335at2759	Complete	Conco1|Conco1_78032	230.3	285
759498at2759	Complete	Conco1|Conco1_39909	543.3	420
761109at2759	Missing
768809at2759	Missing
774318at2759	Complete	Conco1|Conco1_82397	294.1	276
777920at2759	Complete	Conco1|Conco1_80846	371.8	339
779909at2759	Complete	Conco1|Conco1_78763	237.4	226
801857at2759	Complete	Conco1|Conco1_80457	225.5	216
814241at2759	Complete	Conco1|Conco1_79007	258.8	321
817008at2759	Complete	Conco1|Conco1_12758	467.9	297
834694at2759	Complete	Conco1|Conco1_28588	352.3	309
836599at2759	Complete	Conco1|Conco1_48521	413.2	328
844748at2759	Fragmented	Conco1|Conco1_10306	128.6	156
855834at2759	Complete	Conco1|Conco1_77650	171.4	314
858842at2759	Complete	Conco1|Conco1_37736	231.6	231
865202at2759	Missing
866359at2759	Complete	Conco1|Conco1_80956	345.8	258
869548at2759	Complete	Conco1|Conco1_55642	196.9	193
878143at2759	Complete	Conco1|Conco1_48245	376.1	332
887370at2759	Complete	Conco1|Conco1_15786	267.0	309
891751at2759	Complete	Conco1|Conco1_88176	256.2	214
898782at2759	Missing
901894at2759	Complete	Conco1|Conco1_3003	182.7	307
905026at2759	Missing
911863at2759	Complete	Conco1|Conco1_79661	183.3	194
917326at2759	Complete	Conco1|Conco1_20008	378.8	433
918816at2759	Missing
919955at2759	Complete	Conco1|Conco1_9215	236.6	264
923657at2759	Complete	Conco1|Conco1_44250	140.8	170
924753at2759	Complete	Conco1|Conco1_44291	200.3	208
931188at2759	Complete	Conco1|Conco1_36930	59.6	204
937275at2759	Complete	Conco1|Conco1_11191	68.5	86
937686at2759	Complete	Conco1|Conco1_34619	417.7	341
939345at2759	Complete	Conco1|Conco1_18069	90.7	110
944899at2759	Complete	Conco1|Conco1_81325	348.0	269
946128at2759	Complete	Conco1|Conco1_77544	220.8	419
956854at2759	Complete	Conco1|Conco1_16656	142.3	169
973442at2759	Complete	Conco1|Conco1_78705	105.2	198
974865at2759	Complete	Conco1|Conco1_80178	243.2	227
975158at2759	Complete	Conco1|Conco1_82677	187.7	264
975557at2759	Complete	Conco1|Conco1_80470	461.2	462
976469at2759	Complete	Conco1|Conco1_40103	194.7	254
981902at2759	Missing
996662at2759	Complete	Conco1|Conco1_46642	186.9	201
1001705at2759	Complete	Conco1|Conco1_79351	115.8	239
1003258at2759	Complete	Conco1|Conco1_81819	256.3	283
1010730at2759	Complete	Conco1|Conco1_20291	422.8	262
1014314at2759	Missing
1018517at2759	Complete	Conco1|Conco1_49897	305.4	208
1019762at2759	Complete	Conco1|Conco1_87578	118.1	275
1025450at2759	Complete	Conco1|Conco1_8714	275.5	290
1030907at2759	Fragmented	Conco1|Conco1_10896	78.0	137
1032689at2759	Complete	Conco1|Conco1_19882	184.8	148
1038775at2759	Complete	Conco1|Conco1_78462	176.1	201
1041560at2759	Complete	Conco1|Conco1_86527	175.9	323
1049599at2759	Complete	Conco1|Conco1_41068	293.8	309
1051021at2759	Complete	Conco1|Conco1_34857	312.7	315
1053181at2759	Complete	Conco1|Conco1_20333	28.0	173
1057950at2759	Complete	Conco1|Conco1_79585	256.7	242
1065019at2759	Complete	Conco1|Conco1_78435	323.1	258
1076134at2759	Complete	Conco1|Conco1_51631	218.7	185
1079130at2759	Complete	Conco1|Conco1_81161	258.3	195
1079827at2759	Complete	Conco1|Conco1_68682	377.5	223
1085752at2759	Complete	Conco1|Conco1_79946	195.5	346
1087488at2759	Complete	Conco1|Conco1_62083	219.6	296
1090038at2759	Complete	Conco1|Conco1_8443	141.2	133
1094121at2759	Complete	Conco1|Conco1_21015	95.8	130
1096688at2759	Complete	Conco1|Conco1_51467	336.7	213
1106766at2759	Complete	Conco1|Conco1_53466	157.5	193
1107630at2759	Complete	Conco1|Conco1_44232	254.0	208
1108845at2759	Fragmented	Conco1|Conco1_49683	337.3	278
1111142at2759	Complete	Conco1|Conco1_19051	206.0	295
1112002at2759	Complete	Conco1|Conco1_6678	469.8	578
1115196at2759	Complete	Conco1|Conco1_79788	353.9	269
1128607at2759	Complete	Conco1|Conco1_18430	356.6	253
1129824at2759	Complete	Conco1|Conco1_77939	116.0	136
1138059at2759	Complete	Conco1|Conco1_9870	244.3	182
1157302at2759	Complete	Conco1|Conco1_85134	372.6	202
1161199at2759	Complete	Conco1|Conco1_86351	92.6	138
1173229at2759	Complete	Conco1|Conco1_67952	116.0	205
1178688at2759	Complete	Conco1|Conco1_81960	103.2	140
1182451at2759	Complete	Conco1|Conco1_170383	136.3	161
1193442at2759	Complete	Conco1|Conco1_40000	335.5	226
1194691at2759	Complete	Conco1|Conco1_58475	338.2	276
1194797at2759	Duplicated	Conco1|Conco1_41790	367.3	442
1194797at2759	Duplicated	Conco1|Conco1_13779	345.4	470
1197019at2759	Missing
1200489at2759	Complete	Conco1|Conco1_39343	118.6	102
1217666at2759	Missing
1220881at2759	Complete	Conco1|Conco1_69187	53.6	125
1222562at2759	Complete	Conco1|Conco1_69188	150.6	115
1223488at2759	Complete	Conco1|Conco1_52334	71.2	113
1228942at2759	Fragmented	Conco1|Conco1_78759	167.4	146
1233814at2759	Missing
1236198at2759	Complete	Conco1|Conco1_58235	185.4	123
1247641at2759	Complete	Conco1|Conco1_40462	117.1	160
1248958at2759	Complete	Conco1|Conco1_17186	451.3	620
1249159at2759	Missing
1251252at2759	Complete	Conco1|Conco1_149921	70.8	81
1257440at2759	Complete	Conco1|Conco1_79019	172.6	129
1258856at2759	Complete	Conco1|Conco1_45559	426.8	567
1259741at2759	Complete	Conco1|Conco1_6493	368.6	236
1260807at2759	Complete	Conco1|Conco1_85763	257.5	211
1264469at2759	Complete	Conco1|Conco1_79741	160.6	151
1266231at2759	Complete	Conco1|Conco1_77362	274.1	188
1269244at2759	Missing
1269649at2759	Complete	Conco1|Conco1_85149	272.9	166
1275837at2759	Complete	Conco1|Conco1_41509	367.1	243
1284731at2759	Complete	Conco1|Conco1_11574	88.5	142
1287094at2759	Complete	Conco1|Conco1_50213	146.1	134
1287401at2759	Complete	Conco1|Conco1_54427	252.9	163
1291729at2759	Complete	Conco1|Conco1_79722	44.5	102
1304061at2759	Missing
1309031at2759	Complete	Conco1|Conco1_68180	194.9	362
1312453at2759	Complete	Conco1|Conco1_18860	555.3	681
1314980at2759	Complete	Conco1|Conco1_80311	309.3	480
1322299at2759	Complete	Conco1|Conco1_82482	273.2	322
1322642at2759	Complete	Conco1|Conco1_44516	165.5	156
1323575at2759	Complete	Conco1|Conco1_77430	170.7	113
1324510at2759	Complete	Conco1|Conco1_77555	272.7	293
1338131at2759	Missing
1339553at2759	Complete	Conco1|Conco1_59382	181.4	262
1342242at2759	Complete	Conco1|Conco1_80498	149.8	166
1346165at2759	Complete	Conco1|Conco1_16088	307.4	274
1346432at2759	Complete	Conco1|Conco1_48242	121.5	173
1348942at2759	Complete	Conco1|Conco1_88050	103.3	175
1355894at2759	Complete	Conco1|Conco1_38824	209.6	141
1358374at2759	Complete	Conco1|Conco1_80263	260.1	219
1364586at2759	Missing
1370285at2759	Complete	Conco1|Conco1_72384	127.1	226
1370304at2759	Complete	Conco1|Conco1_162138	93.2	214
1377237at2759	Fragmented	Conco1|Conco1_59840	15.7	24
1379600at2759	Missing
1380409at2759	Complete	Conco1|Conco1_78185	189.5	165
1382842at2759	Complete	Conco1|Conco1_7623	91.3	120
1395649at2759	Complete	Conco1|Conco1_80912	38.6	114
1398309at2759	Complete	Conco1|Conco1_69497	89.3	100
1404162at2759	Missing
1405073at2759	Complete	Conco1|Conco1_38801	224.6	158
1405146at2759	Missing
1407446at2759	Complete	Conco1|Conco1_19245	43.4	84
1421503at2759	Complete	Conco1|Conco1_16492	193.6	108
1423847at2759	Complete	Conco1|Conco1_17651	264.4	272
1426075at2759	Complete	Conco1|Conco1_77532	24.9	82
1428265at2759	Complete	Conco1|Conco1_81065	125.7	193
1428854at2759	Complete	Conco1|Conco1_76456	422.8	423
1430056at2759	Complete	Conco1|Conco1_81370	82.7	106
1432328at2759	Complete	Conco1|Conco1_37718	266.1	242
1434266at2759	Complete	Conco1|Conco1_129946	77.2	134
1440961at2759	Fragmented	Conco1|Conco1_78612	29.7	127
1441854at2759	Complete	Conco1|Conco1_44523	239.2	228
1442062at2759	Fragmented	Conco1|Conco1_37155	26.9	125
1445102at2759	Missing
1450538at2759	Complete	Conco1|Conco1_81192	115.7	145
1454155at2759	Complete	Conco1|Conco1_52403	64.4	147
1455730at2759	Fragmented	Conco1|Conco1_78729	203.2	276
1459797at2759	Fragmented	Conco1|Conco1_62148	43.4	62
1474000at2759	Missing
1479417at2759	Complete	Conco1|Conco1_77680	282.1	176
1488235at2759	Missing
1488436at2759	Complete	Conco1|Conco1_79812	76.7	62
1490022at2759	Missing
1504863at2759	Complete	Conco1|Conco1_48748	145.7	110
1513531at2759	Fragmented	Conco1|Conco1_74350	209.9	141
1525971at2759	Complete	Conco1|Conco1_18857	105.7	79
1526152at2759	Complete	Conco1|Conco1_79192	89.5	84
1530008at2759	Complete	Conco1|Conco1_79582	131.0	86
1538526at2759	Complete	Conco1|Conco1_70100	78.9	93
1545004at2759	Duplicated	Conco1|Conco1_79045	81.6	60
1545004at2759	Duplicated	Conco1|Conco1_78031	70.2	66
1552706at2759	Complete	Conco1|Conco1_5404	77.6	89
1558822at2759	Complete	Conco1|Conco1_55351	103.5	65
1563319at2759	Complete	Conco1|Conco1_17107	101.9	135
1567796at2759	Complete	Conco1|Conco1_81556	136.3	132
1575179at2759	Complete	Conco1|Conco1_3726	29.3	47
1576404at2759	Complete	Conco1|Conco1_81280	126.3	184
1588798at2759	Complete	Conco1|Conco1_77902	94.0	138
1593937at2759	Missing
1617752at2759	Complete	Conco1|Conco1_80980	116.1	94
1620056at2759	Missing
1623701at2759	Complete	Conco1|Conco1_18197	115.7	92
1626636at2759	Complete	Conco1|Conco1_77707	76.4	139
1633672at2759	Fragmented	Conco1|Conco1_84596	128.6	81
1645187at2759	Complete	Conco1|Conco1_20830	49.7	47
