OG0011932	Conth1|Conth1_283240			
OG0011933	Conth1|Conth1_363899			
OG0011934	Conth1|Conth1_158180			
OG0011935	Conth1|Conth1_158536			
OG0011936	Conth1|Conth1_208361			
OG0011937	Conth1|Conth1_208282			
OG0011938	Conth1|Conth1_323673			
OG0011939	Conth1|Conth1_328885			
OG0011940	Conth1|Conth1_323687			
OG0011941	Conth1|Conth1_340805			
OG0011942	Conth1|Conth1_340853			
OG0011943	Conth1|Conth1_364016			
OG0011944	Conth1|Conth1_323725			
OG0011945	Conth1|Conth1_323736			
OG0011946	Conth1|Conth1_165572			
OG0011947	Conth1|Conth1_186089			
OG0011948	Conth1|Conth1_348278			
OG0011949	Conth1|Conth1_281566			
OG0011950	Conth1|Conth1_323932			
OG0011951	Conth1|Conth1_347844			
OG0011952	Conth1|Conth1_363971			
OG0011953	Conth1|Conth1_314179			
OG0011954	Conth1|Conth1_288977			
OG0011955	Conth1|Conth1_154127			
OG0011956	Conth1|Conth1_347721			
OG0011957	Conth1|Conth1_154590			
OG0011958	Conth1|Conth1_199118			
OG0011959	Conth1|Conth1_341312			
OG0011960	Conth1|Conth1_199254			
OG0011961	Conth1|Conth1_200165			
OG0011962	Conth1|Conth1_348540			
OG0011963	Conth1|Conth1_323440			
OG0011964	Conth1|Conth1_347387			
OG0011965	Conth1|Conth1_328504			
OG0011966	Conth1|Conth1_323447			
OG0011967	Conth1|Conth1_363575			
OG0011968	Conth1|Conth1_364515			
OG0011969	Conth1|Conth1_364523			
OG0011970	Conth1|Conth1_324031			
OG0011971	Conth1|Conth1_324032			
OG0011972	Conth1|Conth1_324039			
OG0011973	Conth1|Conth1_191728			
OG0011974	Conth1|Conth1_323997			
OG0011975	Conth1|Conth1_364473			
OG0011976	Conth1|Conth1_191970			
OG0011977	Conth1|Conth1_302921			
OG0011978	Conth1|Conth1_364486			
OG0011979	Conth1|Conth1_193514			
OG0011980	Conth1|Conth1_323835			
OG0011981	Conth1|Conth1_341019			
OG0011982	Conth1|Conth1_179112			
OG0011983	Conth1|Conth1_179111			
OG0011984	Conth1|Conth1_323840			
OG0011985	Conth1|Conth1_323841			
OG0011986	Conth1|Conth1_289663			
OG0011987	Conth1|Conth1_359215			
OG0011988	Conth1|Conth1_179206			
OG0011989	Conth1|Conth1_329137			
OG0011990	Conth1|Conth1_329138			
OG0011991	Conth1|Conth1_341030			
OG0011992	Conth1|Conth1_302487			
OG0011993	Conth1|Conth1_348137			
OG0011994	Conth1|Conth1_359241			
OG0011995	Conth1|Conth1_324654			
OG0011996	Conth1|Conth1_324659			
OG0011997	Conth1|Conth1_365552			
OG0011998	Conth1|Conth1_324668			
OG0011999	Conth1|Conth1_246614			
OG0012000	Conth1|Conth1_316589			
OG0012001	Conth1|Conth1_324677			
OG0012002	Conth1|Conth1_291817			
OG0012003	Conth1|Conth1_349693			
OG0012004	Conth1|Conth1_348766			
OG0012005	Conth1|Conth1_348767			
OG0012006	Conth1|Conth1_209651			
OG0012007	Conth1|Conth1_329692			
OG0012008	Conth1|Conth1_329695			
OG0012009	Conth1|Conth1_348780			
OG0012010	Conth1|Conth1_329706			
OG0012011	Conth1|Conth1_202390			
OG0012012	Conth1|Conth1_329538			
OG0012013	Conth1|Conth1_329541			
OG0012014	Conth1|Conth1_324116			
OG0012015	Conth1|Conth1_329564			
OG0012016	Conth1|Conth1_220730			
OG0012017	Conth1|Conth1_349013			
OG0012018	Conth1|Conth1_324334			
OG0012019	Conth1|Conth1_329901			
OG0012020	Conth1|Conth1_349021			
OG0012021	Conth1|Conth1_324348			
OG0012022	Conth1|Conth1_221969			
OG0012023	Conth1|Conth1_324248			
OG0012024	Conth1|Conth1_324249			
OG0012025	Conth1|Conth1_341584			
OG0012026	Conth1|Conth1_329753			
OG0012027	Conth1|Conth1_290780			
OG0012028	Conth1|Conth1_348855			
OG0012029	Conth1|Conth1_324263			
OG0012030	Conth1|Conth1_348867			
OG0012031	Conth1|Conth1_324266			
OG0012032	Conth1|Conth1_364985			
OG0012033	Conth1|Conth1_341698			
OG0012034	Conth1|Conth1_360366			
OG0012035	Conth1|Conth1_349192			
OG0012036	Conth1|Conth1_227198			
OG0012037	Conth1|Conth1_349202			
OG0012038	Conth1|Conth1_330532			
OG0012039	Conth1|Conth1_251094			
OG0012040	Conth1|Conth1_324740			
OG0012041	Conth1|Conth1_361213			
OG0012042	Conth1|Conth1_349806			
OG0012043	Conth1|Conth1_349808			
OG0012044	Conth1|Conth1_330546			
OG0012045	Conth1|Conth1_349811			
OG0012046	Conth1|Conth1_349812			
OG0012047	Conth1|Conth1_364710			
OG0012048	Conth1|Conth1_282349			
OG0012049	Conth1|Conth1_348708			
OG0012050	Conth1|Conth1_324415			
OG0012051	Conth1|Conth1_225646			
OG0012052	Conth1|Conth1_365137			
OG0012053	Conth1|Conth1_213537			
OG0012054	Conth1|Conth1_324278			
OG0012055	Conth1|Conth1_315802			
OG0012056	Conth1|Conth1_324357			
OG0012057	Conth1|Conth1_324359			
OG0012058	Conth1|Conth1_349066			
OG0012059	Conth1|Conth1_223003			
OG0012060	Conth1|Conth1_223017			
OG0012061	Conth1|Conth1_348802			
OG0012062	Conth1|Conth1_324223			
OG0012063	Conth1|Conth1_211266			
OG0012064	Conth1|Conth1_341572			
OG0012065	Conth1|Conth1_324246			
OG0012066	Conth1|Conth1_360933			
OG0012067	Conth1|Conth1_365479			
OG0012068	Conth1|Conth1_241014			
OG0012069	Conth1|Conth1_291780			
OG0012070	Conth1|Conth1_324633			
OG0012071	Conth1|Conth1_342007			
OG0012072	Conth1|Conth1_365346			
OG0012073	Conth1|Conth1_236671			
OG0012074	Conth1|Conth1_364685			
OG0012075	Conth1|Conth1_204704			
OG0012076	Conth1|Conth1_341444			
OG0012077	Conth1|Conth1_217848			
OG0012078	Conth1|Conth1_324302			
OG0012079	Conth1|Conth1_329840			
OG0012080	Conth1|Conth1_348948			
OG0012081	Conth1|Conth1_228157			
OG0012082	Conth1|Conth1_330083			
OG0012083	Conth1|Conth1_365207			
OG0012084	Conth1|Conth1_324469			
OG0012085	Conth1|Conth1_349247			
OG0012086	Conth1|Conth1_324474			
OG0012087	Conth1|Conth1_291077			
OG0012088	Conth1|Conth1_324381			
OG0012089	Conth1|Conth1_324382			
OG0012090	Conth1|Conth1_365076			
OG0012091	Conth1|Conth1_365084			
OG0012092	Conth1|Conth1_330270			
OG0012093	Conth1|Conth1_237519			
OG0012094	Conth1|Conth1_349481			
OG0012095	Conth1|Conth1_237984			
OG0012096	Conth1|Conth1_342061			
OG0012097	Conth1|Conth1_324582			
OG0012098	Conth1|Conth1_292355			
OG0012099	Conth1|Conth1_365863			
OG0012100	Conth1|Conth1_330722			
OG0012101	Conth1|Conth1_324393			
OG0012102	Conth1|Conth1_303869			
OG0012103	Conth1|Conth1_324397			
OG0012104	Conth1|Conth1_349127			
OG0012105	Conth1|Conth1_365101			
OG0012106	Conth1|Conth1_365114			
OG0012107	Conth1|Conth1_324511			
OG0012108	Conth1|Conth1_233713			
OG0012109	Conth1|Conth1_324512			
OG0012110	Conth1|Conth1_234067			
OG0012111	Conth1|Conth1_330180			
OG0012112	Conth1|Conth1_349352			
OG0012113	Conth1|Conth1_325097			
OG0012114	Conth1|Conth1_366314			
OG0012115	Conth1|Conth1_331175			
OG0012116	Conth1|Conth1_331176			
OG0012117	Conth1|Conth1_18931			
OG0012118	Conth1|Conth1_365611			
OG0012119	Conth1|Conth1_349747			
OG0012120	Conth1|Conth1_365634			
OG0012121	Conth1|Conth1_304203			
OG0012122	Conth1|Conth1_234628			
OG0012123	Conth1|Conth1_330197			
OG0012124	Conth1|Conth1_349375			
OG0012125	Conth1|Conth1_349376			
OG0012126	Conth1|Conth1_330198			
OG0012127	Conth1|Conth1_360774			
OG0012128	Conth1|Conth1_324480			
OG0012129	Conth1|Conth1_360634			
OG0012130	Conth1|Conth1_342324			
OG0012131	Conth1|Conth1_292104			
OG0012132	Conth1|Conth1_365726			
OG0012133	Conth1|Conth1_349880			
OG0012134	Conth1|Conth1_365355			
OG0012135	Conth1|Conth1_330251			
OG0012136	Conth1|Conth1_349437			
OG0012137	Conth1|Conth1_349438			
OG0012138	Conth1|Conth1_349539			
OG0012139	Conth1|Conth1_342093			
OG0012140	Conth1|Conth1_239106			
OG0012141	Conth1|Conth1_349547			
OG0012142	Conth1|Conth1_324611			
OG0012143	Conth1|Conth1_239578			
OG0012144	Conth1|Conth1_342106			
OG0012145	Conth1|Conth1_239742			
OG0012146	Conth1|Conth1_349568			
OG0012147	Conth1|Conth1_330347			
OG0012148	Conth1|Conth1_349570			
OG0012149	Conth1|Conth1_330348			
OG0012150	Conth1|Conth1_349572			
OG0012151	Conth1|Conth1_349573			
OG0012152	Conth1|Conth1_349574			
OG0012153	Conth1|Conth1_349578			
OG0012154	Conth1|Conth1_330672			
OG0012155	Conth1|Conth1_349956			
OG0012156	Conth1|Conth1_361374			
OG0012157	Conth1|Conth1_324817			
OG0012158	Conth1|Conth1_365820			
OG0012159	Conth1|Conth1_366278			
OG0012160	Conth1|Conth1_365515			
OG0012161	Conth1|Conth1_245055			
OG0012162	Conth1|Conth1_349647			
OG0012163	Conth1|Conth1_349986			
OG0012164	Conth1|Conth1_361401			
OG0012165	Conth1|Conth1_258304			
OG0012166	Conth1|Conth1_330699			
OG0012167	Conth1|Conth1_342437			
OG0012168	Conth1|Conth1_365638			
OG0012169	Conth1|Conth1_330513			
OG0012170	Conth1|Conth1_249222			
OG0012171	Conth1|Conth1_349776			
OG0012172	Conth1|Conth1_324727			
OG0012173	Conth1|Conth1_349787			
OG0012174	Conth1|Conth1_361197			
OG0012175	Conth1|Conth1_331369			
OG0012176	Conth1|Conth1_325225			
OG0012177	Conth1|Conth1_366542			
OG0012178	Conth1|Conth1_350805			
OG0012179	Conth1|Conth1_325228			
OG0012180	Conth1|Conth1_275064			
OG0012181	Conth1|Conth1_330941			
OG0012182	Conth1|Conth1_350281			
OG0012183	Conth1|Conth1_330946			
OG0012184	Conth1|Conth1_350287			
OG0012185	Conth1|Conth1_324968			
OG0012186	Conth1|Conth1_9031			
OG0012187	Conth1|Conth1_324682			
OG0012188	Conth1|Conth1_365589			
OG0012189	Conth1|Conth1_247545			
OG0012190	Conth1|Conth1_247518			
OG0012191	Conth1|Conth1_365594			
OG0012192	Conth1|Conth1_349312			
OG0012193	Conth1|Conth1_341936			
OG0012194	Conth1|Conth1_365262			
OG0012195	Conth1|Conth1_232896			
OG0012196	Conth1|Conth1_10222			
OG0012197	Conth1|Conth1_10208			
OG0012198	Conth1|Conth1_10271			
OG0012199	Conth1|Conth1_350342			
OG0012200	Conth1|Conth1_324794			
OG0012201	Conth1|Conth1_324803			
OG0012202	Conth1|Conth1_324925			
OG0012203	Conth1|Conth1_263598			
OG0012204	Conth1|Conth1_350243			
OG0012205	Conth1|Conth1_354335			
OG0012206	Conth1|Conth1_305324			
OG0012207	Conth1|Conth1_366079			
OG0012208	Conth1|Conth1_324956			
OG0012209	Conth1|Conth1_325266			
OG0012210	Conth1|Conth1_29466			
OG0012211	Conth1|Conth1_338038			
OG0012212	Conth1|Conth1_342068			
OG0012213	Conth1|Conth1_324584			
OG0012214	Conth1|Conth1_324585			
OG0012215	Conth1|Conth1_238355			
OG0012216	Conth1|Conth1_365429			
OG0012217	Conth1|Conth1_365430			
OG0012218	Conth1|Conth1_324593			
OG0012219	Conth1|Conth1_361523			
OG0012220	Conth1|Conth1_342535			
OG0012221	Conth1|Conth1_350147			
OG0012222	Conth1|Conth1_325042			
OG0012223	Conth1|Conth1_325044			
OG0012224	Conth1|Conth1_325047			
OG0012225	Conth1|Conth1_325048			
OG0012226	Conth1|Conth1_259765			
OG0012227	Conth1|Conth1_259789			
OG0012228	Conth1|Conth1_350160			
OG0012229	Conth1|Conth1_330839			
OG0012230	Conth1|Conth1_263013			
OG0012231	Conth1|Conth1_325000			
OG0012232	Conth1|Conth1_350355			
OG0012233	Conth1|Conth1_11557			
OG0012234	Conth1|Conth1_280315			
OG0012235	Conth1|Conth1_264206			
OG0012236	Conth1|Conth1_342604			
OG0012237	Conth1|Conth1_20697			
OG0012238	Conth1|Conth1_350110			
OG0012239	Conth1|Conth1_273987			
OG0012240	Conth1|Conth1_330804			
OG0012241	Conth1|Conth1_330807			
OG0012242	Conth1|Conth1_330812			
OG0012243	Conth1|Conth1_349892			
OG0012244	Conth1|Conth1_365769			
OG0012245	Conth1|Conth1_324788			
OG0012246	Conth1|Conth1_349911			
OG0012247	Conth1|Conth1_293047			
OG0012248	Conth1|Conth1_342819			
OG0012249	Conth1|Conth1_278357			
OG0012250	Conth1|Conth1_366306			
OG0012251	Conth1|Conth1_342829			
OG0012252	Conth1|Conth1_350535			
OG0012253	Conth1|Conth1_293204			
OG0012254	Conth1|Conth1_350607			
OG0012255	Conth1|Conth1_331224			
OG0012256	Conth1|Conth1_325127			
OG0012257	Conth1|Conth1_366721			
OG0012258	Conth1|Conth1_351001			
OG0012259	Conth1|Conth1_366726			
OG0012260	Conth1|Conth1_331546			
OG0012261	Conth1|Conth1_36933			
OG0012262	Conth1|Conth1_37002			
OG0012263	Conth1|Conth1_37322			
OG0012264	Conth1|Conth1_331192			
OG0012265	Conth1|Conth1_19441			
OG0012266	Conth1|Conth1_305762			
