Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
Emusc_isoH|Emusc_isoH_4476	CDS03631.1|GT57|	50.6	480	214	7	4	469	4	474	2.34e-147	434
Emusc_isoH|Emusc_isoH_4523	BBM97475.1|GH47|	46.1	471	233	11	11	470	124	584	2.05e-119	368
Emusc_isoH|Emusc_isoH_4570	CAC9909034.1|GT8|	68.2	393	124	1	9	401	331	722	5.92e-184	533
Emusc_isoH|Emusc_isoH_4575	CAC9909034.1|GT8|	64.3	378	134	1	20	397	347	723	5.12e-168	492
Emusc_isoH|Emusc_isoH_4655	CAK46627.1|GT15|	54.1	340	152	2	27	364	42	379	6.63e-141	410
Emusc_isoH|Emusc_isoH_4682	CAN80640.1|GT47|	53.4	427	193	4	7	428	937	1362	1.94e-155	478
Emusc_isoH|Emusc_isoH_4860	ADK37846.1|GH18|	75.5	294	70	1	29	322	1	292	1.29e-163	469
Emusc_isoH|Emusc_isoH_5189	APU66165.1|GH18|	66.3	282	92	3	22	302	1	280	6.22e-140	406
Emusc_isoH|Emusc_isoH_5304	CDS11918.1|CBM43|GH72|	45.9	462	226	8	8	447	5	464	4.56e-148	436
Emusc_isoH|Emusc_isoH_5324	ADK37844.1|GH16_4|	56.2	345	129	6	61	405	1	323	1.73e-141	410
Emusc_isoH|Emusc_isoH_5385	APF18717.1|GH3|	41.8	693	384	9	6	692	69	748	4.67e-182	541
Emusc_isoH|Emusc_isoH_5584	CBQ70430.1|GT3|	66.4	693	218	5	71	748	7	699	0.0	942
Emusc_isoH|Emusc_isoH_5660	APA14337.1|GT20|	61.9	473	177	2	4	474	5	476	1.25e-222	627
Emusc_isoH|Emusc_isoH_5713	BBN14963.1|CBM20|	48.9	403	195	7	11	406	397	795	3.22e-123	380
Emusc_isoH|Emusc_isoH_5721	AAX19735.1|GH37|	67.1	663	205	4	76	738	48	697	0.0	952
Emusc_isoH|Emusc_isoH_6000	QGI67417.1|GH18|	55.3	432	184	5	2	424	380	811	8.12e-147	446
Emusc_isoH|Emusc_isoH_6070	CDS10110.1|GT15|	56.0	307	131	2	51	355	67	371	1.26e-129	380
Emusc_isoH|Emusc_isoH_6101	QKX53460.1|AA4|	53.6	418	185	6	34	446	624	1037	1.93e-145	445
Emusc_isoH|Emusc_isoH_6206	VWO94258.1|CBM1|GH5_5|	47.8	667	255	16	34	622	395	1046	1.46e-173	525
Emusc_isoH|Emusc_isoH_6211	QDS71101.1|GT1|	35.8	651	389	13	43	672	1384	2026	8.94e-104	357
Emusc_isoH|Emusc_isoH_6223	QKX64719.1|GT31|	38.2	531	281	13	16	517	12	524	2.79e-103	335
Emusc_isoH|Emusc_isoH_6336	ATY63066.1|GH18|	46.6	367	187	5	161	526	23	381	1.39e-111	344
Emusc_isoH|Emusc_isoH_6351	CDS13004.1|GT20|	55.8	360	156	2	1	360	423	779	5.31e-138	415
Emusc_isoH|Emusc_isoH_6382	EGX47988.1|GH16_2|	50.0	426	197	9	73	485	278	700	2.13e-136	414
Emusc_isoH|Emusc_isoH_6399	CDI56219.1|GT39|	48.4	723	344	9	53	754	73	787	8.37e-227	660
Emusc_isoH|Emusc_isoH_6411	CAN65674.1|GH28|	37.5	560	314	10	121	671	97	629	8.17e-109	363
Emusc_isoH|Emusc_isoH_6650	SMR50199.1|AA3|	39.2	625	325	15	19	608	31	635	6.03e-124	384
Emusc_isoH|Emusc_isoH_6982	EAA31326.1|GH71|	46.1	588	298	6	130	706	643	1222	5.47e-163	506
Emusc_isoH|Emusc_isoH_7294	QKX60855.1|GT22|	69.0	306	92	1	33	338	567	869	8.37e-139	419
Emusc_isoH|Emusc_isoH_7363	CDS07286.1|GT50|	48.3	468	213	9	9	450	7	471	2.16e-131	392
Emusc_isoH|Emusc_isoH_7485	CDS13578.1|GH5_12|	45.9	697	335	13	217	882	9	694	1.39e-201	599
Emusc_isoH|Emusc_isoH_7645	CDS11103.1|GT66|	62.8	724	250	4	7	712	7	729	0.0	921
Emusc_isoH|Emusc_isoH_7667	BAA34296.1|GT4|	51.9	430	195	8	24	444	6	432	1.64e-145	428
Emusc_isoH|Emusc_isoH_7837	QKD62991.1|GH12|	36.9	586	359	4	245	830	1087	1661	1.20e-113	385
Emusc_isoH|Emusc_isoH_7880	ADK37848.1|AA11|	81.1	180	33	1	14	193	13	191	7.51e-111	319
Emusc_isoH|Emusc_isoH_7971	CDS05640.1|GH20|	54.6	491	213	3	12	501	177	658	7.90e-187	550
Emusc_isoH|Emusc_isoH_8138	CDS05274.1|GT2|	48.4	672	301	14	16	654	82	740	1.87e-197	592
Emusc_isoH|Emusc_isoH_8366	AGP40408.1|GH81|	38.7	667	371	13	53	698	52	701	5.34e-145	444
Emusc_isoH|Emusc_isoH_8438	AWP12516.1|GT29|	40.3	630	344	15	69	689	472	1078	3.52e-132	432
Emusc_isoH|Emusc_isoH_8460	AWP12516.1|GT29|	40.7	641	350	11	36	672	464	1078	1.19e-141	458
Emusc_isoH|Emusc_isoH_8465	CDS04796.1|CE9|	53.8	431	171	5	18	420	2	432	2.60e-161	465
Emusc_isoH|Emusc_isoH_8468	AWK40335.1|GH6|	37.3	710	410	8	54	741	168	864	8.25e-140	438
Emusc_isoH|Emusc_isoH_8494	AIE96983.1|GT7|	31.9	1274	698	27	117	1308	7	1192	1.85e-187	608
Emusc_isoH|Emusc_isoH_8537	CDS09089.1|GT41|	50.8	1229	463	20	300	1417	290	1487	0.0	1049
Emusc_isoH|Emusc_isoH_8687	CDS11918.1|CBM43|GH72|	45.9	449	226	8	24	457	9	455	4.30e-134	403
Emusc_isoH|Emusc_isoH_8696	CAP64662.1|GH5_12|	37.2	707	375	16	12	664	15	706	4.06e-145	446
Emusc_isoH|Emusc_isoH_8741	QKD55908.1|GH18|	35.6	671	337	16	8	607	1541	2187	4.26e-110	369
Emusc_isoH|Emusc_isoH_8749	CCE88726.1|CBM43|GH72|	46.4	476	240	10	76	548	24	487	3.97e-136	411
Emusc_isoH|Emusc_isoH_8804	QBQ55251.1|CBM50|	35.9	830	440	15	8	830	25	769	3.79e-134	431
Emusc_isoH|Emusc_isoH_8829	AXA52018.1|GT2|	34.2	1040	567	26	237	1187	205	1216	2.24e-142	477
Emusc_isoH|Emusc_isoH_8880	QKX56076.1|GH51|	48.9	895	399	13	187	1055	733	1595	8.28e-240	729
Emusc_isoH|Emusc_isoH_8886	ASY64256.1|CBM50|	36.8	517	299	10	15	510	58	567	9.17e-105	333
Emusc_isoH|Emusc_isoH_8896	QKD62991.1|GH12|	35.9	627	392	5	199	824	1044	1661	2.43e-110	377
Emusc_isoH|Emusc_isoH_8899	AGB49579.1|GH13_5|	48.7	483	240	5	4	486	3	477	9.27e-174	501
Emusc_isoH|Emusc_isoH_8903	ALA96076.1|GH13_5|	53.7	421	192	2	4	424	3	420	4.11e-166	479
Emusc_isoH|Emusc_isoH_8933	CUI24525.1|GH19|	62.1	311	112	2	39	343	18	328	6.35e-123	384
Emusc_isoH|Emusc_isoH_9014	VUW72999.1|AA1|	51.6	645	258	9	161	764	20	651	4.21e-197	597
Emusc_isoH|Emusc_isoH_9230	EGX49587.1|GT2|	48.4	758	340	13	120	854	192	921	5.68e-225	671
Emusc_isoH|Emusc_isoH_9250	CDS05700.1|GT33|	45.5	446	220	12	18	452	53	486	1.17e-109	337
Emusc_isoH|Emusc_isoH_9279	CDS13455.1|GH63|	42.4	846	403	18	20	842	20	804	6.01e-224	655
Emusc_isoH|Emusc_isoH_9310	EAA65303.1|GT0|	42.2	491	255	5	40	523	731	1199	1.20e-120	392
Emusc_isoH|Emusc_isoH_9311	EAA65303.1|GT0|	54.5	387	172	2	1	383	1193	1579	2.52e-131	416
Emusc_isoH|Emusc_isoH_9406	QBQ55251.1|CBM50|	30.6	918	543	18	51	948	31	874	3.32e-103	353
Emusc_isoH|Emusc_isoH_9410	VUW72999.1|AA1|	43.4	454	238	7	349	790	175	621	1.21e-103	351
Emusc_isoH|Emusc_isoH_9421	CDS03806.1|GT48|	50.3	885	419	10	52	928	174	1045	2.04e-283	846
Emusc_isoH|Emusc_isoH_9428	SPT17241.1|GH20|	38.4	555	308	11	17	542	31	580	1.28e-133	405
Emusc_isoH|Emusc_isoH_9508	ADK37849.1|CBM18|CE4|	62.9	245	89	2	1	244	1	244	2.24e-111	326
Emusc_isoH|Emusc_isoH_9509	ADK37849.1|CBM18|CE4|	60.9	284	110	1	8	291	8	290	6.78e-124	362
Emusc_isoH|Emusc_isoH_9593	QBQ55251.1|CBM50|	37.4	891	508	15	10	865	19	894	1.71e-156	492
Emusc_isoH|Emusc_isoH_9777	AAH88570.1|GT57|	40.6	512	252	9	46	519	1	498	4.62e-113	349
Emusc_isoH|Emusc_isoH_9791	QBZ56673.1|GT35|	61.7	460	175	1	1	459	429	888	5.38e-192	562
Emusc_isoH|Emusc_isoH_9793	AOE43326.1|GT35|	60.9	361	139	1	67	427	65	423	6.13e-158	472
Emusc_isoH|Emusc_isoH_9801	CDS07813.1|GH37|	41.9	613	299	16	1	596	1	573	3.63e-152	455
Emusc_isoH|Emusc_isoH_9816	QBZ54211.1|GH47|	48.6	840	362	14	7	790	631	1456	1.10e-224	677
Emusc_isoH|Emusc_isoH_9826	CDS02746.1|GT4|	59.8	281	111	1	4	284	146	424	4.41e-111	333
Emusc_isoH|Emusc_isoH_9912	VDD59467.1|GH20|	39.4	578	301	15	11	556	22	582	1.05e-133	405
Emusc_isoH|Emusc_isoH_9928	SMR50199.1|AA3|	37.2	610	329	15	2	576	45	635	3.86e-115	360
Emusc_isoH|Emusc_isoH_10032	QKX55086.1|GH55|	54.4	410	151	4	257	630	787	1196	3.27e-144	458
Emusc_isoH|Emusc_isoH_10051	QBQ55243.1|CBM50|	34.7	787	440	19	43	811	27	757	3.02e-111	376
Emusc_isoH|Emusc_isoH_10106	CDS03190.1|GH0|	50.7	1229	474	17	20	1125	16	1235	0.0	1105
Emusc_isoH|Emusc_isoH_10131	CED83340.1|GT31|	35.3	929	469	21	341	1145	991	1911	1.33e-139	472
Emusc_isoH|Emusc_isoH_10191	VDC69778.1|CE8|	44.3	619	329	9	146	758	657	1265	3.21e-162	507
Emusc_isoH|Emusc_isoH_10233	CDS12794.1|GT39|	50.8	706	325	4	70	775	68	751	5.06e-249	715
Emusc_isoH|Emusc_isoH_10267	CDS12483.1|GH16_4|	47.7	342	159	8	18	356	43	367	1.39e-117	349
Emusc_isoH|Emusc_isoH_10281	QKX53119.1|GH72|	46.1	518	256	7	21	517	7	522	4.41e-138	442
Emusc_isoH|Emusc_isoH_10301	QGA15203.1|GT22|	34.9	611	353	15	24	614	2	587	3.53e-112	353
Emusc_isoH|Emusc_isoH_10511	CDS06367.1|GH38|	50.1	767	363	8	23	776	24	783	3.31e-280	807
Emusc_isoH|Emusc_isoH_10533	VBB76690.1|AA3|	38.0	637	322	16	12	584	15	642	9.28e-132	404
Emusc_isoH|Emusc_isoH_10560	AOW03560.1|GT22|	40.8	512	275	10	72	575	17	508	7.18e-111	345
Emusc_isoH|Emusc_isoH_10594	CDR44618.1|GT2|	62.7	373	136	2	15	385	249	620	5.83e-160	479
Emusc_isoH|Emusc_isoH_10787	AWP04987.1|GT13|	48.9	890	439	10	77	957	84	966	5.42e-299	877
Emusc_isoH|Emusc_isoH_10801	CED83340.1|GT31|	36.1	972	494	22	259	1118	962	1918	7.29e-176	571
Emusc_isoH|Emusc_isoH_10903	CDS12806.1|GH31|	42.8	859	449	11	27	856	34	879	7.68e-252	730
Emusc_isoH|Emusc_isoH_10958	AMJ52391.1|GH47|	43.0	486	261	7	95	577	96	568	4.10e-124	381
Emusc_isoH|Emusc_isoH_10975	CDS05746.1|GH5_9|	50.2	426	200	6	75	491	3	425	4.38e-158	460
Emusc_isoH|Emusc_isoH_11005	CDS03326.1|GH47|	52.9	482	211	7	65	538	127	600	1.15e-160	479
Emusc_isoH|Emusc_isoH_11285	QKX60254.1|GH76|	48.2	772	376	8	195	952	25	786	4.50e-229	687
Emusc_isoH|Emusc_isoH_11407	CDS03806.1|GT48|	56.5	880	368	5	1	866	1017	1895	0.0	1018
Emusc_isoH|Emusc_isoH_11413	CDS03806.1|GT48|	51.0	1782	781	19	105	1862	177	1890	0.0	1721
Emusc_isoH|Emusc_isoH_11427	QBQ55251.1|CBM50|	37.5	842	461	13	13	848	11	793	1.04e-139	451
Emusc_isoH|Emusc_isoH_11572	CDS08031.1|GT2|	38.5	1319	702	28	21	1256	11	1303	1.48e-283	856
Emusc_isoH|Emusc_isoH_11578	CDS11938.1|GT1|	37.7	1011	526	21	143	1082	1	978	5.61e-221	662
Emusc_isoH|Emusc_isoH_11585	CDS09169.1|GH35|	35.8	1032	563	25	39	1049	34	986	3.99e-207	629
Emusc_isoH|Emusc_isoH_11672	CCA77894.1|GH13_25|GH133|	45.9	1548	757	26	7	1491	69	1599	0.0	1301
Emusc_isoH|Emusc_isoH_11786	AWP12516.1|GT29|	38.7	633	353	11	53	680	473	1075	1.72e-125	414
Emusc_isoH|Emusc_isoH_11831	CDS12794.1|GT39|	47.0	706	354	6	89	784	55	750	8.07e-214	625
Emusc_isoH|Emusc_isoH_11941	QEC79975.1|GH3|	43.4	735	391	12	27	751	29	748	9.05e-187	555
Emusc_isoH|Emusc_isoH_12078	QCD84628.1|CBM43|	32.7	762	454	14	12	747	408	1136	7.14e-119	392
Emusc_isoH|Emusc_isoH_12296	CDS05274.1|GT2|	55.1	910	367	11	6	885	79	976	0.0	952
Emusc_isoH|Emusc_isoH_12304	CDS05327.1|GT2|	43.2	1711	856	31	26	1652	29	1708	0.0	1298
Emusc_isoH|Emusc_isoH_12458	QGA15584.1|GT24|	36.5	1519	857	34	2	1477	1	1455	4.62e-293	880
Emusc_isoH|Emusc_isoH_12500	QIW95080.1|GH47|	23.9	1649	1053	38	22	1553	751	2314	5.99e-104	377
Emusc_isoH|Emusc_isoH_12705	CDS05465.1|GH47|	52.1	516	231	2	36	535	1	516	2.09e-183	538
Emusc_isoH|Emusc_isoH_12868	AHX26708.1|GT2|	32.5	756	449	14	77	778	108	856	2.18e-103	372
Emusc_isoH|Emusc_isoH_12970	BAB88214.1|GT2|	49.5	390	177	8	1	379	6	386	2.24e-117	350
Emusc_isoH|Emusc_isoH_12972	CDS08031.1|GT2|	43.9	1682	825	27	25	1618	13	1663	0.0	1323
Emusc_isoH|Emusc_isoH_12977	CDS08031.1|GT2|	42.1	1437	722	24	21	1364	8	1427	0.0	1077
Emusc_isoH|Emusc_isoH_13083	ADK37843.1|CBM18|GH16_19|	78.3	286	62	0	1	286	1	286	5.55e-172	481
Emusc_isoH|Emusc_isoH_13233	CDS04937.1|GH18|	29.7	2898	1758	65	288	2975	299	3126	0.0	1095
Emusc_isoH|Emusc_isoH_13408	CDI55329.1|CBM48|GH13_8|	65.7	683	224	3	27	707	24	698	0.0	966
Emusc_isoH|Emusc_isoH_13475	CDS06898.1|GH18|	45.4	392	195	11	16	391	25	413	8.02e-104	327
Emusc_isoH|Emusc_isoH_13518	EGX46761.1|GH15|	62.1	243	90	1	1	241	428	670	6.49e-106	325
Emusc_isoH|Emusc_isoH_13522	CDS03696.1|GH37|	38.7	615	323	14	7	606	29	604	3.23e-140	425
Emusc_isoH|Emusc_isoH_13673	QKX53450.1|GH81|	53.0	383	148	3	35	388	967	1346	9.64e-113	363
Emusc_isoH|Emusc_isoH_13685	CDS08390.1|GH31|	48.1	944	431	10	15	918	21	945	0.0	941
Emusc_isoH|Emusc_isoH_13759	QDS71450.1|GH47|	60.5	334	120	2	1	329	1032	1358	4.25e-134	420
Emusc_isoH|Emusc_isoH_14808	QHG77622.1|CBM50|	100	200	0	0	1	200	78	277	2.69e-141	404
Emusc_isoH|Emusc_isoH_15366	BAA01024.1|GT2|2.4.1.16	56.8	759	305	8	70	818	113	858	2.75e-293	833
Emusc_isoH|Emusc_isoH_15405	QBQ55243.1|CBM50|	33.1	806	457	19	9	790	10	757	8.66e-105	358
Emusc_isoH|Emusc_isoH_15449	AVI60826.1|GT22|	62.0	424	143	7	9	420	583	1000	1.56e-161	507
Emusc_isoH|Emusc_isoH_15772	EGX49587.1|GT2|	41.2	724	304	12	115	732	194	901	1.56e-165	513
Emusc_isoH|Emusc_isoH_16144	CCA14548.1|GT2|	51.2	344	161	5	40	379	414	754	1.88e-112	350
Emusc_isoH|Emusc_isoH_16222	QHG77622.1|CBM50|	77.7	220	48	1	36	254	56	275	1.44e-121	357
Emusc_isoH|Emusc_isoH_16228	AWK40335.1|GH6|	34.5	675	377	10	139	752	168	838	1.29e-112	366
Emusc_isoH|Emusc_isoH_16239	AWP04987.1|GT13|	40.3	1010	509	26	24	995	85	1038	7.27e-221	676
Emusc_isoH|Emusc_isoH_16839	AIE96983.1|GT7|	31.2	1234	692	30	38	1152	1	1196	2.50e-155	515
