Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
N168|N168.mRNA.6751.1	AVI60826.1|GT22|	66.4	277	68	4	16	272	707	978	3.46e-107	346
N168|N168.mRNA.6764.1	CAC9909034.1|GT8|	69.3	264	80	1	34	297	460	722	1.01e-124	377
N168|N168.mRNA.7459.1	BAC78196.1|GT2|	47.0	738	294	13	262	906	218	951	1.36e-195	604
N168|N168.mRNA.8637.1	CBX99002.1|GH18|	64.3	300	85	4	4	281	2	301	4.54e-130	392
N168|N168.mRNA.7756.1	BAA01024.1|GT2|2.4.1.16	53.6	757	324	9	261	1004	116	858	9.42e-269	778
N168|N168.mRNA.3379.1	AHX26715.1|GT2|	33.9	740	427	14	85	773	59	787	7.98e-112	397
N168|N168.mRNA.5815.1	QKX64719.1|GT31|	40.5	491	253	9	36	487	34	524	1.40e-116	369
N168|N168.mRNA.9615.1	AKU79211.1|GH20|	38.2	636	283	13	17	562	15	630	2.34e-142	430
N168|N168.mRNA.8293.1	BBN14963.1|CBM20|	47.6	401	198	8	209	601	401	797	1.63e-115	368
N168|N168.mRNA.1717.1	AVM55139.1|GH65|	39.3	692	382	15	964	1650	696	1354	3.19e-143	482
N168|N168.mRNA.5854.1	AFZ04852.1|GT2|	37.8	760	419	14	16	733	460	1207	2.90e-143	472
N168|N168.mRNA.5659.1	BAZ00088.1|GT2|	31.1	1327	824	31	12	1264	2247	3557	5.25e-178	590
N168|N168.mRNA.6360.1	ADV23959.1|GT2|	70.0	413	120	1	1	409	1	413	1.08e-215	606
N168|N168.mRNA.3909.1	CDS13004.1|GT20|	51.8	770	357	5	13	778	20	779	8.55e-297	837
N168|N168.mRNA.7208.1	BAD95808.1|CBM1|GH45|3.2.1.4	80.0	215	43	0	35	249	123	337	6.29e-136	390
N168|N168.mRNA.3974.1	CAD54728.1|GH9|3.2.1.4	41.1	440	237	9	187	623	20	440	3.07e-105	330
N168|N168.mRNA.5901.1	CAP64662.1|GH5_12|	48.9	393	187	6	1	384	105	492	2.84e-121	373
N168|N168.mRNA.3360.1	AIE96983.1|GT7|	32.4	1230	670	36	54	1162	7	1196	2.65e-162	535
N168|N168.mRNA.8087.1	AKU79211.1|GH20|	38.9	640	283	16	11	560	9	630	3.89e-143	432
N168|N168.mRNA.8375.1	CDS08031.1|GT2|	39.2	1699	653	25	5	1335	3	1689	0.0	1089
N168|N168.mRNA.7603.1	CAN65674.1|GH28|	37.9	546	303	10	150	686	111	629	3.84e-107	358
N168|N168.mRNA.6934.1	CDI56219.1|GT39|	49.7	576	271	7	1	563	218	787	5.00e-185	544
N168|N168.mRNA.1239.1	QGI86474.1|GH125|	61.5	304	114	1	76	376	189	492	1.06e-132	408
N168|N168.mRNA.8204.1	QKD52213.1|GT2|	38.6	619	299	11	22	596	50	631	1.31e-123	388
N168|N168.mRNA.7852.1	CDS08031.1|GT2|	40.0	1237	606	24	4	1114	91	1317	2.91e-269	813
N168|N168.mRNA.7851.1	CDS09089.1|GT41|	34.6	1096	318	23	1	740	456	1508	1.55e-169	531
N168|N168.mRNA.9293.1	CAC9909034.1|GT8|	66.8	377	124	1	20	396	347	722	2.18e-174	508
N168|N168.mRNA.9300.1	CDS05327.1|GT2|	39.6	1236	535	30	15	1065	613	1822	7.97e-256	784
N168|N168.mRNA.9305.1	AAM33305.1|CBM48|GH13_8|	71.6	669	188	2	31	698	15	682	0.0	1029
N168|N168.mRNA.10063.1	CDS05746.1|GH5_9|	52.9	425	192	4	74	493	4	425	9.65e-182	520
N168|N168.mRNA.9878.1	QHG77622.1|CBM50|	74.0	231	58	2	32	261	51	280	8.30e-119	350
N168|N168.mRNA.9783.1	QBQ55251.1|CBM50|	34.6	980	526	18	11	989	28	893	7.12e-148	473
N168|N168.mRNA.9902.1	QBQ55251.1|CBM50|	30.0	997	571	24	60	1039	10	896	7.53e-106	361
N168|N168.mRNA.10099.1	QKX59202.1|GH23|	30.0	1579	861	42	19	1412	356	1874	9.58e-189	619
N168|N168.mRNA.9847.1	CDS09314.1|GT39|	59.4	562	220	2	1	558	119	676	2.92e-246	704
N168|N168.mRNA.10056.1	CDS06183.1|GT0|	41.0	561	256	10	2	492	146	701	5.33e-117	368
N168|N168.mRNA.2174.1	CDS07586.1|GT2|	72.6	500	134	2	2	501	605	1101	2.52e-259	749
N168|N168.mRNA.2168.1	BAC78196.1|GT2|	52.2	623	275	7	2	615	426	1034	2.81e-208	625
N168|N168.mRNA.5088.1	QCE13289.1|CE8|	58.1	406	144	4	7	389	409	811	2.76e-151	467
N168|N168.mRNA.3602.1	CDS11918.1|CBM43|GH72|	48.2	446	212	8	437	870	24	462	2.35e-133	414
N168|N168.mRNA.9514.1	CDS03721.1|GT4|	53.4	440	181	5	12	448	6	424	5.38e-154	449
N168|N168.mRNA.1500.1	CDS08206.1|GH31|	42.4	807	431	13	88	887	65	844	7.67e-224	661
N168|N168.mRNA.8513.1	EAU93428.2|CBM5|GH18|3.2.1.14	48.1	497	189	10	5	442	25	511	2.60e-145	434
N168|N168.mRNA.5516.1	CDR36844.1|GT48|	44.3	1020	267	8	188	920	117	1122	5.70e-268	802
N168|N168.mRNA.8442.1	ANZ77799.1|GH16_2|	50.8	400	188	6	106	498	244	641	6.75e-132	401
N168|N168.mRNA.6970.1	CDS02615.1|GT2|	31.2	861	446	21	2	733	121	964	1.32e-118	396
N168|N168.mRNA.4427.1	QIX00800.1|GH16_2|	48.9	327	158	4	11	332	510	832	2.88e-108	339
N168|N168.mRNA.8014.1	QHG77622.1|CBM50|	75.5	229	55	1	29	256	52	280	6.36e-122	357
N168|N168.mRNA.7724.1	BAY90071.1|GT2|	26.6	1270	769	35	4082	5270	2132	3319	2.72e-104	384
N168|N168.mRNA.5977.1	CDS09935.1|AA1_2|	51.6	547	259	3	29	575	31	571	1.18e-202	583
N168|N168.mRNA.5975.1	EAU93428.2|CBM5|GH18|3.2.1.14	53.5	503	201	9	24	503	19	511	8.08e-146	437
N168|N168.mRNA.3869.1	QKD55908.1|GH18|	38.0	618	292	13	522	1075	1580	2170	2.57e-108	379
N168|N168.mRNA.3865.1	AKU79211.1|GH20|	35.1	630	312	14	24	575	21	631	1.20e-119	372
N168|N168.mRNA.5934.1	BAD97445.1|GH5_9|3.2.1.58	41.5	410	219	10	6	405	15	413	3.95e-103	316
N168|N168.mRNA.8061.1	AAX19735.1|GH37|	69.9	701	207	3	1	701	1	697	0.0	1023
N168|N168.mRNA.6892.1	CDS08707.1|AA5_1|	43.2	512	268	11	19	518	36	536	3.66e-138	415
N168|N168.mRNA.2937.1	ADK37846.1|GH18|	71.5	295	81	2	36	330	1	292	8.44e-153	442
N168|N168.mRNA.8961.1	CDS08550.1|GT20|	73.5	761	195	5	12	769	11	767	0.0	1162
N168|N168.mRNA.4250.1	AVI60826.1|GT22|	64.2	425	120	6	10	409	583	1000	1.36e-171	535
N168|N168.mRNA.7615.1	SMR56934.1|GT22|	50.6	644	286	8	76	704	510	1136	2.08e-211	630
N168|N168.mRNA.9189.1	CED83340.1|GT31|	40.2	941	440	21	150	978	971	1900	1.27e-194	617
N168|N168.mRNA.5392.1	CAC9909034.1|GT8|	68.3	369	116	1	1	369	355	722	6.79e-176	511
N168|N168.mRNA.5326.1	CDS07813.1|GH37|	47.5	568	272	8	31	595	33	577	4.66e-187	544
N168|N168.mRNA.5247.1	CAC9909034.1|GT8|	67.7	384	123	1	16	399	340	722	3.92e-181	525
N168|N168.mRNA.5248.1	AAD45326.2|GT48|2.4.1.34	46.1	432	225	3	2	427	1435	1864	1.55e-111	365
N168|N168.mRNA.7442.1	CDS04796.1|CE9|	50.1	421	179	5	166	556	11	430	1.87e-145	430
N168|N168.mRNA.5614.1	ADK37846.1|GH18|	65.0	294	99	3	182	473	1	292	2.10e-130	390
N168|N168.mRNA.4511.1	EGX47988.1|GH16_2|	49.1	330	157	6	3	324	374	700	2.64e-107	332
N168|N168.mRNA.7493.1	CDS11283.1|GH8|	46.2	368	170	8	5	352	4	363	1.37e-109	328
N168|N168.mRNA.7326.1	AWO98658.1|GH37|	72.7	410	111	1	17	425	69	478	4.65e-206	606
N168|N168.mRNA.996.1	CCA15473.1|GH72|	47.5	394	196	7	1	391	565	950	2.99e-111	352
N168|N168.mRNA.1766.1	QEO24085.1|GH47|	52.7	368	154	5	50	401	841	1204	6.62e-117	372
N168|N168.mRNA.6656.1	CDS05274.1|GT2|	59.1	893	327	13	3	858	84	975	0.0	1033
N168|N168.mRNA.9740.1	ADK37846.1|GH18|	69.4	294	87	2	30	322	1	292	3.87e-143	418
N168|N168.mRNA.9739.1	ADK37846.1|GH18|	65.6	294	97	3	22	313	1	292	1.30e-133	392
N168|N168.mRNA.8537.1	QCW79542.1|GH101|	53.8	457	203	2	104	552	612	1068	4.13e-164	499
N168|N168.mRNA.8101.1	AMJ52391.1|GH47|	48.3	480	216	8	44	500	92	562	1.69e-145	433
N168|N168.mRNA.6170.1	QGI58483.1|AA2|	51.2	361	123	7	2	327	4	346	3.57e-106	319
N168|N168.mRNA.3611.1	VDC69778.1|CE8|	48.4	614	306	8	172	780	658	1265	1.14e-194	592
N168|N168.mRNA.3975.1	EGX47988.1|GH16_2|	49.9	397	186	7	6	392	307	700	1.01e-136	411
N168|N168.mRNA.6425.1	CUI24525.1|GH19|	61.7	311	113	2	26	330	18	328	1.10e-122	388
N168|N168.mRNA.6242.1	AHX26715.1|GT2|	32.4	762	438	17	88	787	35	781	1.22e-104	381
N168|N168.mRNA.9361.1	CDS05797.1|GT24|	46.3	890	373	14	501	1318	592	1448	1.25e-239	735
N168|N168.mRNA.6663.1	QCD84628.1|CBM43|	42.9	929	285	5	3	693	237	1158	3.17e-245	716
N168|N168.mRNA.2515.1	QHG77622.1|CBM50|	74.8	250	54	2	12	252	26	275	1.12e-120	354
N168|N168.mRNA.7257.1	BAZ00088.1|GT2|	39.3	662	373	9	100	749	2405	3049	3.57e-131	435
N168|N168.mRNA.687.1	CDS02615.1|GT2|	30.5	778	422	18	109	771	2	775	5.82e-113	384
N168|N168.mRNA.127.1	BAA01024.1|GT2|2.4.1.16	44.6	623	225	6	92	603	116	729	1.65e-173	520
N168|N168.mRNA.125.1	CAN80640.1|GT47|	51.4	424	201	3	5	423	939	1362	1.73e-148	460
N168|N168.mRNA.6676.1	BAY90071.1|GT2|	36.7	760	448	13	2	739	2656	3404	1.15e-136	456
N168|N168.mRNA.8560.1	QEO24085.1|GH47|	55.1	341	148	3	47	383	841	1180	1.80e-120	381
N168|N168.mRNA.7889.1	VUW72999.1|AA1|	44.6	619	263	7	135	681	28	638	4.37e-149	469
N168|N168.mRNA.7904.1	AIT83212.1|GT4|	66.7	303	99	1	1	303	14	314	5.44e-143	426
N168|N168.mRNA.463.1	ABG81487.1|GT31|	54.6	383	148	5	5	385	7	365	8.10e-120	382
N168|N168.mRNA.100.1	AGV00788.1|CBM48|GH13_8|2.4.1.18	64.2	385	138	0	91	475	310	694	2.21e-184	536
N168|N168.mRNA.6051.1	QBQ55243.1|CBM50|	34.8	801	412	23	14	778	37	763	1.60e-120	396
N168|N168.mRNA.747.1	QDS71450.1|GH47|	59.6	275	86	3	1	250	1089	1363	4.38e-104	335
N168|N168.mRNA.543.1	AFZ04852.1|GT2|	32.7	1108	629	24	1293	2325	358	1423	4.68e-150	511
N168|N168.mRNA.579.1	CDS13455.1|GH63|	50.6	797	348	12	29	796	25	804	9.33e-285	808
N168|N168.mRNA.2674.1	ATY61147.1|GH89|	32.3	800	431	21	95	882	49	749	3.42e-128	408
N168|N168.mRNA.7281.1	ADV23959.1|GT2|	49.9	453	108	5	1	354	1	433	1.76e-148	431
N168|N168.mRNA.1074.1	CDS12794.1|GT39|	54.3	503	203	3	80	555	251	753	7.86e-201	583
N168|N168.mRNA.9153.1	AKU79211.1|GH20|	41.0	624	281	12	17	561	15	630	3.09e-154	461
N168|N168.mRNA.6439.1	ARF90664.1|GT4|	54.2	312	141	1	75	384	440	751	2.23e-113	353
N168|N168.mRNA.6566.1	SJX61105.1|GT3|	75.0	636	149	3	4	629	7	642	0.0	992
N168|N168.mRNA.281.1	CBA03971.1|GT30|	64.5	361	127	1	8	367	4	364	5.72e-164	489
N168|N168.mRNA.6276.1	QHG77622.1|CBM50|	69.1	230	56	3	31	246	51	279	1.11e-107	321
N168|N168.mRNA.1469.1	QBZ54211.1|GH47|	44.8	592	187	3	11	462	637	1228	5.33e-137	448
N168|N168.mRNA.3499.1	AWP04987.1|GT13|	39.6	981	462	10	77	932	79	1053	3.05e-238	718
N168|N168.mRNA.3492.1	CDS06236.1|GH9|	49.7	505	225	10	39	537	1	482	2.91e-169	493
N168|N168.mRNA.4730.1	CDS13587.1|GT31|GT32|	39.5	714	376	13	1	665	279	985	5.54e-175	530
N168|N168.mRNA.3877.1	CDS06248.1|GT2|	68.8	414	124	2	1	413	1	410	4.33e-218	609
N168|N168.mRNA.4335.1	CDS06114.1|GT2|	47.4	916	387	18	11	854	633	1525	5.95e-245	755
N168|N168.mRNA.3812.1	CDR36844.1|GT48|	46.0	619	316	7	185	790	110	723	8.02e-177	557
N168|N168.mRNA.5476.1	CCA70650.1|GT48|	62.0	998	359	10	3	988	766	1755	0.0	1218
N168|N168.mRNA.8768.1	CDS05024.1|CE4|	51.5	342	161	4	17	353	51	392	1.88e-126	377
N168|N168.mRNA.4149.1	CDS03326.1|GH47|	55.4	500	209	6	38	531	106	597	2.49e-186	540
N168|N168.mRNA.2621.1	CDS13004.1|GT20|	58.5	771	294	6	14	780	25	773	0.0	931
N168|N168.mRNA.5740.1	AAQ72769.1|GH16_2|	47.4	399	198	6	62	458	287	675	1.23e-125	384
N168|N168.mRNA.6090.1	AFZ04852.1|GT2|	34.9	1200	655	25	29	1160	292	1433	2.22e-199	623
N168|N168.mRNA.9398.1	CDS04796.1|CE9|	49.4	423	185	4	9	403	11	432	3.62e-144	421
N168|N168.mRNA.5447.1	CDS03648.1|GT2|	47.9	1757	803	32	20	1690	19	1749	0.0	1517
N168|N168.mRNA.5449.1	CDS05327.1|GT2|	47.4	1699	784	32	21	1644	61	1724	0.0	1476
N168|N168.mRNA.4870.1	CDS03765.1|GT4|	52.5	612	276	7	21	620	25	633	2.70e-228	653
N168|N168.mRNA.8713.1	CDS08390.1|GH31|	51.6	934	417	10	28	935	19	943	0.0	1007
N168|N168.mRNA.8704.1	CDS11283.1|GH8|	46.5	370	170	8	3	352	2	363	1.84e-112	336
N168|N168.mRNA.6609.1	AIT83212.1|GT4|	69.0	300	93	0	41	340	15	314	8.44e-146	434
N168|N168.mRNA.573.1	CAL57786.1|GT95|	54.2	367	155	9	2	359	582	944	1.18e-115	362
N168|N168.mRNA.381.1	CDS10470.1|GT2|	70.8	435	115	4	1	423	1	435	1.60e-224	628
N168|N168.mRNA.380.1	AWP12516.1|GT29|	40.9	667	370	11	19	677	425	1075	9.41e-156	496
N168|N168.mRNA.7357.1	ADK37846.1|GH18|	75.7	218	52	1	33	250	1	217	9.34e-120	347
N168|N168.mRNA.1521.1	BAJ08814.1|GT2|	62.6	385	126	5	1	367	156	540	1.16e-161	479
N168|N168.mRNA.8303.1	ADK37846.1|GH18|	69.2	295	88	2	36	330	1	292	1.46e-145	430
N168|N168.mRNA.1084.1	CDS06248.1|GT2|	74.9	331	83	0	1	331	1	331	1.34e-187	527
N168|N168.mRNA.4892.1	CDS03190.1|GH0|	42.2	1233	422	18	11	965	16	1235	6.31e-281	829
N168|N168.mRNA.9068.1	QIW95080.1|GH47|	29.9	1884	1146	47	537	2337	807	2599	2.42e-225	749
N168|N168.mRNA.8930.1	VDC59896.1|CE13|	37.9	485	283	6	55	529	26	502	5.27e-103	336
N168|N168.mRNA.3750.1	QKD63025.1|AA0|	36.1	711	418	11	22	713	18	711	3.61e-133	414
N168|N168.mRNA.6079.1	VDD19117.1|GT95|	83.1	249	40	2	2	250	75	321	7.32e-140	414
N168|N168.mRNA.824.1	QKX56076.1|GH51|	43.0	484	264	5	164	636	885	1367	9.26e-113	378
N168|N168.mRNA.2529.1	CDS12806.1|GH31|	44.5	789	408	9	61	823	70	854	7.71e-249	722
N168|N168.mRNA.8129.1	CDS12794.1|GT39|	50.2	679	328	5	58	727	74	751	4.46e-237	682
N168|N168.mRNA.3861.1	QKX56076.1|GH51|	56.3	785	291	12	243	997	833	1595	6.61e-271	808
N168|N168.mRNA.3854.1	BAJ08814.1|GT2|	53.5	750	277	10	58	741	120	863	1.87e-265	759
N168|N168.mRNA.3857.1	AFK25797.1|GT2|	45.5	824	361	13	223	993	92	880	3.82e-225	669
N168|N168.mRNA.3249.1	CDS04796.1|CE9|	50.2	422	179	5	7	398	11	431	3.73e-148	431
N168|N168.mRNA.1437.1	BAA01021.1|CBM19|GH18|3.2.1.14	42.7	565	270	14	8	558	10	534	4.14e-115	357
N168|N168.mRNA.7081.1	BAY90071.1|GT2|	31.4	1523	886	38	1061	2470	2078	3554	6.24e-169	589
N168|N168.mRNA.5991.1	SVE85332.1|GH9|	47.9	913	450	7	6	898	418	1324	2.08e-128	423
N168|N168.mRNA.4469.1	VBB74050.1|GT35|	58.0	824	283	2	39	800	59	881	0.0	964
N168|N168.mRNA.256.1	QKX55195.1|GT2|	51.0	773	331	18	1	730	467	1234	2.34e-236	713
N168|N168.mRNA.708.1	QGI67417.1|GH18|	60.1	451	167	6	2	439	380	830	3.01e-168	501
N168|N168.mRNA.702.1	CDS14203.1|GT49|	58.6	319	131	1	1	318	98	416	2.18e-144	419
N168|N168.mRNA.8109.1	CBX99002.1|GH18|	64.0	300	86	4	4	281	2	301	1.13e-127	385
N168|N168.mRNA.5861.1	CDS05274.1|GT2|	62.7	711	209	9	132	802	324	1018	1.20e-302	869
N168|N168.mRNA.9753.1	EAA31326.1|GH71|	48.0	504	237	4	1	487	712	1207	4.64e-152	469
N168|N168.mRNA.6798.1	AWO98658.1|GH37|	65.2	402	104	2	15	380	69	470	5.93e-173	519
N168|N168.mRNA.5238.1	BBN14963.1|CBM20|	48.5	400	194	8	1	392	402	797	7.98e-118	366
N168|N168.mRNA.604.1	VDC86155.1|GT95|	82.0	300	53	1	4	303	72	370	8.15e-172	497
N168|N168.mRNA.5772.1	QGI79035.1|GH43_30|	76.9	394	90	1	15	407	456	849	1.68e-211	635
N168|N168.mRNA.5759.1	QKX60254.1|GH76|	53.0	787	345	6	159	931	12	787	4.68e-276	807
N168|N168.mRNA.5764.1	CDS11103.1|GT66|	68.6	742	196	4	4	722	4	731	0.0	999
N168|N168.mRNA.5761.1	QBZ54211.1|GH47|	46.0	756	316	13	2	701	742	1461	2.21e-188	579
N168|N168.mRNA.1584.1	CDS08707.1|AA5_1|	43.2	507	271	9	20	515	36	536	8.07e-142	424
N168|N168.mRNA.1579.1	CDS02746.1|GT4|	76.6	427	97	2	1	427	1	424	7.54e-240	665
N168|N168.mRNA.7248.1	CAC9915063.1|GH47|	29.4	1063	691	23	1	1021	442	1486	1.05e-131	439
N168|N168.mRNA.9205.1	QBQ55251.1|CBM50|	34.6	1000	527	19	17	1011	34	911	1.28e-153	488
N168|N168.mRNA.9528.1	CDS06248.1|GT2|	71.5	407	112	1	1	407	1	403	3.32e-222	621
N168|N168.mRNA.9532.1	QBQ55243.1|CBM50|	32.7	810	468	19	76	870	10	757	1.37e-103	356
N168|N168.mRNA.7272.1	AXG41146.1|GH6|	38.8	570	327	6	1	567	303	853	2.30e-113	363
N168|N168.mRNA.9266.1	QKX55086.1|GH55|	51.7	600	244	9	34	592	789	1383	9.40e-201	608
N168|N168.mRNA.8195.1	CDS03403.1|GH9|	50.8	549	257	3	21	563	11	552	7.05e-198	575
N168|N168.mRNA.8188.1	QBQ55251.1|CBM50|	38.7	830	439	18	10	833	19	784	1.36e-151	482
N168|N168.mRNA.7726.1	VDD15082.1|CBM48|GH13_8|	28.0	1325	832	33	99	1357	122	1390	1.30e-121	427
