Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
EC936|EC936_004171-T1	GT4(186-306)	GT4	N	N	2
EC936|EC936_004265-T1	GT2_Chitin_synth_2(1166-1673)	GT2	GT2	N	3
EC936|EC936_004339-T1	GH47(46-474)	GH47	GH47	N	3
EC936|EC936_004596-T1	GH16_3(171-441)	N	N	N	1
EC936|EC936_004708-T1	GT4(210-378)	GT4	GT4	N	3
EC936|EC936_004750-T1	AA11(16-180)	N	N	N	1
EC936|EC936_004839-T1	GH37(140-701)	GH37	GH37	N	3
EC936|EC936_004952-T1	GH47(33-468)	GH47	GH47	N	3
EC936|EC936_004953-T1	GH5_9(73-376)	GH5	GH5_9	N	3
EC936|EC936_005215-T1	GH5_12(380-910)	N	GH5_12	N	2
EC936|EC936_005228-T1	AA11(20-177)	N	N	N	1
EC936|EC936_005265-T1	AA11(37-177)	N	N	N	1
EC936|EC936_005475-T1	GT59(5-409)	GT59	N	N	2
EC936|EC936_005493-T1	GT4(199-315)	GT4	GT4	N	3
EC936|EC936_005526-T1	GH13_8(256-549)	GH13+CBM48	CBM48+GH13_8	N	3
EC936|EC936_005588-T1	GH47(12-475)	GH47	GH47	N	3
EC936|EC936_005596-T1	GH18(38-420)	GH18	GH18	N	3
EC936|EC936_005599-T1	GT71(208-496)	N	N	N	1
EC936|EC936_005673-T1	GH16_19(92-242)	N	N	N	1
EC936|EC936_005700-T1	GH5_9(164-480)	GH5	GH5_9	N	3
EC936|EC936_005710-T1	AA3_2(20-588)	AA3	N	N	2
EC936|EC936_005765-T1	AA6(2-86)	N	N	N	1
EC936|EC936_005787-T1	GH16_4(64-384)	CBM39	GH16_4	N	3
EC936|EC936_005883-T1	GH18(218-550)	GH18+CBM18+CBM5+CBM55	CBM18+CBM50+GH18	Y(1-22)	3
EC936|EC936_005973-T1	GT2_Glycos_transf_2(69-247)	N	N	N	1
EC936|EC936_006147-T1	GH37(40-598)	GH37	GH37	N	3
EC936|EC936_006163-T1	GH47(50-476)	GH47	GH47	N	3
EC936|EC936_006210-T1	GH18(20-271)	GH18+CBM19	GH18	N	3
EC936|EC936_006245-T1	AA11(43-179)	N	N	Y(1-30)	1
EC936|EC936_006246-T1	AA11(43-179)	N	N	Y(1-30)	1
EC936|EC936_006247-T1	AA11(40-179)	N	N	N	1
EC936|EC936_006248-T1	AA11(41-180)	N	N	N	1
EC936|EC936_006249-T1	AA11(109-248)	N	N	N	1
EC936|EC936_006295-T1	CE4(47-169)	N	N	N	1
EC936|EC936_006297-T1	AA11(16-156)	N	N	N	1
EC936|EC936_006298-T1	GT2_Chitin_synth_1(149-311)	GT2	GT2	N	3
EC936|EC936_006303-T1	AA11(14-127)	N	N	N	1
EC936|EC936_006374-T1	AA2(23-261)	N	N	N	1
EC936|EC936_006428-T1	GH18(26-271)	GH18+CBM1+CBM19	N	N	2
EC936|EC936_006443-T1	GH16_19(157-306)	CBM18	N	N	2
EC936|EC936_006444-T1	GH16_19(91-241)	CBM18	N	Y(1-23)	2
EC936|EC936_006446-T1	GH16_19(91-222)	CBM18	N	Y(1-23)	2
EC936|EC936_006481-T1	GH16_4(78-452)	N	N	N	1
EC936|EC936_006523-T1	GT2_Chitin_synth_2(353-797)	N	N	N	1
EC936|EC936_006587-T1	GH18(54-254)	GH18+CBM18	N	N	2
EC936|EC936_006593-T1	GH18(142-374)	GH18+CBM18	CBM18+CBM50+GH18	N	3
EC936|EC936_006664-T1	GT2_Chitin_synth_2(1203-1705)	GT2	GT2	N	3
EC936|EC936_006682-T1	GT1(281-461)	N	N	N	1
EC936|EC936_006686-T1	GT1(275-459)	N	N	N	1
EC936|EC936_006691-T1	GT1(276-451)	N	N	Y(1-24)	1
EC936|EC936_006692-T1	GT1(159-386)	N	N	N	1
EC936|EC936_006695-T1	GT1(284-455)	N	N	Y(1-21)	1
EC936|EC936_006830-T1	GT1(248-431)	N	N	N	1
EC936|EC936_006912-T1	GH38(252-511)	GH38	GH38	N	3
EC936|EC936_006960-T1	GT22(2-165)	N	N	N	1
EC936|EC936_007089-T1	GH18(24-407)	GH18+CBM12+CBM5+CBM55	GH18	Y(1-24)	3
EC936|EC936_007090-T1	GH18(2-253)	N	N	N	1
EC936|EC936_007091-T1	GH18(24-408)	GH18+CBM12+CBM5+CBM55	GH18	N	3
EC936|EC936_007148-T1	GT15(63-333)	N	N	N	1
EC936|EC936_007249-T1	GT15(90-359)	GT15	N	N	2
EC936|EC936_007250-T1	GT15(32-300)	GT15	GT15	N	3
EC936|EC936_007251-T1	GT15(75-343)	GT15	GT15	N	3
EC936|EC936_007417-T1	GT71(211-500)	N	N	N	1
EC936|EC936_007433-T1	GH72(25-315)	N	N	N	1
EC936|EC936_007436-T1	GT14(96-332)	N	N	N	1
EC936|EC936_007464-T1	GH72(29-313)	N	N	N	1
EC936|EC936_007519-T1	AA11(5-165)	N	N	N	1
EC936|EC936_007647-T1	AA11(21-175)	N	N	Y(1-27)	1
EC936|EC936_007648-T1	AA11(21-177)	N	N	Y(1-24)	1
EC936|EC936_007666-T1	GH25(25-204)	GH25	N	Y(1-20)	2
EC936|EC936_007720-T1	AA11(60-183)	N	N	Y(1-23)	1
EC936|EC936_007721-T1	AA11(60-185)	N	N	N	1
EC936|EC936_007782-T1	GH18(369-685)	GH18+CBM18	N	N	2
EC936|EC936_007815-T1	GT39(47-286)	GT39	GT39	N	3
EC936|EC936_007862-T1	GH5_9(176-501)	GH5	GH5_9	N	3
EC936|EC936_007863-T1	GH5_9(199-524)	GH5	GH5_9	N	3
EC936|EC936_007864-T1	GT2_Chitin_synth_2(596-1126)	GT2	GT2	N	3
EC936|EC936_008053-T1	GT15(49-319)	GT15	GT15	N	3
EC936|EC936_008061-T1	GH31(358-803)	GH31	GH31	N	3
EC936|EC936_008080-T1	CBM63(66-138)	N	N	N	1
EC936|EC936_008081-T1	CBM63(127-199)	N	N	N	1
EC936|EC936_008138-T1	GH47(56-484)	GH47	GH47	Y(1-20)	3
EC936|EC936_008198-T1	GH81(73-700)	GH81	CBM6+GH81	N	3
EC936|EC936_008550-T1	GT66(17-646)	GT66	GT66	N	3
EC936|EC936_008572-T1	GH38(272-527)	GH38	GH38	N	3
EC936|EC936_008593-T1	GH72(20-317)	GH72+CBM43	CBM43+GH72	Y(1-21)	3
EC936|EC936_008596-T1	GH72(15-312)	GH72+CBM43	CBM43+GH72	N	3
EC936|EC936_008597-T1	GH72(17-315)	GH72+CBM43	CBM43+GH72	N	3
EC936|EC936_008598-T1	GH72(17-293)	GH72+CBM43	N	N	2
EC936|EC936_008701-T1	GH13_5(31-372)+GH13_5(495-837)	GH13+CBM20	GH13_5	N	3
EC936|EC936_008819-T1	GH17(35-288)	N	N	N	1
EC936|EC936_008826-T1	AA6(5-206)	N	N	N	1
EC936|EC936_008854-T1	GT48(551-1323)	GT48	GT48	N	3
EC936|EC936_008861-T1	GT8(9-230)	GT8	N	N	2
EC936|EC936_008880-T1	CE9(20-404)	CE9	CE9	N	3
EC936|EC936_008951-T1	AA6(8-201)	AA6	N	N	2
EC936|EC936_009062-T1	GT15(52-320)	N	N	N	1
EC936|EC936_009097-T1	CBM63(126-199)	N	N	Y(1-24)	1
EC936|EC936_009115-T1	GT1(240-433)	N	N	N	1
EC936|EC936_009152-T1	GH16_19(104-270)	N	N	Y(1-22)	1
EC936|EC936_009269-T1	GT1(49-220)	N	N	N	1
EC936|EC936_002707-T1	N	CE0	N	N	1
EC936|EC936_005500-T1	N	CE4	N	Y(1-53)	1
EC936|EC936_003330-T1	N	CE4	CE4	N	2
EC936|EC936_007105-T1	N	GH18	N	N	1
EC936|EC936_006021-T1	N	GH63	GH63	N	2
EC936|EC936_000930-T1	N	PL0	N	Y(1-22)	1
EC936|EC936_008363-T1	N	GT15	N	N	1
EC936|EC936_007570-T1	N	GT41	GT41	N	2
EC936|EC936_000693-T1	N	CBM14	N	N	1
EC936|EC936_007169-T1	N	CBM14	N	N	1
EC936|EC936_003388-T1	N	CBM14	N	N	1
EC936|EC936_006888-T1	N	CBM14	N	Y(1-22)	1
EC936|EC936_003242-T1	N	CBM2	N	Y(1-25)	1
EC936|EC936_003069-T1	N	CBM5+CBM73	N	N	1
EC936|EC936_008327-T1	N	CBM5	N	N	1
EC936|EC936_003955-T1	N	CBM5	N	Y(1-18)	1
EC936|EC936_003956-T1	N	CBM5	N	N	1
EC936|EC936_003960-T1	N	CBM5	N	N	1
EC936|EC936_004248-T1	N	CBM5	N	N	1
EC936|EC936_005450-T1	N	CBM5	N	N	1
EC936|EC936_004250-T1	N	CBM5	N	N	1
EC936|EC936_004257-T1	N	CBM5	N	Y(1-21)	1
EC936|EC936_005612-T1	N	CBM57	N	N	1
EC936|EC936_005307-T1	N	CBM57	N	N	1
EC936|EC936_002557-T1	N	CBM57	N	N	1
EC936|EC936_005013-T1	N	CBM57	N	N	1
EC936|EC936_006041-T1	N	CBM57	N	N	1
EC936|EC936_007440-T1	N	CBM57	N	N	1
EC936|EC936_002497-T1	N	CBM57	N	N	1
EC936|EC936_000011-T1	N	N	GT2	N	1
EC936|EC936_000012-T1	N	N	GT2	N	1
EC936|EC936_000014-T1	N	N	GT31	N	1
EC936|EC936_000109-T1	N	N	CBM50	N	1
EC936|EC936_000114-T1	N	N	CBM50	N	1
EC936|EC936_000322-T1	N	N	GT47	N	1
EC936|EC936_000359-T1	N	N	GH55	N	1
EC936|EC936_000473-T1	N	N	GH47	N	1
EC936|EC936_000476-T1	N	N	GH47	N	1
EC936|EC936_000628-T1	N	N	GT2	N	1
EC936|EC936_000999-T1	N	N	CBM50	N	1
EC936|EC936_001261-T1	N	N	GH28	N	1
EC936|EC936_001546-T1	N	N	GH9	N	1
EC936|EC936_001568-T1	N	N	GH47	N	1
EC936|EC936_001751-T1	N	N	GH51	N	1
EC936|EC936_001810-T1	N	N	AA4	N	1
EC936|EC936_001824-T1	N	N	GH47	N	1
EC936|EC936_001833-T1	N	N	GT8	N	1
EC936|EC936_002010-T1	N	N	GT95	N	1
EC936|EC936_002113-T1	N	N	GH18	N	1
EC936|EC936_002422-T1	N	N	GT22	N	1
EC936|EC936_002446-T1	N	N	GH101	N	1
EC936|EC936_002470-T1	N	N	GT31	N	1
EC936|EC936_002537-T1	N	N	CBM50	N	1
EC936|EC936_002841-T1	N	N	GT2	N	1
EC936|EC936_002904-T1	N	N	GH18	N	1
EC936|EC936_002906-T1	N	N	GT30	N	1
EC936|EC936_002966-T1	N	N	AA1	N	1
EC936|EC936_002973-T1	N	N	GT29	N	1
EC936|EC936_003031-T1	N	N	GT13	N	1
EC936|EC936_003530-T1	N	N	GT22	N	1
EC936|EC936_004004-T1	N	N	GT7	N	1
EC936|EC936_004323-T1	N	N	GT31	N	1
EC936|EC936_004574-T1	N	N	GH37	N	1
EC936|EC936_004764-T1	N	N	GH47	N	1
EC936|EC936_004983-T1	N	N	GH76	N	1
EC936|EC936_005039-T1	N	N	GH125	N	1
EC936|EC936_005259-T1	N	N	GT22	N	1
EC936|EC936_005416-T1	N	N	GH43_30	N	1
EC936|EC936_005556-T1	N	N	GH72	N	1
EC936|EC936_005566-T1	N	N	GH51	N	1
EC936|EC936_005605-T1	N	N	GT8	N	1
EC936|EC936_006145-T1	N	N	GT0	N	1
EC936|EC936_006205-T1	N	N	CE8	N	1
EC936|EC936_006475-T1	N	N	GT13	N	1
EC936|EC936_006659-T1	N	N	GH71	N	1
EC936|EC936_006895-T1	N	N	CBM1+GH5_5	N	1
EC936|EC936_007071-T1	N	N	GH19	N	1
EC936|EC936_007199-T1	N	N	CBM20	N	1
EC936|EC936_007452-T1	N	N	GT2	N	1
EC936|EC936_007844-T1	N	N	GH47	N	1
EC936|EC936_007929-T1	N	N	GT7	N	1
EC936|EC936_008189-T1	N	N	GH72	N	1
EC936|EC936_008471-T1	N	N	GH71	N	1
EC936|EC936_008515-T1	N	N	CBM13+GT27	N	1
EC936|EC936_008625-T1	N	N	GT29	N	1
EC936|EC936_009052-T1	N	N	GH31	Y(1-24)	1
EC936|EC936_009122-T1	N	N	GT29	N	1
