# BUSCO version is: 5.3.0 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Score	Length
396755at2759	Complete	Scas|Scas_16435	582.6	647
418107at2759	Duplicated	Scas|Scas_18834	473.9	358
418107at2759	Duplicated	Scas|Scas_18209	439.0	385
426305at2759	Duplicated	Scas|Scas_14253	521.2	549
426305at2759	Duplicated	Scas|Scas_13359	457.7	478
450058at2759	Complete	Scas|Scas_5932	234.6	284
453044at2759	Complete	Scas|Scas_14239	324.1	293
457861at2759	Complete	Scas|Scas_21787	99.5	162
464990at2759	Duplicated	Scas|Scas_18990	339.9	364
464990at2759	Duplicated	Scas|Scas_18221	339.5	377
491869at2759	Complete	Scas|Scas_18978	248.3	257
513979at2759	Complete	Scas|Scas_123	140.2	190
543764at2759	Complete	Scas|Scas_11224	194.4	243
549762at2759	Complete	Scas|Scas_5341	426.6	413
551907at2759	Duplicated	Scas|Scas_16695	235.3	351
551907at2759	Duplicated	Scas|Scas_10145	223.5	366
570797at2759	Complete	Scas|Scas_26511	52.9	344
582756at2759	Complete	Scas|Scas_16791	271.5	359
598949at2759	Complete	Scas|Scas_15246	316.4	412
604979at2759	Complete	Scas|Scas_10238	428.4	282
621827at2759	Duplicated	Scas|Scas_6667	336.9	337
621827at2759	Duplicated	Scas|Scas_21526	316.0	328
625387at2759	Duplicated	Scas|Scas_16492	283.0	380
625387at2759	Duplicated	Scas|Scas_19487	277.9	339
655400at2759	Complete	Scas|Scas_17292	275.8	270
664730at2759	Duplicated	Scas|Scas_8770	647.5	348
664730at2759	Duplicated	Scas|Scas_18153	641.8	348
671536at2759	Complete	Scas|Scas_9698	498.3	369
671846at2759	Complete	Scas|Scas_11304	234.6	419
673132at2759	Duplicated	Scas|Scas_12304	306.5	276
673132at2759	Duplicated	Scas|Scas_10650	298.3	273
674160at2759	Complete	Scas|Scas_12218	445.4	725
674169at2759	Duplicated	Scas|Scas_9223	120.2	234
674169at2759	Duplicated	Scas|Scas_3138	106.4	229
679187at2759	Complete	Scas|Scas_15254	387.2	423
679771at2759	Complete	Scas|Scas_807	150.6	185
687505at2759	Complete	Scas|Scas_13874	220.5	231
692986at2759	Complete	Scas|Scas_16449	314.3	401
708105at2759	Complete	Scas|Scas_7913	166.5	227
719531at2759	Complete	Scas|Scas_18554	410.2	286
720340at2759	Complete	Scas|Scas_12581	201.7	263
721605at2759	Complete	Scas|Scas_14198	322.5	244
722805at2759	Duplicated	Scas|Scas_19665	353.6	401
722805at2759	Duplicated	Scas|Scas_11007	338.3	380
734341at2759	Complete	Scas|Scas_13355	134.7	160
734666at2759	Complete	Scas|Scas_8761	489.8	371
736068at2759	Complete	Scas|Scas_9632	290.9	315
751335at2759	Complete	Scas|Scas_17179	289.4	271
759498at2759	Duplicated	Scas|Scas_19699	571.0	418
759498at2759	Duplicated	Scas|Scas_16946	553.1	418
761109at2759	Fragmented	Scas|Scas_22012	284.1	210
768809at2759	Complete	Scas|Scas_12224	275.1	258
774318at2759	Duplicated	Scas|Scas_16431	326.4	282
774318at2759	Duplicated	Scas|Scas_6356	300.9	277
777920at2759	Duplicated	Scas|Scas_19010	406.8	341
777920at2759	Duplicated	Scas|Scas_6122	399.6	342
779909at2759	Complete	Scas|Scas_2303	260.6	229
801857at2759	Duplicated	Scas|Scas_8541	240.3	219
801857at2759	Duplicated	Scas|Scas_16098	237.8	219
814241at2759	Complete	Scas|Scas_7830	267.8	315
817008at2759	Duplicated	Scas|Scas_4791	478.8	298
817008at2759	Duplicated	Scas|Scas_12721	476.1	298
834694at2759	Duplicated	Scas|Scas_13577	406.6	307
834694at2759	Duplicated	Scas|Scas_11443	396.0	323
836599at2759	Duplicated	Scas|Scas_6907	431.7	333
836599at2759	Duplicated	Scas|Scas_21788	391.8	337
844748at2759	Duplicated	Scas|Scas_15275	304.4	345
844748at2759	Duplicated	Scas|Scas_12432	285.7	367
855834at2759	Complete	Scas|Scas_14236	187.6	284
858842at2759	Duplicated	Scas|Scas_17874	255.9	241
858842at2759	Duplicated	Scas|Scas_8795	230.2	279
865202at2759	Complete	Scas|Scas_12516	195.6	199
866359at2759	Duplicated	Scas|Scas_17720	380.3	258
866359at2759	Duplicated	Scas|Scas_20976	349.0	265
869548at2759	Duplicated	Scas|Scas_11697	228.4	193
869548at2759	Duplicated	Scas|Scas_4534	211.3	218
878143at2759	Duplicated	Scas|Scas_18565	378.4	313
878143at2759	Duplicated	Scas|Scas_548	372.4	279
887370at2759	Complete	Scas|Scas_15472	338.4	351
891751at2759	Duplicated	Scas|Scas_25150	253.8	232
891751at2759	Duplicated	Scas|Scas_15027	246.5	250
898782at2759	Complete	Scas|Scas_1347	304.7	285
901894at2759	Complete	Scas|Scas_9527	306.0	325
905026at2759	Complete	Scas|Scas_11448	359.4	375
911863at2759	Complete	Scas|Scas_12506	234.8	206
917326at2759	Complete	Scas|Scas_16824	470.3	440
918816at2759	Complete	Scas|Scas_14837	90.7	215
919955at2759	Duplicated	Scas|Scas_8978	261.9	261
919955at2759	Duplicated	Scas|Scas_21986	231.5	264
923657at2759	Duplicated	Scas|Scas_3019	152.0	170
923657at2759	Duplicated	Scas|Scas_15864	143.6	176
924753at2759	Duplicated	Scas|Scas_6324	211.1	223
924753at2759	Duplicated	Scas|Scas_11703	199.9	214
931188at2759	Duplicated	Scas|Scas_2064	491.8	345
931188at2759	Duplicated	Scas|Scas_7533	457.1	358
937275at2759	Duplicated	Scas|Scas_9576	70.7	86
937275at2759	Duplicated	Scas|Scas_5061	67.8	73
937686at2759	Duplicated	Scas|Scas_18698	431.5	339
937686at2759	Duplicated	Scas|Scas_9103	403.0	339
939345at2759	Complete	Scas|Scas_15194	124.3	125
944899at2759	Duplicated	Scas|Scas_11415	376.4	240
944899at2759	Duplicated	Scas|Scas_6851	352.3	225
946128at2759	Complete	Scas|Scas_14651	269.6	454
956854at2759	Complete	Scas|Scas_14524	194.2	177
973442at2759	Complete	Scas|Scas_10066	123.5	231
974865at2759	Duplicated	Scas|Scas_4555	235.8	227
974865at2759	Duplicated	Scas|Scas_7696	225.3	227
975158at2759	Complete	Scas|Scas_14294	241.8	272
975557at2759	Duplicated	Scas|Scas_12868	579.5	505
975557at2759	Duplicated	Scas|Scas_14078	505.6	543
976469at2759	Complete	Scas|Scas_20778	212.0	236
981902at2759	Complete	Scas|Scas_11611	183.5	217
996662at2759	Duplicated	Scas|Scas_12339	212.3	232
996662at2759	Duplicated	Scas|Scas_1785	210.5	213
1001705at2759	Complete	Scas|Scas_1449	291.3	269
1003258at2759	Complete	Scas|Scas_1002	284.2	287
1010730at2759	Complete	Scas|Scas_19340	422.6	264
1014314at2759	Complete	Scas|Scas_10580	260.5	214
1018517at2759	Duplicated	Scas|Scas_12167	304.3	208
1018517at2759	Duplicated	Scas|Scas_10987	298.6	197
1019762at2759	Complete	Scas|Scas_14967	342.4	389
1025450at2759	Complete	Scas|Scas_2467	282.1	290
1030907at2759	Complete	Scas|Scas_5514	283.9	281
1032689at2759	Duplicated	Scas|Scas_7945	189.9	148
1032689at2759	Duplicated	Scas|Scas_7833	177.8	153
1038775at2759	Complete	Scas|Scas_8825	190.9	203
1041560at2759	Complete	Scas|Scas_3817	257.8	399
1049599at2759	Complete	Scas|Scas_976	295.4	305
1051021at2759	Duplicated	Scas|Scas_15009	363.7	327
1051021at2759	Duplicated	Scas|Scas_16328	311.7	287
1053181at2759	Complete	Scas|Scas_28314	40.3	161
1057950at2759	Complete	Scas|Scas_3873	303.5	227
1065019at2759	Duplicated	Scas|Scas_767	317.2	257
1065019at2759	Duplicated	Scas|Scas_3753	316.9	250
1076134at2759	Complete	Scas|Scas_11782	274.8	185
1079130at2759	Duplicated	Scas|Scas_9443	344.6	246
1079130at2759	Duplicated	Scas|Scas_5466	303.4	254
1079827at2759	Duplicated	Scas|Scas_3586	373.5	223
1079827at2759	Duplicated	Scas|Scas_26338	358.1	223
1085752at2759	Complete	Scas|Scas_19032	230.0	277
1087488at2759	Complete	Scas|Scas_16209	249.9	290
1090038at2759	Duplicated	Scas|Scas_12269	169.3	133
1090038at2759	Duplicated	Scas|Scas_12919	147.6	132
1094121at2759	Complete	Scas|Scas_7119	121.1	130
1096688at2759	Complete	Scas|Scas_16990	345.1	212
1106766at2759	Complete	Scas|Scas_20604	190.1	192
1107630at2759	Duplicated	Scas|Scas_13954	281.4	207
1107630at2759	Duplicated	Scas|Scas_18248	251.6	208
1108845at2759	Complete	Scas|Scas_15156	508.5	330
1111142at2759	Complete	Scas|Scas_4204	228.0	302
1112002at2759	Complete	Scas|Scas_19731	466.7	531
1115196at2759	Duplicated	Scas|Scas_17166	379.6	290
1115196at2759	Duplicated	Scas|Scas_4845	359.2	282
1128607at2759	Duplicated	Scas|Scas_16769	357.2	251
1128607at2759	Duplicated	Scas|Scas_21278	347.2	255
1129824at2759	Complete	Scas|Scas_11154	130.6	134
1138059at2759	Duplicated	Scas|Scas_7621	314.6	209
1138059at2759	Duplicated	Scas|Scas_4128	299.8	227
1157302at2759	Duplicated	Scas|Scas_25205	378.8	203
1157302at2759	Duplicated	Scas|Scas_21879	369.7	203
1161199at2759	Complete	Scas|Scas_14195	104.7	136
1173229at2759	Duplicated	Scas|Scas_15263	139.9	215
1173229at2759	Duplicated	Scas|Scas_4144	134.1	230
1178688at2759	Complete	Scas|Scas_8738	125.4	139
1182451at2759	Duplicated	Scas|Scas_4476	138.2	162
1182451at2759	Duplicated	Scas|Scas_16103	130.1	142
1193442at2759	Duplicated	Scas|Scas_9765	337.2	259
1193442at2759	Duplicated	Scas|Scas_11870	331.6	248
1194691at2759	Duplicated	Scas|Scas_13008	390.9	276
1194691at2759	Duplicated	Scas|Scas_21797	351.5	276
1194797at2759	Complete	Scas|Scas_21279	376.0	457
1197019at2759	Duplicated	Scas|Scas_7561	159.2	150
1197019at2759	Duplicated	Scas|Scas_11975	155.2	165
1197019at2759	Duplicated	Scas|Scas_14921	144.5	150
1200489at2759	Duplicated	Scas|Scas_3933	117.1	120
1200489at2759	Duplicated	Scas|Scas_13981	116.7	101
1217666at2759	Duplicated	Scas|Scas_6427	240.6	177
1217666at2759	Duplicated	Scas|Scas_15094	234.5	177
1220881at2759	Complete	Scas|Scas_11603	143.3	155
1222562at2759	Duplicated	Scas|Scas_2945	163.3	116
1222562at2759	Duplicated	Scas|Scas_9997	148.4	115
1223488at2759	Duplicated	Scas|Scas_12084	77.3	111
1223488at2759	Duplicated	Scas|Scas_3859	76.3	124
1228942at2759	Duplicated	Scas|Scas_11675	208.1	163
1228942at2759	Duplicated	Scas|Scas_1104	207.6	163
1233814at2759	Duplicated	Scas|Scas_11193	230.0	154
1233814at2759	Duplicated	Scas|Scas_12276	197.0	154
1236198at2759	Complete	Scas|Scas_6606	205.3	125
1247641at2759	Missing
1248958at2759	Complete	Scas|Scas_18566	654.9	597
1249159at2759	Complete	Scas|Scas_5312	60.2	140
1251252at2759	Complete	Scas|Scas_8522	92.7	82
1257440at2759	Duplicated	Scas|Scas_7911	177.1	123
1257440at2759	Duplicated	Scas|Scas_119	165.6	127
1258856at2759	Duplicated	Scas|Scas_17011	512.3	593
1258856at2759	Duplicated	Scas|Scas_14751	461.1	483
1259741at2759	Duplicated	Scas|Scas_15187	395.6	217
1259741at2759	Duplicated	Scas|Scas_5864	353.5	217
1260807at2759	Duplicated	Scas|Scas_16883	274.1	221
1260807at2759	Duplicated	Scas|Scas_4538	265.1	220
1264469at2759	Complete	Scas|Scas_12758	194.3	152
1266231at2759	Duplicated	Scas|Scas_4869	286.3	188
1266231at2759	Duplicated	Scas|Scas_27021	274.5	187
1269244at2759	Complete	Scas|Scas_2161	67.1	121
1269649at2759	Duplicated	Scas|Scas_21487	281.2	166
1269649at2759	Duplicated	Scas|Scas_27031	274.8	166
1275837at2759	Duplicated	Scas|Scas_2660	398.6	243
1275837at2759	Duplicated	Scas|Scas_21740	355.3	243
1284731at2759	Duplicated	Scas|Scas_12054	114.0	126
1284731at2759	Duplicated	Scas|Scas_6304	101.1	141
1287094at2759	Complete	Scas|Scas_11511	158.9	127
1287401at2759	Complete	Scas|Scas_9264	265.5	163
1291729at2759	Duplicated	Scas|Scas_8758	56.8	105
1291729at2759	Duplicated	Scas|Scas_17158	51.9	101
1304061at2759	Complete	Scas|Scas_1882	183.6	135
1309031at2759	Fragmented	Scas|Scas_22362	160.3	160
1312453at2759	Complete	Scas|Scas_13729	590.2	649
1314980at2759	Complete	Scas|Scas_13366	548.4	523
1322299at2759	Duplicated	Scas|Scas_9022	381.3	352
1322299at2759	Duplicated	Scas|Scas_10798	334.0	335
1322642at2759	Complete	Scas|Scas_10667	176.6	154
1323575at2759	Complete	Scas|Scas_7488	148.5	112
1324510at2759	Duplicated	Scas|Scas_12982	282.7	284
1324510at2759	Duplicated	Scas|Scas_12564	243.7	224
1338131at2759	Duplicated	Scas|Scas_5431	256.8	143
1338131at2759	Duplicated	Scas|Scas_564	255.0	131
1339553at2759	Complete	Scas|Scas_9047	236.8	276
1342242at2759	Complete	Scas|Scas_11380	179.4	166
1346165at2759	Complete	Scas|Scas_12853	311.1	244
1346432at2759	Duplicated	Scas|Scas_2113	111.0	153
1346432at2759	Duplicated	Scas|Scas_7298	108.9	166
1348942at2759	Duplicated	Scas|Scas_13271	123.0	195
1348942at2759	Duplicated	Scas|Scas_13158	116.3	186
1355894at2759	Complete	Scas|Scas_22226	200.9	141
1358374at2759	Duplicated	Scas|Scas_16682	263.9	202
1358374at2759	Duplicated	Scas|Scas_2124	253.2	213
1364586at2759	Complete	Scas|Scas_7169	110.2	142
1370285at2759	Complete	Scas|Scas_18376	386.8	402
1370304at2759	Complete	Scas|Scas_18664	295.0	471
1377237at2759	Complete	Scas|Scas_6135	152.0	148
1379600at2759	Complete	Scas|Scas_15170	450.9	499
1380409at2759	Duplicated	Scas|Scas_15550	193.4	160
1380409at2759	Duplicated	Scas|Scas_4113	192.9	149
1382842at2759	Complete	Scas|Scas_21196	130.9	121
1395649at2759	Complete	Scas|Scas_6519	97.1	129
1398309at2759	Duplicated	Scas|Scas_25552	93.7	107
1398309at2759	Duplicated	Scas|Scas_5673	80.0	94
1404162at2759	Complete	Scas|Scas_48	134.7	190
1405073at2759	Duplicated	Scas|Scas_7141	230.1	158
1405073at2759	Duplicated	Scas|Scas_5448	222.8	158
1405146at2759	Duplicated	Scas|Scas_11119	129.2	137
1405146at2759	Duplicated	Scas|Scas_10907	113.1	124
1407446at2759	Duplicated	Scas|Scas_8430	57.9	95
1407446at2759	Duplicated	Scas|Scas_3935	55.1	91
1421503at2759	Duplicated	Scas|Scas_5275	200.6	111
1421503at2759	Duplicated	Scas|Scas_2738	191.5	110
1423847at2759	Duplicated	Scas|Scas_5475	283.9	272
1423847at2759	Duplicated	Scas|Scas_8551	272.8	274
1426075at2759	Complete	Scas|Scas_20104	104.5	97
1428265at2759	Complete	Scas|Scas_8709	205.7	205
1428854at2759	Duplicated	Scas|Scas_20411	422.6	472
1428854at2759	Duplicated	Scas|Scas_14631	419.4	501
1430056at2759	Duplicated	Scas|Scas_727	106.9	113
1430056at2759	Duplicated	Scas|Scas_2335	102.7	115
1432328at2759	Duplicated	Scas|Scas_11165	279.6	176
1432328at2759	Duplicated	Scas|Scas_7752	253.7	176
1434266at2759	Complete	Scas|Scas_6482	129.1	134
1440961at2759	Fragmented	Scas|Scas_4399	47.4	83
1441854at2759	Complete	Scas|Scas_12282	249.9	210
1442062at2759	Duplicated	Scas|Scas_4410	155.6	225
1442062at2759	Duplicated	Scas|Scas_10157	133.9	205
1445102at2759	Duplicated	Scas|Scas_10642	287.8	191
1445102at2759	Duplicated	Scas|Scas_4449	286.0	191
1450538at2759	Complete	Scas|Scas_14934	178.4	145
1454155at2759	Complete	Scas|Scas_26161	82.4	119
1455730at2759	Complete	Scas|Scas_16063	467.8	350
1459797at2759	Duplicated	Scas|Scas_959	67.5	96
1459797at2759	Duplicated	Scas|Scas_239	58.4	96
1474000at2759	Duplicated	Scas|Scas_14127	86.1	151
1474000at2759	Duplicated	Scas|Scas_3485	77.1	120
1479417at2759	Duplicated	Scas|Scas_22667	305.4	176
1479417at2759	Duplicated	Scas|Scas_5682	271.7	176
1488235at2759	Duplicated	Scas|Scas_20017	166.6	137
1488235at2759	Duplicated	Scas|Scas_7562	164.1	138
1488436at2759	Complete	Scas|Scas_21856	126.4	62
1490022at2759	Duplicated	Scas|Scas_4576	221.2	169
1490022at2759	Duplicated	Scas|Scas_933	205.7	170
1504863at2759	Complete	Scas|Scas_12356	174.9	147
1513531at2759	Complete	Scas|Scas_1048	286.3	210
1525971at2759	Duplicated	Scas|Scas_275	106.7	79
1525971at2759	Duplicated	Scas|Scas_2020	102.2	79
1526152at2759	Duplicated	Scas|Scas_7560	102.2	85
1526152at2759	Duplicated	Scas|Scas_10940	99.1	84
1530008at2759	Complete	Scas|Scas_5640	130.3	88
1538526at2759	Complete	Scas|Scas_9799	133.1	103
1545004at2759	Complete	Scas|Scas_5141	110.9	72
1552706at2759	Complete	Scas|Scas_7807	100.0	92
1558822at2759	Missing
1563319at2759	Complete	Scas|Scas_6581	115.3	136
1567796at2759	Duplicated	Scas|Scas_9644	145.5	132
1567796at2759	Duplicated	Scas|Scas_17108	143.6	132
1575179at2759	Complete	Scas|Scas_13247	48.8	56
1576404at2759	Duplicated	Scas|Scas_2336	141.3	183
1576404at2759	Duplicated	Scas|Scas_26919	136.2	152
1588798at2759	Duplicated	Scas|Scas_15314	106.2	102
1588798at2759	Duplicated	Scas|Scas_16987	104.8	121
1593937at2759	Complete	Scas|Scas_12324	107.5	140
1617752at2759	Complete	Scas|Scas_8992	142.0	94
1620056at2759	Complete	Scas|Scas_16853	66.6	81
1623701at2759	Duplicated	Scas|Scas_10127	131.7	90
1623701at2759	Duplicated	Scas|Scas_12897	112.1	90
1626636at2759	Complete	Scas|Scas_2794	119.4	118
1633672at2759	Duplicated	Scas|Scas_10445	152.0	83
1633672at2759	Duplicated	Scas|Scas_7166	139.1	83
1645187at2759	Duplicated	Scas|Scas_18953	49.7	48
1645187at2759	Duplicated	Scas|Scas_737	45.4	40
