HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT57.hmm	481	Scas|Scas_13365	545	8.9e-133	3	480	67	524	0.9916839916839917
GH5_12.hmm	539	Scas|Scas_13379	1041	4.1e-176	1	539	299	807	0.9981447124304267
GT2_Chitin_synth_2.hmm	527	Scas|Scas_13419	1681	2.5e-157	4	375	1317	1681	0.7039848197343453
GT27.hmm	295	Scas|Scas_13566	630	3.2e-118	1	295	165	474	0.9966101694915255
GH18.hmm	296	Scas|Scas_13600	574	7.8e-22	4	220	60	338	0.7297297297297297
GH18.hmm	296	Scas|Scas_13678	496	1.4e-25	2	198	22	267	0.6621621621621622
GT50.hmm	262	Scas|Scas_13705	464	2e-74	1	262	175	448	0.9961832061068703
GT92.hmm	279	Scas|Scas_13747	246	7.9e-28	37	225	1	218	0.6738351254480287
GT15.hmm	273	Scas|Scas_13772	407	8.3e-85	2	270	83	363	0.9816849816849816
GT8.hmm	257	Scas|Scas_13786	330	4.1e-53	28	254	3	221	0.8793774319066148
GH47.hmm	446	Scas|Scas_13810	729	9.7e-138	1	445	53	488	0.9955156950672646
GT27.hmm	295	Scas|Scas_13820	666	1.8e-123	1	295	155	455	0.9966101694915255
GH13_25.hmm	434	Scas|Scas_13847	1535	4.1e-201	2	434	1084	1522	0.9953917050691244
GH13_17.hmm	350	Scas|Scas_13871	582	4.5e-164	1	349	44	401	0.9942857142857143
GT2_Chitin_synth_2.hmm	527	Scas|Scas_13886	1831	1.2e-228	4	526	1140	1646	0.9905123339658444
GT2_Glycos_transf_2.hmm	170	Scas|Scas_13954	326	1.5e-22	1	169	71	251	0.9882352941176471
AA3_2.hmm	568	Scas|Scas_14005	638	7.1e-145	3	567	85	631	0.9929577464788732
GH18.hmm	296	Scas|Scas_14055	480	1e-65	5	284	124	460	0.9425675675675675
GH20.hmm	337	Scas|Scas_14085	542	1.7e-93	4	336	148	489	0.9851632047477745
GT2_Chitin_synth_1.hmm	163	Scas|Scas_14089	558	1.6e-76	1	163	6	168	0.9938650306748467
GT76.hmm	407	Scas|Scas_14394	450	3.9e-106	1	407	12	450	0.9975429975429976
GT69.hmm	239	Scas|Scas_14414	444	8.9e-57	2	238	123	380	0.9874476987447699
GH47.hmm	446	Scas|Scas_14428	466	2.5e-123	2	445	34	463	0.9932735426008968
GH38.hmm	269	Scas|Scas_14526	1070	1.4e-85	3	255	271	522	0.9368029739776952
GH16_3.hmm	230	Scas|Scas_14595	305	6.1e-60	2	230	43	302	0.991304347826087
GH13_5.hmm	342	Scas|Scas_1465	481	8.6e-134	3	341	33	367	0.9883040935672515
AA3_2.hmm	568	Scas|Scas_14727	617	2.6e-169	1	568	53	613	0.9982394366197183
AA11.hmm	191	Scas|Scas_14734	238	4e-40	11	171	41	190	0.837696335078534
GT1.hmm	382	Scas|Scas_14799	1200	3.5e-59	5	378	703	1109	0.9764397905759162
GT92.hmm	279	Scas|Scas_14851	267	2.5e-40	13	229	4	239	0.7741935483870968
GH13_25.hmm	434	Scas|Scas_14861	1485	1.8e-177	3	434	1036	1474	0.9930875576036866
GT3.hmm	637	Scas|Scas_14998	689	3.6e-289	1	633	33	668	0.9921507064364207
GH5_9.hmm	303	Scas|Scas_14999	408	6e-105	1	303	77	382	0.9966996699669967
GT4.hmm	160	Scas|Scas_15009	479	2.5e-26	8	133	280	422	0.78125
GH27.hmm	375	Scas|Scas_15028	415	2.8e-26	125	343	129	321	0.5813333333333334
GT92.hmm	279	Scas|Scas_15082	559	9.1e-69	2	240	259	523	0.8530465949820788
GT2_Chitin_synth_2.hmm	527	Scas|Scas_15196	984	1.7e-251	21	526	382	878	0.9582542694497154
GT20.hmm	475	Scas|Scas_15234	815	6.3e-166	6	473	11	497	0.9831578947368421
GH31.hmm	427	Scas|Scas_15261	728	1.4e-61	59	422	345	721	0.8501170960187353
GH13_17.hmm	350	Scas|Scas_15325	630	7.5e-21	53	232	246	418	0.5114285714285715
GH24.hmm	137	Scas|Scas_1536	171	1.7e-31	3	137	24	161	0.9781021897810219
CE1.hmm	227	Scas|Scas_15395	323	6.5e-40	1	225	51	317	0.986784140969163
CE4.hmm	130	Scas|Scas_15530	553	4.7e-27	8	124	322	441	0.8923076923076924
GT39.hmm	223	Scas|Scas_15695	816	1.9e-69	2	223	84	321	0.9910313901345291
GT57.hmm	481	Scas|Scas_15728	501	2.7e-136	3	479	19	472	0.9896049896049897
GT27.hmm	295	Scas|Scas_15786	641	1.3e-130	1	295	201	500	0.9966101694915255
CBM13.hmm	188	Scas|Scas_15786	641	9.4e-16	8	135	515	634	0.675531914893617
GT10.hmm	347	Scas|Scas_15787	135	3.1e-46	225	347	3	122	0.3515850144092219
GH39.hmm	431	Scas|Scas_15807	609	9.9e-44	20	431	54	481	0.9535962877030162
GT27.hmm	295	Scas|Scas_15897	695	2.2e-120	1	295	230	527	0.9966101694915255
CBM13.hmm	188	Scas|Scas_15897	695	1.4e-16	8	147	547	690	0.7393617021276596
GT57.hmm	481	Scas|Scas_15907	573	8.6e-154	2	479	37	505	0.9916839916839917
GH13_17.hmm	350	Scas|Scas_15948	212	1.2e-80	80	285	1	211	0.5857142857142857
GH16_4.hmm	316	Scas|Scas_15957	399	3.3e-116	1	316	65	397	0.9968354430379747
GH47.hmm	446	Scas|Scas_16023	710	5.6e-156	1	446	269	707	0.9977578475336323
GT2_Glyco_trans_2_3.hmm	197	Scas|Scas_1604	342	5.3e-48	1	196	69	283	0.9898477157360406
GH35.hmm	307	Scas|Scas_16228	1132	1.3e-44	1	181	60	257	0.5863192182410424
GT25.hmm	181	Scas|Scas_16304	638	7.1e-46	2	180	354	535	0.9834254143646409
GT4.hmm	160	Scas|Scas_16328	499	2.3e-23	7	151	291	456	0.9
GT8.hmm	257	Scas|Scas_16356	441	3.6e-22	29	235	120	416	0.8015564202334631
AA7.hmm	458	Scas|Scas_16360	483	5.2e-89	4	458	46	479	0.9912663755458515
GH18.hmm	296	Scas|Scas_16404	303	1.4e-34	6	203	25	302	0.6655405405405406
GH13_17.hmm	350	Scas|Scas_16408	303	1.2e-132	70	350	1	285	0.8
GT58.hmm	364	Scas|Scas_16431	543	2.9e-142	3	364	57	487	0.9917582417582418
GH18.hmm	296	Scas|Scas_16439	221	4.4e-35	135	282	5	202	0.4966216216216216
GH18.hmm	296	Scas|Scas_16440	230	1.3e-18	4	133	28	223	0.4358108108108108
GH37.hmm	491	Scas|Scas_16454	605	3.8e-145	3	491	48	586	0.9938900203665988
GH18.hmm	296	Scas|Scas_16541	433	3.8e-54	3	282	26	414	0.9425675675675675
GH20.hmm	337	Scas|Scas_16559	611	4.6e-90	8	336	211	559	0.973293768545994
CE1.hmm	227	Scas|Scas_16676	374	3.6e-16	22	211	144	355	0.8325991189427313
GT35.hmm	674	Scas|Scas_16726	844	4.5e-291	1	674	112	829	0.9985163204747775
GH47.hmm	446	Scas|Scas_16752	796	1.2e-72	165	445	43	315	0.6278026905829597
GH72.hmm	312	Scas|Scas_16774	524	1.7e-119	3	311	17	314	0.9871794871794872
AA3_2.hmm	568	Scas|Scas_168	253	3.3e-70	2	230	35	253	0.4014084507042254
AA3_2.hmm	568	Scas|Scas_16834	259	5.2e-55	337	568	5	245	0.40669014084507044
GH18.hmm	296	Scas|Scas_16876	497	1.4e-76	3	284	21	402	0.9493243243243243
GT4.hmm	160	Scas|Scas_16894	464	5.7e-37	9	158	211	384	0.93125
GT1.hmm	382	Scas|Scas_16914	545	1.3e-30	220	368	288	459	0.387434554973822
GH30_1.hmm	416	Scas|Scas_17027	556	1.7e-143	3	415	125	553	0.9903846153846154
CE4.hmm	130	Scas|Scas_17061	379	2e-27	6	124	138	259	0.9076923076923077
AA11.hmm	191	Scas|Scas_17165	265	2.7e-39	9	163	47	188	0.806282722513089
GH1.hmm	429	Scas|Scas_17167	510	1e-150	3	427	40	499	0.9883449883449883
GH22.hmm	122	Scas|Scas_1717	140	1.3e-42	1	122	20	139	0.9918032786885246
GT2_Chitin_synth_1.hmm	163	Scas|Scas_17295	805	2.1e-76	1	163	135	297	0.9938650306748467
GH37.hmm	491	Scas|Scas_17367	629	3.4e-171	1	491	85	590	0.9979633401221996
GT22.hmm	389	Scas|Scas_17370	474	7.5e-52	106	358	2	316	0.6478149100257069
GH47.hmm	446	Scas|Scas_17394	826	8.8e-141	1	445	73	509	0.9955156950672646
GH18.hmm	296	Scas|Scas_1742	310	2e-24	4	131	118	301	0.42905405405405406
GH13_8.hmm	293	Scas|Scas_17457	727	1.9e-150	1	293	259	552	0.9965870307167235
GH17.hmm	311	Scas|Scas_1766	272	1.1e-21	3	294	22	271	0.9356913183279743
GH47.hmm	446	Scas|Scas_17688	562	1.9e-149	1	446	93	559	0.9977578475336323
GT15.hmm	273	Scas|Scas_17772	378	2.4e-117	2	272	66	337	0.989010989010989
GH18.hmm	296	Scas|Scas_17961	727	4.1e-16	4	240	27	312	0.7972972972972973
GH38.hmm	269	Scas|Scas_18095	1149	1.8e-75	1	269	168	494	0.9962825278810409
GH2.hmm	752	Scas|Scas_18115	657	5.7e-105	18	489	25	618	0.6263297872340425
GH2.hmm	752	Scas|Scas_18116	673	1.7e-97	22	486	43	655	0.6170212765957447
GH20.hmm	337	Scas|Scas_18154	511	1e-91	9	336	174	490	0.9703264094955489
GH47.hmm	446	Scas|Scas_18181	386	1.4e-85	2	330	65	383	0.7354260089686099
GH13_15.hmm	285	Scas|Scas_18231	500	3.3e-140	1	285	61	343	0.9964912280701754
GT2_Glycos_transf_2.hmm	170	Scas|Scas_18248	325	2.5e-23	1	168	64	244	0.9823529411764705
GT1.hmm	382	Scas|Scas_18399	551	1.6e-24	190	354	238	441	0.4293193717277487
GH3.hmm	216	Scas|Scas_18400	264	1.7e-45	4	155	104	263	0.6990740740740741
GH3.hmm	216	Scas|Scas_18401	531	2.3e-16	127	215	13	109	0.4074074074074074
GT2_Chitin_synth_2.hmm	527	Scas|Scas_18451	1469	2.4e-171	4	380	1111	1469	0.713472485768501
GT2_Chitin_synth_2.hmm	527	Scas|Scas_18452	515	1.1e-168	168	526	1	355	0.6793168880455408
GT4.hmm	160	Scas|Scas_18554	449	8.7e-32	6	128	193	315	0.7625
GT41.hmm	705	Scas|Scas_18555	1073	8.2e-140	401	705	465	751	0.43120567375886526
GH16_4.hmm	316	Scas|Scas_18589	448	2.1e-48	2	227	159	380	0.7120253164556962
GH29.hmm	346	Scas|Scas_18637	511	6.2e-95	13	345	33	383	0.9595375722543352
GT2_Chitin_synth_2.hmm	527	Scas|Scas_18703	1796	2e-228	6	526	1125	1630	0.9867172675521821
GH13_17.hmm	350	Scas|Scas_18780	399	9.3e-92	134	349	1	221	0.6142857142857143
GT2_Chitin_synth_2.hmm	527	Scas|Scas_18807	853	1.7e-25	189	518	298	614	0.6242884250474383
GT43.hmm	212	Scas|Scas_18876	398	2e-52	1	211	141	338	0.9905660377358491
CE4.hmm	130	Scas|Scas_18879	631	1.9e-23	10	124	406	523	0.8769230769230769
GT1.hmm	382	Scas|Scas_18920	517	5.1e-29	219	362	257	436	0.3743455497382199
GT1.hmm	382	Scas|Scas_18948	528	5.6e-33	145	368	198	445	0.5837696335078534
GH13_17.hmm	350	Scas|Scas_18999	583	1.4e-167	1	350	49	402	0.9971428571428571
GT21.hmm	233	Scas|Scas_19002	511	3e-91	1	233	60	291	0.9957081545064378
GH31.hmm	427	Scas|Scas_19022	583	1.9e-122	58	427	55	452	0.8641686182669789
GH13_17.hmm	350	Scas|Scas_19080	459	1e-128	71	349	1	280	0.7942857142857143
GT48.hmm	739	Scas|Scas_19095	1816	3.4e-287	1	724	791	1565	0.9783491204330176
GT48.hmm	739	Scas|Scas_19098	1157	3e-292	2	727	236	1009	0.9810554803788903
GH63.hmm	570	Scas|Scas_19160	856	9.4e-28	319	567	640	854	0.43508771929824563
GH13_15.hmm	285	Scas|Scas_19195	498	7.2e-146	1	284	59	341	0.9929824561403509
GT48.hmm	739	Scas|Scas_19308	1932	1.4e-287	3	723	873	1646	0.9742895805142084
GT48.hmm	739	Scas|Scas_19312	1928	4.8e-291	3	721	881	1656	0.9715832205683356
GT39.hmm	223	Scas|Scas_19320	628	2.8e-34	68	223	7	165	0.695067264573991
CE9.hmm	373	Scas|Scas_19386	405	3.4e-122	2	373	11	389	0.9946380697050938
AA3_2.hmm	568	Scas|Scas_19482	572	6.3e-95	25	566	5	570	0.9524647887323944
AA3_2.hmm	568	Scas|Scas_19483	314	2.3e-41	14	279	2	306	0.4665492957746479
AA3_2.hmm	568	Scas|Scas_19484	247	7.9e-37	308	566	3	245	0.45422535211267606
AA3_2.hmm	568	Scas|Scas_19485	619	1.5e-108	2	566	17	604	0.9929577464788732
GH1.hmm	429	Scas|Scas_19510	547	5e-155	2	428	27	494	0.993006993006993
GH35.hmm	307	Scas|Scas_19539	684	1.5e-107	1	306	77	397	0.993485342019544
GT1.hmm	382	Scas|Scas_19749	526	1.2e-36	190	370	232	444	0.4712041884816754
GH13_17.hmm	350	Scas|Scas_19821	577	8.9e-157	1	349	58	412	0.9942857142857143
AA11.hmm	191	Scas|Scas_1993	309	8.7e-34	25	145	64	174	0.6282722513089005
AA1_3.hmm	312	Scas|Scas_19954	1061	8.7e-48	24	190	294	471	0.532051282051282
AA1.hmm	943	Scas|Scas_19954	1061	3.3e-25	394	941	833	999	0.5800636267232238
CBM39.hmm	94	Scas|Scas_20019	495	3e-18	4	87	44	125	0.8829787234042553
GH16_4.hmm	316	Scas|Scas_20019	495	1.2e-81	1	316	191	493	0.9968354430379747
GH13_17.hmm	350	Scas|Scas_20022	574	1.3e-162	1	349	43	399	0.9942857142857143
GH13_17.hmm	350	Scas|Scas_20023	577	6.9e-168	1	350	45	403	0.9971428571428571
GT1.hmm	382	Scas|Scas_20036	520	1.8e-33	186	369	251	444	0.4790575916230366
GH13_17.hmm	350	Scas|Scas_20042	433	2.1e-108	100	350	1	255	0.7142857142857143
GT2_Chitin_synth_1.hmm	163	Scas|Scas_20072	808	2.4e-76	1	163	134	296	0.9938650306748467
GT2_Chitin_synth_2.hmm	527	Scas|Scas_20072	808	4.9e-21	204	400	274	476	0.3719165085388994
AA3_2.hmm	568	Scas|Scas_20083	633	3.5e-156	2	568	63	616	0.9964788732394366
GH38.hmm	269	Scas|Scas_20142	1007	7.6e-80	1	269	37	353	0.9962825278810409
GH38.hmm	269	Scas|Scas_20143	1083	3.8e-77	1	269	52	368	0.9962825278810409
GT24.hmm	248	Scas|Scas_20298	1529	1.1e-130	1	248	1231	1478	0.9959677419354839
GT2_Chitin_synth_2.hmm	527	Scas|Scas_20348	1040	1.2e-279	11	527	465	979	0.9791271347248577
GT2_Chitin_synth_2.hmm	527	Scas|Scas_20349	224	5.1e-138	174	397	1	224	0.42314990512333966
GH3.hmm	216	Scas|Scas_20406	763	2.8e-61	3	215	111	339	0.9814814814814815
GT2_Chitin_synth_2.hmm	527	Scas|Scas_20459	1787	5.8e-230	6	526	1174	1675	0.9867172675521821
GH31.hmm	427	Scas|Scas_2059	646	3.2e-87	34	423	257	646	0.9110070257611241
GH3.hmm	216	Scas|Scas_20648	783	6.3e-60	4	216	137	365	0.9814814814814815
GH15.hmm	361	Scas|Scas_20665	358	5e-17	4	280	17	307	0.7645429362880887
GH18.hmm	296	Scas|Scas_2082	406	4.2e-76	2	283	17	401	0.9493243243243243
GT22.hmm	389	Scas|Scas_20857	301	2.6e-40	192	389	3	181	0.506426735218509
GT31.hmm	192	Scas|Scas_20973	442	5.8e-18	61	185	241	367	0.6458333333333334
GT57.hmm	481	Scas|Scas_21143	511	1.8e-168	3	480	10	503	0.9916839916839917
CE1.hmm	227	Scas|Scas_21166	285	1.8e-49	1	224	23	280	0.9823788546255506
GH18.hmm	296	Scas|Scas_21295	323	1.3e-31	2	208	23	298	0.6959459459459459
GH16_4.hmm	316	Scas|Scas_21364	362	3.8e-112	1	316	29	359	0.9968354430379747
GT21.hmm	233	Scas|Scas_21420	219	1.7e-20	146	233	3	89	0.37339055793991416
GT2_Chitin_synth_2.hmm	527	Scas|Scas_21590	348	1.2e-120	293	527	2	234	0.444022770398482
GT27.hmm	295	Scas|Scas_21625	655	6.8e-115	1	295	192	490	0.9966101694915255
GH18.hmm	296	Scas|Scas_21677	641	7.7e-76	2	282	194	563	0.9459459459459459
GT69.hmm	239	Scas|Scas_2184	459	2.7e-57	1	238	117	392	0.9916317991631799
AA6.hmm	195	Scas|Scas_21844	208	3e-79	1	194	6	200	0.9897435897435898
CBM21.hmm	107	Scas|Scas_21893	361	9e-29	3	106	102	207	0.9626168224299065
GH47.hmm	446	Scas|Scas_21926	634	1.1e-153	1	446	87	540	0.9977578475336323
GT98.hmm	644	Scas|Scas_21991	337	2.1e-54	4	276	21	301	0.422360248447205
GH47.hmm	446	Scas|Scas_21997	362	9.5e-96	80	444	12	362	0.8161434977578476
GT2_Chitin_synth_2.hmm	527	Scas|Scas_2213	968	4.1e-248	21	526	380	876	0.9582542694497154
GH16_19.hmm	174	Scas|Scas_22143	245	9.6e-51	22	174	78	222	0.8735632183908046
AA11.hmm	191	Scas|Scas_22164	336	3e-31	4	145	38	173	0.7382198952879581
GH72.hmm	312	Scas|Scas_22278	181	2e-68	4	185	4	181	0.5801282051282052
GH16_19.hmm	174	Scas|Scas_22283	261	2.5e-50	22	174	94	238	0.8735632183908046
GH18.hmm	296	Scas|Scas_22289	281	3.2e-65	51	272	10	281	0.7466216216216216
GT31.hmm	192	Scas|Scas_22298	386	2.3e-35	2	185	64	309	0.953125
GT1.hmm	382	Scas|Scas_22376	528	9.3e-22	177	358	213	425	0.4738219895287958
GH116.hmm	363	Scas|Scas_22607	373	1.1e-115	1	270	40	372	0.7410468319559229
GH5_9.hmm	303	Scas|Scas_22643	182	1.9e-41	64	234	1	182	0.5610561056105611
GT31.hmm	192	Scas|Scas_22822	101	2.1e-29	39	132	1	95	0.484375
GH81.hmm	622	Scas|Scas_22845	715	2.8e-174	15	622	91	709	0.9758842443729904
GT2_Chitin_synth_2.hmm	527	Scas|Scas_22860	500	5e-224	18	462	64	500	0.8425047438330171
GH72.hmm	312	Scas|Scas_22950	133	5.3e-46	57	191	1	132	0.42948717948717946
CBM47.hmm	128	Scas|Scas_23288	183	4.4e-18	4	88	99	182	0.65625
GT66.hmm	693	Scas|Scas_2337	774	4.8e-193	9	604	18	684	0.8585858585858586
GH18.hmm	296	Scas|Scas_23539	171	1.3e-26	168	283	8	141	0.3885135135135135
GT8.hmm	257	Scas|Scas_2385	319	1.6e-36	30	254	12	292	0.8715953307392996
GH16_4.hmm	316	Scas|Scas_23908	139	5.1e-46	184	316	6	137	0.4177215189873418
GT105.hmm	73	Scas|Scas_23946	190	4.6e-27	8	73	1	65	0.8904109589041096
CE4.hmm	130	Scas|Scas_24029	180	7.7e-21	34	124	6	99	0.6923076923076923
GH16_4.hmm	316	Scas|Scas_24132	150	9.6e-56	81	226	2	148	0.4588607594936709
GT64.hmm	248	Scas|Scas_24517	101	3.3e-43	71	169	2	101	0.3951612903225806
AA11.hmm	191	Scas|Scas_24553	131	2.4e-35	44	163	5	115	0.6230366492146597
GT39.hmm	223	Scas|Scas_24633	162	3.5e-40	2	131	18	162	0.57847533632287
GH20.hmm	337	Scas|Scas_24988	559	2.2e-96	5	336	155	494	0.9821958456973294
GT49.hmm	337	Scas|Scas_25078	304	1.1e-30	121	252	159	303	0.3887240356083086
AA11.hmm	191	Scas|Scas_25079	258	4.7e-31	45	163	7	117	0.6178010471204188
GT10.hmm	347	Scas|Scas_25137	516	1.6e-90	28	347	184	492	0.9193083573487032
AA11.hmm	191	Scas|Scas_25246	122	4.1e-33	48	163	2	108	0.6020942408376964
GH16_19.hmm	174	Scas|Scas_25263	369	8.1e-50	6	174	105	265	0.9655172413793104
GH18.hmm	296	Scas|Scas_25288	426	7.5e-78	2	285	18	401	0.956081081081081
GH18.hmm	296	Scas|Scas_25373	363	1.2e-68	3	258	37	363	0.8614864864864865
GH18.hmm	296	Scas|Scas_25413	310	8.1e-20	2	206	15	241	0.6891891891891891
GT31.hmm	192	Scas|Scas_25455	234	1.1e-33	3	167	57	231	0.8541666666666666
CE9.hmm	373	Scas|Scas_25498	416	4.4e-122	1	373	26	411	0.9973190348525469
GT22.hmm	389	Scas|Scas_25529	697	4e-72	1	386	24	518	0.9897172236503856
GT43.hmm	212	Scas|Scas_25560	308	2.2e-59	1	212	73	285	0.9952830188679245
GH18.hmm	296	Scas|Scas_25825	421	4.1e-55	22	283	28	356	0.8817567567567568
AA3_2.hmm	568	Scas|Scas_25944	363	3.3e-70	213	565	1	352	0.6197183098591549
GT39.hmm	223	Scas|Scas_25994	354	3.2e-38	45	223	2	197	0.7982062780269058
GH16_19.hmm	174	Scas|Scas_26068	356	5.2e-53	4	174	118	280	0.9770114942528736
CBM21.hmm	107	Scas|Scas_26284	342	3.7e-27	3	107	72	180	0.9719626168224299
GH65.hmm	372	Scas|Scas_26447	173	1.3e-39	133	334	1	170	0.5403225806451613
GH16_19.hmm	174	Scas|Scas_27035	300	1.9e-54	3	174	105	270	0.9827586206896551
GH5_9.hmm	303	Scas|Scas_27106	527	1.8e-101	1	303	182	498	0.9966996699669967
CBM63.hmm	78	Scas|Scas_27116	112	1.9e-16	2	67	47	112	0.8333333333333334
CBM13.hmm	188	Scas|Scas_27409	125	1.3e-20	14	137	7	121	0.6542553191489362
GH16_19.hmm	174	Scas|Scas_27435	214	5.5e-57	3	168	55	214	0.9482758620689655
GH17.hmm	311	Scas|Scas_27508	101	1.7e-19	174	299	1	100	0.40192926045016075
AA2.hmm	255	Scas|Scas_27681	188	1.2e-41	84	254	1	172	0.6666666666666666
AA11.hmm	191	Scas|Scas_27801	144	4.1e-32	63	163	1	91	0.5235602094240838
GH18.hmm	296	Scas|Scas_27844	150	9.2e-36	54	170	10	150	0.3918918918918919
GH18.hmm	296	Scas|Scas_28230	300	1.2e-17	3	201	5	226	0.668918918918919
