# BUSCO version is: 5.4.4 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
331411at2759	Duplicated	scaffold_1892	24704	27742	+	254.9	358
341721at2759	Duplicated	scaffold_510	73190	75731	-	229.8	389
341721at2759	Duplicated	scaffold_658	359398	361939	+	228.5	379
345441at2759	Duplicated	scaffold_184	433920	435966	-	465.5	381
345441at2759	Duplicated	scaffold_1244	251970	254014	-	464.8	381
355408at2759	Duplicated	scaffold_217	27694	30237	+	718.4	545
355408at2759	Duplicated	scaffold_22	155201	157741	+	717.0	545
369837at2759	Complete	scaffold_62	521239	523602	+	289.3	367
375960at2759	Duplicated	scaffold_587	412630	415096	+	166.1	311
375960at2759	Duplicated	scaffold_4472	16861	19328	-	181.6	336
383503at2759	Duplicated	scaffold_2409	135732	137252	+	343.0	339
383503at2759	Duplicated	scaffold_1097	11889	13409	-	343.6	340
388820at2759	Duplicated	scaffold_2143	26611	40626	-	526.0	609
388820at2759	Duplicated	scaffold_1118	29638	37550	-	531.7	579
390348at2759	Duplicated	scaffold_752	200032	202938	+	1161.1	732
390348at2759	Duplicated	scaffold_1700	2157	5063	+	1159.5	734
392369at2759	Duplicated	scaffold_203	209264	211176	+	406.1	342
392369at2759	Duplicated	scaffold_386	311546	313457	+	405.8	342
396755at2759	Missing
418107at2759	Duplicated	scaffold_3008	87935	89640	-	442.6	354
418107at2759	Duplicated	scaffold_914	63893	84878	+	463.3	435
426305at2759	Duplicated	scaffold_1296	41910	44582	+	434.4	493
426305at2759	Duplicated	scaffold_166	16711	19368	+	436.4	525
450058at2759	Duplicated	scaffold_149	37301	40119	+	98.4	208
450058at2759	Duplicated	scaffold_837	61385	63669	+	104.7	251
453044at2759	Missing
457861at2759	Fragmented	scaffold_717	102259	103370	+	38.0	91
464990at2759	Duplicated	scaffold_1261	75409	81032	+	336.5	350
464990at2759	Duplicated	scaffold_61	350507	357439	-	338.0	349
491869at2759	Duplicated	scaffold_3602	59071	60687	-	190.8	248
491869at2759	Duplicated	scaffold_250	28142	29620	-	192.3	252
513979at2759	Duplicated	scaffold_68	766381	768641	-	121.3	218
513979at2759	Duplicated	scaffold_1960	73749	76009	-	120.4	218
543764at2759	Duplicated	scaffold_500	24992	26821	+	181.8	205
543764at2759	Duplicated	scaffold_5	7358	9187	+	182.4	224
549762at2759	Complete	scaffold_1477	18682	21468	+	410.6	442
551907at2759	Duplicated	scaffold_916	63470	66900	+	248.9	378
551907at2759	Duplicated	scaffold_1426	171626	174941	-	250.8	378
551907at2759	Duplicated	scaffold_5172	5631	9060	+	248.9	378
570797at2759	Complete	scaffold_1328	49503	52613	+	99.6	362
582756at2759	Duplicated	scaffold_368	511637	513423	-	238.0	339
582756at2759	Duplicated	scaffold_122	359757	361543	+	237.6	340
598949at2759	Duplicated	scaffold_107	101416	113881	-	283.3	371
598949at2759	Duplicated	scaffold_196	521695	531237	-	283.8	373
604979at2759	Duplicated	scaffold_142	539394	541607	+	422.9	298
604979at2759	Duplicated	scaffold_313	299550	301761	-	423.0	298
621827at2759	Complete	scaffold_3025	23703	25460	-	314.9	335
625387at2759	Duplicated	scaffold_3059	77995	82661	-	256.4	327
625387at2759	Duplicated	scaffold_74	435297	439959	-	256.8	325
655400at2759	Complete	scaffold_4671	5952	7578	-	222.1	261
664730at2759	Duplicated	scaffold_371	197254	199169	-	646.3	351
664730at2759	Duplicated	scaffold_1115	32240	34155	-	645.7	351
671536at2759	Fragmented	scaffold_33	1027818	1029832	+	155.8	182
671846at2759	Complete	scaffold_111	503947	506966	+	148.2	288
673132at2759	Duplicated	scaffold_1046	130475	131919	+	311.4	276
673132at2759	Duplicated	scaffold_1868	184277	185721	+	311.5	276
674160at2759	Complete	scaffold_1	1829664	1838023	+	576.1	916
674169at2759	Duplicated	scaffold_690	346067	348926	+	111.3	214
674169at2759	Duplicated	scaffold_5678	2460	5317	+	113.0	214
679187at2759	Complete	scaffold_1730	119902	123161	-	285.2	428
679771at2759	Complete	scaffold_7662	3252	4593	-	91.8	150
687505at2759	Missing
692986at2759	Missing
708105at2759	Missing
719531at2759	Complete	scaffold_2093	137612	140791	+	396.7	287
720340at2759	Duplicated	scaffold_854	275443	276637	+	98.1	185
720340at2759	Duplicated	scaffold_156	592198	593392	+	98.1	185
721605at2759	Duplicated	scaffold_88	85875	90771	-	282.0	224
721605at2759	Duplicated	scaffold_1217	145956	148866	+	281.9	250
722805at2759	Duplicated	scaffold_2173	147585	155959	-	322.4	395
722805at2759	Duplicated	scaffold_2522	102869	119203	+	303.2	363
734341at2759	Duplicated	scaffold_798	277475	278652	-	111.2	167
734341at2759	Duplicated	scaffold_569	189406	190582	+	109.8	167
734666at2759	Duplicated	scaffold_1503	141181	143459	-	497.5	375
734666at2759	Duplicated	scaffold_5240	2183	10655	-	424.1	370
736068at2759	Complete	scaffold_787	151346	152990	-	248.5	316
751335at2759	Complete	scaffold_983	115112	117220	-	237.5	251
759498at2759	Duplicated	scaffold_287	580640	583495	-	557.2	444
759498at2759	Duplicated	scaffold_2547	31202	34057	+	550.3	424
761109at2759	Missing
768809at2759	Duplicated	scaffold_281	88112	89720	-	275.8	248
768809at2759	Duplicated	scaffold_3244	8637	10244	-	274.4	248
774318at2759	Missing
777920at2759	Duplicated	scaffold_1821	111985	118888	-	389.0	337
777920at2759	Duplicated	scaffold_134	701587	708287	-	384.8	334
779909at2759	Duplicated	scaffold_291	413038	414319	-	266.3	226
779909at2759	Duplicated	scaffold_187	476751	478032	+	255.3	216
801857at2759	Complete	scaffold_2401	135232	136501	+	212.6	195
814241at2759	Complete	scaffold_2452	17813	24283	-	231.5	291
817008at2759	Duplicated	scaffold_1298	27894	32599	-	470.2	293
817008at2759	Duplicated	scaffold_2223	86256	87914	-	478.7	296
834694at2759	Duplicated	scaffold_2053	136766	139209	+	421.8	333
834694at2759	Duplicated	scaffold_2742	108080	110524	+	422.7	332
836599at2759	Duplicated	scaffold_558	439976	441683	-	409.1	346
836599at2759	Duplicated	scaffold_3005	76043	80520	+	396.0	293
844748at2759	Fragmented	scaffold_972	7230	8450	-	109.9	123
855834at2759	Duplicated	scaffold_239	275245	279964	+	151.6	246
855834at2759	Duplicated	scaffold_1792	76060	80804	-	156.8	235
858842at2759	Complete	scaffold_1581	121806	123689	+	245.7	300
865202at2759	Complete	scaffold_558	132634	134492	-	194.0	194
866359at2759	Duplicated	scaffold_1644	207625	209301	+	346.9	269
866359at2759	Duplicated	scaffold_2371	2633	4310	+	343.3	268
869548at2759	Duplicated	scaffold_563	360863	362501	+	210.8	198
869548at2759	Duplicated	scaffold_980	274779	276417	-	219.0	198
878143at2759	Duplicated	scaffold_564	235928	237313	+	379.8	323
878143at2759	Duplicated	scaffold_2205	118021	119406	+	379.6	323
887370at2759	Complete	scaffold_3125	863	3455	+	274.3	311
891751at2759	Duplicated	scaffold_183	240110	242388	+	251.1	259
891751at2759	Duplicated	scaffold_1408	29402	31679	-	253.3	259
898782at2759	Duplicated	scaffold_2006	46087	49873	-	266.2	274
898782at2759	Duplicated	scaffold_291	2983	6761	-	267.7	259
901894at2759	Duplicated	scaffold_511	287749	292064	-	186.6	410
901894at2759	Duplicated	scaffold_388	163083	174998	-	197.1	354
905026at2759	Missing
911863at2759	Duplicated	scaffold_2495	64349	66124	-	207.5	192
911863at2759	Duplicated	scaffold_5695	10873	12468	-	209.3	192
917326at2759	Complete	scaffold_1724	72374	74388	+	404.6	440
918816at2759	Complete	scaffold_2434	132322	134529	-	106.2	174
919955at2759	Duplicated	scaffold_1273	150071	151409	+	233.5	264
919955at2759	Duplicated	scaffold_1021	137532	138870	-	233.8	264
923657at2759	Duplicated	scaffold_116	366421	367477	+	136.6	170
923657at2759	Duplicated	scaffold_1617	155936	156992	-	137.0	172
924753at2759	Complete	scaffold_666	77879	79740	-	208.1	218
931188at2759	Duplicated	scaffold_421	243187	245232	-	441.5	346
931188at2759	Duplicated	scaffold_613	418573	420614	+	384.5	315
937275at2759	Complete	scaffold_810	57308	59151	+	66.9	95
937686at2759	Duplicated	scaffold_22	270681	272386	-	431.9	339
937686at2759	Duplicated	scaffold_217	125402	127106	-	431.9	339
939345at2759	Duplicated	scaffold_6596	3410	4321	+	93.9	101
939345at2759	Duplicated	scaffold_7492	322	1698	+	93.9	100
944899at2759	Duplicated	scaffold_3272	43042	44816	-	358.0	238
944899at2759	Duplicated	scaffold_879	181201	195789	+	311.1	235
946128at2759	Duplicated	scaffold_529	157039	159669	-	264.7	425
946128at2759	Duplicated	scaffold_1745	113629	116261	+	264.9	425
956854at2759	Missing
973442at2759	Fragmented	scaffold_369	129758	130219	-	46.4	73
974865at2759	Complete	scaffold_217	54558	63205	+	181.6	222
975158at2759	Complete	scaffold_599	214207	215887	-	176.7	277
975557at2759	Duplicated	scaffold_87	618631	621454	-	504.5	563
975557at2759	Duplicated	scaffold_447	388419	391239	-	505.6	529
976469at2759	Duplicated	scaffold_2122	102856	104745	+	157.1	233
976469at2759	Duplicated	scaffold_305	196698	198587	+	161.1	233
981902at2759	Duplicated	scaffold_492	28461	39178	+	117.8	195
981902at2759	Duplicated	scaffold_62	139094	143355	+	124.9	218
996662at2759	Duplicated	scaffold_146	223088	224432	+	209.0	198
996662at2759	Duplicated	scaffold_254	95272	96616	+	211.2	198
1001705at2759	Missing
1003258at2759	Duplicated	scaffold_1342	104133	105639	-	285.8	287
1003258at2759	Duplicated	scaffold_637	204468	205974	-	288.1	287
1010730at2759	Complete	scaffold_728	41846	43263	-	426.7	264
1014314at2759	Complete	scaffold_4990	12199	13805	-	183.5	216
1018517at2759	Duplicated	scaffold_2717	9346	26505	-	214.1	178
1018517at2759	Duplicated	scaffold_1410	203703	204752	+	232.1	208
1019762at2759	Fragmented	scaffold_336	396527	398248	+	71.8	190
1025450at2759	Duplicated	scaffold_682	66839	69169	-	296.7	307
1025450at2759	Duplicated	scaffold_593	394571	396898	+	297.4	307
1030907at2759	Missing
1032689at2759	Duplicated	scaffold_705	139985	141301	+	184.1	154
1032689at2759	Duplicated	scaffold_721	66239	67552	+	182.9	154
1038775at2759	Duplicated	scaffold_28	969897	971220	-	159.5	208
1038775at2759	Duplicated	scaffold_1927	112268	113825	-	158.6	207
1041560at2759	Complete	scaffold_90	278326	279958	+	137.2	206
1049599at2759	Duplicated	scaffold_396	167923	169738	+	250.0	314
1049599at2759	Duplicated	scaffold_980	3151	4964	-	251.3	311
1051021at2759	Complete	scaffold_4673	3017	5059	-	333.9	291
1053181at2759	Missing
1057950at2759	Complete	scaffold_7	1159917	1161976	-	236.7	234
1065019at2759	Duplicated	scaffold_564	179322	180675	+	322.5	263
1065019at2759	Duplicated	scaffold_2205	79546	80899	+	323.1	263
1076134at2759	Duplicated	scaffold_1185	254873	256909	-	208.1	185
1076134at2759	Duplicated	scaffold_819	74503	76536	+	207.2	185
1076134at2759	Duplicated	scaffold_5903	7233	9266	+	207.5	185
1079130at2759	Duplicated	scaffold_1181	189937	192219	-	312.9	221
1079130at2759	Duplicated	scaffold_342	433067	434826	-	313.8	221
1079827at2759	Duplicated	scaffold_997	238334	239296	-	356.2	223
1079827at2759	Duplicated	scaffold_2518	17639	18593	+	357.1	223
1085752at2759	Duplicated	scaffold_1360	82218	89137	+	137.5	261
1085752at2759	Duplicated	scaffold_835	141913	150837	-	134.0	231
1087488at2759	Duplicated	scaffold_240	436633	438970	+	189.6	246
1087488at2759	Duplicated	scaffold_3435	62044	63853	+	205.1	285
1090038at2759	Missing
1094121at2759	Missing
1096688at2759	Duplicated	scaffold_484	231797	233505	+	341.9	211
1096688at2759	Duplicated	scaffold_2299	28727	30432	-	341.9	211
1106766at2759	Fragmented	scaffold_330	239381	240562	+	52.1	83
1107630at2759	Duplicated	scaffold_1397	72609	74293	-	255.9	208
1107630at2759	Duplicated	scaffold_3123	22701	24801	-	254.9	208
1108845at2759	Duplicated	scaffold_2123	122004	123845	+	424.5	325
1108845at2759	Duplicated	scaffold_2076	111336	113175	+	424.8	325
1111142at2759	Fragmented	scaffold_1958	45976	47828	+	132.0	207
1112002at2759	Duplicated	scaffold_667	258826	261684	-	466.0	568
1112002at2759	Duplicated	scaffold_2944	42711	45570	-	463.5	565
1115196at2759	Complete	scaffold_653	235941	248193	+	257.9	205
1128607at2759	Complete	scaffold_379	265783	266987	+	345.7	246
1129824at2759	Duplicated	scaffold_129	633254	634194	+	97.3	127
1129824at2759	Duplicated	scaffold_2798	88489	89703	-	90.5	126
1138059at2759	Duplicated	scaffold_914	80611	81656	-	294.7	217
1138059at2759	Duplicated	scaffold_3008	91156	92201	+	294.7	217
1157302at2759	Complete	scaffold_336	526447	533076	-	339.6	199
1161199at2759	Complete	scaffold_2095	110948	112029	-	92.0	132
1173229at2759	Duplicated	scaffold_105	43751	45087	-	137.5	198
1173229at2759	Duplicated	scaffold_193	637543	638867	-	139.0	198
1178688at2759	Duplicated	scaffold_1575	167671	168514	-	99.3	151
1178688at2759	Duplicated	scaffold_1492	70702	71544	+	99.4	151
1182451at2759	Complete	scaffold_1111	205679	207482	+	126.6	147
1193442at2759	Duplicated	scaffold_256	386927	388649	+	322.4	244
1193442at2759	Duplicated	scaffold_32	311590	313312	+	321.8	241
1194691at2759	Complete	scaffold_173	382265	385513	+	357.2	276
1194797at2759	Duplicated	scaffold_122	486169	488450	-	378.5	415
1194797at2759	Duplicated	scaffold_81	15047	17328	+	377.3	415
1197019at2759	Duplicated	scaffold_3438	23485	24445	+	134.3	165
1197019at2759	Duplicated	scaffold_1511	18333	19293	+	134.4	165
1200489at2759	Complete	scaffold_1034	174935	176427	+	119.6	103
1217666at2759	Duplicated	scaffold_2987	69280	74266	-	210.6	168
1217666at2759	Duplicated	scaffold_2618	17615	21586	+	208.3	155
1220881at2759	Duplicated	scaffold_1590	48164	49638	-	115.1	140
1220881at2759	Duplicated	scaffold_567	327509	328986	-	116.6	140
1222562at2759	Duplicated	scaffold_2527	30737	32150	-	147.2	115
1222562at2759	Duplicated	scaffold_2240	45932	47347	+	145.3	115
1223488at2759	Complete	scaffold_13	70521	71175	-	72.8	129
1228942at2759	Duplicated	scaffold_793	272815	273827	-	206.6	163
1228942at2759	Duplicated	scaffold_1067	157125	158137	-	207.1	163
1233814at2759	Duplicated	scaffold_1846	166861	168019	+	188.8	154
1233814at2759	Duplicated	scaffold_3390	68348	69507	+	188.8	154
1236198at2759	Complete	scaffold_2247	5540	6023	-	189.6	123
1247641at2759	Duplicated	scaffold_3896	28323	30330	+	127.3	175
1247641at2759	Duplicated	scaffold_3009	10880	12888	+	127.4	175
1248958at2759	Duplicated	scaffold_843	333991	337535	+	448.9	561
1248958at2759	Duplicated	scaffold_2448	11944	22196	-	447.0	520
1249159at2759	Duplicated	scaffold_1947	74833	75566	+	63.4	114
1249159at2759	Duplicated	scaffold_3662	20286	21257	-	66.1	120
1251252at2759	Fragmented	scaffold_1812	39498	39963	+	34.1	39
1257440at2759	Complete	scaffold_1126	25929	26818	+	174.4	146
1258856at2759	Duplicated	scaffold_765	112791	124393	-	407.6	541
1258856at2759	Duplicated	scaffold_577	176776	192111	-	402.3	512
1258856at2759	Duplicated	scaffold_4692	14872	17941	-	472.0	537
1259741at2759	Duplicated	scaffold_1254	135499	138325	-	355.5	222
1259741at2759	Duplicated	scaffold_962	179822	182630	-	355.7	222
1260807at2759	Complete	scaffold_31	554309	555615	-	270.2	220
1264469at2759	Duplicated	scaffold_204	662803	664008	-	151.1	151
1264469at2759	Duplicated	scaffold_373	273722	274923	-	150.1	151
1266231at2759	Duplicated	scaffold_535	238777	239637	-	276.8	187
1266231at2759	Duplicated	scaffold_1114	60054	60918	+	276.0	187
1269244at2759	Missing
1269649at2759	Complete	scaffold_94	490648	503234	-	229.0	161
1275837at2759	Duplicated	scaffold_243	500673	501728	+	360.1	243
1275837at2759	Duplicated	scaffold_3240	38771	39826	-	360.1	243
1284731at2759	Complete	scaffold_267	84872	85854	+	98.7	140
1287094at2759	Missing
1287401at2759	Duplicated	scaffold_737	129515	137852	+	191.7	172
1287401at2759	Duplicated	scaffold_472	418661	427414	+	178.9	152
1291729at2759	Missing
1304061at2759	Duplicated	scaffold_3799	43477	47668	-	148.5	128
1304061at2759	Duplicated	scaffold_438	48407	51046	-	142.7	128
1309031at2759	Missing
1312453at2759	Duplicated	scaffold_1407	156735	162357	-	587.6	665
1312453at2759	Duplicated	scaffold_2246	5210	10834	+	588.5	673
1314980at2759	Complete	scaffold_4137	17081	20188	-	372.1	478
1322299at2759	Duplicated	scaffold_2621	52580	55395	-	329.7	317
1322299at2759	Duplicated	scaffold_2018	12602	15877	-	329.3	316
1322642at2759	Duplicated	scaffold_3869	35155	36709	+	174.6	154
1322642at2759	Duplicated	scaffold_764	225763	227318	-	174.5	154
1323575at2759	Duplicated	scaffold_699	125068	126062	+	146.9	112
1323575at2759	Duplicated	scaffold_1337	106957	107914	+	147.8	112
1324510at2759	Complete	scaffold_1297	133390	153639	-	233.1	219
1338131at2759	Duplicated	scaffold_1542	20375	21710	+	256.1	140
1338131at2759	Duplicated	scaffold_523	428782	429532	-	256.2	140
1339553at2759	Missing
1342242at2759	Duplicated	scaffold_432	474600	476490	-	132.7	161
1342242at2759	Duplicated	scaffold_3934	21	2032	-	130.1	161
1346165at2759	Duplicated	scaffold_76	360094	362051	+	269.0	251
1346165at2759	Duplicated	scaffold_1765	68629	70585	+	296.3	270
1346432at2759	Complete	scaffold_3109	85335	86335	-	123.5	175
1348942at2759	Fragmented	scaffold_2676	15639	17407	-	69.8	113
1355894at2759	Duplicated	scaffold_80	291728	293389	-	202.3	141
1355894at2759	Duplicated	scaffold_2166	83309	84966	-	202.3	141
1358374at2759	Duplicated	scaffold_234	75248	79133	-	239.8	203
1358374at2759	Duplicated	scaffold_1611	107268	112006	+	210.1	178
1364586at2759	Missing
1370285at2759	Duplicated	scaffold_620	156326	159346	+	165.2	385
1370285at2759	Duplicated	scaffold_559	77014	80035	+	166.3	386
1370304at2759	Duplicated	scaffold_2651	35538	37855	-	161.2	436
1370304at2759	Duplicated	scaffold_2651	42521	44838	-	161.2	436
1370304at2759	Duplicated	scaffold_3259	2145	4461	-	155.5	432
1377237at2759	Duplicated	scaffold_747	224686	226031	+	133.4	138
1377237at2759	Duplicated	scaffold_667	1952	3291	+	134.8	138
1379600at2759	Duplicated	scaffold_1494	132682	135648	+	175.3	453
1379600at2759	Duplicated	scaffold_39	961063	964025	+	172.1	456
1380409at2759	Duplicated	scaffold_3027	22166	23998	+	196.8	140
1380409at2759	Duplicated	scaffold_476	34502	40145	-	194.9	121
1382842at2759	Duplicated	scaffold_967	76320	77269	+	107.1	120
1382842at2759	Duplicated	scaffold_352	504047	504997	-	107.1	120
1395649at2759	Missing
1398309at2759	Duplicated	scaffold_2238	117038	118235	-	85.8	92
1398309at2759	Duplicated	scaffold_13	110415	111613	+	81.8	92
1404162at2759	Complete	scaffold_891	252753	256150	+	135.6	200
1405073at2759	Duplicated	scaffold_119	223034	224164	-	232.2	158
1405073at2759	Duplicated	scaffold_542	72624	73755	-	232.2	158
1405146at2759	Missing
1407446at2759	Missing
1421503at2759	Duplicated	scaffold_634	299119	300177	+	185.8	109
1421503at2759	Duplicated	scaffold_1840	18109	19166	+	185.8	109
1423847at2759	Duplicated	scaffold_3327	24276	26953	+	280.7	272
1423847at2759	Duplicated	scaffold_3886	2906	5559	+	280.8	272
1426075at2759	Duplicated	scaffold_1291	174066	174724	+	86.9	96
1426075at2759	Duplicated	scaffold_1054	39180	39838	+	86.6	96
1428265at2759	Missing
1428854at2759	Complete	scaffold_58	515984	517987	-	359.6	338
1430056at2759	Missing
1432328at2759	Duplicated	scaffold_262	53204	54367	-	261.0	177
1432328at2759	Duplicated	scaffold_377	221642	222805	+	261.0	177
1434266at2759	Missing
1440961at2759	Missing
1441854at2759	Duplicated	scaffold_536	408274	409422	+	242.4	218
1441854at2759	Duplicated	scaffold_140	737302	738449	-	242.0	218
1442062at2759	Fragmented	scaffold_1473	192029	193433	-	66.3	79
1445102at2759	Duplicated	scaffold_891	129273	130643	-	286.8	191
1445102at2759	Duplicated	scaffold_1046	256053	257502	-	287.9	191
1450538at2759	Fragmented	scaffold_1366	68586	69533	+	76.3	85
1454155at2759	Complete	scaffold_245	277571	279069	-	21.2	142
1455730at2759	Missing
1459797at2759	Duplicated	scaffold_68	144647	145340	+	58.0	96
1459797at2759	Duplicated	scaffold_695	6421	7118	-	58.0	96
1474000at2759	Complete	scaffold_424	463839	467281	+	72.7	97
1479417at2759	Duplicated	scaffold_418	167782	171225	-	275.2	176
1479417at2759	Duplicated	scaffold_3356	28513	30871	+	255.6	166
1488235at2759	Duplicated	scaffold_918	150684	151293	-	165.5	138
1488235at2759	Duplicated	scaffold_1667	107530	108139	+	162.3	138
1488436at2759	Duplicated	scaffold_2422	108984	109856	-	102.7	62
1488436at2759	Duplicated	scaffold_5659	5071	6005	-	99.8	62
1490022at2759	Duplicated	scaffold_2913	83256	84175	-	197.0	169
1490022at2759	Duplicated	scaffold_850	239223	240143	-	190.8	169
1504863at2759	Complete	scaffold_760	228011	229073	-	149.7	113
1513531at2759	Complete	scaffold_1395	166947	170800	-	243.2	161
1525971at2759	Duplicated	scaffold_494	437126	437709	-	104.9	79
1525971at2759	Duplicated	scaffold_696	334497	335078	-	105.3	79
1526152at2759	Complete	scaffold_1606	39946	40491	+	96.1	84
1530008at2759	Duplicated	scaffold_509	322790	323744	-	128.2	86
1530008at2759	Duplicated	scaffold_992	159301	160157	-	128.7	86
1538526at2759	Complete	scaffold_441	412708	413280	-	128.9	95
1545004at2759	Duplicated	scaffold_1433	107455	108682	-	97.8	69
1545004at2759	Duplicated	scaffold_1462	200301	201535	+	97.2	70
1552706at2759	Missing
1558822at2759	Duplicated	scaffold_190	354949	355447	-	120.5	66
1558822at2759	Duplicated	scaffold_1033	172489	172988	+	120.5	66
1563319at2759	Fragmented	scaffold_523	241754	250067	-	40.3	98
1567796at2759	Duplicated	scaffold_77	13740	15744	+	135.6	114
1567796at2759	Duplicated	scaffold_1557	11902	12999	+	146.5	132
1575179at2759	Missing
1576404at2759	Duplicated	scaffold_637	359985	360857	-	142.5	176
1576404at2759	Duplicated	scaffold_1342	249035	249907	-	142.5	176
1588798at2759	Complete	scaffold_183	658611	659592	-	74.8	122
1593937at2759	Missing
1617752at2759	Duplicated	scaffold_341	537969	538483	+	117.6	94
1617752at2759	Duplicated	scaffold_3310	72171	72685	+	117.2	94
1620056at2759	Duplicated	scaffold_1791	131155	131755	+	35.4	85
1620056at2759	Duplicated	scaffold_186	44216	44816	+	36.5	85
1623701at2759	Duplicated	scaffold_136	406536	408970	+	111.5	92
1623701at2759	Duplicated	scaffold_2763	35512	37385	-	111.3	92
1626636at2759	Duplicated	scaffold_745	270114	274245	+	89.4	133
1626636at2759	Duplicated	scaffold_7680	213	2600	+	89.8	116
1633672at2759	Duplicated	scaffold_2510	73647	74192	-	144.5	82
1633672at2759	Duplicated	scaffold_2899	63690	64235	+	144.5	82
1645187at2759	Duplicated	scaffold_980	245000	245792	+	47.7	39
1645187at2759	Duplicated	scaffold_563	377052	377845	-	47.7	39
