# BUSCO version is: 5.2.2 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-09-10, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
10168at4751	Complete	EV402|EV402_000846-T1	1145.1	874	https://www.orthodb.org/v10?query=10168at4751	Nitrite/Sulfite reductase ferredoxin-like domain
10531at4751	Fragmented	EV402|EV402_010919-T1	430.2	655	https://www.orthodb.org/v10?query=10531at4751	Rapamycin-insensitive companion of mTOR, domain 4
11140at4751	Missing
11636at4751	Missing
11879at4751	Missing
12258at4751	Complete	EV402|EV402_015018-T1	1418.1	976	https://www.orthodb.org/v10?query=12258at4751	Phosphoribosylformylglycinamidine synthase
12812at4751	Complete	EV402|EV402_004276-T1	239.2	485	https://www.orthodb.org/v10?query=12812at4751	WD40/YVTN repeat-like-containing domain superfamily
12959at4751	Missing
13224at4751	Fragmented	EV402|EV402_002530-T1	99.4	487	https://www.orthodb.org/v10?query=13224at4751	Nucleoporin, Nup133/Nup155-like, N-terminal
13605at4751	Complete	EV402|EV402_003421-T1	509.1	1277	https://www.orthodb.org/v10?query=13605at4751	clathrin-coated vesicle protein
14295at4751	Duplicated	EV402|EV402_001174-T1	1185.9	791	https://www.orthodb.org/v10?query=14295at4751	Carbamoyl-phosphate synthase arginine-specific large chain
14295at4751	Duplicated	EV402|EV402_009503-T1	1138.1	814	https://www.orthodb.org/v10?query=14295at4751	Carbamoyl-phosphate synthase arginine-specific large chain
14441at4751	Duplicated	EV402|EV402_004033-T1	1555.3	1259	https://www.orthodb.org/v10?query=14441at4751	DNA-directed RNA polymerase subunit
14441at4751	Duplicated	EV402|EV402_005384-T1	1555.3	1259	https://www.orthodb.org/v10?query=14441at4751	DNA-directed RNA polymerase subunit
14523at4751	Complete	EV402|EV402_016146-T1	591.8	713	https://www.orthodb.org/v10?query=14523at4751	Exportin-1
14793at4751	Complete	EV402|EV402_002691-T1	289.4	784	https://www.orthodb.org/v10?query=14793at4751	Nucleoporin Pom152
14986at4751	Complete	EV402|EV402_000904-T1	804.6	775	https://www.orthodb.org/v10?query=14986at4751	DNA-directed RNA polymerase
17174at4751	Complete	EV402|EV402_003031-T1	752.3	593	https://www.orthodb.org/v10?query=17174at4751	DNA polymerase gamma
18809at4751	Complete	EV402|EV402_003587-T1	183.5	471	https://www.orthodb.org/v10?query=18809at4751	RIC1-domain-containing protein
20600at4751	Complete	EV402|EV402_003243-T1	1251.9	805	https://www.orthodb.org/v10?query=20600at4751	glycine dehydrogenase
20952at4751	Missing
21651at4751	Complete	EV402|EV402_005425-T1	745.7	661	https://www.orthodb.org/v10?query=21651at4751	DNA topoisomerase 2
21689at4751	Complete	EV402|EV402_004607-T1	494.0	627	https://www.orthodb.org/v10?query=21689at4751	WD40 repeat
22982at4751	Complete	EV402|EV402_011484-T1	1161.6	829	https://www.orthodb.org/v10?query=22982at4751	isoleucine-tRNA ligase
22992at4751	Complete	EV402|EV402_009794-T1	186.4	379	https://www.orthodb.org/v10?query=22992at4751	WD40/YVTN repeat-like-containing domain superfamily
23198at4751	Complete	EV402|EV402_011904-T1	1482.4	1139	https://www.orthodb.org/v10?query=23198at4751	Glycogen debranching enzyme
23856at4751	Complete	EV402|EV402_011793-T1	480.6	1006	https://www.orthodb.org/v10?query=23856at4751	Transcription elongation factor Spt6
24198at4751	Complete	EV402|EV402_010347-T1	351.0	756	https://www.orthodb.org/v10?query=24198at4751	Armadillo-type fold
25020at4751	Complete	EV402|EV402_009547-T1	674.8	653	https://www.orthodb.org/v10?query=25020at4751	Condensin complex subunit 1
25161at4751	Missing
26329at4751	Duplicated	EV402|EV402_004978-T1	1316.1	954	https://www.orthodb.org/v10?query=26329at4751	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
26329at4751	Duplicated	EV402|EV402_009296-T1	1316.1	954	https://www.orthodb.org/v10?query=26329at4751	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
27008at4751	Missing
29512at4751	Missing
31256at4751	Missing
31324at4751	Complete	EV402|EV402_019084-T1	207.7	667	https://www.orthodb.org/v10?query=31324at4751	Nrap protein
32164at4751	Fragmented	EV402|EV402_006629-T1	308.7	484	https://www.orthodb.org/v10?query=32164at4751	Importin beta-1 subunit
33984at4751	Complete	EV402|EV402_016488-T1	731.5	633	https://www.orthodb.org/v10?query=33984at4751	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
34223at4751	Fragmented	EV402|EV402_012931-T1	52.1	316	https://www.orthodb.org/v10?query=34223at4751	Nucleoporin, Nup133/Nup155-like, C-terminal
34706at4751	Complete	EV402|EV402_009170-T1	484.6	726	https://www.orthodb.org/v10?query=34706at4751	MIF4G-like domain superfamily
34830at4751	Complete	EV402|EV402_004835-T1	758.0	833	https://www.orthodb.org/v10?query=34830at4751	Elongator complex protein 1
36610at4751	Complete	EV402|EV402_005994-T1	219.6	665	https://www.orthodb.org/v10?query=36610at4751	Tubulin-specific chaperone D
37028at4751	Complete	EV402|EV402_000303-T1	827.5	605	https://www.orthodb.org/v10?query=37028at4751	Cobalamin-independent methionine synthase
37573at4751	Duplicated	EV402|EV402_009233-T1	830.9	503	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37573at4751	Duplicated	EV402|EV402_009846-T1	764.0	547	https://www.orthodb.org/v10?query=37573at4751	Helicase, C-terminal
37642at4751	Complete	EV402|EV402_012010-T1	227.1	382	https://www.orthodb.org/v10?query=37642at4751	RNB-domain-containing protein
38031at4751	Missing
38184at4751	Complete	EV402|EV402_000855-T1	636.9	650	https://www.orthodb.org/v10?query=38184at4751	AP-3 complex subunit delta
39833at4751	Missing
43842at4751	Complete	EV402|EV402_013121-T1	128.1	529	https://www.orthodb.org/v10?query=43842at4751	Armadillo-type fold
46090at4751	Duplicated	EV402|EV402_001309-T1	315.0	548	https://www.orthodb.org/v10?query=46090at4751	ARM repeat-containing protein
46090at4751	Duplicated	EV402|EV402_004242-T1	314.6	548	https://www.orthodb.org/v10?query=46090at4751	ARM repeat-containing protein
46098at4751	Complete	EV402|EV402_013388-T1	796.2	712	https://www.orthodb.org/v10?query=46098at4751	P-loop containing nucleoside triphosphate hydrolase protein
46119at4751	Missing
46666at4751	Complete	EV402|EV402_011112-T1	715.2	769	https://www.orthodb.org/v10?query=46666at4751	Winged helix-like DNA-binding domain superfamily
46752at4751	Complete	EV402|EV402_001261-T1	613.5	776	https://www.orthodb.org/v10?query=46752at4751	GPI ethanolamine phosphate transferase 3
46918at4751	Complete	EV402|EV402_011907-T1	368.4	443	https://www.orthodb.org/v10?query=46918at4751	Tetratricopeptide repeat
47592at4751	Complete	EV402|EV402_012403-T1	633.1	642	https://www.orthodb.org/v10?query=47592at4751	Eukaryotic translation initiation factor 3 subunit C
48708at4751	Complete	EV402|EV402_006282-T1	1130.5	845	https://www.orthodb.org/v10?query=48708at4751	Leucyl-tRNA synthetase
49476at4751	Missing
49967at4751	Complete	EV402|EV402_014186-T1	699.8	591	https://www.orthodb.org/v10?query=49967at4751	Vacuole morphology and inheritance protein 14
50786at4751	Complete	EV402|EV402_005627-T1	483.4	484	https://www.orthodb.org/v10?query=50786at4751	Eukaryotic translation initiation factor 3 subunit B
50835at4751	Complete	EV402|EV402_009278-T1	856.4	642	https://www.orthodb.org/v10?query=50835at4751	Alanine--tRNA ligase
52541at4751	Complete	EV402|EV402_000864-T1	500.1	485	https://www.orthodb.org/v10?query=52541at4751	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
52909at4751	Complete	EV402|EV402_013498-T1	690.9	637	https://www.orthodb.org/v10?query=52909at4751	26S proteasome regulatory subunit RPN1
53270at4751	Complete	EV402|EV402_001282-T1	693.8	886	https://www.orthodb.org/v10?query=53270at4751	UDP-glucose
54252at4751	Complete	EV402|EV402_007799-T1	778.7	696	https://www.orthodb.org/v10?query=54252at4751	26S proteasome regulatory subunit RPN2
54919at4751	Duplicated	EV402|EV402_006665-T1	380.6	416	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
54919at4751	Duplicated	EV402|EV402_011528-T1	380.5	417	https://www.orthodb.org/v10?query=54919at4751	Cysteinyl-tRNA synthetase
56395at4751	Complete	EV402|EV402_005118-T1	263.2	378	https://www.orthodb.org/v10?query=56395at4751	Spindle pole body component
56432at4751	Complete	EV402|EV402_009044-T1	197.4	467	https://www.orthodb.org/v10?query=56432at4751	putative exocyst complex component sec8
56729at4751	Complete	EV402|EV402_008499-T1	861.6	762	https://www.orthodb.org/v10?query=56729at4751	Coatomer subunit beta
57081at4751	Complete	EV402|EV402_016500-T1	993.0	685	https://www.orthodb.org/v10?query=57081at4751	Splicing factor 3B subunit 1
58127at4751	Duplicated	EV402|EV402_006949-T1	225.8	732	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
58127at4751	Duplicated	EV402|EV402_012359-T1	225.8	732	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
58127at4751	Duplicated	EV402|EV402_016297-T1	225.8	732	https://www.orthodb.org/v10?query=58127at4751	K Homology domain, type 1
59795at4751	Complete	EV402|EV402_004831-T1	667.4	638	https://www.orthodb.org/v10?query=59795at4751	Coatomer subunit gamma
61411at4751	Complete	EV402|EV402_002130-T1	205.0	298	https://www.orthodb.org/v10?query=61411at4751	WD40-repeat-containing domain
61438at4751	Complete	EV402|EV402_005697-T1	425.1	625	https://www.orthodb.org/v10?query=61438at4751	Pep3/Vps18/deep orange
61857at4751	Fragmented	EV402|EV402_010761-T1	78.6	237	https://www.orthodb.org/v10?query=61857at4751	Exocyst complex protein EXO70
62846at4751	Missing
63635at4751	Complete	EV402|EV402_009702-T1	701.9	681	https://www.orthodb.org/v10?query=63635at4751	AP-2 complex subunit alpha
63838at4751	Complete	EV402|EV402_015704-T1	292.5	387	https://www.orthodb.org/v10?query=63838at4751	AP complex subunit beta
64002at4751	Complete	EV402|EV402_013442-T1	568.4	513	https://www.orthodb.org/v10?query=64002at4751	Transcription initiation factor TFIID subunit 1
64498at4751	Complete	EV402|EV402_006420-T1	805.1	521	https://www.orthodb.org/v10?query=64498at4751	glucosamine-fructose-6-phosphate aminotransferase
65334at4751	Missing
65499at4751	Complete	EV402|EV402_012224-T1	564.8	485	https://www.orthodb.org/v10?query=65499at4751	AP-1 complex subunit gamma
66151at4751	Duplicated	EV402|EV402_006121-T1	421.1	520	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
66151at4751	Duplicated	EV402|EV402_013891-T1	421.1	520	https://www.orthodb.org/v10?query=66151at4751	Tetratricopeptide repeat
67284at4751	Missing
67399at4751	Complete	EV402|EV402_017157-T1	554.6	486	https://www.orthodb.org/v10?query=67399at4751	Glutamine-dependent NAD(+) synthetase
67806at4751	Complete	EV402|EV402_004764-T1	210.1	353	https://www.orthodb.org/v10?query=67806at4751	actin-like ATPase domain-containing protein
68466at4751	Complete	EV402|EV402_009415-T1	726.4	782	https://www.orthodb.org/v10?query=68466at4751	FACT complex subunit SPT16
68881at4751	Missing
71039at4751	Complete	EV402|EV402_012220-T1	1024.3	707	https://www.orthodb.org/v10?query=71039at4751	RNA cytidine acetyltransferase
71046at4751	Complete	EV402|EV402_007407-T1	729.4	627	https://www.orthodb.org/v10?query=71046at4751	Vacuolar protein sorting-associated protein 35
73383at4751	Duplicated	EV402|EV402_017638-T1	575.4	496	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73383at4751	Duplicated	EV402|EV402_003896-T1	575.4	496	https://www.orthodb.org/v10?query=73383at4751	DNA topoisomerase I
73477at4751	Complete	EV402|EV402_001329-T1	581.8	401	https://www.orthodb.org/v10?query=73477at4751	Vacuolar protein 8
73771at4751	Missing
75033at4751	Missing
75456at4751	Fragmented	EV402|EV402_008609-T1	135.4	228	https://www.orthodb.org/v10?query=75456at4751	Vps53-like, N-terminal
75463at4751	Complete	EV402|EV402_001588-T1	564.6	576	https://www.orthodb.org/v10?query=75463at4751	Mitochondrial intermediate peptidase
75709at4751	Duplicated	EV402|EV402_006115-T1	828.0	724	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75709at4751	Duplicated	EV402|EV402_007915-T1	827.8	724	https://www.orthodb.org/v10?query=75709at4751	Lysophospholipase NTE1
75976at4751	Missing
76196at4751	Duplicated	EV402|EV402_003518-T1	514.6	350	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76196at4751	Duplicated	EV402|EV402_012333-T1	514.5	350	https://www.orthodb.org/v10?query=76196at4751	Histidine biosynthesis trifunctional protein
76893at4751	Complete	EV402|EV402_014217-T1	810.5	529	https://www.orthodb.org/v10?query=76893at4751	ATPase, AAA-type, conserved site
76975at4751	Fragmented	EV402|EV402_015719-T1	164.2	343	https://www.orthodb.org/v10?query=76975at4751	Exocyst complex component Sec5
78289at4751	Complete	EV402|EV402_002529-T1	584.9	496	https://www.orthodb.org/v10?query=78289at4751	Fimbrin
78665at4751	Complete	EV402|EV402_000862-T1	283.2	473	https://www.orthodb.org/v10?query=78665at4751	Spindle pole body component
79262at4751	Duplicated	EV402|EV402_008560-T1	791.8	491	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79262at4751	Duplicated	EV402|EV402_012892-T1	791.8	491	https://www.orthodb.org/v10?query=79262at4751	Electron transfer flavoprotein-ubiquinone oxidoreductase
79294at4751	Complete	EV402|EV402_012609-T1	698.7	447	https://www.orthodb.org/v10?query=79294at4751	Bifunctional purine biosynthesis protein ADE17
79797at4751	Missing
79988at4751	Complete	EV402|EV402_000498-T1	95.1	213	https://www.orthodb.org/v10?query=79988at4751	Polynucleotide 5'-hydroxyl-kinase grc3
81295at4751	Complete	EV402|EV402_009646-T1	724.8	441	https://www.orthodb.org/v10?query=81295at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
81614at4751	Missing
81687at4751	Complete	EV402|EV402_014232-T1	719.8	474	https://www.orthodb.org/v10?query=81687at4751	asparagine synthase (glutamine-hydrolyzing)
84250at4751	Complete	EV402|EV402_003742-T1	177.6	523	https://www.orthodb.org/v10?query=84250at4751	TRAPP II complex, TRAPPC10
84829at4751	Missing
85793at4751	Complete	EV402|EV402_002436-T1	188.3	578	https://www.orthodb.org/v10?query=85793at4751	cohesin complex subunit SA-1/2
86293at4751	Complete	EV402|EV402_003924-T1	102.5	335	https://www.orthodb.org/v10?query=86293at4751	Aldehyde dehydrogenase, glutamic acid active site
87251at4751	Complete	EV402|EV402_002195-T1	551.1	871	https://www.orthodb.org/v10?query=87251at4751	Ribosomal RNA-processing protein 12
87313at4751	Complete	EV402|EV402_009472-T1	831.5	440	https://www.orthodb.org/v10?query=87313at4751	Elongator complex protein 3
90022at4751	Complete	EV402|EV402_011125-T1	114.2	198	https://www.orthodb.org/v10?query=90022at4751	nucleotide-diphospho-sugar transferase
91135at4751	Complete	EV402|EV402_006086-T1	136.2	374	https://www.orthodb.org/v10?query=91135at4751	Far11/STRP, C-terminal
92267at4751	Complete	EV402|EV402_007046-T1	695.3	511	https://www.orthodb.org/v10?query=92267at4751	Phenylalanyl-tRNA synthetase
93783at4751	Complete	EV402|EV402_009382-T1	118.9	342	https://www.orthodb.org/v10?query=93783at4751	ER membrane protein complex subunit 1
94384at4751	Missing
94628at4751	Missing
95253at4751	Missing
96633at4751	Missing
97141at4751	Missing
98519at4751	Missing
98733at4751	Complete	EV402|EV402_000671-T1	894.1	538	https://www.orthodb.org/v10?query=98733at4751	threonyl-tRNA synthetase
98739at4751	Complete	EV402|EV402_012483-T1	538.9	425	https://www.orthodb.org/v10?query=98739at4751	Homoaconitase, mitochondrial
100957at4751	Missing
101133at4751	Complete	EV402|EV402_001814-T1	440.4	383	https://www.orthodb.org/v10?query=101133at4751	Phosphoribosylaminoimidazole carboxylase
103183at4751	Complete	EV402|EV402_004480-T1	490.7	627	https://www.orthodb.org/v10?query=103183at4751	DNA repair protein
103461at4751	Complete	EV402|EV402_016253-T1	746.3	682	https://www.orthodb.org/v10?query=103461at4751	P-loop containing nucleoside triphosphate hydrolase protein
103836at4751	Duplicated	EV402|EV402_003550-T1	301.4	303	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
103836at4751	Duplicated	EV402|EV402_011871-T1	301.4	303	https://www.orthodb.org/v10?query=103836at4751	WD40-repeat-containing domain
104173at4751	Duplicated	EV402|EV402_006018-T1	238.7	519	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104173at4751	Duplicated	EV402|EV402_014156-T1	238.7	519	https://www.orthodb.org/v10?query=104173at4751	Noc2-domain-containing protein
104415at4751	Missing
105401at4751	Duplicated	EV402|EV402_017498-T1	1022.2	553	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
105401at4751	Duplicated	EV402|EV402_016033-T1	1006.4	547	https://www.orthodb.org/v10?query=105401at4751	GroEL-like apical domain superfamily
106281at4751	Missing
107136at4751	Complete	EV402|EV402_018140-T1	665.0	539	https://www.orthodb.org/v10?query=107136at4751	glycoside hydrolase family 31 protein
107464at4751	Complete	EV402|EV402_014088-T1	605.0	422	https://www.orthodb.org/v10?query=107464at4751	Glucose-6-phosphate isomerase
109276at4751	Complete	EV402|EV402_010680-T1	319.2	408	https://www.orthodb.org/v10?query=109276at4751	CCAAT-box-binding transcription factor
111022at4751	Missing
111189at4751	Complete	EV402|EV402_008960-T1	604.6	555	https://www.orthodb.org/v10?query=111189at4751	ATP-dependent RNA helicase DBP10
112646at4751	Duplicated	EV402|EV402_012354-T1	81.1	295	https://www.orthodb.org/v10?query=112646at4751	oligomeric Golgi complex subunit 6
112646at4751	Duplicated	EV402|EV402_011623-T1	80.6	241	https://www.orthodb.org/v10?query=112646at4751	oligomeric Golgi complex subunit 6
112937at4751	Missing
115993at4751	Complete	EV402|EV402_005959-T1	595.6	515	https://www.orthodb.org/v10?query=115993at4751	Ribosome biogenesis protein ERB1
117017at4751	Complete	EV402|EV402_008970-T1	650.5	453	https://www.orthodb.org/v10?query=117017at4751	Methionyl-tRNA synthetase
118189at4751	Complete	EV402|EV402_012310-T1	485.1	505	https://www.orthodb.org/v10?query=118189at4751	WD40-repeat-containing domain
118701at4751	Fragmented	EV402|EV402_009020-T1	193.5	390	https://www.orthodb.org/v10?query=118701at4751	Phosphatidylinositol 3-kinase VPS34
119833at4751	Fragmented	EV402|EV402_001748-T1	307.5	343	https://www.orthodb.org/v10?query=119833at4751	Histone-lysine N-methyltransferase
122507at4751	Missing
122824at4751	Missing
123228at4751	Complete	EV402|EV402_008186-T1	850.7	813	https://www.orthodb.org/v10?query=123228at4751	Ribosome biogenesis protein BMS1
123277at4751	Complete	EV402|EV402_011795-T1	857.5	879	https://www.orthodb.org/v10?query=123277at4751	WD40-repeat-containing domain
123494at4751	Missing
125400at4751	Missing
125935at4751	Missing
126037at4751	Missing
126249at4751	Complete	EV402|EV402_001036-T1	484.8	533	https://www.orthodb.org/v10?query=126249at4751	Multiple RNA-binding domain-containing protein 1
126256at4751	Missing
126519at4751	Complete	EV402|EV402_018983-T1	556.3	427	https://www.orthodb.org/v10?query=126519at4751	Imidazole glycerol phosphate synthase hisHF
127140at4751	Missing
129160at4751	Complete	EV402|EV402_008458-T1	652.9	440	https://www.orthodb.org/v10?query=129160at4751	T-complex protein 1 subunit zeta
129326at4751	Complete	EV402|EV402_015561-T1	512.2	709	https://www.orthodb.org/v10?query=129326at4751	Putative nucleolar complex protein 14
129520at4751	Complete	EV402|EV402_011955-T1	606.6	425	https://www.orthodb.org/v10?query=129520at4751	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
130062at4751	Complete	EV402|EV402_008707-T1	269.4	630	https://www.orthodb.org/v10?query=130062at4751	Importin-beta domain-containing protein
130930at4751	Complete	EV402|EV402_004212-T1	292.5	1679	https://www.orthodb.org/v10?query=130930at4751	Nucleoporin Nup186/Nup192/Nup205
130976at4751	Duplicated	EV402|EV402_005530-T1	127.3	390	https://www.orthodb.org/v10?query=130976at4751	DNA polymerase alpha subunit B
130976at4751	Duplicated	EV402|EV402_010667-T1	127.3	390	https://www.orthodb.org/v10?query=130976at4751	DNA polymerase alpha subunit B
133954at4751	Missing
135184at4751	Complete	EV402|EV402_019669-T1	167.6	242	https://www.orthodb.org/v10?query=135184at4751	Nitrogen permease regulator 2
135652at4751	Complete	EV402|EV402_007541-T1	336.1	350	https://www.orthodb.org/v10?query=135652at4751	Poly(A) polymerase
137963at4751	Complete	EV402|EV402_018840-T1	723.5	424	https://www.orthodb.org/v10?query=137963at4751	Prolyl-tRNA synthetase
138484at4751	Fragmented	EV402|EV402_003353-T1	82.5	264	https://www.orthodb.org/v10?query=138484at4751	DNA polymerase epsilon subunit
138695at4751	Complete	EV402|EV402_005199-T1	735.2	555	https://www.orthodb.org/v10?query=138695at4751	Nucleolar GTP-binding protein 1
138697at4751	Complete	EV402|EV402_004792-T1	436.7	372	https://www.orthodb.org/v10?query=138697at4751	Threonine synthase
138833at4751	Complete	EV402|EV402_005767-T1	590.7	487	https://www.orthodb.org/v10?query=138833at4751	Protein phosphatase PP2A regulatory subunit A
141273at4751	Complete	EV402|EV402_011761-T1	274.5	268	https://www.orthodb.org/v10?query=141273at4751	methionine-tRNA ligase
142357at4751	Complete	EV402|EV402_005142-T1	529.7	552	https://www.orthodb.org/v10?query=142357at4751	Ribosomal protein S5 domain 2-type fold
142965at4751	Fragmented	EV402|EV402_018777-T1	23.0	97	https://www.orthodb.org/v10?query=142965at4751	GPI transamidase component GPI16
143414at4751	Complete	EV402|EV402_014992-T1	191.8	483	https://www.orthodb.org/v10?query=143414at4751	Transcription factor 25
145178at4751	Fragmented	EV402|EV402_009129-T1	35.0	241	https://www.orthodb.org/v10?query=145178at4751	Topoisomerase 1-associated factor 1
145378at4751	Missing
145524at4751	Complete	EV402|EV402_011655-T1	458.9	322	https://www.orthodb.org/v10?query=145524at4751	Nuclear elongation and deformation protein 1
147028at4751	Missing
148293at4751	Complete	EV402|EV402_005980-T1	787.7	402	https://www.orthodb.org/v10?query=148293at4751	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
150469at4751	Complete	EV402|EV402_007041-T1	484.7	367	https://www.orthodb.org/v10?query=150469at4751	T-complex protein 1 subunit beta
153083at4751	Complete	EV402|EV402_005368-T1	485.6	585	https://www.orthodb.org/v10?query=153083at4751	Ubiquitin carboxyl-terminal hydrolase
154126at4751	Missing
156073at4751	Missing
160044at4751	Complete	EV402|EV402_003785-T1	352.2	307	https://www.orthodb.org/v10?query=160044at4751	Sodium/hydrogen exchanger
160875at4751	Missing
160940at4751	Fragmented	EV402|EV402_002618-T1	110.1	158	https://www.orthodb.org/v10?query=160940at4751	Phosphoserine aminotransferase
160995at4751	Complete	EV402|EV402_014229-T1	651.3	384	https://www.orthodb.org/v10?query=160995at4751	Eukaryotic translation initiation factor 2 subunit gamma
161113at4751	Missing
163318at4751	Missing
165243at4751	Complete	EV402|EV402_007348-T1	216.0	265	https://www.orthodb.org/v10?query=165243at4751	General transcription and DNA repair factor IIH
167290at4751	Complete	EV402|EV402_010237-T1	358.3	404	https://www.orthodb.org/v10?query=167290at4751	actin-like ATPase domain-containing protein
167374at4751	Missing
167498at4751	Complete	EV402|EV402_002999-T1	503.3	411	https://www.orthodb.org/v10?query=167498at4751	Signal recognition particle 54 kDa protein
168092at4751	Complete	EV402|EV402_014440-T1	445.8	382	https://www.orthodb.org/v10?query=168092at4751	P-loop containing nucleoside triphosphate hydrolase protein
168489at4751	Complete	EV402|EV402_007929-T1	402.4	466	https://www.orthodb.org/v10?query=168489at4751	Vacuolar import/degradation, Vid27-related
169381at4751	Complete	EV402|EV402_001972-T1	266.5	234	https://www.orthodb.org/v10?query=169381at4751	WD40-repeat-containing domain
170297at4751	Complete	EV402|EV402_000761-T1	603.9	474	https://www.orthodb.org/v10?query=170297at4751	26S proteasome non-ATPase regulatory subunit 3
170401at4751	Duplicated	EV402|EV402_006777-T1	122.2	504	https://www.orthodb.org/v10?query=170401at4751	Zinc finger, RING/FYVE/PHD-type
170401at4751	Duplicated	EV402|EV402_012244-T1	120.2	590	https://www.orthodb.org/v10?query=170401at4751	Zinc finger, RING/FYVE/PHD-type
170904at4751	Complete	EV402|EV402_000493-T1	407.1	743	https://www.orthodb.org/v10?query=170904at4751	P-loop containing nucleoside triphosphate hydrolase protein
171181at4751	Missing
171238at4751	Complete	EV402|EV402_001416-T1	429.9	318	https://www.orthodb.org/v10?query=171238at4751	Succinate--CoA ligase 
172113at4751	Complete	EV402|EV402_013950-T1	534.1	309	https://www.orthodb.org/v10?query=172113at4751	Eukaryotic peptide chain release factor subunit 1
172363at4751	Missing
172966at4751	Duplicated	EV402|EV402_015955-T1	502.0	370	https://www.orthodb.org/v10?query=172966at4751	polyubiquitin-tagged protein recognition complex, Npl4 component
172966at4751	Duplicated	EV402|EV402_016098-T1	502.0	370	https://www.orthodb.org/v10?query=172966at4751	polyubiquitin-tagged protein recognition complex, Npl4 component
173428at4751	Complete	EV402|EV402_008303-T1	465.8	466	https://www.orthodb.org/v10?query=173428at4751	Aminoacyl-tRNA synthetase, class II
173995at4751	Complete	EV402|EV402_014610-T1	252.9	275	https://www.orthodb.org/v10?query=173995at4751	Probable cytosolic iron-sulfur protein assembly protein 1
174653at4751	Complete	EV402|EV402_014223-T1	676.4	369	https://www.orthodb.org/v10?query=174653at4751	Adenosylhomocysteinase
174672at4751	Complete	EV402|EV402_011019-T1	194.5	214	https://www.orthodb.org/v10?query=174672at4751	tRNA guanosine-2'-O-methyltransferase
