Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
Basme2finSC|Basme2finSC_208588	BAD97445.1|GH5_9|3.2.1.58	43.0	391	205	10	24	404	31	413	1.19e-104	320
Basme2finSC|Basme2finSC_330836	QKX53521.1|GH5_9|	43.1	385	207	7	27	406	43	420	3.36e-103	317
Basme2finSC|Basme2finSC_311343	BAA01024.1|GT2|2.4.1.16	55.4	754	318	8	101	847	116	858	9.40e-281	802
Basme2finSC|Basme2finSC_248928	QKD62991.1|GH12|	36.9	616	373	7	28	639	1058	1661	2.11e-111	373
Basme2finSC|Basme2finSC_362767	CDS12806.1|GH31|	43.4	871	457	11	15	855	17	881	2.62e-262	756
Basme2finSC|Basme2finSC_387002	ADK37846.1|GH18|	70.8	295	83	2	36	330	1	292	4.21e-150	437
Basme2finSC|Basme2finSC_357883	AIE96983.1|GT7|	33.5	1268	680	23	27	1213	7	1192	3.69e-216	682
Basme2finSC|Basme2finSC_319619	SAM80431.1|GT48|	55.1	1687	717	15	162	1821	100	1773	0.0	1804
Basme2finSC|Basme2finSC_321002	CAC9915063.1|GH47|	29.0	1062	689	23	1	1014	442	1486	6.82e-126	422
Basme2finSC|Basme2finSC_320774	AMB61311.1|GH5_7|	39.1	399	224	6	5	386	30	426	3.32e-106	324
Basme2finSC|Basme2finSC_313759	VDC85193.1|GT95|	80.8	308	57	2	2	309	74	379	8.50e-169	489
Basme2finSC|Basme2finSC_284344	CDZ96241.1|GT0|	38.4	562	290	7	2	507	28	589	3.70e-121	384
Basme2finSC|Basme2finSC_141799	CBX98021.1|GH32|	38.4	615	347	13	1	596	67	668	8.09e-146	441
Basme2finSC|Basme2finSC_318632	CCA67817.1|GH16_2|	49.5	489	208	11	7	456	149	637	1.84e-157	464
Basme2finSC|Basme2finSC_247515	VDD15082.1|CBM48|GH13_8|	27.2	1331	843	28	45	1307	118	1390	1.05e-116	411
Basme2finSC|Basme2finSC_353528	VDD15082.1|CBM48|GH13_8|	27.2	1315	837	28	107	1356	131	1390	2.64e-118	417
Basme2finSC|Basme2finSC_361040	CAN80640.1|GT47|	52.1	424	198	3	5	423	939	1362	5.71e-151	466
Basme2finSC|Basme2finSC_8640	AMJ52391.1|GH47|	37.7	469	276	7	104	558	95	561	1.06e-104	331
Basme2finSC|Basme2finSC_321141	CDS02875.1|GH9|	52.0	477	202	9	29	496	21	479	1.26e-168	493
Basme2finSC|Basme2finSC_333685	CDS09935.1|AA1_2|	53.5	546	248	3	25	570	30	569	1.31e-209	600
Basme2finSC|Basme2finSC_272639	AWP04987.1|GT13|	38.7	908	513	15	1	901	168	1038	5.65e-210	644
Basme2finSC|Basme2finSC_248809	SVE92252.1|GH63|	32.1	820	445	13	2	716	17	829	1.03e-124	414
Basme2finSC|Basme2finSC_208696	ADK37846.1|GH18|	66.3	294	95	3	35	326	1	292	3.45e-137	395
Basme2finSC|Basme2finSC_294395	ADK37844.1|GH16_4|	58.1	322	133	2	36	355	1	322	1.76e-140	405
Basme2finSC|Basme2finSC_373940	ACX49739.1|GH4|	26.3	1708	1032	47	5606	7192	186	1787	2.71e-115	419
Basme2finSC|Basme2finSC_81407	QKD61617.1|CE3|	46.1	516	265	8	34	541	1110	1620	4.71e-133	427
Basme2finSC|Basme2finSC_145244	ADK37846.1|GH18|	68.0	294	90	3	1	292	1	292	8.98e-143	407
Basme2finSC|Basme2finSC_260128	AMJ52391.1|GH47|	38.4	476	275	9	87	547	89	561	5.59e-106	333
Basme2finSC|Basme2finSC_326186	CAC9909034.1|GT8|	68.0	384	122	1	11	394	340	722	8.05e-182	527
Basme2finSC|Basme2finSC_209753	CDS12806.1|GH31|	42.9	818	435	10	15	806	70	881	5.11e-249	721
Basme2finSC|Basme2finSC_216538	EAU93428.2|CBM5|GH18|3.2.1.14	43.4	491	205	10	1	429	32	511	8.77e-128	385
Basme2finSC|Basme2finSC_364955	AWP09643.1|CBM13|GT27|	50.8	413	193	5	18	426	574	980	6.60e-136	422
Basme2finSC|Basme2finSC_321693	CCD47155.1|GT35|	60.6	869	318	4	13	858	8	875	0.0	1067
Basme2finSC|Basme2finSC_135895	AXG41146.1|GH6|	41.6	693	382	9	4	692	180	853	5.21e-164	499
Basme2finSC|Basme2finSC_368581	BAY90071.1|GT2|	31.5	3255	1883	95	14	3089	317	3404	0.0	1233
Basme2finSC|Basme2finSC_317474	VBB76690.1|AA3|	41.9	658	290	24	8	595	9	644	1.69e-141	429
Basme2finSC|Basme2finSC_363978	QKX60855.1|GT22|	72.8	302	78	3	22	322	564	862	3.07e-138	417
Basme2finSC|Basme2finSC_322073	VDD15082.1|CBM48|GH13_8|	31.4	972	565	24	199	1086	439	1392	6.42e-112	392
Basme2finSC|Basme2finSC_291641	ADK37846.1|GH18|	70.8	295	83	2	36	330	1	292	1.33e-150	437
Basme2finSC|Basme2finSC_288474	AAX19735.1|GH37|	69.8	701	208	3	1	701	1	697	0.0	1020
Basme2finSC|Basme2finSC_409889	QCD84628.1|CBM43|	45.0	1059	522	7	1	1033	134	1158	0.0	954
Basme2finSC|Basme2finSC_363856	QKD61617.1|CE3|	46.1	516	265	8	34	541	1110	1620	4.71e-133	427
Basme2finSC|Basme2finSC_367218	ADK37844.1|GH16_4|	53.8	303	130	4	9	303	21	321	8.14e-118	349
Basme2finSC|Basme2finSC_210639	CDS05274.1|GT2|	57.1	954	356	18	7	925	79	1014	0.0	1038
Basme2finSC|Basme2finSC_291158	QKX55195.1|GT2|	53.4	1058	442	16	67	1081	411	1460	0.0	1026
Basme2finSC|Basme2finSC_300905	QDS71450.1|GH47|	62.9	321	114	2	2	317	1035	1355	1.56e-138	432
Basme2finSC|Basme2finSC_239885	CDS11918.1|CBM43|GH72|	49.0	445	210	8	21	453	18	457	3.75e-140	418
Basme2finSC|Basme2finSC_388413	VDD15082.1|CBM48|GH13_8|	29.1	1339	810	33	63	1325	117	1392	4.79e-144	493
Basme2finSC|Basme2finSC_345260	EAU93428.2|CBM5|GH18|3.2.1.14	55.4	493	184	10	42	509	30	511	2.95e-141	426
Basme2finSC|Basme2finSC_366903	BAZ00088.1|GT2|	22.2	3341	2090	114	1088	4231	315	3343	1.06e-122	445
Basme2finSC|Basme2finSC_241424	CDS09314.1|GT39|	51.1	698	333	4	31	721	94	790	4.15e-246	709
Basme2finSC|Basme2finSC_283998	ADV23959.1|GT2|	70.5	413	118	1	1	409	1	413	4.45e-217	609
Basme2finSC|Basme2finSC_291468	VUW72999.1|AA1|	42.0	479	252	9	320	781	160	629	1.67e-105	355
Basme2finSC|Basme2finSC_345367	CDS04796.1|CE9|	50.4	423	180	5	6	399	11	432	8.30e-147	427
Basme2finSC|Basme2finSC_263229	QKX64719.1|GT31|	42.2	479	247	11	4	457	51	524	5.44e-116	366
Basme2finSC|Basme2finSC_249512	AXG41146.1|GH6|	40.1	736	414	10	141	868	162	878	1.81e-162	501
Basme2finSC|Basme2finSC_317193	QGI58483.1|AA2|	60.3	345	122	7	26	367	23	355	1.70e-135	395
Basme2finSC|Basme2finSC_343011	BAZ00088.1|GT2|	32.1	3133	1763	77	821	3779	352	3295	0.0	1281
Basme2finSC|Basme2finSC_349800	BAY90071.1|GT2|	27.5	1274	767	40	4158	5337	2072	3282	9.87e-105	386
Basme2finSC|Basme2finSC_365147	ABG81487.1|GT31|	54.8	383	147	5	5	385	7	365	2.97e-127	386
Basme2finSC|Basme2finSC_245835	CDS05274.1|GT2|	55.7	887	364	10	12	869	85	971	0.0	968
Basme2finSC|Basme2finSC_312148	EAA31326.1|GH71|	48.3	571	270	4	61	614	645	1207	1.26e-174	533
Basme2finSC|Basme2finSC_13523	CDS12794.1|GT39|	59.0	668	268	2	1	662	86	753	2.22e-297	833
Basme2finSC|Basme2finSC_409623	CDS05327.1|GT2|	46.6	1713	808	23	488	2103	22	1724	0.0	1439
Basme2finSC|Basme2finSC_227502	CDS10611.1|GT21|	48.5	388	180	5	2	373	14	397	1.54e-124	374
Basme2finSC|Basme2finSC_372749	ACX49739.1|GH4|	24.7	1836	1160	50	1429	3138	100	1838	5.87e-117	425
Basme2finSC|Basme2finSC_265864	AMJ52391.1|GH47|	49.7	479	219	7	3	466	97	568	3.06e-154	454
Basme2finSC|Basme2finSC_226300	CDS05274.1|GT2|	56.7	932	352	16	3	888	82	1007	0.0	998
Basme2finSC|Basme2finSC_237304	CCA70650.1|GT48|	56.5	1658	691	15	62	1699	106	1753	0.0	1779
Basme2finSC|Basme2finSC_320701	CDI52508.1|GT48|	55.4	1691	722	16	156	1819	92	1776	0.0	1814
Basme2finSC|Basme2finSC_311344	CAN80640.1|GT47|	52.1	424	198	3	5	423	939	1362	4.08e-151	467
Basme2finSC|Basme2finSC_291644	AVM55139.1|GH65|	39.7	692	379	16	21	707	696	1354	5.28e-155	489
Basme2finSC|Basme2finSC_411468	CDZ96241.1|GT0|	38.2	571	293	9	2	514	28	596	3.70e-121	384
Basme2finSC|Basme2finSC_322816	CDS04796.1|CE9|	51.5	421	173	6	7	397	11	430	9.23e-149	432
Basme2finSC|Basme2finSC_314536	CDS04796.1|CE9|	47.7	428	196	4	2	402	6	432	1.86e-139	409
Basme2finSC|Basme2finSC_279644	QKX60855.1|GT22|	71.1	301	84	1	26	326	568	865	4.33e-138	417
Basme2finSC|Basme2finSC_411128	AWP04987.1|GT13|	39.8	982	544	16	272	1244	95	1038	5.63e-237	726
Basme2finSC|Basme2finSC_363930	AWK40831.1|GH23|	27.3	1705	1032	46	69	1655	307	1922	2.19e-158	538
Basme2finSC|Basme2finSC_327712	CDS04796.1|CE9|	50.7	424	172	6	9	401	13	430	1.36e-146	427
Basme2finSC|Basme2finSC_279503	CDS10611.1|GT21|	48.0	400	194	3	29	415	6	404	4.36e-121	365
Basme2finSC|Basme2finSC_279725	AWO98658.1|GH37|	72.7	410	111	1	17	425	69	478	1.47e-205	605
Basme2finSC|Basme2finSC_266399	AWP09643.1|CBM13|GT27|	50.8	413	193	5	18	426	574	980	6.60e-136	422
Basme2finSC|Basme2finSC_275186	CDI56219.1|GT39|	50.7	745	343	9	31	757	49	787	1.43e-248	714
Basme2finSC|Basme2finSC_218234	VDD15082.1|CBM48|GH13_8|	28.8	1325	830	32	53	1315	122	1394	3.63e-142	487
Basme2finSC|Basme2finSC_235423	VDD15082.1|CBM48|GH13_8|	28.4	1347	827	32	68	1336	106	1392	1.29e-139	480
Basme2finSC|Basme2finSC_279646	CCA67749.1|GT22|	42.9	623	317	12	45	632	55	673	1.77e-156	470
Basme2finSC|Basme2finSC_327813	EGX47988.1|GH16_2|	50.5	410	189	8	91	489	294	700	9.66e-137	415
Basme2finSC|Basme2finSC_392511	CAP79887.1|GT2|	66.8	512	165	2	1	509	665	1174	1.22e-240	699
Basme2finSC|Basme2finSC_292507	QKX64719.1|GT31|	42.9	494	256	9	37	507	34	524	2.70e-121	382
Basme2finSC|Basme2finSC_359056	ABG81487.1|GT31|	49.9	437	181	8	5	431	7	415	3.77e-121	385
Basme2finSC|Basme2finSC_405246	AWP04987.1|GT13|	39.8	982	544	16	272	1244	95	1038	4.01e-237	727
Basme2finSC|Basme2finSC_256298	CAN65674.1|GH28|	37.2	557	312	11	141	686	100	629	6.92e-105	352
Basme2finSC|Basme2finSC_98927	QKX55195.1|GT2|	52.2	1049	425	20	183	1166	398	1435	0.0	977
Basme2finSC|Basme2finSC_359832	CDZ98670.1|GH13_25|GH133|	48.9	1545	743	17	10	1517	113	1648	0.0	1489
Basme2finSC|Basme2finSC_295268	CDS04796.1|CE9|	50.8	419	175	5	9	397	13	430	4.59e-149	433
Basme2finSC|Basme2finSC_237809	AXQ39838.1|GH9|	41.4	461	237	10	80	529	5	443	1.03e-108	336
Basme2finSC|Basme2finSC_320718	VDD15082.1|CBM48|GH13_8|	28.8	1332	822	34	98	1360	118	1392	2.87e-146	500
Basme2finSC|Basme2finSC_343584	CCA15473.1|GH72|	54.1	394	173	5	1	392	565	952	2.30e-136	417
Basme2finSC|Basme2finSC_269502	VWO94258.1|CBM1|GH5_5|	47.5	671	281	14	33	651	395	1046	1.45e-173	526
Basme2finSC|Basme2finSC_264186	QBQ55251.1|CBM50|	34.7	997	532	19	11	1002	28	910	3.81e-147	471
Basme2finSC|Basme2finSC_317527	CDS05640.1|GH20|	58.1	688	244	7	1	648	62	745	2.31e-281	791
Basme2finSC|Basme2finSC_354814	AKU79211.1|GH20|	37.9	618	276	17	11	538	9	608	1.79e-127	395
Basme2finSC|Basme2finSC_330468	CDS14181.1|GH18|	57.1	366	146	3	2	356	7	372	7.59e-150	433
Basme2finSC|Basme2finSC_411343	CDS08031.1|GT2|	46.5	1706	829	29	47	1701	13	1686	0.0	1420
Basme2finSC|Basme2finSC_393355	AAW45548.1|GT2|2.4.1.212	66.3	445	144	2	1	441	1	443	7.59e-219	613
Basme2finSC|Basme2finSC_359554	AIE96983.1|GT7|	32.4	1230	671	37	54	1162	7	1196	2.65e-162	535
Basme2finSC|Basme2finSC_265402	AGP40408.1|GH81|	38.4	562	320	8	10	557	151	700	1.81e-123	383
Basme2finSC|Basme2finSC_310271	EGX47988.1|GH16_2|	50.5	410	189	8	102	500	294	700	1.11e-136	415
Basme2finSC|Basme2finSC_327257	AWP12516.1|GT29|	42.5	630	346	9	34	658	460	1078	1.49e-152	487
Basme2finSC|Basme2finSC_208252	BAA01022.1|CBM19|GH18|3.2.1.14	56.9	299	116	5	8	306	10	295	1.21e-105	323
Basme2finSC|Basme2finSC_264324	CDS05274.1|GT2|	54.8	469	204	3	1	462	477	944	1.18e-176	536
Basme2finSC|Basme2finSC_411587	CDS08707.1|AA5_1|	44.2	507	266	9	19	514	36	536	1.95e-142	426
Basme2finSC|Basme2finSC_233929	AKU79211.1|GH20|	40.6	532	246	10	24	488	110	638	2.38e-136	412
Basme2finSC|Basme2finSC_236820	CDS11483.1|GT59|	41.0	476	238	10	20	480	16	463	1.12e-106	329
Basme2finSC|Basme2finSC_315720	CDS04796.1|CE9|	52.7	425	166	8	9	401	11	432	2.83e-148	431
Basme2finSC|Basme2finSC_92921	ANA79957.1|GH13_5|	60.6	482	189	1	3	484	4	484	3.90e-225	632
Basme2finSC|Basme2finSC_218278	VDD15082.1|CBM48|GH13_8|	28.5	1323	836	29	53	1315	122	1394	1.74e-143	491
Basme2finSC|Basme2finSC_216890	CED83340.1|GT31|	41.6	961	433	18	10	853	959	1908	5.45e-215	667
Basme2finSC|Basme2finSC_332092	ADK37846.1|GH18|	57.9	266	84	4	8	247	29	292	3.14e-104	308
Basme2finSC|Basme2finSC_384907	ADK37846.1|GH18|	70.5	295	84	2	36	330	1	292	6.60e-151	437
Basme2finSC|Basme2finSC_235031	CDS13093.1|GT57|	52.8	447	196	4	53	491	1	440	2.49e-159	463
Basme2finSC|Basme2finSC_327814	EGX47988.1|GH16_2|	50.8	394	181	7	27	410	310	700	4.70e-137	412
Basme2finSC|Basme2finSC_411253	AIT83212.1|GT4|	69.0	303	92	1	1	303	14	314	1.81e-149	442
Basme2finSC|Basme2finSC_358785	BAJ08814.1|GT2|	57.0	710	290	7	62	763	120	822	1.65e-280	805
Basme2finSC|Basme2finSC_241521	EGX49587.1|GT2|	52.4	1004	403	19	18	964	192	1177	0.0	953
Basme2finSC|Basme2finSC_359914	QKD55908.1|GH18|	34.4	1119	523	22	67	1001	1079	2170	4.85e-168	552
Basme2finSC|Basme2finSC_280838	CCA15473.1|GH72|	48.0	394	194	7	1	391	565	950	1.43e-112	355
Basme2finSC|Basme2finSC_324364	QHG77622.1|CBM50|	74.3	226	56	2	27	251	51	275	1.12e-117	347
Basme2finSC|Basme2finSC_320303	CDS05274.1|GT2|	55.6	963	369	16	3	915	84	1037	0.0	1008
Basme2finSC|Basme2finSC_318758	AWP04987.1|GT13|	45.6	982	514	12	77	1045	79	1053	3.38e-296	872
Basme2finSC|Basme2finSC_332780	VDC69778.1|CE8|	48.8	615	302	9	161	769	658	1265	2.39e-197	599
Basme2finSC|Basme2finSC_210228	QKX56076.1|GH51|	44.9	437	232	4	7	435	913	1348	1.38e-112	368
Basme2finSC|Basme2finSC_236265	ADK37846.1|GH18|	70.8	295	83	2	36	330	1	292	3.29e-151	438
Basme2finSC|Basme2finSC_137785	CDS13453.1|PL38|	48.4	320	165	0	1	320	37	356	7.56e-103	313
Basme2finSC|Basme2finSC_331621	QDS71450.1|GH47|	64.5	321	109	2	9	324	1042	1362	2.01e-141	439
Basme2finSC|Basme2finSC_329867	CDS09884.1|GT49|	56.4	337	147	0	9	345	55	391	1.67e-148	429
Basme2finSC|Basme2finSC_320516	QAA64968.1|GH13_5|	56.5	485	206	4	1	484	1	481	4.98e-207	586
Basme2finSC|Basme2finSC_291097	CED83340.1|GT31|	37.7	1109	551	24	63	1047	829	1921	1.07e-205	650
Basme2finSC|Basme2finSC_384912	ADK37846.1|GH18|	70.5	295	84	2	36	330	1	292	1.33e-150	437
Basme2finSC|Basme2finSC_198428	CDS02615.1|GT2|	32.0	927	488	23	1	794	11	928	1.90e-140	451
Basme2finSC|Basme2finSC_218305	VDD15082.1|CBM48|GH13_8|	28.6	1322	836	29	53	1315	122	1394	6.65e-142	486
Basme2finSC|Basme2finSC_239356	CCA15473.1|GH72|	51.5	398	185	3	35	430	561	952	3.03e-128	398
Basme2finSC|Basme2finSC_411164	CED83340.1|GT31|	40.4	997	480	19	150	1042	935	1921	6.34e-210	661
Basme2finSC|Basme2finSC_277111	BAA34296.1|GT4|	56.7	423	176	6	7	423	2	423	4.75e-163	472
Basme2finSC|Basme2finSC_220573	ADK37846.1|GH18|	66.3	294	95	3	35	326	1	292	4.89e-137	394
Basme2finSC|Basme2finSC_291733	QKD55908.1|GH18|	33.5	1162	572	27	12	1003	1056	2186	1.89e-160	530
Basme2finSC|Basme2finSC_236233	ADK37846.1|GH18|	70.5	295	84	2	36	330	1	292	1.33e-150	437
Basme2finSC|Basme2finSC_227376	CDS13453.1|PL38|	43.9	383	215	0	22	404	24	406	8.38e-109	333
Basme2finSC|Basme2finSC_320185	QKD52213.1|GT2|	37.7	623	303	10	22	598	50	633	5.61e-127	396
Basme2finSC|Basme2finSC_269944	BAC78196.1|GT2|	55.8	982	351	18	6	931	225	1179	0.0	1003
Basme2finSC|Basme2finSC_242670	AKU79211.1|GH20|	39.9	616	288	16	2	543	23	630	1.56e-140	425
Basme2finSC|Basme2finSC_241899	AKU79211.1|GH20|	35.5	544	268	11	2	475	101	631	5.76e-109	341
Basme2finSC|Basme2finSC_243118	CDS13004.1|GT20|	60.8	727	277	4	1	723	57	779	0.0	920
Basme2finSC|Basme2finSC_265193	CDS05327.1|GT2|	47.5	1739	820	32	15	1692	16	1722	0.0	1495
Basme2finSC|Basme2finSC_227759	BAA01024.1|GT2|2.4.1.16	53.4	758	324	8	4	747	116	858	1.54e-273	780
Basme2finSC|Basme2finSC_278710	QDS73620.1|GT8|	48.7	546	240	13	4	521	794	1327	9.74e-114	372
Basme2finSC|Basme2finSC_410791	CDS09314.1|GT39|	58.2	685	278	2	42	722	108	788	1.48e-291	830
Basme2finSC|Basme2finSC_290508	CDS12794.1|GT39|	57.7	723	291	4	20	728	32	753	3.33e-309	866
Basme2finSC|Basme2finSC_356063	CDI51946.1|GT3|	72.3	646	164	3	5	638	11	653	0.0	981
Basme2finSC|Basme2finSC_359033	QHG77622.1|CBM50|	75.2	230	55	2	31	259	51	279	7.43e-122	357
Basme2finSC|Basme2finSC_286264	QKX55086.1|GH55|	51.2	600	247	9	34	592	789	1383	1.12e-199	605
Basme2finSC|Basme2finSC_340051	QHG77622.1|CBM50|	75.1	229	56	1	33	260	52	280	3.70e-122	358
Basme2finSC|Basme2finSC_241037	CDS09009.1|GT20|	51.7	752	340	11	44	782	145	886	6.46e-272	778
Basme2finSC|Basme2finSC_407314	AXA48171.1|AA0|	39.7	549	285	13	412	922	188	728	6.40e-108	355
Basme2finSC|Basme2finSC_290252	CDS11938.1|GT1|	39.4	942	479	20	1	873	19	937	2.85e-226	670
Basme2finSC|Basme2finSC_241209	VWP02526.1|GH25|	64.8	210	72	1	17	226	26	233	8.92e-103	301
Basme2finSC|Basme2finSC_260320	AIT83212.1|GT4|	68.3	303	94	1	1	303	14	314	1.21e-144	430
Basme2finSC|Basme2finSC_299730	AMC35205.1|GH0|	39.9	767	407	16	17	778	3	720	1.25e-190	565
Basme2finSC|Basme2finSC_323786	QKX55195.1|GT2|	53.5	995	394	18	16	948	446	1433	0.0	986
Basme2finSC|Basme2finSC_269045	CDS06367.1|GH38|	54.8	1021	451	6	5	1016	24	1042	0.0	1164
Basme2finSC|Basme2finSC_320194	CED85351.1|GH38|	42.2	607	298	8	41	596	1174	1778	3.31e-128	419
Basme2finSC|Basme2finSC_360083	EAU93428.2|CBM5|GH18|3.2.1.14	46.2	504	211	9	291	744	18	511	1.87e-135	418
Basme2finSC|Basme2finSC_283305	CDS07813.1|GH37|	47.7	570	270	9	18	585	33	576	1.99e-192	557
Basme2finSC|Basme2finSC_319178	AVM55139.1|GH65|	33.3	699	425	15	57	735	683	1360	6.63e-119	392
Basme2finSC|Basme2finSC_308043	ADK37846.1|GH18|	57.8	294	102	6	39	312	1	292	1.30e-112	335
Basme2finSC|Basme2finSC_281155	CBA03971.1|GT30|	64.9	393	136	2	8	399	4	395	5.22e-172	512
Basme2finSC|Basme2finSC_313468	CDS08832.1|GT58|	53.8	396	171	3	9	399	12	400	1.32e-134	396
Basme2finSC|Basme2finSC_292241	QEO24085.1|GH47|	53.8	368	161	4	50	412	841	1204	3.69e-126	397
Basme2finSC|Basme2finSC_407629	CDS03403.1|GH9|	54.6	529	229	4	43	563	27	552	1.80e-210	607
Basme2finSC|Basme2finSC_265575	CDS04937.1|GH18|	37.3	2718	1488	54	41	2700	572	3132	0.0	1654
Basme2finSC|Basme2finSC_232156	SVE92252.1|GH63|	32.1	820	445	13	2	716	17	829	1.03e-124	414
Basme2finSC|Basme2finSC_229839	QBQ55243.1|CBM50|	36.6	912	520	17	128	1025	27	894	1.79e-147	473
Basme2finSC|Basme2finSC_264338	QGI67417.1|GH18|	61.0	439	164	5	2	433	380	818	3.66e-169	504
Basme2finSC|Basme2finSC_357874	AWP09643.1|CBM13|GT27|	52.9	401	184	3	19	415	574	973	1.62e-137	426
Basme2finSC|Basme2finSC_288319	ARF90664.1|GT4|	54.5	312	140	1	74	383	440	751	2.15e-113	353
Basme2finSC|Basme2finSC_324859	CDS03326.1|GH47|	55.7	494	200	7	39	521	112	597	3.16e-189	547
Basme2finSC|Basme2finSC_316999	CDS11283.1|GH8|	47.0	368	167	8	5	352	4	363	3.69e-112	335
Basme2finSC|Basme2finSC_329642	QKD63025.1|AA0|	37.5	645	376	7	40	671	81	711	1.75e-131	409
Basme2finSC|Basme2finSC_408028	BAC57563.1|GH31|3.2.1.20	42.9	786	395	13	53	827	166	908	6.31e-223	663
Basme2finSC|Basme2finSC_288684	SVE85332.1|GH9|	48.4	914	454	6	6	908	418	1324	1.36e-138	451
Basme2finSC|Basme2finSC_346394	CDS08031.1|GT2|	48.2	1706	807	25	5	1653	3	1689	0.0	1541
Basme2finSC|Basme2finSC_331792	QGI86474.1|GH125|	49.5	475	208	8	22	472	26	492	9.93e-146	446
Basme2finSC|Basme2finSC_339889	CDS02615.1|GT2|	28.6	1276	689	34	109	1175	2	1264	3.10e-139	459
Basme2finSC|Basme2finSC_291024	AKU79211.1|GH20|	37.2	537	254	11	11	479	110	631	1.83e-108	340
Basme2finSC|Basme2finSC_239169	AVI60826.1|GT22|	64.7	417	115	7	1	392	591	1000	2.32e-169	528
Basme2finSC|Basme2finSC_325932	AHX26715.1|GT2|	33.6	765	428	13	78	775	35	786	1.04e-114	407
Basme2finSC|Basme2finSC_319405	ANZ77799.1|GH16_2|	50.5	408	193	5	122	522	244	649	1.19e-135	412
Basme2finSC|Basme2finSC_345721	CDS07988.1|GH20|	38.2	610	294	13	2	544	26	619	6.62e-140	423
Basme2finSC|Basme2finSC_318763	CDS02875.1|GH9|	51.6	483	207	9	22	495	15	479	4.50e-171	499
Basme2finSC|Basme2finSC_384766	VDD15082.1|CBM48|GH13_8|	29.2	1319	815	33	101	1348	122	1392	3.68e-146	499
Basme2finSC|Basme2finSC_318993	VDC86155.1|GT95|	82.0	300	53	1	4	303	72	370	3.75e-170	493
Basme2finSC|Basme2finSC_317834	CBX99002.1|GH18|	63.5	301	86	4	3	279	2	302	5.65e-128	386
Basme2finSC|Basme2finSC_345722	CDS07988.1|GH20|	37.5	610	306	13	15	561	22	619	4.61e-136	414
Basme2finSC|Basme2finSC_318994	VDC86155.1|GT95|	82.0	300	53	1	4	303	72	370	3.75e-170	493
Basme2finSC|Basme2finSC_312221	QLI73446.1|AA2|	61.5	330	116	4	37	365	35	354	2.50e-134	392
Basme2finSC|Basme2finSC_319406	ANZ77799.1|GH16_2|	50.5	408	193	5	122	522	244	649	1.19e-135	412
Basme2finSC|Basme2finSC_345723	AKU79211.1|GH20|	39.5	617	291	12	2	545	23	630	1.65e-146	440
Basme2finSC|Basme2finSC_337883	QKX59202.1|GH23|	30.0	1662	899	48	18	1480	278	1874	4.54e-188	619
Basme2finSC|Basme2finSC_63273	AMJ52391.1|GH47|	49.6	472	225	7	97	555	92	563	1.18e-146	438
