# BUSCO version is: 5.2.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Score	Length
759498at2759	Duplicated	L0F63_006270-T1	553.7	422
759498at2759	Duplicated	L0F63_004374-T1	526.2	413
761109at2759	Missing
768809at2759	Complete	L0F63_005908-T1	273.8	231
774318at2759	Missing
777920at2759	Complete	L0F63_001410-T1	389.0	337
779909at2759	Missing
801857at2759	Missing
814241at2759	Complete	L0F63_006128-T1	251.1	343
817008at2759	Missing
834694at2759	Missing
836599at2759	Complete	L0F63_005579-T1	390.8	289
844748at2759	Fragmented	L0F63_003237-T1	180.0	208
855834at2759	Fragmented	L0F63_005446-T1	53.8	76
858842at2759	Missing
865202at2759	Missing
866359at2759	Missing
869548at2759	Missing
878143at2759	Complete	L0F63_006701-T1	381.4	338
887370at2759	Complete	L0F63_005130-T1	239.4	309
891751at2759	Complete	L0F63_004249-T1	258.8	233
898782at2759	Complete	L0F63_006657-T1	233.3	231
901894at2759	Complete	L0F63_003224-T1	169.0	256
905026at2759	Missing
911863at2759	Complete	L0F63_002265-T1	178.3	176
917326at2759	Complete	L0F63_000353-T1	345.8	325
918816at2759	Complete	L0F63_005239-T1	85.2	178
919955at2759	Fragmented	L0F63_007525-T1	107.5	109
923657at2759	Missing
924753at2759	Fragmented	L0F63_006926-T1	140.2	161
931188at2759	Fragmented	L0F63_005927-T1	50.3	165
937275at2759	Complete	L0F63_005812-T1	59.5	73
937686at2759	Fragmented	L0F63_002443-T1	209.4	169
939345at2759	Missing
944899at2759	Complete	L0F63_000373-T1	359.5	239
946128at2759	Complete	L0F63_006299-T1	241.0	445
956854at2759	Missing
973442at2759	Missing
974865at2759	Missing
975158at2759	Complete	L0F63_004547-T1	155.0	229
975557at2759	Fragmented	L0F63_005077-T1	97.3	239
976469at2759	Complete	L0F63_002385-T1	156.5	234
981902at2759	Missing
996662at2759	Missing
1001705at2759	Missing
1003258at2759	Fragmented	L0F63_004699-T1	127.4	123
1010730at2759	Complete	L0F63_000681-T1	379.9	240
1014314at2759	Fragmented	L0F63_003725-T1	134.0	145
1018517at2759	Missing
1019762at2759	Complete	L0F63_004891-T1	71.0	306
1025450at2759	Duplicated	L0F63_004087-T1	139.5	254
1025450at2759	Duplicated	L0F63_004593-T1	120.2	258
1025450at2759	Duplicated	L0F63_003154-T1	119.3	226
1030907at2759	Missing
1032689at2759	Missing
1038775at2759	Missing
1041560at2759	Complete	L0F63_005537-T1	174.0	372
1049599at2759	Missing
1051021at2759	Fragmented	L0F63_000518-T1	184.7	204
1053181at2759	Fragmented	L0F63_001722-T1	14.6	56
1057950at2759	Missing
1065019at2759	Missing
1076134at2759	Complete	L0F63_000687-T1	207.6	185
1079130at2759	Fragmented	L0F63_002452-T1	228.4	136
1079827at2759	Complete	L0F63_001367-T1	347.3	215
1085752at2759	Complete	L0F63_003301-T1	166.5	245
1087488at2759	Complete	L0F63_005309-T1	177.3	224
1090038at2759	Missing
1094121at2759	Missing
1096688at2759	Complete	L0F63_003704-T1	341.4	218
1106766at2759	Missing
1107630at2759	Missing
1108845at2759	Complete	L0F63_006668-T1	422.6	326
1111142at2759	Complete	L0F63_001531-T1	207.3	263
1112002at2759	Complete	L0F63_000610-T1	452.3	635
1115196at2759	Fragmented	L0F63_004056-T1	191.4	134
1128607at2759	Fragmented	L0F63_002112-T1	47.4	78
1129824at2759	Missing
1138059at2759	Complete	L0F63_005932-T1	286.1	208
1157302at2759	Complete	L0F63_002251-T1	256.6	168
1161199at2759	Missing
1173229at2759	Fragmented	L0F63_000594-T1	60.5	60
1178688at2759	Missing
1182451at2759	Complete	L0F63_002001-T1	119.2	146
1193442at2759	Complete	L0F63_001927-T1	267.5	259
1194691at2759	Missing
1194797at2759	Complete	L0F63_001671-T1	352.4	371
1197019at2759	Missing
1200489at2759	Missing
1217666at2759	Missing
1220881at2759	Missing
1222562at2759	Fragmented	L0F63_001081-T1	102.9	98
1223488at2759	Missing
1228942at2759	Missing
1233814at2759	Missing
1236198at2759	Complete	L0F63_005432-T1	187.8	123
1247641at2759	Complete	L0F63_006658-T1	135.5	155
1248958at2759	Complete	L0F63_006126-T1	443.7	580
1249159at2759	Complete	L0F63_000255-T1	64.6	123
1251252at2759	Missing
1257440at2759	Missing
1258856at2759	Complete	L0F63_003196-T1	474.2	598
1259741at2759	Complete	L0F63_005070-T1	295.2	194
1260807at2759	Fragmented	L0F63_000763-T1	34.4	147
1264469at2759	Missing
1266231at2759	Complete	L0F63_003876-T1	277.0	187
1269244at2759	Fragmented	L0F63_003807-T1	44.0	68
1269649at2759	Fragmented	L0F63_004230-T1	140.4	78
1275837at2759	Missing
1284731at2759	Missing
1287094at2759	Complete	L0F63_007009-T1	38.2	122
1287401at2759	Complete	L0F63_003733-T1	219.7	145
1291729at2759	Missing
1304061at2759	Complete	L0F63_005915-T1	152.4	129
1309031at2759	Complete	L0F63_002631-T1	174.3	296
1312453at2759	Complete	L0F63_005616-T1	562.0	610
1314980at2759	Complete	L0F63_001544-T1	333.4	477
1322299at2759	Missing
1322642at2759	Fragmented	L0F63_001521-T1	78.4	97
1323575at2759	Fragmented	L0F63_000018-T1	66.9	44
1324510at2759	Complete	L0F63_004383-T1	238.6	321
1338131at2759	Fragmented	L0F63_002515-T1	119.1	88
1339553at2759	Complete	L0F63_003262-T1	192.5	257
1342242at2759	Complete	L0F63_006989-T1	103.9	130
1346165at2759	Fragmented	L0F63_002696-T1	79.8	117
1346432at2759	Missing
1348942at2759	Missing
1355894at2759	Fragmented	L0F63_003827-T1	152.5	108
1358374at2759	Complete	L0F63_000989-T1	196.1	239
1364586at2759	Missing
1370285at2759	Complete	L0F63_000966-T1	106.6	367
1370304at2759	Complete	L0F63_002053-T1	83.7	354
1377237at2759	Missing
1379600at2759	Missing
1380409at2759	Missing
1382842at2759	Missing
1395649at2759	Missing
1398309at2759	Missing
1404162at2759	Complete	L0F63_002856-T1	137.7	185
1405073at2759	Complete	L0F63_005046-T1	231.0	158
1405146at2759	Missing
1407446at2759	Missing
1421503at2759	Missing
1423847at2759	Complete	L0F63_002936-T1	278.8	267
1426075at2759	Missing
1428265at2759	Missing
1428854at2759	Complete	L0F63_002164-T1	417.0	420
1430056at2759	Missing
1432328at2759	Fragmented	L0F63_006185-T1	120.4	91
1434266at2759	Missing
1440961at2759	Missing
1441854at2759	Fragmented	L0F63_005946-T1	111.1	81
1442062at2759	Complete	L0F63_001223-T1	33.4	137
1445102at2759	Complete	L0F63_002642-T1	285.1	191
1450538at2759	Missing
1454155at2759	Complete	L0F63_005406-T1	59.3	149
1455730at2759	Missing
1459797at2759	Missing
1474000at2759	Fragmented	L0F63_005717-T1	77.1	82
1479417at2759	Complete	L0F63_004584-T1	295.0	350
1488235at2759	Complete	L0F63_002231-T1	165.9	138
1488436at2759	Missing
1490022at2759	Missing
1504863at2759	Complete	L0F63_000856-T1	145.2	114
1513531at2759	Complete	L0F63_003552-T1	242.6	167
1525971at2759	Missing
1526152at2759	Missing
1530008at2759	Missing
1538526at2759	Complete	L0F63_000592-T1	77.7	91
1545004at2759	Complete	L0F63_004561-T1	66.9	67
1552706at2759	Missing
1558822at2759	Missing
1563319at2759	Missing
1567796at2759	Missing
1575179at2759	Missing
1576404at2759	Missing
1588798at2759	Missing
1593937at2759	Complete	L0F63_001477-T1	21.7	80
1617752at2759	Missing
1620056at2759	Missing
1623701at2759	Missing
1626636at2759	Missing
1633672at2759	Fragmented	L0F63_005120-T1	122.2	77
1645187at2759	Missing
